recipient_country,start_year,end_year,financier,sector,instrument,commitment_usd_m,amount_basis,amount_quality,status,title,description,beneficiary_type,recipient_organisation,original_amount,project_id,iati_activity_id,url,financier_slug,record
SEN,2024,2027,JICA,Data Exchange,TA,3,commitment,exact,Active,"Project for Supporting the Establishment of a Convergent, Centralized and Interoperable Database (Senegal)","JICA technical cooperation project to support establishment of inter-ministerial data exchange infrastructure in Senegal. Includes capacity building for system establishment, roadmap creation, and development of a pilot inter-ministerial data exchange platform. Strengthens interoperability of government information systems. Part of New Technology Deal digital public infrastructure programme. Total budget 480M JPY (4.8億円). Duration March 2024 to February 2027 (36 months). Pilot project announced May 2025.",Government,Ministry of Digital Economy and Telecommunications,"JPY 480,000,000",202005034,,https://www.africanwirelesscomms.com/news-details?itemid=9191,jica,2024-01-01-jica-sen-interoperable-database-2024-project-for-supporting-the-establishment-of
SEN,2023,2028,World Bank,Connectivity,"Concessional loan *(source label, unverified — see Notes)*",150,commitment,exact,Active,Senegal Digital Economy Acceleration Project,"Supports Senegal's digital economy through improved connectivity, digital public infrastructure, digital financial services, and digital skills. Part of DE4A initiative.",Government,Republic of Senegal,,P172524,44000-P172524,https://projects.worldbank.org/en/projects-operations/project-detail/P172524,world-bank,2023-02-09-wb-sen-001-senegal-digital-economy-acceleration-project
SEN,2023,2029,European Union,"Strategies, plans and policies",Grant,4,commitment,rounded,Active,"Appui \u00e0 la Gouvernance, Inclusion et Innovation dans la Digitalisation - GOIN\u00bfDigital","L¿action proposée vise à contribuer à la gouvernance du secteur digital au Sénégal. Elle sur principalement sur : i) l'amélioration de la gouvernance, le renforcement du pilotage et la coordination et la mise à niveau du cadre juridique du secteur ; ii) la conduite d'études de faisabilité de projet de connectivité du dernier kilometre (last mile) pour promouvoir les usages numériques et éventuelle",Government,,"EUR 3,750,000",2023604506,XI-IATI-EC_INTPA-2023-ACT-61702,https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2023-ACT-61702,european-union,2023-01-01-ec-sen-001-appui-a-la-gouvernance-inclusion-et
SEN,2022,2025,African Development Bank (AfDB),ICT Industry,Grant,6,commitment,rounded,Pipeline,Senegal - Digital Technology Park - Additional Financing,"The proposed operation is an AfDB loan of a EUR 5.01 million for the additional financing of the Digital Technologies Park (DTP) project in Diamniadio, on the outskirts of Dakar, Senegal. The DTP is a flagship operation of the Emerging Senegal Plan (ESP) that will provide the country with a world-cl...",Government,,"XDR 4,246,914",P-SN-G00-004,46002-P-SN-G00-004,https://api.iatistandard.org/datastore/activity/select?q=iati_identifier:%2246002-P-SN-G00-004%22,african-development-bank,2022-01-01-afdb-sen-002-senegal---digital-technology-park
SEN,2022,2027,KfW Development Bank,Other GovTech and e-Gov,Grant,31,commitment,exact,Active,F\u00f6rderung der Digitalisierung in der \u00f6ffentlichen Verwaltung,"Das Modul zielt darauf ab, die öffentliche Verwaltung zu befähigen, moderne digitale Instrumente anzuwenden und den Zugang der Bevölkerung zur (digitalen) öffentlichen Verwaltung zu verbessern. Um dieses Ziel zu erreichen, braucht die Verwaltung einen sicheren, zuverlässigen und kostengünstigen Zugang zum Intranet der Regierung. Dieses Intranet wurde in den letzten Jahren stark verbessert, sodass die zentrale Administration in Dakar und Diamniadio (neues nationales Datenzentrum) gut vernetzt ist",Government,,"EUR 29,000,000",DE-1-202067536,DE-1-202067536,https://api.iatistandard.org/datastore/activity/select?q=iati_identifier:%22DE-1-202067536%22,kfw,2022-01-01-kfw-sen-001-forderung-der-digitalisierung-in-der-offentlichen
SEN,2022,2028,KfW Development Bank,Other GovTech and e-Gov,Grant,26,commitment,exact,Active,F\u00f6rderung der Landrechtsverwaltung II Promoting land rights administration II,"Das FZ-Vorhaben PROMOGEF hat durch die Bereitstellung von dezentraler Infrastruktur und deren Ausstattung, die Digitalisierung der Landrechtsverwaltung und deren Modernisierung die Verbesserung des Zugangs zu Landnutzungsrechten und Landtiteln als Ziel und unterstützt damit die Umsetzung der senegalesischen Reformagenda (Plan Senegal Emergent II).Kernproblem:Zuständigkeiten im Bereich Landrecht sind unklar, staatliche Stellen und Gemeinden sind nicht ausreichend für die Aufgabe ausgerüstet und d",Government,,"EUR 25,000,000",DE-1-202168714,DE-1-202168714,https://api.iatistandard.org/datastore/activity/select?q=iati_identifier:%22DE-1-202168714%22,kfw,2022-01-01-kfw-sen-002-forderung-der-landrechtsverwaltung-ii-promoting-land
SEN,2021,2023,Agence Française de Développement,National statistics,Grant,2,commitment,exact,Closed,Senegal \u2014 Collection and Use of Gender-Disaggregated Data,"Support to the ""Make Every Woman and Girl Count"" initiative. Strengthens Senegal's capacity to collect, analyse and use gender-disaggregated data to track development outcomes.",Government,Republic of Senegal,"EUR 1,500,000",CSN1655,FR-3-CSN1655,https://www.iatistandard.org/activities/FR-3-CSN1655,afd,2021-01-01-afd-sen-001-senegal-collection-and-use-of-gender-disaggregated
SEN,2021,2023,Enabel,"Sectoral management information systems (HMIS, EMIS, etc.)",Grant,1,commitment,rounded,Closed,DIRECCT Senegal \u2014 ACP-EU Digital Response for Health & MSMEs,DIRECCT (Digital Response Connecting Citizens) Senegal components: (1) digital transformation of health systems and (2) digital transformation of micro/small/medium enterprises (MPMEs) in Senegal. EU-funded programme co-managed by Enabel and AFD. Senegal health component: digitisation of health facility data and DHIS2. MPME component: distribution of digital tools and training to 202 SMEs in Thiès/Diourbel/Kaolack region for agri and green economy.,Government,,"EUR 1,230,832",SEN2000211SP1,BE-BCE_KBO-0264814354-SEN2000211SP1,https://open.enabel.be/en/SEN/2485/p/,enabel,2021-01-01-enabel-sen-direcct-2021-direcct-senegal-acp-eu-digital-response-for
SEN,2021,,Export-Import Bank of China (China Eximbank),Data Storage,Concessional loan,148,commitment,rounded,Active,Diamniadio Data Centre Restructuring and Smart Senegal Phase 2,"CHEXIM loan for Phase 2 of the Smart Sénégal digital infrastructure program. Covers restructuring/expansion of the Diamniadio National Data Center (inaugurated June 2021), which is a Tier 3 data center built by Huawei under Chinese financing. Aims to centralize government data and digital platforms previously hosted on foreign servers, supporting Senegal's digital sovereignty strategy. Total Smart Sénégal program cost ~$150M USD.",Government,Government of Senegal / ADIE (Agence de l'Informatique de l'Etat),,SN.027,,https://www.bu.edu/gdp/files/2023/08/GCI_PB_019_CLA-2023-FIN.pdf,china-eximbank,2021-01-01-eximbank-cn-sen-003-diamniadio-data-centre-restructuring-and-smart
SEN,2021,2026,Korea International Cooperation Agency,ICT Industry,Grant,8,commitment,exact,Active,"Project for Establishing a Start-up Incubating Center and Makerspace at ISEP Diamniadio, Senegal","KOICA grant ($7.5M, 2021-2026) to create startup incubation and makerspace at ISEP Diamniadio. Supports youth tech entrepreneurship ecosystem, pre-incubation/incubation programmes, makerspace equipment, and startup support mechanisms. Target 11,000+ direct beneficiaries.",Government,,,2021-00055,,https://www.dakaractu.com/Developpement-du-numerique-la-KOICA-forme-et-recompense-les-startups-senegalaises_a256475.html,koica,2021-01-01-koica-sen-isep-makerspace-incubator-2021-project-for-establishing-a-start-up-incubating
SEN,2021,2026,Korea International Cooperation Agency,Access to services,Grant,6,commitment,exact,Active,Project for Modernisation of Means of Communication of the National Assembly of Senegal with the Public,"KOICA grant ($6.3M, 2021-2026) to modernise Senegal's National Assembly ICT systems including e-voting, simultaneous interpretation, conference management, and parliamentary record digitalisation. Improves public access to parliamentary activities and strengthens women MPs' ICT capacity.",Government,,,2021-00054,,https://www.oda.go.kr/opo/bsin/bsnsSumryDocDetail.do?P_BSNS_NO=2021-00054,koica,2021-01-01-koica-sen-national-assembly-ict-2021-project-for-modernisation-of-means-of
SEN,2020,,European Union,"Registries (population, land, address, etc.). **At country level, registry material files under `--dpi-id`, not a separate `--dpi-registry` intersection** *(ruled 2026-08-10, token review task 7, housekeeping job 37)*: in practice registry and identity development has always been reported together, so no `{place}--dpi-registry` page is minted — a country's registry facts live in its `--dpi-id` page and `dpi.registry` itself stays a thematic page with `## By place` as index-plus-links, same as any other concept page's over-bar cells (`reference.md` §8).",Grant,31,commitment,reported,,"European Union — Senegal 'Nekkal' civil-registration modernisation, 2020","The ""Nekkal"" civil-registration modernisation programme — ""Lancé le 7 mai 2020 pour une durée de 42 mois, ce programme est financé par l'Union européenne à hauteur de 18 milliards de francs Cfa."" By June 2024 more than 19 million civil-status records had been digitised and indexed, centralised in the Registre national de l'état civil. The broader Stratégie nationale de l'état civil is budgeted at 68 billion FCFA (a national strategy, not the EU commitment).",Government,Programme Nekkal,"XOF 18,000,000,000",,,https://lequotidien.sn/moussa-balla-fofana-ministre-des-collectivites-territoriales-plus-de-19-millions-dactes-detat-civil-sont-numerises-et-indexes/,european-union,2020-05-07-european-union-sen-2020-nekkal-civil-registration-bw01
SEN,2020,2026,KfW Development Bank,Other GovTech and e-Gov,Grant,17,commitment,exact,Active,F\u00f6rderung der Landrechtsverwaltung Promoting land rights administration,"Das FZ-Vorhaben PROMOGEF hat durch die Bereitstellung von dezentraler Infrastruktur und deren Ausstattung, die Digitalisierung der Landrechtsverwaltung und deren Modernisierung die Verbesserung des Zugangs zu Landnutzungsrechten und Landtiteln als Ziel und unterstützt damit die Umsetzung der senegalesischen Reformagenda (ST2S).Kernproblem:Zuständigkeiten im Bereich Landrecht sind unklar, staatliche Stellen und Gemeinden sind nicht ausreichend für die Aufgabe ausgerüstet und die aktuelle Rechtsla",Government,,"EUR 15,000,000",DE-1-201969120,DE-1-201969120,https://api.iatistandard.org/datastore/activity/select?q=iati_identifier:%22DE-1-201969120%22,kfw,2020-01-01-kfw-sen-003-forderung-der-landrechtsverwaltung-promoting-land-rights
SEN,2020,2027,Emerging Africa Infrastructure Fund (EAIF),Connectivity,Commercial loan,26,commitment,exact,Active,Sonatel Local Currency Bond - EAIF Anchor Investment,"EAIF invested XOF 15 billion in a local currency bond issue by Sonatel S.A. (Orange Senegal), raising XOF 100 billion (~USD 174M) total. Proceeds fund extension and enlargement of Sonatel's 4G+ network in urban and rural Senegal, and investment in new activities including energy, banking and multimedia content. The bond was listed on the West African regional BRVM stock exchange.",Private sector,Sonatel S.A.,"XOF 15,068,790,000",,XM-DAC-47086-2D93E7FA-EAIF,https://www.eaif.com/project/sonatel/,eaif,2020-01-01-pidg-sen-sonatel-2020-sonatel-local-currency-bond---eaif
SEN,2019,2030,Mastercard Foundation,Training and skills,Grant,200,commitment,rounded,Active,Young Africa Works in Senegal,"MCF initial $200M five-year commitment to enable 3 million young Senegalese to access dignified work by 2030. Focus on small businesses, agriculture value chains, education and training. Digital skills and digital economy are core enablers.",Multi-stakeholder,Multiple partners,,,,https://mastercardfdn.org/en/news/mastercard-foundation-to-enable-three-million-youth-to-access-employment-opportunities-in-senegal/,mastercard-foundation,2019-01-01-mcf-sen-youngafricaworks-2019-young-africa-works-in-senegal
SEN,2018,,China Ministry of Commerce,Other GovTech and e-Gov,,33,commitment,,,Chinese Government provides RMB 200 million grant in 2018 for Phase 1 of Smart Senegal Project (Linked to Project ID#73114),"On February 8, 2018, during a meeting between the Chinese Ambassador to Senegal Zhang Xun and Senegalese Minister of Economy, Finance and Planning Amadou Ba, the Government of Senegal and China Eximbank signed an RMB 1.05 billion government concessional loan (GCL) agreement and an RMB 200 million grant agreement for Phase 1 of the Smart Senegal Project. The GCL is captured via February 8, 2018. The RMB 200 million grant is captured via Project ID#92565. According to the Government of Senegal’s Aid Management Platform, the GCL disbursed in 2019 and 2020 and achieved an overall disbursement rate of 100%.   This project aims to leverage information and communication technology to reduce the digital deficit and make Senegal a sub-regional hub in West Africa, particularly in the areas of security, education, health, and tourism. The Smart Senegal Project consists of five major sub-projects: (1) Safe City: This sub-project aims to strengthen public security through the use of technological tools and processes for the collection, analysis of flows, events from various communication systems and dissemination of information; (2) Smart Education: This sub-project project aims on the one hand to modernize network, processing, and data storage infrastructures and on the other hand to deploy technological platforms to improve teaching and learning in universities, schools elementary, middle and high schools in Senegal. (3) Smart Territories: This sub-project aims to provide user-centered services (citizens, administrations, and businesses) by building a citizen’s house (“La Maison du Citoyen”) in all the country's departments; (4) Submarine Cable: The purpose of this sub-project is to land a submarine cable in Senegal allowing access to international bandwidth. This new device will increase Senegal's internet capacity and vary the Internet access offer for ISPs; and (5) Smart Wifi: The Smart Wifi sub-project project aims to fight against the digital isolation of territories by i",,Government of Senegal,,,,https://www.dropbox.com/s/ibz0e6yqyzslzye/PROJET%20SMART%20SENEGAL%20AMP%20May%202022%20Record.pdf?dl=0,china-ministry-of-commerce,2018-02-08-china-mofcom-sen-001-record
SEN,2018,,Axian Telecom,Connectivity,Equity,107,commitment,estimated,Closed,Axian Consortium Acquisition of Tigo Senegal (now Yas/Free S\u00e9n\u00e9gal),"On 2 May 2018, a consortium of Axian Group (via Sofima), NJJ Capital (Xavier Niel) and Teyliom (Yerim Habib Sow) — operating as Saga Africa Holdings — acquired 100% of Sentel/Tigo Sénégal from Millicom International. Tigo was Senegal's second-largest mobile operator. The consortium committed an investment programme of approximately 70 billion CFA francs (~USD 107 million at 2018 FX) for network expansion, 4G roll-out, and mobile banking (Free Money). The operator was rebranded as Free Sénégal in October 2019, and later rebranded again to Yas Sénégal. In July 2023 Axian increased its stake from 40% to 80% (no financial figure disclosed for this subsequent transaction).",Private sector,Sentel/Tigo Senegal (now Yas Sénégal / Free Sénégal),"XOF 70,000,000,000",,,https://www.axian-group.com/ac-content/uploads/2018/05/press-release-tigo-acquisition.pdf,axian-telecom,2018-01-01-axian-sen-tigo-acquisition-2018-axian-consortium-acquisition-of-tigo-senegal
SEN,2019,2021,Export-Import Bank of China (China Eximbank),ICT Industry,Concessional loan,173,commitment,exact,Closed,China Eximbank provides RMB 1.05 billion government concessional loan for Phase 1 of Smart Senegal Project (Linked to Project ID#92565),"On February 8, 2018, during a meeting between the Chinese Ambassador to Senegal Zhang Xun and Senegalese Minister of Economy, Finance and Planning Amadou Ba, the Government of Senegal and China Eximbank signed an RMB 1.05 billion government concessional loan (GCL) agreement and an RMB 200 million grant agreement for Phase 1 of the Smart Senegal Project. The GCL is captured via February 8, 2018. The RMB 200 million grant is captured via Project ID#92565. According to the Government of Senegal’s Aid Management Platform, the GCL disbursed in 2019 and 2020 and achieved an overall disbursement rate of 100%.   This project aims to leverage information and communication technology to reduce the digital deficit and make Senegal a sub-regional hub in West Africa, particularly in the areas of security, education, health, and tourism. The Smart Senegal Project consists of five major sub-projects: (1) Safe City: This sub-project aims to strengthen public security through the use of technological tools and processes for the collection, analysis of flows, events from various communication systems and dissemination of information; (2) Smart Education: This sub-project project aims on the one hand to modernize network, processing, and data storage infrastructures and on the other hand to deploy technological platforms to improve teaching and learning in universities, schools elementary, middle and high schools in Senegal. (3) Smart Territories: This sub-project aims to provide user-centered services (citizens, administrations, and businesses) by building a citizen’s house (“La Maison du Citoyen”) in all the country's departments; (4) Submarine Cable: The purpose of this sub-project is to land a submarine cable in Senegal allowing access to international bandwidth. This new device will increase Senegal's internet capacity and vary the Internet access offer for ISPs; and (5) Smart Wifi: The Smart Wifi sub-project project aims to fight against the digital isolation of territories by i",Government,Government of Senegal,"CNY 1,050,000,000",aiddata-gcdf3-73114,,http://www.finances.gouv.sn/wp-content/uploads/2019/08/RAPPORT-ANNUEL-2018-Vf.pdf,china-eximbank,2018-01-01-eximbank-cn-sen-002-china-eximbank-provides-rmb-105-billion
SEN,2016,2023,USAID,Innovation ecosystem,Grant,37,commitment,rounded,Closed,Health Systems Strengthening Plus (HSS+) - Senegal,USAID Senegal Health Systems Strengthening Plus activity with digital health information system components including DHIS2 implementation and health data use for PEPFAR reporting.,Government,,,,US-GOV-1-AID-685-A-16-00003,https://api.iatistandard.org/datastore/activity/select?q=iati_identifier:%22US-GOV-1-AID-685-A-16-00003%22,usaid,2016-01-01-usaid-sen-health-systems-stren-2016-health-systems-strengthening-plus-hss
SEN,2015,2026,African Development Bank (AfDB),ICT Industry,Grant,73,commitment,rounded,Active,Senegal - Digital Technology Park Project,"The present intervention relates to the Digital Technology Park Project. It involves the development of 25 hectares. A further 75 hectares is also available for further expansion of the Park by the private sector. By creating now a sound IT foundation, the Government will attract multinationals and ...",Government,,"XDR 51,745,212",P-SN-G00-001,46002-P-SN-G00-001,https://api.iatistandard.org/datastore/activity/select?q=iati_identifier:%2246002-P-SN-G00-001%22,african-development-bank,2015-01-01-afdb-sen-001-senegal---digital-technology-park-project
SEN,2015,2017,Export-Import Bank of China (China Eximbank),Other GovTech and e-Gov,Concessional loan,95,commitment,exact,Closed,China Eximbank provides RMB 530 million government concessional loan for Phase 3 of the E-Government Project (Linked to Project ID#58382 and #58409),"On September 10, 2007, China Eximbank and the Government of Senegal signed an RMB 390 million government concessional loan (GCL) agreement for Phase 1 of the E-Government Project. Phase 1 established data, voice, and video conference systems for government agencies, universities, hospitals, and other state-owned enterprises and institutions by laying 500 km of fiber optic cable — in Dakar, Thiès, Louga, Saint Louis, Diourbel, Kaolack and Fatick — and created data centers to support the e-government network (also known as the government intranet). It also involved the creation of a fixed, IP and mobile telephony network covering 11 regional capitals, including Dakar, Thiès, Louga, Saint Louis, Diourbel, Kaolack, Fatick, Matam, Tambacounda. Huawei (中国华为公司) and China Machinery Engineering Corporation (中国机械设备进出口公司) were responsible for implementation.   Construction began on December 12, 2007, and Phase 1 was officially completed and handed over to the authorities on July 10, 2009. Then, in January 2012, China Eximbank and the Government of Senegal signed a $50 million loan agreement for Phase 2 of the E-Government Project. This loan reportedly carried the following terms: a 20-year maturity and 2.75% interest rate.  Phase 2, which began in December 2012 and ended in late 2014, involved an expansion of the country’s national fiber optic backbone and administrative intranet. More specifically, it involved the laying of 1,000 additional kilometers of fiber optic cable in Mbour, Bignona, Sédhiou, Tambacounda, Koungueul, Kaffrine, Kaolack, Fatick, Tamba, Kolda, Vélingara, Ziguinchor, Saint-Louis, Louga, Diourbel, and Blaise Diagne International Airport (AIBD). Huawei was responsible for the implementation of Phase 2. Then, on November 24, 2015, China Eximbank and the Government of Senegal signed an RMB 530 million government concessional loan (GCL) agreement for Phase 3 of the E-Government Project.   The terms of this loan are unknown, As of February 19, 2019, total disburs",Government,Government of Senegal,"CNY 530,000,000",aiddata-gcdf3-53282,,http://pgfe.finances.gouv.sn/portal/activities?search=&da=157%2C166&psec=&secondary_sector=&loc=&language=fr,china-eximbank,2015-01-01-eximbank-cn-sen-001-china-eximbank-provides-rmb-530-million
SEN,2015,2021,Korea International Cooperation Agency,Training and skills,Grant,9,commitment,exact,Closed,"Project for the Establishment of ISEP (Institut Sup\u00e9rieur d'Enseignement Professionnel) in Dakar, Senegal","KOICA grant ($9.4M, 2015-2021) to establish the ISEP technical college at Diamniadio, Senegal with ICT and automotive engineering departments. Provides vocational ICT education aligned with industry needs. Includes ICT lab equipment, faculty training, and curriculum development.",Government,,,2016-00026,,https://www.oda.go.kr/opo/bsin/bsnsSumryDocDetail.do?P_BSNS_NO=2016-00026,koica,2015-01-01-koica-sen-isep-establishment-2015-project-for-the-establishment-of-isep
