row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
CIV-gov.protect-regulator-annual-activity-report,CIV,gov.protect,Governance,instrument,Regulator annual activity report,Not held,2026-07-26,2024 edition not located across two automated attempts,,Baseline not held,,No 2024 or 2025 edition published on the regulator's site; the most recent locatable report anywhere is 2022,2026-07-26-civ-artci-autorite-de-protection-creation-missions,,"publication of the 2024 report would settle it, and is the only route to whether the data-protection function has a separable budget"
CIV-gov.protect-regulator-position-on-mobile-money-agent-ide,CIV,gov.protect,Governance,instrument,Regulator position on mobile-money agent identity copies,Not held,2026-07-24,The agents' union wrote to the regulator 2026-07-24; no answer on file,,Baseline not held,,"Four questions put to the regulator on whether kiosk agents may demand, photograph or retain customer identity documents; no response on file as at 2026-08-05",2026-07-24-cote-divoire-mobile-money-outlets-id-copies-data-protection,,a regulator communique or decision would settle it
CIV-gov.standards-ecowas-migration-and-macroeconomic-data-harmonisation,CIV,gov.standards,Governance,instrument,ECOWAS migration and macroeconomic data harmonisation,Implemented,2026-08-21,Two regional workshops held at Abidjan 18-22 August 2026,,Advanced,Did not exist,"Two regional statistics workshops convened at Abidjan on 18-22 August 2026 under the ECOWAS Commission's research and statistics directorate and the PHASAOC harmonisation project - the sixth Regional Coordination Meeting, which reviewed and validated the third edition of the Regional Report on International Migration in West Africa, and a capacity-building session for national committees on compiling macroeconomic statistics for the Convergence and Macroeconomic Stability Pact - taking up updates to the ECOMAC and ECOBASE databases and harmonisation of national series for 2000-2025",2026-08-21-ang-cedeao-harmonizacao-dados-migratorios-macroeconomicos,,a regional programme hosted in the country; no Ivorian national migration-data strategy is on file
CIV-gov.standards-general-interoperability-framework,CIV,gov.standards,Governance,instrument,General interoperability framework for information systems,Implemented,2021-12-22,Adopted by decret n 2021-913 of 22 December 2021,2021-12-22,No change,Adopted by decret n 2021-913 of 22 December 2021 as the general reference framework for interoperability of information systems,Adopted by decret n 2021-913 of 22 December 2021 as the general reference framework for interoperability of information systems,2021-12-22-civ-decret-2021-913-referentiel-interoperabilite,,the operating platform built to it is carried on a separate row
CIV-gov.standards-migration-data-governance-strategy,CIV,gov.standards,Governance,instrument,Migration data governance strategy,Not held,2026-08-18,Named by the diaspora directorate at the 30 July 2026 profiling workshop,,Baseline not held,,"Named as the framework for a fourteen-body returning-migrant profiling instrument, and the subject of a regional ECOWAS meeting hosted at Abidjan in August 2026, but nothing establishes it exists as a published document",2026-08-18-linfodrome-cedeao-abidjan-donnees-migratoires-mobilite-internationale|2026-07-30-cote-divoire-migration-data-governance,2026-08-18,"a reference number or adoption decree would settle it. Abidjan hosted an ECOWAS regional meeting on migration data and international mobility on 2026-08-18, which is the second occasion in three weeks on which the national strategy has been referred to without being produced"
CIV-gov.standards-state-security-reference-framework-auditor-c,CIV,gov.standards,Governance,instrument,State security reference framework auditor certification,Implemented,2026-07-29,88 auditors certified at an Abidjan-Plateau ceremony,,Baseline not held,,"Auditor certification running, with 88 certified and a further certification announced for experts bringing information systems into conformity",2026-07-29-cote-divoire-anssi-1200-certified-experts,,the reference framework's own text is not held
CIV-gov.discourse-consumer-grievance-platform,CIV,gov.discourse,Governance,instrument,Consumer grievance platform,Implemented,2026-07-31,Launched in Abidjan 2026-07-30,,Advanced,Did not exist,"Live application and web platform at FCFA 150 per report, with eight stages from filing through mediation to published reports and sectoral dashboards",2026-07-31-cote-divoire-ufc-my-signal-consumer-platform,,"a consumer association rather than a regulator holds the national grievance dataset, and charges for entry"
CIV-gov.discourse-election-online-gendered-violence,CIV,gov.discourse,Governance,measure,Online gendered violence against election candidates,,2026-08-18,,,Baseline not held,Baseline not held,"Documented as cyclical across successive elections in a two-country civil-society study, with no state measurement held against it",2026-08-18-pollicy-cost-of-candidacy-ogbv-elections,,"a civil-society research organisation's study of online gendered violence against candidates across election cycles in Côte d'Ivoire and Tanzania; the base holds no regulator, electoral-commission or platform figure for the same phenomenon, so this is the only measurement of it on file and it is the researcher's own"
CIV-finance.budget-digital-ministry-appropriation,CIV,finance.budget,Finance,measure,Digital ministry appropriation,,2026-03-19,FY2026 finance law promulgated 2025-12-19,,Advanced,"FCFA 60,780,440,826 voted for FY2025, no outturn","FCFA 83,275,503,595 voted for FY2026, up 37%, no outturn",2025-12-19-civ-2026-356-22126|2026-03-19-83-275bn-fcfa-digital-budget-37-percent-increase-techafricanews,,the press figure is exactly the four budget lines summed
CIV-finance.budget-fy2024-digital-budget-execution,CIV,finance.budget,Finance,measure,FY2024 digital budget execution,,2023-12-18,FY2024 settlement law execution column,,Advanced,"None published, the settlement law not yet voted","FCFA 69,673,862,396 voted, FCFA 54,129,746,061 revised and FCFA 54,052,436,801 spent, 77.6% against the vote and 99.9% against the revision",2023-12-18-civ-2024-356-23209|2023-12-18-civ-2024-356-22126,,"the gap is the earmarked levies written down in-year, then spent to the franc; no audited stage is recorded"
CIV-finance.budget-levy-share-of-the-digital-ministry-vote,CIV,finance.budget,Finance,measure,Levy share of the digital ministry vote,,2025-12-19,FY2026 finance law,,Regressed,65.6% of the ministry's section was earmarked operator levy in FY2025,"42.7% for FY2026, as the ministry's own programme rises from FCFA 19.03bn to 45.99bn while both levy programmes shrink",2025-12-19-civ-2026-356-22126|2024-12-18-civ-2025-356-22126,,"the ratio is the wiki's own compilation of the four budget lines, not a figure any source states"
CIV-finance.budget-published-accounts-of-the-universal-service,CIV,finance.budget,Finance,instrument,Published accounts of the universal service fund,Not held,2025-02-01,No account of the levy's use is on file,,Baseline not held,,"No account of the levy collected or spent is published; the state portfolio report is the nearest published financial statement, recording the agency at FCFA 7.9bn of tax receipts in 2023, the largest single contributor in its segment, inside a group of seven non-commercial bodies whose net results fell by a cumulative FCFA 19.8bn",2024-11-28-civ-ansut-sutel-2024-fonds-service-universel-digitalmag|2025-02-01-dgpe-cote-divoire-rapport-portefeuille-etat-2023-2024,,"the agency publishes no annual report; the settlement law for 2025, due December 2026, would settle the outturn"
CIV-finance.budget-telecoms-regulation-levy-programme,CIV,finance.budget,Finance,instrument,Telecoms regulation levy programme,Implemented,2025-12-19,FY2026 finance law,Since FY2024,Regressed,"FCFA 4,590,000,000 appropriated for FY2025","FCFA 2,580,000,000 appropriated for FY2026, down 43.8%",2025-12-19-civ-2026-356-23238|2024-12-18-civ-2025-356-23238,,"the regulator has published no annual report for 2024, so the levy has no public account of what it bought"
CIV-finance.budget-universal-service-levy-programme,CIV,finance.budget,Finance,instrument,Universal service levy programme,Implemented,2025-12-19,FY2026 finance law promulgated 2025-12-19,Since FY2024,Regressed,"FCFA 35,300,000,000 appropriated for FY2025, no outturn published","FCFA 33,000,000,000 appropriated for FY2026, the programme renamed, still no outturn",2025-12-19-civ-2026-356-23237|2024-12-18-civ-2025-356-23237|2024-11-28-civ-ansut-sutel-2024-fonds-service-universel-digitalmag,,"the only outturn on file is FY2024, FCFA 32.30bn voted against FCFA 24.44bn executed, a 24.3% shortfall"
CIV-finance.budget-whole-of-government-digital-appropriation,CIV,finance.budget,Finance,measure,Whole-of-government digital appropriation,,2025-12-19,FY2026 finance law,,Advanced,"FCFA 82,227,745,121 across 20 lines for FY2025, no outturn","FCFA 104,342,019,358 across 20 lines for FY2026",2025-12-19-civ-2026-356-22126|2025-12-19-civ-2026-322-78010200285|2024-12-18-civ-2025-356-22126,,the roll-up is the wiki's own compilation of 61 line-years across six ministries
CIV-finance.mou-blue-cloud-softech-africa-pact,CIV,finance.mou,Finance,instrument,Five-year telecommunications and digital-infrastructure memorandum with an Indian technology company,Implemented,2026-08-20,Dated 2026-08-07 and fully executed 2026-08-19,,Baseline not held,Did not exist,"A five-year memorandum of agreement between an Indian technology company, a continental investment council and an Ivorian mobile operator to develop telecommunications and digital public infrastructure across the continent, dated 2026-08-07 and fully executed on 2026-08-19 per a regulatory filing. It covers national fibre backbones, 4G and 5G, submarine cable landing stations, internet exchange points, telecom towers, and digital identity, national interoperability, e-government and digital payment platforms. No financial commitment is disclosed",2026-08-20-et-blue-cloud-softech-gcib-afro-mobile-africa-pact,,"known only from the company's regulatory filing; no country programme, project, site or value is named"
CIV-finance.new-cdc-ci-capital-seed-programme,CIV,finance.new,Finance,instrument,CDC-CI Capital startup seed programme,Implemented,2026-05-27,"US$1.2m injected into Ivorian ventures, May 2026",,Advanced,Did not exist,"The state deposit fund's investment arm extended its startup funding with a US$1.2m injection into Ivorian ventures in May 2026 under a 2026 seed programme, against a wider startup surge the sector press dates to April 2026",2026-05-27-cdc-ci-capital-1-2m-ivorian-ventures|2026-05-27-cdc-ci-civ-2026-startup-seed-programme|2026-04-21-african-business-cote-divoire-startup-surge,,
CIV-finance.new-cybastion-digital-infrastructure-programme,CIV,finance.new,Finance,instrument,Cybastion digital infrastructure programme,Planned,2026-08-10,Government authorisation reported 2026-08-10,,Baseline not held,Not held,"The government has authorised a United States technology firm to carry out a set of projects strengthening national digital infrastructure, the whole estimated at US$170m, about FCFA 95bn",2026-08-10-cote-divoire-cybastion-170m-digital-infrastructure-exim,,"no signed contract, financing instrument, component list, timetable or procurement route is held for the programme"
CIV-finance.new-non-state-digital-finance-stock,CIV,finance.new,Finance,measure,Non-state digital finance stock,,2026-01-01,Compiled from the deal records the wiki holds,,Advanced,,US$1.29bn across 24 deals from 2018 to 2026,2026-01-01-exim-bank-usa-civ-2026-cybastion-sovereign-data-centre-bw15|2018-01-01-boc-civ-001-bank-of-china-provides-cfa-532,,"the roll-up is the wiki's own compilation, not a source figure, and two loans may be one filed twice"
CIV-finance.new-world-bank-inclusive-digitalisation-programm,CIV,finance.new,Finance,instrument,World Bank inclusive digitalisation programme,Implemented,2026-02-04,Loan agreement ratified by decree at the Conseil des ministres 2026-02-04,,Advanced,"Procurement plan covering September 2023 to December 2024 across four components, with no financing agreement concluded","Phase 1 financed by an IDA credit of FCFA 84,356,070,200 (EUR 128.6m) concluded 2025-10-17 and ratified 2026-02-04, inside a US$330m multiphase envelope running to 2035; Phase 1 is fenced to Abidjan, Yamoussoukro and twelve regions, and allocates US$45m to broadband for public institutions and US$50m to legal and institutional foundations",2026-02-04-civ-padci-phase-1-ratification|2025-09-18-wb-rapid-cote-divoire-inclusive-digitalization-2025|2024-03-19-civ-mtnd-padci-plan-de-passation-des-marches-2024,,"the FY2024 finance law records the programme at zero appropriated and FCFA 500,000,000 executed, a line opened in-year"
CIV-infra.connect-2africa-ivory-coast-branch,CIV,infra.connect,ICT Infrastructure,instrument,2Africa Ivory Coast branch,Implemented,2026-08-02,Restored to service 2026-08-02 after an outage,,Baseline not held,,All services live after repair; WACS repairs expected the following week,2026-08-02-2africa-ivory-coast-branch-live-again-and-wacs-under-repair,,"the outage's start date, cause and duration are not stated"
CIV-infra.connect-5g-commercial-launch,CIV,infra.connect,ICT Infrastructure,instrument,5G commercial launch,"Implemented, on provisional spectrum pending a definitive award",2026-08-27,"Provisional frequency allocation granted 19 December 2023, service opened for the 2024 Cup of Nations",2023-12-19,Advanced,"Spectrum re-planned and financial terms settled after a missed 2023 target, with the regulator calling deployment imminent","Service has run on re-allocated existing frequencies since a provisional allocation of 19 December 2023, which let the two largest operators offer 5G for the Cup of Nations in January and February 2024, reaching 7 per cent of the population in 2025 and used first for fixed broadband where there is no fibre; the definitive award and the commercial launch announced for July 2026 remain undelivered",2026-08-27-digitalmag-5g-adoption-pays-africains-gsma|2026-06-15-starlink-licence-5g-launch-gouv-talk-techafricanews|2025-07-10-deploiement-5g-cote-divoire-fratmat,,"The provisional allocation and the definitive award are different things: the base recorded the second as stalled and had no record of the first, which an industry survey has now supplied."
CIV-infra.connect-civix-national-internet-exchange-point,CIV,infra.connect,ICT Infrastructure,instrument,CIVIX national internet exchange point,Implemented,2026-06-15,Average daily traffic put at 36 Gbps,Over a decade in operation,No change,Operating; a memorandum signed June 2025 to colocate a third point of presence at a Grand-Bassam facility,Operating with Netflix and Akamai peering alongside operators and ISPs at 36 Gbps daily average,2026-06-15-peeringday-2026-artci-appairage-interconnexion-fratmat|2025-06-30-raxio-artci-civix-ixp-mou-techafricanews,,nothing on file confirms the third point of presence was commissioned
CIV-infra.connect-deployed-optical-fibre,CIV,infra.connect,ICT Infrastructure,measure,Deployed optical fibre,,2026-07-13,"Ministry stated roughly 38,000 km",,Advanced,"30,303 km deployed nationally","About 38,000 km, with connectivity reaching nearly one million homes; the state broadband backbone accounts for over 6,600 km",2026-07-13-digital-key-driver-economic-transformation-techreviewafrica|2025-08-18-africa-bb-maps-cartographie-haut-debit-fratmat|2026-06-24-forum-intech-sante-ansut-zones-rurales-fratmat,,"a third figure of over 33,000 km for 2024 is in tension with the 2025 count"
CIV-infra.connect-mobile-coverage-and-internet-users,CIV,infra.connect,ICT Infrastructure,measure,Mobile coverage and internet users,,2026-07-13,Ministry stated 95% coverage and nearly 15m users,,Advanced,4G covering 73.34% of localities and 93.71% of the population; the universal-service agency put territorial coverage at 82%,"95% mobile coverage, telecom penetration above 130% of population, nearly 15m active internet users and about 2m e-commerce users; smartphone adoption 41%",2026-07-13-digital-key-driver-economic-transformation-techreviewafrica|2025-08-18-africa-bb-maps-cartographie-haut-debit-fratmat,,"coverage figures switch between territory, localities and population without a stated base"
CIV-infra.connect-mtn-satellite-broadband,CIV,infra.connect,ICT Infrastructure,instrument,MTN satellite broadband,Implemented,2026-04-24,Partnership announced April 2026,2026-04-24,Baseline not held,,"Hybrid geostationary and low-orbit capacity aimed at rural white areas; no subscriber, price or coverage figure on file",2026-04-24-mtn-eutelsat-konnect-satellite-broadband-techafricanews,,
CIV-infra.connect-national-ipv6-migration-strategy,CIV,infra.connect,ICT Infrastructure,instrument,National IPv6 migration strategy,In development,2025-07-31,Draft strategy and action plan validated at Yamoussoukro,2025-07-31,No change,Strategy and action plan validated with about twenty public and private bodies; IPv6 penetration 6.6%,"Unchanged; no adoption, no publication and no later penetration figure on file as at 2026-08-05",2025-07-31-artci-adoption-ipv6-fratmat,,"the second attempt, after a first roadmap in 2013"
CIV-infra.connect-national-strategy-to-protect-electronic-comm,CIV,infra.connect,ICT Infrastructure,instrument,National strategy to protect electronic-communications infrastructure,Planned,2025-12-17,First national assises held at Grand-Bassam,,Baseline not held,,"Operators, infrastructure managers and the regulator working towards a protection strategy after 665 acts of theft and vandalism nationally between January and October 2025; no instrument published",2025-12-17-securisation-infrastructures-reseaux-fratmat,,
CIV-infra.connect-orange-sat-satellite-broadband,CIV,infra.connect,ICT Infrastructure,instrument,Orange Sat satellite broadband,Implemented,2026-01-22,Launched January 2026,2026-01-22,Baseline not held,,"Satellite broadband sold by the incumbent into rural white areas on leased geostationary capacity; no subscriber, price or coverage figure on file",2026-01-22-orange-eutelsat-satellite-broadband-connectingafrica,,
CIV-infra.connect-fibre-cut-sensing,CIV,infra.connect,ICT Infrastructure,instrument,Predictive fibre-cut sensing,Piloting,2026-08-13,"Proof of concept completed in Abidjan, reported 2026-08-13",,Baseline not held,Baseline not held,"An operator and its vendor completed a proof of concept in Abidjan detecting vibrations around fibre ducts and classifying them to flag third-party excavation before a cut happens, on long-term trials run since 2025; no commercial deployment, coverage or date is stated",2026-08-13-mtn-is-promoting-ai-driven-fibre-cut-sensing-to-reshape-the-resilience-of-digita,,the account is vendor-issued
CIV-infra.connect-programme-national-de-connectivite-rurale,CIV,infra.connect,ICT Infrastructure,instrument,Programme national de connectivite rurale,Implemented,2026-08-26,"US$68m stated for 575 rural localities, August 2026",,Advanced,"Site activations began July 2025; 575 localities and 825,675 residents targeted by December 2025",US$68m stated for connecting 575 rural localities,2026-08-26-cote-divoire-68-millions-575-localites-rurales-wearetech|2026-06-24-forum-intech-sante-ansut-zones-rurales-fratmat|2025-07-21-rural-connectivity-pncr-push-techreviewafrica|2025-09-12-rural-broadband-30-towns-wearetech,,"the figure and the locality count are the ministry's own as reported; no completion date, disbursement or connected-locality count is published"
CIV-infra.connect-rascom-capacity-in-universal-coverage,CIV,infra.connect,ICT Infrastructure,instrument,RASCOM capacity in universal coverage,Planned,2026-08-01,"Ministry visit to the regional satellite body, 2026-07-31",,Baseline not held,,"Government has chosen satellite for areas terrestrial infrastructure serves poorly and intends to route regional satellite capacity through the universal-service bodies; no terms, tariff or timetable stated",2026-08-01-fratmat-cote-divoire-rascom-couverture-numerique-satellitaire,,the only satellite route here that is not a foreign operator selling into white areas
CIV-infra.connect-starlink-network-civ,CIV,infra.connect,ICT Infrastructure,instrument,Starlink Network CIV,"Implemented, provisional licence",2026-07-28,Live by 2026-07-17 on a 12-month provisional licence,,Advanced,Not authorised to sell; the regulator had threatened sanctions in 2024 for supplying internet without authorisation,"Selling nationally on a 12-month provisional licence reviewable on service quality, hardware XOF 148,148 to 247,466 and service from XOF 28,746 a month",2026-07-17-starlink-launches-27th-african-country-ivory-coast|2026-07-28-starlink-adds-cote-divoire-and-seychelles-reaching-28-african-countries|2025-11-04-civ-artci-starlink-frequences|2024-03-19-civ-artci-menace-sanctions-starlink,,the definitive individual licence under the 2024 electronic communications law is not yet issued
CIV-infra.connect-via-africa-submarine-cable,CIV,infra.connect,ICT Infrastructure,instrument,Via Africa submarine cable,Planned,2026-05-15,Consortium memorandum signed,,Baseline not held,,"Europe-to-South Africa Atlantic system with an Ivorian landing; route survey funded and supplier selection being prepared, with no landing date, capacity or cost stated",2026-05-15-via-africa-cable-sous-marin-europe-afrique-fratmat,,the held Ivorian account is a reprint of the consortium release
CIV-infra.store-gpu-cloud-africa,CIV,infra.store,ICT Infrastructure,instrument,GPU Cloud Africa,Planned,2025-02-12,Stated second-quarter 2025 start passed with nothing on record,,Stalled,"Announced February 2025 as the first sovereign GPU AI hosting platform in Abidjan and Douala, service from the second quarter of 2025","No launch, capacity, pricing or customer on file as at 2026-08-05",2025-02-12-st-digital-gpu-cloud-africa-itweb,,the only AI-compute hosting claim the base holds for this country
CIV-infra.store-national-data-centre,CIV,infra.store,ICT Infrastructure,instrument,National Data Centre,In development,2026-07-17,Formal authorisation to proceed at US$170m,,Advanced,"Sovereign data centre at the core of the digital city project, construction reported begun May 2025, no financing figure held","US$170m US export-credit-financed project formally authorised, scope now a sovereign national data centre, a government digitisation platform and a smart-border surveillance system; no site, capacity or completion date stated",2026-07-17-us-starlink-approval-170m-data-centre-garcia-techafricanews|2025-08-26-centre-national-donnees-exim-bank-fratmat|2025-07-21-digital-city-sovereign-data-center-cybastion-techafricanews,,financing rose from US$66m approved August 2025 to US$170m authorised July 2026
CIV-infra.store-raxio-civ1-vitib-grand-bassam,CIV,infra.store,ICT Infrastructure,instrument,"Raxio CIV1, VITIB Grand-Bassam",Implemented,2026-07-15,Group committed capital lifted to US$380m,Since 2024-09,No change,"Tier III carrier-neutral facility operating since September 2024, with a June 2025 memorandum with the state on hosting government workloads","Still operating at a design capacity of about 400 racks and 1.5 MW of IT power in a 2,790 m2 building on a 1.20-hectare plot inside the VITIB free zone; group committed capital rose to US$380m and contracted power across the six-country footprint was six times higher in the first half of 2026 than a year earlier",2026-07-15 Raxio data-centre capital tops $380m on investor boost|2024-09-25 Raxio launches CIV1 data centre in Abidjan (Cote d'Ivoire)|2022-10-01-raxio-cote-divoire-grand-bassam-esia-executive-summary,,"the capital and power figures are group-wide, not Ivorian; the site figures are design capacity from the environmental study, not measured"
CIV-infra.store-tier-iii-data-centre-vitib-grand-bassam,CIV,infra.store,ICT Infrastructure,instrument,"Tier III data centre, VITIB Grand-Bassam",Implemented,2025-10-03,Inaugurated 2025-10-02,2025-10-02,Baseline not held,,"In operation at the technology park, construction begun November 2024, presented as the first sovereign Tier III facility in francophone West Africa; no IT load, floor area or customer figure stated",2025-10-03-data-center-inaugure-vitib-fratmat|2025-08-12-st-digital-sovereign-tier-iii-data-center-techafricanews,,
CIV-infra.energy-electricity-load-of-data-centres-and-telecom,CIV,infra.energy,ICT Infrastructure,instrument,Electricity load of data centres and telecom sites,Not held,2026-06-24,No measured load published; one facility's design figure is all that is held,,Baseline not held,,"No measured load, efficiency ratio, generator arrangement or utility tariff is published for any Ivorian facility; the only figure disclosed is a design capacity of about 400 racks and 1.5 MW of IT power for the Grand-Bassam carrier-neutral facility, from its 2022 environmental study",2026-06-24-forum-intech-sante-ansut-zones-rurales-fratmat|2022-10-01-raxio-cote-divoire-grand-bassam-esia-executive-summary,,an operator disclosure or a utility connection agreement would settle it
CIV-infra.cybersec-3r-technologie-security-operations-centre,CIV,infra.cybersec,ICT Infrastructure,instrument,3R Technologie security operations centre,Implemented,2026-05-19,Launched at Cocody-Angre 2026-05-19,2026-05-19,Baseline not held,,"Commercial monitoring centre presented as the first AI-integrated security operations centre in the country; no customer count, coverage or pricing stated",2026-05-19-cybersecurite-centre-soc-cybermenaces-temps-reel-fratmat,,private and distinct from the state agency's own operations centre
