indicator_id,progress,summary,developments,row_ids
gov.legislate--ai-legislation-regulations,No change,[No Ivorian artificial-intelligence statute is published](2026-07-01-cipit-ai-and-intellectual-property-in-africa); governance runs entirely through non-binding strategy instruments.,"The position at both ends of the window is that [no bill, act or implementing decree on artificial intelligence has been published](2026-07-01-cipit-ai-and-intellectual-property-in-africa), and that is a cited absence rather than an unexamined one.

What moved instead is policy. The [draft 2026-2030 cybersecurity strategy extends state scope to artificial intelligence, emerging technologies and cloud](2026-07-23-cote-divoire-anssi-national-cybersecurity-strategy-2026-2030), and is the only binding-track vehicle doing so. A published bill, act or implementing decree would settle the indicator; nothing on file suggests one is drafted.",CIV-gov.legislate-any-ivorian-artificial-intelligence-statute
gov.legislate--e-commerce-legislation,No change,"[Loi n 2013-546 on electronic transactions remains in force with article 50 repealed](2026-07-25-cote-divoire-anssi-pki-nationale), and its implementing decrees still stand.","The law stands [in force with article 50 repealed by ordinance and ratified in 2025, and its 2014 and 2016 implementing decrees on cryptology, electronic signature and digital archiving are the stated legal basis of the national public key infrastructure](2026-07-25-cote-divoire-anssi-pki-nationale).

Nothing in the window amended it. It is the only Ivorian digital statute the base can name implementing decrees for, which is why it carries the weight it does here: electronic signature across the administration, certificate issuance and digital archiving all rest on a 2013 text and its two decrees.",CIV-gov.legislate-loi-n-2013-546-on-electronic-transactions
gov.legislate--access-to-information-legislation,No change,The [2013 access-to-information law's operational refresh was presented in July 2025](2025-07-25-access-caidp-transparence-acces-information-fratmat) and nothing has been reported since.,"2025-07-25 - a programme was [presented at the Prime Minister's office as the operational refresh of the 2013 access-to-information law: a portal, a conformity audit tool, a helpline, a mobile application and a monitoring barometer](2025-07-25-access-caidp-transparence-acces-information-fratmat).

No later source is on file in the year since. No request volumes, audit results or barometer output have been published, so whether any of the five components exists in service is unestablished, and the law's own text is not held.",CIV-data.open-access-to-public-interest-information-progra
gov.protect--data-protection-authority,"Mixed, a register of data-protection officers was created while the authority's annual report has not appeared since 2022","The [regulator is confirmed as the data-protection authority](2026-07-26-civ-artci-autorite-de-protection-creation-missions) and created a register of officers, but publishes no annual report.","The [regulator is confirmed as the data-protection authority, with no separable data-protection appropriation identifiable](2026-07-26-civ-artci-autorite-de-protection-creation-missions).

2026-05-18 - the minister's stocktake [named a register of data-protection officers, created in 2026, alongside simplified norms](2026-05-18-protection-donnees-progres-cote-divoire-fratmat); no register size, publication or legal basis is stated.

Against that, [no 2024 or 2025 activity report is published on the regulator's site and the most recent locatable edition anywhere is 2022](2026-07-26-civ-artci-autorite-de-protection-creation-missions), across two automated attempts. The only throughput figure held is [about a hundred physical compliance files a month immediately before the online platform went live](2026-07-02-certinum-protection-donnees-personnelles-fratmat). Publication of the 2024 report is the only route on file to whether the function has a separable budget.",CIV-gov.protect-loi-n-2013-450-on-personal-data-protection|CIV-gov.protect-register-of-data-protection-officers|CIV-gov.protect-regulator-annual-activity-report|CIV-gov.protect-compliance-and-authorisation-caseload
gov.protect--national-data-protection-readiness,"Mixed, an online compliance platform went live and is being taken sector by sector while a question on agents handling identity documents is unanswered","A [compliance platform is live and being taken sector by sector](2026-08-17-techreviewafrica-artci-certinum-insurance-sector), while the regulator's position on mobile-money agents copying identity documents is unstated.","Compliance moved off paper. The platform is [live with online submission, real-time tracking and traceability for personal-data conformity, processing authorisations and video-surveillance authorisations](2026-07-04-certinum-personal-data-compliance-platform-techreviewafrica), the regulator's [communique of 3 August directs all data controllers, correspondents and advisory firms onto it](2026-08-03-cote-divoire-artci-urges-firms-to-use-certinum-data-authorisation-platform), and it was [presented to insurers on 17 August 2026 after banking and financial institutions](2026-08-17-techreviewafrica-artci-certinum-insurance-sector).

No post-launch throughput figure, cut-off for paper filings, compliance deadline or fee schedule is published. And the [mobile-money agents' union put four questions to the regulator on 24 July 2026 on whether kiosk agents may demand, photograph or retain customer identity documents, with no response on file](2026-07-24-cote-divoire-mobile-money-outlets-id-copies-data-protection).",CIV-dpi.govtech-certinum-data-protection-compliance-platform|CIV-gov.protect-regulator-position-on-mobile-money-agent-ide
gov.regional--regional-policy-collaboration,Advanced,"Six francophone states [adopted common artificial-intelligence governance guidelines](2026-07-09-wearetech-six-francophone-ai-governance-framework), and Abidjan hosted two ECOWAS statistics workshops.","2026-07-06 - [common guidelines on transparent and inclusive artificial intelligence, data protection, algorithmic-bias mitigation and digital sovereignty were adopted by six states, complementing rather than replacing national strategies](2026-07-09-wearetech-six-francophone-ai-governance-framework). They are non-binding, and were led by an advocacy organisation rather than by a regional body.

2026-08-18 to 22 - Abidjan hosted [two regional statistics workshops under the ECOWAS Commission's research and statistics directorate: the sixth Regional Coordination Meeting, which validated the third edition of the Regional Report on International Migration in West Africa, and a capacity-building session for national committees on macroeconomic statistics for the Convergence and Macroeconomic Stability Pact](2026-08-21-ang-cedeao-harmonizacao-dados-migratorios-macroeconomicos).",CIV-tech.ai-francophone-west-african-ai-governance-guide|CIV-gov.standards-ecowas-migration-and-macroeconomic-data-harmonisation
gov.regional--regional-legal-harmonisation,Advanced,"Instant-payment interoperability [became compulsory across the monetary union from 30 June 2026](2026-05-06-uemoa-interoperabilite-paiements-obligatoire-fratmat), binding every licensed institution.","The obligation did not exist at the window's opening. A [communique of 2 April 2026 made instant-payment interoperability compulsory across the monetary union from 30 June 2026 for banks, microfinance institutions, electronic-money institutions and payment institutions](2026-05-06-uemoa-interoperabilite-paiements-obligatoire-fratmat).

It is a regional instrument binding on Ivorian institutions rather than an Ivorian one, which is the pattern for payments here. No account of Ivorian institutions' compliance after the deadline is held, and no supervisory finding, penalty or exemption has been published.",CIV-dpi.pay-regional-instant-payment-interoperability-ma
gov.regional--shared-regional-infrastructure,"Mixed, the regional police system reached 105 interconnected sites while its appropriation was cut 23%","The [West African police information system reaches 105 interconnected sites](2026-02-02-securisation-personnes-biens-maillage-territoire-national), while [its appropriation fell 23% for FY2026](2025-12-19-civ-2026-323-78016002230).","The government's 2011-2025 security record [states 105 processing sites across the judicial and investigative services interconnected under the West African Police Information System](2026-02-02-securisation-personnes-biens-maillage-territoire-national). It is a self-report, and no independent account of the system operating in the country is held.

The budget moved the other way: [FCFA 1,300,000,000 was appropriated for FY2025](2024-12-18-civ-2025-323-78016002230) against [FCFA 1,000,000,000 for FY2026](2025-12-19-civ-2026-323-78016002230), a 23% cut.

2026-07-31 - the ministry [visited the regional satellite body, intending to route regional satellite capacity through the universal-service bodies for areas terrestrial infrastructure serves poorly](2026-08-01-fratmat-cote-divoire-rascom-couverture-numerique-satellitaire); no terms, tariff or timetable are stated.",CIV-dpi.exchange-sipao-police-information-system|CIV-dpi.exchange-west-african-police-information-system-appro|CIV-infra.connect-rascom-capacity-in-universal-coverage
gov.regional--cross-border-data-transfers,Advanced,"A [pilot exchanging transit-goods data with Mali's customs administration was launched](2026-08-13-mali-customs-interconnection-cote-divoire-pilot), with no completion date for full interconnection.","2026-08-13 - Mali's customs administration [presented a pilot exchanging transit-goods data between the two customs systems at a Bamako roundtable, with no completion date for full interconnection](2026-08-13-mali-customs-interconnection-cote-divoire-pilot).

The account is entirely the Malian side's; no Ivorian statement is held, and nothing states the legal basis, the data categories exchanged or the retention arrangement. It is the only bilateral data transfer on this ledger, and the base holds no general cross-border transfer rule under the 2013 data-protection law to sit it under.",CIV-dpi.exchange-mali-customs-interconnection
gov.standards--national-quality-standards,Advanced,"[Eighty-eight auditors were certified against the state security reference framework](2026-07-29-cote-divoire-anssi-1200-certified-experts), with a further certification announced.","Auditor certification is running against the state security reference framework, with [88 auditors certified at an Abidjan-Plateau ceremony and a further certification announced for experts bringing information systems into conformity](2026-07-29-cote-divoire-anssi-1200-certified-experts).

The reference framework's own text is not held, so what an audit against it tests is not checkable from anything on file. No register of certified auditors, no list of systems audited and no conformity finding has been published, and nothing states whether certification is a condition of anything.",CIV-gov.standards-state-security-reference-framework-auditor-c
gov.standards--adoption-of-international-standards,Advanced,"A [labour-market platform built to the SDMX statistical standard was launched](2026-06-23-cote-divoire-lancement-simt), and national series are being harmonised to regional databases.","2026-06-23 - the national employment and training observatory [launched an SDMX-compliant platform carrying 134 of an identified 315 indicators across 14 themes, 91 of them published in 299 statistical tables disaggregated by sex, age, education, residence and region, built with ILO technical support and World Bank financing](2026-06-23-cote-divoire-lancement-simt).

2026-08-18 to 22 - the ECOWAS workshops at Abidjan [took up updates to the ECOMAC and ECOBASE databases and harmonisation of national series for 2000-2025](2026-08-21-ang-cedeao-harmonizacao-dados-migratorios-macroeconomicos). Nothing on file states which Ivorian series were harmonised or by when.",CIV-dpi.mis-simt-labour-market-information-system|CIV-gov.standards-ecowas-migration-and-macroeconomic-data-harmonisation
gov.discourse--non-governmental-contribution-to-national-policy,Advanced,"Consumer associations, operators and industry bodies [validated a complaints procedure](2026-08-16-fratmat-artci-procedure-harmonisee-plaintes) now before the regulator's council for adoption.","2026-08-13 to 14 - a [procedure for handling consumer complaints on electronic communications was validated at a two-day Assinie workshop with operators, internet service providers and consumer associations, and goes to the regulator's regulatory council for adoption, implementing the 2024 electronic communications law](2026-08-16-fratmat-artci-procedure-harmonisee-plaintes). [No draft text, adoption date or redress standard is published](2026-08-14-cote-divoire-artci-consumer-complaint-procedure).

2025-07-31 - the [IPv6 migration strategy and action plan were validated with about twenty public and private bodies](2025-07-31-artci-adoption-ipv6-fratmat), and have not been adopted or published since.

The pattern is consultation at validation stage on instruments that then stop being reported.",CIV-gov.legislate-consumer-complaint-procedure|CIV-infra.connect-national-ipv6-migration-strategy
gov.discourse--open-discussion-of-government-policy,"No change, a first study with no earlier measurement behind it","A [civil-society study documents online gendered violence against election candidates as cyclical](2026-08-18-pollicy-cost-of-candidacy-ogbv-elections), with no state measurement against it.","2026-08-18 - a research organisation [documented online gendered violence against election candidates as cyclical across successive elections in a two-country study covering Cote d'Ivoire and Tanzania](2026-08-18-pollicy-cost-of-candidacy-ogbv-elections).

It is the only measurement of the phenomenon on file and it is the researcher's own. The base holds no regulator, electoral-commission or platform figure for the same thing, no state response to the study, and nothing earlier to compare it against, so the direction is withheld and the level is what is stated.",CIV-gov.discourse-election-online-gendered-violence
finance.budget--sustainable-domestic-financing-of-digital-transformation,"Mixed, appropriations rose while the earmarked levy share fell and no account of the levy is published",The [digital ministry's vote rose 37% for FY2026](2026-03-19-83-275bn-fcfa-digital-budget-37-percent-increase-techafricanews) while the earmarked levy share of it fell and the fund publishes no accounts.,"The [FY2026 finance law voted FCFA 83,275,503,595 for the digital ministry, up 37%](2026-03-19-83-275bn-fcfa-digital-budget-37-percent-increase-techafricanews) on [FCFA 60,780,440,826 for FY2025](2024-12-18-civ-2025-356-22126), and [FCFA 104,342,019,358 across twenty lines whole-of-government](2025-12-19-civ-2026-322-78010200285). Neither year has an outturn.

The [earmarked operator levy fell from 65.6% of the ministry's section in FY2025 to 42.7% for FY2026, as its own programme rose from FCFA 19.03bn to 45.99bn while both levy programmes shrank](2025-12-19-civ-2026-356-22126), the [universal service programme to FCFA 33,000,000,000](2025-12-19-civ-2026-356-23237) and the [regulation programme to FCFA 2,580,000,000, down 43.8%](2025-12-19-civ-2026-356-23238).

The last outturn held is FY2024, [FCFA 54,052,436,801 spent against FCFA 69,673,862,396 voted, 77.6%](2023-12-18-civ-2024-356-23209), and [no account of the levy collected or spent is published](2024-11-28-civ-ansut-sutel-2024-fonds-service-universel-digitalmag).",CIV-finance.budget-digital-ministry-appropriation|CIV-finance.budget-whole-of-government-digital-appropriation|CIV-finance.budget-levy-share-of-the-digital-ministry-vote|CIV-finance.budget-universal-service-levy-programme|CIV-finance.budget-telecoms-regulation-levy-programme|CIV-finance.budget-fy2024-digital-budget-execution|CIV-finance.budget-published-accounts-of-the-universal-service
finance.mou--strategic-relationships,Advanced,"Two commercial memoranda were signed in August 2026, one on [digital public infrastructure](2026-08-20-et-blue-cloud-softech-gcib-afro-mobile-africa-pact) and one on [financial services](2026-08-04-yango-afg-holding-mou-digital-financial-services-fratmat).","2026-08-07, executed 2026-08-19 - a [five-year memorandum between an Indian technology company, a continental investment council and an Ivorian mobile operator covering national fibre backbones, 4G and 5G, submarine cable landing stations, internet exchange points, telecom towers, and digital identity, national interoperability, e-government and digital payment platforms](2026-08-20-et-blue-cloud-softech-gcib-afro-mobile-africa-pact). It is known only from the company's regulatory filing; no financial commitment, country programme, project or site is named.

2026-08-04 - a [protocole d'accord between a ride-hailing platform's Ivorian arm and a fifteen-market banking group, insurance first and fleet financing later, with the country stated as the pilot market](2026-08-04-yango-afg-holding-mou-digital-financial-services-fratmat). No amount, facility or timetable is stated by either party.",CIV-finance.mou-blue-cloud-softech-africa-pact|CIV-dpi.pay-yango-afg-financial-services-memorandum
finance.new--mobilisation-of-non-state-finance,"Mixed, a state seed programme and a guarantee facility were signed while a FCFA 100bn innovation fund closed its mobilisation window uncapitalised",State-backed seed and guarantee money moved in 2026 while the [FCFA 100bn innovation fund remains uncapitalised](2025-07-04-fcfa-100-billion-technological-innovation-fund-techafricanews).,"2026-05 - the state deposit fund's investment arm [put US$1.2m into Ivorian ventures under a 2026 seed programme](2026-05-27-cdc-ci-capital-1-2m-ivorian-ventures), [against a startup surge the sector press dates to April 2026](2026-04-21-african-business-cote-divoire-startup-surge).

2026-07-23 - two conventions made [up to FCFA 17,000,000,000 mobilisable across two windows for small enterprises, with stated attention to women's entrepreneurship](2026-07-25-cote-divoire-orange-bank-africa-sgpme-guarantee-agreements). It is an envelope, not a committed sum.

The [Technological Innovation Fund, announced at FCFA 100bn with a six-month mobilisation window](2025-07-04-fcfa-100-billion-technological-innovation-fund-techafricanews), has no capitalisation, manager, governance or first close on file and the window closed in January 2026. The base's own roll-up of non-state digital finance is [US$1.29bn across 24 deals from 2018](2026-01-01-exim-bank-usa-civ-2026-cybastion-sovereign-data-centre-bw15).",CIV-finance.new-cdc-ci-capital-seed-programme|CIV-include.access-portfolio-guarantee-for-small-enterprises|CIV-tech.innovate-technological-innovation-fund|CIV-finance.new-non-state-digital-finance-stock
finance.new--development-partner-project-financing,Advanced,"The [World Bank's inclusive digitalisation credit was ratified by decree in February 2026](2026-02-04-civ-padci-phase-1-ratification), fencing phase one to Abidjan, Yamoussoukro and twelve regions.","At the window's opening the programme had a [procurement plan covering September 2023 to December 2024 across four components with no financing agreement concluded](2024-03-19-civ-mtnd-padci-plan-de-passation-des-marches-2024).

2026-02-04 - phase one was [ratified by decree: an IDA credit of FCFA 84,356,070,200, about EUR 128.6m, concluded on 17 October 2025 inside a US$330m multiphase envelope running to 2035, fenced to Abidjan, Yamoussoukro and twelve regions, allocating US$45m to broadband for public institutions and US$50m to legal and institutional foundations](2026-02-04-civ-padci-phase-1-ratification).

The [wider operation was appraised in September 2025](2025-09-18-wb-rapid-cote-divoire-inclusive-digitalization-2025). Nothing on file reports disbursement or a first contract under the ratified credit.",CIV-finance.new-world-bank-inclusive-digitalisation-programm
infra.connect--mobile-penetration,"Mixed, the ministry's coverage and penetration figures rose while a second stated 5G launch date passed undelivered","The ministry [put mobile coverage at 95% and telecom penetration above 130% of population](2026-07-13-digital-key-driver-economic-transformation-techreviewafrica), while [5G's July 2026 launch passed](2026-06-15-starlink-licence-5g-launch-gouv-talk-techafricanews).","At the window's opening the base held [4G covering 73.34% of localities and 93.71% of the population](2025-08-18-africa-bb-maps-cartographie-haut-debit-fratmat).

2026-07-13 - the ministry [stated 95% mobile coverage, telecom penetration above 130% of population and smartphone adoption of 41%](2026-07-13-digital-key-driver-economic-transformation-techreviewafrica), a figure [repeated at an investment forum against a stated ambition of 80% by 2030](2026-06-25-ansut-connectivity-financial-inclusion-apide-techreviewafrica). Coverage figures switch between territory, localities and population without a stated base, so the two ends are not the same measurement.

5G went the other way. It was [announced for July 2026 in towns above 25,000 inhabitants with all operators said to be equipped](2026-06-15-starlink-licence-5g-launch-gouv-talk-techafricanews), after [spectrum was re-planned and financial terms settled following a missed 2023 target](2025-07-10-deploiement-5g-cote-divoire-fratmat). No launch, spectrum award terms or coverage obligation is on file: the second stated date to pass undelivered.",CIV-infra.connect-mobile-coverage-and-internet-users|CIV-include.divides-smartphone-penetration|CIV-infra.connect-5g-commercial-launch
infra.connect--internet-usage,Advanced,The ministry [put active internet users at nearly 15 million and e-commerce users at about 2 million](2026-07-13-digital-key-driver-economic-transformation-techreviewafrica).,"2026-07-13 - the ministry [stated nearly 15m active internet users and about 2m e-commerce users, alongside connectivity reaching nearly one million homes](2026-07-13-digital-key-driver-economic-transformation-techreviewafrica).

No earlier user count on the same definition is held, so what is stated is a level rather than a movement, and nothing on file says how the count is derived or as at what date. The base holds no regulator market statistics later than 2019, which is the gap under every subscriber and usage figure in this report.",CIV-infra.connect-mobile-coverage-and-internet-users
infra.connect--national-fibre-backbone,"Advanced, on ministry figures that do not reconcile with the earlier count","Deployed fibre is [put at about 38,000 km, of which over 6,600 km is state backbone](2026-07-13-digital-key-driver-economic-transformation-techreviewafrica), against 30,303 km earlier in the window.","The base held [30,303 km deployed nationally](2025-08-18-africa-bb-maps-cartographie-haut-debit-fratmat) at the window's opening.

2026-07-13 - the ministry [put deployment at about 38,000 km with connectivity reaching nearly one million homes](2026-07-13-digital-key-driver-economic-transformation-techreviewafrica), and the [state broadband backbone at over 6,600 km](2026-06-24-forum-intech-sante-ansut-zones-rurales-fratmat). A [third figure of over 33,000 km for 2024 is in tension with the 2025 count](2025-08-18-africa-bb-maps-cartographie-haut-debit-fratmat), and all of them are the ministry's or the agency's own.

2025-12-17 - the first national assises on protecting network infrastructure convened operators, infrastructure managers and the regulator [after 665 acts of theft and vandalism nationally between January and October 2025](2025-12-17-securisation-infrastructures-reseaux-fratmat); no protection instrument has been published since. 2026-08-13 - an operator and its vendor [completed a proof of concept in Abidjan detecting vibrations around fibre ducts and classifying them to flag third-party excavation before a cut happens](2026-08-13-mtn-is-promoting-ai-driven-fibre-cut-sensing-to-reshape-the-resilience-of-digita), on a vendor-issued account with no commercial deployment stated.",CIV-infra.connect-deployed-optical-fibre|CIV-infra.connect-national-strategy-to-protect-electronic-comm|CIV-infra.connect-fibre-cut-sensing
infra.connect--international-internet-bandwidth,Advanced,"A [consortium memorandum was signed for an Atlantic cable with an Ivorian landing](2026-05-15-via-africa-cable-sous-marin-europe-afrique-fratmat), and an existing branch was repaired.","2026-05-15 - a [Europe-to-South Africa Atlantic system with an Ivorian landing had its consortium memorandum signed, its route survey funded and supplier selection being prepared](2026-05-15-via-africa-cable-sous-marin-europe-afrique-fratmat). No landing date, capacity or cost is stated, and the held Ivorian account is a reprint of the consortium release.

2026-08-02 - the [2Africa Ivory Coast branch was restored to service after an outage, with WACS repairs expected the following week](2026-08-02-2africa-ivory-coast-branch-live-again-and-wacs-under-repair). The outage's start date, cause and duration are not stated, and no capacity figure for any landing is on file.",CIV-infra.connect-via-africa-submarine-cable|CIV-infra.connect-2africa-ivory-coast-branch
infra.connect--internet-exchange-points,No change,"The [national exchange point is operating with content-network peering at a 36 Gbps daily average](2026-06-15-peeringday-2026-artci-appairage-interconnexion-fratmat), over a decade in service.","The exchange has been operating for over a decade and was [reported peering with content networks alongside operators and internet service providers at an average daily 36 Gbps](2026-06-15-peeringday-2026-artci-appairage-interconnexion-fratmat).

A [memorandum was signed in June 2025 to colocate a third point of presence at a Grand-Bassam facility](2025-06-30-raxio-artci-civix-ixp-mou-techafricanews), and nothing on file confirms it was commissioned. No traffic series, member count or peering policy is published, so the single throughput figure is the whole of the evidence.",CIV-infra.connect-civix-national-internet-exchange-point
