indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
infra.connect--internet-exchange-points,2,DJI-infra.connect-ixp,,,,,,,2026-07-31,0,"DjIX and AMS-IX Djibouti in operation; no membership, capacity or traffic cited",
infra.connect--satellite-broadband-licensing-and-availability,1,DJI-infra.connect-satellite-authorisation,,,,,,,2026-07-31,0,incumbent chief executive: no clear framework for new entrants; no licensing decision on file,
infra.store--local-data-centre-capacity-all-providers,4,,2,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-09-13,,,2026-07-31,0,"2 of 3 multi-tenant facilities in service at Tier III or above, 1 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,3,,66.67,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-09-13,,,2026-07-31,0,2 of 3 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,,,,,,,,,2026-07-31,0,payment-system backup detail not captured; no government recovery site on the rows,
infra.energy--grid-reliability,4,,1.7091,outages per month,2025,ref:enterprise-surveys-outages@2026-09-24,,,2026-07-31,0,survey figure; no primary in the base,
infra.energy--rural-electrification,3,,53.9,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-07-31,0,survey figure; no primary in the base,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,2026-07-31,0,"government data centre in operation; core finance, revenue and payroll systems not on the rows",
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,DJI-capacity.training-civil-service-skills,,,,,,,2026-07-31,0,civil-service training programme running; in-house system teams not on record,
infra.cybersec--national-cybersecurity-readiness,3,DJI-infra.cybersec-cyber-strategy|DJI-infra.cybersec-anc|DJI-infra.cybersec-dj-cert,,,,,,,2026-07-31,0,"strategy, law, ANC and DJ-CERT in place; an exercise only, no incident response or enforcement on record",
dpi.exchange--national-data-exchange-system,2,DJI-dpi.exchange-price-data-platform,,,,,,,2026-07-31,0,exchange platform ordered by the 2026 budget law; none running on these rows,
dpi.exchange--use-of-digital-id-in-other-systems,2,DJI-dpi.exchange-id-verification,,,,,,,2026-07-31,0,real-time verification for banks and social protection in preparation,
dpi.exchange--interoperability-of-health-systems,2,DJI-dpi.mis-medical-records,,,,,,,2026-07-31,0,record sharing at one hospital; no HIE policy or architecture on record,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-07-31,0,"GOSE EMIS in service; no exchange with examinations, payroll or ID on record",
dpi.exchange--interoperability-of-social-protection-systems,2,DJI-dpi.exchange-id-verification,,,,,,,2026-07-31,0,ID verification for social protection in preparation; no registry link in service,
dpi.id--robustness-of-system,3,DJI-dpi.id-cnib,,,,,,,2026-07-31,0,biometric card issued nationwide on a national number; no assurance level or audit published,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-07-31,0,"no supplier, contract or operating-team evidence on the rows",
dpi.id--authentication,3,DJI-dpi.id-mobile-id,,,,,,,2026-07-31,0,Mobile ID authentication and e-signature in service; usage across consumers not on record,
dpi.id--digital-id-from-birth,,,,,,,,,2026-07-31,0,identification law in force; no number assigned at birth on the rows,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,DJI-dpi.registry-civil-archives,,,,,,,2026-07-31,0,civil archives digitised alongside ID enrolment by one directorate; no exchange on record,
dpi.id--use-by-other-systems,2,DJI-dpi.id-mobile-id,,,,,,,2026-07-31,0,"use by driving-licence and health records planned, not delivered",
dpi.pay--governance-role-of-central-bank,3,DJI-gov.legislate-payments-law,,,,,,,2026-07-31,0,central bank licenses and supervises payment systems; no retail switch or published oversight on record,
dpi.pay--g2p-functionality,,,,,,,,,2026-07-31,0,state personnel file held; no digital payment of salaries or transfers on the rows,
dpi.pay--revenue-collection,3,DJI-dpi.govtech-asycuda,,,,,,,2026-07-31,0,customs duties paid electronically; tax filing and payment through the tax system at 0 per cent,
dpi.pay--b2b-and-b2g-functionality,3,DJI-dpi.pay-syrad,,,,,,,2026-07-31,0,interbank settlement and clearing in service; e-procurement not on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,DJI-dpi.pay-d-money|DJI-dpi.pay-d-money-gateway,,,,,,,2026-07-31,0,D-Money wallet and gateway in service; instant payment switch not live,
dpi.pay--cross-border-functionality,2,DJI-dpi.pay-cross-border|DJI-gov.regional-payments-interoperability,,,,,,,2026-07-31,0,corridor partnership signed and regional framework terms issued; nothing in service,
dpi.pay--consumer-protection,2,DJI-dpi.pay-consumer-protection,,,,,,,2026-07-31,0,"only the Digital Code's general consumer book, its reach into payments not established",
dpi.registry--population-register,3,DJI-dpi.id-cnib|DJI-gov.legislate-rnpp-law,,,,,,,2026-07-31,0,register built from ID enrolment; updating from vital events not on record,
dpi.registry--civil-register,2,DJI-dpi.registry-civil-archives,,,,,,,2026-07-31,0,civil archive digitisation under way; no national digital registration of vital events on record,
dpi.registry--address-register,,,,,,,,,2026-07-31,0,postal three-word grid and locality directory only; no addressing policy or register,
dpi.registry--business-register,3,DJI-dpi.registry-company-creation,,,,,,,2026-07-31,0,online company creation in service since January 2026; unique identifier and public search not stated,
dpi.registry--social-protection-register,3,DJI-dpi.registry-social-register,,,,,,,2026-07-31,0,social register in service; coverage and ID linkage not published on the rows,
dpi.registry--electoral-register,,,,,,,,,2026-07-31,0,identification law only; no electoral register evidence,
dpi.registry--tax-register,,,,,,,,,2026-07-31,0,integrated tax system not operational; register structure not on the rows,
dpi.registry--land-register,3,DJI-dpi.registry-land-register,,,,,,,2026-07-31,0,digitised land books the operative register since 2018; parcel counts and linkages not on record,
dpi.mis--health,,,,,,,,,2026-07-31,0,mSupply supply chain installed nationwide; no HMIS in the rows mapped here,
dpi.mis--education,3,DJI-dpi.mis-education-gose,,,,,,,2026-07-31,0,GOSE in operational use; published annual census and individual identifiers not shown,
dpi.mis--social-protection,,,,,,,,,2026-07-31,0,social register held; no programme MIS on the rows,
dpi.mis--justice,2,DJI-dpi.mis-justice-case-management,,,,,,,2026-07-31,0,pilot for minor offences under construction,
dpi.mis--tax,2,DJI-dpi.mis-tax-system,,,,,,,2026-07-31,0,returns filed and paid through the system at 0 per cent in January 2026,
dpi.mis--customs,3,DJI-dpi.govtech-asycuda|DJI-dpi.exchange-dpcs,,,,,,,2026-07-31,0,electronic clearance compulsory with e-payment and a statutory single window; risk management not on record,
dpi.mis--land,3,DJI-dpi.registry-land-register,,,,,,,2026-07-31,0,digitised land register in service; valuation and planning not linked on record,
dpi.govtech--e-government-services,2,DJI-dpi.govtech-g2b,,,,,,,2026-07-31,0,G2B platform at design phase; no inventory of online services on the rows,
digital.localgov--ict-infrastructure-for-local-government,2,DJI-infra.connect-dfn-eardip,,,,,,,2026-07-31,0,fibre delivered to the Damerjog sub-prefecture; no local-government programme on record,
digital.localgov--digitalisation-of-local-government-records,,,,,,,,,2026-07-31,0,civil status transferred to a regional council with no digitisation stated,
digital.rural--digitalisation-of-rural-health-clinics,,,,,,,,,2026-07-31,0,DHIS2 in use with limitations; no rural facility connectivity or reporting on the rows,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,2026-07-31,0,school locations mapped; no connectivity or devices delivered to rural schools on record,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,2026-07-31,0,civil-status antenna opened with no digitisation stated,
digital.rural--digitalisation-of-rural-police-stations,,,,,,,,,2026-07-31,0,"evaluation finds no evidence of station connectivity, which is not a stated absence",
tech.ai--use-of-ai-in-government-administration,,,,,,,,,2026-07-31,0,MAZU weather AI is sectoral; no AI in administration processes on the rows,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,DJI-tech.ai-mazu,,,,,,,2026-07-31,0,"MAZU 2.0 weather early warning in service, supplied by the China Meteorological Administration",
tech.ai--development-of-national-regional-ai-systems,2,DJI-tech.ai-data-corridor,,,,,,,2026-07-31,0,data corridor provided for in a memorandum; nothing built,
tech.ai--control-of-ai-abuse,1,DJI-tech.ai-ai-governance,,,,,,,2026-07-31,0,readiness diagnostic finds no AI-specific law; the absence may rest on a source after the as-at,
tech.industry--national-capacity-in-dt-related-production,4,,1.9392,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-07-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,,,,,,,,,2026-07-31,0,"LIMO ecosystem platform launched; no hub, incubator or park on the rows",
tech.innovate--tech-startup-ecosystem,3,DJI-gov.legislate-startup-act,,,,,,,2026-07-31,0,Startup Act in force; implementing decrees not held,
capacity.training--dt-related-training-in-secondary-education,4,,83.5714,% of secondary schools,2023,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,4,,1.2631,% of employment,2025,ref:ilostat-isic-j-employment@2026-09-23,,,2026-07-31,0,survey figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,DJI-capacity.research-research,,,,,,,2026-07-31,0,only academic contribution is participation in a policy workshop; no programme,
include.access--citizen-participation-in-policy,2,DJI-gov.discourse-discourse,,,,,,,2026-07-31,0,several consultations in the year; no stated procedure on record,
include.access--gender-equity,4,,13.8564,"% gap, men over women",2017,ref:itu-internet-use-gender-gap@2026-06-30,,,2026-07-31,0,survey figure; no primary in the base,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,2026-07-31,0,skills project prioritising persons with disabilities; no accessibility law or policy on the rows,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,2026-07-31,0,refugee finance facility at appraisal and a survey module; no registration record on the rows,
data.statistics--national-strategy-for-development-of-statistics,2,DJI-data.statistics-snds3,,,,,,,2026-07-31,0,SNDS-3 validated at a workshop; no adoption instrument held,
data.statistics--censuses-and-surveys,3,DJI-data.statistics-rgph3|DJI-data.statistics-mics7,,,,,,,2026-07-31,0,definitive census results published; microdata access and a regular survey calendar not on record,
data.statistics--statistics-from-administrative-data,2,DJI-data.statistics-oneq,,,,,,,2026-07-31,0,observatory mandated to build a database from administrative sources; no product on record,
data.open--use-of-open-data,2,DJI-data.open-open-data-portal|DJI-data.open-pnrd,,,,,,,2026-07-31,0,portal and summary data page in service; no open licence or bulk download stated,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,2026-07-31,0,regional crop-monitoring consultancy sought only; HYDROSAT data use not on record,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-07-31,0,MAZU-Urban early warning commissioned; satellite data use not stated in the rows,
