title,publisher,author,published,date_precision,places,topics,entities,ingested,url
Building Trusted Data Ecosystems for Digital Government - inaugural Continental Webinar Series session,Smart Africa Digital Academy (SADA),,2026-09-08,day,XAF,gov.policy; capacity.training; dpi.exchange,smart-africa; unesco; kenya-school-of-government,2026-09-10,https://www.linkedin.com/posts/smart-africa-digital-academy-sada_digitaltransformation-datagovernance-digitalgovernment-activity-7503066481564479488-s5Xs
"Executive Capacity Building Programme on AI Governance, Trust and Digital Sovereignty, Yasmine Hammamet",Smart Africa Digital Academy (SADA),,2026-09-08,day,XAF; TUN,gov.policy; tech.ai; capacity.training,smart-africa,2026-09-10,https://www.linkedin.com/posts/smart-africa-digital-academy-sada_aigovernance-activity-7503059303755542528-PF0G
Celebrating World Literacy Day and Technology’s Contribution to African Education Outcomes,Paradigm Initiative,,2026-09-08,day,XAF,capacity.literacy; include.access,paradigm-initiative,2026-09-08,https://paradigmhq.org/celebrating-world-literacy-day-and-technologys-contribution-to-african-education-outcomes/
2026 KOAFEC Ministerial Conference,eTrade for all,,2026-09-08,day,XAF,gov.regional; tech.ai; infra.connect,african-development-bank,2026-09-10,https://etradeforall.org/events/2026-koafec-ministerial-conference
Gulf crisis: Changing cloud strategies and opportunities for Africa,Connecting Africa,,2026-09-08,day,XAF,infra.store; geopol.gulf; tech.industry; gov.discourse,huawei,2026-09-09,https://www.connectingafrica.com/cloud-networking/gulf-crisis-changing-cloud-strategies-and-opportunities-for-africa
COMESA Trains Central Bank Staff on Big Data for Macroeconomic Statistics,Common Market for Eastern and Southern Africa (COMESA),,2026-09-08,day,XAF,data.statistics; capacity.training,comesa; imf; office-for-national-statistics-uk,2026-09-10,https://www.comesa.int/comesa-trains-central-bank-staff-on-big-data-for-macroeconomic-statistics/
Commission d'appel AFRINIC : un calendrier public,BTW Media (RIR Watchdog),,2026-09-08,day,XAF,gov.regional; gov.legislate,afrinic; number-resource-organization,2026-09-10,https://btw.media/fr/governance/rir-watchdog/afrinic/story/nouvelle-commission-appel-afrinic-calendrier-public-dossiers
African Union Commissioner for Infrastructure and Energy Takes Seat at Inaugural Meeting of the AI for Good Global Commission,African Union,,2026-09-08,day,XAF,tech.ai; gov.regional; gov.discourse,african-union-commission; itu; ai-for-good-global-commission,2026-09-09,https://au.int/en/pressreleases/20260908/african-union-commissioner-infrastructure-and-energy-takes-seat-inaugural
Chidede: Africa has solid digital infrastructure to power single market,CNBC Africa,,2026-09-08,day,XAF,gov.regional; gov.standards; infra.connect,afcfta; afcfta-digital-trade-protocol,2026-09-10,https://www.cnbcafrica.com/media/7788870444368/chidede-africa-has-solid-digital-infrastructure-to-power-single-market
WHO launches Regional Health Data Hub to turn health data into informed action,WHO Regional Office for Africa,,2026-09-07,day,XAF,dpi.mis; dpi.exchange; gov.regional; gov.standards,world-health-organization,2026-09-07,https://www.afro.who.int/news/who-launches-regional-health-data-hub-turn-health-data-informed-action
Driving Africa's creative economy through seamless PAPSS Payments,News Agency of Nigeria (NAN),,2026-09-07,day,XAF,dpi.pay; gov.regional,papss; afreximbank,2026-09-07,https://nannews.ng/driving-africas-creative-economy-through-seamless-papss-payments/
"PAPSS transactions grow over 1,000% as Africa deepens cross-border payments",The Sun (Nigeria),,2026-09-07,day,XAF,dpi.pay; infra.cybersec,papss; afcfta; cbn,2026-09-07,https://thesun.ng/papss-transactions-grow-over-1000-as-africa-deepens-cross-border-payments/
PAPSS: Notes from a briefing with CEO Mike Ogbalu III,Nigeriaworks (Tolu Ogunlesi),,2026-09-07,day,XAF; NGA,dpi.pay; gov.regional,papss; afreximbank,2026-09-10,https://nigeriaworks.substack.com/p/papss-notes-from-a-briefing-with
Webinar 09 Sep 13:00 UTC - Road to Ghana: Community Engagement Series #1,ISOC Live Noticeboard,,2026-09-07,day,XAF; GHA,gov.regional; gov.discourse,uneca; african-union-commission; internet-governance-forum,2026-09-10,https://isoc.live/22008/
Africa's digital edge: Building EU-Africa digital cooperation,European Union Institute for Security Studies (EUISS),,2026-09-07,day,XAF; KEN,geopol.eu; infra.cybersec; gov.protect,european-union,2026-09-09,https://www.iss.europa.eu/publications/briefs/africas-digital-edge-building-eu-africa-digital-cooperation
ABC Bank goes live on intra-African pay system,Business Today Kenya,,2026-09-07,day,KEN; XAF,dpi.pay,papss; abc-bank-kenya,2026-09-10,https://businesstoday.co.ke/abc-banks-goes-live-on-intra-african-pay-system/
AFRINIC : un registre public pour la transition du CEO,BTW Media (RIR Watchdog),,2026-09-07,day,XAF,gov.regional; gov.discourse,afrinic,2026-09-10,https://btw.media/fr/governance/rir-watchdog/afrinic/story/afrinic-passage-direction-registre-transition-public
African Union Commission and ITU Sign MoU to Accelerate Africa's Digital Future,African Union,,2026-09-07,day,XAF,gov.regional; finance.mou; tech.ai,african-union-commission; itu,2026-09-10,https://au.int/en/pressreleases/20260907/african-union-commission-and-itu-sign-mou-accelerate-africas-digital-future
African Union Commission Convenes African Ambassadors in Geneva to Coordinate the Continent's Digital and AI Diplomacy,African Union,,2026-09-07,day,XAF,gov.regional; tech.ai; gov.standards,african-union-commission; african-union,2026-09-10,https://au.int/en/pressreleases/20260907/african-union-commission-convenes-african-ambassadors-geneva-coordinate
African Union Commission Receives South African Delegation for Mission on the AU Archives and Repository Project,African Union,,2026-09-07,day,XAF; ZAF,dpi.govtech; infra.store; gov.regional,african-union-commission; african-union,2026-09-10,https://au.int/en/pressreleases/20260907/auc-receives-south-african-delegation-au-archives-and-repository-project
3rd African Preparatory Meeting for WRC-27 (APM27-3) and the 11th African Spectrum Management Conference,African Telecommunications Union (ATU),,2026-09-07,day,XAF; TUN,gov.regional; gov.standards; infra.connect,african-telecommunications-union; itu,2026-09-10,https://atuuat.africa/event/apm27-3-for-wrc-27/
Inside the System That Was Ready: How Years of Quiet Investment Shaped Africa's Ebola Response,African Society for Laboratory Medicine (ASLM),,2026-09-07,day,XAF; COD,dpi.mis; infra.capacity; gov.regional,aslm; africa-cdc,2026-09-07,https://aslm.org/inside-the-system-that-was-ready-how-years-of-quiet-investment-shaped-africas-ebola-response/
AFRINIC's IPv6-for-IPv4 Rule Needs a Control Test,BTW Media,,2026-09-07,day,XAF,infra.connect; gov.standards; gov.regional,afrinic,2026-09-07,https://btw.media/en/governance/rir-watchdog/afrinic/story/afrinic-ipv6-for-ipv4-control-test
How Remittance Startups Are Undercutting Western Union Across Africa,TechTrends Africa,,2026-09-06,day,XAF; NGA,dpi.pay; finance.new,western-union; lemfi; flutterwave; mukuru,2026-09-07,https://techtrends.africa/how-remittance-startups-are-undercutting-western-union-across-africa/
'Africa's payment system is shaping global finance landscape positively',The Nation (Nigeria),,2026-09-06,day,XAF,dpi.pay; gov.standards; gov.protect,papss; afreximbank; cbn; afcfta,2026-09-07,https://thenationonlineng.net/africas-payment-system-is-shaping-global-finance-landscape-positively/
The IANA Review Called Outreach Sufficient. AFRINIC Had No Voting Community Member,BTW Media,,2026-09-06,day,XAF,gov.regional; gov.discourse; gov.standards,afrinic; iana; number-resource-organization,2026-09-07,https://btw.media/en/governance/rir-watchdog/afrinic/story/iana-review-outreach-sufficient-afrinic-no-voting-community-member
AfCFTA Seeks To Unlock Africa's Digital Trade And Investment Potential,Current Issues Online,,2026-09-06,day,XAF,gov.regional; dpi.pay; dpi.exchange,afcfta; afcfta-protocol-on-digital-trade; afcfta-protocol-on-investment,2026-09-07,https://currentissuesonline.com/afcfta-seeks-to-unlock-africas-digital-trade-and-investment-potential/
"Nigerian churches drive rising cross-border payments across Africa, PAPSS says",Nairametrics,,2026-09-05,day,XAF; NGA,dpi.pay; gov.regional,papss; afcfta; central-bank-of-nigeria; african-credit-rating-agency,2026-09-07,https://nairametrics.com/2026/09/05/nigerian-churches-drive-rising-cross-border-payments-across-africa-papss-says/
"Korea-Africa Ministerial Conference Convenes Under AI Theme, Two Weeks After Seoul's First AI Loan to the Continent",iAfrica.com,,2026-09-05,day,XAF; TZA,gov.regional; tech.ai; gov.discourse,korea-edcf; african-development-bank; korea-eximbank,2026-09-06,https://iafrica.com/korea-africa-ministerial-conference-convenes-under-ai-theme-two-weeks-after-seouls-first-ai-loan-to-the-continent/
"AFRINIC's WHOIS Dump Still Carries 1,345 Deprecated Authentication Labels",BTW Media,,2026-09-05,day,XAF,infra.cybersec; gov.regional,afrinic,2026-09-07,https://btw.media/en/governance/rir-watchdog/afrinic/story/afrinic-whois-dump-1345-deprecated-authentication-labels
[Blog] The Age of Quantum Computing will soon be Upon Us: Is Africa Ready?,UNECA,,2026-09-04,day,XAF,infra.cybersec; gov.protect,uneca,2026-09-04,https://www.uneca.org/stories/%5Bblog%5D-the-age-of-quantum-computing-will-soon-be-upon-us-is-africa-ready%3F
AfricaNenda calls for balanced regulation as AI and digital assets reshape payments,TechReviewAfrica,,2026-09-04,day,XAF,gov.policy; dpi.pay,africanenda,2026-09-04,https://techreviewafrica.com/news/7069/africanenda-calls-for-balanced-regulation-as-ai-and-digital-assets-reshape-payments
Africa's next move and why data sovereignty is the missing key to the continent's economic future,The Sierra Leone Telegraph,,2026-09-04,day,XAF,capacity.research; data.statistics; gov.discourse,unu-wider,2026-09-05,https://www.thesierraleonetelegraph.com/africas-next-move-and-why-data-sovereignty-is-the-missing-key-to-the-continents-economic-future/
PAPSS targets 100% African coverage within five years,Businessday NG,,2026-09-04,day,XAF,dpi.pay; gov.regional,papss; afcfta,2026-09-07,https://businessday.ng/news/article/papss-targets-100-african-coverage-within-five-years/
Signed-Sealed-Delivered: 21 September Africa Data Protection Day,Tsitsi Mariwo (LinkedIn),,2026-09-04,day,XAF,gov.protect; gov.regional,nadpa; potraz,2026-09-07,https://www.linkedin.com/posts/tsitsi-mariwo_dataprotection-togetherwecandomore-activity-7501689491284320257-D6sq
AI Adoption in Africa — Part 2: The Strategy–Execution Gap,LinkedIn Pulse (self-published),Johnson Bello,2026-09-04,day,XAF,tech.ai; gov.policy; gov.discourse,,2026-09-11,https://www.linkedin.com/pulse/ai-adoption-africa-part-2-strategyexecution-gap-johnson-bello-xsyue/
La CEEAC veut sécuriser sa frontière numérique,Infos Gabon,,2026-09-04,day,XAF,gov.regional; gov.protect; dpi.exchange,eccas; giz; auda-nepad; uneca; african-union,2026-09-04,https://fr.infosgabon.com/la-ceeac-veut-securiser-sa-frontiere-numerique/
Africa CDC advances public health intelligence framework,The Star (Kenya),,2026-09-04,day,KEN; XAF,dpi.exchange; gov.regional; gov.standards,africa-cdc,2026-09-04,https://www.the-star.co.ke/counties/2026-09-04-africa-cdc-advances-public-health-intelligence-framework
Askya Investment Partners lance un programme d'accompagnement gratuit pour l'IA africaine,wearetech.africa,,2026-09-03,day,XAF,finance.new; tech.ai,askya-investment-partners,2026-09-04,https://www.wearetech.africa/fr/fils/breves/breves-simple/le-fonds-askya-offre-200-000-sans-prise-de-capital-aux-jeunes-pousses-africaines
Turn down the volume! How AI music platforms carry out epistemic injustice and silence African traditions,AI and Society,,2026-09-03,day,XAF,tech.ai; gov.discourse,,2026-09-05,https://doi.org/10.1007/s00146-026-03327-9
Africa urged to put leadership at centre of public sector reforms,The Star (Kenya),,2026-09-03,day,KEN; GHA; SEN; ZWE; GMB; CIV; ETH; NGA; TZA; XAF,capacity.training; dpi.govtech,gates-foundation,2026-09-04,https://www.the-star.co.ke/news/2026-09-03-africa-urged-to-put-leadership-at-centre-of-public-sector-reforms
"The Wholesale Broadband Market: Open Access, Pricing Battles, and the Future of Competition",Africa Telecom Review,,2026-09-03,day,XAF,infra.connect; gov.policy,,2026-09-04,https://www.telecomreviewafrica.com/articles/features/29152-the-wholesale-broadband-market-open-access-pricing-battles-and-the-future-of-competition/
Telecom Cybersecurity in the Age of AI: Defending Networks Against Intelligent Threats,Africa Telecom Review,,2026-09-03,day,XAF,infra.cybersec; tech.ai,,2026-09-04,https://www.telecomreviewafrica.com/articles/features/29150-telecom-cybersecurity-in-the-age-of-ai-defending-networks-against-intelligent-threats/
"Private 5G’s Three Contenders: Telcos, Hyperscalers, Neutral Hosts",Africa Telecom Review,,2026-09-03,day,XAF,infra.connect; tech.industry,,2026-09-04,https://www.telecomreviewafrica.com/articles/features/29148-private-5gs-three-contenders-telcos-hyperscalers-neutral-hosts/
The Rise of Non-Terrestrial Networks: Integrating LEO Satellites into Core Telecom Strategy,Africa Telecom Review,,2026-09-03,day,XAF,infra.connect,,2026-09-04,https://www.telecomreviewafrica.com/articles/features/29151-the-rise-of-non-terrestrial-networks-integrating-leo-satellites-into-core-telecom-strategy/
mmWave Monetization: Turning High-Band Investments into Revenue,Africa Telecom Review,,2026-09-03,day,XAF,infra.connect,,2026-09-04,https://www.telecomreviewafrica.com/articles/features/29149-mmwave-monetization-turning-high-band-investments-into-revenue/
The Revenue Drain: Why Telecom’s Billing Infrastructure Can No Longer Keep Up,Africa Telecom Review,,2026-09-03,day,XAF,dpi.pay; tech.industry,,2026-09-04,https://www.telecomreviewafrica.com/articles/features/29147-the-revenue-drain-why-telecoms-billing-infrastructure-can-no-longer-keep-up/
Smart Africa Calls for Stronger Public-Private Collaboration to Drive Digital Transformation,Tech Africa News,,2026-09-03,day,XAF,gov.discourse; gov.policy,smart-africa,2026-09-04,https://techafricanews.com/2026/09/03/smart-africa-public-private-collaboration-digital-transformation/
The Cheapest Way to Get More Africans Online May Not Be a New Smartphone,TechAfrica News (Joyce Onyeagoro),,2026-09-03,day,XAF,include.access; include.divides,badili; proparco; vodacom; m-kopa,2026-09-04,https://techafricanews.com/2026/09/03/the-cheapest-way-to-get-more-africans-online-may-not-be-a-new-smartphone/
"Prompting Africa, hearing the West: generative AI music, sonic data coloniality and the future of culturally accountable musical intelligence",AI and Society,,2026-09-03,day,XAF,tech.ai; capacity.research,university-of-ghana,2026-09-05,https://doi.org/10.1007/s00146-026-03345-7
GITEX Nigeria 2026: NIMC Boss Urges African Digital Framework,Techeconomy,,2026-09-03,day,NGA; XAF,gov.standards; dpi.id; gov.regional,nimc; afcfta,2026-09-04,https://techeconomy.ng/gitex-nigeria-2026-african-digital-trust-framework-nimc
"Lagos, NIMC, AfCFTA demand local data sovereignty at GITEX 2026",The Guardian Nigeria,,2026-09-03,day,XAF; NGA,gov.protect; gov.regional,nimc; afcfta; lagos-state-government,2026-09-04,https://guardian.ng/news/lagos-nimc-afcfta-demand-local-data-sovereignty-at-gitex-2026/
East Africa shows why Africa's digital future will be decided inland,ITWeb Africa,,2026-09-03,day,XAF,infra.connect; gov.discourse,,2026-09-04,https://www.itweb.africa/article/east-africa-shows-why-africas-digital-future-will-be-decided-inland/xA9POvNE2pDqo4J8
Africa CDC Calls for Stronger Community Engagement and Behavioural Intelligence to Boost Health Security,Ommy Dallah,,2026-09-03,day,XAF; KEN,dpi.mis; gov.standards,africa-cdc,2026-09-04,https://ommydalla.co.ke/buzz/item/4586-africa-cdc-calls-for-stronger-community-engagement-and-behavioural-intelligence-to-boost-health-security
Korea and Africa Chart New Course on Artificial Intelligence (AI) and Digital Infrastructure at 20th anniversary of Korea-Africa Economic Cooperation (KOAFEC),African Development Bank Group (distributed by APO Group),,2026-09-03,day,XAF,finance.new; tech.ai,african-development-bank,2026-09-04,https://afdb.africa-newsroom.com/press/korea-and-africa-chart-new-course-on-artificial-intelligence-ai-and-digital-infrastructure-at-20th-anniversary-of-koreaafrica-economic-cooperation-koafec
"Osinbajo, African Lawyers Seek Accountability From Tech Firms Over Risks to Children",Premium Times,,2026-09-02,day,EGY; XAF,gov.protect; gov.regional; gov.legislate,pan-african-lawyers-union; justice-research-institute; african-union; luminate,2026-09-02,https://www.premiumtimesng.com/news/more-news/906958-osinbajo-african-lawyers-seek-accountability-from-tech-firms-over-risks-to-children.html
Africa cannot outsource its digital sovereignty - NIMC,Newsverge Nigeria News,,2026-09-02,day,NGA; XAF,gov.protect; dpi.id; gov.regional,nimc; afcfta,2026-09-04,https://newsverge.com/2026/09/02/africa-cannot-outsource-its-digital-sovereignty-nimc/
MTN chairman outlines Africa's next financial frontier,ITWeb South Africa,,2026-09-02,day,XAF,dpi.pay; gov.discourse,mtn-group; mtn-group-fintech,2026-09-02,https://www.itweb.co.za/article/mtn-chairman-outlines-africas-next-financial-frontier/mYZRX79gbgBqOgA8
