indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.legislate--statistics-legislation,3,ZMB-gov.legislate-statistics-act,,,,,,,2026-08-31,0,Statistics Act 2018 operating; independence and confidentiality provisions not shown in the rows,
gov.legislate--access-to-information-legislation,3,ZMB-gov.legislate-ati,,,,,,,2026-08-31,0,Act and 2025 regulations in force; no requests or oversight decisions on record,
gov.protect--data-protection-authority,2,ZMB-gov.protect-data-protection-commissioner,,,,,,,2026-08-31,0,office exists; no registration or guidance or report on record; August compliance system is a tender only,
gov.protect--national-data-protection-readiness,3,ZMB-gov.protect-dp-readiness,,,,,,,2026-08-31,0,Law in force; Commissioner names registration and weak systems as open gaps,
gov.regional--regional-policy-collaboration,3,ZMB-gov.regional-lusaka-declaration|ZMB-gov.regional-atu-secretary-general,,,,,,,2026-08-31,0,Hosted the 2025 parliamentary digital summit and won the ATU secretary-generalship; no regional instrument implemented domestically,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-08-31,0,Malabo ratified 2020 but no domesticating measure attributed to it on record,
gov.regional--shared-regional-infrastructure,2,ZMB-dpi.exchange-comesa-idea-coordination,,,,,,,2026-08-31,0,Participant in the COMESA IDEA programme; in-service cross-border links sit under the bandwidth row,
gov.regional--cross-border-data-transfers,3,ZMB-gov.regional-cross-border-transfers,,,,,,,2026-08-31,0,sections 70-71 in force; no adequacy decision or authorisation issued; customs roadmap is not a personal-data mechanism,
gov.standards--national-interoperability-standards,3,ZMB-gov.standards-interoperability-standard,,,,,,,2026-08-31,0,Mandatory standards with an audit schedule; no conformance result on record,
gov.standards--national-quality-standards,,,,,,,,,2026-08-31,0,Only a 2014 health ministry ICT standard and a planned QoS regime; standards-body adoption sits under the international-standards row,
gov.standards--adoption-of-international-standards,2,ZMB-gov.standards-international,,,,,,,2026-08-31,0,bureau reports 50+ international standards adopted; ISO member-body status and ICT standards specifically not on record,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,2026-08-31,0,Consultations on record concern the constitution and an NGO bill; none on a digital instrument,
gov.discourse--open-discussion-of-government-policy,2,ZMB-gov.discourse-election-digital-systems|ZMB-gov.discourse-zicta-shutdown-consent-judgment,,,,,,,2026-08-31,0,no election shutdown on record; absence of blocking and free discussion over 12 months not established for stage 3,
finance.budget--sustainable-domestic-financing-of-digital-transformation,2,ZMB-finance.budget-digital-infrastructure-allocation,,,,,,,2026-08-31,0,K255m approved for 2026 digital infrastructure; appropriation status and recurrence not stated,
finance.new--mobilisation-of-non-state-finance,1,,1.258e-05,per cent of GDP,2026,outputs/non-state-finance/ZMB-nonstate.csv@2025-01-01,,,2026-08-31,0,"1 private commitment(s) starting 2024–2026, over GDP 2025 (WDI)",
infra.connect--mobile-penetration,1,,47.4,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-5b1-mobile-ownership-10plus), no survey since 2019",
infra.connect--internet-usage,1,,15,% of population,2022,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,on a survey figure via itu-sdg-17-8-1-internet-use,
infra.connect--mobile-affordability,3,,3.18,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,on published tariffs collected by itu-price-basket-5gb-gni,
infra.connect--national-fibre-backbone,3,ZMB-infra.connect-national-fibre-length,,,,,,,2026-08-31,0,Minister reports 45000 km and 94% coverage; every-province reach and open-access terms not on record,
infra.connect--international-internet-bandwidth,4,ZMB-infra.connect-chanida-cassacatiza-interconnector,8,routes,2026,2026-02-23 Zambia and Mozambique launch fibre-optic interconnector at Chanida–Cassacatiza border,,,2026-08-31,0,Minister states fibre links to eight neighbours; bandwidth per user not held,
infra.connect--internet-exchange-points,3,ZMB-infra.capacity-internet-exchange-point,,,,,,,2026-08-31,0,Lusaka exchange with 12 peers on 76G; no traffic series or second exchange,
infra.connect--satellite-broadband-licensing-and-availability,3,ZMB-infra.connect-starlink-zambia,,,,,,,2026-08-31,0,one operator in service; no blanket terminal licensing or second licensee on record,
infra.store--local-data-centre-capacity-all-providers,4,,2,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-07-17,,,2026-08-31,0,"2 of 2 multi-tenant facilities in service at Tier III or above, 2 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,3,,50,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-07-17,,,2026-08-31,0,1 of 2 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,2,ZMB-infra.store-backup,,,,,,,2026-08-31,0,Backup solution procured for one office; national data centre backup facilities sit under the capacity rows,
infra.energy--grid-reliability,1,,21.4238,outages per month,2025,ref:enterprise-surveys-outages@2026-09-24,,,2026-08-31,0,on a survey figure via enterprise-surveys-outages,
infra.energy--rural-electrification,2,,31.3,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,2,ZMB-infra.connect-government-wide-area-network,,,,,,,2026-08-31,0,network extending; finance revenue and payroll systems in service on supported platforms not on record,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,3,ZMB-dpi.govtech-property-management-information-system,,,,,,,2026-08-31,0,locally built systems in service; no systematic capacity programme or cadre on record,
infra.cybersec--national-cybersecurity-readiness,2,ZMB-infra.cybersec-cyber-security-agency,,,,,,,2026-08-31,0,act in force and agency active; no adopted national cybersecurity strategy on record,
dpi.exchange--national-data-exchange-system,3,ZMB-dpi.exchange-government-service-bus|ZMB-dpi.exchange-zamconnect-in-operation,,,,,,,2026-08-31,0,400+ services on the bus; no transaction volumes or published access conditions on record,
dpi.exchange--use-of-digital-id-in-other-systems,3,ZMB-dpi.exchange-id-in-other-systems,,,,,,,2026-08-31,0,e-KYC in the input voucher across 116 districts; no cross-sector verification service on record,
dpi.exchange--interoperability-of-health-systems,2,ZMB-dpi.exchange-health,,,,,,,2026-08-31,0,FHIR implementation guide published; exchanges in service not on record,
dpi.exchange--interoperability-of-education-systems,2,ZMB-dpi.exchange-education,,,,,,,2026-08-31,0,Central student database directed and working group launched; no exchange in service,
dpi.exchange--interoperability-of-social-protection-systems,2,ZMB-dpi.exchange-social-protection,,,,,,,2026-08-31,0,Draft convergence roadmap and technical committee; no link in service,
dpi.id--robustness-of-system,2,ZMB-dpi.id-mosip-digital-id,,,,,,,2026-08-31,0,INRIS enrolling but credential issuance and deduplication not on record; MOSIP integrator under procurement,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,Only financing approved here; the Zambian-built application layer is stated in the MOSIP row under robustness,
dpi.id--authentication,3,ZMB-dpi.id-authentication,,,,,,,2026-08-31,0,national SSO and MFA service described by the institute; no usage figures or accredited trust providers on record,
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,Birth registration covers 22% of under-fives; no identifier assigned at birth stated,
dpi.id--interoperability-of-birth-registration-and-digital-id,2,ZMB-dpi.id-crvs-link,,,,,,,2026-08-31,0,Integrator invited to integrate ID and civil registration modules; no exchange in service,
dpi.id--use-by-other-systems,3,ZMB-dpi.id-use-by-other-systems,,,,,,,2026-08-31,0,Passport applications and the input voucher tied to national identity; main registers not shown keyed on it,
dpi.pay--governance-role-of-central-bank,3,ZMB-dpi.pay-national-financial-switch,,,,,,,2026-08-31,0,National switch operating; published oversight and dispute function not on record here,
dpi.pay--g2p-functionality,3,ZMB-dpi.pay-social-cash-transfer-disbursement,,,,,,,2026-08-31,0,social cash transfer paid through payment service providers on the ministry's figures; salaries and pensions not on record,
dpi.pay--revenue-collection,3,ZMB-dpi.pay-zampay-payment-gateway|ZMB-dpi.pay-digital-revenue-collected,,,,,,,2026-08-31,0,Fees paid electronically through the gateway; electronic share of revenue not published,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,2026-08-31,0,Only the 2026 payment system Act; not commenced; no e-procurement or business payment service on record,
dpi.pay--p2p-p2g-and-p2b-functionality,3,ZMB-dpi.pay-p2p-p2g-p2b,,,,,,,2026-08-31,0,Wallet-bank interoperability and council fee payment in service; agent networks not reported,
dpi.pay--population-uptake,3,,72.7024,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,2,ZMB-dpi.pay-comesa-retail-payments,,,,,,,2026-08-31,0,regional scheme rulebook published; no national cross-border framework in force or Zambian volumes on record,
dpi.pay--consumer-protection,2,ZMB-dpi.pay-consumer-protection,,,,,,,2026-08-31,0,2018 central bank directive on charges; the 2026 Act's regime not shown commenced,
dpi.registry--population-register,3,ZMB-dpi.registry-population,,,,,,,2026-08-31,0,INRIS in 26 district offices; no national total or use by other registers on record,
dpi.registry--civil-register,2,ZMB-dpi.registry-birth-registration-rate,,,,,,,2026-08-31,0,500000 events on the national system; national rollout of digital registration not established,
dpi.registry--address-register,2,ZMB-dpi.registry-address,,,,,,,2026-08-31,0,Spatial data policy and geoportal launched; no address register in service,
dpi.registry--business-register,2,ZMB-dpi.registry-beneficial-ownership,,,,,,,2026-08-31,0,Registration counts published; online registration not stated; in-house system rebuild launched,
dpi.registry--social-protection-register,,,,,,,,,2026-08-31,0,Only a cash-transfer household count; the dynamic social registry is under design per the MIS row,
dpi.registry--electoral-register,3,ZMB-dpi.registry-electoral,,,,,,,2026-08-31,0,Register certified and published by polling station; continuous maintenance not on record,
dpi.registry--tax-register,2,ZMB-dpi.registry-tax,,,,,,,2026-08-31,0,TPIN register counts from the revenue authority; no TADAT assessment on record,
dpi.registry--land-register,3,ZMB-dpi.registry-zilas|ZMB-dpi.registry-land-titles-in-zilas,,,,,,,2026-08-31,0,ZILAS live since 2023; under 450000 of 1.2 million properties titled,
dpi.mis--health,3,ZMB-dpi.mis-smartcare-pro,,,,,,,2026-08-31,0,national EHR in about 80% of facilities on implementer account; outbreak platform only in testing,
dpi.mis--education,2,ZMB-dpi.mis-education-management-information-system,,,,,,,2026-08-31,0,EMIS built in one district; national extension not stated,
dpi.mis--social-protection,3,ZMB-dpi.mis-social-protection,,,,,,,2026-08-31,0,Existing MIS referenced; social registry link still under design,
dpi.mis--justice,,,,,,,,,2026-08-31,0,Only a contract-tracking system for the Attorney General; no court case management on record,
dpi.mis--tax,2,ZMB-dpi.mis-tax,,,,,,,2026-08-31,0,Only VAT e-invoicing on record; e-filing and payment coverage not shown,
dpi.mis--customs,,,,,,,,,2026-08-31,0,only a revenue authority memorandum for border scanning equipment is held; no customs management system on record,
dpi.mis--land,3,ZMB-dpi.mis-land,,,,,,,2026-08-31,0,Land system services on the service bus; disrupted 2025 with no coverage figure,
dpi.govtech--e-government-services,3,ZMB-dpi.govtech-zamportal|ZMB-dpi.govtech-national-authentication-service,,,,,,,2026-08-31,0,Integrated portal with 400+ services and national authentication; no service inventory or ID-based authentication on record,
digital.localgov--ict-infrastructure-for-local-government,3,ZMB-digital.localgov-ict,,,,,,,2026-08-31,0,Devices for all 116 authorities handed over; eight onboarded to the service bus,
digital.localgov--digitalisation-of-local-government-records,3,ZMB-digital.localgov-e-council-platform,,,,,,,2026-08-31,0,e-Council live at eight of 116 councils; no national coverage or register exchange on record,
digital.rural--digitalisation-of-rural-health-clinics,2,ZMB-digital.rural-starlink-public-facilities,,,,,,,2026-08-31,0,Satellite kits at a rural clinic; no national count of connected facilities,
digital.rural--digitalisation-of-rural-primary-schools,2,ZMB-digital.rural-primary-schools,,,,,,,2026-08-31,0,2500-school target and one rural school connected; connected schools across districts not on record,
digital.rural--digitalisation-of-rural-registry-offices,,,,,,,,,2026-08-31,0,Only a 2026 budget line; INRIS deployment to district offices sits under the population register row,
digital.rural--digitalisation-of-rural-police-stations,2,ZMB-digital.rural-police-station-connectivity,,,,,,,2026-08-31,0,Equipment delivered for 40 stations; not yet installed,
tech.ai--use-of-ai-in-government-administration,2,ZMB-tech.ai-parliament-ai-automation,,,,,,,2026-08-31,0,parliament automation in development; August challenge is a student call not a system in service,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,ZMB-tech.ai-sectoral-mis,,,,,,,2026-08-31,0,Education adaptive-learning pilot agreed; health records framed as AI-ready only,
tech.ai--development-of-national-regional-ai-systems,2,ZMB-tech.ai-itu-ai-for-good-lab,,,,,,,2026-08-31,0,ITU AI lab disclosed as an opportunity; no national model or compute in service,
tech.ai--control-of-ai-abuse,2,ZMB-tech.ai-cyber-agency-ai-remit,,,,,,,2026-08-31,0,Cyber agency cited against AI-enabled scams by an official; no rule or designated mandate on record,
tech.industry--national-capacity-in-dt-related-production,3,,0.0989,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,on official statistics via wdi-ict-service-exports-gdp,
tech.innovate--technology-hubs,2,ZMB-tech.innovate-emark-innovation-hub,,,,,,,2026-08-31,0,private hub active; IGNITE incubator still staffing with no cohort on record,
tech.innovate--tech-startup-ecosystem,,,,,,,,,2026-08-31,0,startup bill only named once with no text or drafting stage; no grant scheme or strategy on record,
capacity.training--dt-related-training-in-secondary-education,4,,63.1241,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-08-31,0,on the country's reported figure via uis-4a1-secondary-internet,
capacity.training--graduates-entering-dt-ecosystem,1,,0.1853,% of employment,2024,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,on a survey figure via ilostat-isic-j-employment,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,ZMB-capacity.research-national-ict-research-institute|ZMB-capacity.research-zra-ictd-mou,,,,,,,2026-08-31,0,Computing department teaching and a tax research MoU; no digital-policy publishing programme on record,
include.access--citizen-feedback-portals,2,ZMB-include.access-feedback,,,,,,,2026-08-31,0,portal live and staff trained; no cases or receipts on record,
include.access--citizen-participation-in-policy,2,ZMB-include.access-participation,,,,,,,2026-08-31,0,one consultation (constitutional submissions December 2025) within 12 months; no standing procedure on record,
include.access--gender-equity,3,,14.8387,"% gap, men over women",2018,ref:itu-internet-use-gender-gap@2026-06-30,,,2026-08-31,0,on a survey figure via itu-internet-use-gender-gap,
include.access--inclusion-of-persons-with-disabilities,2,ZMB-include.access-disability,,,,,,,2026-08-31,0,2025 disability policy held; no ICT accessibility requirement shown,
include.access--inclusion-of-refugees-and-idps,2,ZMB-finance.new-refugee-host-communities-project|ZMB-gov.protect-progres-database-transfer,,,,,,,2026-08-31,0,Biometric refugee cards planned under a 2024 project; no enrolment count on record,
data.statistics--national-strategy-for-development-of-statistics,3,ZMB-data.statistics-nsds,,,,,,,2026-08-31,0,Second NSDS 2023-2027 adopted; no costed plan or evaluation on record,
data.statistics--censuses-and-surveys,3,ZMB-data.statistics-zamstats-release-programme,,,,,,,2026-08-31,0,2022 census analytical report published 2025; microdata access and survey programme not on record here,
data.statistics--statistics-from-administrative-data,3,ZMB-data.statistics-administrative,,,,,,,2026-08-31,0,Nutrition data platform in government and death-reporting series; no systematic framework,
data.open--use-of-open-data,2,ZMB-dpi.registry-nsdi-policy-portal,,,,,,,2026-08-31,0,portals launched; no open licence or access terms stated including for the carbon registry,
data.satellite--agricultural-use-of-satellite-data,2,ZMB-data.satellite-giraffe-ai-traceability,,,,,,,2026-08-31,0,One private traceability platform on founder account; no national service,
data.satellite--meteorological-use-of-satellite-data,2,ZMB-data.satellite-meteorology,,,,,,,2026-08-31,0,satellite products evaluated; operational forecasting use not on record; aviation assessment only launched,
