row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
MOZ-infra.connect-rural-connectivity-project-fsau,MOZ,infra.connect,Infrastructure,instrument,Rural Connectivity Project (FSAU),Implemented,2025-10-20,"Contract INCM/CP/117/2025 awarded to Vodacom, scope doubled from 30 to 60 sites",,Advanced,"Tender open for at least 30 pre-selected sites, bids due 2025-09-19","60 mobile stations across nine provinces awarded to Vodacom, each with 2G and 4G, a public Wi-Fi multimedia centre, solar power, a prepaid public telephone and 100 handsets; no completion date on record at 2026-08-06",2025-08-26-rural-connectivity-project-seeks-bids-techafricanews|2025-10-20-60-new-mobile-stations-rural-connectivity-techafricanews,,No site-by-site progress or commissioning report has been published since the award
MOZ-infra.connect-starlink-service-mozambique,MOZ,infra.connect,Infrastructure,instrument,Starlink service in Mozambique,Implemented,2026-02-19,Mozambique among 25 African markets where the service is live,,Baseline not held,,"Live, with a Vodacom low-earth-orbit backhaul and equipment-resale partnership; SpaceX donated terminals that INCM deployed at flood accommodation and coordination centres in February 2026",2026-01-01 Starlink Partners with Airtel & Vodacom From Rival to Ally|2026-02-19-starlink-vodacom-flood-response-clubofmozambique,,"No licence date, subscriber count or terminal count is held"
MOZ-infra.connect-visabeira-control-tv-cabo-televisa,MOZ,infra.connect,Infrastructure,instrument,Visabeira control of TV Cabo and Televisa,In development,2026-07-16,Merger notified to the competition authority; 15-day public consultation opened,,Advanced,"Visabeira held 50% of each, subject to a TMCEL repurchase option running to end-2025","Notified purchase of TMCEL's residual 30% in each company, taking Visabeira to 80% and exclusive control; under review, no transaction amount disclosed",2026-07-16-visabeira-tvcabo-moz,,Transfers a major fixed operator and its network-engineering arm out of state part-ownership
MOZ-infra.store-afr-ix-network-deployment-raxio,MOZ,infra.store,Infrastructure,instrument,AFR-IX network deployment in Raxio Mozambique,Planned,2026-07-23,Partnership announced 2026-07-23,,Advanced,Did not exist,"AFR-IX to co-locate its network in Raxio's Mozambique and Angola facilities for regional and international connectivity and local traffic routing; no deployment date, capacity or value stated",2026-07-23-raxio-afr-ix-data-centres-angola-mozambique,,Company announcement; no regulatory filing or independent confirmation is held
MOZ-infra.store-alibaba-cloud-local-services,MOZ,infra.store,Infrastructure,instrument,Alibaba Cloud local services,Implemented,2024-06-10,"Local services launched in Maputo, billed in local currency",2024-06,No change,Available,"Available; no later account, customer count or capacity figure is held",2024-06-10 BCX brings Alibaba Cloud to Mozambique,,Nothing on this deployment has entered the base since June 2024
MOZ-infra.store-bubble-cloud-availability-zones,MOZ,infra.store,Infrastructure,instrument,Bubble cloud availability zones,In development,2026-07-23,Announced at a Maputo banking and finance conference,,Baseline not held,,"The company stated it will begin operating with two availability zones, in Maputo City and Beluluane, and that it is the first provider licensed by INTIC in the advanced category; in-service date and capacity not stated",2026-07-23-bubble-data-centers-moz,,The only held account of the advanced-category licence is the licensee's own statement
MOZ-infra.store-state-or-government-data-centre,MOZ,infra.store,Infrastructure,instrument,"Centro de Dados de Maluana, the state data centre",Implemented,2025-07-24,"Named by INTIC as an operating but underused state facility, 2025-07-24",2025-05-08,No change,In operation; the regulator recommended more bandwidth for it (2025-05),"In operation and, on an account published by the regulator, technically capable but underused, with state institutions not digitising and structuring their data into it in the absence of a national digitisation and systems-integration strategy; capacity, tenants and hosting arrangements are not stated, and nothing on record establishes where government systems are hosted",2025-07-24-intic-joanguete-podemos-falar-da-inteligencia-artificial-sem-data-center|2025-05-08-intic-inteligencia-artificial-desafios-e-oportunidades-para-mocambique,,"The underuse assessment is a named academic's argument carried on the regulator's own site, not a government statement"
MOZ-infra.store-data-centres-operating-mozambique,MOZ,infra.store,Infrastructure,measure,Data centres operating in Mozambique,,2025-03-31,Count given by the Prime Minister at the Vodacom inauguration,,"No change, no later count published",17 per one account and 18 per another of the same speech (2025-03),No later count published; the university facility (2026-08) and the two announced availability zones (2026-07) appear in no national count,"2025-03-29-pm-opens-vodacom-data-centre-clubofmozambique|2025-03-31 Vodacom opens data center in Maputo, Mozambique",,The two accounts of the same sentence disagree
MOZ-infra.store-five-year-domestic-data-centre,MOZ,infra.store,Infrastructure,instrument,Five-year domestic data-centre plan for bank and institutional hosting,Planned,2025-12-04,Announced by the communications minister at a bank anniversary event,,Baseline not held,,"A five-year plan to build domestic data centres hosting cloud services for banks and institutions, with an updated regulatory framework replacing current restrictions; no site, cost, operator or milestone stated",2025-12-04-build-local-data-centres-cloud-regulations-techafricanews,,No implementation document has been published since the announcement
MOZ-infra.store-raxio-mz1-beluluane,MOZ,infra.store,Infrastructure,instrument,"Raxio MZ1, Beluluane",Implemented,2026-08-08,Launched as the first independent Tier III carrier-neutral facility in Mozambique,2024-05,No change,In service,"In service at Beluluane Industrial Park, Matola, 20 km from Maputo: Tier III certified, 400 racks, 2,000 square metres of white space and 3 MW of information technology power, on a 15 kV utility supply with N+N redundancy, 2N distribution to rack level, 48 hours of on-site fuel, indirect adiabatic cooling at a stated power usage effectiveness of 1.3, and eight connectivity providers terminating fibre into two meet-me rooms; the group raised committed capital from US$350m to US$380m on 2026-07-13 and contracted six times as much power in H1 2026 as in H1 2025 across its markets",2024-05-28 Raxio launches data center in Mozambique (Raxio MZ1)|2026-07-15 Raxio data-centre capital tops $380m on investor boost|2026-08-08-raxio-mozambique-mz1-data-centre-specification,,"The facility figures are the operator's own, from an undated product page captured 2026-08-08; the capital and power growth figures are group-wide"
MOZ-infra.store-universidade-eduardo-mondlane-data-centre,MOZ,infra.store,Infrastructure,instrument,Universidade Eduardo Mondlane data centre,Implemented,2026-08-04,Inaugurated 2026-08-03 by the communications minister,,Advanced,Did not exist; the university ran a server room,"In service, with about 14 times the storage of the server room it replaces, precision cooling, redundant systems, environmental monitoring, hardened physical security and grid, photovoltaic and generator supply; designated to help underpin the .mz domain and the internet exchange point",2026-08-03-uem-centro-de-dados-transformacao-digital|2026-08-03-oeconomico-uem-centro-de-dados-banco-mundial|2026-08-04-mozambique-govt-universities-cyberattacks-uem-data-centre,,"World Bank financed with no amount, operation name or project number stated; capacity, tier and operating cost are not stated"
MOZ-infra.store-vodacom-matola-data-centre,MOZ,infra.store,Infrastructure,instrument,Vodacom Matola data centre,Implemented,2025-03-31,"Inaugurated at Tchumene, Matola, by the Prime Minister",2025-03-28,No change,In service since March 2025,"In service; US$25m, Tier III, carrier-neutral, with direct access to the 2Africa cable, described as the country's largest","2025-03-29-pm-opens-vodacom-data-centre-clubofmozambique|2025-03-31 Vodacom opens data center in Maputo, Mozambique",,"No capacity, utilisation or customer figure has been published since opening"
MOZ-infra.energy-grid-supply-arrangements-data-centres,MOZ,infra.energy,Infrastructure,instrument,Grid supply arrangements for data centres and telecom sites,Implemented,2026-08-08,EDM's own published industrial tariff schedule under Decreto 80/2022,,Advanced,Not held,"Medium Voltage 4.78 MT/kWh plus 497.03 MT fixed plus 3,207.25 MT/kW; High Voltage 4.70 MT/kWh, negotiable; no data-centre-specific supply arrangement, generation commitment or outage figure published",2026-08-08-edm-electricity-tariffs-mozambique,,
MOZ-infra.energy-power-resilience-requirements-data-centre,MOZ,infra.energy,Infrastructure,instrument,Power and resilience requirements of the data-centre regulation,Not held,,,,,,,,,
MOZ-infra.energy-solar-power-at-rural-mobile,MOZ,infra.energy,Infrastructure,instrument,Solar power at the rural mobile stations,Planned,2025-10-20,Specified in the 60-station award to Vodacom,,Advanced,Not specified in the tender notice,"Solar energy systems specified to power all 60 sites; no installed capacity, supplier or commissioning date stated",2025-10-20-60-new-mobile-stations-rural-connectivity-techafricanews,,The only held statement of the power design for the rural build
MOZ-infra.energy-university-data-centre-power-supply,MOZ,infra.energy,Infrastructure,instrument,University data centre power supply,Implemented,2026-08-04,In service on inauguration,,Advanced,Did not exist,"Grid supply with integrated photovoltaic generation and a generator as redundancy, named by the minister as the reason interruption risk falls; capacity, generation and consumption figures not stated",2026-08-03-uem-centro-de-dados-transformacao-digital|2026-08-04-mozambique-govt-universities-cyberattacks-uem-data-centre,,The only Mozambican data-centre facility in the base with its power design described
MOZ-infra.capacity-installed-data-centre-capacity,MOZ,infra.capacity,Infrastructure,instrument,Installed national data-centre capacity,Not held,,,,,,,,,
MOZ-infra.capacity-transmission-capacity-education-research-institutions,MOZ,infra.capacity,Infrastructure,measure,MoRENet bandwidth capacity,,2026-08-06,Stated by the communications minister at the university inauguration,2025-10-30,Advanced,5 Gbps international bandwidth on a single route through South Africa (before 2025-10),"60 Gbps international bandwidth over the AmLight-SACS South Atlantic link with two continental routes (2025-10-30), restated by the communications minister as funded for 15 years (2026-08-03); the national backbone that would distribute it to universities was still being expanded as at 2025-10-30",2025-10-30-morenet-scaling-international-bandwidth-5-to-60-gbps|2026-08-06-mozambique-inaugurates-uem-data-center-to-advance-digital-transformation|2026-08-03-lusa-uem-centro-de-dados-morenet-60-gbps-financiada-15-anos|2026-07-27-mocambique-ubuntunet-alliance-morenet-3-75-para-10-gbps,,"Reconcile 2026-08-09: settled - the two figures measure different things. MoRENet's own presentation to UbuntuNet Connect 2025 (Harare, 2025-10-30) states that its international bandwidth was raised from 5 Gbps to 60 Gbps over the AmLight-SACS link and that full utilisation awaits completion of the national backbone expansion, so 60 Gbps is international transit capacity and not delivered access capacity. The 3.75 Gbps rising to 10 Gbps announced with the UbuntuNet Alliance on 2026-07-27 is a different quantity, and which one is not established by any held source; it is consistent with, not contradictory to, the operator's own account. The 15-year funding term rests on the single 2026-08-03 announcement and is corroborated nowhere. The 100 Gbit/s question was settled on 2026-08-08 and is not reopened."
MOZ-infra.capacity-morenet-education-research-network,MOZ,infra.capacity,Infrastructure,instrument,"MoRENet, the education and research network",Implemented,2026-08-04,The minister proposed transferring management from his ministry to the universities,,Baseline not held,,"Operated from the premises of the Ministry of Communications and Digital Transformation; the minister stated he wants it managed by the universities instead, with no transfer date, instrument or governance model named",2026-08-03-uem-centro-de-dados-transformacao-digital|2026-08-04-mozambique-govt-universities-cyberattacks-uem-data-centre,,"Connected-institution counts, budget and governing instrument are not held"
MOZ-infra.capacity-mozambique-internet-exchange-point,MOZ,infra.capacity,Infrastructure,instrument,Mozambique Internet Exchange Point,Implemented,2026-08-08,Operator's own about page fills fields the tracker note flagged missing,,Advanced,,"143 Gbps of cumulative member port capacity, with no autonomous systems joining or leaving over the tracked period and no peak-traffic figure published; operator is CIUEM (Universidade Eduardo Mondlane), located in Maputo, Av. Julius Nyerere, founded May 2002, with 18 peers on the exchange's own site; its PeeringDB record has been stale since 2016",2026-07-01-isoc-pulse-ixp-tracker-mozix|2026-08-08-mozix-mozambique-internet-exchange-about,,"Internet Society Pulse's tracker, from data self-reported to PeeringDB; member port capacity is an upper bound on what could be exchanged at one time, not measured traffic. No operator, location or member count is held"
MOZ-infra.capacity-compute-capacity-plan-artificial-intelligence,MOZ,infra.capacity,Infrastructure,instrument,National compute capacity plan for artificial-intelligence workloads,Not held,,,,,,,,,
MOZ-infra.capacity-mz-registry-operator-registration-volumes,MOZ,infra.capacity,Infrastructure,instrument,The .mz registry operator and registration volumes,Implemented,2020-09-10,"Decree 82/2020 of 10 September, in force 2020-12-09",2020-12-09,No change,"Management and operation of the domain vested in the regulator, with no registry operator named and no registration volumes published",Same at 2026-08-09,2020-09-10-decreto-82-2020-regulamento-do-uso-do-dominio-mz-mocambique,,"Article 4 vests management and operation of .mz and its official subdomains in the regulator and article 43 permits delegation of the technical aspects of registry operation by public tender or direct award; no operator is named in the text, .gov.mz is compulsory for every body in the structure of government, and no registration count is published anywhere in the base"
MOZ-infra.cybersec-biometric-sim-registration-unique-telecommunications,MOZ,infra.cybersec,Infrastructure,instrument,Biometric SIM registration and the unique telecommunications number,Implemented,2024-01-18,"Optional pilot from 2024-01-15, compulsory in H2 2024, blocking from 2025",2024-01,No change,"Compulsory registration with blocking from 2025, as described in January 2024","No later account held; no registration, blocking or enforcement figures at 2026-08-06",2024-01-18 Mozambique to Require Biometric Card Registration for Cellphone Users,,Nothing has entered the base on this regime for over two years
MOZ-infra.cybersec-critical-information-infrastructure-register,MOZ,infra.cybersec,Infrastructure,instrument,Critical information infrastructure register,Not held,,,,,,,,,
MOZ-infra.cybersec-cyber-security-fund,MOZ,infra.cybersec,Infrastructure,instrument,Cyber Security Fund,Planned,2026-07-01,"Established at articles 67 to 71 of Law 13/2026, published 2026-07-01",,Advanced,Did not exist,"Provided for at articles 67 to 71 of Law 13/2026, managed by the National Cyber Security Authority and financed by a flat 1% of licensed cybersecurity providers' prior-year gross revenue under article 70(c) together with state appropriations, partner donations and other sources, with sectoral and institutional incident response teams among its beneficiaries at article 69; its operating rules are left to a regulation not yet made under article 67(4), and the statute is not in force until 2026-09-29",2026-07-01-mocambique-lei-13-2026-seguranca-cibernetica-lei-14-2026-crimes-ciberneticos|2026-04-17 Mozambique parliament unanimously approves Cyber Security Law|2026-06-22-fast-tracks-ai-cyber-strategy-itweb,,"No appropriation line for the fund appears in the FY2026 state budget final maps, which were set before the law was published"
MOZ-infra.cybersec-cyber-incident-response-team,MOZ,infra.cybersec,Infrastructure,instrument,National cyber incident response team,In development,2026-07-23,Created and seated in INTIC by Law 13/2026,,Advanced,"National incident-response capability operating under the 2021 policy, without a statutory basis","Created in statute and seated in INTIC; INTIC named consolidation of the team the immediate priority in June 2026, and 14 national specialists hold Open CSIRT Foundation SIM3 certification",2026-07-23-mozambique-intic-cybersecurity-seminar-laws-13-14-2026-csirt|2026-06-22-fast-tracks-ai-cyber-strategy-itweb,,"No staffing, budget line or incident-handling figures are held"
MOZ-infra.cybersec-national-cyber-risk-assessment,MOZ,infra.cybersec,Infrastructure,instrument,National Cyber Risk Assessment of critical information infrastructure,Implemented,2025-05-02,First edition signed and published 2025-05-02,2025-05-02,No change,"First edition published, classified TLP-White (2025-05)","Same; no second edition published at 2026-08-09. Of 29 systems across 18 institutions, 19 are classified very high risk, 6 high and 4 moderate, with sector views for defence and security, information and communications technology, transport, energy and finance",2025-05-02-intic-relatorio-avaliacao-nacional-riscos-ciberneticos-infraestruturas-criticas,,"Run by INTIC as the national cybersecurity authority designated by Resolution 69/2021, on the United Kingdom's national cyber risk assessment methodology. The report names no operator and no system, stating the information is fully anonymised, so it publishes a risk distribution without a register of what is at risk"
MOZ-infra.cybersec-recorded-cyberattacks-cybercrime-cases,MOZ,infra.cybersec,Infrastructure,measure,Recorded cyberattacks and cybercrime cases,,2026-06-22,Figures given to parliament by the communications minister,,Baseline not held,No published count held,"173,770 attacks and 1,061 criminal cases in 2024, against 912 cases in 2023; 36,330 attacks in H1 2025; no 2026 figure published at 2026-08-06",2026-04-16-records-173000-cyberattacks-2024-clubofmozambique|2026-06-22-fast-tracks-ai-cyber-strategy-itweb,,"Government detection counts; no methodology is published, so the series is not safely comparable"
MOZ-dpi.exchange-government-data-catalogue-designated-data,MOZ,dpi.exchange,Digital public infrastructure,instrument,Government data catalogue and designated data steward,Not held,,,,,,,,,
MOZ-dpi.exchange-ipdp-infrastructure-data-portal,MOZ,dpi.exchange,Digital public infrastructure,instrument,Portal de Divulgacao de Dados de Infra-estruturas Publicas (IPDP),Implemented,2026-08-08,Validated as an OC4IDS publisher in 2026,,Advanced,Did not exist,"Government open-data portal run by the Fundo de Estradas (UK International Development-supported) publishing road, bridge and infrastructure project data under a Creative Commons licence and the OC4IDS standard",2026-08-08-ipdp-portal-dados-infraestruturas-publicas-mocambique,,
MOZ-dpi.exchange-single-unified-government-database,MOZ,dpi.exchange,Digital public infrastructure,instrument,Single unified government database,Planned,2026-03-16,Named as a responsibility of the digital transformation agency,,Baseline not held,,"Named as an agency responsibility; no design, scope, host or timetable published",2026-03-16-sets-up-agency-digital-transformation-biometricupdate,,
MOZ-dpi.exchange-x-road-interoperability-platform,MOZ,dpi.exchange,Digital public infrastructure,instrument,X-Road interoperability platform,In development,2026-05-26,Named as under implementation in the mobile digital-identity tender,,Baseline not held,,"Described as currently being implemented; no operator, go-live date or list of connected agencies on record",2026-05-25-tender-mobile-digital-identity-signature-clubofmozambique|2026-05-26-seeks-partner-mobile-digital-id-esignature-biometricupdate,,
MOZ-dpi.id-biometric-passport-electronic-pre-booking,MOZ,dpi.id,Digital public infrastructure,instrument,Biometric passport and electronic pre-booking,Implemented,2026-07-29,Named as the principal documentary-security measure at the migration service's 51st anniversary,,Baseline not held,,Biometric passport in issue; applications may be submitted by electronic pre-booking,2026-07-29-jornal-noticias-senami-inovacao-tecnologica-atendimento,,"No dates, volumes or coverage figures given"
MOZ-dpi.id-free-first-issuance-identity-card,MOZ,dpi.id,Digital public infrastructure,instrument,Free first issuance of the national identity card,Implemented,2026-07-28,"Extended to 2027 and widened, announced at Nampula 2026-07-28",2023-11-13,Advanced,"Free first-time identity card issuance nationwide, no end date on record (2025-08)","Free identity card, birth certificate and personal certificate to 2027, for children and adults alike; 297,470 free cards issued in H1 2026",2026-07-28-mozambique-free-id-and-birth-certificate-issuance-extended-2027|2026-07-23-clubofmozambique-dnic-identity-cards-first-semester,,Neither the 2027 end month nor the deadline replaced is stated
MOZ-dpi.id-identity-cards-produced-first-semester,MOZ,dpi.id,Digital public infrastructure,measure,"National identity cards produced, first semester",,2026-07-23,H1 2026 out-turn reported by the identification directorate 2026-07-23,,Advanced,"730,527 cards on 677,305 applications (H1 2025)","856,101 cards on 813,307 applications (H1 2026), of which 297,470 issued free",2026-07-23-clubofmozambique-dnic-identity-cards-first-semester,,The directorate spokesperson's figures; no published series
MOZ-dpi.id-mobile-digital-identity-electronic-signature,MOZ,dpi.id,Digital public infrastructure,instrument,National mobile digital identity and electronic signature infrastructure,Planned,2026-05-26,Consultancy tender published 2026-05-25,,Advanced,Did not exist,"Consultancy tender out, requiring integration with the interoperability platform and the population registry; no award, budget or timetable on record",2026-05-25-tender-mobile-digital-identity-signature-clubofmozambique|2026-05-26-seeks-partner-mobile-digital-id-esignature-biometricupdate,,
MOZ-dpi.id-regulations-civil-identification-identity-card,MOZ,dpi.id,Digital public infrastructure,instrument,Regulations on Civil Identification and the National Identity Card,Implemented,2026-07-27,Approved by the Council of Ministers at its 15th session,,Advanced,Regulations under Law 6/2022 of 20 June unrevised,"Updated regulations approved, governing collection, processing, management and retention of civil identification data and standardising issuance",2026-06-03-cabinet-approves-new-id-card-regulations-clubofmozambique|2026-07-27-mozambique-national-id-legal-framework-dnic,,The instrument is not held; its provisions rest on a spokesperson's description
MOZ-dpi.pay-biometric-identity-access-management-payments,MOZ,dpi.pay,Digital public infrastructure,instrument,Biometric identity and access management in the national payments switch,In development,2026-02-24,Multi-year deployment agreement announced 2026-02-24,,Advanced,A single national bank deployment (2025-05),Deployment into the national payments switch under way,2026-02-24 BIO-key and RunLevel Deploy Biometric IAM Across Mozambique's National Payments Network,,Vendor-announced; no completion date or participating-bank count
MOZ-dpi.pay-implementing-regulations-law-15-2026,MOZ,dpi.pay,Digital public infrastructure,instrument,Implementing regulations for Law 15/2026,Not held,,,,,,,,,
MOZ-dpi.pay-metix-daily-transfers,MOZ,dpi.pay,Digital public infrastructure,measure,METIX daily transfers,,2026-07-30,Central bank monetary policy communique of 2026-07-30,,Advanced,Did not exist (2025-08),"More than 11,000 a day, a tripling since production entry in March 2026",2026-07-30-mozambique-metix-instant-payments-11000-daily-transfers,,Against a base of more than 25 million mobile wallet accounts at the start of 2026
MOZ-dpi.pay-metix-instant-payment-system,MOZ,dpi.pay,Digital public infrastructure,instrument,METIX instant payment system,Implemented,2026-07-30,"Aviso 1/GBM/2026 text now held, alongside entry into production 2026-03-16",,Advanced,Did not exist,"Live around the clock over bank applications, websites and unstructured supplementary service data, operated by the interbank company; wallet-operator participation mandatory; free interbank person-to-person transfers for individuals; the notice text is now held: SIMO is the designated entidade gestora, with daily limits of 200,000 MT for individuals and 500,000 MT for legal persons, participation/suspension/exclusion rules, and a 25-second fund-availability ceiling",2026-03-16-central-bank-launches-metix-clubofmozambique|2026-03-02-banks-unveil-instant-payment-system-clubofmozambique|2026-07-30-mozambique-metix-instant-payments-11000-daily-transfers|2026-02-25-mocambique-aviso-1-gbm-2026-sistema-pagamentos-instantaneos,,the notice text is now held (previously not)
MOZ-dpi.pay-payments-system-law-law-15,MOZ,dpi.pay,Digital public infrastructure,instrument,National Payments System Law (Law 15/2026),Implemented,2026-06-13,"Enacted 2026-07-02, replacing the regime in force since 2008",,Advanced,The payments regime in force since 2008,In force; central bank inspection and supervision powers extended over electronic-money institutions and new payment service providers,2026-02-18-national-payments-system-bill-parliament-clubofmozambique|2026-04-15-national-payments-system-law-approved-parliament-clubofmozambique|2026-06-13-cybercrime-cybersecurity-nps-laws-signed-clubofmozambique,,Official text not held; provisions rest on secondary accounts
MOZ-dpi.pay-notice-2-gbm-2026-switch,MOZ,dpi.pay,Digital public infrastructure,instrument,Notice 2/GBM/2026 on National Switch connection and outage reporting,"Implemented, in force 90 days after publication",2026-06-16,"Notice text now held: published Boletim I Serie n. 103, 2 June 2026, signed 14 May 2026",,Advanced,Notice 2/GBM/2015 governed connection; no incident-reporting deadline on record,"Connection to the Single Payments Network mandatory to offer electronic payment products, with three months to migrate existing terminals; any payment-service unavailability lasting more than ten minutes must be reported within 60 minutes; in force 90 days after the now-established publication date; RTO/RPO annual testing due 31 March; annual incident-framework review required; Aviso 2/GBM/2015 formally revoked",2026-06-16-financial-institutions-60-minutes-report-failures-clubofmozambique|2026-06-02-mocambique-aviso-2-gbm-2026-rede-unica-pagamentos,,the notice text and publication date are now held (previously not established)
MOZ-dpi.registry-civil-registration-population-register-services,MOZ,dpi.registry,Digital public infrastructure,instrument,Civil registration and population register services tender,In development,2026-01-05,Bids closed 2026-02-05,,Advanced,Did not exist,"Tender closed; bidders required a US$7m or two US$4m track record and a US$90,000 bid security; no award on record",2026-01-05-seeks-expert-services-mass-birth-id-registration-biometricupdate,,"Award, contractor and contract value not established"
MOZ-dpi.registry-free-birth-registration-campaign-2026,MOZ,dpi.registry,Digital public infrastructure,instrument,Free birth registration campaign 2026,Implemented,2026-05-21,"Launched 2026-03-23, running to 2026-12-31",,Advanced,Did not exist,"About 7 million people targeted at 25,000 registrations a day through up to 500 mobile brigades, costs met by the World Bank-funded governance and economy project",2026-03-31-government-launches-free-birth-registration-clubofmozambique|2026-05-21-chapo-free-civil-registration-campaign-clubofmozambique,,No mid-campaign registration total is on record
MOZ-dpi.registry-land-cadastre-land-use-right,MOZ,dpi.registry,Digital public infrastructure,instrument,Land cadastre and land-use right registry digitisation,Implemented,2019-07-19,SiGIT (land information system) review report describes DUAT processing workflow,,Advanced,Not held,"SiGIT digitises DUAT (land-use right) application processing; 563,765 requests recorded, 77% processed, 68% delivered to beneficiaries",2019-07-19-fnds-sigit-lims-review-final-report,,
