title,publisher,author,published,date_precision,places,topics,entities,ingested,url
"Le Burundi veut construire un Etat plus proche des citoyens, plus efficace et inclusif",Agence Burundaise de Presse (ABP),,2026-08-13,day,BDI,gov.policy; dpi.registry; digital.localgov,ministry-of-interior-community-development-public-security-burundi,2026-08-18,https://abpinfo.bi/2026/08/13/le-burundi-veut-construire-un-etat-plus-proche-des-citoyens-plus-efficace-et-inclusif/
Birth registration emerges as foundation for digital public infrastructure,Biometric Update,,2026-08-13,day,RWA; NGA; BDI; LBR; TZA; XAF,dpi.id; dpi.registry; include.access; data.statistics; gov.regional,vital-strategies; unicef; id4africa,2026-08-16,https://www.biometricupdate.com/202608/birth-registration-emerges-as-foundation-for-digital-public-infrastructure
Avis d'appel d'offres national pour la fourniture d'articles informatiques,Jhpiego Corporation (via burundijobs.bi),,2026-08-12,day,BDI,finance.new; infra.capacity,jhpiego,2026-08-18,https://www.burundijobs.bi/job/avis-dappel-doffres-national-pour-la-fourniture-d-articles-informatiques/
"RFP NATIONAL - ACQUISITION ET INSTALLATION DES EQUIPEMENTS INFORMATIQUES DANS 39 ECOLES CENTRALES DES ANCIENNES PROVINCES DE KIRUNDO, MUYINGA, ET GITEGA","UNICEF, via the United Nations Global Marketplace (UNGM)",,2026-08-11,day,BDI,capacity.training,unicef,2026-09-01,https://www.ungm.org/Public/Notice/310460
Le Burundi accélère la modernisation de l''état civil,Radio Télévision Nationale du Burundi (RTNB),,2026-08-11,day,BDI,digital.rural,ministry-of-interior-burundi,2026-09-01,https://www.rtnb.bi/?mypost%3Fid=596
Burundi : l'état civil se numérise pour renforcer l'identité des citoyens,We Are Tech Africa,,2026-08-11,day,BDI,dpi.id,,2026-08-11,https://www.wearetech.africa/fr/fils/actualites/tech/burundi-l-etat-civil-se-numerise-pour-renforcer-l-identite-des-citoyens
Burundi : Toutes les demandes d'immatriculation passent désormais par la plateforme e-KORI,TechGriot,,2026-08-10,day,BDI,dpi.exchange; dpi.registry,obr-burundi,2026-08-18,https://techgriot.co/francais/tech-africaine/2026/08/burundi-toutes-les-demandes-dimmatriculation-passent-desormais-par-la-plateforme-e-kori/
Un nouvel outil numérique pour moderniser le suivi des CEM et CFP,Burundi Eco,,2026-08-07,day,BDI,finance.mou; dpi.mis; capacity.training,creop-jeunes; burundi-ministry-of-education; european-union,2026-08-18,https://burundi-eco.com/un-nouvel-outil-numerique-pour-moderniser-le-suivi-des-cem-et-cfp/
Machines de facturation electronique : entre difficultes des commercants et reponses de l OBR,Jimbere,,2026-08-06,day,BDI,gov.discourse; include.access; dpi.govtech,obr-burundi,2026-08-08,https://www.jimberemag.org/machines-de-facturation-electronique-entre-difficultes-des-commercants-et-reponses-de-lobr/
e-KORI : toutes les nouvelles demandes d immatriculation desormais en ligne a partir du 4 aout,Agence Burundaise de Presse (ABP),,2026-08-06,day,BDI,dpi.govtech; dpi.exchange; dpi.registry,obr-burundi,2026-08-08,https://abpinfo.bi/2026/08/06/e-kori-toutes-les-nouvelles-demandes-dimmatriculation-desormais-en-ligne-a-partir-du-4-aout/
Une revolution de l economie digitale au Burundi,Jimbere,,2026-08-06,day,BDI,dpi.pay; include.access,burundipay; bank-of-the-republic-of-burundi,2026-08-08,https://www.jimberemag.org/une-revolution-de-leconomie-digitale-au-burundi/
AfCFTA Secretary-General Begins Official Mission to Burundi,AfCFTA Secretariat,,2026-08-06,day,BDI,dpi.pay; gov.regional,afcfta; papss; afreximbank; wamkele-mene,2026-08-09,https://au-afcfta.org/2026/08/afcfta-secretary-general-begins-official-mission-to-burundi/
"A partir du 4 août 2026, les nouvelles demandes d''immatriculation s''effectuent exclusivement sur e-KORI, la plateforme de digitalisation des Taxes internes et recettes non fiscales",Office Burundais des Recettes (OBR),,2026-08-04,day,BDI,infra.capacity,obr-burundi,2026-09-01,https://obr.bi/index.php/e-kori
Actualités & Événements,Institut National de la Statistique du Burundi (INSBU),,2026-08-04,day,BDI,data.statistics,insbu-burundi,2026-09-01,https://www.insbu.bi/actualitesEtEvenements
Assemblee nationale : ouverture de la session parlementaire ordinaire d aout 2026,Le Renouveau,,2026-08-04,day,BDI,gov.legislate; data.open,national-assembly-burundi,2026-08-08,https://lerenouveau.bi/assemblee-nationale-ouverture-de-la-session-parlementaire-ordinaire-daout-2026/
"Télécommunications, un casse-tête pour les abonnés",Iwacu,La Rédaction,2026-08-03,day,BDI,infra.connect; gov.standards; infra.energy; gov.discourse,arct-burundi; lumitel; econet-leo; abuco,2026-08-04,https://www.iwacu-burundi.org/telecommunications-un-casse-tete-pour-les-abonnes/
EACO Regional Communications Sector Statistics Report 2026 (Data Period: 2024–2025),East African Communications Organisation (EACO),,2026-08-03,day,XEA; KEN; TZA; UGA; RWA; BDI; SSD; COD,data.statistics; infra.connect; dpi.pay; gov.standards; gov.regional,eaco; itu; gsma,2026-08-09,https://admin.eaco.int/assets/e774142a-21fd-48e2-bdfd-3309d7d559d7?download=EACO%20Regional%20Communications%20Sector%20Statistics%20Report%202025.pdf
IXP Tracker – Burundi Internet Exchange Point (BDIXP),Internet Society (ISOC Pulse),,2026-08-01,month,BDI,infra.connect,internet-society; peeringdb,2026-09-07,https://pulse.internetsociety.org/en/ixp-tracker/ixp/706/
Administration publique : des reformes strategiques en cours pour une administration plus efficace tournee vers les citoyens,Le Renouveau,,2026-07-31,day,BDI,dpi.govtech; gov.discourse; include.access,ministry-of-labour-public-service-and-social-security-burundi,2026-08-08,https://lerenouveau.bi/administration-publique-des-reformes-strategiques-en-cours-pour-une-administration-plus-efficace-tournee-vers-les-citoyens/
Telecoms en crise au Burundi : l ABUCO denonce l inaction des autorites face a la degradation des services,SOS Medias Burundi,Adam Ntwari,2026-07-31,day,BDI,gov.discourse; infra.connect; include.access,abuco,2026-08-08,https://www.sosmediasburundi.org/2026/07/31/telecoms-en-crise-au-burundi-labuco-denonce-linaction-des-autorites-face-a-la-degradation-des-services/
Viet Nam - Burundi thuc day hop tac chuyen doi so va phat trien ha tang cong nghe,"Bo Khoa hoc va Cong nghe (Vietnam Ministry of Science and Technology), via Vietnam.vn",,2026-07-28,day,BDI,gov.policy; capacity.training; infra.connect; finance.mou,ministry-of-science-and-technology-vietnam; cndd-fdd; lumitel; viettel,2026-07-31,https://www.vietnam.vn/viet-nam-burundi-thuc-day-hop-tac-chuyen-doi-so-va-phat-trien-ha-tang-cong-nghe
L’ABER tient son Assemblée générale du personnel et présente un bilan encourageant de l’exercice 2025-2026,Agence Burundaise de l’Électrification Rurale (ABER),,2026-07-28,day,BDI,infra.energy,aber-burundi,2026-09-01,https://www.aber.bi/laber-tient-son-assemblee-generale-du-personnel-et-presente-un-bilan-encourageant-de-lexercice-2025-2026/
"In Burundi, a Quiet Reckoning With the Age of AI",Iris News,,2026-07-27,day,BDI,tech.ai; gov.discourse; gov.protect; capacity.research,abadaad; daad; burundi-data-protection-law-2026; university-of-burundi; muganga-innovation-lab,2026-07-31,https://en.irisnews.org/in-burundi-a-quiet-reckoning-with-the-age-of-ai/
Interview avec Pierre Nduwayo : « Aucun service payant ne devrait être activé sans le consentement explicite de l’abonné »,Iwacu,,2026-07-24,day,BDI,gov.protect; gov.legislate; infra.connect,arct-burundi; lumitel; abuco-burundi,2026-07-30,https://www.iwacu-burundi.org/interview-avec-pierre-nduwayo-aucun-service-payant-ne-devrait-etre-active-sans-le-consentement-explicite-de-labonne/
"NEW CRVS Decade 2026-2036: Consolidating the Gains of APAI-CRVS And securing the Future of Civil Registration and Vital statistics in Africa through Integration, Decentralisation and Digitalisation","Ministère de l''Intérieur, du Développement Communautaire et de la Sécurité Publique",,2026-07-18,day,BDI,dpi.id; dpi.registry,ministry-of-interior-burundi,2026-09-01,https://apai-crvs.uneca.org/sites/default/files/resourceuploads/day-2-burundi_crvs_transformation_journey.pdf
Lancement officiel du recensement des propriétaires des propriétés ou parcelles dans les centres urbains du Burundi,Agence Burundaise de Presse (ABP),,2026-07-16,day,BDI,digital.localgov,commission-fonciere-nationale-burundi,2026-09-01,https://abpinfo.bi/2026/07/16/lancement-officiel-du-recensement-des-proprietaires-des-proprietes-ou-parcelles-dans-les-centres-urbains-du-burundi/
"Burundi : l''ONU Femmes, l''Union européenne et le Gouvernement renforcent les capacités nationales de lutte contre les violences basées sur le genre",Les Nations Unies au Burundi / ONU Femmes,,2026-07-14,day,BDI,geopol.eu,un-women; european-union,2026-09-01,https://burundi.un.org/fr/319879-burundi-lonu-femmes-lunion-europ%C3%A9enne-et-le-gouvernement-renforcent-les-capacit%C3%A9s-nationales
COMMUNIQUE CONJOINT - Achevement de l'enregistrement biometrique des refugies congolais sur le site de Busuma,ONPRA et HCR Burundi (UNHCR Operational Data Portal),,2026-07-06,day,BDI,include.access; dpi.id,onpra-burundi; unhcr,2026-09-01,https://data.unhcr.org/en/documents/details/123171
La Primature oriente les ministères pour accélérer la mise en œuvre de la Vision « Burundi émergent en 2040 et développé en 2060 »,Primature du Burundi,,2026-07-04,day,BDI,gov.policy; dpi.govtech,primature-burundi,2026-09-01,https://primature.gov.bi/la-primature-oriente-les-ministeres-pour-accelerer-la-mise-en-oeuvre-de-la-vision-burundi-emergent-en-2040-et-developpe-en-2060/
Deepening China-Africa Mining Cooperation to Forge a New Chapter of the Digital Silk Road — Burundi Mining Authority and IBI Sign Comprehensive Mining Cooperation Agreement,IBI Crossborder,,2026-07-03,day,BDI,geopol.china,ibi-crossborder,2026-09-01,https://www.ibicrossborder.com/news/detail?id=434
Reading AI Readiness Backwards: Country insights on AI adoption and implementation,United Nations Development Programme (UNDP),,2026-07-01,month,BDI,tech.ai,undp,2026-09-01,https://www.undp.org/sites/g/files/zskgke326/files/2026-07/undp-reading-ai-readiness-backwards.pdf
Communiqué aux Contribuables ayant un chiffre d''affaires de 25 millions de Fbu,Office Burundais des Recettes,,2026-07-01,month,BDI,dpi.registry,obr-burundi,2026-09-01,https://www.obr.bi/index.php/communiques/2528-communique-aux-contribuables-ayant-un-chiffre-d-affaires-de-25-millions-de-fbu
"Burundi FSU-TIC (own-source levy fund) - connectivite IP-transit des structures sanitaires et ecoles, FY2026/27 revise: 11,40 Md BIF","Ministry of Finance, Budget and Digital Economy (Burundi) - the fisc",,2026-07-01,month,BDI,infra.connect; finance.budget,fonds-service-universel-tic-burundi,2026-07-26,https://armp.gov.bi/archives/10856
OUVERTURE SOLENNELLE DU FESTIVAL NUMÉRIQUE JUNETECH 2026,SETIC — Secrétariat Exécutif des Technologies de l''Information et de la Communication,,2026-06-30,day,BDI,tech.innovate,setic-burundi; pafen-burundi,2026-09-01,https://setic.gov.bi/ouverture-solennelle-du-festival-numerique-junetech-2026/
Projet Merankabandi II: bilan à mi-parcours,Le Renouveau du Burundi,,2026-06-30,day,BDI,dpi.registry,merankabandi,2026-09-01,https://lerenouveau.bi/projet-merankabandi-ii-bilan-a-mis-parcours/
Burundi looks to India Stack for digital ID and payments infrastructure,Biometric Update,Ayang Macdonald,2026-06-30,day,BDI,dpi.id; dpi.pay; geopol.india,india-stack; aadhaar; ifc; ministry-of-finance-budget-and-digital-economy-burundi,2026-07-18,https://www.biometricupdate.com/202606/burundi-looks-to-india-stack-for-digital-id-and-payments-infrastructure
Le Burundi prend part à la construction du Marché Unique Numérique de l''Afrique de l''Est,"Ministère des Finances, du Budget et de l''Economie Numérique",,2026-06-26,day,BDI,gov.regional; dpi.exchange,eac; ministry-of-finance-budget-and-digital-economy-burundi,2026-09-01,https://finances.gov.bi/index.php/2026/06/26/le-burundi-prend-part-a-la-construction-du-marche-unique-numerique-de-lafrique-de-lest/
Burundi and India Explore Partnership on Digital Identity and E-Payments,TechAfrica News,Kay-Lyne Wolfenden,2026-06-26,day,BDI,dpi.id; dpi.pay; geopol.india; dpi.govtech,ministry-of-finance-budget-and-digital-economy-burundi,2026-07-18,https://techafricanews.com/2026/06/26/burundi-and-india-explore-partnership-on-digital-identity-and-e-payments/
Burundi Advances Health Digitalization With Broader eLMIS Medexis Rollout,We Are Tech Africa,Samira Njoya,2026-06-26,day,BDI,dpi.mis; dpi.exchange; infra.connect,elmis-medexis; i-plus-solutions; ministry-of-public-health-burundi; starlink,2026-07-18,https://www.wearetech.africa/en/fils-uk/news/tech/burundi-advances-health-digitalization-with-broader-elmis-medexis-rollout
Appel à la déclaration de conformité des plateformes et sites marchands de commerce électronique au Burundi,Agence de Régulation et de Contrôle des Télécommunications (ARCT),,2026-06-26,day,BDI,gov.legislate; tech.industry,arct-burundi,2026-09-01,https://arct.gov.bi/2026/06/26/appel-a-la-declaratio-n-de-conformite-des-plateformes-et-sites-marchands-de-commerce-electronique-au-burundi/
"EAC backs Secure Data Sharing Framework to drive regional trade, innovation and growth",Burundi Times,Hadija Kamikazi,2026-06-25,day,BDI; XEA,dpi.exchange; gov.protect; gov.regional; gov.standards,eac; eardip; world-bank,2026-07-18,https://www.burunditimes.com/eac-backs-secure-data-sharing-framework-to-drive-regional-trade-innovation-and-growth/
East African Community convenes 2026 Digital for Development Forum to fast-track regional digital integration,East African Community (EAC),,2026-06-24,day,BDI,geopol.eu,eac; european-union,2026-09-01,https://www.eac.int/eadrip-news-updates/eardip-press-releases/3552-east-african-community-convenes-2026-digital-for-development-forum-to-fast-track-regional-digital-integration
Burundi Studies India Stack for Digital Identity and Payment Reforms,We Are Tech Africa,Samira Njoya,2026-06-23,day,BDI,dpi.id; dpi.pay; dpi.govtech; geopol.india,india-stack; ministry-of-finance-budget-and-digital-economy-burundi,2026-07-18,https://www.wearetech.africa/en/fils-uk/news/tech/burundi-studies-india-stack-for-digital-identity-and-payment-reforms
Bimonthly Update on Privacy in Africa (January & February 2026),Tech Hive Advisory,Tech Hive Advisory,2026-06-23,day,XAF; BDI; COG; MUS; TUN; EGY; DZA; KEN; NGA; TZA; GHA; ZWE; MOZ; ZAF; MAR,gov.protect; gov.legislate; tech.ai; gov.policy; gov.regional; gov.standards,tech-hive-advisory; national-personal-data-protection-commission-congo; ndpc; odpc-kenya; malabo-convention,2026-07-14,https://www.techhiveadvisory.africa/insights/bimonthly-update-on-privacy-in-africa-january-february-2026
"Budget général de l'État, exercice 2026-2027 : Un budget de plus de 7000 milliards de BIF adopté à l'unanimité",Burundi Eco,Gilbert Nkurunziza,2026-06-19,day,BDI,finance.budget,ministry-of-finance-budget-and-digital-economy-burundi; assemblee-nationale-burundi; cour-des-comptes-burundi,2026-07-24,https://burundi-eco.com/budget-general-de-letat-exercice-2026-2027-un-budget-de-plus-de-7000-milliards-de-bif-adopte-a-lunanimite/
Signature du contrat pour la mise en œuvre de la composante 1 du projet ASCENT BURUNDI : renforcement du réseau 30 kV à l’échelle nationale,REGIDESO Burundi,,2026-06-17,day,BDI,infra.energy,regideso,2026-09-01,https://regideso.bi/actualites/signature-du-contrat-pour-la-mise-en-oeuvre-de-la-composante-1-du-projet-ascent-burundi-renforcement-du-reseau-30-kv-a-lechelle-nationale/2239/
Énergie et développement : le Burundi inaugure officiellement le barrage hydroélectrique de Mulembwe,REGIDESO Burundi,,2026-06-16,day,BDI,infra.energy,regideso,2026-09-01,https://regideso.bi/actualites/energie-et-developpement-le-burundi-inaugure-officiellement-le-barrage-hydroelectrique-de-mulembwe/2189/
Lancement de la 9ème assemblée générale de la CNPS,Agence Burundaise de Presse,,2026-06-16,day,BDI,dpi.registry,cnps-burundi,2026-09-01,https://abpinfo.bi/2026/06/16/lancement-de-la-9eme-assemblee-generale-de-la-cnps/
Le conseil des Ministres adopte le projet de loi portant accès à l''Information publique,Ministère de la Communication et des Médias du Burundi,,2026-06-13,day,BDI,data.open; gov.policy,presidency-burundi; ministry-of-communication-and-media-burundi,2026-09-01,https://mincom.gov.bi/le-conseil-des-ministres-adopte-le-projet-de-loi-portant-acces-a-linformation-publique/
Le gouvernement accélère-t-il la digitalisation des services publics ?,Burundi Eco,,2026-06-12,day,BDI,dpi.govtech; dpi.id; dpi.pay; dpi.exchange; finance.budget; include.access; gov.discourse,ministry-of-finance-budget-and-digital-economy-burundi; universal-service-fund-burundi; pafen-burundi,2026-07-24,https://burundi-eco.com/le-gouvernement-accelere-t-il-la-digitalisation-des-services-publics/
APPEL D''OFFRES - Consultance pour la réalisation d''une évaluation de fin de projet - Composante Numérisation du programme d''appui au secteur de la Justice du Burundi (PASJU),Bibliothèques Sans Frontières,,2026-06-11,day,BDI,dpi.mis,bibliotheques-sans-frontieres,2026-09-01,https://www.coordinationsud.org/wp-content/uploads/2026_06_02-TDRs-_-End-line-PASJU-_Composante-numerisation_BSF.pdf
CNI biométrique : 16 milliards de BIF prévus dans le projet de loi budgétaire 2026-2027,"Ministry of Finance, Budget and Digital Economy (Burundi)",,2026-06-11,day,BDI,dpi.id; finance.budget,ministry-of-finance-budget-and-digital-economy-burundi,2026-07-26,https://burundi-eco.com/le-gouvernement-accelere-t-il-la-digitalisation-des-services-publics/
PEAPPJF,Le Renouveau du Burundi,,2026-06-09,day,BDI,digital.rural,african-development-bank,2026-09-01,http://lerenouveau.bi/peappjf-4/
From Strategy to Systems: AU IPED Supports Burundi''s Next Step in Strengthening Education Data,African Union Commission,,2026-06-09,day,BDI,dpi.exchange; dpi.mis; gov.standards,african-union; menrs-burundi,2026-09-01,https://www.continental-infos.com/flash-infos/bujumbura-burundi-from-strategy-to-systems-au-iped-supports-burundis-next-step-in-strengthening-education-data/
Renforcement du SIGE au Burundi : des cadres du MENRS en formation à Yaoundé,UNESCO — Bureau régional pour l''Afrique centrale,,2026-06-07,day,BDI,digital.rural,menrs-burundi; unesco,2026-09-01,https://www.unesco.org/fr/articles/renforcement-du-sige-au-burundi-des-cadres-du-menrs-en-formation-yaounde
Burundi : identification des cartes SIM obligatoire avant le 25 juin,Agence Ecofin,,2026-06-05,day,BDI,dpi.id; dpi.exchange,arct-burundi,2026-09-01,https://www.agenceecofin.com/actualites-numerique/0506-139050-burundi-identification-des-cartes-sim-obligatoire-avant-le-25-juin
Burundi: Selected Issues,International Monetary Fund,,2026-06-03,day,BDI,dpi.registry; dpi.mis,imf; obr-burundi,2026-09-01,https://www.imf.org/-/media/files/publications/cr/2026/english/1bdiea2026002.pdf
L’ambassade de Chine offre du matériel de travail à l’ABP,Agence Burundaise de Presse (ABP),,2026-06-02,day,BDI,geopol.china,embassy-of-china-in-burundi,2026-09-01,https://abpinfo.bi/2026/06/02/lambassade-de-chine-offre-du-materiel-de-travail-a-labp/
Avis de prolongation des délais de réenregistrement des personnes physiques et morales enregistrées avant la mise en place de la plateforme Digitale d''Immatriculation,Agence de Développement du Burundi,,2026-06-01,day,BDI,dpi.registry,agence-developpement-burundi,2026-09-01,https://investburundi.bi/avis-de-prolongation-des-delais-de-reenregistrement-des-personnes-physiques-et-morales-enregistrees-avant-la-mise-en-place-de-la-plateforme-digitale-dimmatriculation/
Le PNUD appui l''accélération de la digitalisation des laboratoires avec la solution DataToCare,Programme des Nations Unies pour le développement,,2026-05-29,day,BDI,dpi.exchange; dpi.mis,undp; ministry-of-public-health-burundi,2026-09-01,https://www.undp.org/fr/burundi/actualites/le-pnud-appui-lacceleration-de-la-digitalisation-des-laboratoires-avec-la-solution-datatocare
Burundian President seeks mobile phone ban for civil servants,Connecting Africa,Desire Nimubona,2026-05-29,day,BDI,include.access; gov.policy; infra.connect,evariste-ndayishimiye; onatel-burundi; dukingire-isi-yacu,2026-07-18,https://www.connectingafrica.com/regulation/burundian-president-seeks-mobile-phone-ban-for-civil-servants
Lignes directrices de l’écosystème national de commerce électronique du Burundi,Agence de Régulation et de Contrôle des Télécommunications (ARCT),,2026-05-29,day,BDI,gov.legislate; gov.standards; dpi.pay,arct-burundi,2026-09-01,https://arct.gov.bi/2026/05/29/lignes-directrices-de-lecosysteme-national-de-commerce-electronique-du-burundi/
ATELIER DE LANCEMENT DES PRÉVISIONS BASÉES SUR LES IMPACTS DANS LE CADRE DU PROJET WISER ACTION FIRST AU BURUNDI,Institut Géographique du Burundi (IGEBU),,2026-05-27,day,BDI,data.satellite,igebu-burundi,2026-09-01,https://www.igebu.bi/evenements/atelier-de-lancement-sur-les-previsions-basees-sur-les-impacts-au-burundi/
EAC Advances Development of a Regional Mobile Roaming Framework to Enhance Cross-Border Connectivity and Trade,East African Community,,2026-05-25,day,BDI,gov.regional; infra.connect,eac,2026-09-01,https://www.eac.int/eadrip-news-updates/eardip-press-releases/3537-eac-advances-development-of-a-regional-mobile-roaming-framework-to-enhance-cross-border-connectivity-and-trade
Burundi: the biometric ID card still far from a reality,SOS Médias Burundi,,2026-05-14,day,BDI,include.divides,ministry-of-interior-burundi,2026-09-07,https://www.sosmediasburundi.org/en/2026/05/14/burundi-the-biometric-id-card-still-far-from-a-reality/
Assemblée nationale : le projet de loi portant règlement et compte rendu budgétaire 2024-2025 adopté à l'unanimité,Le Renouveau du Burundi,,2026-05-13,day,BDI,finance.budget,ministry-of-finance-budget-and-digital-economy-burundi; national-assembly-burundi,2026-07-24,https://lerenouveau.bi/assemblee-nationale-le-projet-de-loi-portant-reglement-et-compte-rendu-budgetaire-2024-2025-adopte-a-lunanimite/
"Burundi opposition parties challenge CENI's 2027 election preparations, president calls for ""Parental Dialogue""",Burundi Times,Burundi Times,2026-05-09,day,BDI,dpi.registry; dpi.id; gov.policy,ceni-burundi; uprona; cnl-burundi,2026-07-18,https://www.burunditimes.com/burundi-opposition-parties-challenge-cenis-2027-election-preparations-president-calls-for-parental-dialogue/
L’INSBU procède à la Validation de la stratégie de communication du SSN du Burundi,Le Renouveau du Burundi,,2026-05-08,day,BDI,data.statistics,insbu-burundi,2026-09-01,https://lerenouveau.bi/linsbu-procede-a-la-validation-de-la-strategie-de-communication-du-ssn-du-burundi/
"La carte d'identité biométrique en marche, entre ambitions et défis",Burundi Eco,,2026-05-08,day,BDI,dpi.id; dpi.registry; finance.budget,ministry-of-interior-burundi,2026-07-24,https://burundi-eco.com/la-carte-didentite-biometrique-en-marche-entre-ambitions-et-defis/
Burundi Launches Digital Civil Registry and Biometric ID Initiative,We Are Tech Africa,Ange J.A de Berry Quenum,2026-05-08,day,BDI,dpi.id; dpi.registry; dpi.govtech; include.divides,ministry-of-interior-burundi,2026-07-18,https://www.wearetech.africa/en/fils-uk/news/tech/burundi-launches-digital-civil-registry-and-biometric-id-initiative
Interopérabilité des systèmes de paiement : du local au continental.,Banque de la République du Burundi (BRB),,2026-05-08,day,BDI,dpi.pay,bank-of-the-republic-of-burundi; burundipay; papss,2026-09-07,https://www.brb.bi/node/3303
Digital Divide persists as East Africa expands regional tech integration,Burundi Times,Moses Havyarimana,2026-05-07,day,BDI; XEA,include.divides; gov.protect; dpi.exchange; gov.regional; infra.cybersec; capacity.literacy,eac; igad; eardip,2026-07-18,https://www.burunditimes.com/digital-divide-persists-as-east-africa-expands-regional-tech-integration/
"Burundi unveils Biometric National ID system, awaits law before full rollout",Burundi Times,Burundi Times,2026-05-07,day,BDI,dpi.id; dpi.registry; gov.protect; gov.legislate; gov.regional,ministry-of-interior-burundi; eac,2026-07-18,https://www.burunditimes.com/burundi-unveils-biometric-national-id-system-awaits-law-before-full-rollout/
Présentation de la plateforme digitale d''état-civil et la production de la CNI biométrique : un levier stratégique pour le développement du Burundi,Le Renouveau du Burundi,,2026-05-06,day,BDI,digital.rural,ministry-of-interior-burundi,2026-09-01,https://lerenouveau.bi/presentation-de-la-plateforme-digitale-detat-civil-et-la-production-de-la-cni-biometrique-un-levier-strategique-pour-le-developpement-du-burundi/
$5.9M ONATEL deal marks new push for digital access in rural Burundi,Burundi Times,Burundi Times,2026-05-05,day,BDI,infra.connect; digital.rural; include.divides; include.access; finance.mou,setic-burundi; onatel-burundi; pafen-burundi,2026-07-18,https://www.burunditimes.com/5-9m-onatel-deal-marks-new-push-for-digital-access-in-rural-burundi/
