indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
dpi.pay--b2b-and-b2g-functionality,dpi.pay,2,17,2,1,1,0,3,already-seen|off-topic,staged,9
dpi.pay--consumer-protection,dpi.pay,2,13,5,0,2,3,1,already-seen,staged,9
dpi.registry--address-register,dpi.registry,2,10,2,0,0,2,3,off-topic|already-seen,nil,4
dpi.registry--tax-register,dpi.registry,2,12,3,1,2,0,0,,staged,4
dpi.mis--social-protection,dpi.mis,2,17,2,1,1,0,3,already-seen,staged,4
dpi.mis--tax,dpi.mis,2,13,3,1,1,1,0,,staged,4
dpi.mis--customs,dpi.mis,2,13,4,1,1,2,2,already-seen|inadmissible-origin,staged,4
dpi.mis--land,dpi.mis,2,12,4,1,2,1,2,already-seen,staged,4
digital.rural--digitalisation-of-rural-health-clinics,digital.rural,2,8,4,1,2,1,0,,staged,0
digital.rural--digitalisation-of-rural-primary-schools,digital.rural,2,8,3,1,2,0,1,already-seen,staged,0
digital.rural--digitalisation-of-rural-registry-offices,digital.rural,2,8,3,1,2,0,0,,staged,0
digital.rural--digitalisation-of-rural-police-stations,digital.rural,2,8,3,1,2,0,0,,staged,0
tech.ai--use-of-ai-in-sectoral-management-information-systems,tech.ai,2,8,1,1,0,0,2,already-seen,staged,7
tech.ai--control-of-ai-abuse,tech.ai,2,8,1,1,0,0,3,already-seen,staged,7
capacity.literacy--digital-literacy-civil-service,capacity.literacy,2,8,3,1,2,0,0,,staged,2
capacity.training--dt-related-university-facilities-and-qualifications,capacity.training,2,8,5,1,2,2,1,already-seen,staged,4
capacity.training--graduates-entering-dt-ecosystem,capacity.training,2,8,3,1,2,0,0,,staged,4
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,capacity.research,2,8,3,1,2,0,0,,staged,2
include.access--citizen-feedback-portals,include.access,2,9,4,1,2,1,1,fetch-blocked,staged,1
include.access--citizen-participation-in-policy,include.access,2,10,4,1,2,1,0,,staged,1
include.access--gender-equity,include.access,2,12,3,1,2,0,0,,staged,1
include.access--inclusion-of-persons-with-disabilities,include.access,2,11,3,1,2,1,0,,staged,1
include.access--inclusion-of-refugees-and-idps,include.access,2,13,2,1,0,2,0,,staged,1
include.divides--bridging-of-digital-divides,include.divides,2,12,2,1,1,2,0,,staged,3
data.statistics--statistics-from-administrative-data,data.statistics,2,12,2,1,1,2,1,fetch-blocked,staged,3
data.satellite--agricultural-use-of-satellite-data,data.satellite,2,9,3,1,2,1,0,,staged,0
data.satellite--meteorological-use-of-satellite-data,data.satellite,2,10,3,1,1,1,1,already-seen,staged,0
geopol.eu--eu-mous-engagements-and-commitments,geopol.eu,2,12,3,1,2,1,0,,staged,1
geopol.gulf--gulf-mous-engagements-and-commitments,geopol.gulf,2,12,3,1,2,0,0,,staged,1
geopol.india--india-mous-engagements-and-commitments,geopol.india,2,10,2,1,1,0,1,off-topic,staged,1
