indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
dpi.id--robustness-of-system,dpi.id,2,9,3,1,2,6,0,,staged,3
dpi.id--registration-of-entire-population,dpi.id,2,6,3,1,2,3,0,,staged,3
dpi.id--digital-id-from-birth,dpi.id,2,10,2,1,1,7,1,fetch-failed,staged,3
dpi.id--interoperability-of-birth-registration-and-digital-id,dpi.id,2,8,3,1,2,5,0,,staged,3
dpi.pay--g2p-functionality,dpi.pay,2,10,2,0,2,7,1,already-seen,staged,8
dpi.pay--revenue-collection,dpi.pay,2,7,2,1,1,5,0,,staged,8
dpi.pay--b2b-and-b2g-functionality,dpi.pay,2,9,3,1,2,6,0,,staged,8
dpi.pay--consumer-protection,dpi.pay,2,5,2,1,1,3,0,,staged,8
dpi.registry--population-register,dpi.registry,2,8,3,1,2,0,0,,staged,1
dpi.registry--address-register,dpi.registry,2,4,2,1,1,0,0,,staged,1
dpi.registry--business-register,dpi.registry,2,7,3,1,2,0,0,,staged,1
dpi.registry--social-protection-register,dpi.registry,2,9,3,1,2,0,0,,staged,1
dpi.registry--electoral-register,dpi.registry,2,4,3,1,1,1,0,,staged,1
dpi.registry--tax-register,dpi.registry,2,6,3,1,2,0,0,,staged,1
dpi.registry--land-register,dpi.registry,2,8,3,1,2,0,0,,staged,1
dpi.mis--justice,dpi.mis,2,8,3,1,2,0,0,,staged,3
dpi.mis--tax,dpi.mis,2,6,2,1,1,0,0,,staged,3
dpi.mis--customs,dpi.mis,2,6,3,1,2,0,0,,staged,3
dpi.mis--land,dpi.mis,2,4,2,1,1,0,0,,staged,3
digital.localgov--ict-infrastructure-for-local-government,digital.localgov,2,8,3,1,2,0,0,,staged,1
digital.localgov--digitalisation-of-local-government-records,digital.localgov,2,6,3,1,2,0,0,,staged,1
digital.rural--digitalisation-of-rural-health-clinics,digital.rural,2,7,2,1,1,0,0,,staged,1
digital.rural--digitalisation-of-rural-primary-schools,digital.rural,2,8,3,1,2,0,0,,staged,1
digital.rural--digitalisation-of-rural-registry-offices,digital.rural,2,6,3,1,1,0,1,thin-capture,staged,1
digital.rural--digitalisation-of-rural-police-stations,digital.rural,2,8,3,1,1,0,1,thin-capture,staged,1
tech.ai--use-of-ai-in-government-administration,tech.ai,2,7,5,1,2,1,1,fetch-failed,staged,7
tech.ai--use-of-ai-in-sectoral-management-information-systems,tech.ai,2,9,2,1,1,0,0,,staged,7
tech.innovate--tech-startup-ecosystem,tech.innovate,2,10,3,1,2,0,0,,staged,0
capacity.literacy--digital-literacy-civil-service,capacity.literacy,2,6,3,1,2,0,0,,staged,1
capacity.literacy--digital-literacy-general-population,capacity.literacy,2,6,2,1,1,0,0,,staged,1
capacity.training--dt-related-university-facilities-and-qualifications,capacity.training,2,11,3,1,2,0,0,,staged,2
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,capacity.research,2,8,3,1,2,0,0,,staged,0
include.access--citizen-feedback-portals,include.access,2,1,4,1,2,1,0,,staged,0
include.access--citizen-participation-in-policy,include.access,2,2,3,1,2,0,0,,staged,0
include.access--gender-equity,include.access,2,2,3,1,2,0,0,,staged,0
include.access--inclusion-of-persons-with-disabilities,include.access,2,3,4,1,2,1,0,,staged,0
include.access--inclusion-of-refugees-and-idps,include.access,2,2,5,1,0,2,0,,staged,0
data.statistics--national-strategy-for-development-of-statistics,data.statistics,2,3,3,1,1,1,1,already-seen,staged,0
data.statistics--censuses-and-surveys,data.statistics,2,2,3,1,2,0,0,,staged,0
data.open--use-of-open-data,data.open,2,3,3,1,2,0,0,,staged,1
data.satellite--agricultural-use-of-satellite-data,data.satellite,2,3,3,1,2,0,0,,staged,1
data.satellite--meteorological-use-of-satellite-data,data.satellite,2,2,3,1,1,1,1,,staged,1
