indicator_id,url,title,publisher,published,brief,why_not
dpi.mis--justice,https://documents1.worldbank.org/curated/en/099012726130031801/pdf/P177077-1b521640-0452-45c6-818c-747077ec33b3.pdf,PROCUREMENT PLAN (Textual Part) - Sierra Leone Digital Transformation Project (P177077),The World Bank,2026-01-27,2,"A whole-of-project procurement plan whose only justice-specific entry, the e-Justice blueprint consultancy SL-MOFED-429645-CS-QCBS, records contract completion on 2025-06-16, before the window opens; the in-window fact is the plan revision, not the movement."
dpi.mis--justice,https://www.undp.org/sierra-leone/news/sierra-leone-ushers-new-era-justice-and-equality-criminal-procedure-act-2024,Sierra Leone Ushers in New Era Justice and Equality with Criminal Procedure Act 2024,"United Nations Development Programme, Sierra Leone",2025-09-16,2,"An in-window commencement event, but its content is criminal procedure reform - committal timelines, competence of spouses as witnesses, non-custodial sentencing - with digital content limited to evidence by video link; it does not move a justice management information system."
dpi.mis--social-protection,https://documents1.worldbank.org/curated/en/152571645128181424/pdf/Sierra-Leone-Productive-SSN-and-Youth-Employment-Project.pdf,Sierra Leone Productive Social Safety Nets and Youth Employment Project - Project Appraisal Document (PAD4672),The World Bank (International Development Association),2022-02-10,1,"Fetched and briefly staged as the baseline, then withdrawn: the 50000-character capture reaches only the sector context, so SPRINT appears solely in the abbreviations list. Superseded by an existing staged technical note on SPRINT itself, which is adopted as the baseline instead."
dpi.mis--tax,"https://parliament.gov.sl/uploads/press_release/pdf/PARLIAMENT%20ENACTS%20FINANCE%20ACT%20OF%202026%20-%2025TH%20NOVEMBER,%202025.pdf",Parliament Enacts Finance Act of 2026,Parliament of Sierra Leone,2025-11-26,2,"An in-window enactment recorded by Parliament itself, but the release is a debate summary on tobacco, cement, petroleum and income tax rates; it does not mention ITAS, ASYCUDA, electronic cash registers or the customs single window, so nothing in it moves the tax MIS."
digital.rural--digitalisation-of-rural-police-stations,https://www.undp.org/sites/g/files/zskgke326/files/2025-04/police_strategy_booklet_29th-jan-2025.pdf,Strategic Development Plan - Sierra Leone Police (2025-2029),"Sierra Leone Police, hosted in the UNDP Sierra Leone publication repository",2025-01-29,1,The intended baseline and the strongest available statement that police records remain paper-based with rural electricity and connectivity constraints; the fetch failed with CRAWL_NOT_FOUND and was not retried. The WAPIS equipment handover page was staged as the baseline in its place.
infra.capacity--robustness-of-government-hardware-and-software,https://website.auditservice.gov.sl/wp-content/uploads/2025/12/Auditor-Generals-Annual-Report-2024.pdf,Auditor-General Annual Report for the Financial Year ended 31 December 2024,Audit Service Sierra Leone,2025-12-01,1,"Fetched and rejected on capture rather than on merit: the 50000-character capture stopped in the front matter and contains none of the report ICT-estate findings, so no note could be written that this body actually supports. It remains the strongest condition statement on the government hardware and software estate and is the first candidate if the capture limit is ever raised."
tech.ai--use-of-ai-in-sectoral-management-information-systems,https://mocti.gov.sl/mocti-signs-mou-with-qhala-to-bring-artificial-intelligence-into-sierra-leones-civil-service/,MoCTI Signs MoU with Qhala to Bring Artificial Intelligence into Sierra Leone Civil Service,"Ministry of Communication, Technology and Innovation (MoCTI)",2025-09-30,2,"Fetched and dropped as a headline-only stub: the page returned its title and a Latest News list with no article body, so nothing beyond the headline was available to stage."
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,https://sldtp.gov.sl/2026/02/27/interactive-workshop-for-the-development-of-a-national-drone-policy-and-strategy-and-drone-use-case-landscape-review-and-prioritization/,Interactive Workshop for the Development of a National Drone Policy and Strategy and Drone Use Case Landscape Review and Prioritization,"Sierra Leone Digital Transformation Project, Ministry of Communication, Technology and Innovation",2026-02-27,2,"Academia appears only as one of four participant categories in a single sentence, so it evidences academic contribution to DT policy far more thinly than the two progress items selected"
data.statistics--national-strategy-for-development-of-statistics,https://sierraleone.unfpa.org/en/publications/power-data-sierra-leone-country-framework-2026%E2%80%932030,The Power of Data Sierra Leone Country Framework (2026-2030),UNFPA Sierra Leone,2025-12-01,2,"A publication landing page carrying only an abstract of the framework, whose full text was fetched and staged from the direct PDF, so staging it too would be a second record of one document"
data.statistics--statistics-from-administrative-data,https://ncra.gov.sl/vital-statistics/,Vital Statistics - National Civil Registration Authority,National Civil Registration Authority,,1,"A download listing naming the provisional annual vital statistics reports for 2022 and 2023 without exposing their URLs, so the free body adds nothing beyond the two titles"
include.access--inclusion-of-persons-with-disabilities,https://natlex.ilo.org/dyn/natlex2/natlex2/files/download/92352/SLE92352.pdf,"Persons With Disability Act, 2011 [No. 3 of 2011]",ILO NATLEX / Parliament of Sierra Leone,2011-05-05,1,"fetched and rejected because the hosted scan has its pages out of order and the extracted text is heavily garbled, so no verbatim body could be staged"
include.access--inclusion-of-persons-with-disabilities,http://www.sierra-leone.org/Laws/2011-03.pdf,"The Persons with Disability Act, 2011","Government Printing Department, Sierra Leone, hosted by Sierra Leone Web",2011-05-05,1,"fetched and rejected because the PDF extracts mirror-reversed, every word rendered backwards, so no verbatim body could be staged"
