indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
dpi.id--digital-id-from-birth,dpi.id,2,6,2,1,1,2,1,already-seen,staged,5
dpi.id--interoperability-of-birth-registration-and-digital-id,dpi.id,2,6,2,1,1,2,1,already-seen,staged,5
dpi.pay--g2p-functionality,dpi.pay,2,6,2,1,2,3,0,,staged,9
dpi.pay--revenue-collection,dpi.pay,2,6,3,1,2,3,0,,staged,9
dpi.pay--consumer-protection,dpi.pay,2,9,2,1,1,7,0,,staged,9
dpi.registry--population-register,dpi.registry,2,8,2,1,1,4,2,already-seen,staged,5
dpi.registry--address-register,dpi.registry,2,8,1,1,0,6,1,inadmissible-origin,staged,5
dpi.registry--business-register,dpi.registry,2,9,2,1,1,9,1,already-seen,staged,5
dpi.registry--electoral-register,dpi.registry,2,7,3,1,2,4,0,,staged,5
dpi.registry--tax-register,dpi.registry,2,8,3,1,1,4,2,"already-seen, duplicate-in-run",staged,5
dpi.registry--land-register,dpi.registry,2,6,3,1,1,7,0,,staged,5
dpi.mis--social-protection,dpi.mis,2,9,2,1,1,7,1,already-seen,staged,5
dpi.mis--justice,dpi.mis,2,7,0,0,0,8,0,,nil,5
dpi.mis--customs,dpi.mis,2,9,3,1,0,9,1,duplicate-in-run,staged,5
dpi.mis--land,dpi.mis,2,6,4,1,2,4,0,,staged,5
infra.connect--internet-usage,infra.connect,2,7,5,1,2,2,2,fetch-blocked,staged,7
infra.connect--internet-exchange-points,infra.connect,2,5,2,1,0,1,1,fetch-blocked,staged,7
infra.store--local-data-centre-capacity-all-providers,infra.store,2,3,3,0,0,0,3,already-seen,nil,3
infra.store--off-site-backup-capacity,infra.store,2,4,0,0,0,0,2,"already-seen, inadmissible-origin",nil,3
infra.energy--sufficient-energy-and-water-for-data-centres,infra.energy,2,4,3,1,2,0,0,,staged,1
infra.energy--grid-reliability,infra.energy,2,6,3,1,2,0,0,,staged,1
infra.energy--rural-electrification,infra.energy,2,4,2,1,2,0,0,,staged,1
infra.capacity--robustness-of-government-hardware-and-software,infra.capacity,2,4,2,1,1,0,2,"already-seen, inadmissible-origin",staged,0
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,infra.capacity,2,5,2,1,2,0,0,,staged,0
infra.cybersec--national-cybersecurity-readiness,infra.cybersec,2,5,3,1,0,2,2,"fetch-blocked, inadmissible-origin",staged,1
digital.localgov--ict-infrastructure-for-local-government,digital.localgov,2,4,3,1,2,0,1,already-seen,staged,1
digital.localgov--digitalisation-of-local-government-records,digital.localgov,2,4,2,1,1,0,2,already-seen,staged,1
digital.rural--digitalisation-of-rural-health-clinics,digital.rural,2,4,3,1,2,0,0,,staged,1
digital.rural--digitalisation-of-rural-primary-schools,digital.rural,2,4,3,1,2,0,0,,staged,1
digital.rural--digitalisation-of-rural-registry-offices,digital.rural,2,4,2,1,2,0,0,,staged,1
digital.rural--digitalisation-of-rural-police-stations,digital.rural,2,4,1,1,0,0,3,already-seen,staged,0
tech.ai--use-of-ai-in-government-administration,tech.ai,2,3,1,0,1,0,2,already-seen,staged,4
tech.ai--use-of-ai-in-sectoral-management-information-systems,tech.ai,2,4,3,1,2,0,0,,staged,4
tech.ai--control-of-ai-abuse,tech.ai,2,4,3,1,2,0,0,,staged,4
tech.innovate--tech-startup-ecosystem,tech.innovate,2,4,2,1,2,0,0,,staged,3
capacity.literacy--digital-literacy-civil-service,capacity.literacy,2,4,1,0,1,0,2,already-seen,staged,1
capacity.literacy--digital-literacy-general-population,capacity.literacy,2,4,1,0,1,0,2,already-seen,staged,1
capacity.training--dt-related-university-facilities-and-qualifications,capacity.training,2,7,3,1,2,0,1,url-dead,staged,4
capacity.training--graduates-entering-dt-ecosystem,capacity.training,2,4,2,0,2,1,1,already-seen,staged,4
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,capacity.research,2,6,3,1,2,1,0,,staged,0
include.access--citizen-feedback-portals,include.access,2,9,3,1,2,1,0,,staged,3
include.access--citizen-participation-in-policy,include.access,2,5,1,1,2,1,0,,staged,3
include.access--inclusion-of-persons-with-disabilities,include.access,2,7,3,1,2,1,1,wrong-document-citation,staged,3
include.access--inclusion-of-refugees-and-idps,include.access,2,7,3,1,2,1,0,,staged,3
data.statistics--statistics-from-administrative-data,data.statistics,2,11,2,1,1,0,1,already-seen,staged,3
data.open--use-of-open-data,data.open,2,9,3,1,2,0,0,,staged,1
data.satellite--agricultural-use-of-satellite-data,data.satellite,2,9,1,1,0,0,2,fetch-blocked,staged,2
data.satellite--meteorological-use-of-satellite-data,data.satellite,2,8,3,1,2,0,0,,staged,2
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,geopol.usa,2,7,2,1,1,0,1,already-seen,staged,1
geopol.china--chinese-mous-engagements-and-commitments,geopol.china,2,11,3,1,2,0,0,,staged,1
geopol.gulf--gulf-mous-engagements-and-commitments,geopol.gulf,2,2,1,1,0,0,1,off-topic,staged,1
geopol.india--india-mous-engagements-and-commitments,geopol.india,2,6,2,1,1,0,0,,staged,1
