indicator_id,url,title,publisher,published,brief,why_not
dpi.exchange--interoperability-of-social-protection-systems,https://www.zbcnews.co.zw/government-develops-social-registry-to-strengthen-safety-nets/,Government develops social registry to strengthen safety nets,ZBC News,2026-07-20,progress,cap: two progress slots filled by the ZIMSTAT launch and the CRVS-health presentation; this restates ZISO development status already covered
dpi.id--authentication,https://www.ictministry.gov.zw/assets/documents/Smart%20Zimbabwe%202030%20Master%20Plan.pdf,SMART Zimbabwe 2030 Master Plan,Ministry of ICT Postal and Courier Services,2018,baseline,cap: baseline slot filled by the National Registration Act
dpi.id--authentication,https://moha.gov.zw/en/about-us,Ministry of Home Affairs and Cultural Heritage: About Us,Ministry of Home Affairs and Cultural Heritage,undated,baseline,"cap: baseline slot filled; institutional identification only, not the founding instrument"
dpi.id--authentication,https://www.potraz.gov.zw/wp-content/uploads/2022/02/Data-Protection-Act-5-of-2021.pdf,Data Protection Act [Chapter 11:12],Parliament of Zimbabwe,2021-12-03,baseline,cap: baseline slot filled; general data-governance enabler
dpi.id--authentication,https://www.veritaszim.net/node/6835,"National Registration (Fees) (Amendment) Regulations, 2024 (No. 18)",Ministry of Home Affairs and Cultural Heritage,2024-01-30,baseline,"cap: baseline slot filled; confirms 16+ eligibility age, not core authentication evidence"
dpi.id--authentication,https://zimstat.co.zw/2022-phc-gender-thematic-report/,2022 Population and Housing Census: Gender Thematic Report,ZIMSTAT,2025-05-10,baseline,"cap: baseline slot filled; statistical coverage report, not authentication-system evidence"
dpi.id--authentication,https://data.unicef.org/crvs/zimbabwe/,CRVS — Birth Marriage and Death Registration in Zimbabwe,UNICEF Data,2017-12-05,baseline,cap: baseline slot filled; too dated for a current-state baseline
dpi.id--authentication,https://greaterinternetfreedom.org/wp-content/uploads/2023/08/Biometrics-and-Digital-ID-in-Zimbabwe_FINAL-APPROVED-30.06.2023.pdf,Country Report: Biometrics and Digital Identity in Zimbabwe,Greater Internet Freedom / CIPESA,2023-06-30,baseline,cap: baseline slot filled
dpi.id--digital-id-from-birth,https://zimlii.org/akn/zw/act/1976/36,National Registration Act [Chapter 10:17],Parliament of Zimbabwe (ZimLII),2016-12-31,baseline,cap: baseline slot filled by the more directly on-point Births and Deaths Registration Act; already staged as baseline under dpi.id--authentication
dpi.id--digital-id-from-birth,https://www.veritaszim.net/node/6835,"National Registration (Fees) (Amendment) Regulations, 2024 (No. 18)",Ministry of Home Affairs and Cultural Heritage,2024-01-30,baseline,"cap: baseline slot filled; evidence against issuance at birth (16+ eligibility), not the pick itself"
dpi.id--digital-id-from-birth,https://apai-crvs.uneca.org/sites/default/files/resourceuploads/day-2-interoperability-zimbabwe.pdf,ZIMBABWE CRVS-HEALTH Integration,Zimbabwe Civil Registry Department / APAI-CRVS,2026-07-18,baseline,cap: baseline slot filled; already staged as baseline under dpi.id--interoperability-of-birth-registration-and-digital-id
dpi.id--digital-id-from-birth,https://www.heraldonline.co.zw/civil-registry-department-to-computerise-sub-offices/,Civil Registry Department to computerise sub-offices,The Herald,2025-10-01,baseline,cap: baseline slot filled; already staged as progress under dpi.id--authentication
dpi.id--digital-id-from-birth,https://www.biometricupdate.com/202304/integrated-digital-system-in-zimbabwe-to-enhance-id-issuance-birth-registration,"Integrated digital system in Zimbabwe to enhance ID issuance, birth registration",Biometric Update,2023-04-10,baseline,"cap: baseline slot filled; secondary reporting of a ministerial interview, ranks below the primary Act"
dpi.id--digital-id-from-birth,https://greaterinternetfreedom.org/wp-content/uploads/2023/08/Biometrics-and-Digital-ID-in-Zimbabwe_FINAL-APPROVED-30.06.2023.pdf,Country Report: Biometrics and Digital Identity in Zimbabwe,Greater Internet Freedom / CIPESA,2023-06-30,baseline,cap: baseline slot filled
dpi.id--interoperability-of-birth-registration-and-digital-id,https://www.unicef.org/zimbabwe/stories/zimbabwe-expands-civil-registration-services-hard-reach-areas,Zimbabwe expands Civil Registration services to hard-to-reach areas,UNICEF Zimbabwe,2025-07-15,baseline,cap: baseline slot filled by Zimbabwe's own CRVS-health presentation; already staged as baseline under digital.rural--digitalisation-of-rural-registry-offices
dpi.id--interoperability-of-birth-registration-and-digital-id,https://zimlii.org/akn/zw/act/1986/11/eng%402020-03-06,Births and Deaths Registration Act [Chapter 5:02],Parliament of Zimbabwe (ZimLII),2020-03-06,baseline,cap: baseline slot filled; already staged as baseline under dpi.id--digital-id-from-birth
dpi.id--interoperability-of-birth-registration-and-digital-id,https://zimlii.org/akn/zw/act/1976/36,National Registration Act [Chapter 10:17],Parliament of Zimbabwe (ZimLII),2016-12-31,baseline,cap: baseline slot filled; already staged as baseline under dpi.id--authentication
dpi.id--interoperability-of-birth-registration-and-digital-id,https://www.biometricupdate.com/202304/integrated-digital-system-in-zimbabwe-to-enhance-id-issuance-birth-registration,"Integrated digital system in Zimbabwe to enhance ID issuance, birth registration",Biometric Update,2023-04-10,baseline,cap: baseline slot filled
dpi.id--interoperability-of-birth-registration-and-digital-id,https://www.biometricupdate.com/202309/zimbabwe-upgrades-to-enable-online-application-for-biometric-passports-id-cards,"Zimbabwe upgrades to enable online application for biometric passports, ID cards",Biometric Update,2023-09-28,baseline,cap: baseline slot filled
dpi.id--interoperability-of-birth-registration-and-digital-id,https://greaterinternetfreedom.org/wp-content/uploads/2023/08/Biometrics-and-Digital-ID-in-Zimbabwe_FINAL-APPROVED-30.06.2023.pdf,Biometrics and Digital Identity in Zimbabwe,Greater Internet Freedom,2023-06,baseline,cap: baseline slot filled
dpi.id--interoperability-of-birth-registration-and-digital-id,https://digitalid.design/RIA%20docs/CIS_DigitalID_RIA_Zimbabwe_31.10.21.pdf,Digital Identity in Zimbabwe,Centre for Internet and Society,2021-10-31,baseline,"cap: baseline slot filled; independent assessment, superseded by Zimbabwe's own 2026 presentation"
dpi.id--interoperability-of-birth-registration-and-digital-id,https://data.unicef.org/crvs/zimbabwe/,CRVS — Birth Marriage and Death Registration in Zimbabwe,UNICEF Data,2017-12-05,baseline,cap: baseline slot filled; too dated
dpi.pay--g2p-functionality,https://auditorgeneral.gov.zw/wp-content/uploads/2025/09/AG-REPORT-ON-APPROPRIATION-AND-FUND-ACCOUNTS-2022-1.pdf,Report on Appropriation Accounts Finance and Revenue Statements and Fund Accounts,Office of the Auditor-General of Zimbabwe,2023-08-28,baseline,cap: baseline slot filled by NSSA's own current announcement
dpi.pay--g2p-functionality,https://www.nssa.org.zw/wp-content/uploads/2024/05/FORM-POBS-P9-10-2.pdf,NSSA P9 claim form,National Social Security Authority of Zimbabwe,2024-05,baseline,cap: baseline slot filled
dpi.pay--g2p-functionality,https://www.nssa.org.zw/wp-content/uploads/2023/10/Reviewed-NSSA-STRATEGIC-PLAN-2023.pdf,NSSA Strategic Plan 2023,National Social Security Authority of Zimbabwe,2023,baseline,cap: baseline slot filled
dpi.pay--g2p-functionality,https://transfer.cpc.unc.edu/wp-content/uploads/2021/07/Zimbabwes-cash-transfer-programme_The-challenges-of-a-promising-programme_2017-Brief.pdf,Zimbabwe's cash transfer programme: The challenges of a promising programme,UNICEF Eastern and Southern Africa Regional Office,2017-02,baseline,cap: baseline slot filled; too dated
dpi.pay--g2p-functionality,https://www.unicef.org/zimbabwe/press-releases/government-and-unicef-launch-next-phase-emergency-cash-transfer-strengthen,Government and UNICEF launch next phase of Emergency Cash Transfer,UNICEF Zimbabwe,2023-03-23,baseline,cap: baseline slot filled; does not specify the digital payment rail
dpi.pay--g2p-functionality,https://veritaszim.net/sites/veritas_d/files/TWENTY-THIRD%20PRESS%20BRIEFING%202024%20FINAL.pdf,Twenty-Third Post-Cabinet Press Briefing,Government of Zimbabwe (Veritas Zimbabwe),2024-07-30,baseline,cap: baseline slot filled; does not identify the digital payment rail
dpi.pay--g2p-functionality,https://www.techzim.co.zw/2017/04/nssa-finally-uses-telecash-disburse-pensions/,NSSA finally uses Telecash to disburse pensions,Techzim,2017-04-15,baseline,"cap: baseline slot filled; historical, superseded by NSSA's own 2026 statement"
dpi.pay--g2p-functionality,https://openparly.com/wp-content/uploads/2025/12/2026-National-Budget-25-November-2025-final.pdf,2026 National Budget,Zimbabwe Treasury,2025-11-27,progress,"fetch limitation: document runs 300+ pages; verbatim capture reached only front matter and macroeconomic sections, not the specific social-cash-transfer provisions cited by the brief; not staged without the relevant text in hand"
dpi.pay--g2p-functionality,https://insightsoworld.com/data-cash-transfer-allocations-since-2021us/,Data: Cash transfer allocations since 2021 (US$),Insights of the World,2026-08-08,progress,"secondary aggregator of 2026 Budget figures; primary Budget document preferred but its relevant section could not be captured within scope, so dropped rather than substituted with a lower-tier secondary"
digital.localgov--ict-infrastructure-for-local-government,https://veritaszim.net/sites/veritas_d/files/Report%20%20of%20the%20Auditor-General%20for%20the%20Year%20Ended%2031%20Dec%202024%20on%20Local%20Authorities.pdf,Report of the Auditor-General for the Year Ended 31 December 2024 on Local Authorities,Office of the Auditor-General of Zimbabwe,2025-06-18,baseline,DUP-EXACT: already held in raw/2025-06-18-zimbabwe-oag-local-authorities-report-2024.md
digital.localgov--ict-infrastructure-for-local-government,https://veritaszim.net/sites/veritas_d/files/NINTH%20POST%20CABINT%20BRIEFING%20%208%20APRIL%202025.pdf,Cabinet briefing: Implementation of the Presidential Internet Programme Scheme (PIPS),Cabinet of Zimbabwe,2025-04-08,baseline,cap: baseline slot filled by the MLG blueprint briefing with concrete ERP-adoption figures
digital.localgov--ict-infrastructure-for-local-government,https://www.ictministry.gov.zw/pages/projects,Government Last Mile Broadband Connectivity Project; Government-Wide Area Network; National Data Centre Project,Ministry of ICT Postal and Courier Services,2025,baseline,cap: baseline slot filled
digital.localgov--ict-infrastructure-for-local-government,http://www.testdomain22.gov.zw/wp-content/uploads/2025/04/Chipinge-RDC-Strategic-Plan-Revised-Nov-2024.pdf,Chipinge Rural District Council Strategic Plan,Chipinge Rural District Council,2024-11,baseline,cap: baseline slot filled; single-council case study rather than a national figure
digital.localgov--ict-infrastructure-for-local-government,https://www.clgf.org.uk/whats-new/news/digital-transformation-of-zimbabwe-local-government/,Digital transformation of Zimbabwe local government,Commonwealth Local Government Forum,2021-10,baseline,"cap: baseline slot filled; too dated, partner-authored"
digital.localgov--ict-infrastructure-for-local-government,https://ucaz.org.zw/2022/06/lads-hosts-digital-transformation-training-for-local-authorities/,LADS Hosts Digital Transformation Training for Local Authorities,Urban Councils Association of Zimbabwe,2022-06-01,baseline,cap: baseline slot filled
digital.localgov--ict-infrastructure-for-local-government,https://www.ictministry.gov.zw/assets/documents/Smart%20Zimbabwe%2030%20Master%20Plan.pdf,Smart Zimbabwe 2030 Master Plan,Ministry of ICT Postal and Courier Services,2018,baseline,cap: baseline slot filled; general strategy document
digital.localgov--ict-infrastructure-for-local-government,https://www.mines.gov.zw/wp-content/uploads/2023/03/National-Development-Strategy-Presentation_NDS1-1.pdf,National Development Strategy 1 (2021-2025),Government of Zimbabwe,2021,baseline,"cap: baseline slot filled; national-level targets, not a local-authority ICT baseline"
digital.localgov--ict-infrastructure-for-local-government,https://www.veritaszim.net/sites/veritas_d/files/Final_Draft_Zimbabwe_Govt_Web_Guidelines_3_April_2018.pdf,Final Draft Zimbabwe Government Web Guidelines,Office of the President and Cabinet,2018-04-03,baseline,cap: baseline slot filled
digital.localgov--ict-infrastructure-for-local-government,http://zim.gov.zw/index.php/government-documents/category/7-goz-ict-specifications-standards,GoZ ICT Specifications Standards,Government of Zimbabwe,2025,baseline,cap: baseline slot filled
digital.localgov--ict-infrastructure-for-local-government,https://pfms.gov.zw/,Public Financial Management System (PFMS),Ministry of Finance Economic Development and Investment Promotion,undated,baseline,cap: baseline slot filled; not local-government specific
digital.rural--digitalisation-of-rural-registry-offices,https://newziana.co.zw/unicef-government-move-to-digitise-birth-registration-services/,UNICEF Government Move to Digitise Birth Registration Services,New Ziana,2026-08-13,progress,DUP-EXACT: already held in raw/2026-08-08-zimbabwe-unicef-china-birth-registration-digitisation.md
digital.rural--digitalisation-of-rural-registry-offices,https://www.zbcnews.co.zw/african-registrars-look-to-replicate-zimbabwes-e-passport-success/,African registrars look to replicate Zimbabwe's e-passport success,ZBC News,2026-07-24,progress,DUP-EXACT: already held in raw/2026-07-24-zimbabwe-african-registrars-e-passport-civil-registration-model.md
digital.rural--digitalisation-of-rural-registry-offices,https://www.zimbabwesituation.com/news/rg-zec-begin-nationwide-handover-of-voter-registration-mandate/,RG ZEC begin nationwide handover of voter registration mandate,Zimbabwe Situation,2026-08-18,progress,"off-topic for this indicator: concerns voter-registration/BVR consolidation, not rural registry-office digitisation; already staged under dpi.id--authentication"
digital.rural--digitalisation-of-rural-police-stations,https://techunzipped.co.zw/2021/12/potraz-targets-remote-judiciary-police-services-prisons-and-correctional-services/,POTRAZ targets Remote Judiciary Police Services Prisons And Correctional Services,TechUnzipped,2021-12-15,baseline,cap: baseline slot filled by ZRP's own institutional page; also too dated for baseline vs current-state framing
digital.rural--digitalisation-of-rural-police-stations,https://nehandaradio.com/2024/01/17/police-in-zimbabwe-looking-for-computerization-partner-kazembe/,Police in Zimbabwe looking for computerization partner - Kazembe,Nehanda Radio / New Ziana,2024-01-17,baseline,cap: baseline slot filled; reports the system as still seeking a technology partner
digital.rural--digitalisation-of-rural-police-stations,https://zrp.gov.zw/?p=7198,Administration,Zimbabwe Republic Police,2024-03-14,baseline,cap: baseline slot filled; duplicative of the selected Support Sections page
digital.rural--digitalisation-of-rural-police-stations,https://www.newsday.co.zw/local-news/article/200008225/zrp-not-yet-computerised-matanga,ZRP not yet computerised: Matanga,NewsDay,2023-03-03,baseline,cap: baseline slot filled; useful negative-evidence context but superseded by the current ICT Directorate page
digital.rural--digitalisation-of-rural-police-stations,https://zrp.gov.zw/?p=7409,Criminal Investigation Department,Zimbabwe Republic Police,2024-03-15,baseline,"cap: baseline slot filled; describes AFIS/national CID capability, not rural-station evidence"
digital.rural--digitalisation-of-rural-police-stations,https://zrp.gov.zw/?p=8241,ZRP Embraces Technology in the Capacitation of CID Crack Teams,Zimbabwe Republic Police,2025-05-07,baseline,"cap: baseline slot filled; concerns specialised CID teams, not rural stations"
digital.rural--digitalisation-of-rural-police-stations,https://www.hit.ac.zw/news/hit-enters-into-mou-with-zrp.html,HIT Enters into MOU with ZRP,Harare Institute of Technology,2019-01-29,baseline,cap: baseline slot filled; too dated
digital.rural--digitalisation-of-rural-police-stations,https://www.heraldonline.co.zw/new-system-to-reduce-roadblocks/,New system to reduce roadblocks,The Herald,2017-06-22,baseline,"cap: baseline slot filled; historical proposal, superseded"
digital.rural--digitalisation-of-rural-police-stations,https://zrpafis.zchpc.ac.zw/registration/about_us_view/,About Us — Zimbabwe Republic Police Automated Biometric Identification System,ZRP / Zimbabwe Centre for High Performance Computing,undated,baseline,cap: baseline slot filled; no visible date or status milestone
digital.rural--digitalisation-of-rural-police-stations,https://apanews.net/zimbabwe-police-roll-out-body-cameras-drones/,Zimbabwe police roll out body cameras drones,African Press Agency,2026-07-23,progress,cap: two progress slots filled; report does not specify which rural/district stations received equipment
dpi.registry--population-register,https://www.zbcnews.co.zw/registrar-general-to-take-over-voters-roll-under-constitutional-reforms/,Registrar-General to take over voters' roll under constitutional reforms,ZBC News,2026-07-23,progress,"DUP-EXACT against mirror (raw/2026/2026-07-23-zimbabwe-registrar-general-to-take-over-voters-roll.md); already held, not refetched"
dpi.registry--population-register,https://www.zbcnews.co.zw/african-registrars-look-to-replicate-zimbabwes-e-passport-success/,African registrars look to replicate Zimbabwe's e-passport success,ZBC News,2026-07-24,progress,"DUP-EXACT against mirror (raw/2026/2026-07-24-zimbabwe-african-registrars-e-passport-civil-registration-model.md); already held, not refetched"
dpi.registry--address-register,http://www.ictministry.gov.zw/assets/documents/National%20ICT%20Policy%202022-2027.pdf,National ICT Policy 2022-2027,Ministry of ICT Postal and Courier Services,,baseline,"404 Not Found on repeated fetch (Exa fetch timeout, then WebFetch 404, then direct curl 404); domain itself reachable (ictministry.gov.zw resource page loads) so treated as url-dead for this specific path, not a DNS failure. Superseded selection: 2016 National ICT Policy (mdpcz.co.zw mirror), reachable and carrying the same National Address System policy language."
tech.innovate--technology-hubs,https://www.hit.ac.zw/news/president-mnangagwa-launches-hit-innovation-hub.html,President Mnangagwa Launches HIT Innovation Hub,Harare Institute of Technology,,baseline,no verifiable page date; ZOU's dated commissioning record chosen instead
tech.innovate--technology-hubs,https://www.uz.ac.zw/index.php/about-us,About-Us,University of Zimbabwe,2019-08-05,baseline,cap reached; less specific than the chosen dated commissioning records
tech.innovate--technology-hubs,https://www.uz.ac.zw/index.php/innov-hub,Innovation Hub,University of Zimbabwe,,baseline,cap reached; undated institutional page
tech.innovate--technology-hubs,https://liquid.tech/about-us/news/liquid-establishes-a-software-developer-skills-development-hub/,Liquid establishes a Software Developer Skills Development Hub,Liquid Intelligent Technologies,2026-05-28,progress,"cap reached; an MoU/intention, ranked below two completed commissioning events"
capacity.literacy--digital-literacy-civil-service,https://www.psc.gov.zw/?page_id=1719,Human Capital Development – Functions and Roles,Public Service Commission,,baseline,"cap reached; undated institutional page, less specific than the e-LMS launch post"
capacity.literacy--digital-literacy-general-population,https://hararepost.com/2026/03/09/2000-hurungwe-youths-trained-under-digital-ambassadors-programme/,"2,000 Hurungwe youths trained under digital ambassadors' programme",HararePost,2026-03-09,progress,cap reached; narrower single-district event vs the national coders registration and ZIMSTAT benchmark chosen
capacity.training--dt-related-university-facilities-and-qualifications,https://www.uz.ac.zw/index.php/innov-hub,Innovation Hub,University of Zimbabwe,,baseline,cap reached; ZIMCHE's regulator register chosen as the stronger baseline instrument
capacity.training--dt-related-university-facilities-and-qualifications,https://www.uz.ac.zw/index.php/about,Centre For ICT Product Development Services and Training (CITS),University of Zimbabwe,2022-01-20,baseline,cap reached; ZIMCHE's regulator register chosen as the stronger baseline instrument
