indicator_id,url,title,publisher,published,brief,why_not
dpi.exchange--interoperability-of-health-systems,https://extranet.who.int/countryplanningcycles/sites/default/files/public_file_rep/RWA_Rwanda_Digital-Health-Strategy_2018-2023.Pdf,Rwanda Digital Health Strategic Plan 2018-2023,Ministry of Health (hosted by WHO),2018-06-01,baseline,Historical strategy documenting the RHIE as no longer functional; superseded by current MoH platforms.
dpi.exchange--interoperability-of-health-systems,https://www.risa.gov.rw/news-detail/rwanda-champions-digital-public-infrastructure-dpi-to-transform-health-at-africa-healthtech-summit-2025,Rwanda champions Digital Public Infrastructure (DPI) to transform health at Africa HealthTech Summit 2025,Rwanda Information Society Authority (RISA),2025-10-01,progress,Policy/ecosystem signal ranked below the two concrete integration events selected; cap of 2 progress filled.
dpi.exchange--interoperability-of-education-systems,https://www.mineduc.gov.rw/index.php?eID=dumpFile&f=81434&t=f&token=471315a73a77ef63f8668a8be1f8d7c7b9f6e9ad,Integrated Education Management Information System Architecture and Implementation Roadmap,Ministry of Education (MINEDUC),2020-01-01,baseline,2020 technical roadmap superseded as a current-status statement by the ESSP 2024-2029.
dpi.exchange--interoperability-of-education-systems,https://www.mineduc.gov.rw/fileadmin/user_upload/Mineduc/Publications/REPORTS/Education_Statistics/Education_statistical_yearbook/Education_Statistical_Year_Book_2024-2025.pdf,2024/2025 Education Statistical Yearbook,Ministry of Education (MINEDUC),2026-02-01,progress,"A data product compiled from SDMS and partner inputs, not evidence of live cross-system interoperability; cap of 2 progress filled."
dpi.exchange--interoperability-of-social-protection-systems,https://www.minaloc.gov.rw/fileadmin/user_upload/Minaloc/Publications/Useful_Documents/Social_Protection/Social_Protection_Sector_Strategic_Plan_2024_-_29_Full_version_.pdf,Social Protection Sector Strategic Plan 2024-2029,MINALOC,2024-01-01,baseline,"Sector strategic plan; the World Bank additional-financing paper gives a more current, more specific interoperability status statement. Also independently staged by batch D for a sibling indicator."
dpi.exchange--interoperability-of-social-protection-systems,https://documents1.worldbank.org/curated/en/099110125052039198/pdf/P177492-ca120f39-7c21-4cfe-81a4-1136ed5e0ede.pdf,Rwanda Social Protection Transformation Project Implementation Status Report,World Bank,2025-11-01,baseline,Earlier implementation status report superseded by the March 2026 additional-financing project paper as the baseline pick; also independently staged by batch D for a sibling indicator.
dpi.id--national-maintenance-of-id-and-credentials-systems,https://statistics.gov.rw/sites/default/files/documents/2026-05/Civil-Registration-Vital-Statistics-Report-2025.pdf,Rwanda Vital Statistics Report 2025,National Institute of Statistics of Rwanda (NISR),2026-04-16,progress,Ranked third in the progress brief; cap of 2 progress filled by the Southern Province rollout and the national e-ID launch.
dpi.id--national-maintenance-of-id-and-credentials-systems,https://www.nida.gov.rw/index.php?eID=dumpFile&f=44596&t=f&token=ab2b8948b46cf3587c97a3d90174b7900a699637,Law No. 43/2011 establishing the National Identification Agency,Government of Rwanda,2011-10-31,baseline,"NIDA's founding act, superseded as the current operative instrument by the 2023 SDID law for this indicator's purpose."
dpi.id--authentication,https://statistics.gov.rw/sites/default/files/documents/2026-04/Rwanda%20Civil%20Registration%20Vital%20Statistics%202025_0.pdf,Rwanda Civil Registration Vital Statistics 2025,National Institute of Statistics of Rwanda (NISR),2026-04-01,progress,Ranked third in the progress brief; cap of 2 progress filled by the Senate briefing and the PKI RFP.
dpi.id--digital-id-from-birth,https://extranet.who.int/cpcd/sites/default/files/public_file_repository/RWA_Rwanda_Law-No-001-2020-amending-Law-No-32-2016-governing-persons-and-family_2020.pdf,Law No. 001/2020 amending Law No. 32/2016 governing persons and family,Government of Rwanda,2020-02-17,baseline,Enabling law for electronic civil-status registers; the 2023 SDID law is the more direct and current baseline for identity-from-birth provisions.
dpi.id--digital-id-from-birth,https://unstats.un.org/legal-identity-agenda/documents/Paper/2023/CRVSID-Rwanda.pdf,Rwanda CRVS-ID case study,UN Statistics Division / Legal Identity Agenda,2023-01-01,baseline,"Third-party case study, weaker than the primary legal instrument; not selected for the baseline slot."
dpi.id--interoperability-of-birth-registration-and-digital-id,https://www.minijust.gov.rw/fileadmin/user_upload/Minijust/Publications/Laws/OG_n___Special_of_30.07.2024_Abantu_n_umuryango.pdf,Law No. 71/2024 governing Persons and Family,Ministry of Justice,2024-06-26,baseline,Current civil-status law; the 2023 SDID law remains the more direct baseline for the CRVS-digital-ID interoperability requirement specifically.
dpi.pay--g2p-functionality,https://thedocs.worldbank.org/en/doc/2a0b8d78a9f56691a6a68b0905037412-0050112023/original/11-DPI-Workshop-G2P-Interoperability-Rwanda.pdf,DPI Use Case: Rwanda Digital G2P Payment - Impact on Government and Recipients,World Bank / Ministry of Local Government,2023-09-13,baseline,Predates the probe window and the current LODA campaign statement; useful system-map context but superseded as current-status evidence.
dpi.pay--g2p-functionality,https://rwandalii.org/akn/rw/act/law/2021/61/eng@2021-11-01,Law governing the Payment System (Law No. 61/2021),Republic of Rwanda,2021-11-01,baseline,"General payment-system enabling law, not a G2P-specific instrument; the LODA VUP statement is the more direct baseline."
dpi.pay--revenue-collection,https://www.rra.gov.rw/fileadmin/Folder_for_2025/RRA_Tax_Handbook_2025_Final.pdf,"RRA Tax Handbook 2025, 2nd edition",Rwanda Revenue Authority,2025-01-01,baseline,System-description handbook; the FY2024/25 Annual Activity Report gives a stronger dated current-status statement.
dpi.pay--revenue-collection,https://www.rra.gov.rw/fileadmin/user_upload/Law_n___020_2023_of_31.03.2023_on_tax_procedures.pdf,Law No. 020/2023 of 31/03/2023 on Tax Procedures,Government of Rwanda,2023-03-31,baseline,Legal basis for e-invoicing/tax administration; the Annual Activity Report was preferred as the more direct current-status baseline.
dpi.pay--p2p-p2g-and-p2b-functionality,https://www.risa.gov.rw/news-detail/rwanda-unveils-three-transformative-innovations-to-advance-digital-finance-and-inclusion-at-iff2025,Rwanda Unveils Three Transformative Innovations to Advance Digital Finance and Inclusion at IFF2025,Rwanda Information Society Authority (RISA),2025-06-25,progress,"Published 2025-06-25, before the 2025-08-01 progress window opens."
dpi.pay--p2p-p2g-and-p2b-functionality,https://www.minict.gov.rw/fileadmin/user_upload/minict_user_upload/Documents/Strategies/FinTech_Strategy__2024_to_2029___1_.pdf,Rwanda FinTech Strategy 2024-2029,Ministry of ICT and Innovation,2024-10-18,baseline,"Policy strategy; the NBR Annual Report 2024-25 gives a stronger dated, figure-bearing current-status baseline."
dpi.pay--consumer-protection,https://www.bnr.rw/documents/REGULATION_N___55_2022_OF_27_10_2022_RELATING_TO_FINANCIAL_SERVICE_CONSUMER_PROTECTION.pdf,Regulation No. 55/2022 relating to Financial Service Consumer Protection,National Bank of Rwanda,2022-10-27,baseline,General financial-consumer-protection regulation; Regulation 79/2023 is the more specific and current instrument for payment-service users.
dpi.pay--consumer-protection,https://rwandalii.org/akn/rw/act/law/2021/17/eng@2021-03-05/source,Law No. 017/2021 relating to Financial Service Consumer Protection,Parliament of Rwanda,2021-03-03,baseline,"Parent enabling statute; Regulation 79/2023, the payment-specific implementing instrument, was preferred as the baseline."
dpi.pay--consumer-protection,https://www.risa.gov.rw/news-detail/rwanda-advances-digital-future-with-launch-of-national-dpi-strategy,Rwanda advances digital future with launch of national DPI strategy,Rwanda Information Society Authority (RISA),2026-03-09,progress,Ranked third in the progress brief; cap of 2 progress filled by the RDFE survey and the FSDS launch.
dpi.registry--population-register,https://statistics.gov.rw/sites/default/files/documents/2026-05/Civil-Registration-Vital-Statistics-Report-2025.pdf,Rwanda Vital Statistics Report 2025,National Institute of Statistics of Rwanda,2026,baseline,"cap excluded - the operative Law 029/2023 is the instrument itself, not a statistical report of its operation; also considered as a progress candidate (registration-completeness improvement) but the two selected progress items are structurally more significant"
dpi.registry--population-register,https://www.nida.gov.rw/about-nida,About NIDA,National Identification Agency,,baseline,"cap excluded - institutional mandate page, ranked below the operative statute"
dpi.registry--address-register,https://www.minijust.gov.rw/index.php?eID=dumpFile&f=70185&t=f&token=c818ee1bfc9de9f91a3b207b9512ee7702e28316,Law n 029/2023 governing population registration in the SDID system,Official Gazette / Ministry of Justice,2023-06-14,baseline,"not an address register - creates population/SDID registries with a domicile-address data field, not a standalone address register; already staged under dpi.registry--population-register"
dpi.registry--address-register,https://rrdi.org/registries,Registries & Datasets,Rwanda Reference Data Initiative,2026,baseline,"closest live analogue (Administrative Locations, 16,966 entries) but is administrative geography, not a physical/postal address register"
dpi.registry--address-register,https://rrdi.org/about,About the Rwanda Reference Data Initiative,Rwanda Reference Data Initiative,2026,baseline,confirms RRDI governance but does not identify an address-register steward or founding act
dpi.registry--address-register,https://guidelines.risa.gov.rw/books/rwanda-digital-government-strategy-and-governance-Aj4/page/digital-government-platform-architecture,Digital Government Platform Architecture,Rwanda Information Society Authority (RISA),,baseline,"describes master/reference data as a proposed target architecture, not a live address register"
dpi.registry--address-register,https://rwandalii.org/akn/rw/act/mo/2022/6/eng@2022-06-06,Ministerial Order No. 6 of 2022 on Land Registration,Minister of Environment,2022-06-06,baseline,"a land-title register (parcel location, owner residence address), not a national address register"
dpi.registry--address-register,https://www.risa.gov.rw/publications/tenders,Hiring a Firm to Implement the Shared Government Data Hub and the Data Interoperability Platform,Rwanda Information Society Authority (RISA),2026-05-05,progress,"general DPI/interoperability infrastructure procurement, not specifically an address-register development; likely more relevant to a sibling batch's dpi.exchange indicator"
dpi.registry--address-register,https://www.risa.gov.rw/news-detail/rwanda-advances-digital-future-with-launch-of-national-dpi-strategy,Rwanda advances digital future with launch of national DPI strategy,Rwanda Information Society Authority (RISA),2026-03-09,progress,"national DPI strategy launch is general policy context, not an address-register-specific movement"
dpi.registry--address-register,https://www.risa.gov.rw/index.php?eID=dumpFile&f=151133&t=f&token=ea2f00488a3d4ebb4cde95d0c365c403869d9fb7,Early Market Engagement Session: Shared Government Data Hub & Data Interoperability Platform,Rwanda Information Society Authority (RISA),2025-11-21,progress,"procurement/design step for general data-hub infrastructure, not an address register"
dpi.registry--electoral-register,https://www.rlrc.gov.rw/index.php?eID=dumpFile&f=103674&t=f&token=cc5b6f3e328d4d0449b95a23d3825e8a5557c5f4,Organic Law No. 001/2019.OL governing elections,Official Gazette / Rwanda Law Reform Commission,2019-07-29,baseline,superseded by the 2023 amendment selected as baseline
dpi.registry--electoral-register,https://www.minijust.gov.rw/index.php?eID=dumpFile&f=77781&t=f&token=ca9f6bda732a9817de3b3ff76fd1b4cb466af88e,Organic Law No. 004/2018.OL governing elections,Official Gazette / Ministry of Justice,2018-06-21,baseline,foundational but superseded by later amendments; cap excluded
dpi.registry--electoral-register,https://www.nec.gov.rw/media/press-releases,Final voters list for Presidential & Parliamentary Elections 2024,National Electoral Commission,2024,baseline,"operational evidence of the register's use, not the instrument itself; no clean publication date exposed"
dpi.registry--electoral-register,https://amatora.nec.gov.rw/,Voter self transfer,National Electoral Commission,,baseline,"live service portal, not a dated authoritative statement of the register's standing"
dpi.registry--electoral-register,https://nec.gov.rw/en/nec-annual-report-2024-2025/,NEC Annual Report 2024-2025,National Electoral Commission,2025,baseline,institutional report without a specific current register total; cap excluded
dpi.registry--electoral-register,https://au.int/sites/default/files/pressreleases/43961-pr-AU_COMESA_EOM_Preliminary_Statement_-1.pdf,AU-COMESA Joint Election Observation Mission preliminary statement,African Union / COMESA,2024,baseline,"reports the 2024 election's 9.7 million voter figure, outside this run's progress window"
dpi.registry--electoral-register,https://www.ktpress.rw/2026/03/direct-voting-for-district-council-is-scrapped-in-new-election-law-amendment/,Direct Voting for District Council is Scrapped in New Election Law Amendment,KT Press,2026-03-19,progress,"concerns electoral college composition for local-government voting, not the voters' register itself; also superseded by the enacted law (avoiding two reports of one event)"
dpi.registry--electoral-register,https://www.newtimes.co.rw/article/36342/news/politics/nec-explains-key-reforms-in-new-electoral-law,NEC explains key reforms in new electoral law,The New Times,2026-06-08,progress,"concerns electoral college composition/indirect voting, not the voters' register itself - no genuine in-window register movement found"
dpi.registry--electoral-register,https://www.newtimes.co.rw/article/38050/news/rwanda/new-presidential-order-sets-out-who-votesin-local-govt-elections,New presidential order sets out who votes in local govt. elections,The New Times,2026-08-10,progress,"implementation of electoral-college composition, not the voters' register itself"
dpi.registry--electoral-register,https://allafrica.com/stories/202606080420.html,Rwanda: NEC Explains Key Reforms in New Electoral Law,AllAfrica (reprint),2026-06-08,progress,"syndicated reprint of the New Times item; concerns electoral colleges, not the register"
dpi.registry--tax-register,https://www.rra.gov.rw/en/domestic-tax-services/registration-de-registration/default-title,RRA registration service,Rwanda Revenue Authority,,baseline,"current service page, ranked below the operative statute"
dpi.registry--tax-register,https://www.rra.gov.rw/fileadmin/Folder_for_2025/RRA_Tax_Handbook_2025_Final.pdf,RRA Tax Handbook 2025,Rwanda Revenue Authority,2025,baseline,"corroborating handbook, cap excluded by the operative statute"
dpi.registry--tax-register,https://www.rra.gov.rw/en/public-information/news-updates,RRA launches 2026/2027 Compliance Improvement Plan as revenue collections exceed target,Rwanda Revenue Authority,2026-07-08,progress,"cap excluded - registration-growth theme (126,282 new taxpayers FY2025/26) overlaps with the selected Annual Activity Report pick; the Ministerial Order was preferred as a more structurally distinct second event"
dpi.mis--education,https://www.mineduc.gov.rw/index.php?eID=dumpFile&f=81434&t=f&token=471315a73a77ef63f8668a8be1f8d7c7b9f6e9ad,An Architecture for the Integrated Education Management Information System,MINEDUC,2020-01,baseline,"2020 roadmap, superseded by the current ESSP as the authoritative current-status statement"
dpi.mis--education,https://www.mineduc.gov.rw/fileadmin/user_upload/Mineduc/Publications/EDUCATION_POLICIES/TDM_POLICY_-_FINAL_29_11_2024.pdf,Teacher Development and Management Policy,MINEDUC,2024-11,baseline,"component-system (TMIS) status document, cap excluded by the sector-wide ESSP"
dpi.mis--education,https://www.mineduc.gov.rw/fileadmin/user_upload/Mineduc/MINEDUC_Service_charter.pdf,MINEDUC Service Charter,MINEDUC,2020-03,baseline,"2020 service listing for SDMS, cap excluded"
dpi.mis--education,https://www.mineduc.gov.rw/news-detail/the-minister-of-state-twagirayezu-launched-tmis-platform-1,The Minister of State Twagirayezu launched TMIS Platform,Rwanda Basic Education / MINEDUC,2021-06-01,baseline,"2021 launch event for one component system, cap excluded"
dpi.mis--education,https://rwandalii.org/akn/rw/act/law/2021/10/eng@2021-02-18,Law No. 10/2021 determining the Organisation of Education,Republic of Rwanda,2021-02-18,baseline,"general education-sector mandate, does not itself establish an EMIS; cap excluded"
dpi.mis--education,https://www.mineduc.gov.rw/news-detail/rwanda-marks-completion-of-smart-education-project-phase-i-and-launches-the-digitruck-initiative,Rwanda Marks Completion of Smart Education Project Phase I and Launches the DigiTruck Initiative,MINEDUC / Ministry of ICT and Innovation / Huawei,2026-07-14,progress,"cap excluded - infrastructure-enabling project (connectivity, data centres), ranked 3rd by the brief and less directly about the MIS itself than the two selected picks"
dpi.mis--social-protection,https://www.minaloc.gov.rw/news-detail/imibereho-dynamic-social-registry-launched,Imibereho Dynamic Social Registry launched,MINALOC,2026-06-03,baseline,reports the Feb 2024 launch; cap excluded by the current sector strategic plan
dpi.mis--social-protection,https://documents1.worldbank.org/curated/en/643221556573184023/pdf/Rwanda-Social-Protection-System-Development-Policy-Operation-Projects.pdf,Rwanda Social Protection System Development Policy Operation Projects - ICR,World Bank Group,2019-03-28,baseline,"2019 completion report for the legacy iSP-MIS, superseded by the current sector strategic plan"
dpi.mis--social-protection,https://rwandalii.org/akn/rw/act/law/2013/62/eng@2013-10-14,Law No. 62/2013 establishing LODA,Republic of Rwanda,2013-10-14,baseline,"institutional founding act for LODA, not for the social-protection MIS itself; cap excluded"
dpi.mis--social-protection,https://ispmis.minaloc.gov.rw/,Integrated Social Protection Management Information System (iSP-MIS) live portal,MINALOC / iSP-MIS,,baseline,live portal with no exposed founding or last-updated date; cap excluded
dpi.mis--social-protection,https://www.tenderdetail.com/Global-Tenders/TenderNotice/113262451/C19D99E6-EF1A-4A15-A28E-7D5562353AB9,Expression of Interest: Maintenance of the Existing Social Registry System,MINALOC (via GIZ-supported procurement reporting),2026-05-19,progress,"cap excluded - maintenance/sustainability procurement notice, ranked 3rd by the brief, less structurally significant than the financing and implementation-status picks"
dpi.mis--justice,https://www.judiciary.gov.rw/online,Online Systems,Rwanda Judiciary,,baseline,"undated system-description page, cap excluded by the dated MINIJUST statement"
dpi.mis--justice,https://www.minijust.gov.rw/news-detail/the-iecms-upgrade-needs-assessment-was-validated,The IECMS upgrade Needs Assessment was validated,Ministry of Justice,2026-01-24,baseline,"considered as both a baseline and a progress candidate (both briefs returned it); content describes a May 2023 validation workshop republished in 2026 - not a genuine in-window movement, and cap excluded as baseline by the dated MINIJUST bailiffs statement"
dpi.mis--justice,https://www.minijust.gov.rw/fileadmin/user_upload/Minijust/Publications/Reports/MOJ_reports/ANNUAL_REPORT_2022-2023.pdf,MINIJUST Annual Report FY2022/23,Ministry of Justice,2023,baseline,"FY2022/23 report, outside the current-standing window; cap excluded"
dpi.mis--justice,https://www.judiciary.gov.rw/index.php?eID=dumpFile&f=71369&t=f&token=7ebb890f018f768755f67f50034ad4fbfa535724,IECMS presentation/report,Rwanda Judiciary,,baseline,"undated presentation document, cap excluded"
dpi.mis--customs,https://sw.gov.rw/,Rwanda e-Single Window,Rwanda Revenue Authority / ReSW,,baseline,"live undated portal, cap excluded by the dated Annual Activity Report"
dpi.mis--customs,https://www.rra.gov.rw/en/home?tx_news_pi1%5Baction%5D=detail&tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Bnews%5D=949&cHash=22cb65a324435ce1174b72f02c74a5da,RRA receives new financing to upgrade Electronic Single Window and AEO Programme,Rwanda Revenue Authority,2022,baseline,"2022 announcement, cap excluded by the current annual report"
dpi.mis--customs,https://www.wipo.int/wipolex/en/text/215720,Law No. 21/2006 Establishing the Customs System,Republic of Rwanda (WIPO Lex copy),2006-04-28,baseline,"general customs-law framework, not the founding act of the MIS/ReSW itself; cap excluded"
dpi.mis--customs,https://www.un.org/ohrlls/sites/www.un.org.ohrlls/files/lldcs_publications/1784-02-wcj-v9n2-nizeyimany-de-wulf.pdf,Rwanda Electronic Single Window supports trade facilitation,UN / World Customs Journal,2014,baseline,"2014-era historical account, cap excluded"
dpi.mis--customs,https://www.trade.gov/country-commercial-guides/rwanda-import-requirements-and-documentation,Rwanda - Import Requirements and Documentation,U.S. International Trade Administration (Trade.gov),2026-03-18,progress,"secondary/derivative government trade guide describing a 2025 upgrade; no independently located primary RRA release for the same claim, cap excluded"
dpi.mis--land,https://www.rema.gov.rw/fileadmin/user_upload/REMA/Publications/Laws_and_Regulations/Laws/5-Land_Law_2021.pdf,Law No. 27/2021 Governing Land,Republic of Rwanda,2021-06-10,baseline,"general land-law framework, not LAIS-specific; cap excluded by the National Land Policy"
dpi.mis--land,https://www.lands.rw/about/history,National Land Authority - History,National Land Authority,,baseline,"institutional history page, cap excluded"
dpi.mis--land,https://www.environment.gov.rw/fileadmin/user_upload/Moe/Publications/Strategies/Strategic_Planning_and_Strattegic_Monitoring/CENR_Sector_Strategic_Plan__SSP__2024-2029.pdf,"Climate, Environment and Natural Resources Sector Strategic Plan 2024-2029",Ministry of Environment,2024-10,baseline,"sector-wide plan, cap excluded by the more LAIS-specific National Land Policy"
capacity.training--graduates-entering-dt-ecosystem,https://www.minict.gov.rw/fileadmin/user_upload/minict_user_upload/Documents/Strategies/ICT__SSP_2024-2029_.pdf,ICT Sector Strategic Plan 2024-2029,Ministry of ICT and Innovation (MINICT),2024,baseline,"DUP-EXACT on raw-url-index.py check - already held in raw/2025/2025-01-01-minict-rwanda-ict-sector-strategic-plan-2024-2029.md, not restaged"
capacity.training--graduates-entering-dt-ecosystem,https://alpha.statistics.gov.rw/data-sources/surveys/Labour-Force-Survey/labour-force-survey-2025/labour-force-survey-annual-report-2025,Labour Force Survey - Annual Report 2025,National Institute of Statistics of Rwanda (NISR),2026,baseline,authoritative for general graduate labour-market entry but not ICT/DT-ecosystem-specific; cap excluded
capacity.training--graduates-entering-dt-ecosystem,https://www.risa.gov.rw/projects/rdap,Rwanda Digital Acceleration Project,Rwanda Information Society Authority (RISA),2021-11-30,baseline,implementation vehicle rather than the skills instrument itself; cap excluded
capacity.training--graduates-entering-dt-ecosystem,https://www.mineduc.gov.rw/news-detail/the-government-of-rwanda-unveils-nyabihu-tvet-school-rwanda-coding-academy,Government of Rwanda unveils Nyabihu TVET School & Rwanda Coding Academy,MINEDUC / MINICT / Rwanda Polytechnic / RISA / REB / WDA,2019-02-22,baseline,"2019 launch event for one institution, cap excluded by the current NDSF"
capacity.training--graduates-entering-dt-ecosystem,https://www.risa.gov.rw/projects/digital-ambassadors-program,Digital Ambassadors Program,Rwanda Information Society Authority (RISA),2017-09-01,baseline,digital-inclusion apprenticeship programme rather than the skills-standard instrument; cap excluded
capacity.training--graduates-entering-dt-ecosystem,https://www.minict.gov.rw/news-detail/sada-kicks-off-in-country-implementation-with-launch-of-first-national-digital-academy-in-rwanda,SADA kicks off in-country implementation with launch of first national digital academy in Rwanda,Smart Africa Alliance / MINICT,2022-03-22,baseline,"2022 launch event, cap excluded"
capacity.training--graduates-entering-dt-ecosystem,https://www.newtimes.co.rw/article/36586/news/featured/ecomappers-graduates-40-youths-for-geospatial-digital-economy-jobs,"EcoMappers graduates 40 youths for geospatial, digital economy jobs",The New Times,2026-06-12,progress,"cap excluded - smaller-scale programme (40 graduates) reported by a secondary media source, ranked 3rd by the brief below the two university/TVET-wide graduation events"
include.access--citizen-feedback-portals,https://egrm.risa.gov.rw/grm-portal,GRM Public Portal,Rwanda Information Society Authority (RISA),,progress,"No verifiable published date: live portal UI carries no dateline, no meta tag, no HTTP Last-Modified; capture rule forbids inferring one from the search agent's claim."
include.access--citizen-participation-in-policy,https://www.loda.gov.rw/updates/news-detail/rwanda-prepares-for-national-rollout-of-participatory-village-planning-framework-following-master-trainers-training,Rwanda prepares for national rollout of participatory village planning framework following master trainers training,Local Administrative Entities Development Agency (LODA),,progress,"No verifiable published date on page (no dateline, no meta tag, no listing-page date, no Last-Modified header); agent's claimed date not used per capture rule."
include.access--citizen-participation-in-policy,https://www.minaloc.gov.rw/news-detail/citizens-assembly-guidelines-revised,Citizens' Assembly Guidelines Revised,Ministry of Local Government (MINALOC),,progress,No verifiable published date: article does not appear in the site's own dated recent-articles widget and carries no inline dateline; agent's claimed date (3 June 2026) not corroborated.
include.access--citizen-participation-in-policy,https://www.minaloc.gov.rw/news-detail/citizen-participation-month-in-planning-and-budgeting-launched-in-nyamagabe,Citizen Participation Month in Planning and Budgeting Launched in Nyamagabe,Ministry of Local Government (MINALOC),,progress,"No verifiable published date on page, same templating issue as the Citizens' Assembly item; agent's claimed date not used."
include.access--inclusion-of-refugees-and-idps,https://www.minema.gov.rw/news-detail/minister-murasira-inspects-progress-of-housing-construction-for-disaster-affected-families-in-rubavu-district,Minister Murasira Inspects Progress of Housing Construction for Disaster-Affected Families in Rubavu District,Ministry in Charge of Emergency Management (MINEMA),,progress,"No verifiable published date in the article body itself; cap already filled by two dated refugee-sector progress items (AfDB-UNHCR plan, Nyarubuye health centre)."
data.satellite--meteorological-use-of-satellite-data,https://au.int/en/newsevents/20260518/african-union-commissions-strengthening-early-warning-africa-sewa,The African Union Commissions' Strengthening Early Warning in Africa (SEWA) project: Kick-off event for AMSAF,African Union Commission,2026-05-18,progress,"Continental AU event page; fetched body does not name Rwanda anywhere, so it is insufficient country-specific evidence for this Rwanda indicator despite being dated."
