indicator_id,url,title,publisher,published,brief,why_not
dpi.exchange--interoperability-of-health-systems,https://files.aho.afro.who.int/afahobckpcontainer/production/files/PS-SNISS_2020-2024_VF_11fev2021.pdf,Plan stratégique du Système national d'information sanitaire et social 2020-2024,CPS Secteur Santé Développement Social et Promotion de la Famille Mali,2021-02-01,1,Not fetched by me. Superseded as the current plan by the PSNSN 2024-2028 taken as baseline; already staged in this batch by a concurrent slice under baseline/2021-02-01-mali-plan-strategique-systeme-national-information-sanitaire-social-2020-2024.md.
dpi.exchange--interoperability-of-health-systems,https://sgg-mali.ml/JO/2008/mali-jo-2008-43.pdf,Ordonnance n°08-007/P-RM portant création de l'Agence nationale de Télésanté et d'Informatique Médicale,Journal officiel de la République du Mali,2008-09-26,1,"Not fetched. Institutional mandate for ANTIM including harmonisation and standardisation, but an enabling act rather than a statement of the interoperability position."
dpi.exchange--interoperability-of-health-systems,https://sgg-mali.ml/autres-textes-consolides/mali-loi-2002-50-portant-loi-hospitaliere.pdf,Loi n°02-050 du 22 juillet 2002 portant loi hospitalière modifiée par la loi n°2018-050 du 11 juillet 2018,Secrétariat Général du Gouvernement du Mali,2002-07-22,1,Not fetched. Requires hospital information systems and semi-annual reporting but mandates no exchange standard or machine-to-machine link; the cap kept the instrument that addresses interoperability directly.
dpi.exchange--interoperability-of-health-systems,https://www.sante.gov.ml/,Digitalisation de la Santé : l'ANTIM présente OpenClinic devant le Comité chargé de la digitalisation de l'administration,Ministère de la Santé et du Développement social,2025-09-16,2,"Not fetched. The URL is the ministry home page with no per-article address, and the item is a presentation rather than a deployment; the two selected progress items are better evidenced."
dpi.exchange--interoperability-of-education-systems,https://cenoumali.ml/le-cenou-et-lapdp-desormais-lies-par-une-convention-de-partenariat/,Le CENOU et l'APDP désormais liés par une convention de partenariat,CENOU Mali,2024-09-09,1,"Not fetched. Out of the progress window, and the page's subject is the CENOU-APDP convention rather than the student-identifier operation the brief described."
dpi.exchange--interoperability-of-education-systems,https://dg-enseignementsup.ml/wp-content/uploads/2019/02/Bulletin-statistique-de-lenseignement-superieur-annee-universitaire-2022-2023.pdf,Bulletin statistique de l'enseignement supérieur année universitaire 2022-2023,DGESRS Mali,2023-01-01,1,Not fetched. Statistical output of one sub-sector; it evidences PGI-based enrolment management but not exchange between education systems.
dpi.exchange--interoperability-of-education-systems,https://sgg-mali.ml/JO/2007/mali-jo-2007-22.pdf,Décret n°07-166/P-RM du 28 mai 2007 fixant l'organisation et les modalités de fonctionnement des Cellules de Planification et de Statistique,Journal officiel de la République du Mali,2007-05-28,1,Not fetched. Its only bearing on the indicator is one clause making the CPS informatics unit responsible for the compatibility of sector applications; thin against the ADEA review taken as baseline.
dpi.exchange--interoperability-of-education-systems,https://sgg-mali.ml/JO/2007/mali-jo-2007-23.pdf,Décret n°07-187/P-RM du 18 juin 2007 déterminant le cadre organique de la Cellule de Planification et de Statistique du secteur Education,Journal officiel de la République du Mali,2007-06-18,1,Not fetched. A staffing and structure decree; establishes nothing about data exchange.
dpi.exchange--interoperability-of-education-systems,https://dg-enseignementsup.ml/ouverture-de-la-campagne-de-pre-inscription-en-ligne-au-titre-de-lannee-universitaire-2025-2026/,Ouverture de la campagne de pré-inscription en ligne au titre de l'année universitaire 2025-2026,DGESRS Mali,2025-12-01,2,Not fetched. An annual campaign opening on an existing platform rather than a movement in interoperability; the cap kept the two items that change what the systems exchange.
dpi.exchange--interoperability-of-social-protection-systems,https://documents1.worldbank.org/curated/en/698441502095248081/pdf/117971-REVISED-PUBLIC-Discussion-paper-1704.pdf,The State of Social Safety Nets 2017,The World Bank,2017-01-01,1,"Not fetched. Classifies Mali's RSU as self-contained with little-to-no interoperability, but the 2025 paper is the current authoritative statement."
dpi.exchange--interoperability-of-social-protection-systems,https://rsu.gouv.ml/portail/atelier-de-partage-et-de-reflexion-sur-le-renforcement-du-registre-social-unifie-rsu/,Atelier de Partage et de Réflexion sur le Renforcement du Registre Social Unifié (RSU),Registre Social Unifié Mali,2022-11-24,1,Not fetched. Out of window and superseded as a position statement by the 2025 World Bank paper.
dpi.exchange--interoperability-of-social-protection-systems,https://rsu.gouv.ml/portail/bibliotheque/,Bibliothèque — Registre Social Unifié Mali,Registre Social Unifié Mali,2022-05-09,1,Not fetched. A library index citing décret n°2022-0276/PT-RM instituting the RSU; the decree text itself was not served at a reachable address.
dpi.exchange--interoperability-of-social-protection-systems,https://rsu.gouv.ml/portail/presentation/,Présentation — Registre Social Unifié Mali,Registre Social Unifié / Ministère de la Santé et du Développement social,,1,"Fetched. The registry's own statement that its principal identifier must be unique and shared, with secondary identifiers including civil-status act and RAVEC numbers. Not selected because the page is undated and its institutional-framework section is served empty; the dated World Bank paper carries the same position with figures."
dpi.exchange--interoperability-of-social-protection-systems,https://www.canam.ml/,Opérationnalisation du RAMU : la CANAM met le cap sur la population active non salariée à travers les mutuelles,Caisse Nationale d'Assurance Maladie,2025-12-24,2,"Not fetched. Concerns insurance affiliation architecture rather than registry data exchange, and the URL is the CANAM home page with no per-article address."
dpi.id--authentication,http://citizenshiprightsafrica.org/wp-content/uploads/2023/02/Mali-Decret-no2022-0639-PT-RM-du-03-novembre-2022-Carte-nationale-didentite-biometrique-jo-2022-35.pdf,Décret n°2022-0639/PT-RM du 03 novembre 2022 portant institution et réglementation de la carte nationale d'identité biométrique sécurisée,Citizenship Rights in Africa Initiative re-hosting the Journal officiel,2022-11-03,1,"Not fetched. Superseded by décret n°2025-0509, and a credential instrument rather than a verification service."
dpi.id--authentication,https://apai-crvs.uneca.org/sites/default/files/resourcefiles/Country%20Report%20-%20Mali_Fr_0.pdf,Rapport sur la situation de l'enregistrement des faits d'état civil et de l'établissement des statistiques — République du Mali,Ministère de l'Administration Territoriale via UNECA APAI-CRVS,2012-01-01,1,Not fetched. Its RAVEC enrolment figures are a decade old and the document carries no date of its own.
dpi.id--authentication,https://certification.gouv.ml/decret-n2019-0037-p-rm-du-28-janvier-2019-determinant-lorganisation-et-les-modalites-de-fonctionnement-du-service-de-certification-et-de-signature-electronique/,Décret n°2019-0037/P-RM du 28 janvier 2019 déterminant l'organisation et les modalités de fonctionnement du Service de Certification et de Signature Électronique,Service de Certification et de Signature Électronique du Mali,2019-01-28,1,"Not fetched. Establishes trust services for electronic signature, not person authentication against the identity register."
dpi.id--authentication,https://documents1.worldbank.org/curated/en/631931626354396324/pdf/Concept-Project-Information-Document-PID-Mali-Digital-Transformation-Project-P176174.pdf,Concept Project Information Document (PID) — Mali Digital Transformation Project (P176174),The World Bank,2021-06-16,1,Not fetched. A 2021 concept note describing gaps rather than the authentication arrangement itself.
dpi.id--authentication,https://securite.gouv.ml/changement-en-cours-de-prestataire-technique-pour-la-production-du-passeport-biometrique-communique-du-ministere-de-la-securite-et-de-la-protection-civile,Changement en cours de prestataire technique pour la production du passeport biométrique : Communiqué du Ministère de la Sécurité et de la Protection Civile,Ministère de la Sécurité et de la Protection civile,2025-09-26,2,Fetched and dropped as headline-only-stub: the page serves the headline and site furniture with no body text. It is also the opening move of the same supplier transition the selected 27 October item completes.
dpi.id--digital-id-from-birth,https://sgg-mali.ml/codes/mali-code-2011-personnes-famille-2.pdf,Loi n°2011-087 du 30 décembre 2011 portant Code des Personnes et de la Famille,Secrétariat Général du Gouvernement du Mali,2011-12-30,1,Not fetched. Establishes the birth declaration regime and the thirty-day deadline but says nothing about assigning an identity number.
dpi.id--digital-id-from-birth,https://www.unicef.org/mali/en/stories/celebration-progress-birth-registration-mali,Celebration of progress in birth registration in Mali,UNICEF Mali,2024-12-16,1,"Not fetched. Out of the progress window, and superseded on coverage by the DNEC's July 2026 figure of 89.5 per cent."
dpi.id--digital-id-from-birth,https://orbiteinfo.com/mali-remise-officielle-de-308-jugements-suppletifs-aux-pdi-a-bamako/,Mali : Remise officielle de 308 jugements supplétifs aux PDI à Bamako,Orbite Info,2026-02-11,2,Not fetched. A single NGO handover ceremony of 308 supplementary judgments; the DNEC document covers the same catch-up mechanism nationally with figures.
dpi.id--interoperability-of-birth-registration-and-digital-id,https://sgg-mali.ml/JO/2009/mali-jo-2009-24.pdf,Décret n°09-225/P-RM du 14 mai 2009 portant modification du décret n°06-442/P-RM du 18 octobre 2006,Journal officiel de la République du Mali,2009-05-14,1,Fetched. Amends article 8 of décret 06-442 to require communication en temps réel to authorised administrations and social security institutions. Not selected because it is a two-article amendment; the decree it amends was staged and its note records the change.
dpi.id--interoperability-of-birth-registration-and-digital-id,https://www.id4africa.com/2019_event/presentations/InF1/3-Sibiri-Berthe-Mali.pdf,Modernisation du système d'état civil au Mali,ID4Africa conference presentation by Mali's civil registration administration,2019-01-01,1,"Not fetched. The clearest description of the CityWeb-to-RAVEC architecture, but a conference slide deck ranks below the decree that states the obligation."
dpi.id--interoperability-of-birth-registration-and-digital-id,https://matd.gouv.ml/bibliotheques,Ordonnance 2025-009 création Agence nationale sécurisation actes état civil ANSAEC (library entry),Ministère de l'Administration territoriale et de la Décentralisation,2026-01-02,2,Not fetched. A library listing whose in-window date is a posting date; the ordinance itself is dated 14 February 2025 and is already staged in this batch.
dpi.pay--governance-role-of-central-bank,https://www.bceao.int/fr/reglementations/instruction-ndeg001-03-2021-fixant-les-modalites-de-la-surveillance-des,Instruction n°001-03-2021 fixant les modalités de la surveillance des infrastructures des marchés financiers des moyens et des services de paiement dans les États membres de l'UMOA,BCEAO,2021-03-29,1,"Not fetched. The oversight modalities matter, but the Statuts carry the governance mandate itself and the cap allows one baseline."
dpi.pay--governance-role-of-central-bank,https://www.bceao.int/sites/default/files/2017-11/8-%20Reglement_n_15_2002_CM_UEMOA_relatif_aux_systemes_de_paiement_dans_les_Etats_membres_de_l_UEMOA.pdf,Règlement n°15/2002/CM/UEMOA relatif aux systèmes de paiement dans les États membres de l'UEMOA,UEMOA Conseil des Ministres via BCEAO,2002-09-19,1,"Not fetched. Still the general framework and not replaced by any 2024 règlement, but the Statuts are the constitutive source of the same mandate."
dpi.pay--governance-role-of-central-bank,https://www.bceao.int/sites/default/files/2017-11/instruction_no008_05_2015_intranet.pdf,Instruction n°008-05-2015 régissant les conditions et modalités d'exercice des activités des émetteurs de monnaie électronique dans les États membres de l'UMOA,BCEAO,2015-05-21,1,Dropped already-seen: DUP-EXACT against raw/2015/2015-05-21-bceao-instruction-008-05-2015-monnaie-electronique-umoa.md.
dpi.pay--governance-role-of-central-bank,https://www.bceao.int/sites/default/files/inline-files/Instruction-No001-01-2024_relative_aux_services_de_paiement_dans_l-UMOA.pdf,Instruction n°001-01-2024 du 23 janvier 2024 relative aux services de paiement dans l'UMOA,BCEAO,2024-01-23,1,"Dropped already-seen: raw-url-index reports DUP-EXACT against raw/2024/2024-01-01-bceao-instruction-001-01-2024-services-de-paiement-umoa.md. The vault already holds it; the gap is a mapping gap, not an evidence gap."
dpi.pay--b2b-and-b2g-functionality,https://douanes.gouv.ml/migration-sydoniaworld,Migration à SYDONIAWorld,Direction Générale des Douanes du Mali,2018-12-31,1,Not fetched. Records electronic payment with the Treasury as still outstanding in 2018; too old to state the current position.
dpi.pay--b2b-and-b2g-functionality,https://finances.ml/digitalisation-des-services-fiscaux-le-ministre-de-leconomie-et-des-finances-procede-au-lancement,Digitalisation des services fiscaux : le ministre de l'Économie et des Finances procède au lancement des télépaiements d'impôts droits et taxes en République du Mali,Ministère de l'Économie et des Finances du Mali,2021-12-06,1,Not fetched. The launch announcement of the télépaiement the selected DGI annual report documents with figures; primary beats the announcement.
dpi.pay--b2b-and-b2g-functionality,https://tresor.gouv.ml/tresorpay-mobile-regles-confidentialites-2025-07-29/,Règles de confidentialité pour l'application mobile « WAGANDE »,Direction Générale du Trésor et de la Comptabilité Publique du Mali,2025-07-31,1,"Not fetched. Evidences that the Treasury's mobile revenue-collection channel exists but is a privacy policy, and it falls just outside the progress window."
dpi.pay--b2b-and-b2g-functionality,https://www.bceao.int/sites/default/files/2025-06/Rapport_2022-2023_sur_les_IMF-Moyens-Services-de-Paiement-VF_compressed.pdf,Rapport sur les infrastructures de marchés financiers les moyens et les services de paiement au titre de la période 2022-2023,BCEAO,2024-06-25,1,Not fetched. Confirms Mali's Treasury among SICA-UEMOA participants but reports union aggregates without a Mali breakdown.
dpi.pay--b2b-and-b2g-functionality,https://www.dgmp.gouv.ml/?q=node%2F10,Marchés publics électroniques du Mali — SIGMAP,DGMP-DSP Mali,,1,Not fetched. Undated portal page that acknowledges low use of the system; establishes no electronic settlement obligation.
dpi.pay--consumer-protection,https://faolex.fao.org/docs/pdf/mli160444.pdf,Décret n°2016-0482/P-RM du 7 juillet 2016 fixant les modalités d'application de la loi n°2015-036 portant protection du consommateur,Journal officiel de la République du Mali via FAOLEX,2016-07-07,1,Not fetched. The implementing decree of the selected baseline; a second document for the same instrument.
dpi.pay--consumer-protection,https://www.bceao.int/sites/default/files/2017-11/instruction_no008_05_2015_intranet.pdf,Instruction n°008-05-2015 régissant les conditions et modalités d'exercice des activités des émetteurs de monnaie électronique dans les États membres de l'UMOA,BCEAO,2015-05-21,1,Dropped already-seen: DUP-EXACT against raw/2015/2015-05-21-bceao-instruction-008-05-2015-monnaie-electronique-umoa.md.
dpi.pay--consumer-protection,https://www.bceao.int/sites/default/files/2020-10/Circulaire%20N%C2%B0%20002-2020-CB-C%20-Traitement_R%C3%A9clamations_Clients_Etablissements_Assujettis_Contr%C3%B4le_CB-UMOA.pdf,Circulaire n°002-2020/CB/C du 18 septembre 2020 relative au traitement des réclamations des clients des établissements assujettis au contrôle de la Commission Bancaire de l'UMOA,Commission Bancaire de l'UMOA / BCEAO,2020-09-18,1,Not fetched. A strong complaint-handling instrument and the best remaining candidate if the cap is widened; the cap kept Mali's own consumer statute as the country-level instrument.
dpi.pay--consumer-protection,https://www.bceao.int/sites/default/files/inline-files/Instruction-No001-01-2024_relative_aux_services_de_paiement_dans_l-UMOA.pdf,Instruction n°001-01-2024 du 23 janvier 2024 relative aux services de paiement dans l'UMOA,BCEAO,2024-01-23,1,"Dropped already-seen: DUP-EXACT against raw/2024/2024-01-01-bceao-instruction-001-01-2024-services-de-paiement-umoa.md. Articles 48-53 carry the fund-safeguarding, complaint, mediation and tariff-disclosure rules for this indicator, and the vault already holds them."
dpi.pay--consumer-protection,https://www.bceao.int/fr/content/lancement-officiel-de-la-plateforme-interoperable-du-systeme-de-paiement-instantane-pi-spi,Lancement officiel de la Plateforme Interopérable du Système de Paiement Instantané (PI-SPI) de l'UEMOA,BCEAO,2025-09-30,2,"Not selected here. Its consumer-protection payload is thin — free and instant access, reduced lock-in — and it is already selected under dpi.pay--governance-role-of-central-bank, where it belongs; padding this indicator to two would misstate what the window contained."
dpi.registry--business-register,https://apimali.gov.ml/creation-entreprise/,Création d'entreprise — API MALI,API-Mali,,1,Three-paragraph institutional description of the Guichet Unique with no dates or figures; superseded as baseline by the decree that created it
dpi.registry--business-register,https://rccm.ohada.org/staticPage/index?alias=ml,République du MALI — portail RCCM de l'OHADA,OHADA RCCM portal,,1,Portal stub for Mali carrying treaty dates and menu links only; the Mali-specific gazette instrument is the stronger baseline
dpi.mis--social-protection,https://documents1.worldbank.org/curated/en/099536309162519244/pdf/IDU-8f72311c-b992-4522-a717-379a32bb3e0b.pdf,Sahel Adaptive Social Protection Program (SASPP): Annual Report — Fiscal Year 2025,World Bank,2025-06-30,2,Dropped as out-of-window: World Bank document date 2025-06-30 precedes the 2025-09-01 window start
digital.localgov--ict-infrastructure-for-local-government,https://dgct.gouv.ml/2025/12/,decembre 2025 - Direction Generale des Collectivites Territoriales,"Direction Generale des Collectivites Territoriales (DGCT), Mali",2025-12-01,2,"Month archive listing, not a document permalink; served only teasers. The 23 December 2025 item behind it was fetched at its own permalink and staged."
digital.localgov--ict-infrastructure-for-local-government,https://dgct.gouv.ml/dgct-pnud-session-de-sensibilisation-et-dinformation-de-la-societe-civile-sur-la-digitalisation-des-actes-et-procedures-des-collectivites-territoriales/,DGCT-PNUD: Session de sensibilisation et d'information de la societe civile sur la digitalisation des actes et procedures des Collectivites territoriales,"Direction Generale des Collectivites Territoriales (DGCT), Mali",,2,Permalink served title and site furniture only - no article body and no date; nothing capturable.
digital.rural--digitalisation-of-rural-primary-schools,https://www.instat-mali.org/storage/335/khideux52_pub.pdf,Bulletin trimestriel de l'activite statistique au Mali KHI-DEUX N 52 - Janvier a Mars 2026,"Institut National de la Statistique (INSTAT), Mali",2026-04-20,2,"Cap: the education item is a continuation of the same INSTAT series already staged at n 51, and the only capture route available (Exa; curl is served HTML) returned badly column-scrambled text."
digital.rural--digitalisation-of-rural-police-stations,https://www.securite.gouv.ml/index.php/inauguration-du-commissariat-de-police-de-koulikoro-gare-le-meguetan-exprime-sa-gratitude-au-general-de-division-daoud-aly-mohammedine,INAUGURATION DU COMMISSARIAT DE POLICE DE KOULIKORO-GARE : Le Meguetan exprime sa gratitude au General de Division Daoud Aly MOHAMMEDINE,"Ministere de la Securite et de la Protection Civile, Mali",2025-12-08,2,Same event as the staged item and carries no digitalisation content at all - the ministry's own account mentions no ICT. The Le Sursaut version was staged because it names the computing equipment.
capacity.literacy--digital-literacy-general-population,https://fr.linkedin.com/posts/orange-digital-center-mali_orangedigitalcenter-odcmali-rapportactivit%C3%A92025-activity-7425137761021644800-I-4m,Rapport d'activite 2025 - Orange Digital Center,Orange Digital Center Mali (LinkedIn),2026-02-05,2,"The post announces a report without stating any figure; the 7,557-trained number appears only in a reader's comment, not in the publisher's own text."
include.access--citizen-feedback-portals,https://demarchesadministratives.gouv.ml/,Bienvenue sur le site de l'Administration Malienne,Commissariat au Développement Institutionnel / Gouvernement du Mali,,1,Information and procedures portal with no citizen complaint submission or tracking function; does not answer the feedback-portal indicator
include.access--citizen-feedback-portals,https://www.mediateurdumali.com/formulaire-de-reclamation.html,Formulaire de réclamation,Médiateur de la République du Mali,,1,Page body is almost entirely site navigation with no dated substantive content; the enacting decree is the stronger baseline
include.access--inclusion-of-refugees-and-idps,https://rimap.unhcr.org/node/42702,Law No. 1998-40 of 1998 on the Status of Refugees,UNHCR Rights Mapping and Analysis Platform,2025-07-08,1,Metadata record describing the law rather than the law text; the 2017 normative framework review is the fuller baseline
