indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
infra.energy--sufficient-energy-and-water-for-data-centres,infra.energy,2,,,1,2,,,,staged,
infra.energy--grid-reliability,infra.energy,2,,,1,2,,,,staged,
infra.energy--rural-electrification,infra.energy,2,,,1,1,,,,staged,
infra.capacity--robustness-of-government-hardware-and-software,infra.capacity,2,,,1,1,,,,staged,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,infra.capacity,2,,,1,1,,,,staged,
infra.cybersec--national-cybersecurity-readiness,infra.cybersec,2,,,1,1,,,,staged,
dpi.exchange--national-data-exchange-system,dpi.exchange,2,,,1,1,,,,staged,
dpi.exchange--use-of-digital-id-in-other-systems,dpi.exchange,2,,,1,0,,,,staged,
dpi.exchange--interoperability-of-health-systems,dpi.exchange,2,,,1,1,,,,staged,
dpi.exchange--interoperability-of-education-systems,dpi.exchange,2,,,1,2,,,,staged,
dpi.exchange--interoperability-of-social-protection-systems,dpi.exchange,2,,,1,0,,,,staged,
dpi.id--national-maintenance-of-id-and-credentials-systems,dpi.id,2,,,1,1,,,,staged,
dpi.id--authentication,dpi.id,2,,,1,0,,,,staged,
dpi.id--digital-id-from-birth,dpi.id,2,,,1,0,,,,staged,
dpi.id--interoperability-of-birth-registration-and-digital-id,dpi.id,2,,,1,1,,,,staged,
dpi.id--use-by-other-systems,dpi.id,2,,,1,0,,,,staged,
dpi.pay--g2p-functionality,dpi.pay,2,,,1,0,,,,staged,
dpi.pay--revenue-collection,dpi.pay,2,,,1,1,,,,staged,
dpi.pay--b2b-and-b2g-functionality,dpi.pay,2,,,1,1,,,,staged,
dpi.pay--p2p-p2g-and-p2b-functionality,dpi.pay,2,,,1,2,,,,staged,
dpi.pay--population-uptake,dpi.pay,2,,,1,0,,,,staged,
dpi.pay--cross-border-functionality,dpi.pay,2,,,1,2,,,,staged,
dpi.pay--consumer-protection,dpi.pay,2,,,1,1,,,,staged,
dpi.registry--population-register,dpi.registry,2,,,1,2,,,,staged,
dpi.registry--civil-register,dpi.registry,2,,,1,2,,,,staged,
dpi.registry--address-register,dpi.registry,2,,,1,2,,,,staged,
dpi.registry--business-register,dpi.registry,2,,,1,1,,,,staged,
dpi.registry--social-protection-register,dpi.registry,2,,,1,1,,,,staged,
dpi.registry--electoral-register,dpi.registry,2,,,1,0,,,,staged,
dpi.registry--tax-register,dpi.registry,2,,,1,2,,,,staged,
dpi.registry--land-register,dpi.registry,2,,,1,1,,,,staged,
dpi.mis--health,dpi.mis,2,,,1,2,,,,staged,
dpi.mis--education,dpi.mis,2,,,1,2,,,,staged,
dpi.mis--social-protection,dpi.mis,2,,,1,0,,,,staged,
dpi.mis--justice,dpi.mis,2,,,1,1,,,,staged,
dpi.mis--tax,dpi.mis,2,,,1,2,,,,staged,
dpi.mis--land,dpi.mis,2,,,1,2,,,,staged,
dpi.govtech--e-government-services,dpi.govtech,2,,,1,0,,,,staged,
digital.localgov--ict-infrastructure-for-local-government,digital.localgov,2,,,1,1,,,,staged,
digital.localgov--digitalisation-of-local-government-records,digital.localgov,2,,,1,1,,,,staged,
digital.rural--digitalisation-of-rural-health-clinics,digital.rural,2,,,1,1,,,,staged,
digital.rural--digitalisation-of-rural-primary-schools,digital.rural,2,,,1,1,,,,staged,
digital.rural--digitalisation-of-rural-registry-offices,digital.rural,2,,,1,1,,,,staged,
digital.rural--digitalisation-of-rural-police-stations,digital.rural,2,,,1,2,,,,staged,
tech.ai--use-of-ai-in-government-administration,tech.ai,2,,,1,0,,,,staged,
tech.ai--use-of-ai-in-sectoral-management-information-systems,tech.ai,2,,,1,1,,,,staged,
tech.ai--control-of-ai-abuse,tech.ai,2,,,1,1,,,,staged,
tech.industry--national-capacity-in-dt-related-production,tech.industry,2,,,1,1,,,,staged,
tech.innovate--technology-hubs,tech.innovate,2,,,1,1,,,,staged,
capacity.literacy--digital-literacy-civil-service,capacity.literacy,2,,,1,2,,,,staged,
capacity.literacy--digital-literacy-general-population,capacity.literacy,2,,,1,1,,,,staged,
capacity.training--dt-related-training-in-secondary-education,capacity.training,2,,,1,1,,,,staged,
capacity.training--dt-related-university-facilities-and-qualifications,capacity.training,2,,,1,2,,,,staged,
capacity.training--graduates-entering-dt-ecosystem,capacity.training,2,,,1,2,,,,staged,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,capacity.research,2,,,1,1,,,,staged,
include.access--citizen-feedback-portals,include.access,2,,,1,1,,,,staged,
include.access--citizen-participation-in-policy,include.access,2,,,1,2,,,,staged,
include.access--gender-equity,include.access,2,,,1,2,,,,staged,
include.access--inclusion-of-persons-with-disabilities,include.access,2,,,1,2,,,,staged,
include.access--inclusion-of-refugees-and-idps,include.access,2,,,1,1,,,,staged,
include.divides--bridging-of-digital-divides,include.divides,2,,,1,0,,,,staged,
data.statistics--national-strategy-for-development-of-statistics,data.statistics,2,,,1,2,,,,staged,
data.open--use-of-open-data,data.open,2,,,1,2,,,,staged,
data.satellite--agricultural-use-of-satellite-data,data.satellite,2,,,1,1,,,,staged,
data.satellite--meteorological-use-of-satellite-data,data.satellite,2,,,1,2,,,,staged,
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,geopol.usa,2,,,1,2,,,,staged,
geopol.china--chinese-mous-engagements-and-commitments,geopol.china,2,,,1,2,,,,staged,
geopol.eu--eu-mous-engagements-and-commitments,geopol.eu,2,,,1,1,,,,staged,
geopol.gulf--gulf-mous-engagements-and-commitments,geopol.gulf,2,,,1,2,,,,staged,
geopol.india--india-mous-engagements-and-commitments,geopol.india,2,,,1,1,,,,staged,
