indicator_id,url,title,publisher,published,brief,why_not
gov.policy--broadband-strategy,https://techafricanews.com/2026/07/27/madagascar-launches-5-5g-pilot-becomes-fourth-country-globally-to-test-technology/,"Madagascar Launches 5.5G Pilot, Becomes Fourth Country Globally to Test Technology",TechAfrica News,2026-07-27,2,already-seen: DUP-EXACT in OSINT raw/ (raw/2026/2026-07-27-madagascar-5-5g-pilot-yas-madagascar.md)
gov.policy--data-storage-cloud-strategy,https://digital.gov.mg/wp-content/uploads/2021/07/TDR-Assistant-Technique-Transformation-Num%C3%A9rique-UGD.pdf,TDR Assistant Technique Transformation Numérique UGD,Unité de Gouvernance Digitale,2021-07-01,1,"2021 terms of reference showing the cloud/storage strategy was then commissioned, not adopted; historical, not a current-standing document"
gov.policy--data-storage-cloud-strategy,https://digital.gov.mg/wp-content/uploads/2022/05/UGD-Cadre-dinterop%C3%A9rabilit%C3%A9V1.0.2.pdf,Cadre d'interopérabilité v1.0.2,Unité de Gouvernance Digitale,2022-05-01,1,"official but off-topic for this indicator (interoperability framework, not a cloud/storage strategy); more relevant to gov.policy--data-interoperability-framework-roadmap"
gov.policy--data-storage-cloud-strategy,https://www.mndpt.gov.mg/wp-content/uploads/2024/10/MNDPT_PSN_2023.pdf,Plan Stratégique du Numérique 2023-2028,MNDPT,,1,"broader digital plan, not a dedicated cloud/storage strategy; unreachable (see gov.policy--ict-strategy log) and not the best fit here regardless"
gov.policy--data-storage-cloud-strategy,https://digital.gov.mg/prodigy/,PRODIGY programme page,Unité de Gouvernance Digitale,,1,"general programme landing page, not a dated authoritative statement of the storage/cloud strategy specifically; tender notice preferred"
gov.policy--data-storage-cloud-strategy,https://digital.gov.mg/en/2026/04/21/rapport-annuel-sur-la-confidentialiteet-la-protection-des-donnees-a-madagascar-2-2/,Rapport annuel sur la confidentialité et la protection des données à Madagascar,Unité de Gouvernance Digitale,2026-04-21,1,"off-topic for this indicator (data protection/confidentiality annual report, not cloud/storage strategy); baseline cap reached"
gov.policy--data-storage-cloud-strategy,https://digital.gov.mg/en/2026/03/18/addendum-n01-daoi-cnibiometrique-prodigy-3/,Addendum n01 - DAOI CNIBiometrique PRODIGY,Unité de Gouvernance Digitale,2026-03-18,2,"same procurement event as the Feb 12 2026 tender staged as baseline (deadline-extension addendum), not a distinct event"
gov.policy--data-storage-cloud-strategy,https://www.ecofinagency.com/news-digital/2406-56771-madagascar-world-bank-review-progress-on-543-million-digital-transformation-projects,"Madagascar, World Bank Review Progress on $543 Million Digital Transformation Projects",Ecofin Agency,2026-06-24,2,already-seen: DUP-EXACT in OSINT raw/ (raw/2026/2026-06-24-madagascar-worldbank-review-543m-prodigy-decim-ecofin.md)
gov.policy--data-interoperability-framework-roadmap,https://digital.gov.mg/2022/05/05/cadre-dinteroperabilite/,Cadre d'Interopérabilité (publication record),Unité de Gouvernance Digitale,2022-05-05,1,"same content as the PDF staged as baseline (publication landing page), redundant"
gov.policy--data-interoperability-framework-roadmap,https://digital.gov.mg/2023/08/30/formation-interoperabilite-xroad-ega/,Formation sur l'interopérabilité via X-Road avec l'eGA,Unité de Gouvernance Digitale,2023-08-30,1,outside the 2025-08-01/2026-08-31 progress window (Aug 2023)
gov.policy--data-interoperability-framework-roadmap,https://digital.gov.mg/2025/08/05/ami-firmeinterop-081-25/,AMI n°081/25/PRODIGY - recrutement firme interopérabilité,Unité de Gouvernance Digitale,2025-08-05,2,"preparatory procurement/recruitment notice, lower significance than the decree and RAHAKA launch; cap of two progress items reached"
gov.policy--data-interoperability-framework-roadmap,https://app.primature.gov.mg/gouvernement/decrets,Décrets et arrêtés officiels (portail Primature),Primature de Madagascar,,1,official decree portal checked but did not list Décret n°2025-1959 in retrieved material; not usable as the citation for it
gov.policy--data-interoperability-framework-roadmap,https://newsmada.com/2026/04/29/systeme-rahaka-vers-linteroperabilite-nationale-des-donnees/,Système « Rahaka »: vers l'interopérabilité nationale des données,Newsmada,2026-04-29,2,duplicate report of the same 28 April 2026 RAHAKA launch ceremony already staged via the INSTAT official announcement
gov.policy--ai-strategy,https://www.mndpt.gov.mg/wp-content/uploads/2024/10/MNDPT_PSN_2023.pdf,Plan Stratégique du Numérique 2023-2028,MNDPT,,1,broader digital plan with no dedicated AI chapter/strategy; not AI-specific and already known unreachable; Zama round-table report used as baseline instead
gov.policy--ai-strategy,https://www.presidence.gov.mg/actualites/2041-allocution-du-president-de-la-republique-de-madagascar-au-sommet-mondial-des-gouvernements-a-dubai-emirats-arabes-unis.html,Allocution du Président au World Governments Summit,Présidence de Madagascar,,1,"presidential speech at an international summit, tangential general remarks rather than a dated statement of national AI-strategy standing; baseline cap reached"
gov.policy--ai-strategy,https://www.undp.org/sites/g/files/zskgke326/files/2025-12/dra_final_report_madagascar_vf_0.pdf,Madagascar Digital Readiness Assessment,UNDP,2025-12-01,2,already staged as baseline for gov.policy--ict-strategy; corroborates absence of national AI strategy but not reused here to avoid duplicate content across indicators
gov.policy--data-localisation-policies,https://cnlegis.gov.mg/page_lien/2023-1541,Décret n°2023-1541 (cadre CMIL),CNLEGIS (Madagascar official legal database),2023-12-06,1,"CMIL institutional-organisation decree, secondary to Law 2014-038 for this indicator's core question; baseline cap reached"
gov.policy--data-localisation-policies,https://cnlegis.gov.mg/uploads/D2025-814-VF.pdf,Décret n°2025-814 (désignation membres CMIL),CNLEGIS (Madagascar official legal database),2025-07-30,2,"same underlying event as the AllAfrica CMIL-operationalisation article already staged (decree validated in Council of Ministers, reported 6 Aug 2025); primary decree text not separately staged given cap"
gov.policy--data-localisation-policies,https://digital.gov.mg/en/2026/03/27/rapport-annuel-sur-la-confidentialiteet-la-protection-des-donnees-a-madagascar/,Rapport annuel sur la confidentialité et la protection des données à Madagascar,Unité de Gouvernance Digitale,2026-03-27,1,"general annual data-protection report, states sovereignty as a policy objective but not a documented localisation mandate; baseline cap reached by Law 2014-038"
gov.policy--data-localisation-policies,https://prea.gov.mg/reci/premiere-reunion-du-comite-doperationnalisation-de-la-cmil/,Première réunion du comité d'opérationnalisation de la CMIL,PREA (Programme de Réformes pour l'Efficacité de l'Administration),,1,"preparatory committee meeting, secondary to the operationalisation event itself; baseline cap reached"
gov.policy--data-localisation-policies,https://www.dlapiperdataprotection.com/?c=MG&t=transfer,Transfer of personal data in Madagascar,DLA Piper (Data Protection Laws of the World),2025-02-04,1,"third-party legal-summary reference, not a primary Madagascar source; Law 2014-038 used directly instead"
gov.policy--data-localisation-policies,https://digital.gov.mg/2022/07/05/loi-n-2014-038-sur-la-protection-des-donnees-a-caractere-personnel/,Loi n° 2014-038 sur la protection des données à caractère personnel (UGD copy),Unité de Gouvernance Digitale,,1,duplicate of the law already staged from the National Assembly's own official copy; redundant
gov.policy--data-localisation-policies,https://www.ecofinagency.com/news-digital/2406-56771-madagascar-world-bank-review-progress-on-543-million-digital-transformation-projects/,"Madagascar, World Bank Review Progress on $543 Million Digital Transformation Projects",Ecofin Agency,2026-06-24,2,already-seen: DUP-EXACT in OSINT raw/ (raw/2026/2026-06-24-madagascar-worldbank-review-543m-prodigy-decim-ecofin.md)
gov.policy--data-localisation-policies,https://techafricanews.com/2026/06/19/madagascar-reviews-progress-on-decim-and-prodigy-digital-transformation-projects/,Madagascar Reviews Progress on DECIM and PRODIGY Digital Transformation Projects,TechAfrica News,2026-06-19,2,"already staged as progress for gov.policy--ict-strategy in this batch; not restaged to avoid duplicate content across indicators, and only tangential to localisation specifically"
gov.policy--data-governance-policy,https://digital.gov.mg/2022/05/05/cadre-dinteroperabilite/,Cadre d'Interopérabilité (publication record),Unité de Gouvernance Digitale,2022-05-05,1,already staged as baseline for gov.policy--data-interoperability-framework-roadmap; narrower than a general data-governance policy in any case
gov.policy--data-governance-policy,https://digital.gov.mg/wp-content/uploads/2021/07/TDR-Assistant-Technique-Transformation-Num%C3%A9rique-UGD.pdf,TDR Assistant Technique Transformation Numérique UGD,Unité de Gouvernance Digitale,2021-07-01,1,"already logged as unselected for gov.policy--data-storage-cloud-strategy; historical ToR, not a current policy statement"
gov.policy--data-governance-policy,https://documents1.worldbank.org/curated/en/434621601690509534/pdf/Madagascar-Digital-Governance-and-Identification-Management-System-Project.pdf,Madagascar Digital Governance and Identification Management System Project (PRODIGY project document),World Bank,2020-09-01,1,project-preparation document recording the absence of a government-wide data-ownership/usage policy at the time; superseded as evidence by the more recent AUDA-NEPAD notice
gov.policy--data-governance-policy,https://documents1.worldbank.org/curated/en/099122123130031407/pdf/P1694131558e640e51a145152595653587b.pdf,World Bank implementation status update (PRODIGY),World Bank,,1,secondary implementation-status document; baseline cap reached by AUDA-NEPAD notice
gov.policy--data-governance-policy,https://digital.gov.mg/2026/03/27/rapport-annuel-sur-la-confidentialiteet-la-protection-des-donnees-a-madagascar/,Rapport annuel sur la confidentialité et la protection des données à Madagascar,Unité de Gouvernance Digitale,2026-03-27,2,"already logged as unselected for gov.policy--data-localisation-policies; regulatory/CMIL-focused, not a data-governance-policy adoption event; progress cap slot left empty rather than padded with this"
gov.policy--data-governance-policy,https://www.instat.mg/p/lancement-officiel-de-linteroperabilite-nationale,Lancement officiel de l'interopérabilité nationale,INSTAT Madagascar,2026-04-28,2,duplicate event already staged as progress for gov.policy--data-interoperability-framework-roadmap (RAHAKA launch); not restaged here
gov.policy--data-governance-policy,https://microdata.instat.mg/,INSTAT Microdata Platform (homepage),INSTAT,,2,already-seen: DUP-EXACT in OSINT raw/ (raw/2026/2026-08-09-madagascar-instat-microdata-platform.md); the launch announcement (mfb.gov.mg) staged instead
gov.legislate--legislation-covering-digital-id,https://digital.gov.mg/wp-content/uploads/2025/06/Webinaire-PRODIGY-CNI-Biometrique-Malagasy-11062025.pdf,Webinaire PRODIGY CNI Biométrique Malagasy,Unité de Gouvernance Digitale,2025-06-11,1,"implementation-specification presentation, not the law itself; HCC decision on Law 2025-019 preferred as baseline"
gov.legislate--legislation-covering-digital-id,https://digital.gov.mg/mg/prodigy/,PRODIGY programme page,Unité de Gouvernance Digitale,,1,"general programme page, not a dated statement of the legal framework's standing; baseline cap reached"
gov.legislate--legislation-covering-digital-id,https://documents1.worldbank.org/curated/en/099121925094025414/txt/P169413-92234883-0626-410f-a2c4-c2b2e93265f7.txt,World Bank PRODIGY implementation support report (Dec 2025),World Bank,2025-12-04,1,secondary implementation-status document reporting enrolment delays; baseline cap reached
gov.legislate--legislation-covering-digital-id,https://extranet.who.int/cpcd/sites/default/files/public_file_repository/MDG_Madagascar_Loi-No-2018-027-relative-a_l_etat-civil_2018.pdf,Loi n°2018-027 relative à l'état civil,WHO CPCD (mirror),2018,1,"predecessor civil-status law, superseded as the specific identification/biometric-ID framework by Law n°2025-019"
gov.legislate--legislation-covering-digital-id,https://cnlegis.gov.mg/,CNLEGIS (portail légal officiel de Madagascar),CNLEGIS,,1,official legal-database portal checked but did not expose the text/promulgation record for Law n°2025-019 in retrieved material
gov.legislate--legislation-covering-digital-id,https://www.worldbank.org/en/news/feature/2026/07/01/no-longer-invisible-unlocking-legal-identity-for-millions-in-madagascar,No Longer Invisible: Unlocking Legal Identity for Millions in Madagascar,World Bank,2026-07-01,2,already-seen: DUP-EXACT in OSINT raw/ (raw/2026/2026-07-01-no-longer-invisible-legal-identity-worldbank.md)
gov.legislate--digital-payments-legislation,https://textes.lexxika.com/lois-malagasy/loi-n2016-056-du-02-fevrier-2016-sur-la-monnaie-electronique-et-les-etablissements-de-monnaie-electronique/,Loi n°2016-056 sur la Monnaie Electronique (Lexxika mirror),Lexxika,2016-02-02,1,page is a navigation stub with a link to a PDF but no extractable body text; HCC decision on the same law staged as baseline instead
gov.legislate--digital-payments-legislation,https://www.banky-foibe.mg/moyens-de-paiement,Moyens de paiement (BFM),Banky Foiben'i Madagasikara,,1,"general regulator overview page, not a dated statement of legislative standing; baseline cap reached"
gov.legislate--digital-payments-legislation,https://www.banky-foibe.mg/admin/wp-content/uploads/2020/05/Rapport-Annuel-2018-BFM.pdf,Rapport Annuel 2018 BFM,Banky Foiben'i Madagasikara,2019,1,2018 annual report confirming CSBF instructions; outside progress window and secondary to the HCC decision
gov.legislate--digital-payments-legislation,https://www.banky-foibe.mg/admin/wp-content/uploads/2021/10/1-1-Loi-n%C2%B0-2020-011.pdf,Loi n°2020-011 du 1er septembre 2020 (loi bancaire),Banky Foiben'i Madagasikara,2020-09-01,1,banking-law umbrella statute preserving the e-money regime; secondary to the dedicated e-money law/decision; baseline cap reached
gov.legislate--digital-payments-legislation,https://www.pic.commerce.mg/fr/services-financiers,Services financiers - cadre légal,PIC Madagascar,,1,"secondary compiled summary of the legal framework, not a primary source; baseline cap reached"
gov.legislate--digital-payments-legislation,http://central.mef.gov.mg/assets/vendor/ckeditor/plugins/kcfinder/upload/files/2026/janv/LOI_n%C2%B0_2025-021_VF_LFI__2026.pdf,Loi n°2025-021 portant loi de finances pour 2026 (texte intégral),Ministère de l'Economie et des Finances,2026-01-01,2,full text of the same Finance Law whose constitutionality is confirmed by the HCC decision already staged; not restaged to avoid duplicate content
gov.legislate--digital-payments-legislation,https://www.prnewswire.com/news-releases/ecurrency-cbdc-technology-in-madagascar-for-eariary-project-at-banky-foibeni-madagasikara-bfm-302597601.html,eCurrency CBDC technology in Madagascar for eAriary Project,PR Newswire,2025-10-29,2,already-seen: DUP-EXACT in OSINT raw/ (raw/2025/2025-10-29-ecurrency-dsc3-eariary-cbdc-partner-prnewswire.md); BFM's own eAriary page staged instead
gov.legislate--ai-legislation-regulations,https://www.assemblee-nationale.mg/media/archives_textes/pl/2014-038/Loi-n2014-038-sur-la-protection-des-donn%C3%A9es-%C3%A0-Kre-personnel.pdf,Loi n°2014-038 sur la protection des données à caractère personnel,Assemblée Nationale de Madagascar,2015-01-09,1,already staged as baseline for gov.policy--data-localisation-policies; not AI-specific and not restaged here to avoid duplicate content
gov.legislate--ai-legislation-regulations,https://cnlegis.gov.mg/uploads/D2025-814-VF.pdf,Décret n°2025-814 (désignation membres CMIL),CNLEGIS,2025-07-30,1,already logged as unselected for gov.policy--data-localisation-policies; CMIL is not an AI-specific regulator
gov.legislate--ai-legislation-regulations,http://mail.mef.gov.mg/assets/vendor/ckeditor/plugins/kcfinder/upload/files/2026/plfr/Loi%20014-2026%20PLFR2026_VF.pdf,Projet de loi n°014/2026 portant loi de finances rectificative pour 2026,Ministère de l'Economie et des Finances,2026-01-01,1,large general budget-revision bill; the AI-customs-targeting reference cited by the research brief was not reached within the fetched excerpt and could not be verified; not selected
gov.legislate--ai-legislation-regulations,https://ailawradar.com/jurisdictions/madagascar,AI Law Radar - Madagascar,AI Law Radar,,2,"third-party AI-regulation tracker, not a primary Madagascar source"
gov.legislate--ai-legislation-regulations,https://dig.watch/countries/madagascar,Digital Watch Observatory - Madagascar,DiploFoundation (Digital Watch),,2,"third-party observatory summary, not a primary Madagascar source"
gov.legislate--ai-legislation-regulations,https://www.unesco.org/fr/articles/les-juges-malgaches-adoptent-une-charte-ethique-pour-encadrer-lutilisation-de-lia-devant-les,Les juges malgaches adoptent une Charte éthique pour encadrer l'utilisation de l'IA devant les tribunaux,UNESCO,2026-06-19,2,already staged as progress for gov.policy--ai-strategy in this batch; not restaged to avoid duplicate content across indicators
gov.legislate--e-commerce-legislation,https://www.pic.commerce.mg/sites/default/files/inline-files/Loi%20n%C2%B02014-024_transactions%20electroniques.pdf,Loi n°2014-024 sur les transactions électroniques (official PIC copy),Ministère du Commerce (PIC Madagascar),,1,fetch failed (CRAWL_NOT_FOUND); africa-laws.org mirror of the same law staged instead
gov.legislate--e-commerce-legislation,https://www.africa-laws.org/Madagascar/Comercial%20law/Loi-n%C2%B02014-025-du-10-12-2014_Sur-la-Signature-Electronique.pdf,Loi n°2014-025 sur la signature électronique,Présidence de la République (mirror: africa-laws.org),2014-12-10,1,"companion electronic-signature statute, secondary to the electronic-transactions law for this indicator; baseline cap reached"
gov.legislate--e-commerce-legislation,https://www.africa-laws.org/Madagascar/Consumer%20Law/Loi%20n%C2%B02015-014%20sur%20les%20garanties%20et%20la%20protection%20des%20consommateurs.pdf,Loi n°2015-014 sur les garanties et la protection des consommateurs,Présidence de la République (mirror: africa-laws.org),2015,1,"companion consumer-protection statute applied online by Law 2014-024's saving clause, secondary; baseline cap reached"
gov.legislate--e-commerce-legislation,https://www.hcc.gov.mg/?p=1612,Décision n°29-HCC/D3 du 3 décembre 2014 (loi signature électronique),Haute Cour Constitutionnelle,2014-12-03,1,"validates the companion signature law, not the electronic-transactions law itself; baseline cap reached"
gov.legislate--e-commerce-legislation,https://cnlegis.gov.mg/uploads/D2024-1911-VF.pdf,Décret n°2024-1911 (plateforme Orinasa),CNLEGIS,2024,1,"implementation evidence (Orinasa business-registration platform citing Laws 2014-024/025/026), secondary; baseline cap reached"
gov.legislate--e-commerce-legislation,https://dtri.uneca.org/v1/uploads/country-profile/mdg-country-profile-en.pdf,Madagascar country profile (digital trade),UNECA,,1,secondary compiled assessment noting incomplete implementing regulations; not a primary Madagascar source
gov.legislate--e-commerce-legislation,https://newsmada.com/2025/09/13/signature-electronique-et-interoperabilite-madagascar-renforce-le-cadre-juridique/,Signature électronique et interopérabilité: Madagascar renforce le cadre juridique,Newsmada,2025-09-13,1,"concerns the companion electronic-signature implementing-decree workshop, not e-commerce/e-transactions specifically; baseline cap reached"
gov.legislate--e-commerce-legislation,http://www.tresorpublic.mg/tresorpublic/download.php?file=2015_036.pdf,Loi n°2015-036 (Théorie Générale des Obligations, volet écrit électronique),Trésor Public de Madagascar,2015,1
gov.legislate--e-commerce-legislation,https://unctad.org/system/files/non-official-document/ige_ecde9_c13_madagascar_en.pdf,Madagascar contribution to UNCTAD (May 2026),UNCTAD,2026-05-01,1,"dated statement on practical implementation, not primary legislation; baseline cap reached"
gov.legislate--e-commerce-legislation,http://mail.mef.gov.mg/assets/vendor/ckeditor/plugins/kcfinder/upload/files/2026/janv/LOI_n%C2%B0_2025-021_VF_LFI__2026.pdf,Loi n°2025-021 portant loi de finances pour 2026 (texte intégral),Ministère de l'Economie et des Finances,2026-01-01,1,"e-invoicing/e-TVA enforcement provisions relevant here, but the same law's HCC decision is already staged for gov.legislate--digital-payments-legislation; not restaged to avoid duplicate content"
gov.legislate--e-commerce-legislation,https://www.hcc.gov.mg/?p=9749,Décision n°18-HCC/D3 du 18 décembre 2025 (loi de finances 2026),Haute Cour Constitutionnelle,2025-12-18,1,already staged as progress for gov.legislate--digital-payments-legislation in this batch; not restaged to avoid duplicate content across indicators
gov.legislate--e-commerce-legislation,https://www.agenceecofin.com/actualites-numerique/0907-140040-madagascar-adopte-un-projet-de-loi-pour-moderniser-son-arsenal-contre-la-cybercriminalite,Madagascar adopte un projet de loi pour moderniser son arsenal contre la cybercriminalité,Agence Ecofin,2026-07-09,2,already-seen: DUP-EXACT in OSINT raw/ (raw/2026/2026-07-09-cybercriminalite-projet-loi-adopte-agenceecofin.md); 2424.mg report of the same event staged instead
gov.legislate--e-commerce-legislation,https://revista.tempo.co.mz/intic-participa-do-workshop-regional-sobre-e-lei-modelo-de-comercio-electronico-em-antananarivo/,INTIC participa do workshop regional sobre e-Lei Modelo de comércio eletrónico em Antananarivo,Revista Tempo (Mozambique),2025-09-23,2,duplicate report of the same SADC Antananarivo workshop already staged via Newsmada
gov.legislate--statistics-legislation,https://instat.mg/p/loi-n0-2018-004-du-18-avril-2018-relative-a-lorganisation-et-a-la-reglementation-des-activites-statistiques,Loi n°2018-004 (landing page),INSTAT,2018-04-18,1,"same law as the PDF staged as baseline, redundant landing page"
gov.legislate--statistics-legislation,https://www.hcc.gov.mg/?p=3248,Décision n°14-HCC/D3 du 11 avril 2018 (loi statistique),Haute Cour Constitutionnelle,2018-04-11,1,"constitutional validation of Law 2018-004, secondary to the law text itself and outside the progress window; baseline cap reached"
gov.legislate--statistics-legislation,https://www.instat.mg/p/strategie-nationale-de-developpement-de-la-statistique-snds-deuxieme-generation-2023,Stratégie Nationale de Développement de la Statistique (SNDS-II) 2023-2030,INSTAT,2024-03-11,1,"strategy document, not legislation; secondary corroboration that Law 2018-004 remains current; baseline cap reached"
gov.legislate--statistics-legislation,https://www.instat.mg/recrutement,Avis de recrutement (Fonds de Développement Statistique),INSTAT,2025-11-01,1,"administrative recruitment notice, secondary evidence only; baseline cap reached"
gov.legislate--statistics-legislation,https://instat.mg/qui-sommes-nous/statut,INSTAT - Statut (Décret n°98-290),INSTAT,1998-04-02,1,"INSTAT's constitutive decree, distinct from the 2018 statistics law; secondary; baseline cap reached"
gov.legislate--statistics-legislation,https://www.instat.mg/qui-sommes-nous/organigramme,INSTAT - Organigramme (Décret n°2017-1022),INSTAT,2017-11-07,1,"INSTAT's organisational decree, secondary to the 2018 statistics law; baseline cap reached"
gov.legislate--statistics-legislation,http://central.mefb.gov.mg/dgcf/info%20utiles/EP2018.pdf,Liste des établissements publics (MEF),Ministère de l'Economie et des Finances et du Budget,2018,1,general public-establishments list confirming INSTAT's decree references; not a primary statistics-law source
gov.legislate--statistics-legislation,http://central.mef.gov.mg/page_personnalisee/index/news/191,Communication MEF (textes d'application loi statistique),Ministère de l'Economie et des Finances,2018-07-01,1,"2018 statement on pending implementing texts, outside progress window; baseline cap reached"
gov.legislate--statistics-legislation,https://newsmada.com/2026/04/22/assemblee-nationale-biometrie-de-masse-adoption-du-projet-de-loi-sur-lenregistrement-des-naissances/,Assemblée nationale: biométrie de masse - adoption du projet de loi sur l'enregistrement des naissances,Newsmada,2026-04-22,2,same underlying law (n°2026-001) whose HCC validation is already staged as progress for gov.legislate--legislation-covering-digital-id; not restaged to avoid duplicate content across indicators
gov.legislate--statistics-legislation,https://www.hcc.gov.mg/?p=9952,Décision n°08-HCC/D3 du 13 mai 2026 (loi n°2026-001),Haute Cour Constitutionnelle,2026-05-13,2,already staged as progress for gov.legislate--legislation-covering-digital-id in this batch; not restaged to avoid duplicate content across indicators
gov.legislate--statistics-legislation,https://doi.org/10.5089/9798229050692.019,Republic of Madagascar: Technical Assistance Report,IMF,2026-06-01,2,"IMF technical report behind a DOI paywall/redirect, not directly fetched; the Trésor Public article on the same SFP reform staged instead"
gov.legislate--statistics-legislation,https://www.worldbank.org/en/news/feature/2026/07/01/no-longer-invisible-unlocking-legal-identity-for-millions-in-madagascar,No Longer Invisible: Unlocking Legal Identity for Millions in Madagascar,World Bank,2026-07-01,2,already-seen: DUP-EXACT in OSINT raw/ (raw/2026/2026-07-01-no-longer-invisible-legal-identity-worldbank.md)
gov.legislate--access-to-information-legislation,https://www.assemblee-nationale.mg/media/archives_textes/pl/sans-numero/Constitution-de-la-IV%C3%A8me-R%C3%A9publique.pdf,Constitution de la IVème République (Article 11, droit à l'information),Assemblée Nationale de Madagascar,,1
gov.legislate--access-to-information-legislation,https://www.unesco.org/fr/articles/projet-dappui-la-reforme-legislative-de-la-liberte-dexpression-madagascar,Projet d'appui à la réforme législative de la liberté d'expression à Madagascar,UNESCO,2026-06-23,1,secondary status update corroborating the bill's stalled parliamentary examination; RFI's direct reporting staged instead
gov.legislate--access-to-information-legislation,https://assemblee-nationale.mg/article/deuxieme-session-extraordinaire-2026-sept-projets-de-loi-a-lexamen-de-lassemblee-nationale/,Deuxième session extraordinaire 2026: sept projets de loi à l'examen de l'Assemblée nationale,Assemblée Nationale de Madagascar,2026-08-25,2,official session agenda corroborating the bill's absence; RFI's fuller narrative report (27 Aug) staged instead
gov.legislate--access-to-information-legislation,https://www.hcc.gov.mg/?p=2545,Décision n°30-HCC/D3 du 12 août 2016 (Code de la communication médiatisée),Haute Cour Constitutionnelle,2016-08-12,1,"2016 decision on the media-communication code, outside the progress window and predecessor to the current bill; baseline cap reached"
gov.legislate--access-to-information-legislation,https://www.assemblee-nationale.mg/media/archives_textes/pl/2016-029/Loi-n2016-029_-code-de-communication.pdf,Loi n°2016-029 (Code de la communication médiatisée),Assemblée Nationale de Madagascar,2016,1,adjacent 2016 media law that defers access-to-information procedures to a future specific text (now the 2025 bill); baseline cap reached
gov.legislate--access-to-information-legislation,https://2424.mg/news/plus-de-70-organisations-reclament-ladoption-de-trois-lois-cles-pour-la-refondation/,Plus de 70 organisations réclament l'adoption de trois lois clés pour la Refondation,2424.mg,2026-07-24,2,civil-society joint demand for adoption; cap of two progress events reached by the May review and August setback
