indicator_id,url,title,publisher,published,brief,why_not
dpi.registry--business-register,https://www.ogp.gov.mw/index.php/documents/malawi-ogp-national-action-plan-2025-2028/download,Malawi National Action Plan for the Open Government Partnership 2025-2028,Government of Malawi / OGP,2025-01-01,baseline,"cap: useful reform-status corroboration, but the founding Act already selected as baseline"
dpi.registry--business-register,https://www.trade.gov.mw/index.php/downloads/category/2-business-guides?download=3%3Abusiness-registration-guide-for-malawi-english,Business Registration Guide for Malawi (English),Ministry of Trade and Industry,2021-12-01,baseline,"cap: superseded snapshot of manual process, before CRIPC digitisation"
dpi.registry--business-register,https://documents1.worldbank.org/curated/en/355471541152927728/pdf/WP-DB2019-PUBLIC-Malawi.pdf,Doing Business 2019: Malawi,World Bank Group,2019-01-01,baseline,"cap: historical implementation snapshot, not the current instrument"
dpi.registry--business-register,https://www.worldbank.org/en/news/press-release/2016/02/04/malawi-boosts-doing-business-environment-with-new-online-collateral-registry-and-business-registration-system,Malawi Boosts Doing Business Environment with New Online Collateral Registry and Business Registration System,World Bank Group,2016-02-04,baseline,"cap: historical MBRS-launch corroboration, superseded by CRIPC-era sources"
dpi.registry--business-register,https://cripc.gov.mw/,Malawi's official registrar for business,CRIPC,,progress,cap: undated portal restating the same 1 April 2026 transition already covered by the two selected progress items
dpi.registry--social-protection-register,https://documents1.worldbank.org/curated/en/363391542398737774/pdf/132144-NWP-P162379-Rapid-Social-Registry.pdf,Rapid Social Registry Assessment: Malawi's Unified Beneficiary Registry,World Bank,2018-12-18,baseline,"cap: foundational technical assessment, but the current National Social Protection Policy is the more authoritative current-status document"
dpi.registry--social-protection-register,https://documents1.worldbank.org/curated/en/099545310272225365/txt/P17722003a368d0ed0b8ce0b89f77285290.txt,Malawi CCDR Social Protection Sector Background Note,World Bank,2022-08-01,baseline,"cap: dated coverage snapshot, superseded by the current policy"
dpi.registry--social-protection-register,https://malawi.un.org/en/279167-study-integration-human-mobility-social-protection-programming-malawi-case-study-national,Study on the Integration of Human Mobility into Social Protection Programming in Malawi,United Nations in Malawi,2024-01-01,baseline,"cap: adjacent operational study, not needed once one baseline selected"
dpi.registry--social-protection-register,https://finance.gov.mw/documents/uploads/2026-01/2025%20Economic%20and%20Fiscal%20Policy%20Statement.pdf,2025 Economic and Fiscal Policy Statement,Government of Malawi,2025-01-01,baseline,cap: superseded by the 2026 EFPS and the National Social Protection Policy
dpi.registry--social-protection-register,https://documents1.worldbank.org/curated/en/099255004112257765/pdf/P17781300ba47a070974d04ad43499ae60.pdf,Additional Financing for Social Support for Resilient Livelihoods Project,World Bank / Government of Malawi,2022-04-06,baseline,"cap: project-financing document, corroborating rather than primary"
dpi.registry--social-protection-register,https://www.ilo.org/sites/default/files/wcmsp5/groups/public/@africa/@ro-abidjan/@ilo-lusaka/documents/publication/wcms_493325.pdf,Assessment of Malawi's Proposed Unified Beneficiary Registry and Information Management Systems for Social Protection in Malawi,Government of Malawi with ILO/UNICEF/Irish Aid,2015-01-01,baseline,"cap: 2015 feasibility/design document, historical baseline not current status"
dpi.registry--social-protection-register,https://finance.gov.mw/documents/uploads/2025-02/Revised%20Final%20CUCI%20Report.pdf,Impact Evaluation of the COVID-19 Urban Cash Intervention (CUCI),Government of Malawi,2025-01-01,baseline,"cap: operational evaluation, adjacent rather than primary evidence of registry existence/status"
dpi.registry--social-protection-register,https://times.mw/social-registry-to-expand-to-cities/,Social registry to expand to cities,The Times Group (reporting NLGFC),2025-08-26,progress,"cap: two distinct progress items already selected; this is a planned-expansion announcement, secondary to the funded INSPIRE-O project and the GIZ pilot"
dpi.mis--education,https://emis.education.gov.mw/,Education Management Information System - Home Page,"Ministry of Education, Malawi",,baseline,"cap: undated live portal, redundant with the Partnership Compact"
dpi.mis--education,https://www.education.gov.mw/index.php/edu-resources/2022-education-statistics,2022 Education Statistics - EMIS,Ministry of Education,2022-01-01,baseline,"cap: dated statistical snapshot, superseded by the 2024 Compact"
dpi.mis--education,https://doi.org/10.53832/unlockingdata.1019,Exploring the Foundational Learning Data and Knowledge Ecosystem in Sub-Saharan Africa: Malawi's Situational Analysis,UNLOCKING DATA,2025-01-15,baseline,"cap: useful diagnostic, but the Partnership Compact already selected as the current-status baseline"
dpi.mis--education,https://www.iicba.unesco.org/en/malawi,Malawi: Education Country Brief,UNESCO IICBA,2024-10-21,baseline,"cap: brief country overview, redundant with the Partnership Compact"
dpi.mis--education,https://www.globalpartnership.org/node/document/download?file=sites%2Fdefault%2Ffiles%2Fmalawi_esip_ii.pdf,Education Sector Implementation Plan II (2013/14-2017/18),Government of Malawi / GPE,2014-10-01,baseline,"cap: superseded sector plan, historical"
dpi.mis--education,https://www.unicef.org/malawi/media/4561/file/National%20education%20sector%20investment%20plan%20.pdf,Malawi Education Sector Investment Plan 2020-2030,Ministry of Education Science and Technology,2020-01-01,baseline,"cap: strategic framework, redundant with the more recent Compact"
dpi.mis--education,https://doi.org/10.7275/7002,An Analysis of Information Management at the School Level in Malawi: A Case of Lilongwe Primary Schools,Hatsue Kimura / UMass Amherst,2005-01-01,baseline,"cap: 1986 EMIS founding evidence, historical baseline not current status"
dpi.mis--education,https://www.adeanet.org/en/call-applications/malawi-adea-esdc-project-mapping-initiatives-assessment-capacity-needs,Malawi - ADEA ESDC Project: Mapping of Initiatives and Assessment of Capacity Needs,ADEA / Mastercard Foundation,2026-02-27,progress,"cap: two distinct progress items already selected; this is a preparatory capacity assessment, not yet a completed step"
dpi.mis--education,https://www.gpekix.org/sites/default/files/2026-07/Saddick%20et%20al.%20-%202026%20-%20From%20Data%20Collection%20to%20Data%20Use%20Strengthening%20decision-making%20at%20subnational%20levels%20in%20Malawi.pdf,From Data Collection to Data Use: Strengthening decision-making at subnational levels in Malawi,Unlocking Data / GPE KIX,2026-05-01,progress,cap: implementation-constraint diagnosis rather than a discrete movement event
dpi.mis--social-protection,https://www.finance.gov.mw/documents/uploads/2025-12/2026%20EFPS%20FINAL-PRINT%20VERSION.pdf,Economic and Fiscal Policy Statement 2026,Government of Malawi,2025-12-01,baseline,"cap: current government restatement, but the Aide Memoire is the more detailed current-status source with concrete MIS architecture detail"
dpi.mis--social-protection,http://mtukula.com/userdata/repo/SCTP%20quarterly%20update%20report%20May%20-%20September%202023%20vFINAL.pdf,SCTP Quarterly Update Report May-September 2023,Ministry of Gender Community Development and Social Welfare,2023-09-01,baseline,"cap: dated programme-level report, superseded by the March 2025 Aide Memoire"
dpi.mis--social-protection,https://documents1.worldbank.org/curated/en/363391542398737774/pdf/132144-NWP-P162379-Rapid-Social-Registry.pdf,Rapid Social Registry Assessment,World Bank,2018-12-18,baseline,"cap: foundational technical assessment, superseded by the current Aide Memoire"
dpi.mis--social-protection,https://documents1.worldbank.org/curated/en/886411653593574515/pdf/Malawi-Social-Support-for-Resilient-Livelihoods-Project-Additional-Financing.pdf,Social Support for Resilient Livelihoods Project - Additional Financing,World Bank,2022-05-02,baseline,cap: superseded project-financing document
dpi.mis--social-protection,https://www.ilo.org/sites/default/files/wcmsp5/groups/public/@africa/@ro-abidjan/@ilo-lusaka/documents/publication/wcms_493325.pdf,Assessment of Malawi's Proposed Unified Beneficiary Registry and Information Management Systems for Social Protection in Malawi,ILO/UNICEF/Government of Malawi,2015-01-01,baseline,"cap: 2015 design document, historical baseline"
dpi.mis--social-protection,https://documents1.worldbank.org/curated/en/099545310272225365/txt/P17722003a368d0ed0b8ce0b89f77285290.txt,Malawi CCDR Social Protection Sector Background Note,World Bank,2022-08-01,baseline,"cap: dated sector snapshot, superseded by the Aide Memoire"
dpi.mis--social-protection,https://thedocs.worldbank.org/en/doc/6e4674a6d5b1b2454d23aae047832816-0350012021/original/GovTech-Open-Source-CORE-MIS.pdf,Open-Source CORE-MIS: Improving Social Protection Program Management and Delivery,World Bank,2021-01-01,baseline,"cap: generic technical-direction document, not Malawi-specific current status"
dpi.mis--social-protection,https://www.finance.gov.mw/documents/uploads/2025-12/2026%20EFPS%20FINAL-PRINT%20VERSION.pdf,Economic and Fiscal Policy Statement 2026,Government of Malawi,2025-12-01,progress,cap: two distinct progress items already selected (GIZ pilot; INSPIRE-O PID); this restates the same digitisation commitment less specifically
dpi.mis--land,https://lims.lands.gov.mw/site/CustomHtml.aspx?PageID=d7f3f61d-4689-4280-a59a-b865f002dd60,Malawi Land Information Management System - Home,Ministry of Lands,,baseline,"cap: undated live portal, redundant with the Ministry's project page"
dpi.mis--land,https://documents1.worldbank.org/curated/en/099021225115531718/pdf/BOSIB17350c7a007119f421768f3c6a10a7.pdf,Implementation Completion and Results Report: Malawi Agricultural Commercialization Project (AGCOM),World Bank,2025-01-31,baseline,"cap: project completion report, corroborating rather than the system's own description"
dpi.mis--land,https://documents1.worldbank.org/curated/en/864851655914299771/pdf/Malawi-Second-Phase-of-the-Shire-Valley-Transformation-Program.pdf,Second Phase of the Shire Valley Transformation Program,World Bank,2022-01-01,baseline,"cap: project-area evidence, not national system description"
dpi.mis--land,https://documents1.worldbank.org/curated/en/099635002212255513/pdf/ESIA0Update0160February02022.pdf,Shire Valley Transformation Program environmental and social assessment update,World Bank,2022-02-01,baseline,"cap: project-area ESIA, adjacent rather than primary"
dpi.mis--land,https://documents1.worldbank.org/curated/en/099060724105018156/pdf/P1778161f6e0d002184cf1d5c2aa2df011.pdf,Malawi Food Systems Resilience Project: Resettlement Policy Framework,World Bank,2024-01-01,baseline,"cap: forward-looking scale-up target document, not current-status description"
dpi.mis--land,https://malawilii.org/akn/mw/act/2016/16/eng@2017-12-31,Land Act 2016,Parliament of Malawi,2017-12-31,baseline,"cap: legal framework corroboration, the Ministry's own LIMS page selected as primary"
dpi.mis--land,https://faolex.fao.org/docs/pdf/mlw169259.pdf,Registered Land (Amendment) Act 2017,Parliament of Malawi,2017-01-01,baseline,"cap: legal-bridge corroboration, not needed once one baseline selected"
dpi.mis--land,https://faolex.fao.org/docs/pdf/mlw169537.pdf,National Land Policy,Government of Malawi,2002-01-01,baseline,"cap: 2002 policy predecessor, historical"
dpi.mis--land,https://itweb.africa/article/malawi-reviews-digital-land-workflows/rW1xLv5ngAp7Rk6m,Malawi reviews digital land workflows,ITWeb Africa,2026-08-04,progress,"DUP-EXACT against raw/2026/2026-08-04-malawi-reviews-digital-land-workflows.md; already in the mirror, not staged"
dpi.mis--land,https://bidsfactory.com/en/tenders/construction-of-land-registries-in-karonga-rumphi-OP00451441,"Construction of Land Registries in Karonga, Rumphi, Salima... (award notice)",BidsFactory,2026-06-16,progress,"origin-screen DROP: bidsfactory.com is an excerpt aggregator (World Bank procurement/tender notices), inadmissible-origin"
digital.rural--digitalisation-of-rural-health-clinics,https://www.afro.who.int/sites/default/files/2026-05/WHO%20Malawi%202025%20Annual%20Report.pdf,WHO Malawi 2025 Annual Report,WHO Malawi Country Office,2026-01-01,baseline,"cap: broader country report, the Digital Health Governance Framework is the more targeted current-status document"
digital.rural--digitalisation-of-rural-health-clinics,https://extranet.who.int/countryplanningcycles/sites/default/files/public_file_rep/MWI_Malawi_Digital-Health-Strategy_2020-2025.pdf,Malawi National Digital Health Strategy 2020-2025,Ministry of Health and Population,2020-07-01,baseline,cap: superseded by the 2025-2030 Governance Framework
digital.rural--digitalisation-of-rural-health-clinics,https://www.bmz-digital.global/wp-content/uploads/2024/10/MALAWI-Health-Data-Ecosystem-Mapping-DIPC.pdf,Health Data Ecosystem Mapping - DIPC Malawi,Digital Square,2024-01-01,baseline,"cap: technical mapping document, corroborating rather than primary policy statement"
digital.rural--digitalisation-of-rural-health-clinics,https://pedaids.org/resource/health-information-systems-malawi/,Health Information Systems in Malawi,EGPAF,2024-08-12,baseline,"cap: programme-specific facility counts, narrower than the national Governance Framework"
digital.rural--digitalisation-of-rural-health-clinics,https://pedaids.org/2024/11/04/data-for-the-people/,Data for the People: Digital Health in Malawi,EGPAF,2024-11-04,baseline,"cap: illustrative case story, not needed once one baseline selected"
digital.rural--digitalisation-of-rural-health-clinics,https://health.bmz.de/stories/linking-rural-health-centres-up-with-malawis-digital-health-architecture/,Linking rural health centres up with Malawi's digital health architecture,GIZ/BMZ,2021-09-21,baseline,"cap: single-facility pilot story, dated, superseded by current framework"
digital.rural--digitalisation-of-rural-health-clinics,https://www.who.int/news-room/feature-stories/detail/malawi2021,Malawi - Strengthening data for greater equity and impact in primary health care,WHO,2021-01-01,baseline,"cap: 2021 feature, superseded by the 2025 Governance Framework"
digital.rural--digitalisation-of-rural-health-clinics,https://cdn.who.int/media/docs/default-source/digital-health-documents/global-observatory-on-digital-health/malawi_ehealth_strategy2011_2016.pdf,Malawi eHealth Strategy 2011-2016,Government of Malawi / WHO archive,2011-01-01,baseline,"cap: historical strategy lineage, not current status"
digital.rural--digitalisation-of-rural-health-clinics,https://dhis2.org/fighting-ncds-in-malawi-and-sri-lanka-with-the-diabetes-compass-project/,Fighting NCDs in Malawi and Sri Lanka with the Diabetes Compass Project,DHIS2,2026-04-27,progress,"cap: two distinct progress items already selected; this is an iCHIS module addition, a smaller-scope event than the climate-surveillance project"
digital.rural--digitalisation-of-rural-registry-offices,https://www.undp.org/sites/g/files/zskgke326/files/2026-01/undp_malawi_idt4m_quarterly_report_jul-sep25_web.pdf,IDT4M Quarterly Report July-September 2025,UNDP Malawi / IDT4M,2025-09-01,baseline,"cap: quarterly snapshot, superseded by the Annual Report 2025 and the Strategic Plan"
digital.rural--digitalisation-of-rural-registry-offices,https://www.undp.org/sites/g/files/zskgke326/files/2026-01/undp_malawi_idt4m_quarterly_report_apr-jun25_web.pdf,IDT4M Quarterly Report April-June 2025,UNDP Malawi / IDT4M,2025-06-01,baseline,"cap: earlier quarterly snapshot, superseded"
digital.rural--digitalisation-of-rural-registry-offices,https://www.id4africa.com/2022/files/ID4Africa_LiveCast_Supplement_NRB.pdf,ID4AFRICA LiveCast Supplement - National Registration Bureau Malawi,ID4Africa,2022-01-01,baseline,"cap: 2022 technical baseline, superseded by the current Strategic Plan"
digital.rural--digitalisation-of-rural-registry-offices,https://data.unicef.org/crvs/malawi/,"CRVS - Birth, Marriage and Death Registration in Malawi",UNICEF Data,2017-12-05,baseline,"cap: 2017 country baseline, too old for current status"
digital.rural--digitalisation-of-rural-registry-offices,https://sites.unicef.org/about/annualreport/files/Malawi_2017_COAR.pdf,UNICEF Malawi 2017 Country Office Annual Report,UNICEF Malawi,2017-01-01,baseline,"cap: 2017 report, superseded"
digital.rural--digitalisation-of-rural-registry-offices,https://www.undp.org/malawi/news/malawi-launches-national-registration-bureau-strategic-plan-2025-2030-identity-day-and-civil-registration-day,Malawi Launches National Registration Bureau Strategic Plan 2025-2030 on Identity Day and Civil Registration Day,UNDP Malawi,2025-09-04,progress,cap: two distinct progress items already selected; this reports the same Strategic Plan already staged as baseline
digital.rural--digitalisation-of-rural-police-stations,https://www.undp.org/sites/g/files/zskgke326/files/2025-06/e-justice_national_conference_malawi_report_pub.pdf,E-Justice National Conference Malawi Report,UNDP Malawi,2025-01-01,baseline,"cap: conference report, corroborating rather than the MPS's own primary annual report"
digital.rural--digitalisation-of-rural-police-stations,https://www.undp.org/sites/g/files/zskgke326/files/2023-08/UNDP_Malawi_Annual_Report_2022_Final_05072023_Web%20%281%29_0.pdf,UNDP Malawi Annual Report 2022,UNDP Malawi,2023-01-01,baseline,"cap: 2022 programme report, superseded by the MPS's own 2023 annual report"
digital.rural--digitalisation-of-rural-police-stations,http://judiciary.mw/sites/default/files/2024-04/E-COURT%20LAUNCH.pdf,Official e-Court GO LIVE Launch,Judiciary of Malawi,2024-04-01,baseline,"cap: e-court pilot document about courts/prisons, not a police-station records system"
digital.rural--digitalisation-of-rural-police-stations,https://www.undp.org/malawi/press-releases/malawi-launches-groundbreaking-e-court-initiative-revolutionize-access-justice,Malawi Launches Groundbreaking e-Court Initiative to Revolutionize Access to Justice,UNDP Malawi,2024-04-24,baseline,"cap: corroborates the e-court pilot, not the primary MPS document"
digital.rural--digitalisation-of-rural-police-stations,https://www.undp.org/sites/g/files/zskgke326/files/2026-02/undp_idt4m_supported_digital_systems_portfolio_v7_2701026.pdf,UNDP IDT4M Digital Systems Catalogue,UNDP,2026-02-01,baseline,"cap: portfolio catalogue, does not itself establish rural police-station coverage"
digital.rural--digitalisation-of-rural-police-stations,https://doi.org/10.19044/esj.2024.v20n8p167,Spatial and Temporal Analysis: A GIS-Based Application Tool for Crime Monitoring and Clustering in Malawi,European Scientific Journal,2024-03-31,baseline,"cap: scholarly corroboration, not a primary MPS status document"
digital.rural--digitalisation-of-rural-police-stations,https://www.undp.org/malawi/news/dockets-data-malawi-police-and-undp-malawi-advance-digital-transformation-crime-management,From Dockets to Data: Malawi Police and UNDP Malawi Advance Digital Transformation of Crime Management,UNDP Malawi,2026-07-29,progress,"DUP-EXACT against raw/2026/2026-07-29-undp-malawi-police-crime-management-system.md; already in the mirror, not staged"
include.access--gender-equity,https://www.justice.gov.mw/sites/default/files/2021-06/Malawi%20Constitution.pdf,Constitution of the Republic of Malawi (as amended up to Act No. 38 of 1998),Government of Malawi / Ministry of Justice and Constitutional Affairs,1994-05-18,baseline,Fetched and staged as baseline for include.access--citizen-participation-in-policy; not selected as this indicator's baseline because the Gender Equality Act is the more specific operative instrument for gender equity itself
data.statistics--national-strategy-for-development-of-statistics,https://malawilii.org/akn/mw/act/2013/6/eng@2014-12-31,National Statistics Act 2013,Parliament of Malawi,2013,baseline,"Founding legal instrument; not fetched, corroborating; baseline cap of one filled by the more directly current-status PARIS21 table"
data.statistics--national-strategy-for-development-of-statistics,https://cms.nsomalawi.mw/api/download/407/National-Statistical-System-Strategic-Plan-2019-2023.pdf,National Statistical System Strategic Plan 2019/20-2022/23,National Statistical Office Malawi,2020-06,baseline,"Superseded by NSS SP IV 2025-2030; not fetched, baseline slot filled by current-status document"
data.statistics--national-strategy-for-development-of-statistics,https://cms.nsomalawi.mw/api/download/410/Malawi-Statistical-Quality-Assurance-Framework_April-2023_FINAL.pdf,Malawi Statistical Quality Assurance Framework,National Statistical Office Malawi,2023-04,baseline,"Corroborating framework document, not the strategy instrument itself; not fetched"
data.statistics--national-strategy-for-development-of-statistics,https://cms.nsomalawi.mw/api/download/408/NSO_and_NSS_Malawi_strategy_review_report.pdf,NSO and NSS Malawi strategy review report,Statistics Norway / UK ONS for Malawi NSO,2023-09,baseline,"Independent evaluation of prior plans, not the current instrument; not fetched"
data.statistics--national-strategy-for-development-of-statistics,https://www.nsomalawi.mw/news/national-census-of-agriculturenaca-2025,National Census of Agriculture (NACA) 2025,National Statistical Office Malawi,2026-04-30,progress,"Documents a statistical output/survey release, not movement of the strategy instrument itself; not fetched, progress cap not padded with off-target items"
data.statistics--national-strategy-for-development-of-statistics,https://www.nsomalawi.mw/news/sixth-integrated-household-survey,Sixth Integrated Household Survey,National Statistical Office Malawi,2026-06-19,progress,"Documents a statistical output/survey release, not movement of the strategy instrument itself; not fetched"
data.satellite--agricultural-use-of-satellite-data,https://www.data.harvestportal.org/dataset/geocif_v2/resource/6a3c27bc-4abf-43a7-a478-d8d765fa8b77,GEOCIF_v2 Malawi Admin-2 forecast dataset,NASA Harvest Portal,2026-04-24,baseline,"Raw dataset resource, not a narrative status document; CEOS case study selected as the authoritative single status document; not fetched"
