indicator_id,file,brief
tech.ai--control-of-ai-abuse,progress/2026-07-01-gobierno-recuerda-plena-vigencia-ley-7-2024-redes-sociales.md,progress
tech.ai--control-of-ai-abuse,progress/2025-12-09-gobierno-refuerza-compromiso-contra-inseguridad-digital.md,progress
capacity.literacy--digital-literacy-general-population,baseline/2021-07-02-e-tic-centro-instruccion-competencias-tic-guinea-ecuatorial.md,baseline
capacity.literacy--digital-literacy-general-population,progress/2026-07-28-unipod-formacion-de-formadores-malabo-pnud-timbuktoo.md,progress
capacity.literacy--digital-literacy-general-population,progress/2026-04-08-presentacion-sistema-auyki-biblioteca-digital-wifi-local.md,progress
capacity.training--dt-related-training-in-secondary-education,baseline/2007-10-30-guinea-ecuatorial-ley-5-2007-general-de-educacion.md,baseline
capacity.training--dt-related-training-in-secondary-education,progress/2026-01-30-formacion-tecnica-profesional-rehabilitacion-talleres-tecnologicos.md,progress
capacity.training--dt-related-training-in-secondary-education,progress/2026-07-04-guinea-ecuatorial-unesco-formacion-inteligencia-artificial-robotica.md,progress
infra.connect--internet-usage,progress/2025-10-31-inege-octava-edicion-anuario-estadistico-nacional.md,progress
infra.connect--mobile-affordability,baseline/2022-07-08-gobierno-empresas-telefonicas-reducir-precio-internet.md,baseline
infra.connect--mobile-affordability,progress/2026-02-13-ortel-orden-ministerial-1-2026-mercado-capacidad-banda-ancha.md,progress
infra.connect--mobile-affordability,progress/2026-08-14-getesa-aumenta-50-datos-paquetes-prepago.md,progress
infra.connect--national-fibre-backbone,baseline/2019-01-01-discurso-ministro-kigali-red-nacional-banda-ancha.md,baseline
infra.connect--national-fibre-backbone,progress/2025-11-14-spin-gabon-guinee-equatoriale-interconnexion-dorsales.md,progress
infra.connect--national-fibre-backbone,progress/2026-06-13-segesa-comercializar-red-fibra-optica.md,progress
infra.connect--internet-exchange-points,baseline/2017-01-01-pida-pap-equatorial-guinea-internet-exchange-point.md,baseline
infra.store--off-site-backup-capacity,baseline/2026-06-16-pamfp-asistencia-tecnica-supervision-centro-datos-sitio-respaldo.md,baseline
infra.store--off-site-backup-capacity,progress/2026-08-07-pamfp-amplia-plazo-licitacion-sala-servidores.md,progress
infra.energy--sufficient-energy-and-water-for-data-centres,baseline/2025-01-01-inege-guinea-ecuatorial-en-cifras-2025.md,baseline
infra.energy--sufficient-energy-and-water-for-data-centres,progress/2025-11-16-sendje-central-hidroelectrica-reactivacion-acuerdo.md,progress
infra.energy--sufficient-energy-and-water-for-data-centres,progress/2026-05-16-turbogas-malabo-auditoria-suministro-electrico-region-insular.md,progress
infra.energy--rural-electrification,baseline/2025-07-01-worldbank-equatorial-guinea-economic-update-2025.md,baseline
infra.energy--rural-electrification,progress/2026-03-24-luba-batete-extension-red-electrica.md,progress
infra.energy--rural-electrification,progress/2026-04-20-fundacion-2nk-placas-solares-batete-baloeri.md,progress
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,baseline/2019-01-22-cniapge-culmina-primera-fase-informatizacion-administracion-publica.md,baseline
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,progress/2026-07-03-getesa-plan-accion-estrategico-2026-2030.md,progress
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,progress/2026-03-26-huawei-anexos-contrato-videovigilancia-formacion-tecnicos.md,progress
data.statistics--national-strategy-for-development-of-statistics,baseline/2022-01-01-inege-estrategia-nacional-desarrollo-estadistica-2022-2026.md,baseline
data.statistics--national-strategy-for-development-of-statistics,progress/2026-04-08-inege-septima-sesion-comite-programas-estadisticos.md,progress
data.statistics--national-strategy-for-development-of-statistics,progress/2026-03-27-comite-tecnico-scn-2008-cuentas-nacionales.md,progress
data.statistics--statistics-from-administrative-data,baseline/2024-10-01-inege-hechos-vitales-guinea-ecuatorial-2023.md,baseline
data.statistics--statistics-from-administrative-data,progress/2025-09-16-inege-presentacion-segundo-informe-hechos-vitales.md,progress
data.statistics--statistics-from-administrative-data,progress/2025-10-31-inege-octava-edicion-anuario-estadistico-nacional.md,progress
data.satellite--agricultural-use-of-satellite-data,baseline/2020-01-01-guinea-ecuatorial-nivel-referencia-emisiones-forestales-unfccc.md,baseline
data.satellite--agricultural-use-of-satellite-data,progress/2025-10-15-openforis-fao-metodologia-global-motores-deforestacion.md,progress
data.satellite--meteorological-use-of-satellite-data,baseline/2025-08-07-asecna-aip-fgsl-malabo-renseignements-meteorologiques.md,baseline
data.satellite--meteorological-use-of-satellite-data,progress/2026-02-12-wmo-crews-africa-central-alerta-temprana-multirriesgo.md,progress
dpi.exchange--use-of-digital-id-in-other-systems,baseline/2017-01-10-guinea-ecuatorial-leyes-electronicas.md,baseline
dpi.exchange--use-of-digital-id-in-other-systems,progress/2025-09-10-orden-3-2025-prohibicion-recaudacion-efectivo.md,progress
dpi.exchange--use-of-digital-id-in-other-systems,progress/2026-08-10-consejo-interministerial-nueva-codificacion-nif.md,progress
dpi.exchange--interoperability-of-health-systems,baseline/2021-03-15-who-score-assessment-summary-equatorial-guinea.md,baseline
dpi.exchange--interoperability-of-health-systems,progress/2026-05-04-evaluacion-trabajos-implantacion-seguro-medico-universal.md,progress
dpi.exchange--interoperability-of-health-systems,progress/2026-07-21-alianzas-estrategicas-ee-uu-sistema-nacional-salud.md,progress
dpi.exchange--interoperability-of-education-systems,baseline/2018-09-01-anuario-estadistico-educacion-2014-2015.md,baseline
dpi.exchange--interoperability-of-education-systems,progress/2026-05-20-educacion-prodege-balance-estadistico-sistema-educativo.md,progress
dpi.exchange--interoperability-of-education-systems,progress/2026-07-17-lanzamiento-sicolo-portal-digital-ecosistema-educativo.md,progress
dpi.exchange--interoperability-of-social-protection-systems,baseline/2025-04-15-comparecencia-delegado-nacional-inseso.md,baseline
dpi.exchange--interoperability-of-social-protection-systems,progress/2025-10-07-avanza-plan-seguro-medico-universal.md,progress
dpi.exchange--interoperability-of-social-protection-systems,progress/2026-03-24-pleno-aprobacion-ley-reguladora-sistema-proteccion-social.md,progress
dpi.id--robustness-of-system,baseline/2019-09-26-reglamento-aplicacion-pasaporte-biometrico-cemac.md,baseline
dpi.id--robustness-of-system,progress/2026-06-23-cnedoge-amplia-servicios-mongomo-djibloho.md,progress
dpi.id--robustness-of-system,progress/2026-07-17-consulado-houston-tramitacion-pasaportes-diaspora.md,progress
dpi.id--national-maintenance-of-id-and-credentials-systems,baseline/2022-06-24-orden-ministerial-procedimientos-pasaporte-biometrico.md,baseline
dpi.id--national-maintenance-of-id-and-credentials-systems,progress/2026-06-17-guinea-ecuatorial-sigef-comite-pilotaje-interoperabilidad-biometria.md,progress
dpi.id--national-maintenance-of-id-and-credentials-systems,progress/2026-07-15-reactivada-plataforma-solicitud-pasaportes-biometricos.md,progress
dpi.id--authentication,baseline/2017-01-10-guinea-ecuatorial-leyes-electronicas.md,baseline
dpi.id--authentication,progress/2026-03-25-guinea-ecuatorial-camara-diputados-ratificacion-convencion-malabo.md,progress
dpi.id--authentication,progress/2026-05-24-getesa-programa-modernizacion-tecnologica-financiera-ia.md,progress
dpi.id--digital-id-from-birth,baseline/2025-01-01-unsd-cuestionario-estadisticas-vitales-guinea-ecuatorial-2025.md,baseline
dpi.id--digital-id-from-birth,progress/2025-09-16-inege-presentacion-segundo-informe-hechos-vitales.md,progress
dpi.id--digital-id-from-birth,progress/2025-11-19-osa-nsue-preside-nuevo-consejo-interministerial.md,progress
dpi.id--interoperability-of-birth-registration-and-digital-id,baseline/2025-03-16-cniapge-app-rc-digitalizacion-registro-civil-egob.md,baseline
dpi.id--use-by-other-systems,baseline/2017-09-12-decreto-67-2017-ventanilla-unica-empresarial.md,baseline
dpi.id--use-by-other-systems,progress/2025-09-19-tradex-muni-pagos-digitales-muni-dinero.md,progress
dpi.id--use-by-other-systems,progress/2026-05-24-getesa-programa-modernizacion-tecnologica-financiera-ia.md,progress
dpi.pay--g2p-functionality,baseline/2025-09-16-inseso-comparecencia-camara-diputados.md,baseline
dpi.pay--b2b-and-b2g-functionality,baseline/2018-12-21-reglement-04-18-cemac-umac-cobac-services-de-paiement.md,baseline
dpi.pay--b2b-and-b2g-functionality,progress/2025-09-10-orden-3-2025-prohibicion-recaudacion-efectivo.md,progress
dpi.pay--b2b-and-b2g-functionality,progress/2025-11-17-beac-instruction-001-gr-2025-iso-20022.md,progress
dpi.pay--cross-border-functionality,baseline/2018-12-21-reglement-02-18-cemac-umac-cm-reglementation-des-changes.md,baseline
dpi.pay--cross-border-functionality,progress/2026-07-09-beac-rejoint-papss-cemac.md,progress
dpi.pay--cross-border-functionality,progress/2026-04-23-beac-instruction-001-gr-2026-rapatriement-devises-extractives.md,progress
dpi.pay--consumer-protection,baseline/2020-07-03-reglement-01-20-cemac-umac-cobac-protection-des-consommateurs.md,baseline
dpi.pay--consumer-protection,progress/2026-04-02-bange-devolucion-182-millones-funcionarios.md,progress
dpi.pay--consumer-protection,progress/2025-12-22-cobac-reforme-fogadac-plafond-indemnisation-deposants.md,progress
dpi.registry--population-register,baseline/2025-01-01-inege-guinea-ecuatorial-en-cifras-2025.md,baseline
dpi.registry--population-register,progress/2026-08-20-inege-comite-cientifico-censo-decreto-25-2025-resolucion-006-2025.md,progress
dpi.registry--population-register,progress/2025-10-31-inege-octava-edicion-anuario-estadistico-nacional.md,progress
dpi.registry--address-register,baseline/2023-03-01-upu-addressing-guide-equatorial-guinea.md,baseline
dpi.registry--address-register,progress/2026-07-15-guinea-ecuatorial-plan-semestral-transportes-cobertura-85-por-ciento.md,progress
dpi.registry--address-register,progress/2026-03-23-comparecencia-ministro-delegado-interior-nomenclatura-calles.md,progress
dpi.registry--business-register,baseline/2017-09-12-decreto-67-2017-ventanilla-unica-empresarial.md,baseline
dpi.registry--business-register,progress/2025-12-10-orden-4-2025-inscripcion-operadores-camaras-comercio.md,progress
dpi.registry--business-register,progress/2026-04-30-balance-gestion-gobierno-2025-extension-ventanilla-unica.md,progress
dpi.registry--social-protection-register,baseline/2025-01-01-inege-guinea-ecuatorial-en-cifras-2025.md,baseline
dpi.registry--social-protection-register,progress/2026-03-24-pleno-aprobacion-ley-reguladora-sistema-proteccion-social.md,progress
dpi.registry--social-protection-register,baseline/2025-09-16-inseso-comparecencia-camara-diputados.md,progress
dpi.registry--electoral-register,baseline/2022-04-05-decreto-34-2022-levantamiento-censo-electoral.md,baseline
dpi.registry--tax-register,baseline/2004-10-28-ley-4-2004-reguladora-del-sistema-tributario.md,baseline
dpi.registry--tax-register,progress/2026-05-28-consejo-directivo-hacienda-sigref-impuestos-electronicos.md,progress
dpi.registry--tax-register,progress/2026-02-25-seminario-formacion-patente-tributario-unico-anual.md,progress
dpi.registry--land-register,baseline/2009-05-18-ley-4-2009-regimen-de-la-propiedad-de-tierras.md,baseline
dpi.registry--land-register,progress/2026-04-01-regularizacion-titulos-propiedad-autopista-malabo-sipopo.md,progress
dpi.registry--land-register,progress/2026-02-27-primer-consejo-ministros-2026-ministerio-catastro-expropiaciones.md,progress
dpi.mis--education,baseline/2023-05-01-anuario-estadistico-educacion-guinea-ecuatorial-2020-2021.md,baseline
dpi.mis--education,progress/2026-05-20-educacion-prodege-balance-estadistico-sistema-educativo.md,progress
dpi.mis--education,progress/2026-06-18-censo-escolar-nacional-2025-2026-bata-prodege.md,progress
dpi.mis--social-protection,baseline/2023-03-01-comienzo-estudio-proyecto-ley-sistema-proteccion-social.md,baseline
dpi.mis--social-protection,progress/2026-05-04-evaluacion-trabajos-implantacion-seguro-medico-universal.md,progress
dpi.mis--social-protection,baseline/2025-09-16-inseso-comparecencia-camara-diputados.md,progress
dpi.mis--justice,baseline/2025-12-01-undp-equatorial-guinea-annual-report-2024.md,baseline
dpi.mis--justice,progress/2025-10-06-primer-ministro-justicia-ciudadano-plan-accion-digitalizacion-registros.md,progress
dpi.mis--tax,baseline/2023-10-23-lanzamiento-oficial-sigref-sistema-integrado-gestion-ingresos-tributarios.md,baseline
dpi.mis--tax,progress/2025-09-10-orden-3-2025-prohibicion-recaudacion-efectivo.md,progress
dpi.mis--tax,progress/2026-05-28-consejo-directivo-hacienda-sigref-impuestos-electronicos.md,progress
dpi.mis--land,baseline/2025-05-07-aprobacion-proyecto-ley-catastro-nacional-de-tierras.md,baseline
dpi.mis--land,progress/2026-06-16-ordenacion-tierras-bata-primera-fase-censo-catastral.md,progress
dpi.mis--land,progress/2026-04-01-regularizacion-titulos-propiedad-autopista-malabo-sipopo.md,progress
digital.localgov--ict-infrastructure-for-local-government,baseline/2023-07-14-ampliacion-referencia-consejo-ministros-delegaciones-regionales.md,baseline
digital.localgov--digitalisation-of-local-government-records,baseline/2025-03-16-cniapge-app-rc-digitalizacion-registro-civil-egob.md,baseline
digital.rural--digitalisation-of-rural-health-clinics,baseline/2025-03-01-pnud-lanzamiento-herramienta-digital-sistema-sanitario-dhis2.md,baseline
digital.rural--digitalisation-of-rural-health-clinics,progress/2025-11-25-dhis2-prueba-piloto-baney-anisok-finalizada.md,progress
digital.rural--digitalisation-of-rural-primary-schools,baseline/2021-12-21-profuturo-guinea-ecuatorial-educacion-digital-primaria.md,baseline
digital.rural--digitalisation-of-rural-primary-schools,progress/2026-03-15-centro-integrado-nsok-nsomo-sala-informatica.md,progress
digital.rural--digitalisation-of-rural-registry-offices,baseline/2021-06-16-discurso-representante-unicef-dia-nino-africano-sirec.md,baseline
digital.rural--digitalisation-of-rural-registry-offices,progress/2026-07-15-annobon-jornada-documentacion-cnedoge-dip.md,progress
digital.rural--digitalisation-of-rural-registry-offices,progress/2025-09-16-inege-presentacion-segundo-informe-hechos-vitales.md,progress
digital.rural--digitalisation-of-rural-police-stations,baseline/2025-05-09-ministerio-seguridad-anteproyecto-2026-digitalizacion-afis.md,baseline
include.access--citizen-feedback-portals,baseline/1991-06-10-ley-5-1991-derecho-de-queja-y-peticion.md,baseline
include.access--citizen-feedback-portals,progress/2025-09-09-defensor-del-pueblo-informe-2024-camara-diputados.md,progress
include.access--citizen-feedback-portals,progress/2025-09-10-unidad-especial-proteccion-menores-red-confidentes.md,progress
include.access--citizen-participation-in-policy,baseline/2021-04-29-decreto-69-2021-agenda-guinea-ecuatorial-2035-observatorio.md,baseline
include.access--citizen-participation-in-policy,progress/2026-05-25-taller-validacion-programa-sensibilizacion-gei-ndc-3-0.md,progress
include.access--citizen-participation-in-policy,progress/2026-08-19-gef-programa-pequenas-donaciones-validacion-prioridades.md,progress
include.access--gender-equity,baseline/2012-01-01-ley-fundamental-guinea-ecuatorial-disposiciones-genero.md,baseline
include.access--gender-equity,progress/2025-10-31-inege-octava-edicion-anuario-estadistico-nacional.md,progress
include.access--gender-equity,progress/2025-09-23-guinea-ecuatorial-informa-onu-avances-igualdad-genero.md,progress
include.access--inclusion-of-persons-with-disabilities,baseline/2024-08-30-upr-national-report-equatorial-guinea-47th-session.md,baseline
include.access--inclusion-of-persons-with-disabilities,progress/2026-04-15-firma-proyecto-escuela-sordomudos-cruz-roja-malabo.md,progress
include.access--inclusion-of-persons-with-disabilities,progress/2026-05-20-federacion-ecuatoguineana-discapacitados-seminario-deporte-adaptado.md,progress
include.access--inclusion-of-refugees-and-idps,baseline/2026-09-02-unhcr-rimap-equatorial-guinea-refugee-legal-framework.md,baseline
include.access--inclusion-of-refugees-and-idps,progress/2025-10-22-guinea-ecuatorial-respalda-politica-migratoria-eeuu.md,progress
include.access--inclusion-of-refugees-and-idps,progress/2026-05-13-ohchr-expertos-instan-guinea-ecuatorial-detener-devoluciones.md,progress
include.divides--bridging-of-digital-divides,progress/2025-09-23-guinea-ecuatorial-20-antenas-nuevas-operativas-autovia-bata-mongomo.md,progress
include.divides--bridging-of-digital-divides,progress/2025-11-18-guinea-ecuatorial-gabon-acuerdos-telecomunicaciones-roaming-cero-cab4.md,progress
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,baseline/2025-01-01-state-dept-equatorial-guinea-investment-climate-statement-2025.md,baseline
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,progress/2025-10-22-guinea-ecuatorial-respalda-politica-migratoria-eeuu.md,progress
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,progress/2026-04-01-deputy-secretary-landau-meeting-president-obiang-nguema.md,progress
geopol.eu--eu-mous-engagements-and-commitments,baseline/2026-09-02-comision-europea-guinea-ecuatorial-asociaciones-internacionales.md,baseline
geopol.eu--eu-mous-engagements-and-commitments,progress/2025-09-24-guinea-ecuatorial-espana-cooperacion-bilateral-agnu80-comision-mixta.md,progress
geopol.eu--eu-mous-engagements-and-commitments,progress/2025-10-22-audiencia-presidencial-jorge-moragas-embajada-espana-tdt.md,progress
geopol.gulf--gulf-mous-engagements-and-commitments,baseline/2016-10-20-uae-mofa-fm-receives-equatorial-guinean-counterpart-agreements.md,baseline
geopol.gulf--gulf-mous-engagements-and-commitments,progress/2025-12-05-memorando-entendimiento-abdel-hadi-abdullah-al-qahtani.md,progress
geopol.gulf--gulf-mous-engagements-and-commitments,progress/2026-08-04-guinea-ecuatorial-badea-acuerdos-financiacion-ciudad-de-la-paz.md,progress
geopol.india--india-mous-engagements-and-commitments,baseline/2026-04-01-mea-brief-india-equatorial-guinea-relations.md,baseline
geopol.india--india-mous-engagements-and-commitments,progress/2025-10-16-celebracion-dia-cooperacion-tecnica-economica-india-itec-2025.md,progress
infra.connect--internet-usage,baseline/2024-01-01-worldbank-equatorial-guinea-digital-economy-diagnostic.md,baseline
include.divides--bridging-of-digital-divides,baseline/2024-01-01-worldbank-equatorial-guinea-digital-economy-diagnostic.md,baseline
