indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
dpi.registry--social-protection-register,dpi.registry,2,8,3,1,1,1,1,already-seen,staged,2
dpi.registry--electoral-register,dpi.registry,2,8,3,1,2,0,0,,staged,2
dpi.registry--tax-register,dpi.registry,2,11,5,1,2,1,1,already-seen,staged,2
dpi.registry--land-register,dpi.registry,2,9,3,1,1,0,1,already-seen,staged,2
dpi.mis--social-protection,dpi.mis,2,9,2,1,1,0,3,already-seen;duplicate-in-run;no-development,staged,2
dpi.mis--land,dpi.mis,2,8,4,1,0,0,3,no-development;url-dead;already-seen,staged,2
digital.localgov--ict-infrastructure-for-local-government,digital.localgov,2,6,2,1,0,1,2,already-seen,staged,1
digital.localgov--digitalisation-of-local-government-records,digital.localgov,2,4,2,1,0,1,0,,staged,1
digital.rural--digitalisation-of-rural-health-clinics,digital.rural,2,4,3,1,2,0,0,,staged,1
digital.rural--digitalisation-of-rural-primary-schools,digital.rural,2,4,3,1,2,0,0,,staged,1
digital.rural--digitalisation-of-rural-registry-offices,digital.rural,2,6,3,1,1,0,1,headline-only-stub,staged,1
digital.rural--digitalisation-of-rural-police-stations,digital.rural,2,4,3,1,2,0,0,,staged,1
tech.ai--use-of-ai-in-government-administration,tech.ai,2,3,2,1,1,0,1,already-seen,staged,1
tech.ai--use-of-ai-in-sectoral-management-information-systems,tech.ai,2,3,3,1,2,0,0,,staged,1
tech.ai--development-of-national-regional-ai-systems,tech.ai,2,3,1,0,1,0,2,already-seen,staged,0
tech.industry--national-capacity-in-dt-related-production,tech.industry,2,4,2,1,1,0,2,already-seen,staged,0
tech.innovate--technology-hubs,tech.innovate,2,8,3,1,2,0,1,already-seen,staged,0
tech.innovate--tech-startup-ecosystem,tech.innovate,2,4,2,0,2,0,1,already-seen,staged,0
capacity.literacy--digital-literacy-civil-service,capacity.literacy,2,6,3,1,2,0,0,,staged,0
capacity.literacy--digital-literacy-general-population,capacity.literacy,2,6,2,1,1,0,0,,staged,0
capacity.training--dt-related-university-facilities-and-qualifications,capacity.training,2,11,3,1,2,0,0,,staged,2
capacity.training--graduates-entering-dt-ecosystem,capacity.training,2,8,3,1,1,1,0,,staged,2
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,capacity.research,2,7,3,1,2,0,0,,staged,0
include.access--citizen-feedback-portals,include.access,2,8,3,1,2,0,0,,staged,1
include.access--gender-equity,include.access,2,10,3,1,2,0,0,,staged,1
include.access--inclusion-of-persons-with-disabilities,include.access,2,8,3,1,2,0,0,,staged,1
include.access--inclusion-of-refugees-and-idps,include.access,2,8,2,1,1,0,0,,staged,1
include.divides--bridging-of-digital-divides,include.divides,2,9,2,1,1,0,0,,staged,0
data.statistics--national-strategy-for-development-of-statistics,data.statistics,2,6,3,1,2,0,0,,staged,2
data.statistics--censuses-and-surveys,data.statistics,2,8,3,1,2,0,0,,staged,2
data.open--use-of-open-data,data.open,2,7,2,1,1,0,1,already-seen,staged,0
data.satellite--agricultural-use-of-satellite-data,data.satellite,2,9,3,1,2,0,0,,staged,1
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,geopol.usa,2,9,3,1,2,0,1,already-seen,staged,0
geopol.eu--eu-mous-engagements-and-commitments,geopol.eu,2,6,3,1,2,0,0,,staged,1
geopol.gulf--gulf-mous-engagements-and-commitments,geopol.gulf,2,7,3,1,2,0,0,,staged,1
geopol.india--india-mous-engagements-and-commitments,geopol.india,2,6,4,1,2,0,1,fetch-blocked,staged,0
finance.budget--sustainable-domestic-financing-of-digital-transformation,finance.budget,2,10,3,1,2,0,0,,staged,1
