indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
tech.ai--use-of-ai-in-sectoral-management-information-systems,tech.ai,2,12,2,1,1,10,0,,staged,2
tech.ai--development-of-national-regional-ai-systems,tech.ai,2,16,1,1,2,13,0,,staged,2
tech.ai--control-of-ai-abuse,tech.ai,2,15,2,0,2,11,2,duplicate-raw,staged,2
tech.innovate--tech-startup-ecosystem,tech.innovate,2,18,2,1,2,15,0,,staged,2
capacity.literacy--digital-literacy-civil-service,capacity.literacy,2,12,3,1,2,3,2,already-seen;duplicate-in-run,staged,2
capacity.training--dt-related-training-in-secondary-education,capacity.training,2,12,3,1,2,3,1,inadmissible-origin,staged,1
capacity.training--graduates-entering-dt-ecosystem,capacity.training,2,18,3,1,2,4,0,,staged,1
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,capacity.research,2,12,3,1,1,2,1,off-topic,staged,1
include.access--citizen-participation-in-policy,include.access,2,11,2,1,2,3,0,,staged,1
include.access--gender-equity,include.access,2,13,2,1,2,3,1,already-seen,staged,1
include.access--inclusion-of-persons-with-disabilities,include.access,2,13,3,1,2,3,0,,staged,1
include.access--inclusion-of-refugees-and-idps,include.access,2,14,3,1,2,2,1,already-seen,staged,1
include.divides--bridging-of-digital-divides,include.divides,2,16,3,1,2,3,1,already-seen,staged,1
data.statistics--national-strategy-for-development-of-statistics,data.statistics,2,9,2,1,1,4,1,duplicate-raw,staged,0
data.statistics--censuses-and-surveys,data.statistics,2,12,5,1,2,5,1,out-of-window,staged,0
data.statistics--statistics-from-administrative-data,data.statistics,2,12,3,1,2,7,0,,staged,0
data.open--use-of-open-data,data.open,2,10,5,1,2,3,2,headline-only-stub;url-dead,staged,1
data.satellite--agricultural-use-of-satellite-data,data.satellite,2,10,3,1,2,5,0,,staged,2
data.satellite--meteorological-use-of-satellite-data,data.satellite,2,12,4,1,2,4,1,off-topic,staged,2
geopol.china--chinese-mous-engagements-and-commitments,geopol.china,2,14,5,1,2,5,1,url-dead,staged,0
geopol.eu--eu-mous-engagements-and-commitments,geopol.eu,2,14,5,1,2,6,0,,staged,1
geopol.gulf--gulf-mous-engagements-and-commitments,geopol.gulf,2,10,3,1,2,6,0,,staged,1
geopol.india--india-mous-engagements-and-commitments,geopol.india,2,11,7,1,2,2,5,fetch-blocked;off-topic,staged,1
