indicator_id,url,title,publisher,published,brief,why_not
dpi.registry--address-register,https://www.esccom.org.sz/publications/reports/docs/ANNUAL%20REPORT%202025.pdf,ESCCOM Annual Report 2025,Eswatini Communications Commission,2025-09-02,baseline,"Fetched (partial) but not selected: an 89-page multi-topic annual report whose National Addressing section (p.61) fell outside the practical capture budget; the ESWASA standards-launch post and municipal pilot posts give more directly on-topic, fully capturable primary evidence of the same baseline state"
tech.ai--development-of-national-regional-ai-systems,https://parliament.gov.sz/media/speeches/budget/2026_27%20FY%20Budget_Speech_2026%20FINAL.pdf,Budget Speech 2026,Ministry of Finance / Parliament of Eswatini,2026-02-27,progress,"Fetched (partial, ~55k chars) but not selected: the ICT/Coders Eswatini section (Ch. III(ix), p.32) fell beyond the captured range of this 49-page speech; the MICT RSTI stakeholder-validation LinkedIn post was substituted as a fully capturable primary source for the same national AI-policy-process movement"
include.access--citizen-feedback-portals,https://www.gov.sz/images/stories/Constitution%20of%20%20SD-2005A001.pdf,The Constitution of the Kingdom of Swaziland Act 2005,Government of Eswatini,2005,baseline,outranked by SEP as more specific to citizen feedback portals; cap 1
include.access--citizen-feedback-portals,https://www.gov.sz/index.php/departments-sp-1312751175/human-rights-commission,Human Rights Commission,Government of Eswatini,,baseline,outranked; institutional complaint mechanism not a portal
include.access--citizen-feedback-portals,https://parliament.gov.sz/publications/parliament_reports/docs/ANNUAL%20REPORT%20ICT%202025.pdf,Annual Report ICT 2025,Ministry of ICT,2025,baseline,GIYH e-services described as not-yet-launched; less specific than SEP
include.access--citizen-feedback-portals,https://www.gov.sz/images/Eswatini-Government-Social-Media-Community-Guidelines.pdf,Eswatini Government Social Media Community Guidelines,Government of Eswatini,2023,baseline,outranked; general guideline not a portal instrument
include.access--citizen-feedback-portals,https://gov.sz/images/Tinkhundla/Tinkhundla-Service-Charter-.pdf,Tinkhundla Service Charter,Ministry of Tinkhundla,2018-2023,baseline,outranked; manual/offline mechanism
include.access--citizen-feedback-portals,https://parliament.gov.sz/publications/parliament_reports/docs/ANNUAL%20REPORT%20TINKHUNDLA%202025.pdf,Annual Report Tinkhundla 2025,Ministry of Tinkhundla,2025,baseline,outranked; social-accountability manuals not a digital portal
include.access--citizen-feedback-portals,https://parliament.gov.sz/publications/parliament_reports/docs/ANNUAL%20REPORT%20DPMO%202025.pdf,Annual Report DPMO 2025,Deputy Prime Minister's Office,2025-02,baseline,"outranked; sector-specific social registry, not general portal"
include.access--citizen-feedback-portals,https://www.esccom.org.sz/consumers/complaints/,Complaints Handling Procedure,ESCCOM,2013,baseline,outranked; telecom-sector-specific complaints
include.access--citizen-feedback-portals,http://acc.gov.sz/investigation/report-centre.html,Report Centre,Anti-Corruption Commission,,baseline,outranked; narrowly corruption-focused
include.access--citizen-feedback-portals,https://gov.sz/images/MNRE_PICS/Deeds_Registry_-_Complaints_Procedure-1.pdf,Deeds Registry Complaints Procedure,Deeds Registry,,baseline,"outranked; department-level, not national"
include.access--citizen-feedback-portals,https://parliament.gov.sz/contactus/,Contact & Find Us,Parliament of Eswatini,,baseline,outranked; e-contact facility not a feedback/grievance portal
include.access--citizen-participation-in-policy,https://www.gov.sz/images/stories/Constitution%20of%20%20SD-2005A001.pdf,The Constitution of the Kingdom of Swaziland Act 2005,Government of Eswatini,2005,baseline,outranked by dated 2024 State Opening remarks as more directly on-point statement of current practice
include.access--citizen-participation-in-policy,https://parliament.gov.sz/media/speeches/fromthethrone/Speech-from-the-Throne-2025.pdf,Speech from the Throne 2025,Parliament of Eswatini,2025,baseline,outranked; calls for strengthening rather than describing current operation
include.access--citizen-participation-in-policy,https://parliament.gov.sz/houseofassembly/order_paper/docs/ORDER%20PAPER%2026%202024.pdf,Order Paper No. 26/2024,House of Assembly,2024-10-30,baseline,"outranked; single petition instance, narrower than the constitutional/Sibaya statement"
include.access--citizen-participation-in-policy,https://parliament.gov.sz/committees/system/,Committee System,Parliament of Eswatini,,baseline,"outranked; describes bill-specific consultation, not general participation"
include.access--citizen-participation-in-policy,https://parliament.gov.sz/contactus/,Contact & Find Us,Parliament of Eswatini,,baseline,outranked; narrow e-contact channel
include.access--citizen-participation-in-policy,https://www.gov.sz/images/Eswatini-Government-Social-Media-Community-Guidelines.pdf,Eswatini Government Social Media Community Guidelines,Government of Eswatini,2023,baseline,outranked; general guideline not policy-participation specific
include.access--citizen-participation-in-policy,https://www.gov.sz/images/Public%20Service/Draft%20SEP.pdf,Digital Eswatini Stakeholder Engagement Plan,MICT,2025-08-05,baseline,already the pick for citizen-feedback-portals; would be a duplicate pick
include.access--citizen-participation-in-policy,https://www.gov.sz/images/SPEECH%20FROM%20THE%20THRONE%202026%20FINAL%20FINAL.pdf,Speech from the Throne 2026,Government of Eswatini,2026-02-20,progress,cap reached at 2; live-broadcast/transparency angle weaker fit than the two selected consultation events
include.access--gender-equity,https://www.unwomen.org/sites/default/files/2024-09/b30_report_eswatini_en.pdf,Eswatini Beijing Platform for Action country progress report,UN Women,2024-09,baseline,outranked; secondary reporting document citing the 2023 policy rather than the policy itself
include.access--gender-equity,https://www.gov.sz/images/ICT/Digital%20Government%20Implementation%20Roadmap%20Development.pdf,Digital Government Implementation Roadmap Development,MICT,2024-2025,baseline,"outranked; delivery-vehicle document, not gender-specific"
include.access--gender-equity,https://documents1.worldbank.org/curated/en/099062825152022388/pdf/P508948-c554abd8-33f6-48f0-87f8-1d3c340f194c.pdf,Digital Eswatini Project Appraisal,World Bank,2025,baseline,outranked by DRA as the more current-state-focused assessment
include.access--gender-equity,https://www.esccom.org.sz/ict-statistics/studies/,ICT Access and Use Survey Report 2022,ESCCOM,2023,baseline,outranked; general demand-side survey
include.access--gender-equity,https://gov.sz/images/FinalReport--NFIS--2023-2028.pdf,National Financial Inclusion Strategy 2023-2028,Government of Eswatini,2023,baseline,outranked; superseded in-scope by 2025 FinTech Strategy for progress
include.access--gender-equity,https://gov.sz/images/planningministry/National-Development--Plan-2023-2028.pdf,National Development Plan 2023/24-2027/28,Government of Eswatini,2023,baseline,"outranked; higher-level, less operational"
include.access--gender-equity,https://gov.sz/images/stories/swd%20nici%20plan%20-%20final%203.pdf,National ICT Infrastructure Policy Implementation Plan 2012-2016,Government of Eswatini,2012,baseline,outranked; implementation period expired
include.access--gender-equity,https://times.co.sz/39456/news/eswatini-launches-africas-first-womens-digital-academy/,Eswatini launches Africa's first women's digital academy,Times of Eswatini,2026-07-23,progress,DUP-EXACT already held in raw/ (raw/2026/2026-07-23-eswatini-launches-africa-first-womens-digital-academy.md)
include.access--gender-equity,https://uasf.esccom.org.sz/programmes/capacity-building/,Capacity Building,UASF/ESCCOM,2023-10-03,progress,"static evergreen programmes page; the specific 59%-women/3,049-participant statistic cited by the brief was not present in the fetched body, so an in-window dated event could not be confirmed"
include.access--inclusion-of-persons-with-disabilities,https://www.esccom.org.sz/universalservice/,Universal Service,ESCCOM,,baseline,"outranked; describes fund mechanism generally, not the disability-rights instrument itself"
include.access--inclusion-of-persons-with-disabilities,https://uasf.esccom.org.sz/wp-content/uploads/2023/10/The-Electronic-CommunicationsUniversal-access-and-service-Regulations-2016.pdf,Universal Access and Service Regulations 2016,ESCCOM,2016,baseline,"outranked; sector regulation, narrower than the 2018 Act"
include.access--inclusion-of-persons-with-disabilities,https://www.unesco.org/en/articles/eswatini-national-disability-plan-action-2024-2028,National Disability Plan of Action 2024-2028,UNESCO/DPMO,2024,baseline,outranked; superseded by the July 2026 costed plan used as progress
include.access--inclusion-of-persons-with-disabilities,https://parliament.gov.sz/publications/parliament_reports/docs/ANNUAL%20REPORT%20DPMO%202025.pdf,DPMO Annual Performance Report 2024/25,DPMO,2025-02,baseline,outranked; implementation report rather than the founding instrument
include.access--inclusion-of-persons-with-disabilities,https://www.gov.sz/images/CabinetMinisters/Comprehensive%20report%20of%20Government%20performance%202024.pdf,Comprehensive Report of Government Performance 2024,Government of Eswatini,2024,baseline,outranked; general performance report
include.access--inclusion-of-persons-with-disabilities,https://www.undp.org/sites/g/files/zskgke326/files/2024-12/dra_report_eswatini.pdf,Digital Readiness Assessment Report,MICT/UNDP,2024,baseline,already the pick for gender-equity; would be a duplicate pick
include.access--inclusion-of-persons-with-disabilities,https://www.gov.sz/images/ICT/Draft%20SEP.pdf,Digital Eswatini Stakeholder Engagement Plan,MICT,2025-08-05,baseline,already the pick for citizen-feedback-portals; would be a duplicate pick
include.access--inclusion-of-persons-with-disabilities,https://www.gov.sz/images/ICT/Digital%20Government%20Implementation%20Roadmap%20Development.pdf,Digital Government Implementation Roadmap Development,MICT,2024-2025,baseline,"outranked; programme-level, not disability-specific"
include.access--inclusion-of-persons-with-disabilities,https://gov.sz/images/stories/swd%20nici%20plan%20-%20final%203.pdf,NICI Policy/Implementation Plan,Government of Swaziland,2007-2016,baseline,"outranked; historical, implementation period expired"
include.access--inclusion-of-persons-with-disabilities,https://parliament.gov.sz/media/speeches/budget/2026_27%20FY%20Budget_Speech_2026%20FINAL.pdf,2026/27 Budget Speech,Government of Eswatini,2026-02-27,progress,cap reached at 2; AfSIA country-programme mention too brief/indirect vs the two selected events
include.access--inclusion-of-refugees-and-idps,https://eswatinilii.org/akn/sz/act/2017/15/eng@2017-12-22,Refugees Act 2017,Parliament of Swaziland,2017,baseline,selected as the baseline; row listed here only if duplicated - see selected.csv
include.access--inclusion-of-refugees-and-idps,https://www.gov.sz/index.php/services-sp-22242747/identity-cards,Identity Cards,Ministry of Home Affairs,,baseline,"outranked; service page, not the founding instrument"
include.access--inclusion-of-refugees-and-idps,https://data.unhcr.org/en/documents/download/123014,Regional Dashboard: Refugees returnees and IDPs in SADC,UNHCR/IOM,2026-05-31,baseline,"outranked; contextual statistics, not an instrument"
include.access--inclusion-of-refugees-and-idps,https://www.rfilc.org/wp-content/uploads/2022/07/Leveraging-Digital-ID-and-e-KYC-for-the-Financial-Inclusion-of-Forcibly-Displaced-Persons-Risks-and-Opportunities.pdf,Leveraging Digital ID and e-KYC for Forcibly Displaced Persons,RFLIC,2022,baseline,"outranked; diagnostic research, partly outdated"
include.access--inclusion-of-refugees-and-idps,https://parliament.gov.sz/publications/parliament_reports/docs/ANNUAL%20REPORT%20ICT%202025.pdf,Annual Report ICT 2025,MICT,2025,baseline,"outranked; general ICT report, not refugee-specific"
include.access--inclusion-of-refugees-and-idps,https://www.gov.sz/images/ICT/Digital%20Government%20Implementation%20Roadmap%20Development.pdf,Digital Government Implementation Roadmap Development,MICT,2024-2025,baseline,"outranked; general roadmap, no explicit refugee provision"
include.access--inclusion-of-refugees-and-idps,https://www.africa-press.net/eswatini/all-news/e4-7-million-education-project-transforms-learning,E4.7 Million Education Project Transforms Learning,Africa-Press,2026-06-22,progress,DROPPED: origin-screen returns DROP for africa-press.net (aggregator/syndicated republisher) - inadmissible-origin
data.statistics--national-strategy-for-development-of-statistics,https://www.sadc.int/sites/default/files/2024-10/MERCY%20M%20-%20Statistics%20Act%20Review_TOR%20rev%20ESWATINI%203.10.24.pdf,SADC Statistics Act Review ToR,SADC Secretariat,2024-10-03,baseline,"outranked; corroborating institutional evidence, not the status document itself; also dated before the 2025-08-01 window for progress purposes"
data.statistics--national-strategy-for-development-of-statistics,https://eswatinilii.org/akn/sz/act/1967/14/eng@1998-12-01,Statistics Act 1967,Government of Eswatini,1967,baseline,outranked; founding legal instrument but SADC and PARIS21 both describe it as outdated/superseded by the pending NSDS
data.statistics--national-strategy-for-development-of-statistics,https://www.gov.sz/index.php/component/content/article/687-central-statistics-office?catid=78%3Aeconomic-,Central Statistics Office,Government of Eswatini,,baseline,outranked; undated agency-mandate page
data.statistics--national-strategy-for-development-of-statistics,https://parliament.gov.sz/publications/parliament_reports/docs/ANNUAL%20REPORT%20PLANNING%202025.pdf,MEPD Annual Performance Report 2024-25,MEPD,2025-02-17,baseline,outranked; does not report an adopted NSDS
data.statistics--national-strategy-for-development-of-statistics,https://gov.sz/images/planningministry/MEPD-2024-Annual-Report.pdf,MEPD Annual Performance Report 2023/24,MEPD,2024,baseline,"outranked; agency continuity, not NSDS status"
data.statistics--national-strategy-for-development-of-statistics,https://gov.sz/images/planningministry/National-Development--Plan-2023-2028.pdf,National Development Plan 2023/24-2027/28,Government of Eswatini,2023,baseline,"outranked; broader planning framework, not an NSDS"
data.statistics--national-strategy-for-development-of-statistics,https://www.paris21.org/sites/default/files/inline-files/NSDS_Summary_Table_202301.pdf,NSDS Summary Table January 2023,PARIS21,2023-01,baseline,outranked; superseded by the January 2026 table used as baseline
data.statistics--national-strategy-for-development-of-statistics,https://www.fao.org/eswatini/news/news-details/eswatini-strengthens-food-security-through-fao-led-food-balance-sheet-training/en,FAO Food Balance Sheet Training (duplicate listing),FAO,2025-11-09,progress,selected as progress rank 2 - see selected.csv
data.statistics--statistics-from-administrative-data,https://eswatinilii.org/akn/sz/act/1967/14/eng@1998-12-01,Statistics Act 1967,Government of Eswatini,1967,baseline,"outranked; mandate/legal basis, not proof of actual administrative-data compilation"
data.statistics--statistics-from-administrative-data,https://www.gov.sz/images/planningministry/Eswatini%20Rebased%20GDP%20Report%202023%20final.pdf,Rebased GDP Report 2024,CSO,2024,baseline,"outranked; economic-sector example, CRVS report is stronger cross-sector evidence"
data.statistics--statistics-from-administrative-data,https://www.emis.co.sz/wp-content/uploads/2025/04/National-General-Education-Report-2024-2_compressed.pdf,National General Education Progress Report 2024,Ministry of Education,2024,baseline,outranked; sector-specific
data.statistics--statistics-from-administrative-data,https://parliament.gov.sz/publications/parliament_reports/docs/ANNUAL%20REPORT%20HEALTH%202025.pdf,Annual Budget Performance Report FY2024-25,Ministry of Health,2025-02,baseline,outranked; budget/performance report rather than methodology document
data.statistics--statistics-from-administrative-data,https://www.gov.sz/index.php/component/content/article/687-central-statistics-office?catid=78%3Aeconomic-,Central Statistics Office,Government of Eswatini,,baseline,outranked; undated institutional page
data.statistics--statistics-from-administrative-data,https://eswatinilii.org/akn/sz/act/order-in-council/1998/4/eng@1998-12-01,Identification Order 1998,Government of Eswatini,1998,baseline,outranked; supports NPR legal basis but CRVS report is stronger direct evidence
data.statistics--statistics-from-administrative-data,https://www.gov.sz/images/FinanceDocuments/2026BudgetSpeech.pdf,Budget Speech 2026 (UMSEBE IFMIS passage),Government of Eswatini,2026-02-27,progress,cap reached at 2; overlaps in subject matter with the Mchumanisi pick and risked citing the same underlying Budget Speech document twice across indicators
data.open--use-of-open-data,https://www.gov.sz/index.php?catid=114&id=2617&view=article,DRA 2024 launch announcement,Government of Eswatini,2024,baseline,outranked; announcement of the DRA report rather than the assessment itself
data.open--use-of-open-data,https://www.gov.sz/index.php/component/content/article/687-central-statistics-office?catid=78%3Aeconomic-,Central Statistics Office,Government of Eswatini,,baseline,outranked; undated institutional page
data.open--use-of-open-data,https://eswatinilii.org/akn/sz/act/1967/14/eng@1998-12-01,Statistics Act 1967,Government of Eswatini,1967,baseline,outranked; not an open-data instrument
data.open--use-of-open-data,https://mof-swaziland.opendataforafrica.org/uhzofbc/national-summary-data-page-nsdp,National Summary Data Page,Ministry of Finance,,baseline,"outranked; sectoral macro-data dissemination, not a general open-data portal/policy"
data.open--use-of-open-data,https://gov.sz/about-e-gov,About Us e-Gov,MICT,,baseline,outranked; general e-government framework page
data.open--use-of-open-data,https://www.gov.sz/images/eGov/Communication-Strategy-.pdf,Swaziland E-government Communication Strategy,Government of Eswatini,2010s,baseline,"outranked; aspirational, not operational open-data instrument"
data.open--use-of-open-data,https://www.linkedin.com/posts/realsmartafrica_smartafrica-datagovernance-digitaltransformation-activity-7486052091669463040-PWNU,Smart Africa event post on Data Governance Policy Validation Workshop,Smart Africa,2026-07-22,progress,cap reached at 2; same underlying event as the Mchumanisi article already staged by a sibling batch for a different indicator
data.satellite--agricultural-use-of-satellite-data,https://cdie.ndma.org.sz/about,Eswatini Drought Monitor - About,NDMA,,baseline,outranked as baseline by the dated 2022 assessment; page carries no explicit date so an in-window progress claim could not be confirmed either
data.satellite--agricultural-use-of-satellite-data,https://wiki.cloud.akvo.org/books/droughtmap-hub/page/operational-handbook,DroughtMap Hub Operational Handbook,DroughtMap Hub project,undated,baseline,"outranked; technical documentation, undated"
data.satellite--agricultural-use-of-satellite-data,https://www.ctc-n.org/file-download/download/private/34724,Eswatini Technical Assistance Closure Report,CTCN/RCMRD,2022-10-10,baseline,"outranked; pilot-closure report, narrower than the government's own assessment"
data.satellite--agricultural-use-of-satellite-data,https://www.ctc-n.org/system/files/dossier/3b/Framework%20and%20Case%20Study%20Report...pdf,Framework and Case Study Report: UAV and Satellite Remote Sensing,RCMRD/CTCN,2021-10,baseline,outranked; design document for the pilot
data.satellite--agricultural-use-of-satellite-data,https://www.gov.sz/images/FinanceDocuments/Budget-Speech2017.pdf,Budget Speech 2017,Government of Eswatini,2017-02-24,baseline,outranked; institutional-intent mention only
data.satellite--agricultural-use-of-satellite-data,https://pmc.ncbi.nlm.nih.gov/articles/PMC6909412/,Integrating SPI and NDVI for near-real-time drought monitoring,Jamba journal,2019-12-12,baseline,"outranked; academic validation, not a government instrument"
data.satellite--agricultural-use-of-satellite-data,https://doi.org/10.3390/su16010409,Geospatial Tools for Humanitarian Response: Drought Monitoring in Eswatini,MDPI Sustainability,2024-01-02,baseline,outranked; academic research
data.satellite--agricultural-use-of-satellite-data,https://www.mdpi.com/2072-4292/11/6/705,Satellite-Based ET Products for Irrigation Management in the Sugarbelt,MDPI Remote Sensing,2019-03-23,baseline,"outranked; academic research, narrow application"
data.satellite--agricultural-use-of-satellite-data,https://doi.org/10.1016/J.AGRFORMET.2004.12.006,Early maize yield forecasting using NOAA-AVHRR NDVI,Agricultural and Forest Meteorology,2005-03-28,baseline,outranked; too old to establish current operational status
data.satellite--agricultural-use-of-satellite-data,https://cdie.ndma.org.sz/,Eswatini Drought Monitor operational (Oct 2025 map),NDMA,2025-10-31,progress,"cap reached at 1; date attributed by the brief to a specific October 2025 map could not be confirmed on the fetched /about page, which carries no date of its own"
data.satellite--agricultural-use-of-satellite-data,https://www.worldbank.org/en/events/2025/09/15/drm-forum-2025-eswatini-sadc-platform-for-disaster-risk-management-regional-drough,DRM Forum 2025 / Drought Centre of Excellence,World Bank,2025-09-15,progress,cap reached at 1; not independently fetched/verified within session time
data.satellite--meteorological-use-of-satellite-data,http://www.swazimet.gov.sz/satellite.htm,MSG Satellite Images for Southern Africa Synoptic Hours,Eswatini Meteorological Service,undated,baseline,"outranked as baseline by the 1992 founding Act (own-use claim is undated, no clear publication date on the page)"
data.satellite--meteorological-use-of-satellite-data,https://www.unccd.int/sites/default/files/country_profile_documents/Eswatini%20National%20Drought%20Plan.pdf,Eswatini National Drought Plan,NDMA/UNCCD,2020-08,baseline,"outranked; drought-specific, MODIS use since 2001, dated 2020"
data.satellite--meteorological-use-of-satellite-data,https://www.undp.org/eswatini/projects/strengthening-early-warning-systems-and-climate-services-eswatini,Strengthening Early Warning Systems and Climate Services in Eswatini,UNDP,undated,baseline,"outranked; project page, superseded by the dated July 2026 handover article used as progress"
data.satellite--meteorological-use-of-satellite-data,https://www.linkedin.com/posts/eswatini-national-disaster-management-agency_myndrma-umvalowesiveinaction-activity-7479886776392650752-zJ16,NDRMA/Meteo France training,NDRMA,2026-07-06,progress,cap reached at 2; overlapping subject with the ActionFirst workshop already selected
geopol.china--chinese-mous-engagements-and-commitments,https://www.fmprc.gov.cn/eng/gjhdq_665435/2913_665441/2813/,China MFA country profile: Eswatini,PRC MFA,undated,baseline,outranked; states diplomatic non-relations but is not itself an engagement/commitment instrument
geopol.china--chinese-mous-engagements-and-commitments,https://www.mfa.gov.cn/eng/zy/gb/202506/t20250611_11645736.html,China-Africa Changsha Declaration,PRC MFA,2025-06-11,baseline,"outranked; multilateral declaration explicitly excluding Eswatini, not a bilateral engagement"
geopol.china--chinese-mous-engagements-and-commitments,https://www.gov.sz/index.php/latest-news/2291-eswatini-taiwan-relations,Eswatini Taiwan Relations Press Statement 18/2019,Government of Eswatini,2019-07-28,baseline,"outranked; Eswatini-side rejection statement, predates window"
geopol.china--chinese-mous-engagements-and-commitments,https://www.semafor.com/article/09/10/2024/china-ramps-up-ties-in-eswatini-africas-last-taiwan-ally,China ramps up ties in eSwatini,Semafor Africa,2024-09-10,baseline,"outranked; reported unconfirmed engagement, not a commitment"
geopol.china--chinese-mous-engagements-and-commitments,https://en.powerchina.cn/2024-02/09/c_828650.htm,Swaziland dam breaks ground,POWERCHINA,2024-02-09,baseline,"outranked; follow-on construction milestone of the same baseline contract, redundant with the baseline pick"
geopol.china--chinese-mous-engagements-and-commitments,https://www.eswatiniobserver.com/pm-in-taiwan-to-deepen-ties/,PM in Taiwan to deepen ties,Eswatini Observer,2026-08-04,progress,"off-topic for this indicator: a Taiwan-side visit, not a PRC engagement/commitment"
geopol.eu--eu-mous-engagements-and-commitments,https://eur-lex.europa.eu/EN/legal-content/summary/economic-partnership-agreement-between-the-eu-and-the-southern-african-development-community-countries.html,EU-SADC EPA,European Commission,2016-06-10,baseline,"outranked; regional not bilateral, and its 2025-2030 implementation extension is used as progress instead"
geopol.eu--eu-mous-engagements-and-commitments,https://www.mase.gov.it/portale/web/guest/eswatini-swaziland-1,Italy-Eswatini environmental/sustainable-development MoU,Italian Ministry MASE,2025-10-08,baseline,"outranked; bilateral member-state MoU, Samoa Agreement is the higher-authority EU-level instrument"
geopol.eu--eu-mous-engagements-and-commitments,https://international-partnerships.ec.europa.eu/countries/eswatini_en,Multi-annual Indicative Programme 2021-2027,European Commission,2021-2027,baseline,"outranked; programming instrument, not the framework agreement itself"
geopol.eu--eu-mous-engagements-and-commitments,https://www.gtai.de/resource/blob/2021780/5b409e24072ceab0204dbbb0743551e8/PRO202608182021766.PDF,Commission Implementing Decision C(2026) 5118,European Commission,2026-07-24,baseline,"outranked; unilateral financing decision, not an intergovernmental agreement"
geopol.eu--eu-mous-engagements-and-commitments,https://www.eeas.europa.eu/delegations/eswatini/eu-helping-address-mental-health-gender-inequality-issues-eswatini_en,Khetsimphilo - Choose Life EUR4.2m project,EEAS,2025-11-26,progress,"cap reached at 2; social-inclusion funding launch, less directly an MoU/engagement/commitment than the two selected items"
geopol.india--india-mous-engagements-and-commitments,https://www.mea.gov.in/Portal/ForeignRelation/India-Eswatini-Bilateral.pdf,India-Eswatini Bilateral Relations (earlier edition),MEA,2018-04,baseline,outranked; superseded by the April 2026 edition used as baseline
geopol.india--india-mous-engagements-and-commitments,https://www.pib.gov.in/Pressreleaseshare.aspx?PRID=1532290,Cabinet approves MoU on Health and Medicine,PIB/MEA,2018-04-09,baseline,"outranked; historical instrument, predates window, already summarised in the baseline brief"
geopol.india--india-mous-engagements-and-commitments,https://hcimbabane.gov.in/page/india-eswatini-relations/,Visa waiver service-passport protocol,High Commission of India,2023-11-15,baseline,"outranked; predates window, already summarised in the baseline brief"
geopol.india--india-mous-engagements-and-commitments,https://hcimbabane.gov.in/page/development-partnership/,"Development Partnership (LOCs for Parliament, Data Center, RSTP, Agriculture)",High Commission of India,various,baseline,"outranked; predates window, already summarised in the baseline brief"
geopol.india--india-mous-engagements-and-commitments,https://www.pib.gov.in/newsite/PrintRelease.aspx?relid=187421,Tax Inspectors Without Borders ToR,PIB,2019-01-10,baseline,"outranked; predates window, narrower technical-assistance instrument"
geopol.india--india-mous-engagements-and-commitments,https://www.mea.gov.in/Portal/ForeignRelation/India-Eswatini-April-2026.pdf,India-Eswatini resident mission opening in India (Dec 2025),MEA,2025-12,progress,"cap reached at 1; event is embedded in the same document already staged as baseline, not a separately citable instrument"
geopol.india--india-mous-engagements-and-commitments,https://www.mea.gov.in/Portal/ForeignRelation/India-Eswatini-April-2026.pdf,Energy minister's India visit (Oct 2025),MEA,2025-10-27,progress,cap reached at 1; sectoral visit with no reported new MoU or financing pledge
