indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
dpi.exchange--national-data-exchange-system,dpi.exchange,2,10,4,0,2,1,3,already-seen,staged,1
dpi.exchange--use-of-digital-id-in-other-systems,dpi.exchange,2,10,3,1,2,0,1,already-seen,staged,4
dpi.exchange--interoperability-of-health-systems,dpi.exchange,2,9,4,1,2,1,0,,staged,1
dpi.exchange--interoperability-of-education-systems,dpi.exchange,2,7,3,1,2,0,0,,staged,1
dpi.exchange--interoperability-of-social-protection-systems,dpi.exchange,2,9,3,1,2,0,0,,staged,1
dpi.id--registration-of-entire-population,dpi.id,2,7,3,1,2,0,2,already-seen,staged,4
dpi.id--national-maintenance-of-id-and-credentials-systems,dpi.id,2,5,2,1,1,0,2,already-seen,staged,4
dpi.id--authentication,dpi.id,2,5,2,1,0,0,2,already-seen,staged,4
dpi.id--digital-id-from-birth,dpi.id,2,6,2,1,1,0,1,already-seen,staged,4
dpi.id--interoperability-of-birth-registration-and-digital-id,dpi.id,2,5,2,1,1,0,2,already-seen,staged,4
dpi.id--use-by-other-systems,dpi.id,2,6,2,1,1,0,2,already-seen,staged,4
dpi.pay--governance-role-of-central-bank,dpi.pay,2,8,4,1,2,1,2,already-seen,staged,4
dpi.pay--b2b-and-b2g-functionality,dpi.pay,2,11,2,1,1,0,3,already-seen,staged,4
dpi.pay--cross-border-functionality,dpi.pay,2,7,3,1,2,0,2,already-seen,staged,4
dpi.pay--consumer-protection,dpi.pay,2,11,3,1,2,0,1,already-seen,staged,4
dpi.registry--population-register,dpi.registry,2,7,0,0,2,0,0,,staged,3
dpi.registry--address-register,dpi.registry,2,7,1,1,0,0,1,already-seen,staged,3
dpi.registry--business-register,dpi.registry,2,7,3,1,2,0,0,,staged,3
dpi.registry--social-protection-register,dpi.registry,2,6,3,1,2,0,0,,staged,3
dpi.registry--tax-register,dpi.registry,2,8,2,1,1,0,0,,staged,3
dpi.mis--education,dpi.mis,2,8,3,1,2,0,0,,staged,3
dpi.mis--social-protection,dpi.mis,2,8,3,1,2,0,0,,staged,3
dpi.mis--justice,dpi.mis,2,9,3,1,1,0,1,out-of-window,staged,3
dpi.mis--tax,dpi.mis,2,10,3,1,2,0,0,,staged,3
dpi.mis--customs,dpi.mis,2,7,3,1,2,0,0,,staged,3
dpi.mis--land,dpi.mis,2,8,3,1,2,0,0,,staged,3
digital.localgov--ict-infrastructure-for-local-government,digital.localgov,2,7,3,1,2,0,2,already-seen(2),staged,1
digital.localgov--digitalisation-of-local-government-records,digital.localgov,2,7,3,1,2,0,4,"already-seen(3), inadmissible-origin(1)",staged,1
digital.rural--digitalisation-of-rural-health-clinics,digital.rural,2,6,3,1,2,0,1,already-seen,staged,2
digital.rural--digitalisation-of-rural-primary-schools,digital.rural,2,7,3,1,2,0,0,,staged,2
digital.rural--digitalisation-of-rural-registry-offices,digital.rural,2,6,0,1,1,0,3,already-seen,staged,2
digital.rural--digitalisation-of-rural-police-stations,digital.rural,2,6,4,1,2,1,0,,staged,2
tech.ai--use-of-ai-in-government-administration,tech.ai,2,7,1,1,0,0,0,,staged,2
tech.ai--use-of-ai-in-sectoral-management-information-systems,tech.ai,2,8,2,1,1,1,1,off-topic,staged,2
tech.ai--development-of-national-regional-ai-systems,tech.ai,2,5,3,1,2,0,0,,staged,2
tech.ai--control-of-ai-abuse,tech.ai,2,6,4,1,0,0,2,"already-seen, fetch-blocked",staged,2
tech.industry--national-capacity-in-dt-related-production,tech.industry,2,6,5,1,2,2,1,already-seen,staged,2
tech.innovate--technology-hubs,tech.innovate,2,9,9,1,2,6,0,,staged,4
capacity.literacy--digital-literacy-civil-service,capacity.literacy,2,7,4,0,2,1,1,already-seen,staged,1
capacity.literacy--digital-literacy-general-population,capacity.literacy,2,6,3,1,1,2,2,already-seen,staged,1
capacity.training--dt-related-training-in-secondary-education,capacity.training,2,4,3,1,1,1,0,,staged,1
capacity.training--graduates-entering-dt-ecosystem,capacity.training,2,5,4,1,2,1,1,already-seen,staged,1
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,capacity.research,2,6,3,1,2,0,0,,staged,1
include.access--citizen-feedback-portals,include.access,2,6,4,1,1,2,1,already-seen,staged,1
include.access--citizen-participation-in-policy,include.access,2,6,3,1,2,0,0,,staged,1
include.access--gender-equity,include.access,2,6,3,1,1,0,1,already-seen,staged,1
include.access--inclusion-of-persons-with-disabilities,include.access,2,6,4,1,2,0,1,url-dead,staged,1
include.access--inclusion-of-refugees-and-idps,include.access,2,6,4,1,2,1,0,,staged,1
data.statistics--national-strategy-for-development-of-statistics,data.statistics,2,9,5,1,1,2,1,already-seen,staged,5
data.open--use-of-open-data,data.open,2,9,5,1,2,2,0,,staged,1
data.satellite--agricultural-use-of-satellite-data,data.satellite,2,8,7,1,2,4,0,,staged,1
data.satellite--meteorological-use-of-satellite-data,data.satellite,2,7,3,1,2,0,0,,staged,1
geopol.india--india-mous-engagements-and-commitments,geopol.india,2,6,3,1,1,1,0,,staged,1
