indicator_id,url,title,publisher,published,brief,why_not
gov.legislate--legislation-covering-digital-id,https://emansion.gov.lr/sites/default/files/documents/Executive%20Order%20147%20%20-%20Mandatory%20Enrollment%20of%20all%20Citizens%20and%20the%20use%20of%20NBIC_0.pdf,Executive Order No. 147 — Mandatory Enrollment of All Citizens and Foreign Residents and the Use of the National Biometric Identification Card,"The President, Republic of Liberia",2025-04-01,1,"Executive rather than legislative, and out of window for brief 2; selected instead as the baseline for gov.legislate--legislation-enabling-data-interoperability."
gov.legislate--legislation-covering-digital-id,https://www.emansion.gov.lr/media/press-release/president-boakai-issues-landmark-executive-order-no-163-launch-national,President Boakai Issues Landmark Executive Order No: 163 to Launch National Digitalization Drive,"The Executive Mansion, Republic of Liberia",2026-04-28,2,Does not amend the NIR Act or issue any identity-specific rule; selected against the two interoperability indicators instead.
gov.legislate--legislation-enabling-data-interoperability,https://citizenshiprightsafrica.org/wp-content/uploads/2021/11/Liberia-NIR-Act-2011.pdf,An Act to Repeal PRC Decree #65 ... and to Establish in Lieu Thereof the National Identification Registry (NIR) of 2011,Republic of Liberia,2011-08-08,1,Controls access to biometric data but is not a general online-interoperability law; selected as the baseline for gov.legislate--legislation-covering-digital-id.
gov.legislate--legislation-enabling-data-interoperability,https://lisgis.gov.lr/document/lisgisact.pdf,National Statistics and Geo-Information Act (Chapter 50A),Republic of Liberia,2004-07-01,1,"Section 50A.7 compels data supply to LISGIS, a sectoral gateway rather than a general interoperability mandate; selected as the baseline for gov.legislate--statistics-legislation."
gov.legislate--ai-legislation-regulations,https://www.emansion.gov.lr/media/press-release/president-boakai-issues-landmark-executive-order-no-163-launch-national,President Boakai Issues Landmark Executive Order No: 163 to Launch National Digitalization Drive,"The Executive Mansion, Republic of Liberia",2026-04-28,1,Binding for government digital systems but contains no AI provision; not an AI instrument.
gov.legislate--e-commerce-legislation,https://cbl.org.lr/sites/default/files/documents/Licensing_Operations_E_Payment.pdf,Regulations Concerning Licensing & Operations of Electronic Payment (e-Payment) Services in Liberia,Central Bank of Liberia,2020-01-08,1,"Regulates the payment rails that support e-commerce, not the seller-buyer relationship; selected as the baseline for gov.policy--data-localisation-policies."
gov.legislate--e-commerce-legislation,https://ecodob.ecowas.int/legal_journal,ECOWAS Supplementary Act A/SA.2/01/10 on Electronic Transactions within ECOWAS,ECOWAS,2010-02-16,1,A regional instrument with no located evidence of Liberian domestication; not a Liberian enactment.
finance.mou--strategic-relationships,https://documents1.worldbank.org/curated/en/099021926103511908/pdf/BOSIB-f7a7b616-d21a-4121-9267-8c3fcb4ff320.pdf,Project Appraisal Document: Western Africa Regional Digital Integration Program - Series of Projects 2 (WARDIP-SOP2),International Development Association (World Bank),2026-02-16,1,"FETCHED and not staged. Excluded by the cap: the indicator already held a baseline and two distinct in-window events. It was fetched intending to serve infra.connect--internet-exchange-points as well, but the capture truncated at 200,000 characters before the passage on reforming Liberia's IXP governance structure, so the body did not carry the claim it was fetched for."
gov.regional--regional-legal-harmonisation,https://mopt.gov.lr/wp-content/uploads/2022/06/2026-Liberia-Data-Governance-Policy-REVISED-CIPESA-1.pdf,DRAFT NATIONAL DATA GOVERNANCE POLICY,Ministry of Posts and Telecommunications,2026-03-01,1,"Lead only, not fetched. The report already holds this document under gov.policy--data-governance-policy; a selection here would buy nothing."
gov.regional--regional-legal-harmonisation,https://au.int/sites/default/files/treaties/36437-sl-AGREEMENT_ESTABLISHING_THE_AFRICAN_CONTINENTAL_FREE_TRADE_AREA_1.pdf,Agreement Establishing the African Continental Free Trade Area,African Union,2018-03-21,1,"Lead only, not fetched. A continental treaty text, not a Liberia-specific harmonisation instrument; Liberia's ratification (4 September 2024, deposited 8 October 2024) does not evidence domestication of the Digital Trade Protocol."
gov.regional--regional-legal-harmonisation,https://au.int/en/treaties/protocol-agreement-establishing-african-continental-free-trade-area-digital-trade-0,Protocol to the Agreement Establishing the African Continental Free Trade Area on Digital Trade,African Union,2024-02-18,1,"Lead only, not fetched. The Agent found no Liberia-specific ratification or domestication record for this protocol, so the document says nothing about Liberia."
gov.regional--regional-legal-harmonisation,https://lta.gov.lr/liberia-and-sierra-leone-roll-out-free-roaming-agreement/,Liberia and Sierra Leone Roll Out Free Roaming Agreement,Liberia Telecommunications Authority,2025-08-04,2,"Lead only, not fetched. Dated 4 August 2025, before the window opens on 1 September 2025, and the ledger already carries the 2025 roaming arrangement."
gov.standards--national-interoperability-standards,https://www.cbl.org.lr/media/features-articles/liberia-advances-toward-cashless-future-launch-inclusive-instant-payment,Liberia Advances Toward Cashless Future with Launch of Inclusive Instant Payment System (IIPS),Central Bank of Liberia,2025-12-16,2,"Lead only, not fetched. A third in-window event over the cap; the September 2025 routing directive is the stronger interoperability instrument because it makes integration compulsory rather than announcing a platform."
gov.standards--national-interoperability-standards,https://mopt.gov.lr/wp-content/uploads/2025/09/Liberia-National-Digital-Strategy.pdf,National Digital Strategy (2025-2029),Ministry of Posts and Telecommunications,2025-09-03,1,"Lead only, not fetched. The report already holds the Digital Liberia strategy under gov.policy; it publishes no interoperability framework, API catalogue or technical profile."
gov.standards--national-interoperability-standards,https://mopt.gov.lr/wp-content/uploads/2022/06/NATIONAL-ICT-POLICY2025-2030Draft-1-Jan-7-2025.docx.pdf,National Information and Communications Technology (ICT) Policy (2025-2030),Ministry of Posts and Telecommunications,2025-01-07,1,"Lead only, not fetched. A draft the ministry itself files under draft policy documents; superseded as a statement of standing by the OTDI Terms of Reference."
gov.standards--national-quality-standards,https://www.iso.org/member/11464839.html,LiSA - Liberia Standards Authority,International Organization for Standardization,,1,"Lead only, not fetched. A membership record (correspondent member) rather than an instrument, and undated; the 2022 Act is the stronger baseline."
gov.standards--national-quality-standards,https://lisa.gov.lr/national-quality-policy/,National Quality Policy,Liberia Standards Authority,2025-12-18,1,"Lead only, not fetched. The Agent reports the page exposes no policy text, adoption resolution or downloadable document - a headline-only stub."
gov.standards--national-quality-standards,https://lisa.gov.lr/national-standards/,National Standards,Liberia Standards Authority,2025-12-17,1,"Lead only, not fetched. An empty catalogue entry point with no searchable or downloadable list of standards."
gov.standards--national-quality-standards,https://www.emansion.gov.lr/sites/default/files/documents/readvertised_Consulting%20Services%20to%20develop%20Admin%20Procedures_Staffing%20Plan%20and%20Legal%20Frameworks%20for%20CL.pdf,REQUEST FOR EXPRESSION OF INTEREST (REOI) - Readvertised,National Fisheries and Aquaculture Authority,2026-07-15,2,"Lead only, not fetched. A third in-window event over the cap, and a procurement notice for preparatory consulting rather than a completed standards step."
gov.standards--adoption-of-international-standards,https://lta.gov.lr/wp-content/uploads/2026/03/SATELLITE-COMMUNICATIONS-GUIDELINES.clean_.fv_.2.25.26-FINAL-VERSION.pdf,SATELLITE COMMUNICATIONS GUIDELINES,Liberia Telecommunications Authority,2026-03-19,2,Not fetched - raw-url-index.py returned DUP-EXACT against raw/2026/2026-08-19-liberia-lta-satellite-communications-guidelines-pdf.md. Recorded here rather than as a cap exclusion because the base already holds it.
gov.standards--adoption-of-international-standards,https://cbl.org.lr/sites/default/files/documents/Guidelines%20Concerning%20Accounting%20_%20Financial%20Reporting%20for%20Banks.pdf,Guidelines Concerning Accounting and Financial Reporting for Banks,Central Bank of Liberia,2016-07-28,1,"Lead only, not fetched. A strong secondary baseline (mandates IFRS for licensed banks) but the numbering plan is the more digital-relevant adoption instrument for this frame."
gov.standards--adoption-of-international-standards,https://gac.gov.lr/wp-content/uploads/2025/08/AG-Annual-Performance-Report-2022.pdf,Annual Report of the Auditor General,General Auditing Commission of Liberia,2022-12-31,1,"Lead only, not fetched. Establishes Cash Basis IPSAS as the government accounting framework, but reports a 2022 position and is over the cap."
gov.standards--adoption-of-international-standards,https://www.wto.org/english/thewto_e/acc_e/lbr_e/WTACCLBR17_LEG_2.pdf,Draft Administrative Regulation Establishing an Enquiry and Notification Point for Technical Regulations,Ministry of Commerce and Industry / Government of Liberia,2015-07-10,1,"Lead only, not fetched. Explicitly a draft; the WTO notification portal shows no Liberia TBT action since 21 September 2017, so it evidences intent rather than an operative point."
gov.discourse--non-governmental-contribution-to-national-policy,https://revenue.lra.gov.lr/wp-content/uploads/2021/11/Public-Finance-Management-Act.pdf,Public Finance Management Act,Government of Liberia,2009-01-01,1,"Lead only, not fetched. The broadest cross-government participation channel (budget consultation) but weaker as a consultation duty than the Telecommunications Act, and off the digital frame."
gov.discourse--non-governmental-contribution-to-national-policy,https://www.mfdp.gov.lr/index.php/component/edocman/policy-procedure/national-aid-and-ngo-policy-of-liberia?Itemid=1757,National Aid and NGO Policy of Liberia,Ministry of Finance and Development Planning,2020-09-07,1,"Lead only, not fetched. A coordination and accountability policy for NGOs, not a right to be consulted on legislation."
gov.discourse--non-governmental-contribution-to-national-policy,https://www.thenewdawnliberia.com/governance-commission-civil-society-validate-strategy-to-strengthen-partnership/,"Governance Commission, Civil Society Validate Strategy to Strengthen Partnership",The New Dawn Liberia,2026-06-24,2,"Lead only, not fetched. A third in-window event over the cap; the strongest generic governance item, and the best candidate if the cap is widened - the Governance Commission and the National Civil Society Council validated an implementation strategy for the 2016 GoL/CSO Accord."
gov.discourse--non-governmental-contribution-to-national-policy,https://iicliberia.info/foi-act/,Freedom of Information Act of 2010,Government of Liberia / Independent Information Commission,2010-09-16,1,"Lead only, not fetched. Supports informed participation but imposes no consultation duty on bills or regulations."
finance.budget--sustainable-domestic-financing-of-digital-transformation,https://mfdp.gov.lr/index.php/main-menu-reports/mm-bdp/mm-bd-nb/budget/approved-national-budget-fy2025-2,Approved National Budget FY2025,Ministry of Finance and Development Planning,2025-02-20,1,"Lead only, not fetched. The Agent reports the landing page exposes no ICT or digital subtotal, so it would have staged a headline-only stub."
finance.budget--sustainable-domestic-financing-of-digital-transformation,https://www.mfdp.gov.lr/index.php/component/edocman/draft-national-budget-fact-sheet-fy2025/viewdocument/1021?Itemid=1741,Draft National Budget Fact Sheet FY2025,Ministry of Finance and Development Planning,2024-11-25,1,"Lead only, not fetched. Carries the only explicit domestic digital figures found (US$1.0m National Digital Transformation Project plus US$0.5m revenue-systems digitisation) but they are draft, not enacted, and the Agent could not retrieve rendered text. Worth a fetch if the cap is widened."
finance.budget--sustainable-domestic-financing-of-digital-transformation,https://www.mfdp.gov.lr/index.php/main-menu-reports/mm-bdp/budget-performance-reports/1st-quarter-consolidated-budget-execution-report-fy2025/download,Government of Liberia Consolidated Budget Execution Report for the First Quarter Fiscal Year 2025,Ministry of Finance and Development Planning,2025-05-01,1,"Lead only, not fetched. Publishes the domestic revenue envelope but no consolidated ICT or digital execution amount, and predates the window."
finance.budget--sustainable-domestic-financing-of-digital-transformation,https://lta.gov.lr/wp-content/uploads/2024/01/LTA-ANNUAL-REPORT-for-2011.pdf,LTA Annual Report for 2011,Liberia Telecommunications Authority,2011-12-31,1,"Lead only, not fetched. The most recent LTA own-source revenue account located (US$4,621,024.43 in 2011) but fifteen years old and not a budget appropriation."
finance.budget--sustainable-domestic-financing-of-digital-transformation,https://mfdp.gov.lr/index.php/media-center/press-release/liberia-world-bank-sign-us-125-million-agreements-to-boost-digital-growth-energy-access-and-road-connectivity,"Liberia, World Bank Sign US$125 Million Agreements to Boost Digital Growth, Energy Access and Road Connectivity",Ministry of Finance and Development Planning,2026-06-05,2,"Lead only, not fetched. External financing, not domestic appropriation, and the report already holds the WARDIP2 signature under finance.new."
finance.mou--strategic-relationships,https://emansion.gov.lr/media/press-release/president-boakai-oversees-signing-us125-million-world-bank-financing-agreements,"President Boakai Oversees Signing of US$125 Million in World Bank Financing Agreements for Digital Connectivity, Renewable Energy and Road Infrastructure",The Executive Mansion,2026-06-06,2,"Lead only, not fetched. The report already holds this event under finance.new--development-partner-project-financing; a selection here would restate held evidence."
finance.mou--strategic-relationships,https://lta.gov.lr/lta-ministry-of-youth-sports-launch-nationwide-digital-skills-initiative-for-liberian-youth/,"LTA, Ministry of Youth and Sports Launch Nationwide Digital Skills Initiative for Liberian Youth",Liberia Telecommunications Authority,,2,"Lead only, not fetched. An actual signed MoU for 15 Youth Digital Skills Hubs, but the page carries no publication date, so in-window status could not be established from the source."
finance.mou--strategic-relationships,https://www.mofa.gov.lr/media/press-releases/liberia-and-china-sign-technical-bilateral-cooperation-agreement,Liberia and China Sign Technical Bilateral Cooperation Agreement,Ministry of Foreign Affairs of Liberia,2025-03-28,1,"Lead only, not fetched. Predates the window and names no ICT, digital-infrastructure or digital-finance project."
finance.mou--strategic-relationships,https://www.thenewdawnliberia.com/lta-and-starlink-partner-to-connect-156-public-high-schools/,LTA and Starlink partner to connect 156 Public High-Schools,The New Dawn Liberia,2025-10-23,2,"Lead only, not fetched. The ledger already carries the Starlink School Connect programme under infra.connect."
infra.connect--mobile-affordability,https://www.itu.int/dms_pub/itu-d/opb/ind/D-IND-ICT_PRICES.01-2025-PDF-E.pdf,Measuring digital development: The affordability of ICT services 2024,International Telecommunication Union,2025-01-01,1,"Lead only, not fetched. The comparable international series, but the Agent could not surface a current Liberia country value from it; the LTA's own 2025 figure is both more recent and country-specific."
infra.connect--mobile-affordability,https://www.itu.int/dms_pub/itu-d/opb/ind/D-IND-ICT_MDD-2023-PDF-E.pdf,Measuring Digital Development: Facts and Figures - Focus on Least Developed Countries,International Telecommunication Union,2023-03-01,1,"Lead only, not fetched. Carries a verified Liberia value (15.5 per cent of GNI per capita for the 2GB basket in 2022) but on the superseded basket and three years stale."
infra.connect--mobile-affordability,https://adi.a4ai.org/affordability-report/report/2021/,2021 Affordability Report,Alliance for Affordable Internet / Web Foundation,2021-01-01,1,"Lead only, not fetched. Five years stale and on the historical 1GB standard."
infra.connect--mobile-affordability,https://lta.gov.lr/order-and-notices/,Order and Notices,Liberia Telecommunications Authority,,1,"Lead only, not fetched. A register page that does not expose the underlying price-floor orders or their amounts."
infra.connect--internet-exchange-points,https://www.pch.net/ixp/details/1897,LIXP,Packet Clearing House,2015-08-04,1,"Lead only, not fetched. A directory record confirming LIXP as active in Monrovia with its exchange subnets; the AU launch record is the founding document and the LTA peering-forum statement is the current position, so this adds a third source for facts already carried."
infra.connect--internet-exchange-points,https://lta.gov.lr/lixp/,LIXP,Liberia Telecommunications Authority,,1,"Lead only, not fetched. The regulator's own institutional record (established 2015, owned and operated by LIXPA) but the page carries no publication date."
infra.connect--internet-exchange-points,https://af-ix.org/ixps-list,List of active Internet exchange points in Africa,African IXP Association,,1,"Lead only, not fetched. An undated roster that corroborates active status without adding a Liberia-specific fact."
infra.connect--internet-exchange-points,https://lta.gov.lr/ccl-acquires-ict-equipment-to-boost-liberias-internet-exchange-point/,CCL Acquires ICT Equipment to Boost Liberia's Internet Exchange Point,Liberia Telecommunications Authority,2025-02-06,2,"Lead only, not fetched. Dated 6 February 2025, before the window opens."
infra.store--local-data-centre-capacity-all-providers,https://documents1.worldbank.org/curated/en/099030425121018701/pdf/P177478-5d798d59-c618-4dbb-9adc-588865ff4649.pdf,E-Waste Management Plan - Governance Reform and Accountability Transformation (GREAT) Project (P177478),Government of Liberia / World Bank,2025-03-04,1,"Lead only, not fetched. Specifies extension of the National Data Center and improved backup solutions but is dated 4 March 2025, before the window, and gives no capacity total."
infra.store--local-data-centre-capacity-all-providers,https://development.mfdp.gov.lr/activities/1876,Governance Reform and Accountability Transformation (GREAT),Ministry of Finance and Development Planning,2025-09-25,2,"Lead only, not fetched. A project dashboard whose only date is a last-updated stamp; over the cap and thinner than the two events staged."
infra.store--local-data-centre-capacity-all-providers,https://www.peeringdb.com/fac/17126,CCLiberia - Cable landing point Monrovia,PeeringDB,2026-06-10,1,"Lead only, not fetched. Classifies the CCL site as a cable landing point rather than a data centre and discloses no power or space figures."
infra.store--off-site-backup-capacity,https://revenue.lra.gov.lr/wp-content/uploads/2025/06/LRA-ANNUAL-REPORT-FY2024.pdf,"JANUARY - DECEMBER, FY2024 (LRA Annual Report)",Liberia Revenue Authority,2025-06-01,1,"Lead only, not fetched. The only documented completed off-site disaster-recovery setup in Liberia (Arabsoft/Farsight at the Freeport Data Center) and the strongest alternative baseline; the CBL e-payment regulation was preferred as the operative instrument rather than one agency's report. Worth a fetch if the cap is widened."
infra.store--off-site-backup-capacity,https://www.cbl.org.lr/index.php/media/press-releases/liberia-afdb-sign-us3872-million-grant-upgrade-payment-system,"Liberia, AfDB Sign US$3.872 Million Grant to Upgrade Payment System",Central Bank of Liberia,2023-05-24,1,"Lead only, not fetched. Describes a disaster recovery site upgrade project but predates the window and does not establish the site is operational."
infra.store--off-site-backup-capacity,https://cbl.org.lr/sites/default/files/documents/RTGS_System_Rules_Final.pdf,RTGS System Rules,Central Bank of Liberia,2017-11-01,1,"Lead only, not fetched. Assigns backup and fallback responsibilities for the RTGS system but is superseded as the operative backup requirement by the 2020 e-payment regulation."
infra.store--off-site-backup-capacity,https://www.moa.gov.lr/sites/default/files/documents/MOA%20Liberia%20ICT%20Business%20Continuity.pdf,MOA Liberia ICT Business Continuity,Ministry of Agriculture,2015-08-01,1,"Lead only, not fetched. Documents ministry-level off-site backup at the LIBTELCO Data Warehouse and offshore hosting, but is eleven years old."
infra.store--off-site-backup-capacity,https://moa.gov.lr/index.php/document/documents/moapmu-ict-document-ict-business-continuity-plan-policy-reasonable-use-it,MOA/PMU ICT Document,Ministry of Agriculture / Project Management Unit,2025-12-01,2,"Lead only, not fetched. A document-listing page rather than the plan itself; over the cap and thinner than the two events staged."
infra.energy--grid-reliability,https://lerc.gov.lr/pg_img/LEC%202025.pdf,Liberia Electricity Corporation Distribution Service Area (Montserrado County) Inspection Report,Liberia Electricity Regulatory Commission,2025-08-01,2,"Fetched and dated from the document: August 2025, before the 2025-09-01 window start, so out-of-window as a progress item. Substantively the strongest reliability document found - Paynesville rated non-compliant, high risk and almost inoperable - and worth acquiring outside this run. Exa returned CRAWL_UNKNOWN_ERROR; curl returned 200."
infra.energy--rural-electrification,https://www.rmp.rrealiberia.org/pg_img/LIBERIA-RURAL-ENERGY-STRATEGY-AND-MASTER-PLAN-REP.pdf,Rural Energy Strategy and Master Plan for Liberia (RESMP),"Rural and Renewable Energy Agency, Government of Liberia",2016-01-01,1,"The .pdf URL serves the RESMP website landing page as HTML, not the master plan document; the agent cited it as the plan. Only a summary was capturable, so the 2015 Electricity Law was taken as the baseline instead."
