indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,infra.capacity,2,13,3,1,2,8,3,duplicate-in-run,staged,2
dpi.exchange--use-of-digital-id-in-other-systems,dpi.exchange,2,11,8,1,1,1,8,fetch-blocked;headline-only-stub;already-seen,staged,5
dpi.exchange--interoperability-of-health-systems,dpi.exchange,2,11,3,1,1,1,3,duplicate-in-run;already-seen,staged,5
dpi.exchange--interoperability-of-education-systems,dpi.exchange,2,13,3,1,2,0,1,already-seen,staged,5
dpi.exchange--interoperability-of-social-protection-systems,dpi.exchange,2,12,3,1,2,0,0,,staged,5
dpi.id--national-maintenance-of-id-and-credentials-systems,dpi.id,2,8,3,1,1,0,2,already-seen;duplicate-in-run,staged,2
dpi.id--authentication,dpi.id,2,10,3,1,2,0,1,duplicate-in-run,staged,2
dpi.id--digital-id-from-birth,dpi.id,2,12,3,1,1,0,5,duplicate-in-run;already-seen;fetch-blocked,staged,2
dpi.id--interoperability-of-birth-registration-and-digital-id,dpi.id,2,9,2,1,1,0,4,duplicate-in-run;already-seen,staged,2
dpi.pay--b2b-and-b2g-functionality,dpi.pay,2,13,3,1,2,0,4,already-seen,staged,4
dpi.pay--population-uptake,dpi.pay,2,12,5,1,1,1,3,fetch-blocked;already-seen,staged,4
dpi.pay--consumer-protection,dpi.pay,2,12,4,1,2,0,2,already-seen;fetch-blocked,staged,4
dpi.registry--population-register,dpi.registry,2,2,2,1,1,0,0,,staged,2
dpi.registry--business-register,dpi.registry,2,7,4,1,2,1,0,,staged,2
dpi.registry--social-protection-register,dpi.registry,2,8,1,0,1,0,2,duplicate-in-run,staged,2
dpi.registry--electoral-register,dpi.registry,2,8,4,1,2,1,0,,staged,2
dpi.registry--tax-register,dpi.registry,2,8,5,1,1,2,2,already-seen;duplicate-in-run,staged,2
dpi.registry--land-register,dpi.registry,2,8,2,1,1,0,0,,staged,2
dpi.mis--education,dpi.mis,2,8,1,1,0,0,3,already-seen;duplicate-in-run;fetch-blocked,staged,4
dpi.mis--social-protection,dpi.mis,2,8,1,0,2,0,2,duplicate-in-run,staged,4
dpi.mis--justice,dpi.mis,2,8,4,1,1,1,2,already-seen;off-topic,staged,4
dpi.mis--tax,dpi.mis,2,8,3,0,1,1,4,already-seen;duplicate-in-run;headline-only-stub;fetch-blocked,staged,4
dpi.mis--customs,dpi.mis,2,8,3,1,1,1,1,duplicate-in-run,staged,4
dpi.mis--land,dpi.mis,2,8,3,1,1,0,1,duplicate-in-run,staged,4
digital.localgov--ict-infrastructure-for-local-government,digital.localgov,2,2,2,1,1,0,0,,staged,1
digital.rural--digitalisation-of-rural-health-clinics,digital.rural,2,2,2,1,1,0,0,,staged,1
digital.rural--digitalisation-of-rural-primary-schools,digital.rural,2,13,3,1,2,9,2,already-seen;duplicate-in-run,staged,1
digital.rural--digitalisation-of-rural-registry-offices,digital.rural,2,13,4,1,2,9,2,already-seen,staged,1
digital.rural--digitalisation-of-rural-police-stations,digital.rural,2,12,2,1,1,8,3,already-seen;duplicate-in-run,staged,1
tech.ai--use-of-ai-in-government-administration,tech.ai,2,14,2,1,1,0,4,duplicate-in-run;already-seen,staged,3
tech.ai--use-of-ai-in-sectoral-management-information-systems,tech.ai,2,16,3,1,2,0,1,already-seen,staged,3
tech.innovate--technology-hubs,tech.innovate,2,19,3,1,2,0,3,duplicate-in-run;already-seen,staged,3
capacity.literacy--digital-literacy-civil-service,capacity.literacy,2,13,3,1,2,0,2,duplicate-in-run;already-seen,staged,1
capacity.literacy--digital-literacy-general-population,capacity.literacy,2,17,2,1,2,0,1,duplicate-in-run,staged,1
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,capacity.research,2,19,2,1,2,0,2,already-seen;duplicate-in-run,staged,2
include.access--citizen-feedback-portals,include.access,2,2,2,1,1,0,0,,staged,1
include.access--citizen-participation-in-policy,include.access,2,3,3,1,2,0,0,,staged,1
include.access--gender-equity,include.access,2,10,3,1,2,4,3,duplicate-in-run,staged,1
include.access--inclusion-of-persons-with-disabilities,include.access,2,10,2,1,1,6,2,duplicate-in-run,staged,1
include.access--inclusion-of-refugees-and-idps,include.access,2,12,3,1,2,9,0,,staged,1
data.statistics--national-strategy-for-development-of-statistics,data.statistics,2,15,3,1,2,0,1,duplicate-in-run,staged,2
data.satellite--agricultural-use-of-satellite-data,data.satellite,2,15,3,1,2,0,0,,staged,2
data.satellite--meteorological-use-of-satellite-data,data.satellite,2,17,2,1,1,0,1,already-seen,staged,2
geopol.usa--usa-hyperscaler-mous-engagements-and-commitments,geopol.usa,2,8,3,1,1,4,2,duplicate-in-run,staged,1
geopol.gulf--gulf-mous-engagements-and-commitments,geopol.gulf,2,12,3,1,1,10,0,,staged,1
geopol.india--india-mous-engagements-and-commitments,geopol.india,2,11,1,1,0,10,0,,staged,1
