indicator_id,url,title,publisher,published,brief,why_not
dpi.exchange--interoperability-of-education-systems,https://www.stat-guinee.org/images/Documents/Publications/SSN/mesrs/Annuaire_Stat_MESRS_2020_2021.pdf,ANNUAIRE STATISTIQUE DE L ANNEE UNIVERSITAIRE 2020-2021,"Bureau de Strategie et de Developpement, MESRSI / Institut National de la Statistique",2021-12-01,1,"Cap: statistical output of the higher-education reporting layer, not evidence of interoperability; superseded as baseline by the World Bank ISR which states the EMIS position directly"
dpi.exchange--interoperability-of-education-systems,https://www.worldbank.org/en/news/press-release/2026/06/24/sira-new-regional-drive-to-equip-youth-with-skills-and-jobs-in-cabo-verde-cote-d-ivoire-and-guinea,"SIRA: New Regional Drive to Equip Youth with Skills and Jobs in Cabo Verde, Cote d Ivoire and Guinea",World Bank,2026-06-24,2,"Body fetched: a three-country skills-and-jobs programme approval with no education data-system, EMIS or interoperability content in the text; out of scope for this indicator"
dpi.id--authentication,https://www.arpt.gov.gn/loi-2016-035-an-relative-aux-transactions-electroniques/,LOI L/2016/035/AN RELATIVE AUX TRANSACTIONS ELECTRONIQUES,Autorite de Regulation des Postes et Telecommunications (ARPT Guinee),,1,"Body fetched: the ARPT page carries the statute title and navigation only, with no text and no publication date, so no citable body and no date could be established"
dpi.pay--b2b-and-b2g-functionality,https://dgi.gov.gn/2026/05/07/spot-efacturation/,Spot eFacturation,Direction Generale des Impots (DGI),2026-05-07,2,"Body fetched: the page is a link to an MP4 promotional spot with no textual body, no obligation threshold, no calendar and no volumes"
dpi.registry--address-register,https://www.wardip-guinee.org.gn/actualites,actualites wardip,"Projet WARDIP-Guinee, Ministere des Postes, des Telecommunications et de l Economie Numerique",,2,"Body fetched: rolling activity list, not a citable dated artefact; its addressing item - restitution of the digital addressing and postal-code feasibility study by Cabinet GTC at Coyah - is dated 13-14 August 2025 and falls before the progress window"
dpi.registry--tax-register,https://dgi.gov.gn/document/lancement-des-operations-de-recensement-et-la-prorogation-du-delai-de-paiement-de-la-cfu/,LANCEMENT DES OPERATIONS DE RECENSEMENT ET LA PROROGATION DU DELAI DE PAIEMENT DE LA CFU,Direction Generale des Impots (DGI),2025-09-01,2,Body fetched: download-stub page carrying only a file-type and download-count line; the underlying communique PDF returned CRAWL_UNKNOWN_ERROR and could not be reached
dpi.mis--education,https://www.worldbank.org/en/news/press-release/2026/06/24/sira-new-regional-drive-to-equip-youth-with-skills-and-jobs-in-cabo-verde-cote-d-ivoire-and-guinea,"SIRA: New Regional Drive to Equip Youth with Skills and Jobs in Cabo Verde, Cote d'Ivoire and Guinea",World Bank,2026-06-24,2,"In window and Guinea-relevant, but the press release text itself states no EMIS or data-system component - that sits in the project document, not here. Also already staged in this queue by a sibling slice. Page metadata reports Published 2026-03-26 while the body and jcr fields give 24 June 2026; the June date is taken as correct."
dpi.mis--social-protection,https://documents1.worldbank.org/curated/en/099656511142527038/pdf/IDU-4c476791-355e-45dc-ac49-4229cda38007.pdf,"Adaptive Social Protection in Fragility, Conflict and Violence (FCV) Contexts - The Case of Chad",World Bank,2025-10-01,2,"DROP, code SCOPE-COUNTRY. The Agent cited this URL as a Guinea fiscal-sustainability DPF carrying a prior action on updating the RSU decree; the document at the URL is a Chad social protection technical paper. The claimed prior action is unverified and the item is not about Guinea."
dpi.mis--tax,https://dgi.gov.gn/2026/05/07/spot-efacturation/,Spot eFacturation,"Direction Générale des Impôts, Guinée",2026-05-07,2,"Page is a wrapper for a promotional video with no substantive text body; carries no implementation date, taxpayer coverage or mandate for the facture normalisée."
dpi.mis--tax,https://dgi.gov.gn/2026/05/22/%f0%9d%97%97%f0%9d%97%9a%f0%9d%97%9c-%f0%9d%97%9c%f0%9d%97%a1%f0%9d%97%99%f0%9d%97%a2-%f0%9d%97%a9%f0%9d%97%98%f0%9d%97%a1%f0%9d%97%97%f0%9d%97%a5%f0%9d%97%98%f0%9d%97%97%f0%9d%97%9c-%f0%9d%9f%ae/,DGI INFO-VENDREDI 22 MAI 2026 : Communiqué relatif à la prorogation du délai de dépôt en ligne des états financiers (module e-Bilan/eTax),"Direction Générale des Impôts, Guinée",2026-05-22,2,"Real in-window operational event - a deadline extension for a mandatory online filing channel - but the communiqué body is an image; the fetched page yields only the title line, so there is no body to stage."
dpi.mis--customs,https://dgd.gov.gn/actes-du-dg/,Actes du DG - Direction Générale des Douanes,"Direction Générale des Douanes, Guinée",2026-01-01,1,"An index of decisions, instructions and circulars rather than an instrument. Useful pointers - electronic transit tracking circulars of May and November 2024, mobile money payment of the redevance informatique - but no substantive body of its own."
dpi.mis--customs,https://guceg.gov.gn/trade-server/wp-content/uploads/2022/11/Soumission-dune-declaration-dintention-dimportation-ou-dexportation-DVT.pdf,Dossier Virtuel de Transaction - Soumission d'une déclaration d'intention d'importation ou d'exportation,GUCEG / Webb Fontaine Guinée SA,2022-11-01,1,"Strong primary evidence of the single window's electronic workflow, but the DVT module is the Ministry of Commerce import/export declaration of intent plus bank domiciliation, not the customs system. The UN Global Survey page states the customs MIS position directly and was preferred as baseline."
tech.ai--use-of-ai-in-sectoral-management-information-systems,https://sante.gov.gn/wp-content/uploads/2026/06/Bulletin_Performance_Sanitaire_N1_T1_28052026.pdf,"Bulletin Performance Sanitaire N°1 - Résilience, transparence, résultats","Ministère de la Santé et de l'Hygiène Publique, Guinée",2026-05-28,2,"Already staged in this queue by a sibling slice. Independently it would not have been selected here: its AI content is a single line scheduling a 'chantier IA BSD' for Q2 2026 in a 24 000-character health performance bulletin, with no algorithm, use case or deployment described."
tech.innovate--technology-hubs,https://guineenews.org/2025/09/04/guinee-le-ministre-djiba-diakite-procede-au-double-lancement-du-point-gn-et-le-data-center-national-tier-lll/,Guinée : le ministre Djiba Diakité procède au double lancement du point GN et le Data Center national Tier III,Guinéenews,2025-09-04,2,"Substantively about the .GN domain repatriation and the national Tier III data centre, both already covered in this queue by a sibling slice. Its hub relevance is one forward-looking paragraph on a future Technopole Sonfonia with an AI incubator - an announcement of an announcement."
include.access--inclusion-of-refugees-and-idps,https://www.refworld.org/legal/legislation/natlegbod/2018/en/120598,"Guinee: Loi L/2018/050/AN, relative a l'Asile et a la Protection des Refugies en Republique de Guinee",Refworld / National Legislative Bodies,2018-06-20,1,"Catalogue record only - the page carries the citation, the 20 June 2018 date and a link to promulgating decree D/2018/260/PRG/SGG but no article text, so it cannot stand as the instrument itself; the UNHCR rights-mapping page was selected as baseline instead because it reproduces the biometric-documentation provision and the unpublished-decree finding"
data.statistics--national-strategy-for-development-of-statistics,https://stat-guinee.org/index.php/systeme-statistique-national/snds,Strategie Nationale de Developpement de la Statistique,Institut National de la Statistique (INS Guinee),,1,Index page only - a table of links to SNDS documents with no substantive text and no date; the CNS 2018 session report carries the adopting resolution and the strategy's content and was selected as the baseline instead.
data.open--use-of-open-data,https://eiti.org/fr/documents/rapport-de-validation-2026-de-la-guinee,Rapport de Validation 2026 de la Guinee,Initiative pour la Transparence dans les Industries Extractives (ITIE / EITI),2026-05-12,2,"Fetched and staged, then withdrawn: the same document at its English URL had been staged concurrently by a sibling slice as progress/2026-05-12-eiti-guinea-2026-validation-report.md. The scorecard gives Guinea 90/100 on Requirement 7.2, data accessibility and open data."
data.open--use-of-open-data,https://www.stat-guinee.org/index.php/actu/418-atelier-national-de-renforcement-des-capacites-sur-la-modelisation-sdmx-et-la-migration-vers-odp-2-0,ATELIER NATIONAL DE RENFORCEMENT DES CAPACITES SUR LA MODELISATION SDMX ET LA MIGRATION VERS ODP 2.0,Institut National de la Statistique (INS Guinee),2026-07-01,2,"Fetched and staged, then withdrawn: the identical URL had been staged concurrently by a sibling slice as progress/2026-07-01-ins-atelier-sdmx-migration-odp-2-0.md. Duplicate removed under the step-2 rule; the sibling's copy stands."
geopol.china--chinese-mous-engagements-and-commitments,https://mpcid.gov.gn/index.php/mpci-simandou-2040-la-chine-et-la-guinee-renforcent-leur-cooperation-bilaterale-par-un-nouvel-accord-pour-les-projets-structurants-et-innovants/,MPCI/Simandou 2040 : La Chine et la Guinee renforcent leur cooperation bilaterale par un nouvel accord pour les projets structurants et innovants,"Ministere du Plan et de la Cooperation Internationale (MPCI), Republique de Guinee",2026-01-03,2,"In-window government-to-government accord (100 million yuan non-repayable support, seventh FOCAC 2024 commitment) but the projects are to be identified later by the Guinean side and no digital, data or technology component is named; telecoms appear only in a vote of thanks. Fails the digital scope test."
geopol.gulf--gulf-mous-engagements-and-commitments,https://www.spa.gov.sa/fr/N2450869,Le ministere saoudien de l'Economie signe un memorandum d'entente avec le ministere guineen du Plan,Saudi Press Agency (SPA),2025-11-23,2,"Same event as the selected MPCI account of the Riyadh signature; the fetch returned only the headline with no body, so the Guinean ministry's fuller record was staged instead."
geopol.india--india-mous-engagements-and-commitments,https://mpcid.gov.gn/index.php/guinee-inde-vers-des-partenariats-economiques-concrets-et-strategiques/,Guinee-Inde : Vers des partenariats economiques concrets et strategiques,"Ministere du Plan, de la Cooperation Internationale et du Developpement (MPCID), Republique de Guinee",2026-04-17,2,"In-window India-Guinea engagement but a business prospecting mission, not a commitment: digital payments appears only as one delegate's sector alongside solar, pharmaceuticals, agrifood and logistics, and the Guinean side said explicitly it no longer wants prospecting missions. No MoU, contract or digital deliverable - conservative option taken, not staged."
