indicator_id,url,title,publisher,published,brief,why_not
gov.discourse--non-governmental-contribution-to-national-policy,https://mocde.gov.gm/the-ministry-of-communications-and-digital-economy-in-collaboration-with-uneca-conducts-a-two-day-validation-workshop-on-digital-id-and-digital-transformation-strategy/,Validation Workshop for the National Digital ID and Digital Transformation Strategy 2023-2028,"Ministry of Communications and Digital Economy, The Gambia",2024-05-17,1,Not fetched. Out of the progress window and a weaker baseline than the SEP. Held in reserve if the window is ever widened.
gov.discourse--non-governmental-contribution-to-national-policy,https://tgsb.gm/sensitization/,Technical Committees,The Gambia Standards Bureau,2022-01-13,1,"Not fetched. Standards committee composition is participation in standards-making, not in national policy, and the page is undated site furniture."
finance.mou--strategic-relationships,https://mocde.gov.gm/dtfa-wardip-sop-1-continental-launch/,DTfA/WARDIP SOP 1 - Continental Launch,"Ministry of Communications and Digital Economy, The Gambia",2024-04-24,1,"Not fetched. Announces the Gambia-Guinea second submarine cable MoU as signed but does not publish the MoU text, and is out of the progress window. The IDA Financing Agreement is the stronger baseline."
finance.mou--strategic-relationships,https://www.worldbank.org/en/news/press-release/2023/12/01/accelerating-digital-transformation-in-west-africa,Accelerating Digital Transformation in West Africa,World Bank,2023-12-01,1,Not fetched. News of the agreement rather than the agreement; the Financing Agreement itself was staged instead.
finance.mou--strategic-relationships,https://op.gov.gm/gambia-senegal-seal-new-cooperation-agreements,"The Gambia, Senegal Seal New Cooperation Agreements","Office of the President, The Gambia",2026-06-13,2,"Not fetched. In window and covers digital economy and technology, but names no individual agreement and attaches no instrument; the two selected progress items are both signed agreements with stated terms."
finance.mou--strategic-relationships,https://www.bnc24.com/en/national/2026/01/29/news/16885/,MoU Signed Between Bangladesh and Gambia for Development,"Broadcasting News Corporation, Bangladesh",2026-01-29,2,"Not fetched. Genuine in-window e-government MoU with Bangladesh's A2I, but third-ranked behind two agreements evidenced by their own principals; a foreign broadcaster is the weakest available source for a Gambian instrument. Held in reserve if the cap is widened."
infra.connect--internet-usage,https://datahub.itu.int/data/?c=GMB&e=1&i=11624,Individuals using the Internet,International Telecommunication Union (ITU),,1,"The authoritative international series, latest Gambian observation 2024, but the page is a dynamic query interface that exposes no numeric value in static HTML and yields no document body to capture verbatim. Not fetched and not stageable; recorded here so a later pass does not re-buy the lead."
infra.connect--mobile-affordability,https://www.itu.int/dms_pub/itu-d/opb/ind/D-IND-ICT_PRICES.01-2025-PDF-E.pdf,Measuring digital development: The affordability of ICT services 2024,International Telecommunication Union (ITU),2025,1,"Correct baseline for this indicator and already held by OSINT: raw-url-index returned DUP-EXACT against raw/2025/2025-01-01-itu-measuring-digital-development-affordability-of-ict-services-2024.md. Dropped as already-seen rather than duplicated, which is why this indicator stages no baseline."
infra.connect--mobile-affordability,https://www.itu.int/en/ITU-D/Statistics/Pages/ICTprices/default.aspx,ICT prices,International Telecommunication Union (ITU),,1,"Landing page for the ICT price basket collection, not a publication of a Gambian value. No country figure to capture."
infra.connect--mobile-affordability,https://pura.gm/economic-regulations/tariff/telecommunication-tariff/,Telecommunications Tariff,Public Utilities Regulatory Authority (PURA),2021-01-26,1,"The regulator's own tariff record, but it carries local call and SMS rates only and no mobile data prices at all, and it is dated 2021. It does not answer mobile affordability, and staging it to fill the baseline slot would be padding. The run also searched pura.gm for the December 2025 determination itself and found none published."
infra.connect--mobile-affordability,https://foroyaa.net/gra-to-track-telecom-revenues-in-push-for-transparency/,GRA to track telecom revenues in push for transparency,Foroyaa,2026-05-04,2,"Telecom Revenue Assurance System for GRA visibility over telecom transactions. Tax administration of existing VAT and excise, not a change to consumer prices or to any affordability measure; ranked third by the agent and below the cap."
infra.connect--international-internet-bandwidth,https://datahub.itu.int/data/?e=GMB,Gambia data (international bandwidth per Internet user),International Telecommunication Union (ITU),,1,"The internationally comparable used-capacity-per-user series, but the same dynamic interface problem: no static value and no document body to capture."
infra.connect--international-internet-bandwidth,https://gsc.gm/,The Gambia Submarine Cable (GSC),Gambia Submarine Cable Company,,1,"Operator site establishing GSC as the wholly government-owned neutral open-access wholesale provider operating the ACE landing, incorporated 2012. Undated and carries no capacity figures; the Gamtel government profile is dated and quantitative, so it took the single baseline slot."
infra.connect--international-internet-bandwidth,https://pura.gm/pura-explains-frequent-fibre-cuts-and-plans-to-explore-securing-second-fibre-cable-and-extra-backup-facilities/,PURA explains frequent fibre cuts and plans to explore securing second fibre cable and extra backup facilities,Public Utilities Regulatory Authority (PURA),2022-01-04,1,"Strong regulatory account of ACE dependence, repeated cuts and mandated Sonatel backup, but dated January 2022: out of the progress window and weaker than the Gamtel profile as a statement of current capacity."
infra.connect--international-internet-bandwidth,https://tenderimpulse.com/government-tenders/usa/legal-transaction-advisor-for-the-structur-46WZaHKEC41eWmrp,Legal & Transaction Advisor for the Structuring and Capitalization of The Gambia Submarine Cable Company (GSC 2.0),Tender Impulse (republishing a World Bank-sourced notice),2026-02-16,2,Dropped on origin: origin-screen returns DROP for tenderimpulse.com as an excerpt aggregator republishing third-party government tender notices behind its own listing pages. The underlying GSC 2.0 procurement notice would be admissible from its own publisher; this listing is not.
infra.connect--internet-exchange-points,https://www.pch.net/ixp/details/1811,Serekunda Internet Exchange Point,Packet Clearing House (PCH),,1,"Independent registry confirming SIXP as Active, established 25 July 2013, Ethernet, subnet 196.223.34.0/24. Fetched, but its subnet, facility, contact and participant tables are all empty, so it corroborates existence and adds no operating detail the exchange's own page lacks."
infra.connect--internet-exchange-points,http://www.sixp.gm/member.html,SIXP membership,Serekunda Internet Exchange Point (SIXP),,1,"Membership and governance rules from the same undated site as the selected about page, which already carries the membership rule. Second page of one document rather than a second document."
infra.connect--internet-exchange-points,https://www.peeringdb.com/ix/2682,SIXP Gambia,PeeringDB,2020-03-28,1,"The only quantitative peering snapshot located: 1 Gbit/s capacity, two open peers, three connections, ASN 37698. Last updated March 2020, so it cannot establish the present state; its figures are recorded in the selected baseline file note instead."
infra.connect--internet-exchange-points,https://ixpdb.euro-ix.net/en/explore/ixp/723/,SIXP (Serrekunda IXP),Euro-IX IXP Database,2019,2,"Offered against the progress brief but last updated 2019, so it evidences no movement inside the window. Brief 2 returned no qualifying dated IXP development at all, which is the finding for this indicator."
infra.store--off-site-backup-capacity,https://policies.gov.gm/d/b007fc10-80d2-11ef-b086-029254d29bb1,The Gambia Government Cloud Policy,Ministry of Communications and Digital Economy,2023,1,"Makes backup, restoration, business continuity and disaster recovery explicit requirements of cloud service descriptions and SLAs, and assigns GICTA the government-cloud role. A requirement on future services, not a record of capacity that exists; the Cloud Strategy holds the facility inventory and took the baseline slot."
infra.store--off-site-backup-capacity,https://dspd.forte-data.com/d/4726518d-80d2-11ef-b086-029254d29bb1,Government Cloud Implementation Plan,Ministry of Communications and Digital Economy,2023-06-29,1,"Treats consolidation, National Data Centre upgrade, resilience and disaster recovery as work still to be scoped. Third in rank and below the single baseline cap."
infra.store--off-site-backup-capacity,https://standard.gm/barrow-inaugurates-national-data-centre-digital-identity-system/,"Barrow Inaugurates National Data Centre, Digital Identity System",The Standard Newspaper (The Gambia),2026-07-01,2,"The clearest in-window data-storage movement, and already held by OSINT: raw-url-index returned DUP-EXACT against raw/2026/2026-07-01-barrow-inaugurates-national-data-centre-nims-standard.md. Dropped as already-seen, which is why this indicator stages no progress item; the evidence is in the base already."
infra.energy--sufficient-energy-and-water-for-data-centres,https://pura.gm/wp-content/uploads/2023/03/Environmental-and-Social-Management-Framework-ESMF-WARDIP-P176932_-min.pdf,"Environmental and Social Management Framework (ESMF), WARDIP The Gambia",Government of The Gambia under World Bank environmental and social requirements,2022-08-01,1,"Safeguards framework for planned GAMTEL/GAMCEL data-centre works; considers data-centre energy consumption and generator impacts but certifies no facility power, water or cooling adequacy. Supporting, not conclusive, and below the single baseline cap."
infra.energy--sufficient-energy-and-water-for-data-centres,https://nawec.gm/wp-content/uploads/2022/02/The-Gambia-Strategic-Electricity-Sector-Roadmap.pdf,The Gambia Electricity Sector Roadmap 2021-2040,Ministry of Petroleum and Energy / NAWEC,2021-11-01,1,"Official system-level assessment recording the gap between installed and available generation capacity, so it is relevant context for data-centre power resilience, but it assesses the national system and not any data centre, and it says nothing about cooling or water. Ranked third and below the single baseline cap, which the Government Cloud Strategy took as the only document testing adequacy at facility level."
infra.energy--sufficient-energy-and-water-for-data-centres,https://standard.gm/nawec-explains-current-power-crisis-linked-to-iran-war/,Nawec Explains Current Power Crisis Linked To Iran War,The Standard Newspaper (The Gambia),2026-04-08,2,"Same NAWEC press conference and the same 106 MW peak against 78 MW available as the already-staged The Point report of 8 April 2026. Dropped as duplicate-in-run: a second report of one event, which is the commonest way the cap gets wasted."
infra.energy--rural-electrification,https://nawec.gm/wp-content/uploads/2022/02/The-Gambia-Strategic-Electricity-Sector-Roadmap.pdf,The Gambia Electricity Sector Roadmap 2021-2040,Ministry of Petroleum and Energy / NAWEC,2021-11-01,1,"The cabinet-level masterplan for universal access and the Eastern Backbone, but its access baseline predates the 2024 figure carried by the selected National Energy Compact, which supersedes it on the number this indicator turns on."
infra.energy--rural-electrification,https://nawec.gm/?p=2555,Stakeholder Engagement Plan for the WA-REMP Phase 2,NAWEC / World Bank,2026-02-01,1,"Reports roughly 74 per cent access in 2024 and identifies remaining unelectrified communities, but it is a project safeguards and engagement document rather than a national statement of position, and its figure duplicates the Compact's."
infra.capacity--robustness-of-government-hardware-and-software,https://ovp.gov.gm/wp-content/uploads/2023/10/E-GOVERNMENT-STRATEGY.pdf,E-GOVERNMENT STRATEGY 2021-2024,Ministry of Information and Communication Infrastructure,2020-10-01,1,"Describes fragmented, ministry-specific systems and limited centralised databases, so it bears on robustness, but it is older and less asset-specific than the Cloud Strategy stocktake. Staged once and selected as the baseline for the local-capacity indicator instead; one file, one selection each."
infra.capacity--robustness-of-government-hardware-and-software,https://mocde.gov.gm/wp-content/uploads/2023/10/GICTA-ACT-2019.pdf,"Gambia ICT Agency Act, 2019",Government of The Gambia / National Assembly,2019,1,"The statute establishing GICTA with responsibility for government ICT standards, procurement specifications, maintenance, security and ICT audit. It establishes the governance instrument, not the condition or age of the equipment, which is what this indicator asks."
infra.capacity--robustness-of-government-hardware-and-software,https://standard.gm/gamtel-sysroad-sign-50m-ppp-to-modernise-gambias-broadband-network/,"GAMTEL, SYSROAD sign $50M PPP to modernise Gambia's broadband network",The Standard Newspaper (The Gambia),2026-01-08,2,"Offered by the agent against this indicator, but it concerns the national telecommunications backbone rather than government hardware and software. Staged once under international internet bandwidth and not counted here; the cap is a maximum and this indicator stages no progress rather than take a poor fit."
infra.capacity--robustness-of-government-hardware-and-software,https://standard.gm/barrow-inaugurates-national-data-centre-digital-identity-system/,"Barrow Inaugurates National Data Centre, Digital Identity System",The Standard Newspaper (The Gambia),2026-07-01,2,"The strongest in-window movement offered for this indicator, the NIMS/GAM ID biometric identity platform on new data-centre infrastructure, and already held by OSINT: raw-url-index returned DUP-EXACT against raw/2026/2026-07-01-barrow-inaugurates-national-data-centre-nims-standard.md. Dropped as already-seen, which is why this indicator stages no progress item."
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,https://policies.gov.gm/d/ea5d1c6e-80d3-11ef-b086-029254d29bb1,Government Cloud Strategy 2023-2027,Ministry of Communications and Digital Economy,2023-06-23,1,"Identifies gaps in government IT skills, capabilities and institutional knowledge and records GICTA as established but not yet operational at the time of assessment. Ranked second here behind the e-Government Strategy, which is the dedicated capacity assessment; already staged from 2026-09-02 in any case."
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,https://mocde.gov.gm/wp-content/uploads/2023/10/GICTA-ACT-2019.pdf,"Gambia ICT Agency Act, 2019",Government of The Gambia / National Assembly,2019,1,"Assigns GICTA first-level technical support, centralised data-centre facilities, systems development, training and management of government ICT employees. Proves the mechanism exists; says nothing about staffing levels or actual capability, and below the single baseline cap."
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,https://www.linkedin.com/posts/gmcsirt_gmcsirt-cybersecurity-pura-activity-7477719156625289217-b-Dy,FIRST-PURA (gmCSIRT) Cybersecurity Hands-on Training for Critical National Infrastructure staff,The Gambia Computer Security Incident Response Team (gmCSIRT),2026-06-30,2,"A third distinct in-window training event, 27-30 April 2026, covering ransomware response, forensics and a cyber drill for CNI technical staff. Genuine and admissible, but third past a two-progress cap; recorded here so widening the cap needs no new agent_run."
dpi.exchange--national-data-exchange-system,https://policies.gov.gm/d/b007fc10-80d2-11ef-b086-029254d29bb1,Government Cloud Policy,Ministry of Communications and Digital Economy,2023-06-29,1,Ranked below the E-Government Strategy and not fetched by this slice. Assigns the future Government Cloud a role in interoperable services but describes the architecture as an objective to be operationalised; the agent reports its text carries an issue date to be inserted. Already staged by a sibling slice.
dpi.exchange--national-data-exchange-system,https://policies.gov.gm/d/ea5d1c6e-80d3-11ef-b086-029254d29bb1,Government Cloud Strategy 2023 - 2027,Ministry of Communications and Digital Economy,2023-06-23,1,"Already staged in new-queue on 2026-09-02 carrying dpi.exchange in its topics, so available without restaging. Not selected as baseline: it frames cloud and a digital marketplace as the means to enable integration and records that interoperability standards were not yet adopted, weaker on the exchange layer than the E-Government Strategy."
dpi.exchange--interoperability-of-health-systems,https://documents1.worldbank.org/curated/en/099051225101525342/pdf/P173287-8a91211d-7bbc-464f-aa33-d837da2f7928.pdf,"Implementation Status & Results Report: The Gambia Essential Health Services Strengthening Project (P173287), ISR03661",World Bank,2025-05-12,1,"Fetched. Strong dated status: electronic case-based surveillance developed and integrated into DHIS2 and marked Achieved, eHRMIS and eLMIS established, eCRVS interoperability with other MIS recorded as being established and on track. Excluded only by the one-baseline cap. Archived 12 May 2025, so out of window for the progress brief."
dpi.exchange--interoperability-of-health-systems,https://www.afro.who.int/sites/default/files/2022-07/FINAL-HEALTH-POLICY-2021-2030_18.01.22.pdf,National Health Policy 2021-2030,"Ministry of Health, The Gambia",2022-01-18,1,"Not fetched; ranked third. Sets the objective of a robust integrated health information system and a harmonised data warehouse and records the absence of robust EMR, laboratory and integrated HR systems, but states an intended architecture rather than what interoperates."
dpi.exchange--interoperability-of-health-systems,https://www.afro.who.int/sites/default/files/2024-02/The%20Gambia%20Annual%20Report%202022.pdf,The Gambia Annual Report 2022,"World Health Organization, The Gambia",2024-01-01,1,Not fetched; ranked fourth. Corroborating only: records DHIS2 reporting support and continuing fragmentation of health information systems. Date unverified by this run.
dpi.exchange--interoperability-of-health-systems,https://mofea.gov.gm/wp-content/uploads/2025/11/2026-PBB-Book-Final-Executive-Budget-Proposal-NA-Version.pdf,"2026 Programme Based Budget Book, Executive Budget Proposal",Ministry of Finance and Economic Affairs,2025-11-01,2,Not fetched. The agent discounted its DHIS2 and e-LMIS references as routine budget line items rather than a new interoperability deployment; the 2026 Budget Speech from the same ministry was taken instead.
dpi.exchange--interoperability-of-education-systems,https://education.dhis2.org/implementation/the-gambia/,The Gambia - DHIS2,DHIS2 / HISP with the Ministry of Basic and Secondary Education,2024-11-05,1,"Fetched. More current than the selected use case and confirms national scale since 2019, the SEMIS App for individual data and the 2021 individual student identification number, but it is a programme implementation page that never addresses whether EMIS connects to WAEC, HR or other government systems. Excluded by the one-baseline cap."
dpi.exchange--interoperability-of-education-systems,https://documents1.worldbank.org/curated/en/688051518178887899/pdf/Gambia-The-Education-Sector-Support-Project.pdf,Combined Project Information Documents: The Gambia Education Sector Support Program (P162890),World Bank,2018-02-08,1,"Fetched as batch ballast. Records that EMIS required further development to link MoBSE and MoHERST, which was not then captured, and distinguishes WAEC assessment responsibility from ministry EMIS functions. Excluded by the cap and eight years stale as a current position."
dpi.exchange--interoperability-of-education-systems,https://www.gpekix.org/project/data-use-innovations-education-management-information-systems-gambia-uganda-and-togo,"Data Use Innovations for Education Management Information Systems in The Gambia, Uganda, and Togo",GPE Knowledge and Innovation Exchange,2024-12-01,1,Not fetched. A multi-country project page whose Gambia-specific content does not establish interoperability with legacy HR or WAEC systems; ranked below the country use case and the implementation page.
dpi.exchange--interoperability-of-social-protection-systems,https://documents1.worldbank.org/curated/en/099061424110583308/pdf/BOSIB-e80861d4-2c05-4433-890b-f23960cfa011.pdf,Implementation Completion and Results Report: The Gambia Social Safety Net Project (P167260),World Bank,2024-06-14,1,"Fetched as part of a batch. Establishes GamSR was institutionalised and used at closing by six programmes and actors including Nafa, NDMA, ROOTS, CRS and WFP, which is programme-level data reuse rather than registry-to-registry interoperability. Excluded by the one-baseline cap in favour of the founding design framework."
dpi.id--robustness-of-system,https://gid.gov.gm/,The official Website of Gambia Immigration Department,Gambia Immigration Department,,1,"Fetched. Confirms GID issues national identity cards, passports, visas and residence permits and runs border control, but carries no date, no coverage or enrolment figure and no technical detail. Its news headlines render as unreadable placeholder characters and its Policies and Strategies and ICT Sector Statistics blocks are an unrelated ICT-ministry template showing zeros, so the page is partly boilerplate. Too thin to serve as a baseline on robustness."
dpi.id--digital-id-from-birth,http://citizenshiprightsafrica.org/wp-content/uploads/2020/10/Gambia-Births-Deaths-Marriages-Act-1896-amended-1974.pdf,"Births, Deaths and Marriages Registration Act 11 of 1886, as amended to 1974 (Cap. 41:01)",Laws of The Gambia,1886-12-20,1,"Not fetched. The governing civil-registration statute, but it predates digital identity entirely and creates no unique identifier or digital credential at birth, so it cannot establish this indicator's subject. Retained because it remains the legal instrument a later pass may want."
dpi.id--interoperability-of-birth-registration-and-digital-id,http://citizenshiprightsafrica.org/wp-content/uploads/2020/10/Gambia-Births-Deaths-Marriages-Act-1896-amended-1974.pdf,"Births, Deaths and Marriages Registration Act 11 of 1886, as amended to 1974 (Cap. 41:01)",Laws of The Gambia,1886-12-20,1,"Not fetched. Establishes the legal registration function but contains no interoperability or identifier-linkage architecture, which is precisely why it does not answer this indicator."
dpi.id--interoperability-of-birth-registration-and-digital-id,https://data.unicef.org/crvs/gambia/,"CRVS - Birth, Marriage and Death Registration in Gambia",UNICEF Data,2017-12-05,1,"Not fetched. Country profile giving the legal and institutional CRVS baseline and birth-registration completeness, but it predates the eCRVS deployment and the identity linkage this indicator asks about by five years."
dpi.id--use-by-other-systems,https://www.cbg.gm/downloads-file/8c203b0b-f37e-11e9-876c-02e599c15748,Financial Inclusion (National Financial Inclusion Strategy working document),Central Bank of The Gambia,,1,"Fetched. Contains one relevant line, that the national biometric identification card being issued will support Know Your Customer requirements, but it is future tense and the document carries no title page, no publication date and no author; its only internal timeline runs to June 2020. Too weak and too poorly identified to stage as a baseline."
dpi.id--use-by-other-systems,https://iec.gm/ova_dep/why-how-do-i-register/,Why & How do I register?,Independent Electoral Commission,,1,"Not fetched. Establishes that a passport, national identity card, birth certificate or attestation may be used as identity evidence for voter registration, which is documentary acceptance rather than automated use of the identity database. Undated web page."
dpi.id--use-by-other-systems,https://policies.gov.gm/d/05ff7d7c-8bbf-11ef-b086-029254d29bb1,National Social Protection Policy 2015-2025,Government of The Gambia,2015-01-01,1,"Not fetched. Speaks of developing an MIS and a single registry rather than of the national identity being consumed by social protection, so it evidences intent in a different sector; ranked below the World Bank project document."
dpi.pay--governance-role-of-central-bank,http://www.cbg.gm/downloads-file/a548e776-f379-11e9-876c-02e599c15748,"Central Bank of The Gambia Act, 2018",Parliament of The Gambia (text hosted by CBG),2018-09-05,1,"Fetched. The operative statute and on paper the better baseline, but the capture is an OCR wreck rendering one word per line and truncates in the interpretation section, never reaching the Part VIII payment-system sections 61-62 it is wanted for. Staging it would put a citable but unreadable text behind a governance finding."
dpi.pay--governance-role-of-central-bank,https://www.cbg.gm/payment-system,Payment Systems,Central Bank of The Gambia,,1,"DROP, headline-only-stub. Fetched; the page returns a currency converter and a single sentence stating the National Payments Systems operate on business days. No body."
dpi.pay--governance-role-of-central-bank,https://www.cbg.gm/fintech,Fintech,Central Bank of The Gambia,,1,Not fetched. Current CBG page listing licensed payment service providers; useful as a register but below the cap once the Pricing Policy took the baseline.
dpi.pay--governance-role-of-central-bank,https://www.cbg.gm/downloads-file/40be0985-f3e5-11e9-876c-02e599c15748,Central Bank of The Gambia Act (2005),Central Bank of The Gambia,2005-01-01,1,Not fetched. Superseded by the 2018 Act; its ss.52-53 are already quoted in the selected Pricing Policy.
dpi.pay--b2b-and-b2g-functionality,https://www.cbg.gm/gamswitch,GamSwitch,Central Bank of The Gambia,,1,Not fetched. Undated CBG system page; the selected PFM report and BANTABA 2.0 release cover the switch with dates attached.
dpi.pay--b2b-and-b2g-functionality,https://mofea.gov.gm/wp-content/uploads/2024/03/Study-tour-on-Treasury-Single-Account-Report-TSA-.pdf,Treasury Single Account Study Tour Report,Ministry of Finance and Economic Affairs,2024-03-01,1,Not fetched. Carries the interoperability limitation and the proposed IFMIS/GAMSWITCH/RTGS payment gateway; a strong second baseline candidate but the cap allows one.
dpi.pay--b2b-and-b2g-functionality,https://standard.gm/govt-payments-now-digitalised-live-on-yonna-wallet-app/,GOV'T PAYMENTS NOW DIGITALISED LIVE ON YONNA WALLET APP,The Standard Newspaper,2026-03-02,2,"DROP, already-seen. raw-url-index returns DUP-EXACT against raw/2026/2026-03-02 Gambia Gov't payments now digitalised live on Yonna Wallet app.md. Would have been the second progress item."
dpi.pay--b2b-and-b2g-functionality,https://www.linkedin.com/posts/modempay_another-step-forward-for-modem-pay-aps-activity-7443346217431949312-JWFv,Another step forward for Modem Pay.,Modem Pay Inc.,2026-03-27,2,"Not fetched. A company's own LinkedIn post about its own wallet integration; self-promotional social content, not a publisher, and weak against the cap even with the Yonna Wallet slot vacated."
dpi.pay--population-uptake,https://microdata.worldbank.org/catalog/5854/data-dictionary/F1?file_name=micro_gmb.dta,Gambia - Global Financial Inclusion (Global Findex) Database 2021,World Bank,2022-01-01,1,"Not fetched. The correct demand-side source for an adult-population percentage, but it is a microdata catalogue entry rather than a document, and the CBG series is the more recent authoritative publication."
dpi.pay--population-uptake,https://thedocs.worldbank.org/en/doc/1f7221545bf1b7c89b850dd85cb409b0-0400072021/related/The-Gambia-Digital-Economy-Diagnostic-Report-Final.pdf,The Gambia Digital Economy Diagnostic Report,World Bank,2021-01-01,1,Not fetched. Gives the roughly 2 per cent of adults using mobile money baseline but is five years stale against a series that has moved by orders of magnitude.
dpi.pay--population-uptake,https://www.cbg.gm/downloads-file/e1423cda-d124-11f0-8725-02e599c15748,"Monetary Policy Committee Press Release December 4, 2025",Central Bank of The Gambia,2025-12-04,2,Not fetched. A third publication of the same quarterly series; it would establish the window-opening position but the movement it records is already carried by the two selected releases. Staging it would be padding to the cap.
dpi.pay--cross-border-functionality,https://papss.com/wp-content/uploads/2026/06/PAPSS-PAYMENTS-NETWORK-COVERAGE_JUNE2026-5.pdf,PAYMENTS NETWORK COVERAGE,PAPSS / Afreximbank,2026-06-01,1,"DROP, already-seen. DUP-EXACT against raw/2026/2026-06-01-papss-payments-network-coverage-june-2026.md. Was the agent top-ranked baseline; the April 2026 live-banks list was staged instead."
dpi.pay--cross-border-functionality,https://www.wami-imao.org/en/integration-projects/payment-systems,WAMZ Payments System Development Project,West African Monetary Institute,2016-01-01,1,"Not fetched. Establishes that Gambian RTGS/ACH went live in 2012 under the WAMZ programme, but describes a project closed in 2016 and is weaker than a current live-participant register."
