indicator_id,url,title,publisher,published,brief,why_not
gov.policy--data-localisation-policies,https://www.gia.gov.ly/wp-content/uploads/2026/06/Libya_AI_Strategy_2025_2030.pdf,الاستراتيجية الوطنية للذكاء الاصطناعي 2026-2030,الهيئة العامة للمعلومات,2026-06,2,"Names a Libya Sovereign Cloud and keeping sensitive data within national borders, but as a 2026-2027 initiative rather than a rule; staged as the baseline for gov.legislate--ai-legislation-regulations, so counted once"
gov.legislate--legislation-covering-digital-id,https://lawsociety.ly/legislation/%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%B1%D9%82%D9%85-6-%D9%84%D8%B3%D9%86%D8%A9-2022-%D9%85-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D9%85%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%A5%D9%84%D9%83/,قانون رقم 6 لسنة 2022 م بشأن المعاملات الإلكترونية,المجمع القانوني الليبي,2022-10-04,1,"The closest text to e-authentication, covering electronic signature and certification, but it creates no digital identity system; staged as the baseline for gov.legislate--e-commerce-legislation, so counted once"
gov.legislate--legislation-covering-digital-id,https://security-legislation.ly/ar/latest-laws/%D8%A7%D9%84%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%B1%D9%82%D9%85-36-%D9%84%D8%B3%D9%86%D8%A9-1968%D9%85-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D9%84%D8%A3%D8%AD%D9%88%D8%A7%D9%84-%D8%A7%D9%84%D9%85%D8%AF/,القانون رقم (36) لسنة 1968م بشأن الأحوال المدنية,DCAF security-legislation.ly,1968-07-10,1,"The civil registry statute the national number law builds on; foundational for civil registration rather than for digital identity, and below the single-baseline cap. Not fetched"
gov.legislate--legislation-covering-digital-id,https://security-legislation.ly/ar/latest-laws/%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%B1%D9%82%D9%85-15-%D9%84%D8%B3%D9%86%D8%A9-2013%D9%85-%D8%A8%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A7%D9%84%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%B1%D9%82%D9%85-36/,قانون رقم (15) لسنة 2013م بتعديل القانون رقم (36) لسنة 1968م,DCAF security-legislation.ly,2013-06-17,1,Amends correction of civil status records; affects the reliability of the source register but says nothing about digital identity. Not fetched
gov.legislate--legislation-covering-digital-id,https://security-legislation.ly/ar/latest-laws/%D9%82%D8%B1%D8%A7%D8%B1-%D8%B1%D9%82%D9%85-115-%D9%84%D8%B3%D9%86%D8%A9-1998-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D8%B5%D9%84%D8%AD%D8%A9-%D8%A7%D9%84%D8%A3%D8%AD%D9%88%D8%A7%D9%84-%D8%A7%D9%84%D9%85%D8%AF%D9%86%D9%8A%D8%A9,قرار رقم (115) لسنة 1998 بشأن إنشاء مصلحة الأحوال المدنية,DCAF security-legislation.ly,1998-08-01,1,"Constitutes the Civil Registry Authority; institutional rather than identity legislation, and already staged in this batch by a sibling slice"
gov.legislate--legislation-covering-digital-id,https://lawsociety.ly/legislation/%d9%82%d8%b1%d8%a7%d8%b1-%d8%b1%d9%82%d9%85-33-%d9%84%d8%b3%d9%86%d8%a9-2010-%d9%85-%d8%a8%d8%b4%d8%a3%d9%86-%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%a8%d8%b9%d8%b6-%d8%a7%d9%84%d8%a3%d8%ad%d9%83%d8%a7%d9%85/,قرار رقم (33) لسنة 2010م بشأن تقرير بعض الأحكام الخاصة بالرقم الوطني,المجمع القانوني الليبي,2010-01-23,1,"The first implementing instrument for the national number, superseded on any conflicting point by Law 8 of 2014, which was taken as the baseline. Not fetched"
gov.legislate--legislation-covering-digital-id,https://lawsociety.ly/legislation/%d9%82%d8%b1%d8%a7%d8%b1-%d8%a8%d8%a7%d9%84%d9%84%d8%a7%d8%a6%d8%ad%d8%a9-%d8%a7%d9%84%d8%aa%d9%86%d9%81%d9%8a%d8%a9-%d9%84%d9%84%d9%85%d8%b1%d8%b3%d9%88%d9%85-%d8%a7%d9%84%d9%85%d9%84%d9%83%d9%8a/,قرار مجلس الوزراء لسنة 1968م باعتماد اللائحة التنفيذية لقانون الأحوال المدنية,المجمع القانوني الليبي,1968-07-27,1,Operational procedure for civil registry offices; two removes from the indicator. Not fetched
gov.legislate--legislation-covering-digital-id,https://lawsociety.ly/legislation/%d9%82%d8%b1%d8%a7%d8%b1-%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d9%88%d8%b2%d8%b1%d8%a7%d8%a1-%d8%b1%d9%82%d9%85-705-%d9%84%d8%b3%d9%86%d8%a9-2024-%d9%85-%d8%a8%d8%b4%d8%a3%d9%86-%d8%a5%d9%86%d8%b4%d8%a7%d8%a1/,قرار مجلس الوزراء رقم 705 لسنة 2024 م بشأن إنشاء منصة دولتي الإلكترونية,المجمع القانوني الليبي,2024-12-26,1,"Creates a government services platform, not a digital identity regime, and its date falls before the window. Not fetched"
gov.legislate--legislation-covering-digital-id,https://security-legislation.ly/ar/latest-laws/%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%B1%D9%82%D9%85-18-%D9%84%D8%B3%D9%86%D8%A9-1963-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D9%84%D8%A8%D8%B7%D8%A7%D9%82%D8%A7%D8%AA-%D8%A7%D9%84%D8%B4%D8%AE%D8%B5%D9%8A/,قانون رقم (18) لسنة 1963م بشأن البطاقات الشخصية,DCAF security-legislation.ly,1963-04-07,1,"Historical identity card law, useful for the lineage of the card system and not for the current digital identity position. Not fetched"
gov.legislate--legislation-enabling-data-interoperability,https://lawsociety.ly/legislation/%d9%82%d8%b1%d8%a7%d8%b1-%d8%b1%d9%82%d9%85-1690-%d9%84%d8%b3%d9%86%d8%a9-2018-%d9%85-%d8%a8%d8%b4%d8%a3%d9%86-%d8%a5%d9%86%d8%b4%d8%a7%d8%a1-%d8%a5%d8%af%d8%a7%d8%b1%d8%a9-%d9%82%d8%a7%d8%b9%d8%af/,قرار المجلس الرئاسي رقم 1690 لسنة 2018 م بشأن إنشاء إدارة قاعدة البيانات الوطنية,المجمع القانوني الليبي,2018-12-18,1,"The more specific executive instrument for the National Database Administration, but it should be read with decision 130 rather than instead of it; second under the single-baseline cap. Not fetched"
gov.legislate--legislation-enabling-data-interoperability,https://lawsociety.ly/legislation/%d9%82%d8%b1%d8%a7%d8%b1-%d8%b1%d9%82%d9%85-759-%d9%84%d8%b3%d9%86%d8%a9-2021-%d9%85-%d8%a8%d8%a7%d8%b9%d8%aa%d9%85%d8%a7%d8%af-%d8%a7%d9%84%d9%87%d9%8a%d9%83%d9%84-%d8%a7%d9%84%d8%aa%d9%86%d8%b8/,قرار مجلس الوزراء رقم 759 لسنة 2021 م باعتماد الهيكل التنظيمي للهيئة العامة للمعلومات,المجمع القانوني الليبي,2021-12-23,1,"Confirms the authority competence over the national database and the data exchange network, but as an organisational structure rather than an obligation on other bodies. Not fetched"
gov.legislate--legislation-enabling-data-interoperability,https://eidc.gov.ly/decision-179-2021.html,قرار المجلس الرئاسي رقم 179 لسنة 2021 م بشأن اعتماد الهيكل التنظيمي لمراكز المعلومات والتوثيق القطاعية,مركز المعلومات والتوثيق الاقتصادي,2021-02-16,1,"Binds sectoral information centres to supply data on schedule - genuinely relevant, but sectoral rather than a general rule, and below the cap. Not fetched"
gov.legislate--legislation-enabling-data-interoperability,https://lawsociety.ly/legislation/%d9%82%d8%a7%d9%86%d9%88%d9%86-%d8%b1%d9%82%d9%85-4-%d9%84%d8%b3%d9%86%d8%a9-1990-%d9%85-%d8%a8%d8%b4%d8%a3%d9%86-%d8%a7%d9%84%d9%86%d8%b8%d8%a7%d9%85-%d8%a7%d9%84%d9%88%d8%b7%d9%86%d9%8a-%d9%84%d9%84/,قانون رقم 4 لسنة 1990 م بشأن النظام الوطني للمعلومات والتوثيق,المجمع القانوني الليبي,1990-05-14,1,"The historic statutory basis of the national information system, predating electronic linkage and due for repeal under the 2022 draft law; below the cap. Not fetched"
gov.legislate--legislation-enabling-data-interoperability,https://lawsociety.ly/legislation/%D9%82%D8%B1%D8%A7%D8%B1-%D8%B1%D9%82%D9%85-1011-%D9%84%D8%B3%D9%86%D8%A9-1990-%D9%85-%D8%A8%D8%B4%D8%A3%D9%86-%D9%84%D8%A7%D8%A6%D8%AD%D8%A9-%D8%AA%D9%86%D8%B8%D9%8A%D9%85-%D8%B9%D9%85%d9%84-%D8%A7/,قرار رقم 1011 لسنة 1990 م بشأن لائحة تنظيم عمل الهياكل الإدارية للنظام الوطني للمعلومات والتوثيق,المجمع القانوني الليبي,1990-10-30,1,"Implementing regulation of the 1990 system, describing a national information network that predates the current architecture. Not fetched"
gov.legislate--legislation-enabling-data-interoperability,https://security-legislation.ly/ar/latest-laws/%D9%82%D8%B1%D8%A7%D8%B1-%D8%B1%D9%82%D9%85-149-%D9%84%D8%B3%D9%86%D8%A9-1993-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%A7%D9%84%D9%87%D9%8A%D8%A6%D8%A9-%D8%A7%D9%84%D9%88%D8%B7/,قرار رقم 149 لسنة 1993 بشأن إنشاء الهيئة الوطنية للمعلومات والتوثيق,DCAF security-legislation.ly,1993-02-16,1,"Establishes the predecessor authority; institutional history, not a live obligation. Not fetched"
gov.legislate--legislation-enabling-data-interoperability,https://www.gia.gov.ly/wp-content/uploads/2023/02/%D8%A7%D9%84%D9%82%D8%A7%D9%86%D9%88%D9%86-%D8%B1%D9%82%D9%85-8-%D9%84%D8%B3%D9%86%D8%A9-2014%D9%85-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D9%84%D8%B1%D9%82%D9%85-%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A..pdf,قانون رقم (8) لسنة 2014م بشأن الرقم الوطني,المؤتمر الوطني العام / الهيئة العامة للمعلومات,2014-03-24,1,"A strong basis for identity-keyed linkage but not a general data exchange law; staged as the baseline for gov.legislate--legislation-covering-digital-id, so counted once"
gov.legislate--legislation-enabling-data-interoperability,https://opendata.gia.gov.ly/media/policies/%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9%20%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%D8%A9%20%D9%84%D8%AD%D9%88%D9%83%D9%85%D8%A9%20%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA.pdf,السياسة الوطنية لحوكمة البيانات الحكومية,الهيئة العامة للمعلومات,2022-12,1,"States an enter-once use-many aim but is published as policy, with no instrument found making it binding; the indicator asks for legislation. Not fetched"
gov.legislate--ai-legislation-regulations,https://lawsociety.ly/legislation/%D9%82%D8%B1%D8%A7%D8%B1-%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D8%B1%D9%82%D9%85-40-%D9%84%D8%B3%D9%86%D8%A9-2025-%D9%85-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D8%B9%D8%AA/,قرار مجلس الوزراء رقم 40 لسنة 2025 م بشأن اعتماد البرنامج الوطني للذكاء الاصطناعي والتحول الرقمي,المجمع القانوني الليبي,2025-02-28,1,"The only AI-specific legal instrument located, but it establishes and funds a programme and imposes no duty on any developer or deployer; dated 28 February 2025, before the window. Dropped out-of-window. Not fetched"
gov.legislate--ai-legislation-regulations,https://www.gia.gov.ly/wp-content/uploads/2026/02/Ai-s-l-i-r_.pdf,الاستراتيجية الوطنية للذكاء الاصطناعي 2025-2030,الهيئة العامة للمعلومات,2025-12,1,The superseded first edition; the June 2026 adopted edition carries the same legislative-vacuum finding and is operative. Not fetched
gov.legislate--ai-legislation-regulations,https://nesdb.ly/ar/libya-ai-governance-framework,الإطار الوطني لحوكمة الذكاء الاصطناعي في ليبيا,المجلس الوطني للتطوير الاقتصادي والاجتماعي,,1,"Work in preparation with no date on the page, describing an intended framework; undated and unadopted. Not fetched"
gov.legislate--ai-legislation-regulations,https://www.gia.gov.ly/regulatory-legislation/,التشريعات المنظمة - الهيئة العامة للمعلومات,الهيئة العامة للمعلومات,,1,"Useful as negative evidence, since the authority own legislation list contains no AI instrument, but a list page is weaker on this point than the adopted strategy saying so outright. Not fetched"
gov.legislate--ai-legislation-regulations,https://www.gia.gov.ly/wp-content/uploads/2025/10/L-G-A-S-E.pdf,الاستراتيجية الوطنية للذكاء الاصطناعي في دولة ليبيا 2025-2030 (إتاحة أكتوبر 2025),الهيئة العامة للمعلومات,2025-10-30,2,"The October 2025 public release of the first edition; the base already holds a Libya Herald report of that release, and the adopted edition is staged instead. Not fetched"
gov.legislate--e-commerce-legislation,https://www.slideshare.net/slideshow/ss-62654912/62654912,مسودة مشروع قانون المعاملات الإلكترونية الليبي,SlideShare,,1,"Dropped inadmissible-origin: a document-sharing upload of a superseded draft, with no publisher control, and superseded in any case by the enacted Law 6 of 2022. Not fetched"
gov.legislate--e-commerce-legislation,https://lawsociety.ly/legislation/%D9%85%D9%86%D8%B4%D9%88%D8%B1-%D8%B1%D9%82%D9%85-7-%D9%84%D8%B3%D9%86%D8%A9-2020-%D9%85-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D9%84%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%AA%D8%AF%D8%A7%D8%A8%D9%8A%D8%B1/,منشور رقم (7) لسنة 2020 م بشأن التعاقد مع شركات الدفع الإلكتروني,المجمع القانوني الليبي,2020-11-24,1,"Governs bank contracting with payment companies, an acquiring-side supervisory rule rather than e-commerce law. Not fetched"
gov.legislate--e-commerce-legislation,https://lawsociety.ly/legislation/%D9%85%D9%86%D8%B4%D9%88%D8%B1-%D8%B1%D9%82%D9%85-10-%D9%84%D8%B3%D9%86%D8%A9-2017-%D9%85-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D9%84%D8%B6%D9%88%D8%A7%D8%A8%D8%B7-%D9%88%D8%A7%D9%84%D8%AA%D8%B9%D9%84%D9%8A/,منشور رقم (10) لسنة 2017 م بشأن الدفع الإلكتروني عبر الهاتف المحمول,المجمع القانوني الليبي,2017-11-14,1,"Mobile payment controls; a payment channel rule, not e-commerce legislation, and nine years old. Not fetched"
gov.legislate--e-commerce-legislation,https://ejraat.gov.ly/media/27%20June%202010%20-%20Law%20No.%2023-2010%20Regarding%20Commercial%20Activities_1.pdf,قانون رقم (23) لسنة 2010 م بشأن النشاط التجاري,إجراءات - دولة ليبيا,2010-08-21,1,The general commercial statute with consumer provisions at articles 1308 to 1327; relevant background but Law 6 of 2022 is the instrument that defines and regulates electronic commerce. Not fetched
gov.legislate--e-commerce-legislation,https://alwasat.ly/news/libya/511044,«المركزي» يسمح للأجانب بفتح محافظ إلكترونية ويحدد سقوف التحويلات,بوابة الوسط,2026-03-12,2,Dropped duplicate-raw: raw-url-index returned DUP-EXACT against raw/2026/2026-03-11-cbl-allows-foreigners-ewallets-circular-alwasat.md. Not fetched
gov.legislate--e-commerce-legislation,https://customs.gov.ly/legislation/laws/,القوانين واللوائح - مصلحة الجمارك الليبية,مصلحة الجمارك الليبية,,2,Checked for a cross-border e-commerce parcel rule or de minimis threshold and none is published; a negative finding on a list page rather than a movement. Not fetched
gov.legislate--statistics-legislation,https://security-legislation.ly/ar/latest-laws/%D9%82%D8%B1%D8%A7%D8%B1-%D8%B1%D9%82%D9%85-138-%D9%84%D8%B3%D9%86%D8%A9-2012-%D8%A8%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D8%B5%D9%84%D8%AD%D8%A9-%D8%A7%D9%84%D8%A5%D8%AD%D8%B5%D8%A7%D8%A1-%D9%88/,قرار رقم (138) لسنة 2012 بإنشاء مصلحة الإحصاء والتعداد,DCAF security-legislation.ly,2012-03-29,1,"The current institutional founding instrument for the Bureau under the Ministry of Planning; strong, but the 1963 law is the substantive statistics statute and takes the single baseline. Not fetched"
gov.legislate--statistics-legislation,https://lawsociety.ly/legislation/%d9%82%d8%b1%d8%a7%d8%b1-%d8%b1%d9%82%d9%85-478-%d9%84%d8%b3%d9%86%d8%a9-2022-%d9%85-%d8%a8%d8%b4%d8%a3%d9%86-%d8%a5%d8%ac%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d8%aa%d8%b9%d8%af%d8%a7%d8%af-%d8%a7%d9%84/,قرار رقم 478 لسنة 2022 م بشأن إجراء التعداد العام للسكان والتعدادات الأخرى المصاحبة له,المجمع القانوني الليبي,2022,1,"The legal basis of the seventh census and the instrument obliging bodies to implement the Bureau plan; supplements rather than replaces the 1963 law, and falls before the window. Not fetched"
gov.legislate--statistics-legislation,https://lawsociety.ly/legislation/%d9%82%d8%b1%d8%a7%d8%b1-%d8%b1%d9%82%d9%85-825-%d9%84%d8%b3%d9%86%d8%a9-1994-%d9%85-%d8%a8%d8%b4%d8%a3%d9%86-%d8%a5%d8%ac%d8%b1%d8%a7%d8%a1-%d8%a7%d9%84%d8%aa%d8%b9%d8%af%d8%a7%d8%af-%d8%a7%d9%84/,قرار رقم 825 لسنة 1994 م بشأن إجراء التعداد العام للسكان,المجمع القانوني الليبي,1994,1,Shows how the 1963 law was operationalised for the 1995 census; historical corroboration only. Not fetched
gov.legislate--statistics-legislation,https://security-legislation.ly/ar/latest-laws/%D9%82%D8%B1%D8%A7%D8%B1-%D8%B1%D9%82%D9%85-137-%D9%84%D8%B3%D9%86%D8%A9-2012-%D8%A8%D8%B4%D8%A3%D9%86-%D8%A7%D8%B9%d8%AA%D9%85%D8%A7%D8%AF-%D8%A7%D9%84%d9%87%d9%8A%d9%83%d9%84-%D8%A7%d9%84%D8%AA/,قرار رقم (137) لسنة 2012 بشأن الهيكل التنظيمي لوزارة التخطيط,DCAF security-legislation.ly,2012-03-29,1,"Ministerial organisation placing the Bureau under Planning; context, not statistics legislation. Not fetched"
gov.legislate--statistics-legislation,https://bsc.ly/%D9%82%D8%B1%D8%A7%D8%B1-%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D9%88%D8%B2%D8%B1%D8%A7%D8%A1-%D8%B1%D9%82%D9%85667-%D9%84%D8%B3%D9%86%D8%A9-2023-%D9%85/,قرار مجلس الوزراء رقم (667) لسنة 2023 م بشأن إعادة تنظيم جزئي لمصلحة الإحصاء والتعداد,مصلحة الإحصاء والتعداد,2023-11-16,1,"Partial reorganisation of the Bureau; internal structure, before the window, and does not displace the statute. Not fetched"
gov.legislate--statistics-legislation,https://bsc.ly/about/,عن المصلحة,مصلحة الإحصاء والتعداد,,1,The Bureau own history page confirming it operates under the 1963 law; useful corroboration but an undated institutional page. Not fetched
gov.legislate--statistics-legislation,https://lana.gov.ly/post.php?id=357365&lang=ar,التخطيط تتابع ملفات التنمية والمشروعات الاستراتيجية المستهدفة خلال العام 2026,وكالة الأنباء الليبية,2026-05-13,2,A ministerial follow-up meeting on census implementation; third-ranked and weaker than the circular 5274 committee meeting and the technical readiness declaration already selected. Not fetched
gov.legislate--access-to-information-legislation,https://freedomhouse.org/country/libya/freedom-world/2024,Libya: Freedom in the World 2024 Country Report,Freedom House,2024-02-29,1,"The clearest single sentence of absence, that Libya lacks enacted effective laws guaranteeing public access to government information, but a third-party rating rather than a Libyan instrument; the Cabinet draft is the better baseline. Not fetched"
gov.legislate--access-to-information-legislation,https://www.gia.gov.ly/wp-content/uploads/2023/03/Libya-Digital-Transformation-Strategy-2023.pdf,استراتيجية التحول الرقمي الحكومي في دولة ليبيا,الهيئة العامة للمعلومات / ESCWA,2022-12,1,"Libyan official evidence of absence, naming a freedom of access to information law among legislation still required; below the cap once the draft bill itself was located. Not fetched"
gov.legislate--access-to-information-legislation,https://rsf.org/en/country/libya,Libya - RSF country profile,Reporters Without Borders,,1,States that no framework law guarantees access to information; undated country profile and third-party. Not fetched
gov.legislate--access-to-information-legislation,https://www.constituteproject.org/constitution/Libya_2016D.pdf?lang=en,"Libya Draft Constitution, article 55 Transparency and Right to Information",Constitute Project / Constitution Drafting Assembly,2016-03-02,1,A never-enacted draft constitutional guarantee; ten years old and superseded by the 2017 consolidated draft. Not fetched
gov.legislate--access-to-information-legislation,https://security-legislation.ly/ar/latest-laws/%D9%85%D9%82%D8%AA%D8%B1%D8%AD-%D9%85%D8%B3%D9%88%D8%AF%D8%A9-%D8%AA%D9%88%D8%A7%D9%81%D9%82%D9%8A%D8%A9-%D9%84%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%A7%D9%84%D8%AF%D8%B3%D8%AA%D9%88%D8%B1-2017/,مقترح مسودة توافقية لمشروع الدستور 2017، المادة 47,DCAF security-legislation.ly,2017-04-16,1,Draft article 47 on transparency and the right to information in a constitution never adopted. Not fetched
gov.legislate--access-to-information-legislation,https://security-legislation.ly/latest-laws/constitutional-declaration-of-2011-consolidated/,الإعلان الدستوري لسنة 2011 مع تعديلاته,DCAF security-legislation.ly,2011-08-03,1,"The operative transitional framework, whose article 14 protects expression and the press but creates no right to obtain state-held information; already staged in this batch by a sibling slice"
gov.legislate--access-to-information-legislation,https://lawsociety.ly/en/legislation/law-no-76-of-1972-concerning-publications/,قانون رقم 76 لسنة 1972 م بشأن المطبوعات,المجمع القانوني الليبي,1972-07-24,1,"A publications and licensing law, not an access law; including it would misdescribe the legal position. Not fetched"
