indicator_id,subject,briefs_run,candidates_returned,fetched,staged_baseline,staged_progress,not_selected,dropped,drop_codes,outcome,subject_rows_at_probe
dpi.exchange--use-of-digital-id-in-other-systems,dpi.exchange,2,11,4,1,2,1,0,headline-only-stub,staged,2
dpi.exchange--interoperability-of-health-systems,dpi.exchange,2,10,3,1,2,0,0,,staged,2
dpi.exchange--interoperability-of-education-systems,dpi.exchange,2,7,4,1,2,1,0,headline-only-stub,staged,2
dpi.exchange--interoperability-of-social-protection-systems,dpi.exchange,2,8,3,1,2,0,1,already-seen,staged,2
dpi.id--national-maintenance-of-id-and-credentials-systems,dpi.id,2,9,2,1,2,0,0,,staged,4
dpi.id--authentication,dpi.id,2,9,2,1,2,0,0,,staged,4
dpi.id--digital-id-from-birth,dpi.id,2,12,2,1,2,0,0,,staged,4
dpi.id--interoperability-of-birth-registration-and-digital-id,dpi.id,2,11,2,1,2,0,0,,staged,4
dpi.id--use-by-other-systems,dpi.id,2,11,2,1,2,0,0,,staged,4
dpi.pay--governance-role-of-central-bank,dpi.pay,2,9,4,1,2,0,1,already-seen,staged,4
dpi.pay--g2p-functionality,dpi.pay,2,7,5,1,2,0,2,already-seen;already-seen,staged,4
dpi.pay--b2b-and-b2g-functionality,dpi.pay,2,10,3,1,1,1,0,already-seen,staged,4
dpi.pay--cross-border-functionality,dpi.pay,2,9,4,1,2,0,1,already-seen,staged,4
dpi.registry--population-register,dpi.registry,2,12,2,1,2,0,0,,staged,7
dpi.registry--electoral-register,dpi.registry,2,8,2,1,1,0,1,already-seen,staged,7
dpi.registry--tax-register,dpi.registry,2,9,3,1,2,0,0,,staged,7
dpi.mis--land,dpi.mis,2,8,3,1,2,0,0,,staged,7
digital.rural--digitalisation-of-rural-health-clinics,digital.rural,2,5,3,1,2,0,0,,staged,0
digital.rural--digitalisation-of-rural-primary-schools,digital.rural,2,6,3,1,2,0,0,,staged,0
digital.rural--digitalisation-of-rural-registry-offices,digital.rural,2,6,3,1,2,0,0,,staged,0
digital.rural--digitalisation-of-rural-police-stations,digital.rural,2,8,5,1,2,2,0,duplicate-in-run;headline-only-stub,staged,0
tech.ai--use-of-ai-in-sectoral-management-information-systems,tech.ai,2,6,3,1,2,0,0,,staged,8
tech.industry--national-capacity-in-dt-related-production,tech.industry,2,6,2,1,1,0,2,already-seen;already-seen,staged,0
tech.innovate--technology-hubs,tech.innovate,2,6,3,1,2,0,0,,staged,5
capacity.training--dt-related-training-in-secondary-education,capacity.training,2,6,3,1,2,0,0,,staged,5
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,capacity.research,2,6,3,1,2,0,0,,staged,0
include.access--citizen-feedback-portals,include.access,2,4,3,1,2,0,0,,staged,2
include.access--citizen-participation-in-policy,include.access,2,5,2,1,2,0,0,,staged,2
include.access--inclusion-of-persons-with-disabilities,include.access,2,6,3,1,2,0,0,,staged,2
include.access--inclusion-of-refugees-and-idps,include.access,2,6,4,1,2,0,1,fetch-blocked,staged,2
data.satellite--agricultural-use-of-satellite-data,data.satellite,2,6,4,1,2,1,0,no-development,staged,2
data.satellite--meteorological-use-of-satellite-data,data.satellite,2,6,3,1,2,0,0,,staged,2
geopol.india--india-mous-engagements-and-commitments,geopol.india,2,6,3,1,2,0,0,,staged,0
