indicator_id,progress,summary,developments,row_ids
infra.connect--internet-usage,No change,"Internet use was [last measured at 32.5% penetration, 723,000 users, with two-thirds of the population offline](2025-03-03 Digital 2025 - Guinea-Bissau (DataReportal)), before the window opened.","2025-03-03 — the last measurement the base holds [puts internet users at 723,000 and penetration at 32.5%, leaving 67.5% of the population offline](2025-03-03 Digital 2025 - Guinea-Bissau (DataReportal)).

The figure predates the twelve-month window and nothing fresher was published into it: no regulator return, no operator disclosure and no household survey covering internet use appears for Guinea-Bissau. The census reported under Censuses and surveys is the one national data collection inside the window, and its preliminary release carries no connectivity variable.

So the direction of internet use over the window is unmeasured, at the point where the national backbone is still in design and satellite is the only service to have entered the market.",GNB-include.divides-internet-penetration
infra.connect--national-fibre-backbone,Advanced,"The WARDIP-GB backbone [reached its environmental and social safeguards study in May 2026](2026-05-21 WARDIP-GB fibre backbone environmental and social impact study (EIASS)), on a [2,877 km, 56-node design](2026-01-01 Guinea-Bissau National Fibre-Optic Backbone specifications (WARDIP-GB)) not yet built.","The country has no national fibre backbone. The design for one [specifies 2,877 km over 56 nodes in four phases, targeting coverage of more than 99% of the population and operation by a private wholesale operator under exclusive licence](2026-01-01 Guinea-Bissau National Fibre-Optic Backbone specifications (WARDIP-GB)); that specification is itself undated and carried at year precision.

2026-05-21 — the [environmental and social impact study was published](2026-05-21 WARDIP-GB fibre backbone environmental and social impact study (EIASS)), which is the movement in the window: the project passes from design toward implementation procurement.

The starting position was thinner. In [August 2025 the country was seeking deployment experience from Chad with no fixed design published](2025-08-29 Fibre-optic deployment - Guinea-Bissau wants to learn from Chad), after [the programme's launch in April 2025](2025-04-02 President Embalo launches WARDIP in Guinea-Bissau). No construction contract, no selected wholesale operator and no built phase appears on the ledger.",GNB-infra.connect-wardip-gb-backbone
infra.connect--international-internet-bandwidth,"No change, a second cable approved at feasibility but not built","The ACE submarine cable [remains the country's only international fibre link](2025-08-29 Fibre-optic deployment - Guinea-Bissau wants to learn from Chad), with a second, ECOWAS-led cable [approved at feasibility stage in October 2025](2025-10-22-ecowas-segundo-cabo-submarino-validacao-estudo-cabo-verde).","International capacity rests on a single submarine cable. The ACE landing [is the country's first and only international fibre-optic connection, live since March 2023](2025-08-29 Fibre-optic deployment - Guinea-Bissau wants to learn from Chad), and it is held only as background in a secondary record: no primary on the landing itself is on the base.

2025-10-22 - member-state experts with their technical and financial partners [reviewed and approved the feasibility study for a second submarine cable serving Cabo Verde, Liberia, Sierra Leone and Guinea-Bissau](2025-10-22-ecowas-segundo-cabo-submarino-validacao-estudo-cabo-verde), at a workshop the ECOWAS Project Preparation and Development Unit convened in Monrovia.

That cable is at feasibility and nothing further: no route, cost, landing site or construction date is published. Nor does any capacity, price or utilisation figure for the existing link appear on the ledger, so the base can state what carries the traffic and not how much it carries.

The national backbone that would distribute that capacity inland is still in design.",GNB-infra.connect-ace-cable-landing|GNB-infra.connect-ecowas-second-submarine-cable
infra.connect--satellite-broadband-licensing-and-availability,No change,"Starlink [has been commercially live since June 2025](2025-06-19 Starlink enters Guinea-Bissau) under [a provisional authorisation from the regulator](2025-04-10 ARN-TIC grants Starlink Guinea-Bissau provisional authorization), and nothing moved in the window.","2025-06-19 — Starlink [entered service, Guinea-Bissau's seventh West African and twentieth continental market](2025-06-19 Starlink enters Guinea-Bissau), following [a provisional authorisation from ARN-TIC in April 2025](2025-04-10 ARN-TIC grants Starlink Guinea-Bissau provisional authorization). Both events fall before the twelve-month window.

Nothing since records a definitive licence, a second satellite operator, a subscriber figure or a tariff, so what the base holds is the fact of availability and nothing about its reach. An initial provisional licence referred to in the launch record is not itself held.

Satellite is the only service reaching what the absent national backbone does not, which is what makes the missing uptake figure matter.",GNB-infra.connect-starlink-service
infra.cybersec--national-cybersecurity-readiness,No change,"A national cybersecurity strategy [sits in a draft decree](2025-07-10 Guinea-Bissau Council of Ministers approves three digital decrees (interoperability, data governance, cybersecurity)) and the agency to run it [is still only committed to](2025-01-22 Guinea-Bissau presents cybersecurity study, plans National Cybersecurity and Data Protection Agency).","2025-01-22 — the government [presented the results of a WARDIP cybersecurity feasibility study and committed to a National Cybersecurity and Data Protection Agency](2025-01-22 Guinea-Bissau presents cybersecurity study, plans National Cybersecurity and Data Protection Agency).

2025-07-10 — the Council of Ministers [approved the draft decree for a national cybersecurity strategy](2025-07-10 Guinea-Bissau Council of Ministers approves three digital decrees (interoperability, data governance, cybersecurity)). Neither instrument is confirmed gazetted or in force, and both predate the twelve-month window.

Nothing in the window moved either. No computer emergency response team, no cybercrime prosecution, no reported incident and no critical-infrastructure designation appears on this ledger, so readiness is a study, a draft strategy and a promised agency, with no operational capability recorded behind them.",GNB-infra.cybersec-national-cybersecurity-strategy|GNB-infra.cybersec-cybersecurity-data-protection-agency
dpi.id--robustness-of-system,Advanced,"A [third production centre in Biombo took the national network to 18](2026-02-11 Semlex Guinea-Bissau strengthens access to biometric identification), and the ECOWAS credential [reached first field issuance](2026-03-16 Women traders receive ECOWAS biometric ID in Sao Domingos, Guinea-Bissau).","2026-02-11 — the contractor Semlex [opened a production centre at Safim in Biombo, its third in that region and rated at 100 cards a day, bringing the national network to 18 biometric identity production centres, with further centres planned for Sao Domingos and Bolama](2026-02-11 Semlex Guinea-Bissau strengthens access to biometric identification).

2026-03-16 — the ECOWAS biometric card [was issued in the field for the first time the base records, 262 cards to women cross-border traders in Sao Domingos](2026-03-16 Women traders receive ECOWAS biometric ID in Sao Domingos, Guinea-Bissau).

Beneath both is a standing position of [a functional biometric national identity card system, with Guinea-Bissau one of six ECOWAS states to have fully operationalised the regional credential](2025-06-10 Guinea-Bissau deploys efforts to digitize birth registration, national ID systems). What the ledger does not hold is an enrolment total, a coverage rate, an authentication service or any legal instrument governing the system: the movement is in production capacity, not in what the credential does.",GNB-dpi.id-semlex-biometric-id-production|GNB-dpi.id-enbic
dpi.pay--population-uptake,"Advanced, on the regional regulator's 2024 figures","Active electronic-money accounts [grew 33.28% in 2024, the union's second-fastest rate](2026-01-01-bceao-services-financiers-numeriques-uemoa-2024), on a regional report published in January 2026.","2026-01-01 — the regional central bank's annual report on digital financial services [records Guinea-Bissau's active electronic-money accounts up 33.28% in 2024, the union's second-highest growth rate after Togo, on a 1.94% share of accounts opened union-wide and about 1% of regional transaction value, served by two electronic-money issuing initiatives of the 69 operating across the union](2026-01-01-bceao-services-financiers-numeriques-uemoa-2024).

The data year is 2024 and the publication falls inside the window, so what the window holds is the arrival of the figure rather than the growth itself. These are shares within a regional report and not a national release: the base holds no account total, no transaction count and no payments statistic published in Guinea-Bissau.

No named mobile-money service, no interoperable switch and no consumer-protection rule for payments appears anywhere on this ledger.",GNB-dpi.pay-emoney-active-accounts
dpi.registry--civil-register,No change,"Birth registration [stands at about 46% of under-fives](2025-06-10 Guinea-Bissau deploys efforts to digitize birth registration, national ID systems), with [SIREC digitising births, deaths and marriages](2025-06-01 Guinea-Bissau to digitize civil identification, registry and notary services) and no fresher figure since.","The Ministry of Justice's civil registration office [describes SIREC digitising births, deaths and marriages with UNDP-trained officers, roughly three months into a Bissau-first rollout, against a target of at least 90% registration, with registration of under-fives at about 46% from an undated 23.4% baseline](2025-06-10 Guinea-Bissau deploys efforts to digitize birth registration, national ID systems). A parallel account [covers the digitisation of civil identification, registry and notary services](2025-06-01 Guinea-Bissau to digitize civil identification, registry and notary services).

Behind them, a UNDP project co-financed by Switzerland [built a digitisation centre and software to recover the paper civil-registry books](2024-01-01 Building a National Identification System - Scanning and Digitizing the Civil Registry Books in Guinea-Bissau), held at year precision.

All of it predates the twelve-month window. No dated confirmation of regional extension, no fresher registration rate and no death or marriage registration figure appears in it.",GNB-dpi.registry-sirec|GNB-dpi.registry-birth-registration-rate|GNB-dpi.registry-undp-building-national-id
dpi.registry--electoral-register,Advanced,"The updated electoral register [was handed to the elections commission on 18 August 2026 recording 966,152 voters](2026-08-18-guinea-bissau-gtape-entrega-cadernos-eleitorais-cne), unchanged in size from the last update.","2026-08-18 — the electoral register [was handed to the elections commission in both physical and electronic form ahead of the 30 August referendum, recording 966,152 registered voters](2026-08-18-guinea-bissau-gtape-entrega-cadernos-eleitorais-cne).

2026-08-17 — the operation behind it [issued 25,146 replacement voter cards over thirty days from 13 July, worked by 51 brigades covering every region](2026-08-17-guineabissau-gtape-25146-voter-card-second-copies).

The electorate total is unchanged from the previous update, so the operation replaced cards rather than added registrants. No audit, no de-duplication statement and no link between the register and the biometric identity system is published. It is the only register on this ledger that moved in the window.",GNB-dpi.registry-electoral-register-update
capacity.literacy--digital-literacy-general-population,Advanced,"A government and operator programme [stood up its coordination committee in May 2026](2026-05-07 Telecel and Guinea-Bissau Government launch STARTOCODE Coordination Committee), to train 1,000 young people a year for four years.","2026-05-07 — a joint decree [created the STARTOCODE coordination and monitoring committee, formalising a programme to train 1,000 young people a year over four years in programming, data analysis and cloud computing, with a stated emphasis on women and people with disabilities](2026-05-07 Telecel and Guinea-Bissau Government launch STARTOCODE Coordination Committee). The record is the operator's own announcement.

It is the only digital skills programme on this ledger and the only training commitment of any kind. No enrolment figure, no first cohort and no completion is reported, so what exists is the governance structure rather than evidence of training delivered.

No measurement of digital literacy in the population appears anywhere on the base for Guinea-Bissau.",GNB-capacity.training-startocode
data.statistics--censuses-and-surveys,Advanced,"The fourth census [released preliminary results in July 2026 putting the population at 2,191,202](2026-07-23-ang-rgph4-resultados-preliminares-ine), in [the country's first fully digital count](2026-07-23-guinea-bissau-rgph4-first-fully-digital-census-preliminary-results).","2026-07-23 — the national statistics institute [released preliminary results of the fourth General Population and Housing Census: a population of 2,191,202, 50.7% women and 45.7% urban, across 304,939 households and 559,303 dwellings](2026-07-23-ang-rgph4-resultados-preliminares-ine), against 1,449,230 at the 2009 count.

It is [the country's first fully digital census, collected by computer-assisted personal interview and leaving a digital cartography and technology base for future operations](2026-07-23-guinea-bissau-rgph4-first-fully-digital-census-preliminary-results), with UNFPA as lead technical agency and [World Bank support for the statistical capacity behind it](2026-07-24-ang-rgph4-banco-mundial-capacidade-estatistica).

Full tabulations are pending. One record's headline population differs from its own body and from the other two, and the base resolves it against them. No statistics law, no national strategy for the development of statistics and no other survey appears on this ledger.",GNB-data.statistics-rgph4-census
gov.policy--ict-strategy,Advanced,"The [US$60m regional digital programme launched nationally](2026-08-01-gnb-ang-wardip-lancamento-nacional-digitalizacao) in August 2026, giving the 2025-2030 strategy a delivery vehicle.","The national digital transformation strategy for 2025-2030 sits on the ledger as enacted and approved. What it lacked was money and a programme.

Both arrived: the [programme launched nationally in August 2026 covering connectivity, data protection, the digital economy and electronic government](2026-08-01-gnb-ang-wardip-lancamento-nacional-digitalizacao), described by the minister as a pillar of effective public services, with a [procurement plan and implementation reporting behind it](2026-03-17-worldbank-wardip-p176932-procurement-plan-guinea-bissau).",GNB-gov.policy-wardip-national-launch|GNB-gov.policy-entd-gw
gov.policy--broadband-strategy,Advanced,A [2026-2031 strategic plan for the universal access fund](2026-05-01-wardip-plano-estrategico-fundo-acesso-servicos-universais-2026-2031) sets targets for closing the coverage gap.,"A [legal review recommended restructuring the universal access fund](2025-10-30-guinebissau-wardip-revisao-quadro-legal-acesso-servico-universal) in October 2025, which is the base's judgement on the instrument as it stood.

The [2026-2031 roadmap and financing plan](2025-11-24-arn-guine-bissau-plano-estrategico-fasu-2026-2031) followed in November and was [delivered to the regulator in May 2026](2026-05-01-wardip-plano-estrategico-fundo-acesso-servicos-universais-2026-2031). It is a fund plan rather than a broadband strategy, and it is the nearest thing the country holds to one.",GNB-gov.policy-universal-access-fund-plan
gov.policy--data-storage-cloud-strategy,Advanced,A [feasibility study scoped a national cloud](2025-09-18-cybil-feasibility-study-guinea-bissau-cybersecurity) alongside a security operations centre and an incident response team.,"The [study of September 2025](2025-09-18-cybil-feasibility-study-guinea-bissau-cybersecurity) is the only document in the base that treats where Guinean government data should sit: it scopes a national cloud, a security operations centre, a national incident response team and a draft cybersecurity strategy.

A data centre appears separately as a budget line: the [2026 budget carries a named digital transformation investment line covering the financial system, a data centre, communications and an enterprise system](2025-12-01-mef-guine-bissau-oge-2026).",GNB-infra.cybersec-feasibility-study|GNB-finance.budget-digital-line
gov.policy--data-interoperability-framework-roadmap,Advanced,[Decree 27/2025](2025-10-31-gnb-decreto-27-2025-regulamento-nacional-interoperabilidade) sets national interoperability rules and [consultants delivered the platform design](2025-11-15-wardip-gnb-publication-page-devemerge-interoperability-deliverable) in November 2025.,"The framework moved from intention to instrument in the window. The government [approved the national interoperability regulation by decree in October 2025](2025-10-31-gnb-decreto-27-2025-regulamento-nacional-interoperabilidade), with the gazette date disputed in the record.

Consultants then [delivered the interoperability structure, the platform and an action plan for digitising the main public services](2025-11-15-wardip-gnb-publication-page-devemerge-interoperability-deliverable). The cabinet had [approved the data governance and protection policy, the cybersecurity strategy and system interoperability together in September 2025](2025-09-25-ang-conselho-ministros-politica-governanca-protecao-dados).",GNB-dpi.exchange-wardip-interoperability-study|GNB-dpi.exchange-interoperability-regulation
gov.policy--ai-strategy,No change,No artificial intelligence strategy exists; the subject reaches policy only through [misinformation cooperation](2026-06-24-voicegambia-gambia-guinea-bissau-cooperation-misinformation-ai) and a [regional framework](2026-07-01-ang-quadro-politico-integridade-informacao-africa-ocidental-sahel).,"Nothing in the base records a Guinean artificial intelligence strategy, policy or working group.

Where the subject appears it appears as risk: [specialists debated artificial intelligence, ethics and disinformation at a Bissau forum](2025-11-11-nokunsi-djumbai-inteligencia-artificial-bissau) in November 2025; [ministers of Guinea-Bissau and The Gambia pledged joint action as artificial intelligence accelerates the spread of unverified information](2026-06-24-voicegambia-gambia-guinea-bissau-cooperation-misinformation-ai) in June 2026; and a [regional framework adopted the same month commits fifteen West African states to information-integrity laws](2026-07-01-ang-quadro-politico-integridade-informacao-africa-ocidental-sahel).",GNB-tech.ai-ai-discourse
gov.policy--data-localisation-policies,No change,No localisation rule exists; the only hosting question on the record is the [national cloud the feasibility study scopes](2025-09-18-cybil-feasibility-study-guinea-bissau-cybersecurity).,"The [data governance and protection policy approved by cabinet in September 2025](2025-09-25-ang-conselho-ministros-politica-governanca-protecao-dados) is the instrument that would carry a localisation rule, and nothing in the base records one inside it.

What is being planned is capacity rather than restriction: the [feasibility study scopes a national cloud](2025-09-18-cybil-feasibility-study-guinea-bissau-cybersecurity) and the [2026 budget names a data centre](2025-12-01-mef-guine-bissau-oge-2026). Neither says what must be held in it.",GNB-infra.cybersec-feasibility-study|GNB-gov.protect-data-governance-protection-policy
gov.policy--open-data-policy,No change,No open data policy exists; the [access to information bill](2024-10-01-unesco-guine-bissau-validation-projet-loi-acces-information) remains in development and no portal is on the record.,"The base holds no Guinean open data policy, licence or portal.

The adjacent instrument is the access to information bill the ledger carries as in development. Publication that does happen is done by institutions for their own purposes: the [state budget volume](2025-12-01-mef-guine-bissau-oge-2026) and the fund's [national summary data page](2024-07-08-imf-pr24262-guinea-bissau-implements-egdds-national-summary-data-page) are the base's only routine releases.",GNB-gov.legislate-access-to-information-bill|GNB-data.statistics-egdds-nsdp
gov.legislate--data-protection-legislation,Advanced,"The transitional council [ratified the African Union, Budapest and United Nations conventions](2026-05-21-ang-cnt-aprova-lei-contra-falsas-informacoes-redes-sociais) in May 2026.","Domestic protection has rested on the [regional supplementary act on personal data protection](2010-02-16-ecowas-supplementary-act-personal-data-protection-complete-text) since 2010, with the national policy still in development.

The window's movement is treaty ratification rather than a statute: the [transitional national council ratified the African Union, Budapest and United Nations conventions in May 2026](2026-05-21-ang-cnt-aprova-lei-contra-falsas-informacoes-redes-sociais), having [signed the United Nations convention at Hanoi in October 2025](2025-10-25-pj-guine-bissau-adesao-convencao-onu-cibercriminalidade). No domestic data protection act has been passed.",GNB-gov.legislate-false-information-law|GNB-gov.protect-data-governance-protection-policy
gov.legislate--cybersecurity-legislation,Advanced,Three cybercrime conventions were [ratified in May 2026](2026-05-21-ang-cnt-aprova-lei-contra-falsas-informacoes-redes-sociais) alongside a law against false online information.,"Guinea-Bissau [signed the United Nations Convention against Cybercrime at Hanoi in October 2025](2025-10-25-pj-guine-bissau-adesao-convencao-onu-cibercriminalidade), and the [transitional council ratified it with the African Union and Budapest conventions in May 2026](2026-05-21-ang-cnt-aprova-lei-contra-falsas-informacoes-redes-sociais).

The same sitting passed a law against the dissemination of false information online, which the ledger carries as its own row. The institutional side is still scoped rather than built: the [feasibility study proposes a security operations centre and a national incident response team](2025-09-18-cybil-feasibility-study-guinea-bissau-cybersecurity).",GNB-gov.legislate-false-information-law|GNB-infra.cybersec-feasibility-study
gov.legislate--legislation-covering-digital-id,No change,No identity statute is held; enrolment runs on a [contracted production network](2026-06-08-gnb-ang-bolama-centro-producao-bilhete-identidade) and the regional card scheme.,"The base holds no Guinean law governing the identity register or the biometric card. What it holds is delivery: an [eighteenth identity card production centre opened in June 2026](2026-06-08-gnb-ang-bolama-centro-producao-bilhete-identidade) and a [third regional enrolment centre in February](2026-03-09-semlex-inauguration-centre-enrolement-sao-domingos).

The governing frame is regional rather than national: [a consultation opened in February 2026 on a roadmap from national identification systems to the regional biometric card](2026-02-09-ecowas-roadmap-foundational-id-to-enbic-consultation).",GNB-dpi.id-id-production-network
gov.legislate--digital-payments-legislation,No change,"Payment law is regional: the [central bank's register](2026-06-29-cb-umoa-liste-etablissements-agrees-guinee-bissau) licenses six banks, one payment institution and one electronic money issuer.","No domestic payments statute appears in the base. Authorisation runs through the monetary union: the [first licensed payment institution in the country appeared on the register in September 2025](2025-09-15-bceao-liste-etablissements-paiement-agrees-umoa), and the [June 2026 register carries six banks, one payment institution and one electronic money issuer](2026-06-29-cb-umoa-liste-etablissements-agrees-guinee-bissau).

Domestic instruments are administrative rather than legislative: the revenue directorate's [order making the payment platform the sole channel for the tax identification number](2025-12-03-dgci-instrucao-servico-25-2025-nif-kontaktu).",GNB-dpi.pay-payment-institution-licensing
gov.legislate--ai-legislation-regulations,No change,No artificial intelligence instrument exists; the nearest is the [law against false online information](2026-05-21-ang-cnt-aprova-lei-contra-falsas-informacoes-redes-sociais) of May 2026.,"The [law passed with amendments in May 2026](2026-05-21-ang-cnt-aprova-lei-contra-falsas-informacoes-redes-sociais) addresses false information on social networks and names no technology.

It was passed by a transitional council seated after a takeover whose leaders had [ordered radio shutdowns and blocked four major platforms nationwide](2025-11-27-mfwa-guinea-bissau-military-takeover-media-suspension) in November 2025, which is the context any reading of it has to carry.",GNB-tech.ai-ai-discourse|GNB-gov.discourse-online-restrictions
