row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
GNB-gov.legislate-false-information-law,GNB,gov.legislate,Governance,instrument,Ratification of the cybercrime and data protection conventions,Enacted,2026-05-21,"Ratified by the transitional council, May 2026",,Advanced,No convention ratified beyond the regional supplementary act (2025-08),"The transitional national council ratified the African Union, Budapest and United Nations cybercrime conventions in May 2026 alongside the law against false online information; Guinea-Bissau had signed the United Nations convention at Hanoi in October 2025 (2026-05)",2026-05-21-ang-cnt-aprova-lei-contra-falsas-informacoes-redes-sociais|2025-10-25-pj-guine-bissau-adesao-convencao-onu-cibercriminalidade,,
GNB-gov.protect-data-governance-protection-policy,GNB,gov.protect,Governance,instrument,National Data Governance and Protection Policy (decree),In development,2025-07-10,Council of Ministers approved the draft decree (Politica Nacional de Governanca e Protecao de Dados) alongside decrees on interoperability and cybersecurity strategy; no confirmation on file of gazettal or entry into force,,No change,Draft decree approved by Council of Ministers 2025-07-10; not confirmed published or in force,Unchanged; no further movement on file,"2025-07-10 Guinea-Bissau Council of Ministers approves three digital decrees (interoperability, data governance, cybersecurity)",,
GNB-gov.regional-auda-nepad-island-economies,GNB,gov.regional,Governance,instrument,AUDA-NEPAD Programme for African Developing Island Economies (Guinea-Bissau participation),Planned,2026-07-24,"AUDA-NEPAD launched the Programme for African Developing Island Economies at the STC-TTIM Ministerial Segment in Abidjan, covering Guinea-Bissau among seven states; ministers adopted a communique committing to a 2026-2031 roadmap with six pillars including digital transformation",,Advanced,Did not exist,Ministerial communique adopted 24 Jul 2026 committing Guinea-Bissau to the Programme's 2026-2031 roadmap; no country-level implementation reported yet,2026-07-24-auda-nepad-island-economies-programme-launch,,Continental seven-state programme; Guinea-Bissau-specific national actions under it not yet reported
GNB-gov.regional-cplp-digital-rights-charter,GNB,gov.regional,Governance,instrument,CPLP digital rights charter,Implemented,2026-01-29,"Signed at São Tomé by all nine member states, 19 July 2024",,Advanced,Did not exist,"Expressly declaratory and non-binding, committing members to meaningful connectivity on non-discriminatory and affordable terms, personal data protection, cybersecurity cooperation, digital literacy and capacity building and non-fragmentation of the digital environment, and condemning blanket internet shutdowns; the first named activity in the Lusophone data-governance frame since is a Maputo workshop of 8-10 December 2025 at which UNESCO launched the Portuguese edition of its Data Governance Toolkit and more than 40 data-protection authorities and ICT regulators mapped national data ecosystems and governance gaps against the African Union Data Policy Framework and the Smart Africa Data Governance Blueprint",2024-07-19-carta-da-cplp-de-direitos-e-principios-em-ambientes-digitais|2026-01-29-lusophone-countries-in-africa-deepen-digital-cooperation-to-strengthen-data-governance,,declaratory: no domestic measure is recorded as taken under it
GNB-gov.regional-ecowas-data-protection-act,GNB,gov.regional,Governance,instrument,ECOWAS Supplementary Act on Personal Data Protection (A/SA.1/01/10),Enacted,2010-02-16,"Adopted by the ECOWAS Authority of Heads of State and Government, Abuja, 16 February 2010",2010-02-16,No change,In force since 2010,In force as regional law since 2010; it is the applicable data-protection instrument while Guinea-Bissau has no domestic statute and no data-protection authority appointed,2010-02-16-ecowas-supplementary-act-personal-data-protection-complete-text|2022-05-25-data-protection-africa-guinea-bissau-factsheet,,The absence of a domestic law and of an appointed authority is what makes the regional act load-bearing here.
GNB-gov.regional-interpol,GNB,gov.regional,Governance,instrument,INTERPOL privileges agreement and regional police information participation,Implemented,2025-09-12,Signed 12 September 2025,,Advanced,No signed agreement (2025-08),Guinea-Bissau became the first member state to sign the international police organisation's privileges and immunities agreement and confirmed its participation in the West African police information system (2025-09),2025-09-12-interpol-president-guinea-bissau-declaration-of-intent,,
GNB-gov.regional-uemoa-land-directive,GNB,gov.regional,Governance,instrument,UEMOA land registration harmonisation directive,Planned,2026-06-26,"Draft approved by eight member states, June 2026",,Advanced,No regional land registry rule (2025-08),Eight member states approved a draft directive harmonising land registration and titling rules across the union in June 2026; no domestic transposition is recorded (2026-06),2026-06-26-uemoa-directive-immatriculation-propriete-fonciere,,
GNB-gov.standards-cap-alerting,GNB,gov.standards,Governance,instrument,Common Alerting Protocol,Implemented,2026-05-07,Operationalised May 2026,,Advanced,No standards-based public alerting (2025-08),"The meteorological institute operationalised the international common alerting protocol, putting Guinea-Bissau weather alerts on general search and mapping services - the country's clearest adoption of an international data standard (2026-05)",2026-05-07-inm-gb-operacionalizacao-do-cap-sistemas-de-alerta,,
GNB-gov.standards-quality-institute,GNB,gov.standards,Governance,instrument,National Institute of Quality and Metrology,Planned,2025-10-02,"Announced by the minister, 1 October 2025",,Advanced,No national standards or metrology body (2025-08),"The minister signalled a plan to create a national quality and metrology institute in October 2025; no statute, budget or premises follow it (2025-10)",2025-10-02-jornal-no-pintcha-governo-anuncia-instituto-nacional-qualidade-metrologia,,
GNB-gov.discourse-online-restrictions,GNB,gov.discourse,Governance,instrument,Online restrictions following the November 2025 takeover,Implemented,2025-11-27,Platforms blocked from 27 November 2025,,Regressed,No recorded platform blocking (2025-08),Coup leaders ordered radio shutdowns and blocked four major social platforms nationwide; the law against false online information followed in May 2026 (2025-11),2025-11-27-mfwa-guinea-bissau-military-takeover-media-suspension,,
GNB-finance.budget-digital-line,GNB,finance.budget,Finance,instrument,Digital transformation line in the state budget,Implemented,2025-12-30,2026 budget approved 30 December 2025,,Advanced,No identified digital line in the state budget (2025-08),"The 2026 budget carries a named digital transformation investment line covering the financial system, a data centre, communications and an enterprise system, inside a budget of CFA 530.7bn in revenue and spending with a CFA 79.8bn deficit and a CFA 83.2bn investment programme (2025-12)",2025-12-30-ang-conselho-de-ministros-aprova-oge-2026-guine-bissau|2025-12-01-mef-guine-bissau-oge-2026,,
GNB-finance.mou-imf-ecf,GNB,finance.mou,Finance,instrument,IMF Extended Credit Facility reform programme,Implemented,2026-06-12,Eleventh review completed June 2026,,Advanced,Ninth and tenth reviews completed with US$3.2m disbursed and the arrangement extended to December 2026 (2026-03),"The eleventh review completed in June 2026 disbursing a further US$1.6m to US$1.7m, with the revenue administration platform and a taxpayer census named among the reform actions (2026-06)",2026-06-12-imf-pr-26-204-guinea-bissau-eleventh-ecf-review|2026-06-01-imf-cr-26-140-guinea-bissau-eleventh-ecf-review|2026-03-09-imf-guinea-bissau-country-report-26-83-ninth-tenth-ecf-reviews,,
GNB-finance.new-miga-orangebissau-guarantee,GNB,finance.new,Finance,instrument,MIGA guarantee - Sonatel/Orange Bissau S.A. equity investment,Implemented,2025-01-01,"MIGA approved a US$25,435,357 guarantee (FY2025) to Sonatel SA covering its equity investment in Orange Bissau S.A., part of the combined Orange Guinea/Guinea-Bissau programme",2023-08-12,No change,"Guarantee active, in force; US$0 disbursed (as captured)",Same - no new disbursement or status update found within the window,2025-01-01-miga-gnb-orange-bissau-2025-orange-bissau-sa-telecoms-operator-guarantee,,"Part of combined Orange Guinea/Guinea-Bissau programme, EUR433.7m total across three tranches (PIDs 14394/14395/15192), approved 2023-08-12"
GNB-finance.new-undp-maisdigital,GNB,finance.new,Finance,instrument,UNDP Mais Digit@l for Guinea-Bissau grant,Implemented,2025-01-01,"UNDP committed a US$3,360,500 grant (IATI OUTPUT 01004393) for a national digital-transformation programme implementing ENTD.GW with UNU-EGOV technical assistance",,No change,"Active grant; early-stage disbursement of US$566,152 of US$3,360,500 recorded",Same - no newer disbursement figure held within the window,2025-01-01-undp-gnb-mais-digital-2025-mais-digitl-for-guinea-bissau,,Commit-USD taken as total programme budget (2025-2030) per spec guidance; IATI record shows only the early $566K disbursement
GNB-finance.new-wb-wardip-idagrant,GNB,finance.new,Finance,instrument,World Bank WARDIP-GB (DTfA/WARDIP SOP1) IDA grant,In development,2026-01-01,"WARDIP-GB programme launch ceremony presided by President Embalo in Bissau, marking the start of in-country implementation of the World Bank-financed grant",2023-11-07,No change,"Implementation under way following the April 2025 launch; national fibre-backbone design (2,877 km, 56 nodes) published, private-sector wholesale-telecom partner not yet selected",Same - no new status-fixing milestone found within the window; backbone procurement stage unchanged as far as the base holds,2023-11-07-worldbank-dtfa-wardip-sop1-pad4756|2023-01-01-world-bank-gnb-2023-wardip-sop1-guinea-bissau-bw01|2025-04-02 President Embalo launches WARDIP in Guinea-Bissau|2026-01-01 Guinea-Bissau National Fibre-Optic Backbone specifications (WARDIP-GB),,"Guinea-Bissau's allocation is US$60.00m IDA grant (SDR 45.7m) plus US$0.50m government counterpart = US$60.50m total (2023-11-07, per PAD4756); PAD is the regional SOP1 document (Gambia/Guinea/GNB/Mauritania + AU/ECOWAS/Smart Africa, US$293.00m total)"
GNB-infra.connect-gw-cctld,GNB,infra.connect,ICT Infrastructure,instrument,.GW country-code top-level domain,Implemented,2026-06-05,Internationalised domain names supported from 2026-06-05,,Advanced,Registration in unaccented Latin characters only,"The national registry implemented support for internationalised domain names in the .GW top-level domain, allowing registration of addresses using the accented characters of Portuguese and of other languages used in the country",2026-06-05-ang-gw-idn-domains-nic-gw,,announced by the national regulator through the registry; no registration count or fee change is stated
GNB-infra.connect-ace-cable-landing,GNB,infra.connect,ICT Infrastructure,instrument,ACE (Africa Coast to Europe) submarine cable landing,Implemented,2025-08-29,Guinea-Bissau connects to its first international submarine fibre-optic cable (ACE),,No change,"Live since March 2023; sole international connectivity link, national backbone still absent","Unchanged; still the sole international submarine link, WARDIP-GB national backbone not yet operational",2025-08-29 Fibre-optic deployment - Guinea-Bissau wants to learn from Chad,,ACE landing date is background context in a 2025-08-29 secondary mention; no dedicated primary on the ACE connection event itself is held
GNB-infra.connect-ecowas-second-submarine-cable,GNB,infra.connect,ICT Infrastructure,instrument,"ECOWAS second submarine cable (Cabo Verde, Liberia, Sierra Leone, Guinea-Bissau)",Planned,2025-10-22,"Feasibility study reviewed and approved at the ECOWAS expert workshop, Monrovia, 22-24 October 2025",,Advanced,Did not exist,"Member-state experts with technical and financial partners reviewed and approved the feasibility study for a second submarine cable serving Cabo Verde, Liberia, Sierra Leone and Guinea-Bissau at a workshop organised by the ECOWAS Project Preparation and Development Unit in Monrovia, 22-24 October 2025; no route, cost, landing site or construction date is published",2025-10-22-ecowas-segundo-cabo-submarino-validacao-estudo-cabo-verde,,"A regional project ECOWAS runs for four member states; the same record sits on the Cabo Verde, Liberia and Sierra Leone ledgers. Whether it is the same project as any nationally announced second landing is not stated by the source."
GNB-infra.connect-starlink-resale,GNB,infra.connect,ICT Infrastructure,instrument,Enforcement against unlicensed internet resale,Implemented,2025-09-25,"Regulator notice, 25 September 2025",,Advanced,Satellite service licensed with no statement on resale (2025-08),The regulator warned that only the licensed satellite operator itself may sell the service in Guinea-Bissau and that illegal resale will face sanctions (2025-09),2025-09-25-arn-guine-bissau-comunicado-fornecimento-ilegal-internet-starlink,,
GNB-infra.connect-fibre-tender,GNB,infra.connect,ICT Infrastructure,instrument,National fibre backbone tender,In development,2026-03-17,"International tender relaunched, March 2026",,Stalled,No national fibre backbone and two cancelled tender rounds (2025-08),An international partnership tender for the country's first national fibre backbone was relaunched in March 2026 after two prior rounds were cancelled (2026-03),2026-03-17-wardip-concurso-internacional-rede-nacional-fibra-optica|2026-03-17-worldbank-wardip-p176932-procurement-plan-guinea-bissau,,
GNB-infra.connect-wardip-final-report,GNB,infra.connect,ICT Infrastructure,instrument,RNEP-GB / WARDIP-GB Final Report (Apr 2025),"Not held, searched 2026-09-04 - other deliverables of the same programme are held and this one is not",2026-03-17,No copy located,,No change,Not located (2025-08),"Still not located: the programme's interoperability deliverable, its universal access fund strategic plan and its procurement plan are all held, and the April 2025 final report is not",2026-03-17-worldbank-wardip-p176932-procurement-plan-guinea-bissau|2025-11-15-wardip-gnb-publication-page-devemerge-interoperability-deliverable,2026-09-04,"The document posted at wardip.gw as the RNEP-GB final report is now held and is the National Research and Education Network study, not the WARDIP-GB backbone design; the backbone specifics (2,877 km, 56 nodes) still rest on an undated project-website primary."
GNB-infra.connect-starlink-service,GNB,infra.connect,ICT Infrastructure,instrument,Starlink satellite internet service,Implemented,2025-06-19,Commercial launch,,No change,"Commercially live since 2025-06-19, Guinea-Bissau's 7th West African / 20th continental Starlink market","Commercially live, unchanged; no newer status update on file",2025-04-10 ARN-TIC grants Starlink Guinea-Bissau provisional authorization|2025-06-19 Starlink enters Guinea-Bissau,,An initial Dec 2024 provisional licence referenced in the June 2025 source is not itself held as a primary
GNB-infra.connect-wardip-gb-backbone,GNB,infra.connect,ICT Infrastructure,instrument,WARDIP-GB National Fibre-Optic Backbone,In development,2026-05-21,"EIASS environmental and social safeguards study published, moving toward implementation",2026-01-01,Advanced,WARDIP programme launched (five components); no fixed backbone design published yet; Guinea-Bissau still lacked a national backbone and was seeking deployment experience from Chad (Aug 2025),"2,877 km design specified (56 nodes, 4 phases, >99% population coverage target, private wholesale operator under exclusive licence); EIASS safeguards study published, project moving toward implementation procurement, not yet built",2025-04-02 President Embalo launches WARDIP in Guinea-Bissau|2025-08-29 Fibre-optic deployment - Guinea-Bissau wants to learn from Chad|2026-01-01 Guinea-Bissau National Fibre-Optic Backbone specifications (WARDIP-GB)|2026-05-21 WARDIP-GB fibre backbone environmental and social impact study (EIASS),,"Backbone-spec source is an undated primary (date_source proxy, year precision), corroborated by the dated EIASS report"
GNB-infra.cybersec-feasibility-study,GNB,infra.cybersec,ICT Infrastructure,instrument,Cybersecurity landscape feasibility study,Implemented,2025-09-18,Study published September 2025,,Advanced,No scoping of national cybersecurity capability (2025-08),"A World Bank-financed study scoped a security operations centre, a national incident response team, a national cloud and a draft cybersecurity strategy (2025-09)",2025-09-18-cybil-feasibility-study-guinea-bissau-cybersecurity,,
GNB-infra.cybersec-cybersecurity-data-protection-agency,GNB,infra.cybersec,ICT Infrastructure,instrument,National Cybersecurity and Data Protection Agency,Planned,2025-01-22,"Government presented WARDIP/NRD Cyber Security feasibility study results and committed to create a National Cybersecurity and Data Protection Agency (Minister Marciano Silva Barbeiro), framed as central to digital sovereignty and data protection",,No change,Announced and committed to (Jan 2025); not yet established,Still at commitment stage; no source confirms the Agency has been formally established or made operational,"2025-01-22 Guinea-Bissau presents cybersecurity study, plans National Cybersecurity and Data Protection Agency",,Distinct from the National Cybersecurity Strategy decree of July 2025; no subsequent source confirms establishment
GNB-infra.cybersec-national-cybersecurity-strategy,GNB,infra.cybersec,ICT Infrastructure,instrument,National Cybersecurity Strategy (decree),In development,2025-07-10,"Council of Ministers approved the draft decree for a National Cybersecurity Strategy, following the January 2025 WARDIP/NRD Cyber Security feasibility study; no confirmation on file of gazettal or entry into force",,No change,Draft decree approved by Council of Ministers 2025-07-10; not confirmed published or in force,Unchanged; no further movement on file,"2025-07-10 Guinea-Bissau Council of Ministers approves three digital decrees (interoperability, data governance, cybersecurity)|2025-01-22 Guinea-Bissau presents cybersecurity study, plans National Cybersecurity and Data Protection Agency",,
GNB-dpi.exchange-asycudaworld,GNB,dpi.exchange,DPI,instrument,ASYCUDAWorld customs management system,Implemented,2026-01-26,"Went live across the customs estate, reported by UNCTAD 26 January 2026",2026-01-26,Advanced,"ASYCUDA++, run since the early 1990s","Live at the Port of Bissau, Bissau International Airport and the customs offices of Sao Domingos, Gabu and Bafata, retiring the ASYCUDA++ installation",2026-01-26-unctad-guinea-bissau-launches-asycudaworld,,
GNB-dpi.exchange-egif-gw,GNB,dpi.exchange,DPI,instrument,eGIF-GW interoperability framework and platform,In development,2024-07-31,"Version 2.0 of the framework, platform and enterprise architecture delivered under WARDIP-GB, July 2024",2024-07-31,Advanced,Did not exist,"Framework, interoperability platform and enterprise architecture specified at version 2.0 under WARDIP-GB; the base holds no record of the platform entering service",2024-07-31-gnb-wardip-egif-gw-interoperability-framework-v2,,"The technical framework, distinct from the interoperability regulation approved in 2026 and recorded separately."
GNB-dpi.exchange-wardip-interoperability-study,GNB,dpi.exchange,DPI,instrument,Interoperability and public service digitisation study,Implemented,2025-11-15,Consultancy deliverable published November 2025,,Advanced,An interoperability framework in development with no delivered design (2024-07),"Consultants delivered the interoperability structure, platform and action plan for digitising the main public services in November 2025, and the government approved the national interoperability regulation by decree in October (2025-11)",2025-11-15-wardip-gnb-publication-page-devemerge-interoperability-deliverable|2025-10-31-gnb-decreto-27-2025-regulamento-nacional-interoperabilidade,,
GNB-dpi.exchange-interoperability-regulation,GNB,dpi.exchange,DPI,instrument,Interoperability Regulation (public/private digital systems and platforms),"Enacted, in-force date not held",2026-08-08,"Government approval of the national interoperability regulation, announced 2026-08-08 by the WARDIP programme in Guinea-Bissau",,Advanced,Council of Ministers approval of the draft decree (2025-07-10); no later update on promulgation or publication found,"Approved by the government as a national interoperability framework, presented as Guinea-Bissau's contribution to WARDIP; the announcing record names no decree number, gazettal or entry-into-force date","2026-08-08-guineabissau-national-interoperability-framework|2025-07-10 Guinea-Bissau Council of Ministers approves three digital decrees (interoperability, data governance, cybersecurity)",,"Approval is reported by the World Bank-backed programme that supports the work, not by a gazette; the paired data-governance and cybersecurity decrees approved the same day in 2025 are recorded separately under Governance and regulation and have not moved"
GNB-dpi.exchange-health-supply,GNB,dpi.exchange,DPI,instrument,Medicine traceability and supply tracking,Implemented,2025-10-06,"US$5m warehouse commissioned, October 2025",,Advanced,No traceability of medicines in the national supply chain (2025-08),"A US$5m solar-powered warehouse gives the central procurement body real-time medicine tracking, and a pharmaceutical track and trace mandate centred on the regulator's drug catalogue came into force in September 2025 (2025-10)",2025-10-06-gnb-undp-smart-warehouse-in-a-box-global-fund|2025-09-26-antares-vision-guinea-bissau-track-trace-mandate-digital-health,,
GNB-dpi.exchange-education-database,GNB,dpi.exchange,DPI,instrument,"National school, teacher and student database",In development,2026-02-19,"Programme financing confirmed, February 2026",,Advanced,An education statistics system whose last yearbook dates to 2014/15 (2025-10),"A financed programme is building a nationwide school, teacher and student database with training on the education planning system and mobile data collection, following statistics training that began across four regions in October 2025 (2026-02)",2026-02-19-gnb-gpe-better-data-education-prieqt|2025-10-20-fec-peside-sige-2-0-estatisticas-educacao-guine-bissau,,
GNB-dpi.id-birth-registration-at-enrolment,GNB,dpi.id,DPI,instrument,Birth registration at points of service,Implemented,2026-06-01,"Third justice caravan launched, June 2026",,Advanced,Birth registration through registry offices only (2025-08),"The justice and education ministries agreed in August 2025 to issue birth registration at the moment of school enrolment; more than 20,000 children were registered through health services in the nine months to June 2025; and a third mobile justice caravan using the digital registration system launched in June 2026 (2026-06)",2026-06-01-gnb-ang-candonga-di-justica-2026-sirec-registo-movel|2025-09-04-gnb-unicef-nascer-com-identidade-registo-nascimento-saude|2025-08-05-ang-acordo-justica-educacao-registo-nascimento-matricula,,
GNB-dpi.id-enbic,GNB,dpi.id,DPI,instrument,ENBIC (ECOWAS biometric ID) - Guinea-Bissau deployment,Implemented,2026-03-16,"262 women cross-border traders receive ENBIC cards in Sao Domingos (Cacheu) under a Guinea-Bissau-Senegal women-traders mobility pilot run by the National Borders Commission, ECOWAS-backed and GIZ-financed",2025-06-10,Advanced,Operationalized nationally (Guinea-Bissau one of six ECOWAS states to fully operationalize ENBIC); no field-level distribution reported (2025-06),"Operationalized, plus a first reported field-issuance pilot - 262 ENBIC cards issued to women cross-border traders in Sao Domingos, March 2026, under a Guinea-Bissau-Senegal mobility project","2025-06-10 Guinea-Bissau deploys efforts to digitize birth registration, national ID systems|2026-03-16 Women traders receive ECOWAS biometric ID in Sao Domingos, Guinea-Bissau",,"Movement reflects a field-issuance pilot within an already-Implemented status, not a status-tier change"
GNB-dpi.id-id-production-network,GNB,dpi.id,DPI,instrument,Identity card production and enrolment network,Implemented,2026-06-08,"Eighteenth production centre opened, June 2026",,Advanced,A biometric identity production network in operation (2026-02),A third regional enrolment centre opened in February 2026 and the eighteenth identity card production centre nationwide opened in June; a regional pilot issued cards to more than 260 women traders at the Senegalese border in March (2026-06),2026-06-08-gnb-ang-bolama-centro-producao-bilhete-identidade|2026-03-09-semlex-inauguration-centre-enrolement-sao-domingos|2026-03-20-ecowas-enbic-sao-domingos-262-women-traders,,
GNB-dpi.id-passe,GNB,dpi.id,DPI,instrument,PASSE automated border entry and exit control system,Implemented,2025-01-28,"Launched at Osvaldo Vieira International Airport, 22-23 January 2025",2025-01-22,Advanced,Did not exist,"In service at Osvaldo Vieira International Airport: automated searching and a register of entry and exit movements, ceded by Portugal’s Sistema de Seguranca Interna and adapted locally under the EU-funded GESTDOC project",2025-01-28-camoes-gestdoc-encerramento-lancamento-passe-sirec,,"Launched at the same event that closed GESTDOC and launched SIREC, recorded separately."
GNB-dpi.id-semlex-biometric-id-production,GNB,dpi.id,DPI,instrument,Semlex biometric national-ID production network,Implemented,2026-02-11,"Semlex opens a production centre in Safim (Biombo) - the third in Biombo, 100 cards per day - bringing the national network to 18 biometric-ID production centres; further centres planned for Sao Domingos and Bolama (Bijagos)",2025-06-10,Advanced,Functional biometric national-ID card system in place nationally; decentralisation network not itemised (2025-06),"18 production centres nationwide, including the newly opened Safim centre (Biombo, 100 cards/day, third in Biombo); further centres planned for Sao Domingos and Bolama (Bijagos) (2026-02)","2025-06-10 Guinea-Bissau deploys efforts to digitize birth registration, national ID systems|2026-02-11 Semlex Guinea-Bissau strengthens access to biometric identification",,
GNB-dpi.pay-blockchain-wage-bill,GNB,dpi.pay,DPI,instrument,Blockchain public wage-bill and pensions platform,Implemented,2024-10-02,Launched May 2024 under the IMF Extended Credit Facility,2024-05-01,Advanced,Did not exist,"In service since May 2024, running eligibility, budgeting, payment approval and disbursement of civil-service salaries and pensions on a tamper-evident ledger with near-real-time discrepancy alerts; built over four years with Ernst & Young as technical adviser",2024-10-02-imf-country-focus-guinea-bissau-blockchain-wage-bill,,Coverage figures quoted for November 2024 were a stated expectation at the time of writing and are not confirmed in this base.
