indicator_id,progress,summary,developments,row_ids
finance.budget--sustainable-domestic-financing-of-digital-transformation,"Mixed, the ICT vote tripled and a first domestic identity line appeared while whole-budget revenue realisation fell short","The ICT ministry vote [rose to BIF 131.7bn](2026-05-13-le-renouveau-loi-reglement-compte-rendu-budgetaire-2024-2025) and [BIF 16.0bn was proposed for the identity card](2026-06-11-bdi-2026-cni-biometrique), against [76.79% revenue realisation](2026-05-13-le-renouveau-loi-reglement-compte-rendu-budgetaire-2024-2025).","2026-05-13 — the settlement law [put the communications and ICT ministry vote at BIF 131.7bn for 2024/25 against BIF 43.1bn the year before](2026-05-13-le-renouveau-loi-reglement-compte-rendu-budgetaire-2024-2025). The same instrument [records whole-budget revenue realised at BIF 3,234bn, 76.79% of a revised target that had itself been cut from BIF 5,076bn to BIF 4,732bn](2026-05-13-le-renouveau-loi-reglement-compte-rendu-budgetaire-2024-2025).

2026-06-11 — [BIF 16.0bn was proposed in the draft 2026/27 budget for the biometric identity card](2026-06-11-bdi-2026-cni-biometrique), the first domestic state digital line this base tracks for the country. [A universal service fund appropriation of BIF 11.40bn was revised in for dedicated transit to health facilities and schools](2026-07-01-bdi-2026-fsu-connectivite-institutions), on an own-source levy.

The reason a voted line is not a spent line is on the record: [a mid-year work plan showed credits shifted between programmes with a 2.7% overrun](2025-10-27-burundi-eco-budget-2024-2025-urgences-ptba-s2), and [the 2026/27 budget was adopted with expenditure above BIF 7,020bn against revenue of BIF 6,296.03bn, with the audit court telling senators it lacked clarity on remaining public debt](2026-06-19-burundi-eco-budget-general-2026-2027-adopte-cour-des-comptes).",BDI-finance.budget-mincotim|BDI-finance.budget-execution|BDI-dpi.id-appropriation|BDI-infra.connect-fsu|BDI-finance.budget-ptba|BDI-finance.budget-general
finance.mou--strategic-relationships,Advanced,A five-year health-sector memorandum with the United States [commits US$156m and covers health-data management](2026-02-09-us-commits-156m-burundi-health-sector-agreement).,"2026-02-09 — [a five-year agreement with the United States committing US$156m to the health sector was signed, including health-data management](2026-02-09-us-commits-156m-burundi-health-sector-agreement). Nothing comparable existed before it and it is the largest single commitment on this ledger.

What it does not carry is a data instrument. No data-sharing agreement under the memorandum has been published, so the terms on which health data would move between the two parties are not on the record — at a point when the country's data protection authority has not been constituted.",BDI-finance.mou-us
finance.new--development-partner-project-financing,Advanced,"The World Bank digital foundations project [reached 61% commitment at its mid-term review](2026-03-27-world-bank-reviews-burundi-pafen-reform-program), prioritising public-finance modernisation, the identity card and a data centre.","2026-03-27 — [the mid-term review put commitment at 61%, with priorities named as public-finance modernisation, the national identity card and a national data centre](2026-03-27-world-bank-reviews-burundi-pafen-reform-program), against [a project already under implementation](2026-01-01-world-bank-bdi-2026-burundi-pafen-lumitel-bw09).

It is the only development-partner digital financing on this ledger, and most of what moved in the window sits under it: the rural network contracts reported under mobile coverage, the mast programme, the broadband coverage target and the data centre that has not been built. No disbursement figure, results framework or restructuring is published, so commitment is the only measure available.",BDI-finance.new-pafen
infra.connect--mobile-penetration,"Advanced, on contracted coverage rather than on any measured subscriber base","Two operators [were contracted to build 4G on 178 hills](2026-05-05-onatel-5-9m-deal-digital-access-rural-burundi), a third [was licensed with no launch](2026-03-02-lyca-mobile-telecom-ehealth-burundi), and no national penetration figure exists.","2026-03-04 — [one operator was contracted at more than US$10m for 86 hills across 14 provinces](2026-03-04-lumitel-burundi-10m-high-speed-internet-project), and 2026-05-04 — [the incumbent for 92 hills at US$5.9m, stated to cover 372,035 people](2026-05-04-burundi-5-9m-contract-rural-network-techafricanews), [confirmed the following day](2026-05-05-onatel-5-9m-deal-digital-access-rural-burundi). [A mast-deployment programme under the same financing is named by the regulator as in train, addressing coverage rather than outages](2026-08-03-telecommunications-un-casse-tete-pour-les-abonnes).

2026-03-02 — [a third operator holds a licence granted in October 2025 with telecommunications and e-health plans and no service launch on file](2026-03-02-lyca-mobile-telecom-ehealth-burundi).

[An infrastructure-sharing law is named by the regulator as in draft, with no text, tabling date or sponsoring ministry published](2026-08-03-telecommunications-un-casse-tete-pour-les-abonnes). No subscriber total, penetration rate or regulator return appears anywhere on this ledger, so coverage contracts are visible and take-up is not.",BDI-infra.connect-rural4g|BDI-infra.connect-masts|BDI-tech.industry-lyca|BDI-infra.connect-sharing
infra.connect--mobile-affordability,Regressed,"Internet package tariffs [have more than doubled since January 2025, in some cases tripling](2026-07-31-burundi-abuco-denounces-telecom-service-degradation), on the consumer association's account.","2026-07-31 — [the consumer association reported that internet package tariffs have more than doubled since January 2025, in some cases doubling or tripling, alongside degradation of service](2026-07-31-burundi-abuco-denounces-telecom-service-degradation).

The account is the association's own. No regulator tariff series, operator price schedule or basket measure appears anywhere on this ledger, so the direction is reported by the party least likely to understate it and there is nothing to test it against.

Read beside it, the satellite alternative is also out of reach on cost, reported under satellite broadband, and the network people are paying more for is the one the regulator itself describes as degraded.",BDI-include.access-tariffs
infra.connect--satellite-broadband-licensing-and-availability,No change,"Satellite broadband [is licensed but effectively unavailable on cost, the kit alone at roughly US$500](2025-09-10-unreliable-connectivity-impacts-burundi-citizens), unchanged through the window.","[The service is licensed and effectively unavailable on price, with the terminal alone at roughly US$500](2025-09-10-unreliable-connectivity-impacts-burundi-citizens). That was the position at the start of the window and nothing has moved it since: no tariff change, no subscriber figure, no second satellite operator and no regulatory statement appears.

It is the only alternative to a mobile network that the regulator describes as failing mainly on electricity, and it is priced beyond the population it would serve. No universal-service subsidy, terminal financing or institutional purchase of satellite capacity is on the ledger.",BDI-infra.connect-starlink
infra.store--local-data-centre-capacity-national-providers,No change,"A national data centre [is named a mid-term priority of the World Bank programme](2026-03-27-world-bank-reviews-burundi-pafen-reform-program), with no build, site or date on file.","[The data centre is named as a mid-term priority alongside public-finance modernisation and the national identity card](2026-03-27-world-bank-reviews-burundi-pafen-reform-program). No build, site, capacity or date appears, and no baseline was held before it.

It is the only data centre of any kind on this ledger — no commercial facility, no colocation provider and no hosting arrangement is recorded for the country. The sovereign cloud pillar of the artificial-intelligence strategy is built around this facility, so a strategy adopted in April 2026 depends on a building that has not been started.",BDI-infra.store-datacentre
infra.energy--grid-reliability,No change,"The regulator [names power cuts, generator fuel and unstable supply first among six causes of degraded networks](2026-08-03-telecommunications-un-casse-tete-pour-les-abonnes), with base-station powering only [at study stage](2026-08-03-telecommunications-un-casse-tete-pour-les-abonnes).","2026-08-03 — [the regulator published its own diagnosis of degraded mobile and internet quality and named six causes: power cuts, generator fuel supply, unstable supply from the utility, urban bandwidth saturation, ageing transmission equipment and missing masts](2026-08-03-telecommunications-un-casse-tete-pour-les-abonnes). That is unchanged in kind from [the position a year earlier, when outages were attributed to power, fuel and foreign-exchange shortages](2025-09-10-unreliable-connectivity-impacts-burundi-citizens).

The response is a study. [Powering of mobile base stations is at study stage with no instrument or programme](2026-08-03-telecommunications-un-casse-tete-pour-les-abonnes), against a network the same regulator says fails mainly on electricity.

The effect reaches the systems this report tracks: the electronic invoicing machines reported under revenue collection stop whenever the power does.",BDI-infra.connect-quality|BDI-infra.energy-sites
infra.cybersec--national-cybersecurity-readiness,No change,Regional central bank governors [flagged financial-system cyber risk as needing stronger common measures](2026-07-27-burundi-eac-regional-payment-system-acceleration); no national instrument or common measure exists.,"2026-07-27 — [East African central bank governors flagged financial-system cyber risk as requiring stronger common measures](2026-07-27-burundi-eac-regional-payment-system-acceleration). No common measure has been adopted and no baseline was held before it.

That single regional mention is the whole of the country's cybersecurity record on this ledger. No national strategy, no law, no computer emergency response team, no agency and no reported incident appears — at a point when an instant payment system, an online tax platform and a biometric identity programme have all entered service or are about to.",BDI-infra.cybersec-eac
dpi.id--robustness-of-system,Advanced,"The biometric identity card [was presented as technically ready in May 2026 and is waiting on the law or decree governing its use](2026-05-07-burundi-unveils-biometric-national-id-awaits-law), piloted in about a dozen communes.","2026-05-07 — [the card was presented as technically ready and awaiting the legal instrument governing its use, having been piloted in about a dozen communes](2026-05-07-burundi-unveils-biometric-national-id-awaits-law). The starting position was [a confirmation that it would not be ready for the 2025 voter enrolment](2024-05-24 Burundi - biometric national ID card will not be available for 2025 voter enrolment).

Whole-project cost is put at about BIF 15bn covering equipment, production centres and nationwide deployment, and [BIF 16.0bn was proposed in the following year's draft budget](2026-06-11-bdi-2026-cni-biometrique).

The order is deliberate: the government states that the data protection law came first in order to enable the card. What is still missing is the card's own instrument, an issuance figure and any statement of what it authenticates against.",BDI-dpi.id-cni
dpi.id--digital-id-from-birth,Advanced,"The civil registry's link to health facilities [now runs in 123 facilities and has recorded more than 52,000 births](2026-08-11-burundi-civil-registry-digitization-biometric-id), on the interior ministry's own count.","2026-08-11 — [the civil-registry to health-facility link for birth registration, piloted since 2023 and institutionalised in 2024, is stated to run in 123 health facilities and to have recorded more than 52,000 births](2026-08-11-burundi-civil-registry-digitization-biometric-id). The figures are the ministry's own and no coverage denominator is given, so the share of births captured is not knowable from the record.

[A national unique identifier is planned with fingerprint and facial biometrics](2026-08-13-burundi-decentralization-civil-registry-digitization-abp), which would be the link from registration at birth to a credential. Nothing states when, or how a child registered through a health facility today obtains one.",BDI-dpi.id-civilreg
dpi.pay--governance-role-of-central-bank,Advanced,The central bank [migrated the payment switch to the international messaging standard](2026-02-05-burundi-upgrades-payment-system-iso-20022) and [issued five anti-money-laundering circulars](2026-02-16-burundi-central-bank-new-aml-cft-rules).,"2026-02-05 — [the payment switch was migrated to the ISO 20022 messaging standard](2026-02-05-burundi-upgrades-payment-system-iso-20022), from a position of not being migrated. It is the technical precondition for the instant payment system launched two months later and for the regional accessions reported under cross-border functionality.

2026-02-16 — [five central bank circulars on anti-money-laundering and counter-terrorist financing were issued, aligned to the international standard-setter's recommendations](2026-02-16-burundi-central-bank-new-aml-cft-rules), where no baseline was held.

Both are the bank acting as scheme owner rather than as supervisor: no oversight report, scheme rulebook or published sanction appears on this ledger, and the mandatory-integration penalty reported below is the only enforcement instrument on record.",BDI-dpi.pay-iso20022|BDI-gov.legislate-aml
dpi.pay--revenue-collection,"Advanced, with the invoicing machines stopping whenever the power does","The online tax platform [took over all new taxpayer registration from 4 August 2026](2026-08-06-burundi-e-kori-online-taxpayer-registration-mandatory), while [invoicing machines stop with every power cut](2026-08-20-abp-karusi-electronic-billing-power-cuts).","2026-01-19 — [the online tax platform launched for declaration and payment](2026-01-20-burundi-revenue-authority-e-kori-digital-tax-platform), [reported at the time as the country's first](2026-01-22 Burundi launches online tax system e-KORI). 2026-08-04 — [all new taxpayer registration became exclusively online through it, for natural and legal persons and cooperatives, with commercial registration routed through the business agency's portal, cooperative registration through the cooperatives agency, and biometric enrolment for natural persons](2026-08-06-burundi-e-kori-online-taxpayer-registration-mandatory).

2025-12-25 — [the revised finance law requires banks to transfer telepaid taxes daily, with a penalty of 100% of the amount collected for missing the deadline](2025-12-25-burundi-mfben-loi-finances-2025-2026-revisee-defense-parlement).

Against it, 2026-08-20 — [traders in one province report that electronic invoicing machines stop working whenever the power does, halting sales and invoice issuance with every outage, with operators of weak literacy or digital skills reported to struggle](2026-08-20-abp-karusi-electronic-billing-power-cuts). Delivery had stood at [500 of 10,000 machines ordered](2024-12-24-iwacu-revision-budgetaire-2024-2025-imprevus). No national outage figure, downtime measure or offline-mode provision is published.",BDI-dpi.govtech-ekori|BDI-dpi.govtech-telepaiement|BDI-dpi.pay-einvoice
dpi.pay--p2p-p2g-and-p2b-functionality,Advanced,"The national instant payment system [launched in April 2026 and had 17 of 78 licensed institutions live by August](2026-08-06-burundi-burundipay-instant-payment-uptake-brb), with the four mobile-money systems interoperable.","2026-04-23 — [the national instant payment platform launched publicly, connecting banks, microfinance institutions and mobile money on the international messaging standard and USSD at around 1,000 transactions per second](2026-04-25-burundipay-platform-connects-banks-microfinance-mobile-money), [reported as Africa's twenty-second live instant payment system](2026-04-28-burundipay-real-time-payments-platform-wearetech).

2026-08-06 — [17 of 78 licensed institutions were in production by 4 August 2026 — five commercial banks, ten microfinance institutions and two payment institutions — with about 224,000 users and cumulative transaction volume of about BIF 4.29bn, and integration mandatory for all licensed institutions by 5 September 2026 under a penalty of BIF 1m per month of delay](2026-08-06-burundi-burundipay-instant-payment-uptake-brb).

2026-06-12 — [the four mobile-money systems are named as interoperable through it](2026-06-12-burundi-eco-digitalisation-services-publics), where they had not been. Fewer than a quarter of licensed institutions are live four months after launch, which is what the September deadline and its penalty exist to change.",BDI-dpi.pay-burundipay|BDI-dpi.pay-interconnect
dpi.pay--population-uptake,No change,"Cash [held about 45% of digital-payment value, with about 1.6m of 7.6m mobile wallets active](2025-09-29-burundi-digital-payments-growth-cash-dominates) in the last reading the base holds.","2025-09-29 — central bank data for the second quarter of 2025 [put deposits and withdrawals at about 45% of digital-payment value and about 1.6m of 7.6m mobile wallets active](2025-09-29-burundi-digital-payments-growth-cash-dominates). No baseline preceded it and no reading has followed it.

The dormancy rate is the finding: roughly four in five wallets opened are not in use, which bounds what the instant payment system reported above can reach. [Its own user figure of about 224,000](2026-08-06-burundi-burundipay-instant-payment-uptake-brb) sits against those registered wallets.

No quarterly series, no account-ownership survey and no financial-inclusion strategy appears anywhere on this ledger.",BDI-dpi.pay-cash
dpi.pay--cross-border-functionality,Advanced,The central bank [acceded to the pan-African settlement system with four banks authorised](2026-08-06-burundi-burundipay-instant-payment-uptake-brb) and [expects to join the East African payment system by December 2026](2026-08-19-theeastafrican-burundi-eaps-december-2026).,"2026-08-06 — [the central bank has acceded to the Pan-African Payment and Settlement System, with four Burundian banks authorised to participate as at 4 August 2026](2026-08-06-burundi-burundipay-instant-payment-uptake-brb). The accession date itself is not stated, only that it has occurred, and [the continental trade secretariat discussed the system as an implementation instrument during its August mission](2026-08-06-afcfta-secretary-general-begins-official-mission-to-burundi).

2026-08-19 — [the bank told the region's monetary affairs committee it expects to be inside the East African Payment System by December 2026, having migrated its settlement infrastructure to the international messaging standard](2026-08-19-theeastafrican-burundi-eaps-december-2026), and [has begun connecting domestic banks, the post office and the central bank to the COMESA regional payment and settlement system through technical training](2026-08-19-channelafrica-burundi-comesa-payment-integration). [Regional acceleration of the payment system was pressed at the July governors' meeting](2026-07-27-burundi-eac-regional-payment-system-acceleration).

Two accessions and one expectation, with no go-live date, participant list or transaction volume published for any of them.",BDI-dpi.pay-papss|BDI-dpi.pay-eac
dpi.pay--consumer-protection,"Advanced, an injunction with no sanction and no reported improvement","The regulator [ordered an operator to make value-added-service subscription genuinely voluntary](2026-07-24-iwacu-consentement-explicite-abonne-services-valeur-ajoutee), and the consumer association reports no significant improvement two months on.","2026-07-24 — [injunctions were issued requiring genuinely voluntary subscription to value-added services and prior notification of subscribers](2026-07-24-iwacu-consentement-explicite-abonne-services-valeur-ajoutee), where no such instrument existed. The consumer association reports no significant improvement two months on, no sanction is on file, and the operator maintains that nothing activates without a customer's deliberate action.

It is the only enforcement action of any kind on this ledger, and it came from the telecommunications regulator rather than from the data protection authority the January 2026 law creates, which is not on record as operating. Nothing states how many subscribers were charged, or whether any money was refunded.",BDI-gov.protect-vas
dpi.registry--civil-register,Advanced,"Biometric enrolment [is operating in 13 pilot communes and decentralised to zone level](2026-08-13-burundi-decentralization-civil-registry-digitization-abp), with [84% of under-fives registered but 66% holding a certificate](2026-08-11-burundi-civil-registry-digitization-biometric-id).","2026-08-13 — [biometric enrolment for the digital civil registry is operating in 13 pilot communes and has been decentralised to zone level](2026-08-13-burundi-decentralization-civil-registry-digitization-abp), against a starting position in which [the platform had been presented, every citizen was to re-register afresh and a family-code amendment was required](2026-05-08-burundi-digital-civil-registry-biometric-id-wearetech).

2026-08-11 — coverage was stated on Africa Civil Registration Day: [84% of under-fives registered at birth and 66% holding a birth certificate](2026-08-11-burundi-civil-registry-digitization-biometric-id), on a survey whose date is not given. The eighteen-point gap between registration and certificate is the finding, and it is the gap a digital registry is supposed to close.

[The ambitions and constraints of the programme were set out in May](2026-05-08-burundi-eco-carte-identite-biometrique-ambitions-defis). No national rollout timetable beyond the pilot communes is published.",BDI-dpi.id-civilreg|BDI-dpi.id-birthreg
dpi.registry--electoral-register,"Advanced, contested","Preparations for the 2027 electoral register [are under way and contested, with opposition parties demanding suspension](2026-05-09-burundi-opposition-challenge-ceni-2027-election-preparations); no biometric card is in use.","2026-05-09 — [opposition parties demanded suspension of the electoral commission's preparations for the 2027 register](2026-05-09-burundi-opposition-challenge-ceni-2027-election-preparations). No baseline was held before it and the substance of the objection is not resolved on the record.

The biometric card that might have underpinned the roll is not in use: it [was confirmed as unavailable for the 2025 enrolment](2024-05-24 Burundi - biometric national ID card will not be available for 2025 voter enrolment) and [is still waiting on its governing instrument](2026-05-07-burundi-unveils-biometric-national-id-awaits-law).

So the register is being prepared on the old basis, under objection, while the credential intended to modernise it sits ready and unusable. No enrolment figure, audit or de-duplication statement is published.",BDI-dpi.registry-voter
dpi.registry--land-register,"Advanced, with the mandatory fee contested","Land titles [are digitised, with about 123,000 holders to be secured](2026-06-12-burundi-eco-digitalisation-services-publics), and [a mandatory electronic-title fee drew objections on cost and deadline](2026-04-01-titres-fonciers-securises-mesure-couteuse-precipitee).","[Land services were digitised on an integrated platform in June 2025](2025-06-18 Burundi's Land Services Go Digital with New Integrated Platform), and 2026-06-12 — [the minister's stock-take put about 123,000 title holders as those to be secured digitally](2026-06-12-burundi-eco-digitalisation-services-publics).

2026-04-01 — [an ordinance making the electronic land title fee mandatory drew objections on its cost and on the shortness of its deadline](2026-04-01-titres-fonciers-securises-mesure-couteuse-precipitee). No response, revision or enforcement figure has followed.

It is the most complete register on this ledger and the only one charging the public directly to use it. No count of titles actually converted, no processing time and no dispute figure is published.",BDI-dpi.registry-land|BDI-dpi.registry-landholders
dpi.mis--health,Advanced,"The health supply-chain system [reached all public and faith-based facilities, 956 in total with more than 2,000 users](2026-06-26-burundi-elmis-medexis-health-rollout-wearetech), from a partial rollout.","2026-06-26 — [the electronic logistics management and medicine-exchange system reached all public and faith-based facilities: 956 facilities and more than 2,000 users](2026-06-26-burundi-elmis-medexis-health-rollout-wearetech), against a partial rollout at the start of the window.

It is the most completely deployed sectoral system on this ledger by facility coverage. What is not published is what it produces: no stock-out rate, no order cycle time and no data-quality measure appears, so the record shows a system installed everywhere and nothing about whether the supply chain it manages improved.

The other health system on the ledger is the civil-registry link running in 123 facilities, reported under digital identity from birth.",BDI-dpi.mis-elmis
dpi.mis--education,Advanced,"A monitoring tool for technical and vocational training centres [was validated on 7 August 2026](2026-08-07-burundi-cem-cfp-digital-monitoring-tool-eu-funded), with no deployment date or centre count stated.","2026-08-07 — [a digital tool for tracking the institutional performance of technical and vocational training centres in real time was validated, built by a youth organisation under a European Union-backed project](2026-08-07-burundi-cem-cfp-digital-monitoring-tool-eu-funded). Nothing of the kind was held before it.

No deployment date, centre count or custodian ministry is stated, so what exists is a validated tool without an owner. It is the only education system on this ledger: no school census platform, enrolment system, teacher registry or examination system appears for the country.",BDI-dpi.mis-cemcfp
dpi.mis--social-protection,Advanced,"The social transfer programme [completed migration to an open-source insurance platform, covering 1.25m beneficiaries](2026-01-01 Burundi's growing social protection system now runs on openIMIS).","[Migration of the national social transfer programme onto the open-source insurance management platform completed, covering 1.25m beneficiaries](2026-01-01 Burundi's growing social protection system now runs on openIMIS), from a position of migration under way.

That is the largest beneficiary base of any government system on this ledger. Nothing is published about how payments reach those beneficiaries, whether the platform connects to the civil registry being digitised in parallel, or what identity is used to enrol — three questions the instant payment system and the biometric card reported elsewhere would each bear on.",BDI-dpi.mis-openimis
dpi.mis--customs,Advanced,The revenue authority's electronic single window [entered production with a pharmaceutical-import module](2026-02-19-burundi-guichet-unique-importation-wearetech).,"2026-02-19 — [the electronic single window was put into production](2026-02-19-burundi-guichet-unique-importation-wearetech), [carrying a module for pharmaceutical imports run with the medicines regulator](2026-02-19-burundi-abrema-pharmaceutical-imports-techafricanews). None existed before it.

One module in production is the whole of the record. No clearance volume, processing time or trader count is published, and no other agency is stated to have joined. The window sits alongside the online tax platform reported under revenue collection, and nothing states whether the two exchange anything.",BDI-dpi.govtech-guichet
dpi.govtech--e-government-services,"Advanced, on announcements rather than on a countable service estate","One-stop service desks [are under operationalisation with archive management still largely manual](2026-07-31-burundi-public-administration-reforms-digitisation-citizen-services), a [paperless Council of Ministers is reported](2026-06-12-burundi-eco-digitalisation-services-publics), and [a finance system award is contested](2026-04-20-digital-business-africa-burundi-sigfp-bi-gre-a-gre).","2026-07-31 — [operationalisation of one-stop service desks is named in the civil-service ministry's reform programme, with the ministry itself stating that archive management is still largely manual and service digitisation unfinished](2026-07-31-burundi-public-administration-reforms-digitisation-citizen-services).

2026-06-12 — [a paperless Council of Ministers is reported as operating](2026-06-12-burundi-eco-digitalisation-services-publics), with no instrument or date published.

2026-04-20 — [the integrated public finance management system is under procurement at an envelope of about US$30m, and the single-source award is contested by a non-governmental organisation](2026-04-20-digital-business-africa-burundi-sigfp-bi-gre-a-gre). The allegations are reported and not established, and no primary from the organisation or the ministry is held.

No count of services available online, no service catalogue and no usage figure appears anywhere for the country.",BDI-dpi.govtech-gup|BDI-dpi.govtech-conseil|BDI-dpi.mis-sigfp
