title,publisher,author,published,date_precision,places,topics,entities,ingested,url
Applications Invited for SheConnects Digital Accelerator to Advance Womens Digital Inclusion,ngobox.org (reproducing a GSMA Mobile for Development grant announcement),,2026-08-05,day,XSS,finance.new; include.access; capacity.training,gates-foundation,2026-08-17,https://www.ngobox.org/full_grant_announcement_Applications-Invited-for-SheConnects-Digital-Accelerator-to-Advance-Womens-Digital-Inclusion-_13239
"EAIF — Liquid Intelligent Technologies pan-African fibre refinancing, 2026",Emerging Africa & Asia Infrastructure Fund (EAAIF),,2026-08-05,day,XSS,infra.connect; finance.new; infra.store,eaif; liquid-intelligent-technologies,2026-08-05,https://www.eaif.com/eaaif-accelerates-africas-digital-transformation-with-a-combined-usd-82-8-million-commitment-to-eastcastle-drc-and-liquid-intelligent-technologies/
EAAIF accelerates Africa's digital transformation with a combined USD 82.8 million commitment to Eastcastle DRC and Liquid Intelligent Technologies,Emerging Africa & Asia Infrastructure Fund (EAAIF),,2026-08-05,day,COD; XSS,infra.connect; finance.new; infra.store,eaif; eastcastle-infrastructure; liquid-intelligent-technologies,2026-08-05,https://www.eaif.com/eaaif-accelerates-africas-digital-transformation-with-a-combined-usd-82-8-million-commitment-to-eastcastle-drc-and-liquid-intelligent-technologies/
Africa-Asia Fund Provides $82.8 Million for Africa Digital Push,Bloomberg News (via Financial Post),,2026-08-05,day,COD; XSS,infra.connect; finance.new,eaif; eastcastle-infrastructure; liquid-intelligent-technologies; ninety-one,2026-08-05,https://financialpost.com/pmn/business-pmn/africa-asia-fund-provides-82-8-million-for-africa-digital-push
"ECSA-HC, SKYE AFRICA INTELLIGENCE PARTNER TO SCALE AI HEALTH SOLUTIONS - Eswatini Positive News",Eswatini Positive News - News Website,,2026-08-04,day,SWZ; XSS,tech.ai; finance.mou; dpi.mis,ecsa-hc; skye-africa-intelligence,2026-08-08,https://eswatinipositivenews.online/ecsa-hc-skye-africa-intelligence-partner-to-scale-ai-health-solutions/
How Airtel Africa plans to cross $7 billion in annual revenue,TechCabal,,2026-08-03,day,NGA; XSS,tech.industry; dpi.pay; infra.connect,airtel-africa; airtel-money; airtel-nigeria,2026-08-04,https://techcabal.com/2026/08/03/how-airtel-africa-plans-to-cross-7-billion-in-annual-revenue/
Vodacom Lesotho brings micro-investing to M-Pesa as Africa's mobile wallets move into wealth,Telemedia Magazine,,2026-07-31,day,LSO; KEN; TZA; UGA; XSS,dpi.pay; include.access; tech.industry,vodacom-lesotho; vcl-financial-services; stanlib; mpesa,2026-08-08,https://www.telemediamagazine.com/vodacom-lesotho-brings-micro-investing-to-m-pesa-as-africas-mobile-wallets-move-into-wealth/
"AI's Growth Potential in Africa Hinges on Electricity, Connectivity and Skills, IMF Says",The Reporter,,2026-07-22,day,ETH; XSS,tech.ai; infra.connect; infra.energy; capacity.training; infra.store,imf,2026-07-30,https://www.thereporterethiopia.com/51961/
"M-KOPA Adds 9 Million Customers in Six Years, Reaches 10 Million Milestone",Tech Africa News,,2026-07-22,day,KEN; NGA; XSS,dpi.pay; include.access,m-kopa,2026-07-23,https://techafricanews.com/2026/07/22/m-kopa-adds-9-million-customers-in-six-years-reaches-10-million-milestone/
"M-KOPA reaches 10 million customers, six years after its first million",TechCabal,,2026-07-22,day,KEN; NGA; XSS,dpi.pay; include.access,m-kopa,2026-07-23,https://techcabal.com/2026/07/22/m-kopa-reaches-10-million-customers/
Unlocking the Potential: AI in Sub-Saharan Africa,International Monetary Fund,,2026-07-21,day,XSS,tech.ai; infra.energy; infra.connect; capacity.training; gov.policy,imf,2026-08-26,https://www.elibrary.imf.org/view/journals/087/2026/013/article-A001-en.xml
Africa Can Grow Faster With AI—If It Moves Now (IMF Blog),IMF (IMFBlog),"Martin Schindler, Nikola Spatafora, Andrew Tiffin",2026-07-21,day,XSS,tech.ai; capacity.literacy; infra.connect; infra.energy,imf,2026-07-23,https://www.imf.org/en/Blogs/Articles/2026/07/21/africa-can-grow-faster-with-ai-if-it-moves-now
Why Connecting Rural Congo Costs Three Times More Than It Should (backhaul spectrum fees),TechAfrica News,Joyce Onyeagoro,2026-07-16,day,COG; COD; XCA; XSS,infra.connect; include.divides; digital.rural; gov.legislate; gov.policy; include.access; gov.discourse,gsma; arpce-congo,2026-07-18,https://techafricanews.com/2026/07/16/why-connecting-rural-congo-costs-three-times-more-than-it-should/
Bridging governance and growth: Datasphere Initiative launches pioneering report on AI sandboxes and the private sector,Datasphere Initiative,,2026-07-15,day,XSS,tech.ai; gov.legislate,datasphere-initiative,2026-07-23,https://www.thedatasphere.org/news/launch-ai-sandboxes-and-the-private-sector/
How Local Peering Is Strengthening Africa’s Internet,Internet Society,,2026-07-13,day,XSS,infra.connect; include.access,internet-society,2026-07-23,https://www.internetsociety.org/blog/2026/07/how-local-peering-is-strengthening-africas-internet/
"‘How Nigeria, others can secure undersea Internet cables’",The Guardian (Nigeria),Adeyemi Adepetun,2026-07-13,day,XAF; XSS; NGA,infra.connect; infra.cybersec; gov.regional; gov.standards,international-cable-protection-committee; itu; bosun-tijani; ncc,2026-07-13,https://guardian.ng/news/how-nigeria-others-can-secure-undersea-internet-cables/
"On Leapfrogging: What are we leaping over, and where are we landing?",Global Center on AI Governance (The Algorithmic Review),Uche Ezejiofor,2026-07-13,day,XAF; XSS; RWA; KEN,digital.rural; infra.connect; gov.policy; gov.discourse,global-center-on-ai-governance,2026-07-15,https://www.globalcenter.ai/the-algorithmic-review/on-leapfrogging-what-are-we-leaping-over-and-where-are-we-landing
Data Systems at a Crossroads: Official Statistics for a New Era (PARIS21 Discussion Paper 22),PARIS21 (with Open Data Watch),Lorenz Noe; Mercedes Fogarassy; Shaida Badiee; Johannes Jütting,2026-07-11,year,XGL; XSS,data.statistics; data.open; gov.policy; capacity.research,data-systems-crossroads; paris21; open-data-watch,2026-07-11,https://www.paris21.org/knowledge-base
The African Developer Experience: Why Tooling Still Ignores The Continent,TechTrends Africa,Okey Chigbu,2026-07-10,day,XSS; NGA,tech.industry; infra.connect; infra.energy; dpi.pay,amazon-web-services; microsoft; openai; stripe,2026-07-29,https://techtrends.africa/the-african-developer-experience/
Uncovering the Humanitarian and Nonprofit Sector's AI Governance Crisis,Tech Policy Press,Danai Nhando,2026-07-09,day,XGL; XSS,gov.protect; tech.ai; dpi.id; include.access,world-food-programme; unhcr,2026-07-12,https://www.techpolicy.press/uncovering-the-humanitarian-and-nonprofit-sectors-ai-governance-crisis/
Closing the Adoption Gap: How AI Is Being Built in the Global South,New America,"Akash Kapur, Gillian Rosenberg",2026-07-09,day,XGL; XSS; KEN; NGA; ETH; UGA; RWA; GHA; ZAF,tech.ai; dpi.exchange; capacity.training,new-america,2026-07-15,https://www.newamerica.org/insights/closing-the-adoption-gap/
"Cybercrime Laws, “False News” Offences, and Online Expression in Africa",CIPESA,,2026-07-08,day,XSS,gov.legislate; infra.cybersec,cipesa,2026-07-23,https://cipesa.org/2026/07/cybercrime-laws-false-news-offences-and-online-expression-in-africa/
Dr Pria Chetty delivers a statement to the UN Global AI Governance Dialogue,Research ICT Africa,,2026-07-07,day,XSS,tech.ai; gov.regional,research-ict-africa,2026-07-23,https://researchictafrica.net/2026/07/07/dr-pria-chetty-delivers-a-statement-to-the-un-global-ai-governance-dialogue/
"ILO’s Convention: A Win, But Not the Finish Line",Paradigm Initiative,,2026-07-07,day,XSS,gov.legislate,paradigm-initiative; ilo,2026-07-23,https://paradigmhq.org/ilos-convention-a-win-but-not-the-finish-line/
"PRESS RELEASE: Paradigm Initiative reaches over 1,300 stakeholders across 11 African countries in landmark digital rights and inclusion push",Paradigm Initiative,,2026-07-07,day,XSS,gov.protect; capacity.training,paradigm-initiative; meta,2026-07-23,https://paradigmhq.org/press-release-paradigm-initiative-reaches-over-1300-stakeholders/
"AfricaNenda, Gates Foundation and Equity Group Partner to Accelerate Digital Public Infrastructure Across Africa",AfricaNenda,,2026-07-07,day,XSS,dpi.pay; finance.mou; include.access,africanenda; gates-foundation; equity-group-holdings; equity-africanenda-gates-dpi-partnership,2026-07-23,https://africanenda.org/africanenda-supported-by-gates-foundation-partner-with-equity-group-to-accelerate-digital-public-infrastructure-as-dr-james-mwangi-is-named-the-continental-champion
Beyond the platform: understanding the growing MOSIP ecosystem,Biometric Update,Chris Burton (host),2026-07-07,day,ETH; NER; ZMB; XSS; XAF; XGL,dpi.id; dpi.exchange; dpi.govtech; gov.standards; tech.industry; capacity.research; include.access; geopol.india,mosip; fayda-ethiopia-national-id; gates-foundation,2026-07-10,https://www.youtube.com/watch?v=B_iGkxWXNbg
The foundations of justice-centred AI governance: Recommendations for Southern African Member States,Research ICT Africa,,2026-07-01,day,XSS,tech.ai; gov.regional; gov.policy,research-ict-africa,2026-07-23,https://researchictafrica.net/research/the-foundations-of-justice-centred-ai-governance-recommendations-for-southern-african-member-states/
Unlocking the Potential: AI in Sub-Saharan Africa (IMF Departmental Paper),"International Monetary Fund, African Department",,2026-07-01,month,XSS,tech.ai; gov.policy,,2026-07-25,https://www.imf.org/-/media/files/publications/dp/2026/english/upaiea.pdf
Navigating Digital Rights in Africa amidst Increasing Foreign Malign Influence,CIPESA,,2026-07-01,day,XSS,gov.protect; infra.cybersec; geopol.china,cipesa; access-now,2026-07-23,https://cipesa.org/2026/07/navigating-digital-rights-in-africa-amidst-increasing-foreign-malign-influence/
Strengthening Young Africa’s AI Skills,Caribou,,2026-07-01,month,XSS,capacity.training; tech.ai,caribou,2026-07-23,https://caribou.global/publications/strengthening-young-africas-ai-skills/
KFF Tracker: America First MOU Bilateral Global Health Agreements,KFF,KFF,2026-07-01,day,XSS; XAF,geopol.usa; gov.protect; data.statistics; gov.policy,kff-afghs-mou-tracker; america-first-global-health-strategy,2026-07-11,https://www.kff.org/global-health-policy/kff-tracker-america-first-mou-bilateral-global-health-agreements/
IFC and Airtel Africa Expand Digital Connectivity to Strengthen Jobs and Inclusion,IFC (International Finance Corporation),,2026-07-01,day,XSS; KEN,infra.connect; finance.new; include.access; include.divides; infra.capacity,ifc; airtel-africa; ifc-airtel-africa-loan; world-bank,2026-07-10,https://www.ifc.org/en/pressroom/2026/ifc-and-airtel-africa-expand-digital-connectivity-to-strengthen-jobs-and-inclusion
Regulating for Africa’s future digital economy – A draft agenda to speed things up,Russell Southwood (Substack),Russell Southwood,2026-06-25,day,XSS; XAF; NGA; GHA; KEN; ZAF; RWA; BFA; SEN,gov.legislate; gov.policy; gov.regional; infra.connect; dpi.pay; include.access; include.divides; tech.ai; gov.discourse,russell-southwood; ncc; bank-of-ghana; gsma; mtn-group,2026-07-12,https://russellsouthwood.substack.com/p/regulating-for-africas-future-digital
"Driving Digital Transformation of the Economy in The Republic of Congo — Opportunities, policy recommendations and the role of mobile",GSMA (GSMA Intelligence),GSMA,2026-06-22,day,COG; XCA; XSS,infra.connect; dpi.pay; gov.protect; infra.cybersec; tech.ai; include.divides; digital.rural; finance.new,gsma; congo-digital-strategy-2030; malabo-convention,2026-07-14,https://www.gsma.com/newsroom/press-release/new-gsma-report-digital-reforms-could-unlock-fcfa-870-billion-and-connect-over-540000-more-people-in-the-republic-of-the-congo-by-2030/
Africa's $240 Billion Mobile Economy: A Checkpoint on Africa's Digital Transformation Journey,Tech Africa News,,2026-06-18,day,XAF; XSS,infra.connect; include.divides; include.access; tech.ai; gov.policy; dpi.pay,gsma; mtn-group; airtel-africa; safaricom; vodacom; gates-foundation; google,2026-07-10,https://techafricanews.com/2026/06/18/africas-240-billion-mobile-economy-a-checkpoint-on-africas-digital-transformation-journey/
"Under Mission 300, A New Way of Doing Business Connects Over 50 Million People to Electricity Across Africa",World Bank Group,,2026-06-16,day,XSS,infra.energy; gov.policy,world-bank; african-development-bank; mission-300,2026-08-26,https://www.worldbank.org/en/news/press-release/2026/06/16/under-mission-300-a-new-way-of-doing-business-connects-over-50-million-people-to-electricity-across-africa
Starlink's Expansion and Improving Speeds in Africa Sparks New Telco-LEO Partnerships (Ookla Q1 2026),Ookla,,2026-06-15,day,XSS,infra.connect,starlink; ookla,2026-07-24,https://www.ookla.com/articles/starlink-ssa-q1-2026
Starlink drives African broadband speeds higher,ITWeb Africa,,2026-06-15,day,XSS,infra.connect; include.access; include.divides; infra.capacity,starlink,2026-07-10,https://itweb.africa/article/starlink-drives-african-broadband-speeds-higher/GxwQD71DnGyvlPVo
Can Africa supply its own digital infrastructure?,Data Landscapers,,2026-06-11,day,XAF; XSS; AGO; KEN; NGA; ZAF,infra.store; infra.connect; infra.capacity; tech.industry; finance.new; gov.policy; gov.regional; gov.discourse,bill; data-landscapers; cassava-technologies; seacom; paratus; mtn-group; safaricom,2026-07-10,https://data-landscapers.com/2026/06/11/sovereign-infrastructure/
Sub-Saharan Africa's data centre landscape: who owns the infrastructure (v2),Data Landscapers,,2026-06-10,day,XAF; XSS; ZAF; NGA; KEN; AGO,infra.store; infra.capacity; infra.connect; tech.industry; finance.new,bill; data-landscapers; cassava-technologies; equinix,2026-07-10,https://data-landscapers.com/lab/2026/06/10/africa-data-centres-v2/
MTN Group goes all-in on platforms and AI,TechCentral,,2026-06-10,day,XSS; ZAF; NGA,infra.connect; infra.store; dpi.pay; tech.ai; include.access; infra.capacity,mtn-group; ralph-mupita; nvidia,2026-07-10,https://techcentral.co.za/mtn-group-goes-all-in-on-platforms-and-ai/282559/
Beyond the Homepage: Measuring What It Really Takes to Keep Web Traffic Local,Internet Society (Pulse),Martin Thodi,2026-06-09,day,XAF; ZAF; MWI; TZA; DZA; EGY; XSA; XSS,infra.connect; infra.store; include.access; gov.standards,internet-society; internet-society-pulse,2026-07-14,https://pulse.internetsociety.org/en/blog/2026/06/beyond-the-homepage-measuring-what-it-really-takes-to-keep-web-traffic-local/
West and Central Africa - Biomass Yearly Productions and Anomalies Tables,"Action Against Hunger (ACF) - Regional Office for West and Central Africa (ROWCA), via Humanitarian Data Exchange (HDX)",,2026-06-04,day,XSS,data.satellite,action-contre-la-faim,2026-09-03,https://data.humdata.org/dataset/acf_biomass_west-africa
"Environmental Cost of AI's Energy Use: Carbon, Water and Land Footprints","United Nations University Institute for Water, Environment and Health (UNU-INWEH)",,2026-06-03,day,XSS; XGL,tech.ai; infra.energy; infra.store,,2026-08-06,https://unu.edu/inweh/collection/environmental-cost-of-AIs-Enrgy-Use-Carbon-water-and-land-footprints
The system's crashed. Where's the backup?,Data Landscapers,,2026-06-03,day,XAF; XSS; ZAF; NGA; KEN,infra.store; gov.protect; gov.legislate; gov.regional; gov.standards; geopol.usa; gov.discourse,bill; data-landscapers; microsoft-g42-kenya-datacenter,2026-07-10,https://data-landscapers.com/2026/06/03/off-site_backups/
Governance of Global Digital Public Goods for Digital Public Infrastructures,"Club de Madrid / Research ICT Africa, Nelson Mandela School of Public Governance",Alison Gillwald,2026-06-01,month,XGL; XAF; XSS,gov.policy; dpi.govtech; gov.discourse; gov.regional; dpi.exchange; tech.ai; infra.store; geopol.usa; geopol.china,alison-gillwald; research-ict-africa; club-de-madrid,2026-08-18,https://clubmadrid.org/wp-content/uploads/2026/06/CdM-APD-2026-Governing-Digital-Public-Goods-1.pdf
The State of Cash Dependency and Digital Financial Inclusion in Africa,"Affinity Africa, Yale International Leadership Center, Mo Ibrahim Foundation",Michael Thompson,2026-06-01,month,XAF; XSS; GHA; KEN; NGA; ZAF; ETH,dpi.pay; dpi.exchange; include.access; finance.new,affinity-africa; mo-ibrahim-foundation; gsma; papss,2026-07-14,https://mo.ibrahim.foundation/news/2026/new-report-explores-break-africas-cash-dependency
Afreximbank Banks on Digital Payments to Unlock Africa's Trillion-Dollar Trade Potential,Dawan Africa,Kepher Otieno,2026-05-30,day,KEN; EGY; XAF; XSS,dpi.pay; dpi.exchange; gov.regional; finance.new,afreximbank; papss,2026-07-11,https://www.dawan.africa/news/afreximbank-banks-on-digital-payments
Africa's Mobile Money Networks Are Becoming Tax Infrastructure,TechTrends KE,George Kamau,2026-05-29,day,KEN; NGA; SEN; XSS,dpi.pay; gov.policy; include.access; finance.new,safaricom,2026-07-11,https://techtrendske.co.ke/2026/05/29/africa-digital-payments-tax-collection-pressure/
"Africa risks losing billions to satellite internet operators, report says",TechCabal,John Adoyi,2026-05-26,day,NGA; ZWE; SEN; NAM; ZAF; KEN; XAF; XSS,infra.connect; data.satellite; gov.policy; gov.regional; geopol.usa; digital.rural; include.access,starlink; mtn-group; airtel-africa; vodacom; africa-ceo-forum,2026-07-11,https://techcabal.com/2026/05/26/africa-risk-losing-billions-to-satellite-internet-operators/
AfDB says Africa must fund its own growth as aid model frays,The Africa Report,Leanne de Bassompierre,2026-05-26,day,XAF; XEA; XCA; XSS,finance.new; gov.policy; gov.regional; data.statistics,african-development-bank; african-union; nafa,2026-07-11,https://www.theafricareport.com/419860/afdb-says-africa-must-fund-its-own-growth-as-aid-model-frays/
"Local Infrastructure, Lower Costs: How Peering Is Moving the Needle on Internet Affordability",Internet Society,Eliana Fram,2026-05-25,day,XAF; BFA; UGA; KEN; RWA; XSS,infra.connect; include.access; gov.standards,internet-society; afrinic,2026-07-14,https://www.internetsociety.org/blog/2026/05/local-infrastructure-lower-costs-how-peering-is-moving-the-needle-on-internet-affordability/
Pushing back from Big Tech: Africa's hard road to AI sovereignty,Rest of World,Ananya Bhattacharya & Munira Mutaher,2026-05-21,day,NGA; KEN; EGY; ZAF; RWA; GHA; ZMB; MAR; XAF; XSS,tech.ai; infra.store; gov.policy; geopol.usa; geopol.china; capacity.training; data.statistics; gov.discourse,microsoft; google; meta; nvidia; cassava-technologies; g42; oracle; anthropic; smart-africa; african-union,2026-07-11,https://restofworld.org/2026/africa-ai-sovereignty-big-tech/
H1 2026 Update: Top Fraud Trends,TransUnion Africa,,2026-05-20,day,BWA; KEN; NAM; RWA; ZAF; ZMB; XSS,infra.cybersec; gov.protect,transunion,2026-08-09,https://www.transunionafrica.com/fraud-trends/reports/2026-h1-top-fraud-trends
Trying to make sense of who will use Artificial Intelligence in Africa and how – Going beyond the hype,Russell Southwood (Substack),Russell Southwood,2026-05-19,day,XSS; KEN; ZAF; NGA; EGY; MAR,tech.ai; infra.store; dpi.pay; finance.new; geopol.usa; capacity.training,russell-southwood; mtn-group; airtel-africa; vodacom; orange; cassava-technologies; cassava-ai-factories; nvidia; ixafrica-data-centres; microsoft; microsoft-g42-kenya-datacenter; g42; google; meta; space42; digital-investment-facility; african-development-bank,2026-07-12,https://russellsouthwood.substack.com/p/trying-to-make-sense-of-who-will
Africa on the move: Boosting mobility and connectivity,Mo Ibrahim Foundation,Mo Ibrahim Foundation,2026-05-01,month,XAF; XSS; KEN; RWA,infra.connect; infra.energy; dpi.pay; include.divides; finance.new; gov.regional,mo-ibrahim-foundation; papss,2026-07-14,https://mo.ibrahim.foundation/news/2026/new-research-africa-move
"Africa's $205 Billion Digital Shift Is Redefining Money, and Central Banks Are Losing Control",Dawan Africa,Mohamed Ali,2026-04-23,day,NGA; ZAF; KEN; EGY; RWA; XSS,dpi.pay; gov.protect; gov.legislate; gov.policy; finance.new; geopol.usa,cbn,2026-07-11,https://www.dawan.africa/news/africas-dollar205-billion-digital-shift
The Long View - What ICT4D did for Africa and why that deep past matters for today,Russell Southwood (Substack),Russell Southwood,2026-04-16,day,XSS; KEN; ZAF; NGA; COD; TZA; TGO; ERI; CMR,tech.industry; infra.connect; dpi.pay; include.divides; capacity.research; gov.discourse,russell-southwood; research-ict-africa; alison-gillwald; seacom; jagun-sat3-open-access-2008; gsma,2026-07-12,https://russellsouthwood.substack.com/p/the-long-view-what-ict4d-did-for
"Smart Africa, RealTyme join forces for data sovereignty",ITWeb Africa,Nsuku Khosa,2026-04-16,day,XAF; XSS,infra.cybersec; tech.ai; gov.protect; geopol.usa,smart-africa; realtyme; smart-africa-realtyme-partnership,2026-07-11,https://itweb.africa/article/smart-africa-realtyme-join-forces-for-data-sovereignty/
3 Reasons Mobile Money Programs Have a $1.7 Trillion Problem,ICTworks,Wayan Vota,2026-04-16,day,KEN; UGA; GHA; NGA; TZA; XSS,dpi.pay; tech.ai; gov.protect; include.divides; include.access; finance.new; gov.policy,safaricom; mtn-group; airtel-africa; gsma; huawei,2026-07-11,https://www.ictworks.org/african-mobile-money-program-problems/
Google Expands Hustle Academy to Train Africans in Practical AI Skills,MSME Africa,Olusola Blessing,2026-04-10,day,XSS; NGA,tech.ai; capacity.training; include.access,google; hustle-academy,2026-07-11,https://msmeafricaonline.com/google-expands-hustle-academy-to-train-africans-in-practical-ai-skills/
"Ralph Mupita on MTN's New Frontier: Connectivity, Content, and African AI",Tech Africa News,,2026-04-09,day,XAF; NGA; XSS,infra.connect; tech.ai; include.divides; include.access; finance.new; tech.industry,mtn-group; ralph-mupita,2026-07-10,https://techafricanews.com/2026/04/09/ralph-mupita-on-mtns-new-frontier-connectivity-content-and-african-ai/
Liquid C2's new centre puts Google Cloud within Africa's reach,htxt.co.za (Hypertext),Brendyn Lotz,2026-04-08,day,ZAF; XSS,tech.ai; infra.capacity; capacity.training; tech.industry,liquid-c2; cassava-technologies; google,2026-07-11,https://htxt.co.za/2026/04/liquid-c2s-new-centre-puts-google-cloud-within-africas-reach/
"Africa, we have a data problem",Data Landscapers,,2026-03-31,day,XAF; XSS; ZWE,digital.rural; data.statistics; dpi.id; dpi.mis; dpi.govtech; include.divides; capacity.literacy; gov.policy,bill; data-landscapers,2026-07-10,https://data-landscapers.com/2026/03/31/africa-data-problem/
World Development Report 2026: Artificial Intelligence for Development — Concept Note,World Bank,World Bank (WDR 2026 team; PDF author metadata names Gaurav Nayyar),2026-03-30,day,XGL; XSS; ZAF; NGA,tech.ai; gov.policy; capacity.training; include.divides; infra.connect; gov.legislate,world-bank; african-development-bank; afrilabs; icasa; department-of-communications-and-digital-technologies-south-africa,2026-07-28,https://thedocs.worldbank.org/en/doc/1e4e52502104a331fb42cba0d4afa995-0050062026/original/WDR2026-Concept-Note.pdf
"Meet Taslim Okunola, the Nigerian behind Google's push for localised technology in Africa",Business Insider Africa,Olamilekan Okebiorun,2026-03-28,day,NGA; XSS,tech.ai; include.access; gov.protect,google; taslim-okunola,2026-07-11,https://africa.businessinsider.com/local/leaders/meet-taslim-okunola/
Tiara Pathon on Turning AI Literacy From a Privilege Into a Public Good,The African Innovators Series (Substack),Rebecca Mbaya,2026-03-27,day,ZAF; XSS,tech.ai; capacity.training; capacity.literacy; include.divides; include.access,microsoft; tiara-pathon; microsoft-elevate,2026-07-11,https://reamby.substack.com/p/tiara-pathon-on-turning-ai-literacy
Has Satellite Become Africa's Most Critical Connectivity Infrastructure,Tech Africa News,Joyce Onyeagoro,2026-03-26,day,XAF; XSS,infra.connect; infra.capacity; digital.rural; include.access,st-engineering-idirect,2026-07-11,https://techafricanews.com/2026/03/26/has-satellite-become-africas-most-critical-connectivity-infrastructure/
"Mobile Money in Africa: Strong Growth, but Adoption Still Falls Short",Ecofin Agency,Muriel Edjo,2026-03-24,day,XAF; XSS; ETH; EGY; NGA,dpi.pay; include.divides; include.access; capacity.literacy; finance.new,gsma; world-bank,2026-07-11,https://www.ecofinagency.com/news-digital/3103-54286-mobile-money-in-africa-strong-growth-but-adoption-still-falls-short
Broadening advanced AI education across Africa,Google (The Keyword),Melanie Eusebe,2026-03-17,day,XAF; XSS; NGA,tech.ai; capacity.training; capacity.research; capacity.literacy,google; google-ai-research-foundations; google-deepmind,2026-07-11,https://blog.google/company-news/inside-google/around-the-globe/google-africa/ai-research-foundations/
How Satellites Are Accelerating Health Tech in Africa's Rural Landscape,TechAfrica News,,2026-03-12,day,XSS,data.satellite; dpi.mis; include.access,africa-cdc,2026-07-23,https://techafricanews.com/2026/03/12/how-satellites-are-accelerating-health-tech-in-africas-rural-landscape/
Western AI models 'fail spectacularly' in farms and forests abroad,Rest of World,Rina Chandran,2026-03-12,day,KEN; UGA; SEN; XSS,tech.ai; data.satellite; include.divides; digital.rural; capacity.research,nasa-harvest; catherine-nakalembe; google; microsoft,2026-07-11,https://restofworld.org/2026/ai-agriculture-local-data/
Cassava launches sovereign cloud for Africa's public sector,ITWeb Africa,Staff Writer,2026-03-06,day,XSS,infra.store; tech.ai; dpi.govtech; gov.standards; geopol.usa,national-sovereign-cloud; cassava-technologies; cassava-ai-factories; nvidia; anthropic; google,2026-07-11,https://itweb.africa/article/cassava-launches-sovereign-cloud-for-africas-public-sector/
