indicator_id,progress,summary,developments,row_ids
infra.connect--mobile-penetration,Advanced,"The ministry reports [60 fourth-generation towers built with 200 more planned](2026-02-01-sudan-digital-ministry-launches-28-services-baladna) during 2026, and no later source confirms progress against the target.","The tower count and the 2026 target come from the digital ministry's own account, and no later source confirms progress against it ([towers](2026-02-01-sudan-digital-ministry-launches-28-services-baladna)).

The digital-transformation minister separately praised the two operators for keeping services running through the war; that is ministerial praise rather than an independent operational assessment, and no coverage, outage or availability figure accompanies it ([operators](2026-01-16 Minister praises Sudani-Sudatel role in business digital transformation (SUNA))).

Every connectivity figure in this unit is the government's or an operator's own, and none is measured by a regulator.",SDN-infra.connect-4g-towers|SDN-tech.industry-telco-praise
infra.connect--international-internet-bandwidth,Advanced,"A [tripartite binding agreement](2026-02-05-horizon-fiber-binding-agreement-connectingafrica) was signed in February 2026 converting a 2024 memorandum into a three-country fibre corridor, and no source states a build or completion date.","The agreement was signed in Djibouti between the three states' operators, converting the December 2024 memorandum into a binding instrument ([agreement](2026-02-05-horizon-fiber-binding-agreement-connectingafrica), [deal](2026-02-04-horizon-fiber-tripartite-deal-techafricanews), [corridor](2026-02-06-horizon-fiber-corridor-deal-itweb)).

No physical build or completion date is stated in any source held ([review](2026-02-10-horizon-fiber-binding-agreement-telecomreviewafrica), [operators](2026-02-05-horizon-fiber-djibouti-ethio-sudatel-lanation)).

For a country whose international capacity runs through neighbours, the corridor is the single most consequential infrastructure commitment in this ledger, and it is dated only by its signature.",SDN-infra.connect-horizon-fiber
infra.connect--satellite-broadband-licensing-and-availability,Regressed,"[Satellite service was never officially licensed](2024-04-03-sudan-smuggled-starlink-dishes-lifeline-afp) and has run informally through smuggled terminals, and an [armed group ordered services cut](2026-08-25-sudantribune-rsf-ferme-aswaq-nahud-starlink) at a locality from 26 August 2026.","The service has never been officially licensed on any source held, reaching the country through smuggled dishes described as a lifeline ([terminals](2024-04-03-sudan-smuggled-starlink-dishes-lifeline-afp), [lifeline](2024-08-20-sudan-starlink-lifeline-or-war-facilitator)).

An armed group ordered services cut at a West Kordofan locality from 26 August 2026 ([cut](2026-08-25-sudantribune-rsf-ferme-aswaq-nahud-starlink)), having banned the service at the same place in December 2025 ([ban](2025-12-12-sudan-rsf-bans-starlink-al-nuhud)).

Connectivity in the conflict areas is therefore governed by whoever holds the ground rather than by the regulator, and the same terminals are described in the record as both a lifeline and a war facilitator ([conflict](2024-09-19-sudan-internet-in-conflict-timep)).",SDN-infra.connect-starlink
infra.store--local-data-centre-capacity-all-providers,Advanced,"A [1,300 square metre state data centre](2025-10-10-khartoum-state-data-centre-restored-and-operational) was restored and made operational after war damage, and an [alternate national data centre](2026-02-01-sudan-digital-ministry-launches-28-services-baladna) is announced with no construction start date.","The restored facility is equipped for cloud computing, data security and artificial-intelligence application hosting, and is distinct from an operator's separately reported facility in the same city, a claim not corroborated in this pass ([restoration](2025-10-10-khartoum-state-data-centre-restored-and-operational)).

An alternate national data centre at the wartime seat of government is announced as one of the ministry's future projects with no construction start date ([alternate](2026-02-01-sudan-digital-ministry-launches-28-services-baladna)).

No capacity, load, tenancy or ownership figure is published for either.",SDN-infra.store-khartoum-datacentre|SDN-infra.store-port-sudan-datacentre
infra.store--off-site-backup-capacity,Advanced,"The [vehicle register survived the war](2026-07-20-sudantribune-shurtat-almurur-bayanat-marakib) on backup data centres built inside the states and abroad, restored at 2,124,750 vehicles and 3,161,599 driving licences.","The traffic police register was restored with 2,124,750 registered vehicles and 3,161,599 driving licences, and the offsite and in-state backups are credited with its survival ([register](2026-07-20-sudantribune-shurtat-almurur-bayanat-marakib)).

It is the only evidence in this unit that any government system was designed to survive the loss of its primary site, and it is the only registry the base can say came through intact. No comparable arrangement is recorded for the identity credential, the civil-service records system or the national platform.",SDN-dpi.registry-vehicle-database
infra.cybersec--national-cybersecurity-readiness,Advanced,"A [Cybersecurity Authority](2025-11-07 Sudan Establishes Three Digital Authorities to Advance E-Govt) was established by decree, cited alongside a fourth-tier international cybersecurity score of 48.17 out of 100.","The authority was created by the same prime-ministerial decree as the digital transformation and data authorities, and the tier-four score was cited alongside its creation ([authority](2025-11-07 Sudan Establishes Three Digital Authorities to Advance E-Govt)).

The country sent experts to a regional cybercrime meeting in July 2026 ([meeting](2026-07-30-suna-sudan-arab-experts-cybercrime-meeting-tunisia)). No incident-response team, caseload, budget or enforcement power is published for the authority, and the statute that would give it powers is still in redrafting.",SDN-infra.cybersec-authority
infra.capacity--robustness-of-government-hardware-and-software,Advanced,"A [national civil-service human-resources platform](2026-08-06-bayan-digital-civil-service-platform-tears-up-the-paper-files) was launched holding every public employee's record, with no data-protection arrangement disclosed.","The platform was launched as an integrated national database of every public employee's record, held by the civil service authority and replacing paper files ([platform](2026-08-06-bayan-digital-civil-service-platform-tears-up-the-paper-files), [minister](2026-08-05-minister-of-digital-transformation-bayan-platform-creates-clarity-in-state-administrative-structure)).

No data-protection arrangement is disclosed for a national personnel database stood up during an active war, and the country has no data-protection statute in force.

Nothing states where it is hosted or whether it carries the offsite backup arrangement that saved the vehicle register.",SDN-dpi.mis-bayan
dpi.exchange--national-data-exchange-system,Advanced,"An [electronic single window](2026-08-04-national-investment-authority-in-the-process-of-electronic-single-window) will operate only once all investment-related entities are linked electronically, with no list, sequence or date given, and a [central bank electronic application system](2026-08-11-sudan-economic-committee-electronic-system-forex) was directed to completion.","The investment authority states the window will operate electronically only once every investment-related entity is linked, and gives no list, sequence or date. A single window is an interoperability commitment rather than a portal, and the source does not reconcile the two claims ([window](2026-08-04-national-investment-authority-in-the-process-of-electronic-single-window)).

The national economic management committee directed completion of a central bank electronic application system in August 2026, and no description of the system, its scope, its data or its completion date is given beyond the direction to finish it ([system](2026-08-11-sudan-economic-committee-electronic-system-forex)).

There is no national data exchange, and both instruments that would need one state the dependency without naming what would satisfy it.",SDN-dpi.exchange-single-window|SDN-dpi.exchange-central-bank-electronic-application-system
dpi.id--robustness-of-system,"Mixed, a national credential launched and tied to bank-account continuity while its coverage is unpublished in a country of mass displacement","[The national digital identity](2026-05-21 Sudan launches national digital identity SUDAPASS (SUNA)) has begun banking-sector linkage, and no enrolment count is held while [bank accounts are conditioned on it](2026-08-20-sudan-sudapass-digital-id-banking-ekyc).","The credential launched in May 2025 and banking-sector linkage began in August 2026, its scope publicly bounded at the same time ([launch](2026-05-21 Sudan launches national digital identity SUDAPASS (SUNA)), [linkage](2026-08-23-sudantribune-bank-of-sudan-sudapass-data-update), [bank data](2026-08-19-sudantribune-sudapass-digital-bank-data-update-launch)).

Tying bank-account continuity to a credential whose coverage is unmeasured is the exclusion risk the base recorded before launch ([trust](2026-01-29 How to build trust alongside Sudan's digital identity system), [recovery](2026-02-02 Sudan's planned national digital ID could strengthen recovery push - Experts)). The electronic know-your-customer route announced by the ministry and the central bank in August 2026 is that risk being realised rather than answered: it makes the credential the condition of keeping an account current, in a country where displacement is mass and the coverage figure is still unpublished ([eKYC](2026-08-20-sudan-sudapass-digital-id-banking-ekyc)).

It has also been integrated with the trade registry ([registry](2026-08-21-suna-sudan-baldna-trade-registry-integration)). No enrolment count is held at any date.",SDN-dpi.id-sudapass
dpi.pay--governance-role-of-central-bank,Advanced,"The [national payment switch](2026-08-06-suna-central-bank-launches-national-payment-switch-services) launched with one bank connected, and a [rival payment-switch licence was revoked](2026-07-04-cbos-revokes-al-asjad-payment-switch-licence) days after that platform's launch with no breach disclosed.","The central bank launched an electronic capital-flows system on 26 August 2026, replacing manual processing ([launch](2026-08-27-sudan-cbos-electronic-capital-flows)).

The switch went live connecting one bank as its first and only participant, with the first cash-machine withdrawal completed over it; the central bank's own framing is restoration rather than a greenfield rail ([switch](2026-08-06-suna-central-bank-launches-national-payment-switch-services), [tender](2026-04-20-cbos-nips-national-instant-payment-system-tender)).

A separate payment-switch licence was revoked days after the platform launched, with no specific breach disclosed; a Gulf linkage was reported by domestic outlets and not confirmed by the central bank ([revocation](2026-07-04-cbos-revokes-al-asjad-payment-switch-licence)).

A regulator that licenses and then revokes without stating a reason, and simultaneously operates the competing rail, is a market-structure fact the record states without explaining.",SDN-dpi.pay-nips|SDN-dpi.pay-al-asjad|SDN-dpi.exchange-central-bank-electronic-application-system
dpi.pay--population-uptake,Advanced,"One bank's [mobile money application is the dominant retail rail](2026-07-31-aljazeera-electronic-payment-sudan-liquidity-shortage), driven by cash scarcity rather than technology uptake, and [short-code banking](2026-03-18 Sudan Launches USSD Banking Services to Expand Digital Financial Access) was launched to reach users without internet.","The dominant application carries retail settlement in the capital's markets because cash is scarce and the currency has collapsed, not because of technology uptake; a war-economy analysis finds its volumes now a monetary mass outside central-bank supervision ([dominance](2026-07-31-aljazeera-electronic-payment-sudan-liquidity-shortage), [infrastructure](2025-03-05 Rebuilding Sudan's digital infrastructure amidst conflict), [cash](2026-07-01-calp-group-cash-transfers-in-sudan-report)).

Short-code banking was launched jointly by the ministry, the central bank and the telecommunications regulator and works without internet access; operational details for participating banks and operators were to be announced separately and none is held ([short code](2026-03-18 Sudan Launches USSD Banking Services to Expand Digital Financial Access)).

An operator wallet launched in the wartime seat of government covering transfers, airtime, bills, merchant purchases and agent cash handling as phase one of three, and no later report confirms progression ([wallet](2025-04-18 Zain Launches Bede Digital Wallet to Boost Financial Inclusion in Sudan)).",SDN-dpi.pay-bankak|SDN-dpi.pay-ussd|SDN-dpi.pay-bede
dpi.pay--revenue-collection,Advanced,"An [electronic government-collection system](2026-08-10-sudan-finance-ministry-reform-package-revenue) is named among the reforms behind a stated rise in first-half 2026 revenue, and the ministry states no figure, baseline or attribution method behind the claim.","The system is contracted through a national bank ([contract](2026-04-30 Finance Ministry-National Workers Bank contract for Isali e-collection service (SUNA))) and has been transferred between states ([transfer](2026-05-03 Gadarif transfers Isali electronic-collection experience to Kassala state (SUNA))), with one state's collection rate praised by the minister ([praise](2026-07-30-suna-minister-of-finance-praises-white-nile-electronic-collection)).

That state's figure of more than 90 per cent is the state's own and unverified, and the ministry states no revenue figure, baseline or attribution method behind the claimed rise ([reforms](2026-08-10-sudan-finance-ministry-reform-package-revenue), [directives](2026-08-04-sudan-finance-minister-digital-transformation-directives)).

A collection system spreading state by state is the most concrete delivery in this unit; the revenue claim attached to it is not testable from anything published.",SDN-dpi.pay-isali
dpi.registry--social-protection-register,Advanced,"Ministers [reviewed progress on a Unified Social Registry](2026-04-19 Ministerial meeting on digital transformation, civil-service reform and unified social registry (SUNA)), a foundational social-protection targeting database, in April 2026.","The review took place at a ministerial meeting on digital transformation and civil-service reform ([review](2026-04-19 Ministerial meeting on digital transformation, civil-service reform and unified social registry (SUNA))).

No coverage, household count, targeting rule, data source or completion date is published. In a country where humanitarian cash transfers are a principal channel of assistance, a targeting database with no published design is the instrument that most needs one.",SDN-dpi.registry-unified-social-registry
dpi.mis--health,Advanced,"A [health-sector platform](2026-05-20 Comms Ministry and WHO discuss health-sector digital transformation; Afia platform (SUNA)) was referenced at a ministerial meeting with an international agency urging acceleration, and it is not confirmed live.","The ministry, the health ministry and the agency met to set a comprehensive health digital strategy; the platform was referenced rather than reported as operating, and the agency urged acceleration ([meeting](2026-05-20 Comms Ministry and WHO discuss health-sector digital transformation; Afia platform (SUNA))).

It is distinct from the 130 health services later reported live through the national platform, and the relationship between the two is not established.

So the base holds a named health platform that may or may not be the thing already delivering services, and no source resolves it.",SDN-dpi.mis-afia
dpi.mis--customs,No change,"The [customs system was reactivated at a single state yard](2025-06-18 ASYCUDA customs system reactivated at Gezira state customs after war damage (SUNA)) after war looting and damage, and no later report confirms rollout to other stations.","The reactivation was at one customs yard ahead of resuming formal customs operations there ([reactivation](2025-06-18 ASYCUDA customs system reactivated at Gezira state customs after war damage (SUNA))).

It rests on a single source predating the reporting window, and no later report confirms further rollout. The national platform has meanwhile been adopted as the sole channel for foreign-trade transactions, and nothing states how the two relate.",SDN-dpi.exchange-asycuda
dpi.mis--justice,Advanced,"The judicial authority [signed a contract for a judiciary digital-transformation project](2026-08-04-signing-of-contract-to-implement-digital-transformation-project-judiciary-national-technical-company), financed by the finance ministry and vetted by the justice ministry's contracts department.","The contract was signed with a national technical company, financed by the finance ministry and vetted by the justice ministry's contracts department ([contract](2026-08-04-signing-of-contract-to-implement-digital-transformation-project-judiciary-national-technical-company)).

No value, scope, timetable or deliverable is published. It is one of the few procurements in this ledger where the vetting route is stated, which is itself worth recording.",SDN-dpi.govtech-judiciary
dpi.govtech--e-government-services,Advanced,"The [national platform](2026-08-05-sudan-reorganises-border-trade-and-adopts-baladna-for-foreign-trade-transactions) became the sole channel for all foreign-trade transactions with permits issuable from any location, and no coverage or uptake figure is published for any service tranche.","The platform launched 28 services in February 2026 ([services](2026-02-01-sudan-digital-ministry-launches-28-services-baladna)), carried electronic investment licensing from that month ([licensing](2026-02-23 National Investment Authority launches electronic investment licensing via Baladna (SUNA))), reached 130 health services by July ([health](2026-07-31-sudan-minister-of-finance-announces-full-support-for-the-2026-2030-national-health-plan)), and was adopted in August as the sole national platform for foreign trade with permits issuable from any location ([trade](2026-08-05-sudan-reorganises-border-trade-and-adopts-baladna-for-foreign-trade-transactions)).

No coverage or uptake figure is published for any of the announced tranches, so the count of services is the only measure of it.

A public procurement platform launched in August 2026 ([procurement](2026-08-12-sudan-unveils-new-digital-public-procurement-system)), and a finance-ministry platform for public-sector companies and authorities launched the same month, reported by the state news agency with no supplier, cost, entity count, reporting standard or go-live scope published and nothing stating what it replaces ([finance platform](2026-08-19-sudanhorizon-finance-ministry-electronic-platform), [launch](2026-08-19-suna-finance-ministry-digital-platform)).",SDN-dpi.govtech-baladna|SDN-dpi.govtech-nazaha|SDN-dpi.govtech-public-sector-finance-platform
capacity.training--graduates-entering-dt-ecosystem,No change,"An [operator digital-skills programme](2025-08-18 MTN Sudan Expands Digital Empowerment Drive with Al-Manssa) ran workshops for content creators in 2025, and it is the only training data point held for the country.","The programme launched workshops in digital media and online marketing for content creators ([programme](2025-08-18 MTN Sudan Expands Digital Empowerment Drive with Al-Manssa)).

No participant numbers, duration or outcome measures are given, and it has not been refreshed since. It is the only capacity or training record in this ledger, against a government standing up an identity credential, a payment switch, a civil-service records system and a national services platform at once.",SDN-capacity.training-mtn-al-manssa
geopol.gulf--gulf-mous-engagements-and-commitments,Advanced,"A Gulf-based processor [signed a strategic processing agreement with a domestic bank](2026-01-19 Network International Partners with Saudi Sudanese Bank to Advance Digital Payments in Sudan) for card-sponsored digital-payment processing, formalised at a regional trade event.","The agreement covers card-network-sponsored digital payment processing and was formalised at a regional technology exhibition ([agreement](2026-01-19 Network International Partners with Saudi Sudanese Bank to Advance Digital Payments in Sudan)).

No value, term or volume is published. It is the only foreign commercial arrangement in the payments stack the base holds, alongside a revoked switch licence whose reported Gulf linkage the central bank never confirmed.",SDN-geopol.gulf-network-international
geopol.china--chinese-mous-engagements-and-commitments,Advanced,The digital transformation and communications minister attended the opening of a digital cooperation centre with China ([report](2026-08-28-sudan-china-digital-cooperation-center)).,"The digital transformation and communications minister attended the opening of a digital cooperation centre with China ([report](2026-08-28-sudan-china-digital-cooperation-center)). No instrument, value or scope is stated.",SDN-geopol.china-none
