slug,title,publisher,author,published,date_precision,places,topics,entities,lens,body_completeness,finance,artefact,words,ingested,url
2026-08-27-visasnews-morocco-e-visa-disruption,Morocco: E-Visa applications severely disrupted for a week,VisasNews,,2026-08-27,day,MAR,dpi.govtech; include.access,ministry-of-foreign-affairs-morocco,,full,False,,925,2026-09-01,https://visasnews.com/en/morocco-e-visa-applications-severely-disrupted-for-a-week/
2026-08-27-telquel-affaire-jabaroot-pole-dgsn-dgst-dement-intrusion,Affaire Jabaroot : le pôle DGSN-DGST dément toute intrusion dans ses sytèmes,TelQuel,,2026-08-27,day,MAR,infra.cybersec; gov.protect,dgsn-morocco; dgst-morocco; jabaroot,,full,False,,574,2026-08-28,https://telquel.ma/instant-t/2026/08/27/affaire-jabaroot-le-pole-dgsn-dgst-dement-toute-intrusion-dans-ses-sytemes_2004525/
2026-08-27-rfi-maroc-fuite-donnees-agents-police-renseignement,Maroc: les donnees de 70 000 agents de la police et du renseignement publiees apres une nouvelle cyberattaque,RFI,,2026-08-27,day,MAR,infra.cybersec; gov.protect,dgsn-morocco,,full,False,,428,2026-08-27,https://www.rfi.fr/fr/afrique/20260827-maroc-les-donn%C3%A9es-de-70-000-agents-de-la-police-et-du-renseignement-publi%C3%A9es-apr%C3%A8s-une-nouvelle-cyberattaque
2026-08-27-digitalmag-5g-adoption-pays-africains-gsma,Accès à internet : Etat d’adoption de la technologie 5G par les pays africains,Digital Mag (Côte d'Ivoire),,2026-08-27,day,XAF; CIV; MAR; MOZ; KEN; MUS; DZA; AGO; EGY,infra.connect,gsma,,full,False,,961,2026-08-27,https://digitalmag.ci/acces-a-internet-etat-dadoption-de-la-technologie-5g-par-les-pays-africains/
2026-08-27-bladi-morocco-5g-speed-decline-ookla,Morocco’s 5G is already slowing down: -38% in six months,Bladi English,,2026-08-27,day,MAR,infra.connect,ookla; opensignal; maroc-telecom; orange-maroc; inwi,,full,False,,549,2026-09-01,"https://en.bladi.net/morocco-5g-is-already-slowing-down-in-six,123393.html"
2026-08-26-morocco-eu-pap-num-5g-financing,"Bruxelles finance la 5G marocaine, mais ferme la porte aux fournisseurs à haut risque",Bladi.net,,2026-08-26,day,MAR,infra.connect; finance.new; geopol.eu; infra.cybersec,european-union; anrt-morocco; cndp-morocco; dgssi-morocco; huawei; zte,sovereignty,full,False,,567,2026-09-01,"https://www.bladi.net/bruxelles-finance-5g-marocaine-ferme-porte-fournisseurs-haut-risque,123368.html"
2026-08-26-maroc-inde-ia-langues-nationales,Le Maroc se tourne vers Inde pour developper une IA adaptee aux langues nationales,wearetech.africa,,2026-08-26,day,MAR,tech.ai; geopol.india; dpi.govtech,ministry-of-digital-transition-morocco; ministry-of-electronics-and-information-technology-india; bhashini; jazari-institutes,sovereignty,full,False,,422,2026-08-26,https://www.wearetech.africa/fr/fils/actualites/tech/le-maroc-se-tourne-vers-l-inde-pour-developper-une-ia-adaptee-aux-langues-nationales
2026-08-26-france-maroc-ia-act-optin-village-justice,Le secteur de la relation-client transfrontalière France-Maroc : le double couperet de l'IA Act et de l'Opt-in téléphonique,Village de la Justice,,2026-08-26,day,MAR,gov.legislate; gov.protect; tech.ai; geopol.eu,cndp-morocco,sovereignty,full,False,,1789,2026-08-27,"https://www.village-justice.com/articles/secteur-relation-client-transfrontaliere-france-maroc-double-couperet-act-opt,58765.html"
2026-08-26-elconfidencial-filtracion-70000-agentes-espionaje-marroqui,Una mina de oro: ¿por qué es tan importante la filtración de los 70.000 agentes del espionaje marroquí?,El Confidencial,,2026-08-26,day,MAR,infra.cybersec; gov.protect; geopol.eu,dgsn-morocco; dgst-morocco; dgssi-morocco; jabaroot,,full,False,,1089,2026-08-28,https://www.elconfidencial.com/mundo/2026-08-26/lista-nombres-filtracion-agentes-espionaje-marroqui_4411966/
2026-08-26-ebrd-ventures-platform-fund-ii,EBRD backs early-stage African technology companies,EBRD,,2026-08-26,day,CIV; EGY; MAR; NGA; SEN,tech.innovate; finance.new; tech.industry,ebrd; ventures-platform,,full,False,,374,2026-09-01,https://www.ebrd.com/home/news-and-events/news/2026/ebrd-backs-early-stage-african-technology-companies.html
2026-08-26-ebrd-s-venture-capital-fund-targets-technology-companies-in-nigeria-mo,"EBRD's Venture Capital Fund Targets Technology Companies In Nigeria, Morocco, Others",Independent Newspapers Nigeria,,2026-08-26,day,CIV; EGY; MAR; NGA; SEN,tech.innovate; finance.new; tech.industry,ebrd; ventures-platform,,full,False,,429,2026-08-27,https://independent.ng/ebrds-venture-capital-fund-targets-technology-companies-in-nigeria-morocco-others/
2026-08-26-7news-morocco-video-games-innovation-fund,Morocco adds video games to innovation funding programme,7news Morocco,,2026-08-26,day,MAR,tech.innovate; tech.industry; finance.new,ministry-of-industry-and-commerce-morocco,,full,False,,401,2026-08-27,https://en.7news.ma/morocco-adds-video-games-to-innovation-funding-programme/
2026-08-25-aimnews-gainafrica-generative-ai-pilot,Europa introduz inteligência artificial generativa para transformar África,Agência de Informação de Moçambique (AIM),,2026-08-25,day,UGA; TUN; BEN; MAR; EGY; XAF,tech.ai; capacity.research; infra.capacity; geopol.eu,gainafrica; sapienza-university-of-rome; european-commission,,full,False,,855,2026-08-27,https://aimnews.org/2026/08/25/europa-introduz-inteligencia-artificial-generativa-para-transformar-africa/
2026-08-24-morocco-ombudsman-calls-public-debate-administration-reform,وسيط المملكة يدعو في إلى فتح حوار عمومي واسع بشأن مستقبل إصلاح الإدارة | جريدة الصباح,Assabah,,2026-08-24,day,MAR,gov.discourse; gov.policy,mediateur-du-royaume-morocco,,full,False,,404,2026-08-25,https://assabah.ma/945501.html
2026-08-23-morocco-interior-voter-notification-proxy-voting-platform,انتخابات 23 شتنبر.. إشعار الناخبين ومنصة للتصويت بالوكالة لمغاربة الخارج,Hespress,,2026-08-23,day,MAR,dpi.govtech; dpi.id,ministry-of-interior-morocco,,full,False,,358,2026-08-25,https://www.hespress.com/الداخلية-تطلق-إشعارات-الناخبين-وتتيح-1795987.html
2026-08-23-barlamane-maroc-ocde-echange-declarations-pays-burundi-tchad,Le Maroc promulgue l'accord de l'OCDE sur l'échange des déclarations pays par pays et approuve deux conventions fiscales avec le Burundi et le Tchad,Barlamane,,2026-08-23,day,MAR,dpi.exchange; gov.legislate; gov.regional,oecd; chambre-des-representants-morocco; council-of-the-european-union,,full,False,,779,2026-08-27,https://barlamane.com/fr/le-maroc-promulgue-laccord-de-locde-sur-lechange-des-declarations-pays-par-pays-et-approuve-deux-conventions-fiscales-avec-le-burundi-et-le-tchad/
2026-08-22-morocco-interior-screens-collective-land-community-rolls,'الداخلية' تطلق عملية واسعة لـ'غربلة' لوائح أعضاء الجماعات السلالية,Hespress,,2026-08-22,day,MAR,dpi.registry,ministry-of-interior-morocco,,full,False,,507,2026-08-25,https://www.hespress.com/الداخلية-تطلق-عملية-واسعة-لـغربلة-لو-1794573.html
2026-08-21-africanscientificjournal-digitalisation-services-publics-maroc,Digitalisation et qualité des services publics au Maroc: acquis et contraintes,African Scientific Journal,,2026-08-21,day,MAR,gov.discourse,,,excerpt,False,,504,2026-08-27,https://africanscientificjournal.com/index.php/AfricanScientificJournal/article/view/2120
2026-08-20-morocco-tax-authority-matches-income-property-data,الضرائب تطابق المداخيل بالممتلكات.. ثروات أصحاب المهن الحرة تحت المجهر,Hespress,,2026-08-20,day,MAR,dpi.exchange,direction-generale-des-impots-morocco,,full,False,,512,2026-08-25,https://www.hespress.com/الضرائب-تطابق-الدخل-مع-الممتلكات-أصحا-1794530.html
2026-08-17-morocco-data-centers-ai-digital-position-walaw,Morocco bets on data centers and artificial intelligence to strengthen its digital position in Africa,Walaw Press,,2026-08-17,day,MAR,finance.new; infra.store; tech.ai,naver-cloud; nvidia; nexus-core-systems,,full,False,,955,2026-08-18,https://en.walaw.press/country/geopolitics/QWSP/articles/morocco_bets_on_data_centers_and_artificial_intelligence_to_strengthen_its_digital_position_in_africa/GPFFXPMLMSMF
2026-08-17-hespress-doctors-protest-health-digitization-bill-5226,"أطباء يحتجون على \""الرقمنة الصحية\""",Hespress,,2026-08-17,day,MAR,dpi.mis; gov.protect; gov.discourse,ministry-of-health-and-social-protection-morocco,,full,False,,392,2026-08-21,https://www.hespress.com/%d8%a3%d8%b7%d8%a8%d8%a7%d8%a1-%d9%8a%d8%ad%d8%aa%d8%ac%d9%88%d9%86-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%b1%d9%82%d9%85%d9%86%d8%a9-%d8%a7%d9%84%d8%b5%d8%ad%d9%8a%d8%a9-1793268.html
2026-08-16-morocco-administrative-digitization-ombudsman-report,وثائق إضافية ومساطر متشعبة.. تقرير رسمي يكشف الوجه الآخر لرقمنة الإدارة,Nichan.ma,,2026-08-16,day,MAR,gov.discourse; include.access,mediateur-du-royaume-morocco; ministry-of-digital-transition-and-administrative-reform-morocco; chambre-des-representants-morocco,,full,False,,425,2026-08-18,https://nichan.ma/361721/
2026-08-16-hespress-ceuta-events-digital-sovereignty-challenges,أحداث سبتة تظهر التحديات أمام السيادة الرقمية ومواجهة الحملات المنظمة,Hespress,,2026-08-16,day,MAR,gov.legislate; infra.cybersec; gov.discourse,anas-abou-el-kalam,sovereignty,full,False,,634,2026-08-21,https://www.hespress.com/%d8%a3%d8%ad%d8%af%d8%a7%d8%ab-%d8%b3%d8%a8%d8%aa%d8%a9-%d8%aa%d8%a4%d9%83%d8%af-%d8%a7%d9%84%d8%aa%d8%ad%d8%af%d9%8a%d8%a7%d8%aa-%d8%a3%d9%85%d8%a7%d9%85-%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%af%d8%a9-1792419.html
2026-08-15-upskilling-africa-s-workforce-for-ai-who-is-responsible-techtrends-africa,Upskilling Africa's Workforce For AI: Who Is Responsible? | TechTrends Africa,TechTrends Africa,,2026-08-15,day,EGY; MAR; MUS; NGA; ZAF,infra.energy; gov.regional; tech.ai; tech.innovate; capacity.training,nitda; microsoft; huawei; amazon-web-services,,full,False,,1154,2026-08-16,https://techtrends.africa/upskilling-africas-workforce-for-ai/
2026-08-15-morocco-jazari-ai-institutes-established,Morocco sets up four new institutes to build its AI sector,7News Morocco,,2026-08-15,day,MAR,gov.policy; tech.ai,jazari-institutes; digital-morocco-2030,,full,False,,479,2026-08-18,https://en.7news.ma/morocco-ai-institutes/
2026-08-14-morocco-sefrou-connectivity-complaint,ضعف في شبكة الهاتف ورداءة خدمات الأنترنيت.. نداء لتحسين خدمات الاتصالات بإقليم صفرو,Al-Diyar (الديار),,2026-08-14,day,MAR,include.access; gov.discourse,,,full,False,,166,2026-08-18,https://www.adyare.ma/32404.html
2026-08-13-morocco-inwi-huawei-transport-route-coverage,"Inwi, telecom arm of Morocco's Al Mada, partners with Huawei to improve transport-route coverage",Shore Africa,,2026-08-13,day,MAR,infra.connect,inwi; huawei,sovereignty,full,False,,604,2026-08-16,https://shore.africa/2026/08/12/inwi-partners-huawei/
2026-08-13-guinea-kouma-academy-hospital-digitisation-financing,Financer la digitalisation des hôpitaux sans endetter l'État : le pari réussi d'une healthtech guinéenne devenue panafricaine,Guinéenews,,2026-08-13,day,GIN; TCD; COD; MAR,finance.new; dpi.mis,kouma-academy; sanofi,sovereignty,full,False,,749,2026-08-18,https://guineenews.org/2026/08/13/financer-la-digitalisation-des-hopitaux-sans-endetter-letat-le-pari-reussi-dune-healthtech-guineenne-devenue-panafricaine/
2026-08-10-morocco-dhis2-health-data-audit,Santé numérique : le MSPS passe sa plateforme nationale DHIS2 au crible,Santé Mag,,2026-08-10,day,MAR,dpi.exchange; infra.cybersec,msps-morocco; hisp-mena; global-fund,,full,False,,258,2026-08-18,https://santemag.ma/sante-numerique-le-msps-passe-sa-plateforme-nationale-dhis2-au-crible/
2026-08-10-morocco-ai-data-center-investment-northafricapost,Morocco's AI and Data Center Ambitions Take Shape Amid Growing Digital Investment,The North Africa Post,,2026-08-10,day,MAR,finance.new; infra.store; tech.ai,anrt-morocco; world-bank,,full,False,,298,2026-08-18,https://northafricapost.com/99498-moroccos-ai-and-data-center-ambitions-take-shape-amid-growing-digital-investment.html
2026-08-09-maroc-data-centers-leader-ia,"Le Maroc, futur leader continental africain des data centers et de l'IA",The Conversation,,2026-08-09,day,MAR,infra.store; tech.ai; infra.energy; gov.protect,nexus-core-systems; nvidia; maroc-telecom; oracle; inwi,sovereignty,full,False,,973,2026-08-09,https://theconversation.com/le-maroc-futur-leader-continental-africain-des-data-centers-et-de-lia-288658
2026-08-08-india-tech-sovereignty-push-africa-asean,Beyond broad pledges: India's tech sovereignty push in Africa and ASEAN,Firstpost,Rakesh Khar,2026-08-08,day,XAF; MAR; ETH; TGO; UGA; ZMB; KEN; MUS; SYC,geopol.india; dpi.id; dpi.pay; gov.discourse,mosip; india-stack; government-of-india; fayda,sovereignty,full,False,,1192,2026-08-09,https://www.firstpost.com/opinion/beyond-broad-pledges-indias-tech-sovereignty-push-in-africa-and-asean-14036875.html
2026-08-08-data-gov-ma-gouvernance-plan-actions-national-open-data,Documentation du portail national des donnees ouvertes - gouvernance Open Data et Plan d'actions national (data.gov.ma),"Agence de Developpement du Digital (ADD), Royaume du Maroc",,2026-08-08,day,MAR,data.open; gov.policy; gov.standards; dpi.govtech,add-morocco; world-bank,,full,False,,3657,2026-08-09,https://data.gov.ma/fr/documentations
2026-08-07-morocco-digital-psychological-engineering-cybersecurity,"خبير يحذر من \""الهندسة النفسية\"" الرقمية .. ويفضح مراحل تجييش الشباب",Hespress,,2026-08-07,day,MAR,gov.discourse; infra.cybersec,,sovereignty,full,False,,432,2026-08-11,https://www.hespress.com/%D8%AE%D8%A8%D9%8A%D8%B1-%D9%8A%D8%AD%D8%B0%D8%B1-%D9%85%D9%86-%D8%A7%D9%84%D9%87%D9%86%D8%AF%D8%B3%D8%A9-%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9-1788596.html
2026-08-07-morocco-court-cassation-website-outage,عطب تقني يغيب الموقع الإلكتروني لمحكمة النقض لأزيد من أسبوع وسط استياء المرتفقين,Alnahar (النهار المغربية),,2026-08-07,day,MAR,gov.discourse; include.access,court-of-cassation-morocco,,full,False,,195,2026-08-18,https://www.alnahar.ma/121842.html
2026-08-06-numeriser-le-parcours-sante-oui-terroriser-les-medecins-non,"Numériser le parcours santé oui, terroriser les médecins non !",L'Opinion (lodj.ma),,2026-08-06,day,MAR,dpi.mis; gov.legislate; gov.protect; dpi.exchange; gov.discourse,,,full,False,,3678,2026-08-08,https://www.lodj.ma/Numeriser-le-parcours-sante-oui-terroriser-les-medecins-non-_a181372.html
2026-08-06-morocco-cnom-digital-platform,Santé : le CNOM lance officiellement sa nouvelle plateforme numérique,Hespress,,2026-08-06,day,MAR,dpi.govtech,cnom-morocco,,full,False,,424,2026-08-11,https://fr.hespress.com/484345-sante-le-cnom-lance-officiellement-sa-nouvelle-plateforme-numerique.html
2026-08-04-protection-des-donnees-la-confiance-moteur-de-leconomie-numerique,"Protection des données : la confiance, moteur de l'économie numérique",Finances News Hebdo,,2026-08-04,day,MAR,gov.protect; gov.legislate; tech.ai; gov.discourse,cndp-morocco; ministry-of-digital-transition-morocco,sovereignty,full,False,,1510,2026-08-08,https://fnh.ma/article/actualite-economique/protection-donnes-confiance-moteur-economique-numerique
2026-08-04-morocco-social-media-ceuta-crossing-revival,Anonymous social media calls revive plans for new mass crossing into Ceuta,Hespress,,2026-08-04,day,MAR,gov.discourse,,,full,False,,333,2026-08-11,https://en.hespress.com/143238-anonymous-social-media-calls-revive-plans-for-new-mass-crossing-into-ceuta.html
2026-08-04-hespress-ceuta-algorithms-migration-incitement,"""أحداث سبتة"" تكشف مفعول الخوارزميات الرقمية في التحريض على الهجرة",Hespress,,2026-08-04,day,MAR,gov.discourse; tech.ai; infra.cybersec,anas-abou-el-kalam; ministry-of-interior-morocco,sovereignty,full,False,,739,2026-08-04,https://www.hespress.com/%d8%a3%d8%ad%d8%af%d8%a7%d8%ab-%d8%b3%d8%a8%d8%aa%d8%a9-%d8%aa%d9%83%d8%b4%d9%81-%d9%85%d9%81%d8%b9%d9%88%d9%84-%d8%a7%d9%84%d8%ae%d9%88%d8%a7%d8%b1%d8%b2%d9%85%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84-1787160.html
2026-08-04-ebrd-and-onee-strengthen-water-security-in-morocco,EBRD and ONEE strengthen water security in Morocco,European Bank for Reconstruction and Development,,2026-08-04,day,MAR,dpi.mis; finance.new,ebrd,,full,False,,440,2026-08-08,https://www.ebrd.com/home/news-and-events/news/2026/ebrd-and-onee-strengthen-water-security-in-morocco.html
2026-08-04-cese-rapport-annuel-2025,Rapport Annuel 2025,"Conseil économique, social et environnemental (Morocco)",,2026-08-04,day,MAR,gov.discourse; tech.ai; include.divides; gov.policy,,sovereignty,full,False,,93073,2026-08-08,https://www.cese.ma/media/2026/08/Rapport-Annuel-2025.pdf
2026-08-03-power-of-artificial-intelligence-global-balance,قوة الذكاء الاصطناعي,Hespress,,2026-08-03,day,MAR,tech.ai; gov.discourse; geopol.usa; geopol.china,,sovereignty,full,False,,1400,2026-08-04,https://www.hespress.com/%d9%82%d9%88%d8%a9-%d8%a7%d9%84%d8%b0%d9%83%d8%a7%d8%a1-%d8%a7%d9%84%d8%a7%d8%b5%d8%b7%d9%86%d8%a7%d8%b9%d9%8a-%d8%b9%d9%86%d8%af%d9%85%d8%a7-%d9%8a%d8%aa%d8%ad%d9%88%d9%84-%d8%a7%d9%84%d8%b3%d8%a8-1786623.html
2026-08-03-ookla-5g-north-africa-one-year-on,5G in North Africa Shows Mixed Results One Year On,Ookla,,2026-08-03,day,DZA; EGY; MAR; TUN; LBY; MRT; XNA,infra.connect; gov.legislate,ookla; instance-nationale-des-telecommunications-tunisia; anrt-morocco; ntra-egypt; almadar-aljadid; chinguitel,,full,False,,2409,2026-08-04,https://www.ookla.com/articles/5g-north-africa-2026
2026-08-03-morocco-specification-asymmetry-digital-inclusion,Specification asymmetry and digital inclusion: how policy design shapes the access–adoption gap in Morocco,Digital Policy Regulation and Governance,Mounia Bendraoui,2026-08-03,day,MAR,include.divides; gov.policy; include.access,,,excerpt,False,,462,2026-08-04,https://www.emerald.com/dprg/article/doi/10.1108/DPRG-03-2026-0153/1390051/Specification-asymmetry-and-digital-inclusion-how
2026-08-03-morocco-online-hate-ceuta-crisis,"Moroccans across Europe targeted by online hate after Ceuta crisis, rights monitor warns",Hespress,,2026-08-03,day,MAR,gov.discourse,prometheus-institute-for-democracy-and-human-rights; civil-council-against-all-forms-of-discrimination-morocco,,full,False,,310,2026-08-11,https://en.hespress.com/143157-moroccans-across-europe-targeted-by-online-hate-after-ceuta-crisis-rights-monitor-warns.html
2026-08-03-morocco-bots-ceuta-migration,Bots suspected of amplifying messages behind Ceuta migration surge,Hespress,,2026-08-03,day,MAR,infra.cybersec,,,full,False,,390,2026-08-11,https://en.hespress.com/143135-bots-suspected-of-amplifying-messages-behind-ceuta-migration-surge.html
2026-08-03-govtech-lintelligence-artificielle-entre-dans-laudit-public-marocain,GovTech : l'intelligence artificielle entre dans l'audit public marocain,L'Opinion (lodj.ma),,2026-08-03,day,MAR,gov.discourse; dpi.govtech; tech.ai,,,full,False,,359,2026-08-08,https://www.lodj.ma/GovTech-l-intelligence-artificielle-entre-dans-l-audit-public-marocain_a181053.html
2026-08-02-techtrends-african-corporate-venture-capital-banks,The Rise of African Corporate Venture Capital: When Banks Become Investors,TechTrends Africa,Okey Chigbu,2026-08-02,day,XAF; NGA; MAR,tech.innovate; dpi.pay; gov.legislate; finance.new,cbn; gtco; access-holdings; stanbic-ibtc,,full,False,,914,2026-08-04,https://techtrends.africa/the-rise-of-african-corporate-venture-capital/
2026-07-31-abou-laraki-maroc-ia-defauts-automobiles,Le Marocain Abou Laraki utilise l'IA pour détecter les défauts des automobiles,wearetech.africa,,2026-07-31,day,MAR,tech.ai; tech.innovate,monk-ai; abou-laraki; acv-auctions,,full,False,,387,2026-07-31,https://www.wearetech.africa/fr/fils/tech-stars/le-marocain-abou-laraki-utilise-l-ia-pour-detecter-les-defauts-des-automobiles
2026-07-30-vertiv-signs-mou-with-morocco-to-develop-sovereign-digital-infrastructure,Vertiv signs MoU with Morocco to develop sovereign digital infrastructure,Developing Telecoms,,2026-07-30,day,MAR,infra.store; finance.mou; tech.ai; gov.policy,vertiv; ministry-of-digital-transition-morocco; n-one-datacenters; cybastion,sovereignty,full,False,,348,2026-07-30,https://www.developingtelecoms.com/telecom-technology/data-centres-networks/20608-vertiv-signs-mou-with-morocco-to-develop-sovereign-digital-infrastructure.html
2026-07-30-morocco-criminalising-ai-disinformation-2026-elections,"بن حمزة: تجريم التضليل بالذكاء الاصطناعي يحصن ""انتخابات 2026""",Hespress,,2026-07-30,day,MAR,gov.legislate; tech.ai; gov.discourse,adel-ben-hamza; ministry-of-interior-morocco,,full,False,,545,2026-08-04,https://www.hespress.com/%d8%a8%d9%86-%d8%ad%d9%85%d8%b2%d8%a9-%d8%aa%d8%ac%d8%b1%d9%8a%d9%85-%d8%a7%d9%84%d8%aa%d8%b6%d9%84%d9%8a%d9%84-%d8%a8%d8%a7%d9%84%d8%b0%d9%83%d8%a7%d8%a1-%d8%a7%d9%84%d8%a7%d8%b5%d8%b7%d9%86%d8%a7-1784231.html
2026-07-30-lesoleil-senegal-maroc-cooperation-numerique,Sénégal-Maroc : vers le renforcement de la coopération numérique entre les deux pays,Le Soleil,,2026-07-30,day,SEN; MAR,gov.regional; gov.policy,ministere-des-telecommunications-et-du-numerique-senegal; ambassade-maroc-senegal,,full,False,,197,2026-07-30,https://lesoleil.sn/actualites/technologie/senegal-maroc-vers-le-renforcement-de-la-cooperation-numerique-entre-les-deux-pays/
2026-07-30-inwi-partners-with-huawei-to-boost-mobile-coverage-across-moroccos-rail-and-highway-networks,inwi Partners with Huawei to Boost Mobile Coverage Across Morocco's Rail and Highway Networks,Tech Africa News,,2026-07-30,day,MAR,infra.connect; geopol.china,inwi; huawei,,full,False,,429,2026-07-30,https://techafricanews.com/2026/07/30/inwi-partners-with-huawei-to-boost-mobile-coverage-across-moroccos-rail-and-highway-networks/
2026-07-29-morocco-vertiv-to-strengthen-digital-infrastructure,"Morocco, Vertiv to strengthen digital infrastructure",Connecting Africa,,2026-07-29,day,MAR,infra.store; finance.mou; tech.ai,vertiv; ministry-of-digital-transition-and-administrative-reform-morocco,sovereignty,full,False,,511,2026-07-30,https://www.connectingafrica.com/partnerships/morocco-vertiv-to-strengthen-digital-infrastructure
2026-07-29-morocco-signs-strategic-digital-infrastructure-partnership-with-vertiv-to-advance-ai-and-digital-morocco-2030,Morocco signs strategic digital infrastructure partnership with Vertiv to advance AI and Digital Morocco 2030,Tech Africa News,,2026-07-29,day,MAR,infra.store; finance.mou; tech.ai,vertiv; ministry-of-digital-transition-and-administrative-reform-morocco,sovereignty,full,False,,339,2026-07-30,https://techafricanews.com/2026/07/29/morocco-signs-strategic-digital-infrastructure-partnership-with-vertiv-to-advance-ai-and-digital-morocco-2030/
2026-07-29-eu-commission-implementing-decision-morocco-2026,"European Commission — Implementing Decision of 29.7.2026 on financing the individual measure for Morocco for 2026, and Annex II (PAP-NUM)",European Commission,,2026-07-29,day,MAR,finance.new; gov.legislate; infra.connect; gov.protect,european-union; morocco,sovereignty,full,True,2026-07-29-C_2026_5364_F1_COMMISSION_IMPLEMENTING_DECISION_FR_V2_P1_4911910.PDF; 2026-07-29-C_2026_5364_F1_ANNEX_FR_V1_P1_4911912.PDF,1371,2026-09-01,https://north-africa-middle-east-gulf.ec.europa.eu/document/download/4c8fe664-36fd-4721-81eb-5514bd6c0b96_en?filename=C_2026_5364_F1_COMMISSION_IMPLEMENTING_DECISION_FR_V2_P1_4911910.PDF
