indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
dpi.pay--population-uptake,3,,59.8275,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-07-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,2,TZA-dpi.pay-cross-border-instant-payment,,,,,,,2026-07-31,0,Rwanda corridor at proof-of-concept stage,
dpi.pay--consumer-protection,3,TZA-gov.legislate-financial-consumer-protection-amendment|TZA-dpi.pay-retail-payment-fee-caps,,,,,,,2026-07-31,0,"rules on privacy, complaints and charges in force; no redress statistics on record",
dpi.registry--population-register,,,,,,,,,2026-07-31,0,rows cover birth registration only; no population register shown,
dpi.registry--civil-register,3,TZA-dpi.registry-electronic-birth-certificate-issuance,,,,,,,2026-07-31,0,digital birth issuance in service; no published coverage of all vital events,
dpi.registry--address-register,3,TZA-dpi.registry-addressing-postcode-system|TZA-dpi.registry-zanzibar-address,,,,,,,2026-07-31,0,12.9m addresses and 29 systems interconnected; rural coverage not stated,
dpi.registry--social-protection-register,,,,,,,,,2026-07-31,0,Zanzibar registry blueprint only; no registry procured or piloted on this row,
dpi.registry--electoral-register,,,,,,,,,2026-07-31,0,permanent register revised; not shown to be digital and no public access to the roll on record,
dpi.registry--tax-register,2,TZA-dpi.registry-tax-register,,,,,,,2026-07-31,0,integrated system live; register integrity and identifier linkage not assessed,
dpi.registry--land-register,3,TZA-dpi.registry-land-register,,,,,,,2026-07-31,0,digital registration services in use; no parcel count published,
dpi.mis--health,3,TZA-dpi.mis-health-management-information-system,,,,,,,2026-07-31,0,national HMIS on study evidence; completeness and integration not published,
dpi.mis--education,2,TZA-dpi.mis-education-esmis|TZA-dpi.mis-school-information-system,,,,,,,2026-07-31,0,sector MIS in development; no annual census output from it on record,
dpi.mis--social-protection,3,TZA-dpi.mis-social-protection-mis,,,,,,,2026-07-31,0,MIS paying households electronically on the fund's own account; not shown linked to the ID,
dpi.mis--justice,2,TZA-dpi.mis-judicial-case-management,,,,,,,2026-07-31,0,case management built under financing; what is in service is not on record,
dpi.mis--tax,,,,,,,,,2026-07-31,0,rows are display and invoicing mandates; no e-filing or tax e-payment facility shown,
dpi.mis--customs,3,TZA-dpi.mis-customs-tancis,,,,,,,2026-07-31,0,Zanzibar single window launched; audit finds 33 of 92 trade services digitised,
dpi.mis--land,2,TZA-dpi.mis-e-ardhi-land-records,,,,,,,2026-07-31,0,"records digitisation under way, behind its own annual target",
dpi.govtech--e-government-services,,,,,,,,,2026-07-31,0,external maturity classification only; no service inventory or portal on these rows,
digital.localgov--digitalisation-of-local-government-records,3,TZA-digital.localgov-local-government-administrative-financial,,,,,,,2026-07-31,0,audit records systems in use beside paper processes; share of records digitised not stated,
digital.rural--digitalisation-of-rural-health-clinics,2,TZA-digital.rural-ehealth-systems,,,,,,,2026-07-31,0,immunisation module piloted at six facilities; no rural reporting coverage on record,
digital.rural--digitalisation-of-rural-primary-schools,2,TZA-digital.rural-primary-school-tablets,,,,,,,2026-07-31,0,"pilots in Manyara, Dodoma and Kigoma; no national connectivity share",
digital.rural--digitalisation-of-rural-registry-offices,3,TZA-digital.rural-erita-registration,,,,,,,2026-07-31,0,all Zanzibar districts on a web platform; no share of offices published,
digital.rural--digitalisation-of-rural-police-stations,2,TZA-digital.rural-crime-statistics-system,,,,,,,2026-07-31,0,crime statistics system piloting; no station coverage since 2020,
tech.ai--use-of-ai-in-sectoral-management-information-systems,,,,,,,,,2026-07-31,0,policy and a signed programme only; the one AI deployment sits on the health MIS row,
tech.ai--development-of-national-regional-ai-systems,2,TZA-tech.ai-kiswahili-large-language-model,,,,,,,2026-07-31,0,"Kiswahili model named in the vision; no developer, budget or build",
tech.ai--control-of-ai-abuse,3,TZA-tech.ai-online-content-ai-rules,,,,,,,2026-07-31,0,AI-generated content prohibited by regulation; no enforcement on record,
tech.industry--national-capacity-in-dt-related-production,2,,0.0867,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-07-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,2,TZA-tech.innovate-itu-acceleration-centre,,,,,,,2026-07-31,0,"acceleration centre approved, not launched",
tech.innovate--tech-startup-ecosystem,2,TZA-tech.innovate-startup-ecosystem-report,,,,,,,2026-07-31,0,ventures programme launched; no startup policy or act,
capacity.training--dt-related-university-facilities-and-qualifications,2,,13.6907,% of tertiary graduates,2024,ref:uis-stem-graduates@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,1,,0.1533,% of employment,2025,ref:ilostat-isic-j-employment@2026-09-23,,,2026-07-31,0,survey figure; no primary in the base,
include.access--citizen-feedback-portals,3,TZA-include.access-e-mrejesho,,,,,,,2026-07-31,0,national channel routing to leaders; no complaint volumes or resolutions published,
include.access--citizen-participation-in-policy,,,,,,,,,2026-07-31,0,statutory local participation machinery only; no consultation on a digital instrument on these rows,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,2026-07-31,0,disaster strategy names refugees; no registration or documentation on record,
data.statistics--national-strategy-for-development-of-statistics,4,TZA-data.statistics-tsmp-ii,,,,,,,2026-07-31,0,steering committee reports 88.9% implemented and approved the work plan and budget; SHaSA alignment not stated,
data.statistics--censuses-and-surveys,3,TZA-data.statistics-integrated-labour-force-survey|TZA-data.statistics-agricultural-sample-survey,,,,,,,2026-07-31,0,survey rounds on record; no definitive census results on these rows,
data.statistics--statistics-from-administrative-data,3,TZA-data.statistics-business-register,,,,,,,2026-07-31,0,business register built from tax records; one product on record,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-07-31,0,only row is an educational cubesat budget line; nothing on the meteorological service,
