indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.regional--regional-policy-collaboration,2,MRT-gov.regional-senegalmou,,,,,,,2026-07-31,0,bilateral memorandum signed; no deliverable or regional contribution on record,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-07-31,0,only a dormant Maghreb Union treaty; no domesticated regional instrument or cited absence on record,
gov.regional--shared-regional-infrastructure,2,MRT-infra.connect-sahelconnectivity,,,,,,,2026-07-31,0,Sahel connectivity support announced; nothing in service for Mauritania on record,
gov.regional--cross-border-data-transfers,4,MRT-gov.protect-dataprotectionlaw,,,,,,,2026-07-31,0,authority's adequacy and authorisation deliberations issued; adequate-country list and authorisations register unpublished,
gov.standards--national-interoperability-standards,2,MRT-gov.standards-servicesframework,,,,,,,2026-07-31,0,standards framework in development; nothing published,
gov.standards--national-quality-standards,2,MRT-gov.standards-conseil-national-normalisation,,,,,,,2026-07-31,0,standardisation council created by decree 2023; no standard adopted or quality policy on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-07-31,0,only an IPv6 transition strategy; no ISO membership or adopted standard on record,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,2026-07-31,0,validation workshops and UPR reports on record; no non-governmental participation in a digital instrument stated,
gov.discourse--open-discussion-of-government-policy,2,MRT-gov.discourse-freedom-in-the-world-score|MRT-gov.discourse-parliamentary-oral-questions,,,,,,,2026-07-31,0,policy debated in parliament; Freedom House records intensified use of the symbols law against online dissent,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,MRT-finance.budget-ministry,,,,,,,2026-07-31,0,digital ministry budget line on secondary report; universal access fund decree text not held and fund centralised at Treasury,
finance.new--mobilisation-of-non-state-finance,1,,0,per cent of GDP,2026,outputs/non-state-finance/MRT-nonstate.csv@2026-06-19,,,2026-07-31,0,no private digital commitment starting 2024–2026 on record,
infra.connect--mobile-penetration,4,,83.2,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-07-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--internet-usage,2,,45.8,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-07-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--mobile-affordability,3,,2.94,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-07-31,0,published tariffs; no primary in the base,
infra.connect--national-fibre-backbone,3,MRT-infra.connect-sndin-national-fibre-network,,,,,,,2026-07-31,0,"1,760 km on the operator's own figure; no wholesale terms or cross-border link on record",
infra.connect--international-internet-bandwidth,2,MRT-infra.connect-ace,1,routes,2026,2026-05-05-second-cable-connectivity-baseline-ecofin,,,2026-07-31,0,source states ACE is the sole international cable; no terrestrial fibre link on record; second cable due 2027,
infra.connect--internet-exchange-points,2,MRT-infra.connect-internet-exchange-point,,,,,,,2026-07-31,0,"IXP launched May 2025; no member, peering or traffic figure published",
infra.connect--satellite-broadband-licensing-and-availability,2,MRT-infra.connect-satellite,,,,,,,2026-07-31,0,three firms provisionally selected; no licence award or service on record,
infra.store--local-data-centre-capacity-all-providers,1,,0,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-07-31,,,2026-07-31,0,no multi-tenant data centre in service in Corpus's dataset of the 54,
infra.store--off-site-backup-capacity,2,MRT-infra.store-datacentre,,,,,,,2026-07-31,0,backup data centre specified in 2021 tender; not stated built,
infra.energy--grid-reliability,3,,4.1723,outages per month,2025,ref:enterprise-surveys-outages@2026-09-24,,,2026-07-31,0,survey figure; no primary in the base,
infra.capacity--robustness-of-government-hardware-and-software,2,MRT-infra.connect-riad-administrative-intranet|MRT-infra.capacity-digital-economy-diagnostic,,,,,,,2026-07-31,0,administrative intranet in build; diagnostic records 150+ unconnected platforms and no inventory,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,2026-07-31,0,digitised recruitment on record but no in-house team or capacity programme stated,
infra.cybersec--national-cybersecurity-readiness,2,MRT-infra.cybersec-strategy|MRT-infra.cybersec-cert,,,,,,,2026-07-31,0,2022-2025 strategy expired on a reference guide; CERT only tendered,
dpi.exchange--national-data-exchange-system,,,,,,,,,2026-07-31,0,exchange system only being scoped at workshops; no platform procured or piloted on record,
dpi.exchange--use-of-digital-id-in-other-systems,3,MRT-dpi.id-houwiyeti|MRT-dpi.mis-houwiyeticerts,,,,,,,2026-07-31,0,diplomas and consular services on the ID app; no verification service or usage figure published,
dpi.exchange--interoperability-of-health-systems,,,,,,,,,2026-07-31,0,electronic register in two wilayas; no exchange between health systems or HIE policy on record,
dpi.exchange--interoperability-of-education-systems,3,MRT-dpi.mis-houwiyeticerts,,,,,,,2026-07-31,0,national certificates served through the ID app; no EMIS exchange or learner identifier on record,
dpi.exchange--interoperability-of-social-protection-systems,3,MRT-dpi.registry-registre-social|MRT-dpi.pay-gimtel-card-switch,,,,,,,2026-07-31,0,social register linked to the interbank payment operator for AOUN; ID linkage not on record,
dpi.id--robustness-of-system,3,MRT-dpi.id-houwiyeti,,,,,,,2026-07-31,0,"digital ID in service; no assurance level, audit or certification published",
dpi.id--registration-of-entire-population,,,,,,,,,2026-07-31,0,5.1 million registered on the minister's figure to Parliament; no denominator or coverage rate,
dpi.id--authentication,2,MRT-dpi.id-pki|MRT-dpi.id-biometric-e-government-login-pilot,,,,,,,2026-07-31,0,PKI tendered and biometric login piloted; no service operating on record,
dpi.id--digital-id-from-birth,2,MRT-gov.legislate-code-etat-civil|MRT-dpi.id-anrpts,,,,,,,2026-07-31,0,civil status code links register and civil status; number assignment at birth not stated,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,MRT-dpi.id-anrpts,,,,,,,2026-07-31,0,biometric interconnection with civil status on the ministry's own report; no reconciliation reported,
dpi.id--use-by-other-systems,,,,,,,,,2026-07-31,0,only biometric SIM identification on record; no public register keyed on the national ID,
dpi.pay--governance-role-of-central-bank,3,MRT-dpi.pay-payment-institutions-regulation,,,,,,,2026-07-31,0,central bank instructions regulate payment institutions; no switch oversight or licence register published,
dpi.pay--g2p-functionality,3,MRT-dpi.registry-registre-social|MRT-dpi.pay-gimtel-card-switch,,,,,,,2026-07-31,0,AOUN transfer paid digitally; no count paid or other G2P stream on record,
dpi.pay--revenue-collection,3,MRT-dpi.govtech-stt,,,,,,,2026-07-31,0,e-payment in service for some taxpayers; customs e-payment and e-invoicing not in use,
dpi.pay--b2b-and-b2g-functionality,3,MRT-dpi.pay-gimtel-card-switch,,,,,,,2026-07-31,0,interbank switch in service; no e-procurement portal on record and e-invoicing only announced,
dpi.pay--p2p-p2g-and-p2b-functionality,3,MRT-dpi.pay-gimtel-card-switch,,,,,,,2026-07-31,0,interbank card switch in service; no mobile money interoperability or agent figures on record,
dpi.pay--population-uptake,2,,27.3143,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-07-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,2,MRT-dpi.pay-payment-institutions-regulation,,,,,,,2026-07-31,0,cross-border ceilings in the 2022 instruction; no retail corridor or regional system on record,
dpi.pay--consumer-protection,2,MRT-dpi.pay-payment-institutions-regulation,,,,,,,2026-07-31,0,customer protection by central bank instruction only; dimensions covered and redress not on record,
dpi.registry--population-register,,,,,,,,,2026-07-31,0,only a consular registry mapped here; not a population register,
dpi.registry--civil-register,2,MRT-gov.legislate-code-etat-civil|MRT-dpi.id-anrpts,,,,,,,2026-07-31,0,2025 law on digital acts and biometric interconnection; national digital birth registration not stated,
dpi.registry--address-register,2,MRT-dpi.registry-geolocated-addressing,,,,,,,2026-07-31,0,terms of reference issued 2025; no award or register on record,
dpi.registry--business-register,,,,,,,,,2026-07-31,0,trade register in law and single-window decree; nothing says the register is electronic,
dpi.registry--social-protection-register,3,MRT-dpi.registry-registre-social,,,,,,,2026-07-31,0,2.06 million registered on the agency's figure; ID linkage and coverage of target population not published,
dpi.registry--electoral-register,,,,,,,,,2026-07-31,0,2024 roll of 1.94 million on the Constitutional Council's figure; digital form and public access not stated,
dpi.registry--tax-register,,,,,,,,,2026-07-31,0,TIN provided in the tax procedures book; no computerised register described,
dpi.registry--land-register,2,MRT-dpi.registry-cadastral-reference,,,,,,,2026-07-31,0,land digitisation and Nouakchott parcel census under way; no register in service on record,
dpi.mis--health,2,MRT-dpi.mis-health-information-system,,,,,,,2026-07-31,0,electronic register in two wilayas on WHO's account; no national HMIS in service stated,
dpi.mis--education,2,MRT-dpi.mis-sirage-education-information-system,,,,,,,2026-07-31,0,SIRAGE regional staff trained; no annual census or coverage published,
dpi.mis--social-protection,3,MRT-dpi.registry-registre-social|MRT-dpi.pay-gimtel-card-switch,,,,,,,2026-07-31,0,AOUN run on the register with digital payment; no disaggregated data published,
dpi.mis--justice,2,MRT-dpi.mis-justice-modernisation-programme,,,,,,,2026-07-31,0,digitisation of judicial procedure financed in 2025 programme; no case-management system in service,
dpi.mis--tax,2,MRT-dpi.govtech-jibaya-online-tax,,,,,,,2026-07-31,0,"online filing for large enterprises only, 39 per cent on the financier's figure",
dpi.mis--customs,3,MRT-dpi.govtech-sydonia-customs,,,,,,,2026-07-31,0,SYDONIA World in service; electronic payment of duties deferred to 2027,
dpi.mis--land,2,MRT-dpi.registry-cadastral-reference,,,,,,,2026-07-31,0,land information system under construction; nothing in service on record,
dpi.govtech--e-government-services,3,MRT-dpi.govtech-khdamati|MRT-dpi.govtech-consular,,,,,,,2026-07-31,0,transactional services on several portals; no shared ID authentication or usage published,
digital.localgov--ict-infrastructure-for-local-government,2,MRT-digital.localgov-municipal,,,,,,,2026-07-31,0,central digital counters at two localities; no commune system of its own on record,
digital.localgov--digitalisation-of-local-government-records,2,MRT-digital.localgov-municipal,,,,,,,2026-07-31,0,communal finances on the Treasury's system only; no local records digitised by communes,
digital.rural--digitalisation-of-rural-health-clinics,3,MRT-dpi.mis-health-information-system,,,,,,,2026-07-31,0,digital consultation reporting in two eastern wilayas on WHO's account; no facility count,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,2026-07-31,0,compact says digital capture has not reached rural schools; no equipment or absence statement for schools,
digital.rural--digitalisation-of-rural-registry-offices,3,MRT-dpi.id-anrpts,,,,,,,2026-07-31,0,integrated register system across 153 centres; share of rural offices not published,
digital.rural--digitalisation-of-rural-police-stations,3,MRT-dpi.exchange-wapis-police-information-system,,,,,,,2026-07-31,0,62 posts on WAPIS on the police's own statement; national coverage not published,
tech.ai--use-of-ai-in-government-administration,3,MRT-dpi.govtech-digitised-civil-service-recruitment,,,,,,,2026-07-31,0,AI used in the recruitment competition on the ministry's account; how is not set out,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,MRT-tech.ai-agrometeorological-early-warning,,,,,,,2026-07-31,0,early warning system at workshop stage; operation not stated,
tech.ai--development-of-national-regional-ai-systems,3,MRT-tech.ai-national-language-datasets,,,,,,,2026-07-31,0,community Hassaniya and national-language datasets published; no state compute or funded programme,
tech.ai--control-of-ai-abuse,2,MRT-tech.ai-media-synthetic-content-programme,,,,,,,2026-07-31,0,deepfakes session with the media regulator; no rule with legal effect,
tech.industry--national-capacity-in-dt-related-production,1,,0.026,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-07-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,2,MRT-tech.innovate-hadina-rimtic,,,,,,,2026-07-31,0,one Nouakchott incubator on its own site; no cohorts or programme outputs on record,
tech.innovate--tech-startup-ecosystem,3,MRT-gov.legislate-startupact,,,,,,,2026-07-31,0,Startup Act 2024 enacted; text not held and no label or fund operating on record,
capacity.training--dt-related-university-facilities-and-qualifications,3,,34.5507,% of tertiary graduates,2020,ref:uis-stem-graduates@2026-02-09,,,2026-07-31,0,country-reported figure; no primary in the base,
capacity.training--graduates-entering-dt-ecosystem,3,,0.4003,% of employment,2019,ref:ilostat-isic-j-employment@2026-09-23,,,2026-07-31,0,survey figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,MRT-capacity.research-programme,,,,,,,2026-07-31,0,university data-science unit with doctoral work; accreditation lapsed 2024 and no funding on record,
include.access--citizen-feedback-portals,3,MRT-dpi.govtech-ain-complaints-platform,,,,,,,2026-07-31,0,"Ain platform in service; 97 per cent handled on the minister's word, no outcomes published",
include.access--citizen-participation-in-policy,,,,,,,,,2026-07-31,0,e-participation policy draft and platform provisionally awarded; no open consultation on record,
include.access--inclusion-of-persons-with-disabilities,2,MRT-include.access-disability-digital-inclusion,,,,,,,2026-07-31,0,2006 disability ordinance with decrees outstanding; nothing on digital accessibility,
include.access--inclusion-of-refugees-and-idps,3,MRT-dpi.id-refugee-registration,,,,,,,2026-07-31,0,registration and national-register inscription on the refugee agency's account; no card count,
data.statistics--national-strategy-for-development-of-statistics,3,MRT-data.statistics-snds-2021-2030,,,,,,,2026-07-31,0,SNDS 2021-2030 published; first action plan lapsed with no implementation report,
data.statistics--censuses-and-surveys,3,MRT-data.statistics-census5,,,,,,,2026-07-31,0,definitive results presented regionally; no public dataset or regular survey programme on record,
data.statistics--statistics-from-administrative-data,,,,,,,,,2026-07-31,0,youth index built on secondary indicators; administrative register sources not stated,
data.open--use-of-open-data,2,MRT-data.open-portal,,,,,,,2026-07-31,0,24 downloadable datasets from 4 providers; no open licence stated,
data.satellite--agricultural-use-of-satellite-data,2,MRT-data.satellite-biomass-assessment,,,,,,,2026-07-31,0,annual biomass assessment by a humanitarian organisation; no national service on record,
data.satellite--meteorological-use-of-satellite-data,2,MRT-data.satellite-meteorological-observation-capacity,,,,,,,2026-07-31,0,reception infrastructure installed 2025; no forecasting use on record,
