indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-07-31,0,"UN and Arab cybercrime conventions signed, not ratified or domesticated; no REC instrument referenced in a bill",
gov.regional--shared-regional-infrastructure,3,LBY-infra.connect-medusa,,,,,,,2026-07-31,0,Medusa consortium cable in service at Misrata; no capacity or usage reported,
gov.regional--cross-border-data-transfers,,,,,,,,,2026-07-31,0,only a sectoral banking ban on transfer; no data protection law or transfer regime on record,
gov.standards--national-interoperability-standards,2,LBY-gov.standards-lygif,,,,,,,2026-07-31,0,framework roadmap proposed; GIA data guide has no interface or schema standard,
gov.standards--national-quality-standards,2,LBY-gov.standards-standards-law-1990,,,,,,,2026-07-31,0,standards centre active under Law 5 of 1990; no ICT or data standards or quality policy on record,
gov.standards--adoption-of-international-standards,,,,,,,,,2026-07-31,0,only an IPv6 transition meeting; ISO membership and adoption of international standards not on record,
gov.discourse--non-governmental-contribution-to-national-policy,,,,,,,,,2026-07-31,0,only a registration platform for an experts forum; no consultation on a digital instrument on record,
gov.discourse--open-discussion-of-government-policy,,,,,,,,,2026-07-31,0,constitutional guarantees only; no record on shutdowns or published policy discussion in the 12 months,
finance.budget--sustainable-domestic-financing-of-digital-transformation,,,,,,,,,2026-07-31,0,zero development spend on the communications authority early 2026; no read budget document of digital lines,
finance.new--mobilisation-of-non-state-finance,1,,0,per cent of GDP,2026,outputs/non-state-finance/LBY-nonstate.csv@2026-01-01,,,2026-07-31,0,no private digital commitment starting 2024–2026 on record,
infra.connect--mobile-penetration,4,,87.3,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-07-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--internet-usage,4,,82,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-07-31,0,modelled estimate; no survey figure in the 5 years to the as-at,
infra.connect--mobile-affordability,4,,0.39,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-07-31,0,published tariffs; no primary in the base,
infra.connect--national-fibre-backbone,2,LBY-infra.connect-ghat,,,,,,,2026-07-31,0,one southern fibre link in service; national backbone reach and length not on record,
infra.connect--internet-exchange-points,2,LBY-infra.connect-tripoli-ixp,,,,,,,2026-07-31,0,Tripoli IXP registered with zero peers connected,
infra.store--local-data-centre-capacity-all-providers,3,,1,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-01-23,,,2026-07-31,0,1 of 2 multi-tenant facilities in service at Tier III or above,
infra.store--local-data-centre-capacity-national-providers,4,,100,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2019-11-16,,,2026-07-31,0,1 of 1 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,,,,,,,,,2026-07-31,0,backup policy mandates separation; no backup site procured or in service on record,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,2026-07-31,0,only POS terminal estate held; nothing on core government systems,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,,,,,,,,,2026-07-31,0,only a foreign vendor scoping civil-service systems; no in-house capacity on record,
infra.cybersec--national-cybersecurity-readiness,,,,,,,,,2026-07-31,0,"a central bank incident and a cybercrime caseload; no strategy, law or institution on these rows",
dpi.exchange--national-data-exchange-system,3,LBY-dpi.exchange-lyndex,,,,,,,2026-07-31,0,"GIA's account of LY-NDEX in service; no connected-entity count, conditions of access or legal basis",
dpi.exchange--use-of-digital-id-in-other-systems,2,LBY-dpi.id-lydnid,,,,,,,2026-07-31,0,biometric tier in eKYC technical trials with the central bank and banks,
dpi.exchange--interoperability-of-health-systems,2,LBY-dpi.exchange-health-systems,,,,,,,2026-07-31,0,diabetes system linked to the national number; no national HIE policy adopted,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-07-31,0,education data system has no link to the civil registry or national number; other exchanges not on record,
dpi.exchange--interoperability-of-social-protection-systems,2,LBY-gov.policy-datagov,,,,,,,2026-07-31,0,Zakat Fund framework plans LY-NDEX integration and ID verification; no exchange in service on record,
dpi.id--robustness-of-system,3,LBY-dpi.id-fraud,,,,,,,2026-07-31,0,"national numbers issued and revoked; no assurance levels, audit or biometric deduplication on record",
dpi.id--national-maintenance-of-id-and-credentials-systems,3,LBY-dpi.id-civil-registry-authority,,,,,,,2026-07-31,0,"national authority operating the registry; contracts, exit terms and funding model not on record",
dpi.id--authentication,2,LBY-dpi.id-lydnid,,,,,,,2026-07-31,0,LY-DNID biometric tier in technical trials; no authentication service in service,
dpi.id--digital-id-from-birth,2,LBY-gov.legislate-national-number-law,,,,,,,2026-07-31,0,national number mandatory from birth in law; assignment at birth registration in service not on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,2026-07-31,0,registry links to other agencies unfinished; no exchange between civil register and ID on these rows,
dpi.id--use-by-other-systems,3,LBY-dpi.id-nationalid,,,,,,,2026-07-31,0,"national number gates voting, passports, SIM and banks; tax, social and civil-service registers not on record",
dpi.pay--governance-role-of-central-bank,3,LBY-dpi.pay-ewalletsforeign|LBY-dpi.pay-qr,,,,,,,2026-07-31,0,central bank authorising e-wallets and directing banks by circular; consumer-protection or dispute function not on record,
dpi.pay--g2p-functionality,3,LBY-dpi.pay-ratibak,,,,,,,2026-07-31,0,76% of public salaries paid through Ratibak Lahzi; social transfers and pensions not on record,
dpi.pay--revenue-collection,3,LBY-gov.legislate-revenuemandate,,,,,,,2026-07-31,0,decree requires collecting agencies to accept e-payment; e-filing and electronic share not on record,
dpi.pay--b2b-and-b2g-functionality,,,,,,,,,2026-07-31,0,only the state revenue e-payment mandate; no e-procurement or business payment service on these rows,
dpi.pay--p2p-p2g-and-p2b-functionality,3,LBY-dpi.pay-lypay|LBY-dpi.pay-softpos|LBY-dpi.pay-petrol,,,,,,,2026-07-31,0,instant transfers and merchant acceptance in service; agent networks and government payments not on record,
dpi.pay--population-uptake,2,,33.1191,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-07-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,,,,,,,,,2026-07-31,0,only foreign Visa card acceptance on local terminals; no retail remittance corridor or framework,
dpi.registry--civil-register,3,LBY-dpi.id-intilaqa,,,,,,,2026-07-31,0,"electronic registry data matched across 257 offices, 97% complete; coverage and linkage not published",
dpi.registry--address-register,2,LBY-dpi.registry-postal,,,,,,,2026-07-31,0,postal addressing project phase one under way in Tripoli,
dpi.registry--business-register,2,LBY-dpi.registry-uen,,,,,,,2026-07-31,0,unified economic number adopted by cabinet decision; electronic issuance pilot began after the as-at,
dpi.registry--social-protection-register,,,,,,,,,2026-07-31,0,"registry project approved by the Prime Minister 2025; nothing procured, piloted or populated on record",
dpi.registry--electoral-register,2,LBY-dpi.id-voterverification,,,,,,,2026-07-31,0,biometric voter verification piloted in four municipalities,
dpi.registry--tax-register,,,,,,,,,2026-07-31,0,unified tax system launched; register structure and identifiers not on record,
dpi.registry--land-register,2,LBY-dpi.registry-real-estate-e-certificate,,,,,,,2026-07-31,0,e-certificates for prior registrations only; substantive registration suspended since 2011,
dpi.mis--health,3,LBY-dpi.mis-dhis2,,,,,,,2026-07-31,0,DHIS2 generating ministry indicators; primary-care records on paper and no facility count published,
dpi.mis--education,3,LBY-dpi.exchange-education-data,,,,,,,2026-07-31,0,school statistics published for 2025/26; no link to national number for learner identifiers,
dpi.mis--social-protection,2,LBY-dpi.mis-social-security-fund,,,,,,,2026-07-31,0,integrated social insurance system in build-out,
dpi.mis--justice,3,LBY-dpi.mis-justice,,,,,,,2026-07-31,0,prosecution digital case-file system in service; decisions not published online,
dpi.mis--tax,,,,,,,,,2026-07-31,0,unified tax system launched; availability of electronic filing and payment not on record,
dpi.mis--land,2,LBY-digital.localgov-municipal-records,,,,,,,2026-07-31,0,municipal state-property databases under construction; registry suspended since 2011,
dpi.govtech--e-government-services,2,LBY-dpi.govtech-exportwindow|LBY-dpi.govtech-wafed-evisa,,,,,,,2026-07-31,0,a few transactional services on separate portals; tens of services not on record,
digital.localgov--ict-infrastructure-for-local-government,2,LBY-digital.localgov-baladiyabot,,,,,,,2026-07-31,0,donor-funded municipal assistant piloting in one municipality,
digital.localgov--digitalisation-of-local-government-records,2,LBY-digital.localgov-municipal-records,,,,,,,2026-07-31,0,ministry database of municipal councils and council property databases under build,
digital.rural--digitalisation-of-rural-health-clinics,,,,,,,,,2026-07-31,0,sentinel surveillance sites expanded; neither digital reporting nor rural facilities stated,
digital.rural--digitalisation-of-rural-primary-schools,,,,,,,,,2026-07-31,0,schools linked by ministry network; rural school connectivity not stated,
digital.rural--digitalisation-of-rural-registry-offices,3,LBY-dpi.id-civil-registry-authority,,,,,,,2026-07-31,0,electronic data across 257 registry offices; connectivity and share of offices online not published,
digital.rural--digitalisation-of-rural-police-stations,2,LBY-digital.rural-police-records,,,,,,,2026-07-31,0,Tripoli directorate launched station records system; no provincial post named,
tech.ai--use-of-ai-in-government-administration,2,LBY-digital.localgov-baladiyabot,,,,,,,2026-07-31,0,one municipal assistant piloting; no AI system in service in administration,
tech.ai--development-of-national-regional-ai-systems,3,LBY-tech.innovate-libigpt,,,,,,,2026-07-31,0,"domestic generative-AI system launched; no compute, datasets or users reported",
tech.ai--control-of-ai-abuse,2,LBY-tech.ai-ethicscharter,,,,,,,2026-07-31,0,ethics charter adopted; no rule with legal effect or designated authority on AI harms,
tech.industry--national-capacity-in-dt-related-production,1,,0.027,% of GDP,2023,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-07-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,3,LBY-tech.innovate-incubators,,,,,,,2026-07-31,0,university incubator with first competition cohort; no park with tenants or reported outputs,
tech.innovate--tech-startup-ecosystem,2,LBY-finance.new-ppp-regulation|LBY-tech.innovate-incubators,,,,,,,2026-07-31,0,state startup seed fund and competitions; no startup law or strategy,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,LBY-capacity.training-undpgia,,,,,,,2026-07-31,0,UNDP-GIA memorandum and a human development report in preparation; no funded research programme on record,
include.access--citizen-feedback-portals,2,LBY-include.access-raqib,,,,,,,2026-07-31,0,Raqib complaints platform launched; no cases or receipts on record,
include.access--citizen-participation-in-policy,2,LBY-include.access-structured-dialogue,,,,,,,2026-07-31,0,UN-convened forum and one draft-law stakeholder meeting; no standing procedure,
include.access--inclusion-of-persons-with-disabilities,3,LBY-include.access-disability,,,,,,,2026-07-31,0,GIA digital accessibility policy made mandatory; no standard or audited implementation on record,
include.access--inclusion-of-refugees-and-idps,3,LBY-include.access-refugee-registration,,,,,,,2026-07-31,0,UNHCR registration on record and e-wallets opened to registered foreigners; national maintenance not shown,
data.statistics--national-strategy-for-development-of-statistics,1,LBY-data.statistics-nsds,,,,,,,2026-07-31,0,2018-2023 strategy expired with no successor published,
data.statistics--censuses-and-surveys,3,LBY-data.statistics-census-and-surveys,,,,,,,2026-07-31,0,MICS 2024-25 published; census unscheduled,
data.statistics--statistics-from-administrative-data,3,LBY-data.statistics-vital-statistics-report|LBY-data.statistics-administrative,,,,,,,2026-07-31,0,vital statistics from civil registration and a procurement analysis; no systematic programme,
data.open--use-of-open-data,2,LBY-data.open-opendata,,,,,,,2026-07-31,0,"portal publishing 91 datasets; no open licence, bulk download or interface stated",
data.satellite--agricultural-use-of-satellite-data,3,LBY-data.satellite-agriculture,,,,,,,2026-07-31,0,MerWat geospatial platform in service for water and agriculture; no national scheduled outputs,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-07-31,0,named a WMO early-warning pilot; satellite data use in forecasting not on record,
