indicator_id,progress,summary,developments,row_ids
gov.protect--national-data-protection-readiness,"Regressed, the data-sharing instrument behind a bilateral health agreement was briefly published and then withdrawn","A [US$364m health agreement](2026-04-02-public-citizen-v-department-of-state-foia-complaint) with the United States carries data-sharing agreements that have not been published, after a brief release was withdrawn.","The agreement was signed in December 2025 and stated at US$364m ([complaint](2026-04-02-public-citizen-v-department-of-state-foia-complaint)). The State Department published a subset of the memoranda in March 2026 and then removed public access, and the related data-sharing agreements have not been published.

Lesotho is one of sixteen countries named in a freedom-of-information suit filed on 2 April 2026 that remains unresolved, and African governments had already pushed back on the health deals over data and power ([reporting](2026-01-20 Africa Pushes Back On US Health Deals Over Data, Power)).",LSO-gov.protect-afghs
gov.regional--regional-policy-collaboration,No change,"Lesotho joined the [50-in-5 digital public infrastructure campaign](2024-05-14 Lesotho joins 50-in-5 DPI campaign (14th member); CRVS-DPI integration) as its fourteenth member in May 2024, and no milestone has been reported since.","The country joined in May 2024 as the fourteenth member, with civil registration and its integration with digital public infrastructure named as the commitment ([joining](2024-05-14 Lesotho joins 50-in-5 DPI campaign (14th member); CRVS-DPI integration), [profile](2024-05-01 Lesotho joins 50-in-5 (country profile))).

No milestone, review or output under the campaign has been reported for the country in the two years since.",LSO-gov.regional-50in5
gov.regional--regional-legal-harmonisation,No change,"An [African Union Data Policy Framework readiness workshop](2025-07-28-lesotho-advances-digital-future-audpf-data-governance) was convened in July 2025, and no assessment or resulting instrument is held.","AUDA-NEPAD convened a readiness workshop from 28 to 31 July 2025 on domesticating the framework ([workshop](2025-07-28-lesotho-advances-digital-future-audpf-data-governance)).

No readiness assessment, legislative review or instrument has followed it into the base, so the domestication is recorded as convened and not as done.",LSO-gov.regional-audpf
gov.regional--cross-border-data-transfers,No change,"The only cross-border arrangement on file is the [health data-sharing instrument](2026-01-20 Africa Pushes Back On US Health Deals Over Data, Power) with the United States, whose text is withheld.","African governments pushed back during 2026 on United States health agreements over data and power, this country's among them ([reporting](2026-01-20 Africa Pushes Back On US Health Deals Over Data, Power)).

The data-sharing agreements attached to its own agreement have not been published, and the base holds no adequacy decision, transfer safeguard or domestic authorisation covering them ([complaint](2026-04-02-public-citizen-v-department-of-state-foia-complaint)).",LSO-gov.protect-afghs
gov.standards--national-interoperability-standards,Advanced,"A [Government Enterprise Architecture and Interoperability Framework](2025-02-19-lesotho-budget-speech-2025-26) has been under development since the 2025/26 budget, with no further detail published.","The budget speech recorded the framework as under development, aimed at improving government efficiency and service delivery and at avoiding fragmented and costly infrastructure deployment across government ([budget speech](2025-02-19-lesotho-budget-speech-2025-26)).

No draft, adoption date, standards register or list of the systems bound by it has been published in the eighteen months since.",LSO-dpi.exchange-eaif
gov.standards--national-quality-standards,"Mixed, quality-of-service rules in force and measured, with two parameters missed and speeds far below the target","[Quality-of-service rules](2023-04-21-lca-quality-of-service-rules-2023) have been in force since 2023, and the regulator's own testing puts [compliance at 75 per cent](2026-02-25-lca-annual-report-2024-25) with speeds far below target.","Legal Notice No. 41 of 2023 came into force on 21 April 2023, prescribing minimum quality-of-service standards for voice, data, postal and courier licensees across accessibility, integrity and retainability, with two published schedules of measurable parameters ([rules](2023-04-21-lca-quality-of-service-rules-2023)).

The two mobile operators reached 75 per cent overall compliance across twelve general parameters in the year to 31 March 2025, missing on disconnection-complaint resolution time and mobile order-completion time ([annual report](2026-02-25-lca-annual-report-2024-25)).

Drive-testing across three Maseru clusters in November 2025 found mean download speeds of 2.88 to 2.95 Mbps against a 25 Mb/s target, and unsuccessful call ratios of 2.6 to 6.2 per cent against a 2 per cent ceiling ([testing](2026-04-08-lca-qos-findings-q3-2025-26)).",LSO-gov.standards-standards|LSO-gov.standards-qoscompliance
gov.discourse--non-governmental-contribution-to-national-policy,Advanced,"A standing [National Cybersecurity Forum](2026-07-29-lesotho-lescomcsirt-launch-national-cybersecurity-forum) was constituted in July 2026, spanning government, industry, regulators, banks and telecommunications providers.","The forum held its inaugural meeting on 29 July 2026 and is standing rather than convened for an occasion ([launch](2026-07-29-lesotho-lescomcsirt-launch-national-cybersecurity-forum), [account](2026-07-31-lesotho-national-cybersecurity-itweb)).

It is the only structured route on file by which bodies outside government contribute to national digital policy, and no terms of reference, membership list or output from it has been published ([report](2026-08-02-government-launches-interim-csirt-to-guard-lesothos-digital-systems)).",LSO-infra.cybersec-forum
gov.discourse--open-discussion-of-government-policy,Advanced,"The one public contest on file is an [allegation of political interference](2026-08-22-lesotho-lca-licensing-officer-political-interference-lestimes) in regulator appointments, denied by the ministry and unanswered by the regulator.","The outgoing chief licensing officer at the communications authority alleged at a media briefing reported on 22 August 2026 that the communications minister pressed the board to re-advertise the post rather than renew the five-year contract that expired on 31 May 2026, and that the universal service fund's executive secretary was removed in the same way ([briefing](2026-08-22-lesotho-lca-licensing-officer-political-interference-lestimes)).

The minister stated the ministry has no role in recruiting the authority's managers, and the authority declined to comment. It is an allegation with a ministerial denial and no regulator response, and the base holds no inquiry into it.",LSO-gov.discourse-regulator-appointment-interference-allegation
finance.budget--sustainable-domestic-financing-of-digital-transformation,Advanced,"The 2025/26 budget appropriated [M381.1 million](2025-02-19-lesotho-budget-speech-2025-26) to the sector, naming a security operations centre, an interoperability framework and fibre works.","The budget speech of 19 February 2025 allocated M381.1 million to the sector and named its intended uses: a Government Security Operations Centre, a Government of Lesotho Enterprise Architecture and Interoperability Framework, a completed fibre feasibility study, 17 operational base tower stations and a 96km fibre stretch from Roma to Thaba-Tseka ([budget speech](2025-02-19-lesotho-budget-speech-2025-26)).

No outturn, disbursement figure or later appropriation is held, so the base records what was voted and not what was spent.",LSO-finance.budget-digital
finance.mou--strategic-relationships,Advanced,"[Smart Africa, the African Union and the German Embassy](2026-07-16-lesotho-national-data-value-creation-blueprint-workshop) were named as supporters of the data blueprint work, with no programme document or amount held.","The three were named as supporters at the first blueprint workshop in July 2026 ([workshop](2026-07-16-lesotho-national-data-value-creation-blueprint-workshop)).

No terms of reference, programme document or amount is held for any of them, so the base records three named backers and nothing that any of them is committed to.",LSO-finance.mou-blueprintpartners
finance.new--mobilisation-of-non-state-finance,Advanced,"[Project Kobong](2026-08-03-lesotho-approves-kobong-hydropower-ai-data-centre) carries the largest private commitment on file, put by government at M100bn and by the developer at about US$6.2bn.","The government figure was M98bn in June 2026 and M100bn in August ([approval](2026-08-03-lesotho-approves-kobong-hydropower-ai-data-centre), [tribune account](2026-06-14-lesotho-tribune-m98bn-kobong-hydropower-ai-data-centre)); the developer's chief executive states about US$6.2bn of capital investment, while the developer's own release of 8 June 2026 states no value ([release](2026-06-08-convalt-energy-lesotho-partnership-press-release)).

The commitment rests on a binding memorandum of agreement of 4 June 2026 and is conditional on feasibility, financing, permitting and definitive agreements ([memorandum](2026-06-04-convalt-energy-lso-2026-ai-data-centre-mou-bw14)).",LSO-infra.store-kobong
finance.new--development-partner-project-financing,Advanced,Partner money carries two named projects: an [African Development Bank e-government phase](2019-01-01-afdb-lso-001-lesotho---egovernment-infrastructure-phase-ii) and a [UNICEF learning dashboard](2026-07-23-unicef-gpe-lesotho-learning-dashboard).,"The African Development Bank committed US$13.95m to the second phase of the eGovernment Infrastructure Project in 2019, with US$16.5m disbursed and the project ending in 2026 ([commitment](2019-01-01-afdb-lso-001-lesotho---egovernment-infrastructure-phase-ii)); a Digital Outreach Studio was launched under it in June 2026 ([studio](2026-06-12-three-digital-policies-signed-lestimes)).

UNICEF and the Global Partnership for Education announced support on 23 July 2026 for a foundational literacy and numeracy dashboard, with tablets for principals in 300 project schools and solar power in 25 cluster learning spaces ([support](2026-07-23-unicef-gpe-lesotho-learning-dashboard)).",LSO-dpi.govtech-egov2|LSO-dpi.mis-flndashboard
infra.connect--mobile-penetration,Advanced,"The larger operator reports [1.21m customers and 85 per cent market share](2026-06-17-vodacom-lesotho-30-years-publiceye), and the other has [149 5G sites](2025-06-20-econet-5g-network-upgrade-techafricanews) on 700MHz.","The thirtieth-anniversary account of June 2026 gives 1.21m customers, 85 per cent market share, 422 base stations of which 101 are solar, and coverage of 97 per cent on 2G, 98 per cent on 3G and 96 per cent on 4G ([account](2026-06-17-vodacom-lesotho-30-years-publiceye)).

A US$40m phased network upgrade was announced in March 2026 ([upgrade](2026-03-13-vodacom-40m-investment-vcl-financial-itweb)), following an upgrade pledged at the group chief executive's visit in August 2025 ([visit](2025-08-25-vodacom-network-upgrade-joosub-techafricanews)).

The second operator grew its 5G sites from 54 to 149 on 700MHz by June 2025, and no later figure is held ([5G](2025-06-20-econet-5g-network-upgrade-techafricanews), [network](2025-05-21-econet-ran-network-upgrade-lestimes)).",LSO-infra.connect-vodacomnetwork|LSO-infra.connect-econet5g
infra.connect--internet-usage,"No change, a first statement of the gap with no earlier figure behind it","The ministry puts [broadband coverage at 100 per cent against about 50 per cent regular internet use](2026-07-09-lesotho-equitable-ai-future-itweb), a gap no programme on file addresses directly.","The communications ministry stated the two figures at the United Nations Global Dialogue on AI Governance in July 2026 ([statement](2026-07-09-lesotho-equitable-ai-future-itweb)). No earlier measurement is held, so the level is recorded and the direction is not.

The one product launched into that gap is a fixed-mobile convergence service, live since July 2025 with nothing later on record ([service](2025-07-11-econet-wifi-plus-fmc-lestimes)).",LSO-include.access-usage|LSO-infra.connect-wifiplus
infra.connect--national-fibre-backbone,Advanced,A [metropolitan fibre network](2025-02-19-lesotho-budget-speech-2025-26) has a completed feasibility study and no construction reported; a [96km Roma to Thaba-Tseka stretch](2025-02-19-lesotho-budget-speech-2025-26) was under way in 2025.,"The budget speech of February 2025 recorded the feasibility study for the Lesotho Metropolitan Fibre Distribution Network as completed, laying groundwork for high-speed broadband across the major towns, with construction not reported ([feasibility](2025-02-19-lesotho-budget-speech-2025-26)).

The same speech recorded a 96km fibre stretch from Roma to Thaba-Tseka under way and 17 base tower stations operational ([budget speech](2025-02-19-lesotho-budget-speech-2025-26)). Eighteen months on, no completion, route map or capacity figure has been published for either.",LSO-infra.connect-lemofi|LSO-finance.budget-digital
infra.connect--satellite-broadband-licensing-and-availability,Advanced,"A [ten-year satellite licence](2025-04-22-starlink-licence-mixed-reactions-publiceye) was granted in April 2025 over local-shareholding objections, and the [service is live](2025-06-30-starlink-launch-tconnect-lestimes) through a sole reseller.","The communications authority granted a ten-year licence on 14 April 2025, contested over full foreign ownership: the incumbent appealed for local shareholding and a rights group objected ([licence](2025-04-22-starlink-licence-mixed-reactions-publiceye), [objection](2025-03-11-starlink-opposition-section2-connectingafrica)). Nothing later on record resolves the objection.

The service launched through T-Connect as exclusive reseller on 30 June 2025 ([launch](2025-06-30-starlink-launch-tconnect-lestimes), [account](2025-07-01-starlink-launch-publiceye)), and by January 2026 was reported also carried over the incumbent's low-earth-orbit backhaul ([backhaul](2026-01-01 Starlink Partners with Airtel & Vodacom From Rival to Ally)).",LSO-infra.connect-starlinklicence|LSO-infra.connect-starlink
infra.store--local-data-centre-capacity-all-providers,Advanced,"[Project Kobong](2026-08-03-lesotho-approves-kobong-hydropower-ai-data-centre) was approved in July 2026 as a green-powered artificial-intelligence data centre at Mokhotlong, with construction targeted for 2029.","The project was approved and launched at a ceremony hosted by the United States Embassy on 31 July 2026, on a binding memorandum covering pumped storage and a data centre at Mokhotlong, conditional on feasibility, financing, permitting and definitive agreements ([approval](2026-08-03-lesotho-approves-kobong-hydropower-ai-data-centre), [partnership](2026-06-08-convalt-energy-lesotho-partnership-press-release)).

Construction is targeted for 2029 ([account](2026-06-09-convalt-kobong-hydropower-ai-datacenter-techafricanews), [first data centre](2026-06-30-lesotho-first-ai-data-center-connectingafrica)). The base holds no operating commercial data-centre capacity in the country at all, so the whole of this indicator is a project not due to break ground for three years.",LSO-infra.store-kobong
infra.store--off-site-backup-capacity,Stalled,"A [Tier III government data centre at Mohale's Hoek](2018-05-24-lesotho-mohales-hoek-data-centre), designed as a 100km-separated backup to the Maseru facility, was near-complete in 2018 and unconfirmed since.","The facility was toured near-complete by the communications minister in May 2018 under the e-Government Infrastructure Project, awaiting its power station, and designed as a backup separated by 100km from the finance ministry's Maseru data centre ([tour](2018-05-24-lesotho-mohales-hoek-data-centre)).

No source later than that tour confirms the power station's completion or the facility going live, so eight years on the country's only recorded off-site backup is of unknown status.",LSO-infra.capacity-hosting
infra.energy--sufficient-energy-and-water-for-data-centres,"Mixed, a national generation deficit against a dedicated pumped-storage scheme planned for the data centre","Generation runs at [about 72MW against about 209MW of demand](2026-06-14-lesotho-tribune-m98bn-kobong-hydropower-ai-data-centre), while [Kobong](2026-08-03-lesotho-approves-kobong-hydropower-ai-data-centre) plans at least 1,200MW of pumped storage for its data centre.","About 72MW is installed against about 209MW of domestic demand, and 438 of the 970 GWh consumed in 2024 were imported ([generation](2026-06-14-lesotho-tribune-m98bn-kobong-hydropower-ai-data-centre)).

The Kobong memorandum covers at least 1,200MW of pumped storage alongside a green-powered data centre, conditional on feasibility and financing and with construction targeted for 2029 ([approval](2026-08-03-lesotho-approves-kobong-hydropower-ai-data-centre)). No water assessment for the site is held, and no statement connects the new generation to the existing national deficit.",LSO-infra.energy-generation|LSO-infra.store-kobong
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,Advanced,Government appointed its [first chief information security officer](2026-07-29-lesotho-lescomcsirt-launch-national-cybersecurity-forum) and announced a plan to move [ICT services out of the civil service](2026-08-02-government-launches-interim-csirt-to-guard-lesothos-digital-systems) into a separate agency.,"The first chief information security officer across government was reported appointed on 29 July 2026 ([appointment](2026-07-29-lesotho-lescomcsirt-launch-national-cybersecurity-forum), [account](2026-07-31-lesotho-national-cybersecurity-itweb)).

A separate government ICT agency was announced the same day, to take ICT services out of the civil service, with no enabling instrument, scope or date published ([agency](2026-08-02-government-launches-interim-csirt-to-guard-lesothos-digital-systems)).

Both are institutional rather than measured: the base holds no count of technical staff in government, no maintenance arrangement and no assessment of what the state can run without a vendor.",LSO-infra.cybersec-ciso|LSO-dpi.govtech-ictagency
infra.cybersec--national-cybersecurity-readiness,Advanced,"An [interim national response team](2026-07-29-lesotho-lescomcsirt-launch-national-cybersecurity-forum) launched in July 2026 and a [security operations centre](2026-08-02-government-launches-interim-csirt-to-guard-lesothos-digital-systems) is being stood up, against [no national strategy](2023-03-31-lesotho-cmm-review-2022) at the last review.","LesComCSIRT launched in Maseru on 29 July 2026 and operates on an interim basis, ahead of the statute intended to establish it ([launch](2026-07-29-lesotho-lescomcsirt-launch-national-cybersecurity-forum), [account](2026-07-31-lesotho-national-cybersecurity-itweb)).

A national security operations centre was reported being stood up the same month, having been budgeted as a Government Security Operations Centre in the 2025/26 budget speech; no host, operator or date is published ([centre](2026-08-02-government-launches-interim-csirt-to-guard-lesothos-digital-systems), [budget](2025-02-19-lesotho-budget-speech-2025-26)).

A capacity maturity review of March 2023 rated the strategy dimension at start-up and confirmed no official national cybersecurity strategy, and none has been published since ([review](2023-03-31-lesotho-cmm-review-2022)).",LSO-infra.cybersec-lescomcsirt|LSO-infra.cybersec-soc|LSO-infra.cybersec-strategy
dpi.exchange--national-data-exchange-system,Advanced,"[X-Road](2026-02-20 MICSTI AND NUL ADVANCED LESOTHO DIGITAL PUBLIC INFRASTRUCTURE) was presented in February 2026 as one of three systems under development, with no go-live date published.","The interoperability platform was presented at a joint ministry and university review of digital public infrastructure progress on 20 February 2026 ([review](2026-02-20 MICSTI AND NUL ADVANCED LESOTHO DIGITAL PUBLIC INFRASTRUCTURE)).

Once-only information exchange had been named a priority of the year in the memorandum with India signed in July 2025, with no platform then on record ([memorandum](2025-07-29-lesotho-india-dpi-mou-publiceye)). No go-live date, connected agency or transaction figure has been published.",LSO-dpi.exchange-xroad
dpi.id--robustness-of-system,No change,"The [National Identification System](2022-06-30 Lesotho National Identification System (World Bank GovTech Case Study)) is in operation, and the most recent account held of it is a case study published in 2022.","The system is recorded as in operation, documented in a World Bank GovTech case study of 2022 and in the same institution's service-delivery study of that year ([case study](2022-06-30 Lesotho National Identification System (World Bank GovTech Case Study)), [service delivery](2022-05-26 Toward More People-Centered Service Delivery - National ID System in Lesotho (World Bank))).

No later coverage, enrolment or performance figure is held, and the independent research on digital identity in the country dates from 2021 ([research](2021-10-31 Digital Identity in Lesotho (Research ICT Africa))).",LSO-dpi.id-nationalid
dpi.id--national-maintenance-of-id-and-credentials-systems,Advanced,A [2026 work plan with UNICEF](2026-03-03-lesotho-unicef-mosip-national-id-biometricupdate) commits to a MOSIP-based national identity platform covering passport and identity renewal and proof-of-life verification.,"The work plan was signed by the ministry and UNICEF on 3 March 2026, covering passport and identity renewal, biometric registration and proof-of-life verification on a MOSIP base ([work plan](2026-03-03-lesotho-unicef-mosip-national-id-biometricupdate)).

Digital identity pilots had begun under the memorandum with India, with no platform then named ([memorandum](2025-07-29-lesotho-india-dpi-mou-publiceye)), and the systems under development were reviewed with the national university in February 2026 ([review](2026-02-20 MICSTI AND NUL ADVANCED LESOTHO DIGITAL PUBLIC INFRASTRUCTURE)). No procurement, vendor or go-live date is published.",LSO-dpi.id-mosip
dpi.id--authentication,Advanced,"A [digital service-ID pilot](2026-03-25-lesotho-digital-service-id-pilot-govls) of about 10,000 participants began in April 2026, requiring a national identity document, a registered SIM and biometric registration.","The pilot was announced on 25 March 2026 to begin on 2 April with about 10,000 participants in a testing phase ([pilot](2026-03-25-lesotho-digital-service-id-pilot-govls)).

Registration requires a valid national identity document, a registered SIM card and biometric registration. No vendor, legal basis or evaluation criteria is stated, and no result from the pilot has been published.",LSO-dpi.id-servicepilot
dpi.pay--governance-role-of-central-bank,No change,"The central bank's [national payment switch](2025-05-20 LeSwitch expands to localized POS transactions (Central Bank of Lesotho)) has localised instant payments, ATM and point-of-sale transactions across four commercial banks.","LeSwitch carries instant payments from 2022, ATM localisation from October 2024 and point-of-sale localisation from 11 May 2025, across four commercial banks ([point of sale](2025-05-14-leswitch-pos-financial-inclusion-lestimes), [central bank](2025-05-20 LeSwitch expands to localized POS transactions (Central Bank of Lesotho)), [switch](2024-10-08 Lesotho National Payment Switch (LeSwitch) — Standard Lesotho Bank press release)).

E-commerce and retail were named as the next steps and nothing later is held, so the switch's coverage is recorded as at May 2025.",LSO-dpi.pay-leswitch
dpi.pay--g2p-functionality,No change,"The only government-to-person channel on file carries [20,000 Child Grants Programme beneficiaries](2025-04-02 Lesotho launches Digital Birth Registration under Ntlafatsa Bana programme) on digital grant payments.","Digital grant payments to 20,000 beneficiaries of the Child Grants Programme were in operation when the digital birth registration programme launched in April 2025 ([programme](2025-04-02 Lesotho launches Digital Birth Registration under Ntlafatsa Bana programme)).

No later enrolment figure, payment volume or extension to another transfer is held, and no other government payment stream is recorded as digital.",LSO-dpi.id-birthreg
dpi.pay--revenue-collection,Advanced,"[Tax e-payment integration](2026-02-11 Revenue Services Lesotho and Standard Lesotho Bank launch e-payment integration for taxes) went live in February 2026 for company tax, pay-as-you-earn, value-added tax and customs duties.","Revenue Services Lesotho and Standard Lesotho Bank launched the integration on 11 February 2026, reachable over USSD, internet banking and the bank's mobile application ([launch](2026-02-11 Revenue Services Lesotho and Standard Lesotho Bank launch e-payment integration for taxes)).

No collection figure, share of receipts taken electronically, or extension to a second bank has been published since.",LSO-dpi.pay-rsltax
dpi.pay--p2p-p2g-and-p2b-functionality,Advanced,"A [wallet investment service](2026-07-27-vodacom-lesotho-tsetela-m-pesa-investment) launched in July 2026 over USSD, from M50 for individual customers and M300 for group-savings customers.","Tsetela launched in Maseru on 22 July 2026 over a USSD short code, from M50 for individual mobile-money customers and M300 for group-savings customers, with the asset manager licensed by the Central Bank of Lesotho ([launch](2026-07-22-vodacom-lesotho-tsetela-launch-linkedin), [account](2026-07-25-lesotho-basotho-can-now-invest-via-m-pesa)).

It is the first investment product reachable from a wallet on record ([report](2026-07-24-lesotho-vodacom-tsetela-investment-service-m-pesa)), and no subscriber or value figure has been published since ([coverage](2026-07-27-vodacom-lesotho-tsetela-m-pesa-investment)).",LSO-dpi.pay-tsetela
dpi.pay--population-uptake,Advanced,"Mobile money was spun into a [separately constituted entity](2026-03-13-vodacom-40m-investment-vcl-financial-itweb) with [14,000 agents](2026-06-17-vodacom-lesotho-30-years-publiceye), while the second wallet has been [unchanged since 2024](2025-04-30-econet-ecocash-upgrade-lestimes).","The mobile money business was spun off into VCL Financial Services on 13 March 2026 ([spin-off](2026-03-13-vodacom-40m-investment-vcl-financial-itweb)) and reported 14,000 agents by June 2026 ([anniversary](2026-06-17-vodacom-lesotho-30-years-publiceye)).

EcoCash completed a platform migration in October 2024 with group savings, payroll and fraud detection integrated, and wallet interest payouts stated as forthcoming; nothing later is held ([migration](2025-04-30-econet-ecocash-upgrade-lestimes)). No account or active-user figure is published for either.",LSO-dpi.pay-mpesa|LSO-dpi.pay-ecocash
dpi.pay--cross-border-functionality,"Mixed, a new renminbi settlement route against migrant workers pushed out of bank channels","[Renminbi settlement](2026-07-27-standard-bank-cips-cny-8-billion-africa-china) became available through a commercial bank in July 2026, while [migrant workers moved to fintechs](2026-06-12-lesotho-migrants-fintech-remittances-techcabal) as South African rules tightened.","Standard Bank extended access to China's cross-border interbank payment system beyond South Africa to five markets including Lesotho, reported on 27 July 2026 ([access](2026-07-27-standard-bank-cips-cny-8-billion-africa-china)).

Migrant workers remitting from South Africa moved from banks to fintechs as South African remittance and banking rules tightened, reported in June 2026 ([remittances](2026-06-12-lesotho-migrants-fintech-remittances-techcabal)). No corridor volume, price or regional switch connection is published.",LSO-dpi.pay-cips|LSO-include.access-remittances
dpi.registry--civil-register,No change,"[Digital birth registration](2025-04-02 Lesotho launches Digital Birth Registration under Ntlafatsa Bana programme) has been in operation since April 2025 under a programme run with the European Union and UNICEF, with no later enrolment figure.","The programme launched on 2 April 2025 with the European Union and UNICEF ([launch](2025-04-02 Lesotho launches Digital Birth Registration under Ntlafatsa Bana programme)).

No registration count, coverage share or link to the national identification system has been published since, so the base records that the registration is digital and not how much of the population it reaches.",LSO-dpi.id-birthreg
