title,publisher,author,published,date_precision,places,topics,entities,ingested,url
ECSL Considers Use of AI for 2028 Sierra Leone Elections,Sierra Loaded,,2026-08-31,day,SLE,gov.discourse; tech.ai; capacity.training,electoral-commission-sierra-leone; victory-teens-organisation; election-commission-of-india,2026-09-01,https://sierraloaded.sl/news/ecsl-use-ai-for-2028-sierra-leone-elections/
"DSTI, Pharmacy Board Sign MoU to Advance Digital Pharmaceutical Regulation",OWLPRESS,,2026-08-27,day,SLE,dpi.govtech; dpi.mis; finance.mou,dsti; pharmacy-board-of-sierra-leone,2026-09-01,https://owlpress-sl.com/dsti-pharmacy-board-sign-mou-advance-digital-pharmaceutical-regulation/
Sierra Leone launches digital jobs portal to break nepotism cycle in youth employment,Sierra Loaded,,2026-08-27,day,SLE,dpi.govtech; include.access,ministry-of-youth-affairs-sierra-leone; government-of-sierra-leone; world-bank,2026-09-01,https://sierraloaded.sl/local/sierra-leone-digital-jobs-youth-employment/
Government Unveils Digital Protection Plans for Four Critical Sectors,Sierraloaded,,2026-08-26,day,SLE,infra.cybersec; gov.policy,mocti; nc3; world-bank; kpmg,2026-08-27,https://sierraloaded.sl/news/sierra-leone-plans-digital-systems-sectors/
Inside Sierra Leone's WhatsApp Takeover Scam: How Hackers Defraud Victims,Sierraloaded,,2026-08-23,day,SLE,infra.cybersec; dpi.pay; include.access,nc3; orange-sierra-leone; africell; meta,2026-08-27,https://sierraloaded.sl/feature/inside-sierra-leone-whatsapp-takeover-scam/
MRCG Leads National Push to Strengthen Women's Digital Rights in Sierra Leone,Sierraloaded,,2026-08-22,day,SLE,include.divides; gov.discourse; include.access,media-reform-coordinating-group; sierra-leone-association-of-women-in-journalism; women-in-media-sierra-leone,2026-08-27,https://sierraloaded.sl/local/stakeholders-women-facing-online-abuse/
Sierra Leone trains government technical team on AI and data protection by design,TechReviewAfrica,,2026-08-21,day,SLE,gov.protect; dpi.exchange; tech.ai,ministry-of-communication-technology-and-innovation-sierra-leone; dsti; sign-foundation,2026-08-23,https://techreviewafrica.com/news/6855/sierra-leone-trains-government-technical-team-on-ai-and-data-protection-by-design
Health Minister Austin Demby Represents Sierra Leone at Inaugural HICA Board Meeting in Ethiopia,SierraLoaded,,2026-08-21,day,SLE,dpi.exchange; gov.regional; dpi.mis,ministry-of-health-sierra-leone; hica,2026-08-23,https://sierraloaded.sl/news/health-minister-represents-sierra-leone/
Sierra Leone: Bio Rallies Africa's Financial Heavyweights Behind West Africa Investment Summit,Pan African Visions,,2026-08-21,day,SLE; XWA,gov.regional; infra.connect; finance.new,afreximbank; africa-finance-corporation; african-development-bank; ecowas; julius-maada-bio,2026-08-27,https://panafricanvisions.com/2026/08/sierra-leone-bio-rallies-africas-financial-heavyweights-behind-west-africa-investment-summit/
Sierra Leone Validates National Roadmap to Tackle Mobile and Digital Fraud,Tech Africa News,,2026-08-20,day,SLE,dpi.pay; gov.policy; infra.cybersec,mocti; natca; orange-sierra-leone; bank-of-sierra-leone,2026-08-21,https://techafricanews.com/2026/08/20/sierra-leone-validates-national-roadmap-to-tackle-mobile-and-digital-fraud/
WATAF launches AfDB-financed US$5.3m project,In Profile Daily,,2026-08-20,day,XWA; BFA; GMB; GIN; GNB; LBR; SLE,finance.new; dpi.govtech; gov.regional,wataf; african-development-bank; ecowas,2026-08-23,https://inprofiledailynews.com/wataf-launches-afdb-financed-us5-3m-project/
Sierra Leone : vers une feuille de route contre la fraude liée au mobile money,We Are Tech Africa,,2026-08-19,day,SLE,dpi.pay; gov.policy,ministry-of-communication-technology-and-innovation-sierra-leone; bank-of-sierra-leone; orange,2026-08-20,https://www.wearetech.africa/fr/fils/actualites/finance/sierra-leone-vers-une-feuille-de-route-contre-la-fraude-liee-au-mobile-money
Electronic Payments And Digital Reforms Take Centre Stage in Proposed New Finance Law,SierraLoaded,,2026-08-18,day,SLE,gov.legislate; dpi.pay; finance.budget,ministry-of-finance-sierra-leone; bank-of-sierra-leone; world-bank,2026-08-23,https://sierraloaded.sl/news/digital-reforms-proposed-new-finance-law/
Orange Sierra Leone Launches Scam Alert Tool to Combat Fraud,techafricanews.com,,2026-08-18,day,SLE,infra.cybersec; dpi.pay,orange-sierra-leone; orange-money,2026-08-19,https://techafricanews.com/2026/08/18/orange-sierra-leone-launches-scam-alert-tool-to-combat-fraud/
Over 300 Billion Leones missing at Sierra Leone's National Revenue Authority,The Sierra Leone Telegraph,,2026-08-17,day,SLE,gov.protect; dpi.exchange,national-revenue-authority-sierra-leone; sierra-leone-anti-corruption-commission,2026-08-18,https://www.thesierraleonetelegraph.com/over-300-billion-leones-missing-at-sierra-leones-national-revenue-authority/
Sierra Leone's new 40MW solar project to ease blackouts,Connecting Africa,,2026-08-17,day,SLE,infra.energy; infra.connect,world-bank; sungrow; edsa-sierra-leone,2026-08-18,https://www.connectingafrica.com/investment/sierra-leone-s-new-40mw-solar-project-to-ease-blackouts
NaMEA highlights achievements in Sierra Leone project oversight,APAnews - African Press Agency,,2026-08-14,day,SLE,dpi.govtech; gov.standards,namea-sierra-leone,2026-08-18,https://apanews.net/namea-highlights-achievements-in-sierra-leone-project-oversight/
Farmers to Get Direct Access to Agriculture Officials Under New IVR System,Sierra Loaded,,2026-08-14,day,SLE,digital.rural; finance.new; capacity.training,mafs-sierra-leone; food-systems-resilience-programme; world-bank,2026-08-18,https://sierraloaded.sl/local/mafs-upgrades-voice-response-tech/
Cauridor and BnB Move to Strengthen Sierra Leone’s Digital Finance Ecosystem,Tech Africa News,,2026-08-14,day,SLE,dpi.pay; infra.connect; finance.mou,cauridor; bnb-sierra-leone,2026-08-16,https://techafricanews.com/2026/08/14/cauridor-bnb-move-to-strengthen-sierra-leones-digital-finance-ecosystem/
NCRA Calls for Stronger Investment in Digital Civil Registration as Sierra Leone Enters New CRVS Decade,Sierra Loaded,,2026-08-12,day,SLE,dpi.registry; finance.new; include.access,sierra-leone-national-civil-registration-authority; unicef; electoral-commission-of-sierra-leone; bank-of-sierra-leone,2026-08-18,https://sierraloaded.sl/news/ncra-calls-stronger-investment-in-digital/
Cybersecurity Boss Issues Strong Public Warning Over Increasing Online Scams,Sierra Leone Monitor,,2026-08-12,day,SLE,infra.cybersec; gov.protect; gov.discourse,sierra-leone-ministry-of-information-and-civic-education,2026-08-18,https://www.sierraleonemonitor.com/cybersecurity-issues-warning-scams/
Liberia and Sierra Leone Deepen Cooperation on Digital Transformation and E-Governance,TechAfrica News,,2026-08-12,day,LBR; SLE,gov.regional; dpi.govtech,liberia-telecommunications-authority; sierra-leone-national-public-procurement-authority; liberia-public-procurement-and-concessions-commission,2026-08-16,https://techafricanews.com/2026/08/12/liberia-and-sierra-leone-deepen-cooperation-on-digital-transformation-and-e-governance/
PRESS RELEASE - Independent Media Commission of Sierra Leone,Independent Media Commission of Sierra Leone,,2026-08-11,day,SLE,gov.discourse,independent-media-commission-sierra-leone,2026-09-06,http://imc.gov.sl/press-release-28/
Audit Service conducts SierraSeat Post-Configuration training,Concord Times,,2026-08-11,day,SLE,finance.new; gov.standards; dpi.govtech,audit-service-sierra-leone; afrosai-e; world-bank,2026-08-18,https://sierraleoneconcordtimes.com/audit-service-conducts-sierraseat-post-configuration-training/
"As Parliament exercises oversight of Sierra Leone's telecommunications sector, the growing role of the National ID in digital services brings an important citizen perspective into focus",Citizens' Barray,,2026-08-09,day,SLE,include.access; gov.discourse,citizens-barray,2026-08-18,https://www.linkedin.com/posts/citizens-barray_freeid-identity-telecommunications-activity-7492303807360679936-U3Br
80 Youth Graduate in Advanced Digital Literacy as YAD Boosts Employability in Sierra Leone,Critique Echo Newspaper,,2026-08-08,day,SLE,finance.new; capacity.training,yad-sierra-leone; international-trade-centre; koica,2026-08-18,http://www.critiqueecho.com/80-youth-graduate-in-advanced-digital-literacy-as-yad-boosts-employability-in-sierra-leone/
"Africell's, Ecobank Boost Digital Inclusion",The Watch Newspaper,,2026-08-08,day,SLE,finance.new; include.access,africell-sierra-leone; ecobank-sierra-leone,2026-08-18,https://www.thewatchnewssl.com/africells-ecobank-boost-digital-inclusion/
"Saving Lives, One Data Point at a Time: NPHA Unveils Advanced Digital Mortality System",Sierra Loaded,,2026-08-07,day,SLE,dpi.registry; gov.standards,national-public-health-agency-sierra-leone; ministry-of-health-sierra-leone; national-civil-registration-authority-sierra-leone; world-health-organization,2026-08-18,https://sierraloaded.sl/health/npha-advances-digital-mortality-system/
NCRA Chief Urges ‘Identity-First’ Approach to Sierra Leone’s Digital Public Infrastructure,Sierraloaded,,2026-08-07,day,SLE,dpi.id; dpi.exchange; gov.discourse,ncra; mocti; mosip; bank-of-sierra-leone,2026-08-08,https://sierraloaded.sl/news/ncra-urges-identity-approach-sierra-leones/
"MoCTI leads national dialogue to accelerate Sierra Leone’s digital transformation - AYV Media Empire Sierra Leone, London, Ghana and Africa News Channel","AYV Media Empire Sierra Leone, London, Ghana and Africa News Channel",,2026-08-07,day,SLE,dpi.id; dpi.pay; dpi.exchange; gov.policy,mocti; natca; bank-of-sierra-leone; ncra; world-bank,2026-08-08,https://ayvnews.com/mocti-leads-national-dialogue-to-accelerate-sierra-leones-digital-transformation/
Liberia's e-GP System Becomes Regional Model,Liberian Observer,,2026-08-07,day,LBR; SLE,dpi.govtech; gov.regional,ppcc-liberia; nppa-sierra-leone; african-development-bank; world-bank,2026-08-08,https://www.liberianobserver.com/news/liberia-s-e-gp-system-becomes-regional-model/article_578f3d8d-5076-43c2-8d63-594282d1476a.html
Sierra Leone consults private sector on trusted digital ID framework,Biometric Update,,2026-08-06,day,SLE,dpi.id; gov.policy; gov.standards,mocti; sierra-leone-digital-id-mou; sign-foundation; bhutan-ndi; mosip,2026-08-08,https://www.biometricupdate.com/202608/sierra-leone-consults-private-sector-on-trusted-digital-id-framework
"Sierra Leone Advances National Dialogue on Digital Identity and Digital Public Infrastructure - Ministry of Communication, Technology & Innovation","Ministry of Communication, Technology and Innovation",,2026-08-05,day,SLE,dpi.id; gov.policy; dpi.exchange; dpi.pay,mocti; sierra-leone-digital-id-mou; bhutan-ndi; sign-foundation; natca; mosip,2026-08-08,https://mocti.gov.sl/sierra-leone-advances-national-dialogue-on-digital-identity-and-digital-public-infrastructure/
Parliament Raises Red Alert Over Orange Money Scams | Sierra Leone Monitor,sierraleonemonitor.com,,2026-08-05,day,SLE,dpi.pay; gov.discourse; infra.cybersec,mocti; natca; orange-sierra-leone; orange-money,2026-08-08,https://www.sierraleonemonitor.com/parliament-orange-money-scams/
Minister of Communication Salima Bah Intensifies Fight Against Mobile Money Fraud,Sierraloaded,,2026-08-05,day,SLE,dpi.pay; infra.cybersec; gov.discourse,mocti; natca; orange-sierra-leone; orange-money,2026-08-08,https://sierraloaded.sl/news/salima-bah-government-on-mobile-money-fraud/
Government unveils multi-agency strategy to tackle rising cyber fraud,sierraleoneconcordtimes.com,,2026-08-05,day,SLE,infra.cybersec; dpi.pay; gov.policy; dpi.id,mocti; natca; orange-sierra-leone; orange-money,2026-08-08,https://sierraleoneconcordtimes.com/government-unveils-multi-agency-strategy-to-tackle-rising-cyber-fraud/
MTHE and NSTIC Collaborate on Workshop for Research Funding and Governance,Sierra Leone Press,,2026-08-04,day,SLE,capacity.research,government-of-sierra-leone,2026-09-06,https://www.sierraleonepress.com/mthe-and-nstic-collaborate-on-workshop-for-research-funding-and-governance/
United Nations Reaffirms Support as Sierra Leone Officially Launches 2026 Demographic and Health Survey,UNFPA Sierra Leone,,2026-08-04,day,SLE,data.statistics,ministry-of-health-and-sanitation-sierra-leone,2026-09-06,https://sierraleone.unfpa.org/en/news/united-nations-reaffirms-support-sierra-leone-officially-launches-2entity26-demographic-and
DSTI Leads Drive for Digital Mapping System as Sierra Leone Moves to Develop National Base Map | OWLPRESS,OWLPRESS,,2026-08-04,day,SLE,data.satellite; dpi.registry; capacity.training,dsti; jica,2026-08-08,https://owlpress-sl.com/dsti-leads-digital-mapping-system-sierra-leone-moves-develop-national-base-map/
Sierra Leone Advances Development of a National Base Map,"Directorate of Science, Technology and Innovation (DSTI)",,2026-08-03,day,SLE,dpi.registry,dsti,2026-09-06,https://www.linkedin.com/posts/the-directorate-of-science-technology-and-innovation_sierra-leone-advances-development-of-a-national-activity-7490000031215824896-fudt
"NCRA Launches Mobile Registration Team to Expand National ID Services in Grafton, Jui and Kossoh Town",The Calabash Newspaper,,2026-08-03,day,SLE,dpi.id; include.access,ncra,2026-08-08,https://thecalabashnewspaper.com/ncra-launches-mobile-registration-team-to-expand-national-id-services-in-grafton-jui-and-kossoh-town/
"KOICA, ITC partner with Government of Sierra Leone to strengthen e-transactions legal framework",Liberty Online TV,,2026-08-03,day,SLE,gov.legislate; gov.standards; dpi.pay,mocti; international-trade-centre; koica,2026-08-05,https://libertyonlinetv.com/2026/08/03/koica-itc-partner-with-government-of-sierra-leone-to-strengthen-e-transactions-legal-framework/
NRA Trains Surveyors on Mobile Payment App in Makeni to Simplify Service Fees,Sierraloaded,,2026-07-31,day,SLE,dpi.pay,national-revenue-authority-sierra-leone,2026-09-06,https://sierraloaded.sl/news/nra-train-surveyors-mobile-payment-app-makeni/
Sierra Leone Aligns University Training With Global Digital Standards to Build Future Tech Talent,Ecofin Agency,,2026-07-31,day,SLE,capacity.training; gov.standards; finance.new,mocti; dpga; unicef,2026-08-08,https://www.ecofinagency.com/news-services/3107-57911-sierra-leone-aligns-university-training-with-global-digital-standards-to-build-future-tech-talent
NatCA Reassures Public Amid Ongoing Cybersecurity Incidents in Sierra Leone,Sierraloaded,,2026-07-30,day,SLE,infra.cybersec; gov.standards; include.access,natca,2026-07-31,https://sierraloaded.sl/news/natca-reassures-public-national-cyber-attacks/
"NatCA Plans to Phase Out Unregistered SIMs, Link Phones to National ID to Curb Fraud",Sierra Loaded,Alex Fefegula Harding,2026-07-30,day,SLE,dpi.id; dpi.exchange; gov.legislate; gov.policy,natca; ncra,2026-07-31,https://sierraloaded.sl/local/natca-phase-out-unregistered-national-fraud/
Government Moves to Implement Electronic Transactions Act After Seven Years,Sierra Loaded,,2026-07-29,day,SLE,gov.legislate; dpi.pay; dpi.govtech,ministry-of-communication-technology-and-innovation-sierra-leone; international-trade-centre; koica,2026-07-31,https://sierraloaded.sl/news/government-activate-e-transactions-law/
NaTCA Intensifies Consumer Education Campaign Against Online Fraud,Sierra Loaded,,2026-07-28,day,SLE,infra.cybersec; capacity.literacy; include.access,natca; ministry-of-communication-technology-and-innovation-sierra-leone,2026-07-31,https://sierraloaded.sl/local/natca-consumer-education-campaign-online-fraud/
Health Minister unveils Starlink Internet at JMB Pediatric Excellence Hospital,AYV Media Empire,,2026-07-28,day,SLE,infra.connect; dpi.mis; include.access,starlink; ministry-of-health-sierra-leone,2026-07-31,https://ayvnews.com/health-minister-unveils-starlink-internet-at-jmb-pediatric-excellence-hospital/
SLP Embraces Digital Transformation with Distribution of Computers to Local Unit Commanders,The Calabash Newspaper,,2026-07-27,day,SLE,digital.rural,sierra-leone-police,2026-09-06,https://thecalabashnewspaper.com/slp-embraces-digital-transformation-with-distribution-of-computers-to-local-unit-commanders/
Minister of Health Demby Launches Starlink Internet for 300 Government Health Facilities,Sierra Loaded,,2026-07-27,day,SLE,infra.connect; dpi.mis; include.access,starlink; ministry-of-health-sierra-leone,2026-07-31,https://sierraloaded.sl/health/austin-demby-launches-starlink-internet/
Sylvia Blyden Urges Stronger KYC Enforcement to Tackle Mobile Money Fraud,Sierra Loaded,,2026-07-26,day,SLE,dpi.pay; dpi.id; gov.discourse,bank-of-sierra-leone; sylvia-blyden; orange-money,2026-07-31,https://sierraloaded.sl/news/sylvia-blyden-kyc-mobile-money-fraud/
DSTI Leads Fight Against Deepfakes with Ongoing Awareness Campaign,Sierra Loaded,,2026-07-24,day,SLE,tech.ai; capacity.literacy; infra.cybersec,dsti; ministry-of-communication-technology-and-innovation-sierra-leone,2026-07-31,https://sierraloaded.sl/education/dsti-leads-fight-against-ai-deepfakes/
"\""Don't Call, I'm In a Meeting\"": Inside the WhatsApp scam emptying Orange Money",OWLPRESS,,2026-07-23,day,SLE,dpi.pay; gov.legislate; infra.cybersec; gov.discourse,orange-sierra-leone; natca; bank-of-sierra-leone; meta,2026-07-31,https://owlpress-sl.com/dont-call-meeting-inside-whatsapp-scam-emptying-orange-money/
Rebuilding Financial Services Through Fintech in Sierra Leone,The Fintech Times,,2026-07-23,day,SLE,dpi.pay; include.access; gov.discourse,bank-of-sierra-leone; orange-money,2026-07-31,https://thefintechtimes.com/rebuilding-financial-services-through-fintech-in-sierra-leone/
Parliament Ratifies $5 Million Government Printing Press Modernisation Deal as Cabinet Announces Key Reforms,"Ministry of Information and Civic Education, Sierra Leone",,2026-07-15,day,SLE,gov.policy,mocti,2026-09-06,https://moice.gov.sl/parliament-ratifies-5-million-government-printing-press-modernisation-deal-as-cabinet-announces-key-reforms/
CSquared boosts internet by integrating with 2Africa West cable,Mobile Europe,Annie Turner,2026-07-15,day,XWA; NGA; GHA; CIV; TGO; BEN; BFA; MLI; GIN; SLE; LBR,infra.connect,csquared; 2africa-cable; equiano-cable,2026-07-16,https://www.mobileeurope.co.uk/csquared-boosts-internet-resilence-integrating-with-2africa-west/
Where Innovative Ideas Take Root UniPod Sierra Leone Launches at Fourah Bay College.,"United Nations Development Programme, Sierra Leone",,2026-07-13,day,SLE,tech.innovate,undp,2026-09-06,https://www.undp.org/sierra-leone/stories/where-innovative-ideas-take-root-unipod-sierra-leone-launches-fourah-bay-college
"FINAL REPORT — Misappropriation of Public Revenue and Abuse of Office/Position (ACC-153-01-056-25), Part 1","Anti-Corruption Commission (Sierra Leone), serialised verbatim by Fritong Post",,2026-07-10,day,SLE,gov.protect; dpi.exchange,national-revenue-authority-sierra-leone; sierra-leone-anti-corruption-commission,2026-08-20,https://www.linkedin.com/posts/fritong-post_part-1-nras-missing-billions-the-acc-activity-7494064892119998465-bd_y
"Sierra Leone Launches Digital Skills Programme to Train 1,000 Civil Servants",Sierraloaded,,2026-07-10,day,SLE,capacity.training; capacity.literacy; dpi.govtech,mocti,2026-07-19,https://sierraloaded.sl/news/sierra-leone-digital-skills-civil-servants/
"Sierra Leone partners with Bhutan, Sign on digital identity platform",Biometric Update,Joel R. McConvey,2026-07-08,day,SLE,dpi.id; gov.standards; capacity.training; finance.mou,sierra-leone-digital-id-mou; sign-foundation; bhutan-ndi; mosip,2026-07-10,https://www.biometricupdate.com/202607/sierra-leone-partners-with-bhutan-sign-on-digital-identity-platform
Economic Inclusion Grants Empower Falaba: SLE 3.7 Million Worth of Businesses Created and Recalibrated...,"National Commission for Social Action (NaCSA), Sierra Leone",,2026-07-06,day,SLE,dpi.pay,nacsa,2026-09-06,https://www.nacsa.gov.sl/post/economic-inclusion-grants-empower-falaba-sle-3-7-million-worth-of-businesses-created-and-recalibrat
ECOWAS Commission Hosts Evaluation Committee Meeting for West African Submarine Cable Capacity under WARDIP,Economic Community of West African States (ECOWAS),,2026-07-06,day,GMB; GIN; GNB; LBR; SLE; XWA,infra.connect; include.divides,ecowas; wardip; world-bank,2026-09-04,https://www.ecowas.int/ecowas-commission-hosts-evaluation-committee-meeting-for-west-african-submarine-cable-capacity-under-wardip/
MoCTI and UNICEF Sierra Leone Launches First Tech Club as Minister Bah Brings National Tour to the Annie Walsh Memorial School,"Ministry of Communication, Technology and Innovation, Sierra Leone",,2026-07-03,day,SLE,capacity.training,mocti,2026-09-06,https://mocti.gov.sl/mocti-and-unicef-sierra-leone-launches-first-tech-club-as-minister-bah-brings-national-tour-to-the-annie-walsh-memorial-school/
DSTI and Catholic Relief Services Sign Geospatial Data MoU (Coordination and Visualization Platform),TechAfrica News,,2026-06-30,day,SLE,data.satellite; data.statistics; dpi.exchange; finance.mou,dsti; catholic-relief-services,2026-07-19,https://techafricanews.com/2026/06/30/dsti-and-crs-drive-sierra-leones-digital-transformation-through-geospatial-data/
"Government Weekly Press Conference, MoICE","Ministry of Information and Civic Education (MoICE), Sierra Leone",,2026-06-10,day,SLE,infra.energy,ministry-of-energy-sierra-leone,2026-09-06,https://moice.gov.sl/government-weekly-press-conference-moice-14/
SAP033: Enhancing Climate Information Systems for Resilient Development in Sierra Leone,Green Climate Fund,,2026-06-10,day,SLE,data.satellite,green-climate-fund,2026-09-06,https://www.greenclimate.fund/portfolio/projects/sap033
NDMA Engages Turkish Ambassador Over Kono Windstorm Disaster,"National Disaster Management Agency (NDMA), Sierra Leone",,2026-06-09,day,SLE,include.access,government-of-sierra-leone,2026-09-06,https://ndma.gov.sl/2026/06/09/4984-flihui/
Michcom-IX - PeeringDB,PeeringDB,,2026-06-03,day,SLE,infra.connect,natca-sierra-leone,2026-09-06,https://www.peeringdb.com/ix/4892
Country Hydromet Diagnostics - Sierra Leone Peer Review Report,"Systematic Observations Financing Facility, with Deutscher Wetterdienst and GeoSphere Austria",,2026-06-01,month,SLE,data.satellite,sierra-leone-meteorological-agency,2026-09-06,https://www.un-soff.org/wp-content/uploads/2026/07/CHD-Sierra-Leone_June2026.pdf
Public Financial Management Reform Progress Report 2025,"Ministry of Finance, Government of Sierra Leone",,2026-06-01,month,SLE,dpi.mis,sierra-leone-ministry-of-finance,2026-09-06,https://mof.gov.sl/wp-content/uploads/2026/06/Public-Financial-Management-Report-2025.pdf
Accountant General's Department 2025 Annual Report,"Accountant General's Department, Ministry of Finance, Government of Sierra Leone",,2026-06-01,month,SLE,dpi.pay,sierra-leone-ministry-of-finance,2026-09-06,https://mof.gov.sl/wp-content/uploads/2026/06/AGD-ANNUAL-REPORT-2025.pdf
Sierra Leone Develops First-Ever National AI Strategy and AI Readiness Diagnostic,TechAfrica News,,2026-05-28,day,SLE,tech.ai; gov.policy; gov.standards,mocti; world-bank,2026-07-19,https://techafricanews.com/2026/05/28/sierra-leone-advances-artificial-intelligence-agenda-to-expand-digital-opportunities/
Why decentralized digital identity looks different in every country,Biometric Update,Joel R. McConvey,2026-05-28,day,XAF; ETH; UGA; SLE; MAR; GHA; TGO,dpi.id; gov.standards; gov.protect; tech.innovate; gov.discourse,mosip; id4africa,2026-07-11,https://www.biometricupdate.com/202605/why-decentralized-digital-identity-looks-different-in-every-country
Afrimoney Prepaid Visa Card Launched to Boost Financial Inclusion in Sierra Leone,Sierraloaded,,2026-05-27,day,SLE,dpi.pay; finance.new; include.access,africell; afrimoney; ecobank; visa; bank-of-sierra-leone,2026-07-19,https://sierraloaded.sl/business/afrimoney-prepaid-visa-card-launched-sierra-leone/
REQUEST FOR EXPRESSIONS OF INTEREST — Consulting Services for a Firm to Rollout the Municipal Property Tax System (MPTS) in Bo and Koidu New Sembehun City Councils,"Ministry of Finance, Government of Sierra Leone",,2026-05-20,day,SLE,dpi.pay,sierra-leone-ministry-of-finance,2026-09-06,https://mof.gov.sl/wp-content/uploads/2026/05/REoI-for-Tax-System_RUSLP.pdf
"The Ministry of Communication, Technology and Innovation (MoCTI), in collaboration with the World Bank Group, is developing Sierra Leone's first-ever National AI Strategy.","Ministry of Communication, Technology and Innovation (MoCTI), Government of Sierra Leone",,2026-05-20,day,SLE,tech.ai,mocti,2026-09-06,https://mocti.gov.sl/the-ministry-of-communication-technology-and-innovation-mocti-in-collaboration-with-the-world-bank-group-is-developing-sierra-leones-first-ever-national-ai-strategy/
NaCSA and  Statistics Sierra Leone Sign Amended MoU to Strengthen Data collaboration for PSSNYE Project,National Commission for Social Action (NaCSA),,2026-05-08,day,SLE,dpi.exchange; dpi.registry,nacsa; statistics-sierra-leone,2026-09-06,https://www.nacsa.gov.sl/post/nacsa-ancollaborationd-statistics-sierra-leone-sign-amended-mou-to-strengthen-data-for-pssnye-proje
"Sierra Leone's President Julius Maada Bio Relaunches Sierratel, Commits To Stronger Public-Private Partnership In Telecoms Sector",Office of the President of Sierra Leone (State House),,2026-05-06,day,SLE,finance.mou,mocti,2026-09-06,https://statehouse.gov.sl/2026/05/06/sierra-leones-president-julius-maada-bio-relaunches-sierratel-commits-to-stronger-public-private-partnership-in-telecoms-sector/
The Relaunch of Sierra Leone's National Asset,"Ministry of Communication, Technology and Innovation (MoCTI), Government of Sierra Leone",,2026-05-06,day,SLE,tech.industry; infra.connect,mocti,2026-09-06,https://mocti.gov.sl/the-relaunch-of-sierra-leones-national-asset/
Africell Sierra Leone's $2 million upfront payment under the Sierratel MVNO partnership,Africell Sierra Leone,,2026-05-06,day,SLE,tech.industry; finance.new,africell-sierra-leone; sierratel,2026-09-07,https://mocti.gov.sl/the-relaunch-of-sierra-leones-national-asset/
