title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
Lesotho Approves US$6.2 Billion Kobong Hydropower and AI Data Centre Project,Tech Africa News,,2026-08-03,day,LSO,infra.store; tech.ai; finance.new; infra.energy; geopol.usa,convalt-energy; project-kobong; government-of-lesotho,2026-08-04,https://techafricanews.com/2026/08/03/lesotho-approves-us6-2-billion-kobong-hydropower-and-ai-data-centre-project/,
Government launches interim CSIRT to guard Lesotho's digital systems,Lesotho Tribune,,2026-08-02,day,LSO,infra.cybersec; gov.legislate; gov.policy,micsti-lesotho; lescomcsirt; lesotho-digital-transformation-strategy,2026-08-08,https://lesothotribune.co.ls/interim-csirt-lesotho-cybersecurity-launch/,
Vodacom Lesotho brings micro-investing to M-Pesa as Africa's mobile wallets move into wealth,Telemedia Magazine,,2026-07-31,day,LSO; KEN; TZA; UGA; XSS,dpi.pay; include.access; tech.industry,vodacom-lesotho; vcl-financial-services; stanlib; mpesa,2026-08-08,https://www.telemediamagazine.com/vodacom-lesotho-brings-micro-investing-to-m-pesa-as-africas-mobile-wallets-move-into-wealth/,
Lesotho Steps Up National Cyber Security,ITWeb Africa,,2026-07-31,day,LSO,infra.cybersec; gov.policy,micsti-lesotho; lesotho-communications-authority; lescomcsirt,2026-07-31,https://itweb.africa/article/lesotho-steps-up-national-cyber-security/Pero3qZ3J4jvQb6m,
Request for Proposal (RFP): Provision and Installation of Network Equipment for a Wi-Fi Project — Thirteen Police Stations,Lesotho Communications Authority,,2026-07-31,day,LSO,digital.rural,lesotho-communications-authority,2026-08-31,https://lca.org.ls/wp-content/uploads/2026/07/RFP-POLICE-STATIONS-WI-FI-PROJECT-31-JULY-2026_final-.pdf,
"Econet, UNDP partner to accelerate digital transformation and AI agenda",Lesotho Times,,2026-07-31,day,LSO,finance.mou; tech.ai; dpi.govtech; capacity.training,econet-telecom-lesotho; undp; econet-group; nvidia,2026-08-04,https://lestimes.com/?p=91121,
"Ministry of Information, Communications, Science, Technology and Innovation Launched LesComCSIRT and Inaugurated National Cybersecurity Forum",Government of Lesotho,,2026-07-29,day,LSO,infra.cybersec; gov.policy,micsti-lesotho; lesotho-communications-authority; lescomcsirt,2026-07-31,https://www.gov.ls/ict/ministry-of-information-communications-science-technology-and-innovation-launched-lescomcsirt-and-inaugural-national-cybersecurity-forum/,
UNDP Lesotho and Econet Telecom Lesotho sign new Memorandum of Understanding,UNDP Lesotho,,2026-07-28,day,LSO,finance.mou; tech.innovate; capacity.training,undp; econet-telecom-lesotho,2026-07-31,https://www.linkedin.com/posts/undp-lesotho_undplesotho-partnershipsforimpact-lesotho-activity-7487904649941901312-bq_v,
Vodafone's Africa Business Delivers Double-Digit Service Revenue Growth in Q1 FY27,Tech Africa News,,2026-07-27,day,ZAF; EGY; TZA; COD; LSO; MOZ; KEN,dpi.pay; infra.connect; tech.industry,vodafone; vodacom; safaricom; mpesa; vodafone-cash,2026-07-27,https://techafricanews.com/2026/07/27/vodafones-africa-business-delivers-double-digit-service-revenue-growth-in-q1-fy27/,
Vodacom's prepaid turnaround helps steady home market,ITWeb South Africa,,2026-07-27,day,ZAF; EGY; KEN; TZA; COD; LSO,dpi.pay; tech.industry; infra.connect; include.divides,vodacom; safaricom; mpesa; maziv,2026-07-28,https://www.itweb.co.za/article/vodacoms-prepaid-turnaround-helps-steady-home-market/4r1lyMR9kxw7pmda,
"Vodacom Reports Strong Q1 2026 Performance, Raises Growth Targets on Safaricom Integration",Tech Africa News,,2026-07-27,day,ZAF; EGY; TZA; COD; LSO; KEN; ETH,dpi.pay; infra.connect; tech.industry,vodacom; safaricom; mpesa; maziv,2026-07-27,https://techafricanews.com/2026/07/27/vodacom-reports-strong-q1-2026-performance-raises-growth-targets-on-safaricom-integration/,
Vodacom Lesotho launches M-Pesa investment solution,Connecting Africa,,2026-07-27,day,LSO,dpi.pay; include.access; include.divides,vodacom-lesotho; mpesa; stanlib-lesotho,2026-07-28,https://www.connectingafrica.com/fintech/vodacom-lesotho-launches-m-pesa-investment-solution,
Vodacom's $548 billion mobile money business shows fintech is driving its future,TechCabal,,2026-07-27,day,ZAF; KEN; EGY; TZA; COD; MOZ; LSO; ETH,dpi.pay; tech.industry; include.access,vodacom; safaricom; mpesa,2026-07-28,https://techcabal.com/2026/07/27/vodacom-processed-548-billion/,
Standard Bank Surpasses CNY 8 Billion in China Cross-Border Payment Transactions,Tech Africa News,,2026-07-27,day,ZAF; AGO; GHA; KEN; LSO; TZA,dpi.pay; geopol.china; dpi.exchange,standard-bank; cips,2026-07-28,https://techafricanews.com/2026/07/27/standard-bank-surpasses-cny-8-billion-in-china-cross-border-payment-transactions/,
Basotho can now invest via M-Pesa,Lesotho Times,,2026-07-25,day,LSO,dpi.pay; include.access; tech.industry,vodacom-lesotho; mpesa; stanlib-lesotho; central-bank-of-lesotho; vcl-financial-services,2026-07-31,https://lestimes.com/?p=91054,
Vodacom Lesotho Launches Tsetela Investment Service on M-Pesa,TechAfrica News,,2026-07-24,day,LSO,dpi.pay; include.access; tech.industry,vodacom-lesotho; mpesa; stanlib-lesotho; vcl-financial-services,2026-07-31,https://techafricanews.com/2026/07/24/vodacom-lesotho-launches-tsetela-investment-service-on-m-pesa/,
UNICEF and GPE Launch Learning Data Dashboard to Improve Education in Lesotho,Tech Africa News,,2026-07-23,day,LSO,dpi.mis; capacity.training,unicef-lesotho; global-partnership-for-education; ministry-of-education-and-training-lesotho,2026-07-23,https://techafricanews.com/2026/07/23/unicef-and-gpe-launch-learning-data-dashboard-to-improve-education-in-lesotho/,
Lesotho Government is Dedicated to Create Meaningful Opportunities for Youth to Thrive in the Digital Sector,Government of Lesotho,,2026-07-23,day,LSO,capacity.training,micsti-lesotho; commonwealth-telecommunications-organisation,2026-07-31,https://www.gov.ls/ict/lesotho-government-is-dedicated-to-create-meaningful-opportunities-for-youth-to-thrive-in-the-digital-sector/,
M-Pesa expands financial inclusion with the launch of Tsetela,Vodacom Lesotho,,2026-07-22,day,LSO,dpi.pay; include.access,vodacom; mpesa; stanlib,2026-07-31,https://www.linkedin.com/posts/vodacomlesotho_mpesa-tsetela-financialinclusion-activity-7485718047811489792-WV1A,
LESOTHO JOINS THE FOUNDING MEMBERS OF WAICO,Government of Lesotho,,2026-07-20,day,LSO,gov.legislate,waico,2026-08-31,https://www.gov.ls/ict/lesotho-joins-the-founding-members-of-waico/,
The Mountain Kingdom of Lesotho: CRVS-Social Protection Integration,"United Nations Economic Commission for Africa (UNECA), presented by NICR (Ministry of Home Affairs, Lesotho)",,2026-07-18,day,LSO,dpi.id,uneca; ministry-of-home-affairs-lesotho,2026-08-31,https://apai-crvs.uneca.org/sites/default/files/resourceuploads/day-2-interoperability-lesotho.pdf,
Lesotho is taking a leading role in advancing digital transformation to enable broad access to artificial intelligence applications accessible to citizens,"Government of Lesotho (sourced from Lesotho News Agency, LENA)",Masekoche Ncheke,2026-07-16,day,LSO,gov.protect; dpi.govtech; tech.ai; gov.regional,micsti-lesotho; smart-africa; african-union,2026-07-20,https://www.gov.ls/ict/lesotho-is-taking-a-leading-role-in-advancing-digital-transformation-to-enable-artificial-intelligence-applications-accessible-for-citizens/,
"Lesotho calls for equitable AI at UN Geneva dialogue; cites 100% broadband, ~50% usage",ITWeb Africa,,2026-07-09,day,LSO,tech.ai; gov.policy; include.divides; gov.regional,micsti-lesotho,2026-07-18,https://itweb.africa/article/lesotho-pushes-for-equitable-ai-future/VgZeyqJlW957djX9,
"Country Statement of the Kingdom of Lesotho at the United Nations Global Dialogue on Artificial Intelligence Governance Delivered by the Honourable Deputy Prime Minister in Palexpo International Exhibition and Convention Centre, Geneva, Switzerland",Government of Lesotho,,2026-07-07,day,LSO,tech.ai; gov.legislate,micsti-lesotho,2026-08-31,https://www.gov.ls/development/country-statement-of-the-kingdom-of-lesotho-at-the-united-nations-global-dialogue-on-artificial-intelligence-governance-delivered-by-the-honourable-deputy-prime-minister-in-palexpo-international-exhib/,
LCA Strategic Plan 2026–2029,Lesotho Communications Authority,,2026-07-01,month,LSO,include.divides; infra.connect,lesotho-communications-authority,2026-08-31,https://lca.org.ls/wp-content/uploads/2026/07/STRATEGIC-PLAN-2026-2029.pdf,
Artificial Intelligence and Intellectual Property in Africa: The Role of National and Continental AI Strategies in Shaping Future Governance,"Centre for Intellectual Property and Information Technology Law (CIPIT), Strathmore University",,2026-07-01,month,XAF; GHA; CIV; MUS; NGA; ZMB; KEN; LSO,tech.ai; gov.policy; gov.legislate; gov.regional; gov.discourse,cipit; strathmore-university; african-union,2026-07-31,https://cipit.strathmore.edu/wp-content/uploads/2026/07/AIIPin-Africa-Final.pdf,
"Lesotho's first AI data centre (Convalt Energy, green-powered) to shape digital economy",Connecting Africa,,2026-06-30,day,LSO,infra.store; infra.energy; tech.ai; finance.new; geopol.usa,convalt-energy; project-kobong,2026-07-18,https://www.connectingafrica.com/data-centers/lesotho-s-first-ai-data-center-set-to-shape-the-country-s-digital-economy,
MINISTRY OF HOME AFFAIRS ADVANCES DIGITAL TRANSFORMATION OF NATIONAL IDENTITY SYSTEM.,Government of Lesotho,,2026-06-29,day,LSO,gov.legislate; dpi.id; dpi.registry,ministry-of-home-affairs-lesotho,2026-08-31,https://www.gov.ls/development/ministry-of-home-affairs-advances-digital-transformation-of-national-identity-system/,
EU backs new Statistics Bill to strengthen data-driven governance,Sunday Express,,2026-06-27,day,LSO,gov.legislate,european-union; lesotho-bureau-of-statistics,2026-08-31,https://sundayexpress.co.ls/?p=36134,
Lesotho takes a strategic step towards inclusive electoral participation,International IDEA,,2026-06-25,day,LSO,dpi.registry,international-idea; independent-electoral-commission-lesotho,2026-08-31,https://www.idea.int/news/lesotho-takes-strategic-step-towards-inclusive-electoral-participation,
Households expected to meet food needs following favorable harvest,FEWS NET,,2026-06-25,day,LSO,data.satellite,fews-net,2026-08-31,https://fews.net/southern-africa/lesotho/food-security-outlook/june-2026,
EpiC Lesotho Consultancy - Digital Health and Data Analytics,Selibeng.com (posting an FHI 360 EpiC Lesotho request for proposal),,2026-06-19,day,LSO,dpi.exchange,fhi-360,2026-08-31,https://selibeng.com/epic-lesotho-consultancy-digital-health-and-data-analytics/,
"Vodacom Lesotho at 30 — 1.21m customers, 422 base stations, 14,000 M-Pesa agents",Public Eye,,2026-06-17,day,LSO,infra.connect; dpi.pay; tech.industry; include.access,vodacom; mpesa,2026-07-18,https://publiceyenews.com/2026/06/17/vodacom-lesotho-at-30-from-one-portable-antenna-to-a-digital-nation/,
Lesotho and US Embassy launch AI Skills Development Programme under Sebabatso initiative,Public Eye,,2026-06-17,day,LSO,tech.ai; capacity.training; tech.innovate; geopol.usa,sebabatso-initiative; us-embassy-maseru; micsti-lesotho,2026-07-18,https://publiceyenews.com/2026/06/17/lesotho-us-forge-ai-future/,
IEC conducts constituency assessment visits ahead of voter registration intensification programme,Independent Electoral Commission of Lesotho,,2026-06-15,day,LSO,dpi.registry,independent-electoral-commission-lesotho,2026-08-31,https://iec.org.ls/storage/2026/06/Press-release-on-constituency-assessment_15June2026.pdf,
"Lesotho signs M98 billion deal for 1,200MW hydropower plant and AI data centre in Mokhotlong",Lesotho Tribune,Seipati Matobo,2026-06-14,day,LSO,infra.store; infra.energy; tech.ai; finance.mou; geopol.usa,convalt-energy; project-kobong,2026-07-27,https://lesothotribune.co.ls/lesotho-signs-m98-billion-deal-for-1200mw-hydropower-plant-and-ai-data-centre-in-mokhotlong/,
"To support the rollout of the Lehokela Application, the Peacebuilding Fund (PBF) project ... handed over 20 desktop computers to the Lesotho Mounted Police Service",UNDP Lesotho,,2026-06-12,day,LSO,digital.rural,undp; lesotho-mounted-police-service,2026-08-31,https://www.linkedin.com/posts/undp-lesotho_undplesotho-peacebuilding-digitaltransformation-activity-7471073069931941888-3nAP,
"Lesotho signs Broadband Infrastructure Sharing, Data Management and AI policies",Lesotho Times,,2026-06-12,day,LSO,gov.policy; gov.protect; tech.ai; infra.connect; dpi.govtech,micsti-lesotho,2026-07-18,https://lestimes.com/?p=90715,
Tighter South Africa remittance rules push Lesotho migrant workers toward fintechs,TechCabal,,2026-06-12,day,LSO,dpi.pay; finance.new; gov.regional,mukuru,2026-07-18,https://techcabal.com/2026/06/12/south-africa-remittance-rules-migrants/,
Advancing the National Digital Agenda and AI Technologies Remains a Core Commitment of Lesotho Government,Government of Lesotho,,2026-06-11,day,LSO,tech.innovate; tech.ai,micsti-lesotho; unipod,2026-08-31,https://www.gov.ls/ict/advancing-the-national-digital-agenda-and-ai-technologies-remains-a-core-commitment-of-lesotho-government/,
Lesotho signs $6.2bn Convalt Energy agreement for Project Kobong hydropower and AI data centre,Tech Africa News,,2026-06-09,day,LSO,infra.store; infra.energy; tech.ai; finance.new; geopol.usa,convalt-energy; project-kobong,2026-07-18,https://techafricanews.com/2026/06/09/lesotho-unveils-mega-hydropower-and-ai-data-center-project-under-6-2-billion-agreement/,
Convalt Energy and Government of Lesotho Announce Partnership to Develop Renewable Energy and Digital Infrastructure Projects.,"Convalt Energy, Inc.",,2026-06-08,day,LSO,infra.store; infra.energy; tech.ai; finance.mou; geopol.usa,convalt-energy; project-kobong; hari-achuthan; convalt-international,2026-07-20,https://convalt.com/press_releases,
LESOTHO COURTS DATA CENTRES AND MULTI-SECTOR INVESTMENT AT DUBAI TALKS.,Government of Lesotho,,2026-06-05,day,LSO,geopol.gulf,micsti-lesotho,2026-08-31,https://www.gov.ls/ict/lesotho-courts-data-centres-and-multi-sector-investment-at-dubai-talks/,
LESOTHO COMPLETED 2026 HOUSING AND POPULATION CENSUS ENUMERATION SUCCESSFULLY.,Government of Lesotho (source: Lesotho News Agency),,2026-06-05,day,LSO,data.statistics,lesotho-bureau-of-statistics,2026-08-31,https://www.gov.ls/government/lesotho-completed-2026-housing-and-population-census-enumeration-successfully/,
"HANSARD 4 JUNE 2026 (excerpt: National Assembly Electoral (Amendment) Bill, 2026)",Senate of the Parliament of Lesotho,,2026-06-04,day,LSO,gov.legislate,senate-of-lesotho,2026-08-31,https://senate.parliament.ls/2026/07/13/hansard-4-june-2026/,
"Convalt Energy — Lesotho Kobong hydropower & AI data centre, binding Memorandum of Agreement, 4 June 2026",Lesotho Tribune / Ministry of Energy (Lesotho) / Convalt Energy,,2026-06-04,day,LSO,infra.store; finance.mou; infra.energy,convalt-energy; project-kobong,2026-07-22,https://lesothotribune.co.ls/lesotho-signs-m98-billion-deal-for-1200mw-hydropower-plant-and-ai-data-centre-in-mokhotlong/,
"DNS Technologies and CBS host executive AI, cloud and cybersecurity workshop in Maseru",Lesotho Times,,2026-05-30,day,LSO,tech.ai; infra.cybersec; infra.store; tech.industry,computer-business-solutions; dns-technologies,2026-07-18,https://lestimes.com/?p=90611,
"World Bank Group Helps Lesotho to Expand Energy Access and Economic Opportunity for Nearly 147,000 People",World Bank Group,,2026-05-27,day,LSO,infra.energy,world-bank,2026-08-31,https://www.worldbank.org/en/news/press-release/2026/05/27/world-bank-group-helps-lesotho-to-expand-energy-access-and-economic-opportunity-for-nearly-147-000-people,
LESOTHO ADVANCES PLANS FOR OVERSEAS LABOUR EXPORT,Government of Lesotho (source: Lesotho News Agency),,2026-05-27,day,LSO,geopol.gulf,ministry-of-labour-and-employment-lesotho,2026-08-31,https://www.gov.ls/jobs/lesotho-advances-plans-for-overseas-labour-export/,
Geddit - Digital Addresses for Lesotho,Geddit,,2026-05-22,day,LSO,dpi.registry,geddit,2026-08-31,https://www.gedditapp.com/,
Lesotho Hosted Heads of Intellectual Property Offices Conference,Government of Lesotho,,2026-05-18,day,LSO,dpi.mis,,2026-08-31,https://www.gov.ls/law/lesotho-hosted-heads-of-intellectual-property-offices-conference/,
Lesotho Internet Exchange Point,PeeringDB,,2026-05-13,day,LSO,infra.connect,peeringdb,2026-08-31,https://www.peeringdb.com/ix/5015,
"World Bank Mission Reviewed Progress on Lesotho Transport, Trade and Logistics Project",Government of Lesotho (Roads Directorate),,2026-05-13,day,LSO,dpi.mis,world-bank; roads-directorate-lesotho,2026-08-31,https://www.gov.ls/transport/world-bank-mission-reviewed-progress-on-lesotho-transport-trade-and-logistics-project/,
Building a Smarter Education Data System in Lesotho with DHIS2,"DHIS2 (HISP Centre, University of Oslo)",,2026-05-11,day,LSO,dpi.exchange,dhis2; ministry-of-education-and-training-lesotho,2026-08-31,https://education.dhis2.org/building-a-smarter-education-data-system-in-lesotho-with-dhis2/,
DAR Researchers Drive Content Scrutiny for FAO Chatbot Initiative,"Department of Agricultural Research, Lesotho",,2026-05-11,day,LSO,tech.ai,fao; department-of-agricultural-research-lesotho,2026-08-31,https://agricresearch.org.ls/dar-researchers-drive-content-scrutiny-for-fao-chatbot-initiative/,
Mountain Areas Are Project Based Areas-Mahooana,Lesotho News Agency (LENA),,2026-05-08,day,LSO,dpi.registry,land-administration-authority-lesotho,2026-08-31,https://www.lena.gov.ls/mountain-areas-are-project-based-areas-mahooana/,
Senate Backs Fee Waiver to Boost Youth-Owned Businesses,Lesotho News Agency (LENA),,2026-05-07,day,LSO,dpi.registry,senate-of-lesotho,2026-08-31,https://www.lena.gov.ls/senate-backs-fee-waiver-to-boost-youth-owned-businesses/,
Revised Order Paper for 7th May 2026,"Senate of Lesotho, Parliament of the Kingdom of Lesotho",,2026-05-07,day,LSO,dpi.pay,senate-of-lesotho,2026-08-31,https://senate.parliament.ls/2026/05/07/revised-order-paper-for-7th-may-2026/,
Moorosi Advances Lesotho's Digital Infrastructure and Data Centre Agenda at UN Meeting,Lesotho News Agency (LENA),,2026-05-07,day,LSO,infra.store,micsti-lesotho,2026-08-31,https://www.lena.gov.ls/moorosi-advances-lesothos-digital-infrastructure-and-data-centre-agenda-at-un-meeting/,
FINANCE MINISTER PRESENTS PAYMENT SYSTEM BILL,Lesotho News Agency (LENA),,2026-05-05,day,LSO,gov.legislate; dpi.pay,ministry-of-finance-and-development-planning-lesotho,2026-08-31,https://www.lena.gov.ls/finance-minister-presents-payment-system-bill/,
LESOTHO AND SOUTH AFRICA MOVE TO EASE BORDER CROSSING PROCESSES,Government of Lesotho,,2026-04-22,day,LSO,dpi.exchange,ministry-of-home-affairs-lesotho,2026-08-31,https://www.gov.ls/government/lesotho-and-south-africa-move-to-ease-border-crossing-processes/,
"Engineers, Technicians Undergo Training to Improve Project Outcomes",Lesotho News Agency (LENA),,2026-04-22,day,LSO,capacity.literacy,roads-directorate-lesotho,2026-08-31,https://www.lena.gov.ls/engineers-technicians-undergo-training-to-improve-project-outcomes/,
"Lehokela: Seven Years in the Making, One National Platform",United Nations Development Programme,,2026-04-20,day,LSO,digital.rural,undp; lesotho-mounted-police-service,2026-08-31,https://www.undp.org/lesotho/blog/lehokela-seven-years-making-one-national-platform,
"Lesotho Advances Digital and Strategic Policing with Launch of Lehokela App, Policy Frameworks, and ICT Initiative",United Nations Development Programme (Lesotho),,2026-04-20,day,LSO,dpi.mis; include.access,undp; lesotho-mounted-police-service,2026-08-31,https://www.undp.org/lesotho/news/lesotho-advances-digital-and-strategic-policing-launch-lehokela-app-policy-frameworks-and-ict-initiative,
Commonwealth Digital Roadshow Underway in Lesotho,Government of Lesotho,,2026-04-20,day,LSO,include.access,commonwealth,2026-08-31,https://www.gov.ls/development/commonwealth-digital-roadshow-underway-in-lesotho/,
WHO Lesotho 2025 Annual Report,"World Health Organization, Regional Office for Africa / WHO Lesotho Country Office",,2026-04-09,day,LSO,dpi.exchange; digital.rural,world-health-organization,2026-08-31,https://www.afro.who.int/sites/default/files/2026-04/WHO%20LESOTHO%202025%20ANNUAL%20REPORT%20.pdf,
Projects - Weather Information Solutions (WIS): Lesotho Climate and Weather Enhancement Initiative,Weather Information Solutions (WIS),,2026-04-08,day,LSO,data.satellite,weather-information-solutions,2026-08-31,https://wisconsultancy.com/projects/,
"Quality of Service Findings for Mobile Voice and Data Services in Lesotho, Q3 2025/26",Lesotho Communications Authority,,2026-04-08,day,LSO,gov.standards,lesotho-communications-authority,2026-08-10,https://lca.org.ls/wp-content/uploads/filr/4277/QOS-Reporting-Template_v2.pdf,
