title,publisher,author,published,date_precision,places,topics,entities,ingested,url
Ouverture à Agadez d'un atelier de sensibilisation sur les réformes en matière de l'Etat Civil et d'identification des personnes au Niger - Agence Nigérienne de Presse,Agence Nigérienne de Presse,,2026-08-28,day,NER,dpi.id; dpi.exchange; gov.discourse,anei-niger; wuri-programme; ministere-de-linterieur-niger,2026-09-01,https://anp.ne/ouverture-a-agadez-dun-atelier-de-sensibilisation-sur-les-reformes-en-matiere-de-letat-civil-et-didentification-des-personnes-au-niger/
Réformes de l'état civil et de l'identification : Agadez mobilise ses acteurs pour une gouvernance inclusive,Aïr Info,,2026-08-28,day,NER,dpi.id; gov.discourse; include.access,anei-niger; wuri-programme; ministere-de-linterieur-niger,2026-09-01,https://airinfoagadez.com/2026/08/28/reformes-de-letat-civil-et-de-lidentification-agadez-mobilise-ses-acteurs-pour-une-gouvernance-inclusive/
Coopération : Niamey et Alger réaffirme leur engagement à concrétiser les projets d'intégration africaine,ActuNiger,,2026-08-28,day,NER; DZA,infra.connect; gov.regional; finance.mou,government-of-niger; government-of-algeria; algerian-niger-joint-grand-committee-for-cooperation; trans-saharan-fibre-backbone,2026-09-01,https://www.actuniger.com/politique/22305-cooperation-niamey-et-alger-reaffirme-leur-engagement-a-concretiser-les-projets-dintegration-africaine.html
3 grands projets stratégiques au cœur des discussions algéro-nigériennes au plus haut niveau - ALGATEDZ - بوابة الجزائر,Algeria Gate - بوابة الجزائر -,,2026-08-27,day,DZA; NER,infra.connect; gov.regional,government-of-algeria; government-of-niger; dorsale-transsaharienne,2026-09-01,https://algatedz.dz/fr/3-grands-projets-strategiques-au-coeur-des-discussions-algero-nigeriennes-au-plus-haut-niveau/
Cette nuit a été courte. Très courte.,Niger Digital Day (reshared from Zeinab Ganaou),,2026-08-26,day,NER,capacity.training,niger-digital-day; world-food-programme,2026-09-01,https://www.linkedin.com/posts/digitalnigerday_nigerdigitalday-activity-7498326530163433472-wdaQ
"Niger Advances Construction of Local Electronics Plant for Smartphones, Computers and Tablets",Tech Africa News,,2026-08-25,day,NER,tech.industry; gov.policy,ministere-communication-nouvelles-technologies-niger; dhy-technologie,2026-08-25,https://techafricanews.com/2026/08/25/niger-advances-local-electronics-plant-smartphones-computers-tablets/
Niger Digital Day renforce les compétences numériques de 140 jeunes à Tahoua,Agence Nigérienne de Presse (ANP),,2026-08-25,day,NER,capacity.training; capacity.literacy,niger-digital-day; region-de-tahoua-niger,2026-08-27,https://anp.ne/niger-digital-day-renforce-les-competences-numeriques-de-140-jeunes-a-tahoua/
Transfert d'Argent : Airtel Money Niger lance son service international pour des opérations simples et sécurisées au-delà des frontières,ActuNiger,,2026-08-25,day,NER,dpi.pay; include.access,airtel-money-niger; bceao; moneygram,2026-08-29,https://actuniger.com/societe/22299-transfert-dargent-airtel-money-niger-lance-son-service-international-pour-des-operations-simples-et-securisees-au-dela-des-frontieres.html
Fonds pour la Transformation Digitale en Afrique de l'Ouest (FTD) - le site du programme BOAD/KfW,BOAD (Banque Ouest Africaine de Developpement) / KfW Entwicklungsbank,,2026-08-23,day,XWA; BEN; BFA; CIV; GNB; MLI; NER; SEN; TGO,dpi.govtech; finance.new; gov.regional; infra.cybersec,boad; kfw; waemu,2026-08-23,https://ftd.boad.org/
UEMOA : deux visages pour un même marché numérique plein d'avenir,Sikafinance,,2026-08-21,day,GNB; CIV; SEN; BFA; BEN; MLI; NER; XWA,finance.new; infra.connect; gov.regional,internet-society,2026-08-23,https://www.sikafinance.com/marches/uemoa-deux-visages-pour-un-meme-marche-numerique-plein-d-avenir_63760
"Loi des finances 2026: Le budget général de l'Etat au titre de l'année 2026 passe à 2 980,54 milliards de francs CFA",Agence Nigérienne de Presse (ANP),,2026-08-21,day,NER,finance.budget,ministry-of-finance-niger,2026-09-06,https://anp.ne/loi-des-finances-2026-le-budget-general-de-letat-au-titre-de-lannee-2026-passe-a-2-98054-milliards-de-francs-cfa/
Conclusions du Conseil des Ministres du vendredi 21 août 2026,Gouvernement de la République du Niger,,2026-08-21,day,NER,gov.policy; infra.connect; capacity.research; gov.legislate,government-of-niger; ministere-communication-nouvelles-technologies-niger; ministry-of-finance-niger,2026-08-27,https://www.gouv.ne/index.php/les-communiques-du-gouvernement/1284-conclusions-du-conseil-des-ministres-du-vendredi-21-aout-2026
"7eme forum sur la cooperation des media sino-africain, le Niger y est represente",Agence Nigerienne de Presse,,2026-08-21,day,NER; XGL,geopol.china; tech.ai,observatoire-national-de-la-communication-niger; national-radio-and-television-administration-china; union-africaine-de-radiodiffusion,2026-08-23,https://anp.ne/7eme-forum-sur-la-cooperation-des-media-sino-africain-le-niger-y-est-represente/
Niger : une usine locale d'assemblage de smartphones attendue d'ici fin octobre,Agence Ecofin,,2026-08-21,day,NER,include.divides; tech.industry,ministere-communication-nouvelles-technologies-information-niger; ministere-enseignement-formation-technique-professionnel-niger; gsma,2026-08-23,https://www.agenceecofin.com/actualites-numerique/2108-140957-niger-une-usine-locale-d-assemblage-de-smartphones-attendue-d-ici-fin-octobre
Tillabéri/Réformes de l'état civil et de l'identification : Une mission de sensibilisation sillonne la région,Le Sahel,,2026-08-20,day,NER,dpi.id; dpi.registry; gov.protect,anei-niger; wuri-programme; world-bank; ministere-de-linterieur-niger,2026-08-21,https://www.lesahel.org/tillaberi-reformes-de-letat-civil-et-de-lidentification-une-mission-de-sensibilisation-sillonne-la-region/
Diffa : l'Universite se dote d'un UNIPOD pour stimuler l'innovation et l'agripreneuriat des jeunes,Agence Nigerienne de Presse,,2026-08-20,day,NER,finance.new; tech.innovate,african-development-bank; undp; universite-de-diffa,2026-08-23,https://anp.ne/diffa-luniversite-se-dote-dun-unipod-pour-stimuler-linnovation-et-lagripreneuriat-des-jeunes/
"MFWA, Stakeholders issue communique on press freedom and democratic governance in West Africa",Media Foundation for West Africa,,2026-08-18,day,XWA; MLI; BFA; NER; GIN,gov.discourse; gov.legislate,media-foundation-west-africa,2026-08-23,https://mfwa.org/issues-in-focus/mfwa-stakeholders-issue-communique-on-press-freedom-and-democratic-governance-in-west-africa/
Maradi : la caravane Niger Digital Day lancee pour renforcer les competences numeriques des jeunes,Agence Nigerienne de Presse,,2026-08-18,day,NER,capacity.literacy; capacity.training; gov.policy,niger-digital-day; region-de-maradi-niger,2026-08-23,https://anp.ne/maradi-la-caravane-niger-digital-day-lancee-pour-renforcer-les-competences-numeriques-des-jeunes/
Dosso : Lancement de la tournée nationale de sensibilisation sur l'état civil,Le Sahel (ONEP),,2026-08-17,day,NER,gov.legislate; dpi.id,anei-niger; wuri-programme; world-bank,2026-08-18,https://www.lesahel.org/dosso-lancement-de-la-tournee-nationale-de-sensibilisation-sur-letat-civil/
Appel à candidatures pour la sélection de projets innovants à incuber à l'UNIPOD Niger,Université de Dosso,,2026-08-14,day,NER,capacity.training,universite-dosso-niger,2026-09-06,https://udo.edu.ne/2026/08/14/appel-a-candidatures-pour-la-selection-de-projets-innovants-a-incuber-a-lunipod-niger-2/
MFWA — Sahel Juntas Weaponising Cybercrime Laws to Silence Journalists,The Nation (Nigeria),,2026-08-14,day,BFA; MLI; NER; GIN; XWA,gov.legislate; gov.discourse; infra.cybersec,media-foundation-west-africa,2026-08-16,https://thenationonlineng.net/mfwa-sahel-juntas-weaponising-cybercrime-laws-to-silence-journalists/
Nigeria and Burkina Faso Explore Project BRIDGE to Cut Internet Costs by 50%,Tech Africa News,,2026-08-13,day,BEN; BFA; NER; NGA; XWA,infra.connect; infra.cybersec; tech.ai; tech.innovate; capacity.training,,2026-08-16,https://techafricanews.com/2026/08/13/nigeria-and-burkina-faso-explore-project-bridge-to-cut-internet-costs-by-50/
Niger has reached a major milestone in the digital transformation of its health system,Data.FI Project,,2026-08-13,day,NER,dpi.exchange,ministry-of-health-niger,2026-09-06,https://www.linkedin.com/posts/data-fi-project_niger-dhis2-interoperability-activity-7493677620434288642-RoBC
Tahoua : lancement d'une campagne nationale sur l'identité légale et le Registre National de la Population,"Ministère de l'Intérieur, de la Sécurité Publique et de l'Administration du Territoire (Niger)",,2026-08-12,day,NER,dpi.id; gov.policy,anei-niger; wuri-programme; ministere-de-linterieur-niger,2026-09-06,https://interieur.gouv.ne/tahoua-lancement-dune-campagne-nationale-sur-lidentite-legale-et-le-registre-national-de-la-population/
"ABU signs pact with Nigerien varsity to promote partnership on education, research, innovation","Ahmadu Bello University, Zaria",,2026-08-12,day,NER,capacity.training,ahmadu-bello-university; universite-andre-salifou-zinder,2026-09-06,https://abu.edu.ng/abu-signs-pact-with-nigerien-varsity-to-promote-partnership-on-education-research-innovation/
Lancement à Tahoua d'une tournée nationale de vulgarisation des textes juridiques et des opérations d'enregistrement au Registre National de la Population,Agence Nigérienne de Presse (ANP),,2026-08-11,day,NER,dpi.id,wuri-programme; world-bank,2026-08-16,https://anp.ne/lancement-a-tahoua-dune-tournee-nationale-de-vulgarisation-des-textes-juridiques-et-des-operations-denregistrement-intermediaire-au-registre-national-de-la-population/
"State, Determinants, Dynamics, and Fate of Media and Free Expression Rights in Burkina Faso, Mali, Niger and Guinea",Media Foundation for West Africa (MFWA),,2026-08-11,day,BFA; MLI; NER; GIN; XWA,gov.discourse; gov.protect; gov.legislate,media-foundation-west-africa,2026-08-23,https://mfwa.org/wp-content/uploads/2026/08/FOE-Report-on-the-Sahel-final-with-Adi-final-M.E-2.pdf
IGNN (Institut Géographique National du Niger) — La télédétection et technique spatiales (TTS),Institut Géographique National du Niger (IGNN),,2026-08-10,day,NER,data.satellite; infra.capacity,,2026-08-10,https://ignn.net/la-teledetection-et-technique-spacialestts.html
Tahoua : Lancement des activités commémoratives de la journée africaine de l'état civil et des statistiques de l'Etat,Agence Nigérienne de Presse (ANP),,2026-08-10,day,NER,gov.policy; dpi.id,niger-ministry-interior; unicef,2026-08-18,https://anp.ne/tahoua-lancement-des-activites-commemoratives-de-la-journee-africaine-de-letat-civil-et-des-statistiques-de-letat/
China Eximbank RMB 623.7 million concessional loan for Niger's National Backbone Fiber Optic Cable Network and Communication Service Project — AidData project record,AidData (William & Mary),,2026-08-10,day,NER,infra.connect; finance.new,china-eximbank,2026-08-10,https://china.aiddata.org/projects/58683/
ARCEP Niger — homepage capture (10 August 2026),Autorité de Régulation des Communications Électroniques et de la Poste (ARCEP Niger),,2026-08-10,day,NER,infra.connect; gov.standards,arcep-niger,2026-08-10,https://arcep.ne/
Métiers du numérique au Niger : Des jeunes femmes s'affirment à coups de créativité et d'innovation,Le Sahel,,2026-08-07,day,NER,capacity.training; tech.industry,,2026-08-11,https://www.lesahel.org/metiers-du-numerique-au-niger-des-jeunes-femmes-saffirment-a-coups-de-creativite-et-dinnovation/
Revue nationale sur l'inclusion des personnes handicapées : Des recommandations formulées en faveur d'une meilleure inclusion socio-professionnelle des personnes handicapées (PH) au Niger,Le Sahel / ONEP,,2026-08-05,day,NER,include.access,ministere-population-action-sociale-niger,2026-09-06,https://www.lesahel.org/revue-nationale-sur-linclusion-des-personnes-handicapees-des-recommandations-formulees-en-faveur-dune-meilleure-inclusion-socio-professionnelle-des-personnes-handicapees-ph/
"Séminaire sur Les établissements publics administratifs, la gestion de trésorerie et la gestion de la dette : vers l'élaboration d'un plan d'action permettant de mettre en œuvre le trésor public banquier","Ministère des Finances du Niger, Direction Générale du Trésor et de la Comptabilité Publique",,2026-08-05,day,NER,dpi.pay,ministry-of-finance-niger,2026-09-06,https://finances.gouv.ne/index.php/une/644-seminaire-sur-les-etablissements-publics-administratifs-la-gestion-de-tresorerie-et-de-la-gestion-de-la-dette-vers-l-elaboration-d-un-plan-d-action-permettant-de-mettre-en-uvre-le-tresor-public-banquier
Communiqué de presse : Transfert d'argent dans la zone de l'Union Economique et Monétaire Ouest Africaine (UEMOA),Ministère des Finances du Niger,,2026-08-05,day,NER,dpi.pay,ministry-of-finance-niger,2026-09-06,https://finances.gouv.ne/index.php/une/369-communique-de-presse-transfert-d-argent-dans-la-zone-de-l-union-economique-et-monetaire-ouest-africaine-uemoa
Communiqué de la Direction Générale des Impôts relatif à la déclaration et au paiement des impôts et taxes par voie électronique,"Ministère des Finances du Niger, Direction Générale des Impôts",,2026-08-05,day,NER,dpi.pay,dgi-niger,2026-09-06,https://finances.gouv.ne/index.php/communiques-de-presse/666-communique-de-la-direction-generale-des-impots-relatif-a-la-declaration-et-au-paiement-des-impots-et-taxes-par-voie-electronique
Identité numérique : Le Niger s'inspire de l'expérience du Burkina,Journal du Niger,Helene Sourou,2026-08-03,day,NER; BFA,dpi.id; gov.regional; dpi.registry,ansi-niger; wuri-programme; anptic; oni-burkina-faso; ministere-interieur-niger,2026-08-04,https://www.journalduniger.com/niger-burkina-cooperation-identite-numerique-biometrie/
Niger : campagne de régularisation des impôts fonciers – les autorités misent sur le civisme fiscal,Aïr Info,,2026-08-01,day,NER,dpi.registry,ministry-of-finance-niger,2026-09-06,https://airinfoagadez.com/2026/08/01/niger-campagne-de-regularisation-des-impots-fonciers-les-autorites-misent-sur-le-civisme-fiscal/
"Niger : biométrie, paie, carrières… la fonction publique se numérise",wearetech.africa,,2026-07-31,day,NER,dpi.mis; dpi.govtech; dpi.registry,ministere-de-la-fonction-publique-niger; imf,2026-07-31,https://www.wearetech.africa/fr/fils/actualites/tech/niger-biometrie-paie-carrieres-la-fonction-publique-se-numerise
Cloture de la 2e edition du Forum de la diaspora a Niamey : des recommandations et des engagements formules pour le developpement economique et social du pays,Le Sahel (ONEP Niger),,2026-07-31,day,NER,dpi.registry; gov.policy; gov.regional,ministere-des-affaires-etrangeres-niger; alliance-of-sahel-states,2026-07-31,https://www.lesahel.org/cloture-de-la-2e-edition-du-forum-de-la-diaspora-a-niamey-des-recommandations-et-des-engagements-formules-pour-le-developpement-economique-et-social-du-pays/
Liste des participants autorisés à ouvrir les services de PI-SPI au public - mise à jour du 31 juillet 2026,Banque Centrale des États de l'Afrique de l'Ouest (BCEAO),,2026-07-31,day,NER,dpi.pay,bceao,2026-09-06,https://downloads.bceao.int/sites/default/files/2026-08/Liste_des_participants_PI-SPI_au_31_juillet_2026.pdf
Niger: Plusieurs réformes engagées pour améliorer le secteur de l'enseignement supérieur et les performances de l'ANAB,Agence Nigérienne de Presse (ANP),,2026-07-30,day,NER,dpi.pay; dpi.mis; gov.policy,conseil-consultatif-de-la-refondation,2026-08-08,https://anp.ne/niger-plusieurs-reformes-engagees-pour-ameliorer-le-secteur-de-lenseignement-superieur-et-les-performances-de-lanab/
"Mise en oeuvre du Programme de la Refondation : a Diffa, plus de 173.000 actes de naissance delivres entre juillet 2023 et juillet 2026",Agence Nigerienne de Presse (ANP),,2026-07-29,day,NER,dpi.registry; include.access; digital.rural,direction-regionale-etat-civil-migrations-refugies-diffa; unicef,2026-07-31,https://anp.ne/mise-en-oeuvre-du-programme-de-la-refondation-a-diffa-plus-de-173-000-actes-de-naissance-delivres-entre-juillet-2023-et-juillet-2026/
Diffa : Les chefs traditionnels en formation pour une sensibilisation sur le 5è RGPH,Le Sahel,,2026-07-29,day,NER,data.statistics; capacity.literacy,institut-national-de-la-statistique-niger,2026-07-30,https://www.lesahel.org/diffa-les-chefs-traditionnels-en-formation-pour-une-sensibilisation-sur-le-5e-rgph/
Conseil Consultatif de la Refondation : La ministre Aïssatou Abdoulaye Tondi explique aux conseillers le SIGRHEP,Le Sahel,,2026-07-29,day,NER,dpi.mis; dpi.govtech; gov.policy,ministere-de-la-fonction-publique-niger; conseil-consultatif-de-la-refondation,2026-07-30,https://www.lesahel.org/conseil-consultatif-de-la-refondation-la-ministre-aissatou-abdoulaye-tondi-explique-aux-conseillers-le-sigrhep/
Dématérialisation des actes de justice: le Niger à l'école du Burkina Faso,Sidwaya (Burkina Faso),,2026-07-28,day,NER,dpi.mis,ministere-justice-niger,2026-09-06,https://www.sidwaya.info/dematerialisation-des-actes-de-justice-le-niger-a-lecole-du-burkina-faso/
Communications électroniques : L'ARCEP lance une campagne de contrôle de la qualité des services offerts par les opérateurs de téléphonie mobile et d'Internet,Le Sahel,,2026-07-28,day,NER,gov.standards; infra.connect; gov.policy,arcep-niger; zamani-com,2026-07-30,https://www.lesahel.org/communications-electroniques-larcep-lance-une-campagne-de-controle-de-la-qualite-des-services-offerts-par-les-operateurs-de-telephonie-mobile-et-dinternet/
Systeme integre de gestion des ressources humaines de l'Etat et de la paie : plus de 16 500 dossiers d'agents numerises et 23 000 mis a jour,Agence Nigerienne de Presse (ANP),,2026-07-27,day,NER,dpi.mis; dpi.exchange; dpi.registry,ministere-de-la-fonction-publique-niger; conseil-consultatif-de-la-refondation,2026-07-31,https://anp.ne/systeme-integre-de-gestion-des-ressources-humaines-de-letat-et-de-la-paie-plus-de-16-500-dossiers-dagents-numerises-et-23-000-mis-a-jour/
"WURI Niger (restructuré) : Une opportunité pour une identification universelle de la population, au service de l'inclusion",Le Sahel,,2026-07-27,day,NER,dpi.id; dpi.registry; gov.legislate; dpi.exchange,anei-niger; world-bank; ministere-de-linterieur-niger; ansi-niger,2026-07-30,https://www.lesahel.org/wuri-niger-restructure-une-opportunite-pour-une-identification-universelle-de-la-population-au-service-de-linclusion-et-du-un-puissant-facteur-de-developpement-inclusif-et-une-dimension/
"Diffa tourne la page des délestages : six nouveaux groupes électrogènes de 7,5 MW pour sécuriser l'approvisionnement en électricité",Agence Nigérienne de Presse (ANP),,2026-07-25,day,NER,infra.energy,nigelec,2026-09-06,https://anp.ne/diffa-tourne-la-page-des-delestages-six-nouveaux-groupes-electrogenes-de-75-mw-pour-securiser-lapprovisionnement-en-electricite/
Passeport biometrique AES : le Premier ministre nigerien Zeine s'enrole,Agence Nigerienne de Presse (ANP),,2026-07-23,day,NER,dpi.id; gov.regional; gov.standards,alliance-of-sahel-states; ministere-de-linterieur-niger; niger-national-eid,2026-07-31,https://anp.ne/passeport-biometrique-aes-le-premier-ministre-nigerien-zeine-senrole/
Maroc Telecom — Rapport financier semestriel 2026 (six months ended 30 June 2026),Itissalat Al-Maghrib S.A. (Maroc Telecom),,2026-07-22,day,MAR; TCD; MRT; BFA; BEN; TGO; NER; CAF; MLI; CIV; GAB,dpi.pay; infra.connect; gov.legislate; tech.industry,maroc-telecom; moov-africa,2026-08-04,https://www.iam.ma/documents/66341/0/Maroc+Telecom+-+Rapport+financier+S1+2026+%282%29.pdf/261de29d-cee8-407f-1e28-dbb3a53f985f
Editorial : Passeports biométriques AES,Le Sahel,,2026-07-21,day,NER; MLI; BFA; XWA,dpi.id; gov.regional; gov.standards,alliance-of-sahel-states; icao; niger-national-eid,2026-07-30,https://www.lesahel.org/editorial-passeports-biometriques-aes/
Rapport Annuel 2025 -- OIM Niger,"Organisation internationale pour les migrations (OIM), Niger",,2026-07-20,day,NER,include.access,iom,2026-09-06,https://niger.iom.int/sites/g/files/tmzbdl1221/files/documents/2026-07/032026_annual-report-niger.pdf
TREATY/MARRAKESH/107: [MARRAKESH Traité] Adhésion de la République du Niger,Organisation Mondiale de la Propriété Intellectuelle (OMPI/WIPO),,2026-07-20,day,NER,gov.standards,wipo; government-of-niger,2026-09-06,https://www.wipo.int/wipolex/fr/treaties/notifications/details/treaty_marrakesh_107
"Tahoua : le PAM inaugure « Guidan Fasaha », un espace communautaire pour faire du numérique un nouveau levier de résilience, d'innovation et d'inclusion",ActuNiger,,2026-07-16,day,NER,include.access; include.divides,wfp,2026-07-23,https://www.actuniger.com/societe/22196-tahoua-le-pam-inaugure-gidan-fasaha-un-espace-communautaire-pour-faire-du-numerique-un-nouveau-levier-de-resilience-dinnovation-et-dinclusion.html
Digitalisation de l'administration fiscale nigérienne : La DGI réunit les acteurs pour bâtir une trajectoire de modernisation maitrisée et progressive,Le Sahel,,2026-07-16,day,NER,dpi.govtech,dgi-niger,2026-07-23,https://www.lesahel.org/digitalisation-de-ladministration-fiscale-nigerienne-la-dgi-reunit-les-acteurs-pour-batir-une-trajectoire-de-modernisation-maitrisee-et-progressive/
Passeport biométrique AES : le Président de la République donne le coup d'envoi de la phase d'enrôlement du nouveau document de voyage,ActuNiger,,2026-07-16,day,NER,dpi.id; gov.regional; gov.legislate,niger-national-eid; alliance-of-sahel-states; cib-aes; al-itissal-al-jadeed,2026-07-19,https://www.actuniger.com/politique/22202-passeport-biometrique-aes-le-president-de-la-republique-donne-le-coup-denvoi-de-la-phase-denrolement-du-nouveau-document-de-voyage.html
"Télécommunications : après un contrôle de la qualité des réseaux mobiles à Niamey, l'ARCEP met les quatre opérateurs en demeure de corriger leurs insuffisances",ActuNiger,,2026-07-13,day,NER,gov.legislate; infra.connect,arcep-niger,2026-07-23,https://www.actuniger.com/societe/22189-telecommunications-apres-un-controle-des-reseaux-a-niamey-larcep-met-les-quatre-operateurs-en-demeure-de-corriger-les-insuffisances-constatees.html
Projet de villages intelligents de l'ANSI à Tabelot : le numérique au service de l'inclusion et du développement local,Le Sahel (ONEP),,2026-07-10,day,NER,digital.rural; include.divides; include.access; capacity.literacy,ansi-niger; world-bank,2026-07-19,https://www.lesahel.org/projet-de-villages-intelligents-de-lansi-a-tabelot-le-numerique-au-service-de-linclusion-et-du-developpement-local/
Atelier de la Direction de la e-Santé : vers une transformation numérique du système de santé (feuille de route du Schéma Directeur National de la e-Santé 2025-2029),Le Sahel (ONEP),,2026-07-09,day,NER,dpi.mis; gov.policy; dpi.exchange; infra.cybersec,niger-ehealth-masterplan; ministry-of-health-niger,2026-07-19,https://www.lesahel.org/atelier-de-la-direction-de-la-e-sante-vers-une-transformation-numerique-du-systeme-de-sante/
Santé numérique : Ouverture de l'atelier de validation de la feuille de route budgétisée du Schéma directeur national de la e-Santé 2025-2029,Agence Nigérienne de Presse (ANP),,2026-07-08,day,NER,dpi.exchange; finance.budget,ministry-of-health-niger,2026-09-06,https://anp.ne/sante-numerique-ouverture-de-latelier-de-validation-de-la-feuille-de-route-budgetisee-du-schema-directeur-national-de-la-e-sante-2025-2029/
Beyond the platform: understanding the growing MOSIP ecosystem,Biometric Update,Chris Burton (host),2026-07-07,day,ETH; NER; ZMB; XSS; XAF; XGL,dpi.id; dpi.exchange; dpi.govtech; gov.standards; tech.industry; capacity.research; include.access; geopol.india,mosip; fayda-ethiopia-national-id; gates-foundation,2026-07-10,https://www.youtube.com/watch?v=B_iGkxWXNbg
Commerce : Abdoulaye Seydou met en avant les réformes engagées pour renforcer l'attractivité des investissements au Niger,Agence Nigérienne de Presse (ANP),,2026-07-01,day,NER,dpi.registry,government-of-niger,2026-09-06,https://anp.ne/commerce-abdoulaye-seydou-met-en-avant-les-reformes-engagees-pour-renforcer-lattractivite-des-investissements-au-niger/
Visite de la ministre de l'Energie dans la région de Zinder : Lancement des travaux de mini-réseaux solaires pour renforcer l'accès à l'électricité en milieu rural,Le Sahel / ONEP Niger,,2026-06-30,day,NER,infra.energy,anper-niger,2026-09-06,https://www.lesahel.org/visite-de-la-ministre-de-lenergie-dans-la-region-de-zinder-lancement-des-travaux-de-mini-reseaux-solaires-pour-renforcer-lacces-a-lelectricite-en-milieu-rural/
Niger : Banque Atlantique et NITA renforcent l'interopérabilité entre services bancaires et paiement mobile,Le Sahel (ONEP),,2026-06-29,day,NER,dpi.pay; finance.mou; include.access,banque-atlantique; nita-niger,2026-07-19,https://www.lesahel.org/communique-de-presse-niger-banque-atlantique-et-nita-renforcent-linteroperabilite-entre-services-bancaires-et-paiement-mobile/
Personnes vulnérables : 174 jeunes filles handicapées bénéficient d'un appui de 25 millions de FCFA,Agence Nigérienne de Presse (ANP),,2026-06-27,day,NER,include.access,ministere-population-action-sociale-niger,2026-09-06,https://anp.ne/personnes-vulnerables-174-jeunes-filles-handicapees-beneficient-dun-appui-de-25-millions-de-fcfa/
"Agenda Femmes, Paix et Sécurité : 630 séances de sensibilisation et 2 340 conflits familiaux réglés (Ministre Sidikou Ramatou)",Agence Nigérienne de Presse (ANP),,2026-06-27,day,NER,include.access,ministere-population-action-sociale-niger,2026-09-06,https://anp.ne/agenda-femmes-paix-et-securite-630-seances-de-sensibilisation-et-2-340-conflits-familiaux-regles-ministre-sidikou-ramatou/
