row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
ZWE-infra.connect-satellite-operator-s-licence-terms,ZWE,infra.connect,Infrastructure,instrument,Satellite operator's licence terms and fee,Implemented,2024-09-10,Two licences issued 2024-09-06,2024-09-06,No change,Licensed since September 2024; terms not held,"A telecommunication licence for network services and a national internet service provider licence, both issued 2024-09-06, conditional on the regulator clearing every agent, dealer and provider distributing terminals; the widely cited US$575,000 is the trade press's arithmetic on the 2021 fee schedule, not a regulator figure",2024-09-10-techzim-potraz-press-statement-licensing-of-starlink-575k|2021-01-08-zimbabwe-si-12-2021-postal-telecommunications-licensing-registration-certification-regulations,,"No coverage obligation, duration or universal-service term is stated in the held account"
ZWE-infra.connect-satellite-terminal-subscriptions,ZWE,infra.connect,Infrastructure,measure,Satellite terminal subscriptions,,2026-05-19,Regulator's Q4 2025 sector report,,Advanced,"40,146 (Q2 2025), the last quarter ending before the window opened","67,057 (Q4 2025), up 31.62% on Q3 2025",2026-04-29-potraz-abridged-sector-performance-report-q4-2025|2026-05-06-zimbabwe-starlink-vsat-record-potraz|2026-05-19-over-50pc-fixed-broadband-now-wireless,,"The regulator counts satellite terminals as a category, not the operator separately"
ZWE-infra.connect-starlink-satellite-service,ZWE,infra.connect,Infrastructure,instrument,Starlink satellite service,Implemented,2026-05-06,"Service launched September 2024, after the 2024 cut-off order",2024-09,No change,Licensed and operating; local resale permitted from January 2025,"Licensed, with the state operator and other agents reselling; 17.23% share of alternative fixed internet technologies (Q4 2025)",2026-05-06-zimbabwe-starlink-vsat-record-potraz|2025-06-26-starlink-hype-cities-silence-rural,,"Licence terms, fee and duration are not held"
ZWE-infra.connect-state-mobile-operator-turnaround-plan,ZWE,infra.connect,Infrastructure,instrument,State mobile operator turnaround plan,In development,2026-08-04,A US$1bn-by-2029 target restated at the annual general meeting,,"Advanced, chief executive terminated",US$40m loss in 2022; US$160m revenue projected for 2024,"US$210m revenue for 2025, up 62%; a US$278m 2026 target reported at risk; the chief executive's contract was terminated 2026-08-04",2026-07-15-netone-at-30-digital-future|2026-08-04-netone-terminates-mushanawani-contract,,"Revenue figures are operator-reported, and the same source states two growth rates that cannot both be right"
ZWE-infra.connect-state-operator-s-satellite-reseller,ZWE,infra.connect,Infrastructure,measure,State operator's satellite reseller revenue,,2026-06-29,The operator's 2025 annual report,,Advanced,"US$215,000 (2024)",US$3.7m (2025),2026-06-29-govt-debt-to-telone-doubles,,Operator-reported
ZWE-infra.connect-tower-relocation-programme,ZWE,infra.connect,Infrastructure,instrument,Tower relocation programme,In development,2026-05-16,Described to the National Assembly 2026-05-16,,Baseline not held,,"Described as being implemented, redistributing towers from over-serviced urban areas to marginalised communities; no site count, cost or completion date published",2026-05-16-govt-defends-starlink-rollout,,Funded from the universal services fund
ZWE-infra.connect-uncapped-fibre-package-at-us,ZWE,infra.connect,Infrastructure,instrument,Uncapped fibre package at US$99,Implemented,2026-05-19,500 Mbps uncapped at US$99,,Advanced,Two fixed operators cut prices and introduced unlimited packages in August 2025,Priced against the satellite operator's US$100 plan; the incumbent's fixed-traffic share fell from 58.90% in Q3 2025 to 48.41% in Q4 2025,2026-05-07-liquid-fibre-price-war-starlink|2026-05-19-over-50pc-fixed-broadband-now-wireless,,"Prices are the operators' own, in United States dollars"
ZWE-infra.store-commercial-data-centre-capacity,ZWE,infra.store,Infrastructure,measure,Commercial data centre capacity,,2025-07-01,"Analyst estimates as of 2024, published July 2025",,Baseline not held,,"About six live commercial facilities carrying roughly 2 MW of live critical information technology load, about 2.5 MW in construction, about 40% occupancy and about US$4m of annual commercial revenue, with none of the supply carrier-neutral",2025-07-01-xalam-d4d-data-centre-market-brief-zimbabwe-2025,,"Analyst estimates commissioned by a European Union facility; the brief is not internally consistent on live load, giving both about 2 MW and about 2.5 MW"
ZWE-infra.store-data-centre-ecosystem,ZWE,infra.store,Infrastructure,instrument,National data centre ecosystem,Planned,2026-07-30,Committed in the ICT minister's five-point policy compass,2025,Advanced,None published,"Committed, with a national high-performance computing centre, the state fixed operator and a private operator's data centre named as the spine; no capacity, cost or completion date",2026-07-30-zimbabwe-ndarama-launch-ai-sovereignty-digital-gold|2025-01-01-zimbabwe-ministry-of-ict-priority-projects-national-data-centre,,"Part-financing stated as a ring-fenced share of the universal services fund, amount not stated; the ministry's own 2025 priority-projects page already carried this as item 03, describing it as consolidating government data storage and improving data management and security, with no downloadable priority document served"
ZWE-infra.store-high-performance-computing-centre,ZWE,infra.store,Infrastructure,instrument,National high-performance computing centre,Implemented,2026-07-30,"Phase 2 grant of CNY 100,000,000 signed 2017-12-06, implementation from 2018",2018,No change,Operating; no utilisation or capacity figure held for 2025,Named as part of the national infrastructural spine (2026-07-29); a developer account reports access quoted in tens of thousands of United States dollars in large blocks,2017-01-01-china-mofcom-zwe-002-chinese-government-provides-rmb-100-million|2026-04-17-econet-ai-launch-cassava-compute|2026-07-30-zimbabwe-ndarama-launch-ai-sovereignty-digital-gold,,Phase 2 was to raise capacity from 36 to over 300 teraflops; no delivered figure is held
ZWE-infra.store-operator-artificial-intelligence-service,ZWE,infra.store,Infrastructure,instrument,Operator artificial-intelligence service,Implemented,2026-04-17,Launched 2026-04-15; the operator states the compute is hosted in South Africa,,Advanced,Did not exist,"Operating, with consulting and Shona-language work and a stated sovereign cloud offer to government; the operator's own announcement places the compute at an affiliated group's facility in South Africa",2026-04-17-econet-ai-launch-cassava-compute|2026-04-16-econet-launches-dedicated-ai-unit-to-drive-digital-transformation,,The siting is stated first-hand in the operator's launch announcement
ZWE-infra.store-sovereign-cloud,ZWE,infra.store,Infrastructure,instrument,Sovereign national cloud,Planned,2026-06-23,"Provided for in the National AI Strategy 2026-2030, launched 2026-03-13",,Advanced,None published,"Provided for in the strategy, with high-performance computing centres formalised as national assets and agricultural predictive models and geological maps to be held on domestic servers; no site, capacity, cost or date published",2026-03-16-ai-strategy-mandates-local-storage|2026-06-23 Implications of Zimbabwe’s National AI Strategy on Freedom of Expression Privacy and Access to Information,,A media rights organisation records that the strategy has no legal force; a proposed act is named as the instrument that would supply residency rules
ZWE-infra.store-state-or-government-data-centre,ZWE,infra.store,Infrastructure,instrument,State or government data centre inventory,Implemented,2026-08-08,"TelOne's own product page states its facility is a Tier 3 Data Centre Environment, the operator's own undated claim, not certified or dated",,Advanced,Not held; the state operator's annual report was quoted only saying the data centre business continued to grow,"TelOne states its data centre environment is Tier 3 standard (operator's own undated claim, not certified), vendor- and ICT-provider-neutral, running Microsoft HyperV, VMware, OpenStack and Huawei FusionSphere virtual-machine platforms with active-active redundancy across multiple data centres nationally, and positioned explicitly for government-to-citizen interactions; no capacity, utilisation or site-count figure published",2026-08-08-telone-data-centre-and-cloud-services,,Tier 3 claim is the operator's own undated marketing claim
ZWE-infra.store-technology-park-data-centre-harare,ZWE,infra.store,Infrastructure,instrument,"Technology park and data centre, Harare",In development,2026-07-21,Groundbreaking expected in the fourth quarter of the financial year,,Advanced,Not on record at 2025-08,A 300-hectare park near the international airport with a 100 MW solar plant and a data centre of undisclosed capacity; phase 1 of the solar farm under construction,2025-12-19 Econet approves ambitious Harare IT park data centre|2026-01-14-zimbabwe-ai-ready-data-center-tech-park|2026-07-21-econet-infraco-ai-telecom-infrastructure-vfex,,"Data-centre capacity, cost and completion date are unstated throughout"
ZWE-infra.energy-100-mw-solar-farm-technology,ZWE,infra.energy,Infrastructure,instrument,100 MW solar farm for the technology park,In development,2026-07-21,Phase 1 construction commenced in the quarter to May 2026,,Advanced,Announced as part of the 300-hectare park (2025-12-19); nothing on record at 2025-08,"Phase 1 under construction; phase 1 capacity, cost, financing and completion date all unstated",2026-07-21-infraco-expands-ai-powered-towers|2026-07-21-econet-infraco-ai-telecom-infrastructure-vfex,,Company-reported
ZWE-infra.energy-artificial-intelligence-fuel-management-tower,ZWE,infra.energy,Infrastructure,instrument,Artificial-intelligence fuel management on tower sites,Implemented,2026-07-21,Phased rollout reported for the quarter to May 2026,,"Advanced, unquantified",Not on record at 2025-08,"Credited with reducing energy consumption and improving availability and uptime; no percentage, litre, cost or uptime figure published",2026-07-21-infraco-expands-ai-powered-towers|2026-07-21-econet-infraco-ai-telecom-infrastructure-vfex,,Company-reported
ZWE-infra.energy-base-station-solar-programme,ZWE,infra.energy,Infrastructure,instrument,Base-station solar programme,Implemented,2026-07-21,Solar systems deployed across new and existing sites in the quarter to May 2026,,Baseline not held,,"Deployment continuing, with higher diesel prices cited as the driver; no site count or installed capacity published",2026-07-21-econet-infraco-ai-telecom-infrastructure-vfex|2026-07-21-infraco-expands-ai-powered-towers,,Company-reported
ZWE-infra.energy-power-company-generation-licence-installed,ZWE,infra.energy,Infrastructure,instrument,Power company generation licence and installed capacity,Implemented,2018-04-17,Generation Licence GC0066/2018 issued 2018-03-27,2018-03-27,No change,Licensed since 2018; no later capacity disclosure held,"Generation Licence GC0066/2018 authorises a 0.45 MW grid-connected solar plant at Willowvale for own consumption; no installed megawatts, site count or tariff published since",2018-04-17-techzim-econet-willowvale-solar-generation-licence-gc0066-2018,,The licence is the mobile operator's; the capacity of the power arm now inside the infrastructure company is not held
ZWE-infra.energy-solar-for-health,ZWE,infra.energy,Infrastructure,instrument,Solar for Health programme,Implemented,2025-08-01,"1,044 health facilities solarised across all ten provinces (2025-08)",,Baseline not held,,"1,044 health facilities solarised across all ten provinces, more than 60% of all facilities, on 11 megawatts of installed capacity and more than US$28m of financing; power is stated as the precondition for connectivity and electronic records",2025-08-01-global-fund-zimbabwe-digital-health-case-study,,Figures are the health financing partner's own
ZWE-infra.capacity-equipped-international-internet-bandwidth,ZWE,infra.capacity,Infrastructure,measure,Equipped international internet bandwidth,,2026-04-29,Regulator's Q4 2025 sector report,,Advanced,"1,586,270 Mbps (Q3 2025)","1,688,770 Mbps (Q4 2025), up 6.46%; the incumbent holds 68.10%",2026-04-29-potraz-abridged-sector-performance-report-q4-2025,,"Excludes the satellite operator from Q2 2025; used incoming capacity 604,440 Mbps"
ZWE-infra.capacity-internet-exchange-point,ZWE,infra.capacity,Infrastructure,instrument,National internet exchange point,Implemented,2020-10-06,Reported to the ITU Regional Development Forum for Africa 2020-10-06,,No change,Operating and reported to the ITU in 2020; no later statement held,"The Harare Internet Exchange Point, built on a US$200,000 African Union Commission grant and housed in the state fixed operator's exchange building, with every Zimbabwean access provider connected and two international peers (2020-10)",2020-10-06-potraz-harare-regional-internet-exchange-point-itu-rdf-afr-2020,,"No traffic, peering or membership figure later than October 2020 is held"
ZWE-infra.capacity-regulator-s-international-bandwidth-measurement,ZWE,infra.capacity,Infrastructure,instrument,Regulator's international bandwidth measurement framework,"Implemented, satellite operator excluded",2026-05-19,The satellite operator excluded and the baseline restated from Q2 2025,2025-04,No change,"The operator excluded and the baseline restated from Q2 2025, after Q1 2025 used bandwidth of 2.69 Tbps exceeded equipped capacity of 1.43 Tbps",The same basis at Q4 2025; the carrier that accounted for 35.05% of fixed traffic has no domestic ground infrastructure to measure,2026-05-19-starlink-broke-potraz-bandwidth-framework|2026-04-29-potraz-abridged-sector-performance-report-q4-2025,,"The apparent collapse in headline used bandwidth is a reclassification, not a fall in traffic"
ZWE-infra.cybersec-artificial-intelligence-cybersecurity-fusion-centre,ZWE,infra.cybersec,Infrastructure,instrument,Artificial-intelligence and cybersecurity fusion centre,Planned,2026-06-23,Proposed in the National AI Strategy 2026-2030,,Advanced,Did not exist,"Proposed for real-time threat detection; a media rights organisation reports that the strategy sets out no governance structure, no limits on data collection, retention or use, and no route to challenge a threat assessment",2026-06-23 Implications of Zimbabwe’s National AI Strategy on Freedom of Expression Privacy and Access to Information|2026-03-16-ai-strategy-mandates-local-storage,,The strategy has no legal force
ZWE-infra.cybersec-payment-system-cyber-risk,ZWE,infra.cybersec,Infrastructure,measure,"Cyber risk in the payment system, central bank assessment",,2026-08-20,,,Baseline not held,Baseline not held,"Vulnerabilities flagged by the Reserve Bank in third-party providers, payment channels and digital banking, alongside 36% of deployed card terminals active and 586,605 internet-banking subscribers (2026-08)",2026-08-20-zimbabwe-flags-cyber-risks-in-digital-payments,,"from the governor's mid-term monetary policy statement, which urges AI-assisted fraud detection and the elimination of ghost accounts; no incident count, loss figure or breach series accompanies the assessment, so the risk is asserted by the supervisor without being sized. The one hard number in it is about capacity rather than security - only 36% of deployed point-of-sale terminals are active"
ZWE-infra.cybersec-cyber-security-monitoring-interception-communications,ZWE,infra.cybersec,Infrastructure,instrument,Cyber security and monitoring of interception of communications centre,Implemented,2026-06-23,Established as a unit in the Office of the President by the Cyber and Data Protection Act,2021,No change,"Operating under the Office of the President, advised by a committee on warrants, with no judicial oversight",Same; a media rights organisation reported in June 2026 that the centre still has no judicial oversight,2022-03-11-zimbabwe-cyber-and-data-protection-act-chapter-12-07|2026-06-23 Implications of Zimbabwe’s National AI Strategy on Freedom of Expression Privacy and Access to Information,,The Act amends the interception statute to create it; the Act's long title and the organisation's account name the body differently
ZWE-infra.cybersec-child-online-protection-policy,ZWE,infra.cybersec,Infrastructure,instrument,National Child Online Protection Policy,Implemented,2025-10-17,Reported as established alongside the National Cybersecurity Strategy,,Advanced,None published,"Reported established; the text is not held and no implementing body, budget or date is on record",2025-10-17-government-enforces-data-privacy-laws,,"The claim is the minister's, relayed by one outlet"
ZWE-infra.cybersec-computer-incident-response-team,ZWE,infra.cybersec,Infrastructure,instrument,National computer incident response team,"In development, no completion recorded",2026-08-08,ITU project 9ZIM17008 ran 2017-07-01 to 2021-02-28 with no completion recorded,2021-02-28,"No change, record improved","A funded establishment project past its stated end, with no delivery recorded","The ITU record for project 9ZIM17008, with the ITU as implementing agency, the communications regulator as cooperation agency and a financial scale of CHF 100,000-500,000, carries an empty status field and an achievements field still stating it will be updated on completion; the ICT ministry's own 2025 priority-projects page separately lists establishment of the team (ZW-CIRT) among its seven priorities, aimed at monitoring, detecting and responding to cyber threats, with no completion date or operating status stated",2026-08-08-itu-project-9zim17008-zimbabwe-national-cirt-establishment|2025-01-01-zimbabwe-ministry-of-ict-priority-projects-national-data-centre,,A first-party Zimbabwean statement naming the ZW-CIRT project is now held
ZWE-infra.cybersec-cybersecurity-strategy,ZWE,infra.cybersec,Infrastructure,instrument,National Cybersecurity Strategy,Implemented,2025-10-17,Launched in Harare 2025-10-15,,Advanced,None published,In force from October 2025; the strategy text is not held and no implementation milestone since is on record,2025-10-17-government-enforces-data-privacy-laws,,The event date is the Wednesday a 2025-10-17 report refers to
ZWE-infra.cybersec-cybersecurity-strategy-document,ZWE,infra.cybersec,Infrastructure,instrument,National Cybersecurity Strategy document,Not held,,,,,,,,,
ZWE-dpi.exchange-government-interoperability-framework,ZWE,dpi.exchange,Digital public infrastructure,instrument,Government interoperability framework,Not held,,,,,,,,,
ZWE-dpi.exchange-health-information-exchange,ZWE,dpi.exchange,Digital public infrastructure,instrument,Health information exchange,In development,2026-06-15,"Ministry of Health and Child Care's Zimbabwe Core FHIR Implementation Guide (ZWCore) held as a continuous-build draft, version 0.1.0",2025-08,Advanced,,"Under development to connect laboratory systems, logistics management information systems and DHIS2 to the national electronic medical record; the ministry's ZWCore FHIR implementation guide, a continuous-build draft not yet an authorised publication, defines national FHIR profiles for patient, encounter, organization, location, practitioner and related-person resources and a provisional identifier namespace for the Impilo Patient Health ID; no completion date or coverage figure published",2025-08-01-global-fund-zimbabwe-digital-health-case-study|2026-06-15-zimbabwe-core-fhir-implementation-guide,,"Reported by the financing partner, not by the health ministry, for the underlying exchange; the FHIR guide is the ministry's own continuous build, marked ""content is for demonstration and practice purposes only"""
ZWE-dpi.exchange-mandated-open-interface-standards-public,ZWE,dpi.exchange,Digital public infrastructure,instrument,Mandated open interface standards for public-sector platforms,Planned,2026-07-30,Committed in the ICT minister's five-point policy compass,,Advanced,None published,"Commitment stated; no instrument, standard document, scope or date held",2026-07-30-zimbabwe-ndarama-launch-ai-sovereignty-digital-gold,,"A ministerial commitment, not a published standard"
ZWE-dpi.exchange-online-border-management-system,ZWE,dpi.exchange,Digital public infrastructure,instrument,Online border management system,"Implemented, phased",2026-07-29,Phased rollout from January 2025 after 2024 pilots,2025-01,"No change, record improved","Phased rollout under way since January 2025, established retrospectively; the base then held only the 2024 biometric pilot at three ports of entry with no outcome","Electronic gates, online visa processing, electronic permits and automated immigration clearance in phased operation; no port coverage, completion date or throughput figure",2026-07-29-zimbabwe-rwanda-border-technology-obms-immigration|2024-05-15 Zimbabwe implements biometric border posts for automating immigration processes,,"The transfer to Rwanda runs on a 2024 bilateral memorandum and study visits, not a continental standard"
ZWE-dpi.exchange-whole-government-enterprise-resource-planning,ZWE,dpi.exchange,Digital public infrastructure,instrument,Whole-of-government enterprise resource planning system,"Implemented, deployment coverage not stated",2026-07-30,Launched at a technology institute 2026-07-29,,Advanced,Did not exist,"A single platform integrating finance, human resources, supply chain and asset management across the public sector, declared launched; no ministry, agency or user count stated",2026-07-30-zimbabwe-ndarama-launch-ai-sovereignty-digital-gold,,Built by a domestic supplier; the ministry presents it as the precondition for clean public-sector data
ZWE-dpi.id-birth-registration-coverage,ZWE,dpi.id,Digital public infrastructure,measure,Birth registration coverage,,2025-07-14,Demographic and health survey 2023-24,,No change,57% (survey 2023-24),57%; no later national figure held,2025-07-10 Zimbabwe Launches Mobile ID Registration Program to Serve Remote Binga Communities|2025-07-14-bringing-identity-home-mobile-registration-binga,,"Dated to the survey, not to the articles reporting it"
ZWE-dpi.id-civil-registry-sub-office-digitisation,ZWE,dpi.id,Digital public infrastructure,instrument,Civil registry sub-office computerisation,In development,2026-08-08,Project announced 2026-08-08,,Baseline not held,Not held,"Ten civil registry sub-offices across eight districts are being computerised, digitalised and solar-powered under a China-funded project with UNICEF and the civil registry department, to widen birth-registration access in underserved communities through mobile registration and outreach alongside existing water, sanitation and nutrition platforms",2026-08-08-zimbabwe-unicef-china-birth-registration-digitisation,,"no value, timetable, district list or birth-registration baseline against which to measure the effect is stated"
ZWE-dpi.id-cotton-farmer-biometric-registry,ZWE,dpi.id,Digital public infrastructure,instrument,Cotton farmer biometric registry,In development,2025-10-10,The marketing authority cleared to proceed; field teams stated for 2025-10-15,,Advanced,Did not exist,Biometric enrolment of cotton growers to enforce one farmer to one merchant; no enrolment count and no confirmation that field teams were dispatched,2025-10-10-nigeria-zimbabwe-farmer-digital-id,,"The October date is the acting chief executive's stated intention, not a confirmed start"
ZWE-dpi.id-electronic-passport,ZWE,dpi.id,Digital public infrastructure,instrument,Electronic passport,Implemented,2026-07-24,"Enrolment centres in ten districts, eight provincial centres and one abroad",2022,No change,In service since 2022; no centre count held,"Enrolment centres in ten districts, eight provincial centres and one in Johannesburg for the diaspora; seven-day issuance away from the capital",2026-07-24-zimbabwe-african-registrars-e-passport-civil-registration-model,,Figures stated by a deputy registrar general at a registrars' meeting
ZWE-dpi.id-mobile-civil-registration-exercise-2022,ZWE,dpi.id,Digital public infrastructure,instrument,Mobile civil registration exercise 2022,"Implemented, completed",2023-02-10,"Ran 2022-02-01 to 2022-09-30; 3,203,389 documents issued",2022-09-30,No change,Completed in 2022; no repeat exercise on record,"1,804,256 birth certificates, 1,345,719 national identity documents and 53,414 death certificates issued free against a target of 2 million, on a stated budget of ZW$12.1 billion and 3,000 staff, four of whose six months worked had been paid",2023-02-10-civil-registry-issues-over-3-million-identity-documents-for-free-ahead-of-july-elections,,Stated by the home affairs minister in a ministerial statement to Parliament
ZWE-dpi.id-mobile-registration-drive-binga,ZWE,dpi.id,Digital public infrastructure,instrument,Mobile registration drive in Binga,"Implemented, completed",2025-07-14,Ran 7-11 July 2025 with two donor partners,,No change,"Drive completed 7-11 July 2025, reaching villages some 160 km from the district centre","No repeat drive, output count or successor programme recorded",2025-07-14-bringing-identity-home-mobile-registration-binga|2025-07-10 Zimbabwe Launches Mobile ID Registration Program to Serve Remote Binga Communities,,Donor-funded; no count of documents issued is held
ZWE-dpi.id-digital-identity,ZWE,dpi.id,Digital public infrastructure,instrument,National digital identity,Planned,2026-05-14,Announced May 2025 for a July 2025 start; no start recorded,2025-05,Stalled,Issuance announced for July 2025; no official indication of a start date as of 2025-07-15,"No launch, enrolment or coverage figure held; the home affairs minister restates a goal of online, real-time applications",2025-07-15 Zimbabwe looks forward to digital ID rollout after population registry reform|2026-05-14-minister-denies-id-backlog,,Every claim in the base is relayed second-hand
ZWE-dpi.id-digital-identity-enrolment-statistics,ZWE,dpi.id,Digital public infrastructure,instrument,National digital identity enrolment statistics,Not held,,,,,,,,,
ZWE-dpi.id-population-registry-system-modernisation,ZWE,dpi.id,Digital public infrastructure,instrument,Population registry system modernisation,In development,2026-05-14,Modernisation begun around 2023,2023,No change,"Upgrade under way since about 2023, presented by government as the foundation of the planned digital identity",Still the stated foundation; no completion date and no coverage figure,2025-07-15 Zimbabwe looks forward to digital ID rollout after population registry reform|2026-05-14-minister-denies-id-backlog,,The registrar-general states personnel are trained and materials in place; no independent confirmation is held
ZWE-dpi.id-tobacco-farmer-identity-registry,ZWE,dpi.id,Digital public infrastructure,instrument,Tobacco farmer identity registry,Implemented,2025-10-10,Cited as the model the cotton registry emulates,,No change,In place; no start date or enrolment count held,Same; no figure held,2025-10-10-nigeria-zimbabwe-farmer-digital-id,,"The base holds no primary from the marketing board, only a secondary reference"
ZWE-dpi.id-undocumented-children-identity-document-backlogs,ZWE,dpi.id,Digital public infrastructure,measure,Undocumented children and identity-document backlogs,,2026-05-14,Set against the home affairs minister's denial in the Senate,,Baseline not held,,"About 1.5 million undocumented children; a passport backlog of more than 300,000 in 2022, about 150,000 in 2021 and about 80,000 in 2023; identity-card backlogs concentrated in three provinces",2026-05-14-minister-denies-id-backlog,,The minister said he was not aware of any backlog and was hearing of it for the first time
ZWE-dpi.pay-bank-charge-caps,ZWE,dpi.pay,Digital public infrastructure,instrument,Bank charge caps,"Implemented, enforcement capacity questioned",2026-05-07,Compliance directed by 2026-03-31,,Advanced,Electronic transactions under US$10 or the local-currency equivalent exempt from bank charges since 2024-09-01; no terminal or withdrawal ceiling held,"Cash withdrawals capped at 2%, card terminals at 1.5% capped at US$20, balance-inquiry and cash-deposit fees removed, settlement charges cut to US$0.80",2026-02-27-rbz-cuts-bank-charges-expands-zipit-limits|2024-10-23 Electronic Transactions A Consumer Right - Consumer Protection Commission|2026-05-07-zig-legal-tender-why-cant-you-use-online,,A named analyst records the governor conceding limited enforcement capacity
ZWE-dpi.pay-cards-issued-against-cards-use,ZWE,dpi.pay,Digital public infrastructure,measure,Cards issued against cards in use,,2026-07-24,Survey presented to a payments conference,,Baseline not held,,"Hundreds of thousands of cards in the market against about 20,000 in use, per the research firm",2026-07-24-zimbabwe-digital-payments-surge-but-adoption-lags-topline-survey,,"A survey figure quoted by the researcher; no base, sample or method published"
ZWE-dpi.pay-cash-recycler-machines-at-retail,ZWE,dpi.pay,Digital public infrastructure,instrument,Cash-recycler machines at retail outlets,Implemented,2026-07-02,"Ten installed, 78 stated in the pipeline",,Baseline not held,,"Ten proprietary cash-recycler machines installed at fast-food outlets, with 78 more stated in the pipeline",2026-07-02-o-mari-effect-mobile-money-war-cashout,,"Figures are the outlet's, not company-audited"
