indicator_id,url,title,publisher,published,brief,why_not
digital.localgov--digitalisation-of-local-government-records,https://www.dgct.mr/modules/cms/posts/160-Recueil%20des%20textes%2001.8.2022%20(3).pdf,Recueil des textes applicables aux Collectivités Territoriales,Direction Générale des Collectivités Territoriales,2022-08-01,1,A compilation reproducing circular 2005-022 on SIGeL generalisation rather than the founding act itself; the MDP report carries the measured position.
digital.localgov--digitalisation-of-local-government-records,https://dgat.interieur.gov.mr/textes-juridiques,Textes juridiques — Direction Générale de l'Administration Territoriale,Ministère de l'Intérieur et de la Décentralisation,,1,Index page listing circular 2005-022 without the text; not a document that settles anything on its own.
digital.localgov--digitalisation-of-local-government-records,https://www.giz.de/en/projects/renforcer-la-bonne-gouvernance-et-la-decentralisation,Renforcer la bonne gouvernance et la décentralisation,GIZ,,1,Programme page with general results claims and no measure of communal record digitisation.
digital.localgov--digitalisation-of-local-government-records,https://ar.taqadoumy.mr/archives/82500,لقاء موريتاني - ألماني حول تحديث الإدارة المحلية رقمياً,Taqadoumy,2026-08-13,1,not-primary: secondary account of the same Diwan meeting already held in the base from AMI.
digital.rural--digitalisation-of-rural-health-clinics,https://logistiques.sante.gov.mr/actualites,Lancement de la plateforme de gestion des stocks national en médicaments essentiels,Ministère de la Santé — Direction de la logistique,2026-02-25,2,headline-only-stub: fetched, and the ministry's own page carries the headline with no body for this item.
digital.rural--digitalisation-of-rural-health-clinics,https://ami.mr/fr/archives/295101,Lancement des services numériques du Fonds national de solidarité sanitaire sur la plateforme Khidmati,Agence Mauritanienne d'Information,2026-05-12,2,out-of-scope: health insurance services for members rather than data capture in rural clinics.
digital.rural--digitalisation-of-rural-health-clinics,https://extranet.who.int/countryplanningcycles/sites/default/files/public_file_rep/MRT_Mauritania_Plan-National-De-D%C3%A9veloppement-Sanitaire_PNDS_2021-2030.pdf,Plan National de Développement Sanitaire 2022-2030 — Volume I,Ministère de la Santé,2021-01-01,1,National plan describing the SNIS as a development axis; the World Bank assessment states the operative position at the health post more precisely.
digital.rural--digitalisation-of-rural-health-clinics,https://open-test.enabel.be/en/MRT/2755/2804/u/vers-un-avenir-numerique-en-sante-validation-de-la-strategie-et-du-plan-d-action-de-la-sante-numerique-en-mauritanie.html,Validation de la stratégie et du plan d'action de la santé numérique en Mauritanie,Enabel,2024-10-29,1,Validation of a strategy; the adopted text itself was not found and the page is a partner announcement.
digital.rural--digitalisation-of-rural-health-clinics,https://extranet.who.int/sph/sites/default/files/jeeta/Mauritania%20-%20JEE%20-%20Report.pdf,Joint External Evaluation of IHR Core Capacities of Mauritania,World Health Organization,2017-01-01,1,Nine years old; useful history of the shift from manual reporting but not a current position.
digital.rural--digitalisation-of-rural-health-clinics,https://mtnima.gov.mr/wp-content/uploads/2026/01/PAA_WARDIP_02.01.2026.pdf,Plan Annuel des Achats (PAA) 2026 — WARDIP,MTNIMA,2025-12-26,2,Procurement plan showing the CAAM medicines stock system still to be contracted; programming rather than a movement.
digital.rural--digitalisation-of-rural-primary-schools,https://kankossatoday.info/node/9644,وزارة التربية تستلم معدات معلوماتية لدعم تحديث البنية التكنولوجية للقطاع,Kankossa Today,2026-04-21,2,not-primary: a small outlet's account of a ministry brief whose original was not found; the Trarza handover carries the same kind of fact from a public broadcaster.
digital.rural--digitalisation-of-rural-primary-schools,https://www.globalpartnership.org/fr/node/document/download?file=document%2Ffile%2F2024-10-evaluation-des-facteurs-favorables-mauritanie.pdf,Évaluation des facteurs favorables — Mauritanie,Groupe consultatif technique indépendant / GPE,2024-02-26,1,Diagnostic of the same EMIS position; the Pacte de Partenariat is the ministry's own document and states the position at the same date.
digital.rural--digitalisation-of-rural-primary-schools,https://download.uis.unesco.org/SDG4/SDG4-Profile-Mauritania.pdf,SDG 4 Country Profiles: Mauritania,UNESCO Institute for Statistics,,1,Gives 44 per cent of primary schools with electricity in 2020 and 14 per cent with computers in 2018 but no rural or urban split and nothing on data capture.
digital.rural--digitalisation-of-rural-primary-schools,https://education.gov.mr/fr/node/813,Annuaires Statistique Fondamentale,Ministère de l'Éducation nationale et de la Réforme du système éducatif,,1,Download index for the annual school statistical yearbooks; documents no collection method or identifier scheme.
digital.rural--digitalisation-of-rural-primary-schools,https://documents1.worldbank.org/curated/en/099625109152295647/pdf/IDU049a7211001090b12d042fe050a9277.pdf,Indicateurs de prestation de services en éducation en Mauritanie,World Bank,2017-12-22,1,Rural and urban split on school conditions but publishes no figure on computers, tablets or internet.
digital.rural--digitalisation-of-rural-primary-schools,https://natlex.ilo.org/dyn/natlex2/natlex2/files/download/114231/MRT-114231.pdf,Loi n° 2022-023/P.R portant loi d'orientation du Système éducatif national,Journal Officiel n°1519F,2022-08-17,1,already-seen: already held in this queue as a baseline by a concurrent slice.
digital.rural--digitalisation-of-rural-registry-offices,https://www.coursupreme.mr/docs/loi0032011.pdf,قانون رقم 2011-003 المتضمن لمدونة الحالة المدنية,Cour suprême de Mauritanie,2011-01-12,1,already-seen: the founding instrument, already staged as a baseline in this queue by a concurrent slice.
digital.rural--digitalisation-of-rural-registry-offices,https://kassataya.com/ministre-de-linterieur-lenrolement-de-la-population-est-devenu-un-service-public-permanent-qui-garantit-le-droit-de-tous-les-citoyens-a-lenregistrement/,Ministre de l'Intérieur: L'enrôlement de la population est devenu un service public permanent,Kassataya Mauritanie,2026-06-18,2,already-seen: the same parliamentary statement, with the 238 local commissions and 5.1 million enrolled, is already held in this queue from another outlet.
digital.rural--digitalisation-of-rural-registry-offices,https://ami.mr/fr/archives/276019,Lancement d'un service numérique via la plateforme Houwiyati pour l'extraction et la confirmation des certificats nationaux,Agence Mauritanienne d'Information,2025-07-24,2,already-seen: DUP-EXACT against raw/2025/2025-07-24-houwiyati-national-certificates-service-ami.md, and outside the window.
digital.rural--digitalisation-of-rural-registry-offices,http://anrpts.gov.mr/fr/regulatory-texts,Textes réglementaires — ANRPTS,Agence Nationale du Registre des Populations et des Titres Sécurisés,,1,Index confirming decree 150/2010 and decree 110/2011 exist without carrying their texts.
digital.rural--digitalisation-of-rural-registry-offices,https://data.unicef.org/crvs/mauritania/,CRVS: Birth Marriage and Death Registration in Mauritania,UNICEF Data,2017-12-05,1,Describes the legal architecture from 2016-2017 data; not a current position and no count of centres.
digital.rural--digitalisation-of-rural-registry-offices,https://procedures.gov.mr/fr/procedure/1704,Déclaration de naissance,Portail des procédures administratives / ANRPTS,2024-05-31,1,Describes the service path at a CAC but gives no coverage figure and nothing on rural centres specifically.
digital.rural--digitalisation-of-rural-police-stations,https://ami.mr/fr/archives/301493,Le Conseil des ministres approuve le projet de décret sur le système numérique national du casier judiciaire central,Agence Mauritanienne d'Information,2026-08-27,2,already-seen: the same Council of Ministers session is already held in this queue. Also a projet de décret rather than a deployment.
digital.rural--digitalisation-of-rural-police-stations,https://www.interpol.int/ar/content/download/17131/file/WAPIS-Newsletter%2018-AR-LR.pdf,WAPIS Newsletter 18,INTERPOL,,1,Records only four WAPIS centres in Nouakchott as of December 2021; superseded by the DGSN's own 62-station figure.
digital.rural--digitalisation-of-rural-police-stations,https://www.interieur.gov.mr/ar/node/316,أيام تحسيسية وإعلامية حول برنامج منظومة المعلومات الشرطية لغرب إفريقيا (وابيس),Ministère de l'Intérieur et de la Décentralisation,,1,Undated awareness-days page with no unit list or coverage figure.
digital.rural--digitalisation-of-rural-police-stations,https://www.ami.mr/archives/268400,Le ministre de l'Intérieur supervise le lancement du système de trafic numérisé,Agence Mauritanienne d'Information,2025-04-07,1,Outside the window and about road traffic; the same launch is taken as the baseline for the AI in government administration indicator.
digital.rural--digitalisation-of-rural-police-stations,https://mtnima.gov.mr/fr/mauritanie-digitalisation-du-casier-judiciaire-et-lancement-de-son-acces-en-ligne/,Mauritanie: Digitalisation du casier judiciaire et lancement de son accès en ligne,MTNIMA,2025-03-28,1,Outside the window and about citizen access through Houwiyeti and Khidmati rather than the units' own records.
digital.rural--digitalisation-of-rural-police-stations,https://www.ami.mr/archives/231601,الجمعية الوطنية تصادق على مشروع قانون يعدل ويكمل قانون الإجراءات الجنائية,Agence Mauritanienne d'Information,2025-06-19,1,Outside the window and about criminal procedure reform rather than station-level digitisation.
digital.rural--digitalisation-of-rural-police-stations,https://mtnima.gov.mr/sites/default/files/loi_2016_-_007_relative_a_la_cybercriminalite.pdf,Loi n° 2016-007 du 20 janvier 2016 relative à la cybercriminalité,République Islamique de Mauritanie,2016-01-20,1,already-seen: already staged as a baseline in this queue by a concurrent slice.
tech.ai--use-of-ai-in-government-administration,https://ami.mr/fr/archives/297675,Lancement de la plateforme numérique Mourchid pour guider la jeunesse mauritanienne vers des opportunités de développement,Agence Mauritanienne d'Information,2026-06-26,2,Fetched. The official account describes a portal and digital guide and never mentions artificial intelligence; the AI attribution rests only on a secondary Arabic outlet.
tech.ai--use-of-ai-in-government-administration,https://ami.mr/fr/archives/290261,Ministre de la Transition numérique: Le processus de recrutement des 3000 fonctionnaires et agents de l'Etat sera complètement digitalisé,Agence Mauritanienne d'Information,2026-02-25,1,already-seen: the same 25 February 2026 Council of Ministers event is already held in this queue, and the July article reports the competition as executed.
tech.ai--use-of-ai-in-government-administration,https://ami.mr/fr/archives/285526,Lancement d'un programme de renforcement des capacités en cybersécurité,Agence Mauritanienne d'Information,2025-12-15,1,already-seen: already staged in this queue as progress by a concurrent slice.
tech.ai--use-of-ai-in-government-administration,https://ami.mr/fr/archives/289634,Ouverture d'un atelier sur le lancement du portail des procédures et démarches administratives Ijraati,Agence Mauritanienne d'Information,2026-02-16,1,already-seen in this queue, and the article mentions no artificial intelligence: procedural standardisation rather than AI.
tech.ai--use-of-ai-in-government-administration,https://fonctionpublique.gov.mr/fr/node/1411,Le Conseil des ministres adopte deux projets de décret présentés par la Ministre de la Fonction Publique et du Travail,Ministère de la Fonction Publique et du Travail,2026-02-25,1,Second report of the same Council of Ministers event already held in this queue.
tech.ai--use-of-ai-in-government-administration,https://mtnima.gov.mr/fr/lois-et-decrets/,Lois et décrets — MTNIMA,Ministère de la Transformation Numérique et de la Modernisation de l'Administration,,1,Register page; the decree creating AN-ETAT is listed but its text was not reachable and it is not an AI instrument.
tech.ai--use-of-ai-in-sectoral-management-information-systems,https://mtnima.gov.mr/sites/default/files/Mauritani%20AI%20Strategy%20Draft%20April-2024.pdf,The National Artificial Intelligence Strategy of Mauritania (2024-2029),MTNIMA,2024-04-01,1,already-seen: already staged as a baseline in this queue by a concurrent slice. Also a draft describing sectoral applications as planned.
tech.ai--use-of-ai-in-sectoral-management-information-systems,https://ami.mr/fr/archives/287586,La Première Dame lance le Cadre national pour L'intelligence artificielle au service de l'Ecole Républicaine,Agence Mauritanienne d'Information,2026-01-20,2,already-seen: already staged in this queue as progress by a concurrent slice.
tech.ai--use-of-ai-in-sectoral-management-information-systems,https://documents1.worldbank.org/curated/en/099329405302313976/pdf/IDU1ac3abf051edcb143c619a241dc4aec8e2cd6.pdf,Struggling with the Rain: Weather Variability and Food Insecurity Forecasting in Mauritania,World Bank,2023-05-01,1,A machine-learning research framework, not a system integrated into the CSA, the social registry or a national alert mechanism.
tech.ai--use-of-ai-in-sectoral-management-information-systems,https://mtnima.gov.mr/wp-content/uploads/2024/05/Elaboration-de-la-strategie-et-du-operationnel-de-digitalistion-sante-digitale-MS.pdf,Elaboration de la stratégie et du plan opérationnel de digitalisation (santé digitale) pour le ministère de la Santé,MTNIMA / Ministère de la Santé,2023-10-26,1,Preparation document mentioning intelligent data processing as a work theme; no operational AI system in the health information system.
tech.ai--use-of-ai-in-sectoral-management-information-systems,https://mtnima.gov.mr/sites/default/files/Agenda%20Num%C3%A9rique%202022-25%20MTNIMA.pdf,Agenda Numérique 2022-2025,MTNIMA,2022-06-01,1,already-seen in this queue, and contains no mention of artificial intelligence or machine learning: digitisation rather than AI.
tech.ai--use-of-ai-in-sectoral-management-information-systems,https://ami.mr/archives/207018,افتتاح ورشة عمل لعرض الاستراتيجية الوطنية للذكاء الاصطناعي,Agence Mauritanienne d'Information,2024-09-20,1,Outside the window and a strategy presentation workshop rather than a sectoral system.
tech.ai--development-of-national-regional-ai-systems,https://ami.mr/en/archives/24220,The President of the Republic supervises the inauguration of the Nouakchott Data Center,Agence Mauritanienne d'Information,2025-05-08,1,already-seen: the Nouakchott data centre inauguration is already staged as a baseline in this queue by a concurrent slice.
tech.ai--development-of-national-regional-ai-systems,https://hadege.com/,HADEGE AI — ذكاء اصطناعي موريتاني متعدد التخصصات يتحدث الحسانية والعربية,KANAI,,1,headline-only-stub: fetched, and the page returns only a title and an image, no body.
tech.ai--development-of-national-regional-ai-systems,https://www.linkedin.com/posts/mohamed-lemin-bewa-3b047b38b_bridging-the-ai-gap-for-mauritania-introducing-activity-7419385574458953728-quFh,Bridging the AI Gap for Mauritania: Introducing AI for RIM,LinkedIn — Mohamed Lemin Bewa,2026-01-20,2,Social-media announcement of the dataset that was staged; the repository itself is the artefact.
tech.ai--development-of-national-regional-ai-systems,https://ami.mr/fr/archives/281211,Lancement de la deuxième édition de la Conférence internationale sur l'intelligence artificielle et ses applications,Agence Mauritanienne d'Information,2025-10-20,2,In window and primary but a conference rather than a system, model, centre or agreement; the cap took the two artefacts and the WARDIP extension.
tech.ai--development-of-national-regional-ai-systems,https://www.rim-ai.com/en,RIM-AI Mauritanian AI and Data Community,RIM-AI,2024-03-01,1,Self-declared community initiative with no published corpus size, model, benchmark or institutional validation.
tech.ai--development-of-national-regional-ai-systems,https://smartafrica.org/smart-africa-and-isheero-sign-an-mou-to-accelerate-ai-development-in-africa/,Smart Africa and iSheero sign an MOU to accelerate AI development in Africa,Smart Africa,2024-11-04,1,Regional framework with no Mauritania-specific project, observatory or deployment named.
tech.ai--control-of-ai-abuse,https://finances.gov.mr/Recueil_des_textes_relatifs_a_la_mission_du_Ministere/Textes/TXT%20GL/Loi%202016-007%20Cybercriminalit%C3%A9.pdf,Loi n° 2016-007 du 20 janvier 2016 relative à la cybercriminalité,République Islamique de Mauritanie,2016-01-20,1,already-seen: the most apt instrument for AI-enabled abuse and already staged as a baseline in this queue by a concurrent slice.
tech.ai--control-of-ai-abuse,https://www.apd.mr/fr/plan-stragtegique-2023-2026/,Plan stratégique 2023-2026,Autorité de Protection des Données à caractère personnel,2023-01-01,1,already-seen: already staged as a baseline in this queue, and it names no AI, deepfake or algorithmic bias category.
tech.ai--control-of-ai-abuse,https://www.apd.mr/%d8%a7%d9%84%d9%85%d8%af%d8%a7%d9%88%d9%84%d8%a9-%d8%b1%d9%82%d9%85-001-2026-%d8%aa%d8%aa%d8%b6%d9%85%d9%86-%d8%b1%d8%a3%d9%8a%d8%a7-%d8%ad%d9%88%d9%84-%d9%85%d8%b4%d8%b1%d9%88%d8%b9-%d9%85%d9%82/,المداولة رقم 001/2026 حول رقمنة صحيفة السوابق العدلية,Autorité de Protection des Données à caractère personnel,2026-03-24,2,In window and primary but about automated processing of judicial records generally; it makes no finding on artificial intelligence.
tech.ai--control-of-ai-abuse,https://www.hapa.mr/ar/posts,بمشاركة 30 من أطرها.. السلطة العليا تشرف على ورشة تدريبية حول القيادة في عصر الذكاء الاصطناعي,Haute Autorité de la Presse et de l'Audiovisuel,2026-07-02,2,A rolling listing page rather than an article URL; the ECES account of the same workshop carries the substance and a stable address.
tech.ai--control-of-ai-abuse,https://archive.hapa.mr/,HAPA — affaire Ghaith Al-Mauritani,Haute Autorité de la Presse et de l'Audiovisuel,2025-09-29,1,out-of-scope: a social-media content measure with no mention of deepfakes, synthetic media or AI-generated material.
tech.ai--control-of-ai-abuse,https://ami.mr/fr/archives/247454,Cybercriminalité et usurpation d'identité: de graves répercussions économiques,Agence Mauritanienne d'Information,2024-05-31,1,Outside the window and about general online fraud; no AI element.
tech.innovate--technology-hubs,https://fr.linkedin.com/posts/bmci-business-challenge_bmcibusinesschallenge-5eedition-finale2026-activity-7418316069595025408-WaII,La finale de la 5e édition du BMCI Business Challenge,BMCI Business Challenge,2026-01-17,2,not-primary: a social-media post; a bank-run entrepreneurship prize is also further from a technology hub than the two items taken.
tech.innovate--technology-hubs,https://mtnima.gov.mr/wp-content/uploads/2024/05/RAPPORT-FINAL-ETUDE-FAISABILIE-TECHNOPOLE-MAURITANIE.pdf,Rapport final — étude de faisabilité pour la mise en place d'une technopole en Mauritanie,Atos Consulting France / NATIXIS for the Mauritanian State,2017-09-29,1,A 2017 feasibility study for a technopole with no evidence found that it was ever built; a project rather than a hub.
tech.innovate--technology-hubs,https://mtnima.gov.mr/fr/consultation-publique-start-act-mauritanie/,Consultation Publique — Start-up Act Mauritanie,MTNIMA,2024-04-23,1,Public consultation on a draft law; no promulgation or publication in the Journal Officiel was found, and its 300 startups and 3 000 jobs are targets not results.
tech.innovate--technology-hubs,https://www.radiomauritanie.mr/index.php/fr/node/2468,Inauguration du Centre de l'Emploi et de la Formation Unipod à l'Université de Nouakchott,Radio Mauritanie,2024-11-21,1,Real hub but outside the window and publishing no count of startups, places or financing; Hadina RIMTIC carries figures.
tech.innovate--technology-hubs,https://www.innovrim.org/index.php/sahel-fablab/,Sahel Fablab — Innov Rim,Association InnovRim,,1,Operator page for a fablab with no dated position and no published counts.
tech.innovate--technology-hubs,https://ami.mr/fr/archives/283295,Ouverture d'une session de formation en intelligence artificielle et drones,Agence Mauritanienne d'Information,2025-11-17,2,In window but a five-day training session rather than a hub, cohort, fund or competition; ranked below the two items taken.
