indicator_id,file,brief,rank,why
dpi.exchange--interoperability-of-social-protection-systems,progress/2026-04-30-ami-taazour-acces-plateforme-registre-social-wilayas-nouakchott.md,2,2,Distinct event: Taazour's announcement of 30 April 2026 opening Registre Social platform access to the three Nouakchott wilayas and nine moughataas for direct claim handling. It changes who exchanges data with the registry.
dpi.id--digital-id-from-birth,baseline/2011-01-12-mauritanie-loi-2011-003-code-etat-civil-nni-registre-national-populations.md,1,1,"The founding Civil Status Code itself, in Arabic, from the Cour supreme's own copy. Articles 2, 4, 34 and 35 settle the whole chain: the population register, compulsory enrolment carrying a unique NNI, the 60-day birth declaration, and the health facility's duty to keep and transmit a births register."
dpi.id--digital-id-from-birth,progress/2026-06-18-ami-kassataya-enrolement-registre-national-population-service-public-permanent.md,2,1,"The minister states on the parliamentary record on 18 June 2026 that enrolment is now permanent and open-ended under the 2025 reform, with the register at over 5.1 million against 3.4 million in 2019, 36,516 registered in under a year and 238 local commissions constituted. A dated statement of position with figures beats an award or a procurement notice."
dpi.id--interoperability-of-birth-registration-and-digital-id,baseline/2025-02-24-mauritanie-loi-2025-011-modifiant-code-etat-civil-actes-numeriques.md,1,1,"The operative amending law of 24 February 2025. New article 15 authorises digital civil status acts and remote requests through the adopted information systems and requires acts to be signed electronically; new article 34 restates the birth declaration chain from the health facility's register. Operative beats superseded, so it outranks the 2011 Code here."
dpi.id--interoperability-of-birth-registration-and-digital-id,progress/2026-03-16-ami-numerisation-services-consulaires-etat-civil-houwiyeti-diaspora.md,2,1,"Dated statement on the record (16 March 2026) by the Director General for Mauritanians Abroad that consular and civil status services are digitised through Houwiyeti and the digital consular platform, extending the civil-registry-to-eID channel to citizens resident abroad."
dpi.pay--governance-role-of-central-bank,baseline/2022-03-31-bcm-instruction-03-gr-2022-reglementation-etablissements-de-paiement.md,1,1,"The instrument through which the BCM actually governs digital payments: compulsory licensing, minimum capital, client-fund segregation, on-site and off-site supervision, sanctions and periodic reporting. Its recitals set out the whole legal chain including loi 2018-034 and loi 2021-014."
dpi.pay--governance-role-of-central-bank,progress/2026-07-13-bcm-conseil-systemes-paiement-compensation-reglement-titres.md,2,1,"The central bank's payments governance body meeting on 13 July 2026 under the Governor, reviewing first-half 2026 infrastructure activity and the state of governance, oversight and resilience reforms. The most recent dated exercise of the governance role itself."
dpi.pay--governance-role-of-central-bank,progress/2026-05-19-saharamedias-bcm-conseil-systemes-paiement-modernisation-systeme-financier.md,2,2,"A distinct earlier sitting of the same council reported 19 May 2026, naming the supervisory subjects under work: interbank flows, market infrastructure performance, transaction security, operational resilience and data quality. Shows oversight running as a standing cycle."
dpi.pay--g2p-functionality,baseline/2021-04-15-worldbank-icr-mauritania-social-safety-net-plateforme-paiement-electronique.md,1,1,"Records the G2P payment machinery itself being built and put into service: a permanent nationwide electronic payment platform for Tekavoul and Elmaouna with banks, smart cards, terminals and payment points within about five kilometres of beneficiaries. The Tresor circular that governs the salary leg was fetched but came back as unusable OCR."
dpi.pay--g2p-functionality,progress/2026-06-12-ami-aoun-transferts-numeriques-taazour-cndd-gimtel.md,2,1,"The clearest dated account in the window of a national G2P flow over interoperable mobile rails: Taazour, the Caisse de Depot et de Developpement and GIMTEL notify each of 352,000 registered households electronically, let them choose the receiving payment app, and transfer instantly to the nominated number."
dpi.pay--b2b-and-b2g-functionality,baseline/2026-04-01-mauritanie-evaluation-schema-directeur-reforme-finances-publiques-telepaiement.md,1,1,"The most recent authoritative statement of where B2G electronic payment stands, on the finance ministry's own site: telepaiement operational, teledeclaration compulsory for all large-taxpayer filers, JIBAYA, SYDONIA, ARKAM, BCM and Tresor-Pay described together, with the remaining manual re-keying named."
dpi.pay--b2b-and-b2g-functionality,progress/2026-07-30-ami-dgi-facturation-electronique-entites-publiques-telepaiement.md,2,1,"The 30 July 2026 launch of electronic invoicing for public institutions with automatic VAT and withholding transmission to the DGI, plus the published figures: 500+ taxpayers on the platform, 36.45 percent of 2026 DGI receipts, and only three public entities actually paying through it."
dpi.pay--b2b-and-b2g-functionality,progress/2026-05-18-mauritanie-finances-seminaire-recettes-non-fiscales-paiement-electronique.md,2,2,"Distinct event: the ministry's 18 May 2026 non-tax revenue seminar publishes the Treasury e-payment growth from 4,593 users in 2022 to about 335,000 in 2025, and names the fragmentation of revenue-order systems as the outstanding constraint."
dpi.pay--p2p-p2g-and-p2b-functionality,baseline/2024-01-01-cnuced-mauritanie-evaluation-preparation-commerce-electronique-paiements.md,1,1,"Measures what person-originated electronic payment actually amounts to rather than what the law permits: financial inclusion around 20.9 percent, 83.8 percent of e-commerce settled cash on delivery, thin POS coverage, and no interoperability between mobile payment apps at assessment. The BCM strategy and the Arabic text of loi 2021-014 were preferred but neither would fetch."
dpi.pay--p2p-p2g-and-p2b-functionality,progress/2026-01-02-mauritanie-loi-de-finances-2026-taxe-transactions-electroniques.md,2,1,"The 2026 budget law creates the Taxe sur les Transactions Electroniques on wallet, app and digital banking payments at 0.1 percent, exempting operations under 5,000 MRU and those to the Treasury, CNSS and public bodies, and obliging operators to withhold, remit monthly and declare volumes. The most consequential change in the window to the economics of person-originated payment."
dpi.pay--p2p-p2g-and-p2b-functionality,progress/2026-03-12-ami-permis-de-construire-khadematy-paiement-portefeuilles-electroniques.md,2,2,"Distinct event: a completed launch on 12 March 2026 adding wallet payment of building permit fees on the Khadematy portal across the three Nouakchott wilayas, at a fixed municipally approved tariff. An explicit P2G wallet path rather than document digitisation."
dpi.pay--cross-border-functionality,baseline/2025-06-16-imf-country-report-25-170-mauritanie-plateforme-change-bcm.md,1,1,"The most recent authoritative account of the infrastructure through which value crosses the border: the BCM FX trading platform launched 14 December 2023 handled 86 percent of interbank FX volume between November 2024 and April 2025, alongside mining currency repatriation and exchange market reforms. BCM instruction 03/GR/2022 is the governing instrument but counts once and was staged as the central bank governance baseline."
dpi.pay--cross-border-functionality,progress/2025-09-11-saharamedias-gimtel-registre-mondial-visa-prestataires-services-2025.md,2,1,"Visa's listing of GIMTEL in its 2025 global registry of approved service providers, on satisfaction of PCI DSS. It is the condition on which Mauritanian card acquiring and issuing connects to the international networks, so it bears directly on whether cards work across the border."
dpi.pay--consumer-protection,baseline/2022-03-31-bcm-instruction-05-gr-2022-agents-prestataires-services-paiement-protection-consommateurs.md,1,1,"The BCM instrument that sets out what a digital payment user is owed at the point of service, in its own Titre IV Protection des consommateurs: compulsory receipts, a prohibition on transacting where no receipt can be generated, a complaints channel to the provider, a non-premium complaints line and out-of-court routes displayed in Arabic and French, compulsory display of fees per service, provider liability for the agent, and BCM sanctions up to licence withdrawal."
dpi.pay--consumer-protection,progress/2025-11-19-apd-reunion-mensuelle-plainte-bmci-protection-donnees.md,2,1,"A dated instance of the redress leg actually operating: on 19 November 2025 the data protection authority examined BMCI's response to complaint 004-2025 plus complaints 006-2025 and 007-2025, and approved its control framework and the swearing-in of inspectors."
