indicator_id,url,title,publisher,published,brief,why_not
dpi.mis--health,https://extranet.who.int/countryplanningcycles/sites/default/files/public_file_rep/MRT_Mauritania_Plan-National-De-D%C3%A9veloppement-Sanitaire_PNDS_2021-2030.pdf,Plan National de Developpement Sanitaire 2021-2030 — Volume I,Ministere de la Sante via WHO,2021-01-01,1,"The strongest strategic statement of the SNIS position, but already staged by another slice as the baseline for dpi.exchange--interoperability-of-health-systems. Drop code already-seen."
dpi.mis--health,https://www.countdown2030.org/wp-content/uploads/2025/09/MAURITANIE-Chartbook-Report-CAM-2025.pdf.pdf,"RAPPORT D ANALYSE — indicateurs de sante reproductive, maternelle, neonatale, infantile et adolescente 2019-2024","Countdown to 2030 with the Ministry of Health, ANSADE and INRSP",2025-06-01,1,"The best quantified account of DHIS2 data quality and of missing hospital and private-sector reporting, but analysis rather than the system, and June 2025 is before the window."
dpi.mis--health,https://logistiques.sante.gov.mr/events,ATELIER DE LANCEMENT DU PROJET DIGISANTE-MR,Ministere de la Sante,2026-02-03,2,"The DigiSante-MR launch of 3 February 2026 appears only as a listing entry with a truncated intro; a headline-only stub, and the pilot is already covered by another slice."
dpi.mis--health,https://logistiques.sante.gov.mr/actualites,Lancement de la plateforme de gestion des stocks national en medicaments essentiels,Ministere de la Sante,2026-02-25,2,"Index page whose only full article is a CNASS workshop held in May 2025, outside the window; the stock platform itself is a stub."
dpi.mis--health,https://www.afro.who.int/fr/countries/mauritania/news/mauritanie-des-donnees-fiables-pour-mieux-repondre-aux-epidemies-dans-le-hod-el-charghi-et-hod-el,Mauritanie : des donnees fiables pour mieux repondre aux epidemies dans le Hodh El Chargui et Hodh El Gharbi,WHO AFRO,,2,"Substantive and concrete — an electronic consultation register went live at Timbedra on 16 October 2025 and Amourj on 17 October 2025 — but the page carries no publication date at all, so it could not be dated from the source."
dpi.mis--health,https://faolex.fao.org/docs/pdf/mau217409.pdf,Arrete n 1236 du 23 nov. 2022 creating the SAMU,Journal Officiel via FAOLEX,2022-11-23,1,"Carried in the same Journal Officiel extract as the selected arrete; a different act, not a health information system."
dpi.mis--health,https://www.theglobalfund.org/media/13710/oig_gf-oig-24-005_report_en.pdf,GF-OIG-24-005 audit report,Global Fund Office of the Inspector General,2024-04-09,1,"Its finding that about 30 per cent of facilities did not report malaria data in DHIS2 in 2022 is programme-specific, not SNIS coverage."
dpi.mis--social-protection,https://documents1.worldbank.org/curated/en/966341620050909639/pdf/Mauritania-Social-Safety-Net-System-Project.pdf,Mauritania Social Safety Net System Project — Implementation Completion and Results Report ICR00005249,World Bank Group,2021-04-15,1,"Selected as the baseline and staged, then withdrawn: another slice had staged the same URL concurrently. It remains in the queue."
dpi.mis--social-protection,https://ami.mr/fr/archives/295101,Lancement des services numeriques du Fonds national de solidarite sanitaire sur la plateforme Khidmati,AMI,2026-05-12,2,"The strongest CNASS movement in the window, but already staged by another slice. Drop code already-seen."
dpi.mis--social-protection,https://ami.mr/fr/archives/299596,Lancement de la grande campagne nationale pour la couverture sociale universelle a Nouakchott,AMI,2026-07-23,2,A coverage campaign rather than an information system; the CNSS 2025-2029 digitisation is mentioned only in passing.
dpi.mis--social-protection,https://www.swisstph.ch/en/projects/project-detail/project/development-of-a-digitalisation-strategy-and-action-plan-for-the-caisse-nationale-de-solidarite-en-sante-cnass-in-mauritania,Development of a digitalisation strategy and action plan for CNASS in Mauritania,Swiss TPH,,2,"Implementer project page, undated, and the CNASS strategy mandate dates from February 2025, before the window."
dpi.mis--justice,https://ami.mr/fr/archives/301493,Conseil des ministres of 27 August 2026 — projet de decret on the systeme numerique national du casier judiciaire central,AMI,2026-08-27,2,"Selected and staged, then withdrawn: another slice had already staged the same council report at ami.mr/fr/archives/301506. Drop code already-seen."
dpi.mis--justice,https://justice.gov.mr/wp-content/uploads/2024/06/organigramme.pdf,Decret n 021-2013 fixant les attributions du Ministere de la Justice,Ministere de la Justice,2013-02-26,1,Gives the institutional home of the casier judiciaire central but creates no information system and no Direction des systemes d information.
dpi.mis--justice,https://www.ami.mr/archives/224484,Le ministre de la Justice supervise le lancement de la numerisation du casier judiciaire,AMI,2025-03-28,1,"The same event as the selected baseline, reported by the news agency; primary ministry account preferred."
dpi.mis--justice,https://procedures.gov.mr/fr/procedure/268,Bulletin n 3 du casier judiciaire,Portail des Procedures et Formalites Administratives,2023-08-11,1,Predates the online launch and describes the counter process only.
dpi.mis--justice,https://ami.mr/fr/archives/242050,Au Conseil des Ministres : le gouvernement prend acte de la reforme quinquennale de la Justice,AMI,2024-03-13,1,Frames the reform document but is out of window and carries no detail on information systems.
dpi.mis--justice,https://ami.mr/fr/archives/269459,Le conseil des ministres approuve le projet de loi modifiant le code de procedure penale,AMI,2025-04-23,2,"Legislative groundwork for casier judiciaire digitisation, but 23 April 2025 is before the window opens."
dpi.mis--tax,https://documents1.worldbank.org/curated/en/099062923144010873/pdf/BOSIB0ee7c3fec0380bb210f4263f33cda9.pdf,"Implementation Completion and Results Report — Mauritania Public Sector Governance Project, ICR00006299",World Bank Group,2023-06-27,1,"The best evidence for JIBAYA launch in 2014, its 2021 upgrade and its interfaces, but the DGI own 2025-2029 plan is more current and primary."
dpi.mis--tax,https://ami.mr/fr/archives/300004,Ouverture d un atelier de travail sur le systeme fiscal des entites publiques,AMI,2026-07-30,2,"Selected as a progress item and staged, then withdrawn: another slice had staged the same URL concurrently. Drop code already-seen."
dpi.mis--tax,https://www.finances.gov.mr/fr/node/424,Arrete n 911-MF-2023 adoptant le telepaiement comme mode de paiement des impots et taxes,Ministere des Finances,2023-10-20,1,"The legal authority for electronic payment, but out of window and narrower than the strategic plan taken as baseline."
dpi.mis--tax,https://www.tadat.org/en/assessments/completed-assessments.html,Completed Assessments,TADAT Secretariat,,1,"Confirms Mauritania was assessed 21 February to 24 March 2022 but the performance assessment report is not public, so no finding can be cited."
dpi.mis--tax,https://www.imf.org/-/media/files/publications/wp/2019/wpiea2019104.pdf,"Case Studies in Tax Revenue Mobilization in Low-Income Countries, WP/19/104",IMF,2019-05-01,1,Records SIGTAS in 2012-2014; historical and superseded by JIBAYA.
dpi.mis--customs,https://finances.gov.mr/sites/default/files/2026-04/260418_L3_Rapport%20final%20%26%20Valide%CC%81_d%27e%CC%81valuation%20de%20la%20mise%20en%20oeuvre%20_SD_RFP_Mauritanie.pdf,Evaluation du Schema directeur de reforme des finances publiques — Livrable 3,Ministere des Finances with EU assistance,2026-04-01,2,"Selected as the progress item and staged, then withdrawn: another slice had staged the same URL concurrently. It records ARKAM interconnected with SYDONIA, JIBAYA, the BCM and Tresor-Pay."
dpi.mis--customs,https://www.wipo.int/wipolex/en/legislation/details/19971,Loi n 2017-035 du 12 decembre 2017 instituant le Code des douanes,Republique Islamique de Mauritanie via WIPO Lex,2017-12-12,1,"The legal authority for electronic manifests and declarations, but it authorises rather than constitutes the customs MIS."
dpi.mis--customs,https://asycuda.org/wp-content/uploads/ASYCUDA-Dispute-Settlement-Case-Study-Mauritania.pdf,Dispute Settlement — Case Study: Mauritania,UNCTAD ASYCUDA,2019-01-01,1,"Gives the 16 offices, 15 computerised profile and the Treasury-linked dispute module, but the profile is a decade old and undated in the file itself."
dpi.mis--customs,https://unctad.org/system/files/official-document/dtlasycuda2024d1_en.pdf,ASYCUDA Report 2024 - Innovation for a Changing World,UNCTAD,2024-01-01,1,"Names Mauritania as an ASYCUDA country and dates the 4.4 rollout globally, but does not say Mauritania runs 4.4."
dpi.mis--customs,https://tfadatabase.org/fr/members/mauritania/technical-assistance-projects/article-10-4,"Article 10.4 — Guichet unique, Mauritanie",WTO Trade Facilitation Agreement Database,2025-02-01,1,"Best evidence that no national trade single window is operational, but a database record rather than a Mauritanian source, and out of window."
dpi.mis--customs,https://ami.mr/fr/archives/284639,Le Premier ministre preside une reunion sur la numerisation des services du guichet unique a l Agence de promotion des investissements,AMI,2025-12-02,2,"The guichet unique concerned is APIM investment one-stop shop, not a customs or trade single window."
dpi.mis--customs,https://www.finances.gov.mr/sites/default/files/2024-11/REF%202025%20VFF%20%20REV%20HN.pdf,Rapport economique et financier — projet de loi de finances 2025,Ministere des Finances,2024-01-01,1,Records only that a GUCE feasibility study was carried out; out of window and thin on the customs system itself.
dpi.mis--land,https://ami.mr/fr/archives/301506,Conseil des ministres — projet de decret creating ReCAD and the Numero Unique Parcellaire,AMI,2026-08-27,2,"The most structurally important land event in the window, but already staged by another slice at this URL. Drop code already-seen."
dpi.mis--land,https://thedocs.worldbank.org/en/doc/a91b90185037e5f11e9f99a989ac11dd-0050062013/related/Mauritania-FINAL-Report-Oct2014.pdf,Contribution a l Amelioration de la politique fonciere en Mauritanie a travers l usage du Cadre d Analyse de la Gouvernance Fonciere,World Bank,2014-10-01,1,"The last full diagnostic, calling the cadastre embryonic, but twelve years old and superseded for the standing position by the January 2026 ministry account."
dpi.mis--land,https://documents1.worldbank.org/curated/en/224621467991907919/pdf/100049-WP-PUBLIC-Box393216B-Women-s-Access-to-Land-in-Mauritania.pdf,Women s Access to Land in Mauritania,World Bank Group,2015-09-01,1,"Documents the 2014 TEHLIL electronic land archiving system and 27,075 registered deeds; valuable history, not the current system."
dpi.mis--land,https://www.finances.gov.mr/Recueil_des_textes_relatifs_a_la_mission_du_Ministere/Textes/Domaines/Ordonnance%2083-127%20org%20domaniale.pdf,Ordonnance 83-127 du 05 juin 1983 portant reorganisation fonciere et domaniale,Ministere des Finances,1983-06-05,1,"The foundational land law, but it creates no cadastre, no register information system and no digital layer."
dpi.mis--land,https://ami.mr/fr/archives/229637,Demarrage d un atelier sur les techniques d utilisation de la plateforme de verification immobiliere,AMI,2023-09-13,1,"Shows LEEGOU operating with 16,753 trial users, but 2023 and superseded by the January 2026 rollout statement."
dpi.mis--land,https://ami.mr/fr/archives/227812,Hodh El Gharbi : vaste campagne de recensement et de numerisation du patrimoine immobilier de l Etat,AMI,2023-08-11,1,"State-property digitisation rather than a parcel cadastre, and out of window."
