indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
gov.legislate--legislation-covering-digital-id,3,SEN-gov.legislate-loi-2016-09-ecowas-card,,,,,,,2026-08-31,0,Loi 2016-09 in force; no access or oversight provisions and identity bill still in finalisation,
gov.legislate--legislation-enabling-data-interoperability,2,SEN-gov.policy-jokkoo,,,,,,,2026-08-31,0,Interoperability decree drafted; minister's decree vests competence without obliging sharing,
gov.legislate--ai-legislation-regulations,,,,,,,,,2026-08-31,0,Study finds no AI-specific law; but deepfake sanctions under existing law sit under control-of-AI-abuse so no cited absence,
gov.legislate--e-commerce-legislation,,,,,,,,,2026-08-31,0,Rows cover media and social-media regulation only; no e-transactions evidence,
gov.legislate--statistics-legislation,3,SEN-gov.legislate-statisticslaw,,,,,,,2026-08-31,0,2004 law as amended 2012 on a regional inventory; Charter principles in the text not shown,
gov.legislate--access-to-information-legislation,3,SEN-gov.legislate-accesslaw,,,,,,,2026-08-31,0,Law gazetted 2025; commission decree adopted in Council but commission not installed,
gov.protect--data-protection-authority,3,SEN-gov.protect-cooperation-convention-with-benin,,,,,,,2026-08-31,0,Commission operating and signing conventions; no enforcement decision on record in these rows,
gov.protect--national-data-protection-readiness,,,,,,,,,2026-08-31,0,Rows are a child-protection plan and an intelligence law; no data protection law evidence here,
gov.regional--regional-policy-collaboration,,,,,,,,,2026-08-31,0,Bilateral Senegal-Gambia committee and a global AI body only; no regional or continental process on record,
gov.regional--regional-legal-harmonisation,,,,,,,,,2026-08-31,0,Statistical guides and non-binding AI guidelines only; nothing on the cyberlaw set,
gov.regional--shared-regional-infrastructure,3,SEN-infra.connect-senegal-togo-benin-free,,,,,,,2026-08-31,0,Free roaming with Togo and Benin in effect; no usage or other shared assets reported,
gov.regional--cross-border-data-transfers,,,,,,,,,2026-08-31,0,Only a customs data-exchange roadmap; no personal-data transfer rules in rows,
gov.standards--national-interoperability-standards,,,,,,,,,2026-08-31,0,Enterprise architecture under way; no standards catalogue in drafting or published on record,
gov.standards--national-quality-standards,,,,,,,,,2026-08-31,0,Only a defence procurement decree; no standards body or quality policy evidence,
gov.standards--adoption-of-international-standards,2,SEN-gov.standards-asncatalogue,,,,,,,2026-08-31,0,ISO member body with IT mirror committees; ICT or data standards adopted not itemised,
gov.discourse--non-governmental-contribution-to-national-policy,3,SEN-gov.discourse-ogpplan|SEN-gov.discourse-jubbanti,,,,,,,2026-08-31,0,OGP co-creation and a standing consultation platform; digital council has no output on record,
gov.discourse--open-discussion-of-government-policy,2,SEN-gov.legislate-mediaregulator|SEN-gov.discourse-pressfreedom,,,,,,,2026-08-31,0,Press covers policy under documented controls; nothing in the window changes the 12-month record,
finance.budget--sustainable-domestic-financing-of-digital-transformation,3,SEN-finance.budget-digital-sector-appropriation,,,,,,,2026-08-31,0,Sector appropriation in committee reporting; no dedicated fund or levy in law on record,
finance.new--mobilisation-of-non-state-finance,4,,0.09368,per cent of GDP,2026,outputs/non-state-finance/SEN-nonstate.csv@2025-01-01,,,2026-08-31,0,"4 private commitment(s) starting 2024–2026, over GDP 2025 (WDI)",
infra.connect--mobile-penetration,4,,79.4,% of people 10+,2024,ref:itu-sdg-5b1-mobile-ownership-10plus@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-5b1-mobile-ownership-10plus), no survey since 2019",
infra.connect--internet-usage,3,,60.1,% of population,2024,ref:itu-sdg-17-8-1-internet-use@2026-06-30,,,2026-08-31,0,"on the compiler's modelled estimate (itu-sdg-17-8-1-internet-use), no survey since 2019",
infra.connect--mobile-affordability,2,,4.68,% of monthly GNI per capita,2025,ref:itu-price-basket-5gb-gni@2025-12-10,,,2026-08-31,0,on published tariffs collected by itu-price-basket-5gb-gni,
infra.connect--national-fibre-backbone,3,SEN-infra.connect-statebackbone,,,,,,,2026-08-31,0,14 regions on the operator's account; sharing consultation in August sets no open-access terms,
infra.connect--internet-exchange-points,2,SEN-infra.connect-senix|SEN-infra.store-internet-exchange-point-reactivation,,,,,,,2026-08-31,0,Association constituted and reactivation announced; no members or traffic on record,
infra.connect--satellite-broadband-licensing-and-availability,3,SEN-infra.connect-satellite-operating-authorisation,,,,,,,2026-08-31,0,Individual five-year operator authorisation; no blanket terminal licensing or published fees,
infra.store--local-data-centre-capacity-all-providers,4,,3,facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-02-13,,,2026-08-31,0,"3 of 3 multi-tenant facilities in service at Tier III or above, 1 on the operator's own statement",
infra.store--local-data-centre-capacity-national-providers,2,,33.33,per cent of facilities,2026,outputs/datasets/data-centres/data-centres.csv@2026-02-13,,,2026-08-31,0,1 of 3 multi-tenant facilities of known ownership nationally owned,
infra.store--off-site-backup-capacity,2,SEN-infra.store-agerouteprocurement,,,,,,,2026-08-31,0,One agency's procurement requirement; new law's DR obligations not in force and no recovery site in service,
infra.energy--grid-reliability,4,SEN-infra.energy-reliability,0.76,outages per month,2024,2025-07-01-crse-rapport-annuel-2024,,,2026-08-31,0,Regulator's SAIFI 9.12 a year; no regional power-pool trading on record,
infra.energy--rural-electrification,3,,67.1,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,on a survey figure via wdi-elc-accs-rural,
infra.capacity--robustness-of-government-hardware-and-software,,,,,,,,,2026-08-31,0,Breaches on record but no statement on platforms or inventory; places no rung,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,SEN-infra.capacity-projectdelivery,,,,,,,2026-08-31,0,Capacity component rated with no tangible progress; cloud-engineer training only announced,
infra.cybersec--national-cybersecurity-readiness,2,SEN-infra.cybersec-computer-emergency-response-team,,,,,,,2026-08-31,0,Law adopted 2026-08-20 providing for authority and national CERT; not in force and neither constituted,
dpi.exchange--national-data-exchange-system,2,SEN-dpi.exchange-interoperability-platform,,,,,,,2026-08-31,0,State's own August account still calls the platform an intention with silos,
dpi.exchange--use-of-digital-id-in-other-systems,3,SEN-dpi.govtech-esenegal|SEN-dpi.id-simregistration|SEN-dpi.id-proofoflife,,,,,,,2026-08-31,0,Portal and pension platform rely on the NIN; no verification service offered to others,
dpi.exchange--interoperability-of-health-systems,2,SEN-dpi.exchange-digital-agency-health-cover,,,,,,,2026-08-31,0,Interconnection convention signed; no go-live,
dpi.exchange--interoperability-of-education-systems,,,,,,,,,2026-08-31,0,School platform in service but no exchange between education systems on record,
dpi.exchange--interoperability-of-social-protection-systems,2,SEN-dpi.exchange-unified-social-protection-information,,,,,,,2026-08-31,0,Unified system at diagnostic stage; minister states structures cannot share data,
dpi.id--robustness-of-system,3,SEN-dpi.id-identity-card-production,,,,,,,2026-08-31,0,Card issuance resumed after ransomware breach; no assurance level or audit published,
dpi.id--national-maintenance-of-id-and-credentials-systems,3,SEN-dpi.id-daf,,,,,,,2026-08-31,0,National directorate operates the system; no exit terms or funding model on record,
dpi.id--authentication,3,SEN-dpi.id-pki,,,,,,,2026-08-31,0,State PKI scoped to administration users; portal NIN login is a single consumer,
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,Civil-registration modernisation outputs only; no identifier assigned at birth on record,
dpi.id--interoperability-of-birth-registration-and-digital-id,,,,,,,,,2026-08-31,0,Coverage figures and an audit only; no linkage or cited absence on record,
dpi.id--use-by-other-systems,3,SEN-dpi.id-universal-digital-identity-under,,,,,,,2026-08-31,0,Card doubles as voter card by decree; other registers keyed on the NIN not shown,
dpi.pay--governance-role-of-central-bank,3,SEN-dpi.pay-pispi,,,,,,,2026-08-31,0,BCEAO authorises instant-payment participants; no consumer-protection function in these rows,
dpi.pay--g2p-functionality,2,SEN-dpi.pay-sentresor,,,,,,,2026-08-31,0,State payments platform launched 2025; benefit payments detailed only after the as-at,
dpi.pay--revenue-collection,3,SEN-dpi.govtech-digital-fiscal-stamp,,,,,,,2026-08-31,0,Fiscal stamps digital-only; share collected electronically not published,
dpi.pay--b2b-and-b2g-functionality,3,SEN-dpi.pay-orbus|SEN-dpi.pay-treasurypayments,,,,,,,2026-08-31,0,Customs duties and state fees paid electronically; e-procurement end to end not shown here,
dpi.pay--p2p-p2g-and-p2b-functionality,3,SEN-dpi.pay-emoneyissuers|SEN-dpi.pay-taxbymobile,,,,,,,2026-08-31,0,Eleven e-money issuers and tax by mobile app; agent networks not reported,
dpi.pay--population-uptake,3,,76.4609,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,on a survey figure via findex-account-ownership,
dpi.pay--cross-border-functionality,2,SEN-dpi.pay-externalrelations,,,,,,,2026-08-31,0,Union regulation in force with application notes; no named corridor on record,
dpi.pay--consumer-protection,2,SEN-dpi.pay-complaintscircular,,,,,,,2026-08-31,0,Union complaints circular covers dispute handling only; other dimensions not on record,
dpi.registry--population-register,,,,,,,,,2026-08-31,0,Sectoral biometric registers only; no population register or cited absence on record,
dpi.registry--civil-register,3,SEN-dpi.id-civil-status-software-deployment|SEN-dpi.id-live-civil-registration-database,,,,,,,2026-08-31,0,74% of 629 centres covered in August on the agency's figures; no linkage to ID or statistics on record,
dpi.registry--address-register,,,,,,,,,2026-08-31,0,Relaunch workshop only; no adopted policy and no pilot geography so no project under way in named cities,
dpi.registry--business-register,3,SEN-dpi.registry-business-registration-platform,,,,,,,2026-08-31,0,Online NINEA registration launched; public search and sharing not on record,
dpi.registry--social-protection-register,3,SEN-dpi.registry-single-social-register-coverage,,,,,,,2026-08-31,0,One million households; ID linkage and use by main programmes not on record,
dpi.registry--electoral-register,2,SEN-dpi.registry-feb,,,,,,,2026-08-31,0,Digital roll revised periodically; public access to the roll not on record,
dpi.registry--tax-register,2,SEN-dpi.registry-ninea|SEN-dpi.mis-sentaxe,,,,,,,2026-08-31,0,Computerised register issuing NINEA; integrity and linkage not assessed,
dpi.registry--land-register,2,SEN-dpi.registry-parcels|SEN-dpi.mis-sifcom,,,,,,,2026-08-31,0,Parcels surveyed under a project; land information system in preproduction,
dpi.mis--health,,,,,,,,,2026-08-31,0,Digital-health bill and a mortality tool pilot only; no HMIS evidence in rows,
dpi.mis--education,2,SEN-dpi.mis-simen|SEN-dpi.exchange-planet3,,,,,,,2026-08-31,0,SIMEN reaches about a fifth of schools; published annual census not on record,
dpi.mis--social-protection,2,SEN-dpi.mis-cfsmis,,,,,,,2026-08-31,0,MIS in development; payment digitisation pilot outstanding,
dpi.mis--justice,2,SEN-dpi.govtech-e-justice,,,,,,,2026-08-31,0,e-Justice piloted in Dakar with UNDP support; no court coverage or case volume published,
dpi.mis--tax,3,SEN-dpi.mis-sentaxe|SEN-dpi.govtech-sentimbre,,,,,,,2026-08-31,0,E-filing and payment on separate platforms; uptake not published,
dpi.mis--customs,3,SEN-dpi.mis-gainde,,,,,,,2026-08-31,0,GAINDE dematerialised in connected units only; port single window at pilot,
dpi.mis--land,2,SEN-dpi.mis-sifcom,,,,,,,2026-08-31,0,SIFCOM in preproduction in 55 communes,
dpi.govtech--e-government-services,3,SEN-dpi.govtech-citizen-single-window|SEN-dpi.govtech-public-procurement-platform-appel|SEN-dpi.govtech-regulator-digital-platforms,,,,,,,2026-08-31,0,Several portals transacting; no usage published or service inventory maintained,
digital.localgov--ict-infrastructure-for-local-government,2,SEN-digital.localgov-prodap|SEN-digital.rural-mairie-satellite|SEN-digital.localgov-commune-level-systems-other,,,,,,,2026-08-31,0,Six-commune pilot and a supply convention; connected administrations in some regions not shown,
digital.localgov--digitalisation-of-local-government-records,3,SEN-digital.localgov-obfiloc,,,,,,,2026-08-31,0,Local finance records centralised on a Treasury platform; other record types not shown,
digital.rural--digitalisation-of-rural-health-clinics,3,SEN-digital.rural-healthcapture,,,,,,,2026-08-31,0,Routine platform from health-post level; rural coverage share not published,
digital.rural--digitalisation-of-rural-primary-schools,2,SEN-capacity.literacy-starlink-primary-schools,,,,,,,2026-08-31,0,Education ministry plan announced 2026-08-26 to connect 8000 primary schools by satellite; nothing delivered on record,
digital.rural--digitalisation-of-rural-registry-offices,3,SEN-digital.rural-rural-digital-data-capture,,,,,,,2026-08-31,0,400 centres interconnected; rural share of offices not published,
digital.rural--digitalisation-of-rural-police-stations,2,SEN-digital.rural-cybercrimereport,,,,,,,2026-08-31,0,Central reporting platform in test; no provincial station named,
tech.ai--use-of-ai-in-sectoral-management-information-systems,2,SEN-tech.ai-taxauditalgorithm|SEN-tech.ai-sectoralai,,,,,,,2026-08-31,0,Tax audit algorithm was a field trial; cadastral AI under experiment,
tech.ai--development-of-national-regional-ai-systems,2,SEN-tech.ai-wolof-french-ai-tutor,,,,,,,2026-08-31,0,AI Factory still at tender stage; no national model or compute facility in service,
tech.ai--control-of-ai-abuse,3,SEN-tech.ai-presscode|SEN-tech.ai-cdpdeepfakes,,,,,,,2026-08-31,0,Existing law applied to deepfakes; no AI authority or enforcement on record,
tech.industry--national-capacity-in-dt-related-production,4,,0.4181,% of GDP,2023,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,on official statistics via wdi-ict-service-exports-gdp,
tech.innovate--technology-hubs,2,SEN-tech.innovate-technologypark,,,,,,,2026-08-31,0,Technology park 95 per cent built and blocked; no hub cohorts on record,
tech.innovate--tech-startup-ecosystem,3,SEN-gov.legislate-startup-act-labelling-process,,,,,,,2026-08-31,0,Law and decree with labelling launched; no labelled count or fund financing on record,
capacity.training--dt-related-training-in-secondary-education,4,,67.2693,% of secondary schools,2024,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-08-31,0,on the country's reported figure via uis-4a1-secondary-internet,
capacity.training--graduates-entering-dt-ecosystem,4,,0.5959,% of employment,2024,ref:ilostat-isic-j-employment@2026-09-23,,,2026-08-31,0,on a survey figure via ilostat-isic-j-employment,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,2,SEN-capacity.research-two-ai-research-laboratories,,,,,,,2026-08-31,0,Two AI labs launched with no budget or output on record,
include.access--citizen-feedback-portals,2,SEN-include.access-oilgasgrm,,,,,,,2026-08-31,0,Sector grievance channel launched; digital cases not on record and Médiateur channel not shown digital,
include.access--citizen-participation-in-policy,2,SEN-gov.discourse-jubbanti,,,,,,,2026-08-31,0,One consultation platform with no constituting instrument; nothing in the window changes the 12-month record,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,2026-08-31,0,Only a training programme for blind people; no accessibility law or policy in rows,
include.access--inclusion-of-refugees-and-idps,,,,,,,,,2026-08-31,0,Humanitarian assistance initiative only; no registration or documentation evidence,
data.statistics--national-strategy-for-development-of-statistics,2,SEN-data.statistics-snds,,,,,,,2026-08-31,0,Third SNDS expired 2023; successor referenced but not held and under revision,
data.statistics--censuses-and-surveys,,,,,,,,,2026-08-31,0,Only a peer exchange of an inclusive-data initiative; no census or survey programme in rows,
data.statistics--statistics-from-administrative-data,2,SEN-data.statistics-anec-mandate,,,,,,,2026-08-31,0,Civil-status yearbook mandated and protocol signed; no product on record,
data.open--use-of-open-data,2,SEN-data.open-anads|SEN-data.open-open-government-data-policy,,,,,,,2026-08-31,0,Catalogue access licensed or withheld; no open licence on record,
data.satellite--agricultural-use-of-satellite-data,3,SEN-data.satellite-cse-bulletin|SEN-data.satellite-use-satellite-data-public,,,,,,,2026-08-31,0,Standing vegetation bulletin for pastoral zones; national multi-purpose use not shown,
data.satellite--meteorological-use-of-satellite-data,3,SEN-data.satellite-anacim-satellite,,,,,,,2026-08-31,0,MTG imagery used for nowcasting; WIGOS or GBON implementation not on record,
