indicator_id,progress,summary,developments,row_ids
gov.regional--regional-legal-harmonisation,No change,A [fintech licence-passporting memorandum with Rwanda](2025-02-26-bank-of-ghana-press-release-ghana-rwanda-mou-licence-passporting) signed in February 2025 remains unpublished by either central bank.,"Which licence categories are recognised and on what conditions is therefore unestablished as at July 2026 ([memorandum](2025-02-26-bank-of-ghana-press-release-ghana-rwanda-mou-licence-passporting), [compliance cost](2026-07-30-the-compliance-cost-can-africa-build-a-regulatory-home-for-its-fintechs)).

Separately, an anti-illicit-flows policy tracker piloted here over eighteen months alongside five other states has been endorsed for continental roll-out from diagnostic pilot to standing self-assessment instrument, the finance ministry reporting it contributed to recovering millions of dollars in revenue; no Ghana-specific score, findings or reform list is published ([tracker](2026-08-06-au-member-states-endorse-continental-roll-out-of-anti-iffs-policy-tracker)).",GHA-gov.regional-ghana-rwanda-fintech-licence-passporting-mem|GHA-gov.regional-anti-iffs-policy-tracker
gov.regional--shared-regional-infrastructure,Advanced,"A [three-country identity pilot](2026-08-11-giz-smart-africa-digital-sovereignty-interview) would recognise a digital identity issued in one state in the other two, and a frequency agreement was finalised with Burkina Faso.","The pilot runs with Rwanda and Benin, presented as the first step to a single African digital market by 2030 with eighteen further countries said to be joining, and is run through a continental alliance with German development cooperation; no scale, service, date or governing instrument is stated ([pilot](2026-08-11-giz-smart-africa-digital-sovereignty-interview)).

A cross-border frequency coordination agreement with Burkina Faso was finalised in August 2025 with agreed signal-strength thresholds in response to consumer interference complaints, and nothing has been filed since on the thresholds set or compliance with them ([agreement](2025-08-21-ghana-burkina-interference-frequences-transfrontalieres)).",GHA-gov.regional-cross-border-digital-identity-pilot|GHA-infra.connect-ghana-burkina-faso-frequency-coordination-ag
gov.regional--cross-border-data-transfers,Advanced,"A [United States health data-sharing agreement was refused](2026-07-30-world-insights-us-health-aid-meets-resistance-across-africa) in April 2026, and the medical regulator is pressing for an African verification exchange.","On the data-protection regulator's account the five-year agreement covered not only health data sets but metadata, dashboards, reporting tools, data models and data dictionaries, gave ten United States entities access requiring no prior Ghanaian approval, required 25 years of citizens' health records, and settled disputes under United States law against US$109m subject to congressional appropriation ([refusal](2026-07-30-world-insights-us-health-aid-meets-resistance-across-africa)).

The terms are the regulator's executive director quoted by a state news agency rather than a published text, and a further reported demand to integrate the national identity database with American systems in real time is attributed to another agency citing unnamed sources.

In the other direction the medical and dental council is pressing African health regulators for shared infrastructure to verify qualifications, licence status and disciplinary records of health workers moving across borders; nothing is built ([proposal](2026-08-20-ghanaian-times-ghana-pushes-stronger-cross-border-health)).",GHA-gov.protect-us-health-data-sharing-agreement|GHA-gov.regional-african-health-regulator-data-exchange
gov.standards--national-interoperability-standards,"No change, an old system re-announced with nothing new behind it","A [national data exchange hub](2026-07-31-govt-committed-to-building-ai-ecosystem-to-create-jobs-promote-economic-growth) was named again in July 2026 for standardised sharing between institutions, with no design, cost or timetable.","A hub was launched in 2009 and stalled on funding and unclear mandates ([the 2009 system](2024-01-01 Ghana national data exchange case study (Digital Impact Alliance))).

The communications minister named a National Data Exchange Hub the government plans to establish, without saying whether it revives that system or replaces it ([re-announcement](2026-07-31-govt-committed-to-building-ai-ecosystem-to-create-jobs-promote-economic-growth)).

The interoperability legal base is being rebuilt through the harmonisation bill in parallel, so a standard, a platform and a statute are all announced and none is in force.",GHA-gov.standards-government-data-exchange-hub
gov.standards--national-quality-standards,Advanced,"The [standards authority Act of 2022](2022-06-30-ghana-standards-authority-act-2022) is in force, and a [metrology institute project entered its second phase](2026-03-24-gsa-hosts-steering-committee-meeting-on-national-metrology-institute-ii-project).","The founding statute [came into force on 30 June 2022, establishing the standards authority and its mandate for national standardisation, conformity assessment and metrology, and was amended by the accreditation service Act of 2023](2022-06-30-ghana-standards-authority-act-2022).

2026-03-19 - the authority and a German partner institute [held a steering committee on the second phase of a project to modernise the metrology system toward a self-sustaining, internationally recognised national metrology institute](2026-03-24-gsa-hosts-steering-committee-meeting-on-national-metrology-institute-ii-project).

The Act's operative text is not held - the legal database's viewer failed on two attempts and only the citation and history page was captured - so what the mandate obliges in detail rests on the citation rather than the text.",GHA-gov.standards-standards-authority-act
gov.standards--adoption-of-international-standards,Advanced,"A [tier IV data centre hosting the customs system took information-security certification](2026-02-24-ghana-link-secures-iso-iec-27001-2022-certification-for-tier-iv-data-centre), and [metrology modernisation aims at international recognition](2026-03-24-gsa-hosts-steering-committee-meeting-on-national-metrology-institute-ii-project).","2026-02-24 - a new tier IV data centre in the second city [hosting the integrated customs management system secured information-security certification, engineered for high availability, fault tolerance and business continuity on a near-zero-downtime migration](2026-02-24-ghana-link-secures-iso-iec-27001-2022-certification-for-tier-iv-data-centre). It is a certification of a facility hosting a government system rather than of the government's own estate.

2026-03-19 - the standards authority and a partner institute [opened the second phase of a project aiming at a self-sustaining, internationally recognised national metrology institute](2026-03-24-gsa-hosts-steering-committee-meeting-on-national-metrology-institute-ii-project).

No count of international standards adopted nationally, and no conformity-assessment output, is published against either.",GHA-infra.store-government-off-site-storage|GHA-gov.standards-standards-authority-act
gov.discourse--non-governmental-contribution-to-national-policy,Advanced,A [community media cyber project](2026-08-03-ghana-national-community-media-cyber-capability-project) is training about 60 media houses and more than 100 journalists and proposes a standing cyber-security press corps.,"The project is Czech-funded and implemented with the cyber security authority and a digital-transformation centre, running in Accra through August 2026 and in Kumasi in September, and certifying those who complete every session and file a report ([project](2026-08-03-ghana-national-community-media-cyber-capability-project)).

A session at Accra on 19 August put newsroom devices to journalists as deliberate targets rather than accidental victims, citing a regional spyware precedent ([training session](2026-08-19-ghana-journalists-digital-threats-cybersecurity-training)).

The press corps is proposed rather than constituted and no budget is published ([press corps](2026-08-04-csa-to-establish-press-corps-to-strengthen-cybercrime-reporting)).",GHA-infra.cybersec-community-media-cyber-capability-project
gov.discourse--open-discussion-of-government-policy,Regressed,"Citizens reporting demands for unofficial payments rose to [69 per cent in the second half of 2025](2026-08-08-ghana-gss-digitalisation-bribe-demands) from 51 per cent, with digitalisation named as the response.","The statistical service's governance series names digitalisation, fee transparency and public education as its remedies, citing a marked fall in bribery at the passport office after digitisation, a comparison asserted without a before-and-after figure ([governance series](2026-08-08-ghana-gss-digitalisation-bribe-demands)).

The Office of the Chief of Staff has directed the ten institutions the series flagged as high-risk to report back on remediation. It is a survey series rather than a case count, and the base holds no published response from any of the ten.

2026-09-01 — the civic education commission named misinformation, disinformation, hate speech and synthetic media a threat to democratic stability and social cohesion, its chair saying citizens can no longer treat seeing and hearing as proof; external support was announced at the same event for a verification and investigative skills programme ([engagement](2026-09-01-myjoyonline-misinformation-deepfakes-ncce)). The commission states a threat; nothing on the ledger measures it.",GHA-gov.discourse-unofficial-payment-demands|GHA-gov.discourse-misinformation-and-deepfakes
finance.budget--sustainable-domestic-financing-of-digital-transformation,Advanced,"The 2026 appropriation carries [GHS 729,947,850 for ICT infrastructure and regulation](2026-01-01-gha-2026-026-02602), of which GHS 591,947,850 is domestically funded.","A further GHS 100,000,000 goes to ICT capacity development ([appropriation](2026-01-01-gha-2026-026-02602)); the domestic figure resolves to GHS 536,745,448 for the information technology agency, GHS 25,346,198 for the cyber-security authority, GHS 17,308,560 for the capacity centre, GHS 9,720,400 for the data-protection regulator and GHS 2,827,244 for the domain registry ([appropriation](2026-01-01-gha-2026-026-02602), [agency vote](2026-01-01-gha-2026-026-02603-02603001)).

The regulator's GHS 9,720,400 is entirely its own internally generated funds with no Consolidated Fund allocation, and the mid-year fiscal review names none of these lines ([mid-year review](2026-07-23-ghana-2026-mid-year-fiscal-policy-review-speech)).

Parliament separately approved multi-year commitments for three revenue platforms with published benefit projections and no disclosed cost, duration or termination terms ([approval](2026-07-30-ghana-parliament-approves-electronic-revenue-platform-expenditure)), the opposition alleging the cross-border operator takes up to 3 per cent of collections, which it estimates at about GH¢690m a year ([objection](2026-07-31-ghana-minority-rejects-three-digital-tax-deals)).",GHA-finance.budget-domestic-digital-transformation-appropriatio|GHA-finance.budget-multi-year-commitment-for-three-revenue-plat
finance.mou--strategic-relationships,Advanced,"A [trade-facilitation country programme](2026-08-14-ghana-trademark-africa-mou-renewal) was renewed in August 2026, covering digital customs systems at a joint border post.","The renewal continues trade-facilitation and continental free-trade readiness work, including digital customs systems at the Akanu-Noepe joint border post and support for more than 1,250 women and small-scale cross-border traders ([renewal](2026-08-14-ghana-trademark-africa-mou-renewal)).

No financing sum, term or workplan is stated, and the same border post is the subject of a regional interoperability dialogue recorded on a neighbouring ledger.",GHA-finance.mou-trademark-africa-country-programme
