row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
MRT-gov.standards-public-finance-statistics-assistance,MRT,gov.standards,Governance,instrument,Technical assistance on public finance statistics and state-enterprise debt,Implemented,2026-09-03,Mission received 3 September 2026,,Baseline not held,Did not exist,"The finance minister received an International Monetary Fund technical assistance mission on public finance statistics and state-owned enterprise debt, led by a regional public finance statistics adviser with the fund's resident representative present. It works on strengthening compilation in line with the 2014 government finance statistics manual, and discussions reviewed progress, results so far and next steps on the collection, reliability and consolidation of state-owned enterprise financial data",2026-09-03-mauritania-imf-public-finance-statistics-standards,,"no baseline, target or publication commitment is stated for the state-enterprise debt data the mission is working on, so what is currently held about it stays unknown"
MRT-finance.budget-ministry,MRT,finance.budget,Finance,measure,Digital ministry budget,,2026-06-30,,,,,"US$24.2m for 2026, up 104.6% on the previous year",2026-06-30-national-cloud-launch-ecofin,,
MRT-finance.mou-isdb,MRT,finance.mou,Finance,instrument,Islamic Development Bank digital financing,Planned,2026-04-16,"Agreement in principle for US$50m, 14 April 2026",,Advanced,Did not exist,"Agreed in principle for US$50m covering digital infrastructure, cybersecurity, interoperability and skills; no signed instrument, disbursement or schedule is held",2026-04-16-isdb-50m-digital-financing-wearetech|2026-01-01-islamic-development-bank-mrt-2026-mauritania-digital-transformation-bw11,,
MRT-finance.new-digitaly,MRT,finance.new,Finance,instrument,Digital-Y German cooperation project,Implemented,2026-03-27,Supporting the public digital service standards framework,,No change,Running from January 2025 at EUR 4m,"Running; supporting the standards framework, with no output or completion report published",2024-01-01-bmz-mrt-001-promotion-of-digital-transformation-digital-y-forderung|2026-03-27-public-digital-services-standards-framework-techafricanews,,
MRT-finance.new-eibcovid,MRT,finance.new,Finance,instrument,EIB COVID-19 resilience submarine cable financing,Implemented,2020-01-01,Committed in 2020,,No change,Committed,Committed; no completion or outcome report is held,2020-01-01-eib-mrt-001-mauritania-covid-19-resilience-submarine-cable,,
MRT-finance.new-eibellalink,MRT,finance.new,Finance,instrument,EIB financing for the EllaLink connection,Implemented,2025-07-28,More than EUR 43.5m committed by the EIB and the EU,,No change,"Committed, with construction under way",Committed; the cable is not yet commissioned,2025-01-01-eib-mrt-2025-ellalink-submarine-cable-connection-bw04|2025-07-28-ellalink-second-cable-launch-ami,,
MRT-finance.new-wardip,MRT,finance.new,Finance,instrument,WARDIP digital transformation programme,Implemented,2026-06-30,Financed the national cloud launched in June 2026,,Advanced,"Under implementation, with the national PKI procurement and cloud build outstanding",The national cloud launched under it; the PKI procurement remains unawarded,2023-01-01-world-bank-mrt-2023-wardip-sop1-mauritania-bw01|2023-11-07-worldbank-dtfa-wardip-sop1-pad4756|2026-06-30-national-cloud-launch-ecofin,,
MRT-finance.new-wbdpf,MRT,finance.new,Finance,instrument,"World Bank private sector, digital and human capital reform financing",Implemented,2021-07-22,"US$30m IDA grant, the second of three operations",,No change,Disbursed,Disbursed; no third operation is on record,"2021-06-22 Mauritania Second Private Sector, Digital and Human Capital Reform DPF (P171238, World Bank)|2021-07-22-wb-mrt-001-mauritania-2nd-second-private-sector-digital",,
MRT-infra.connect-5g,MRT,infra.connect,ICT Infrastructure,instrument,5G licences,Implemented,2026-08-11,Commercial network launched at Nouakchott 2026-08-10,,Advanced,Did not exist; the process opened on 2 December 2025,"Four fifteen-year licences to Mauritel, Mattel, Chinguitel and the new entrant Rimatel, bids of MRU 252.6m to 305m plus 5% of revenue; Chinguitel launched the country's first commercial 5G network in Nouakchott on 10 August 2026, no coverage footprint or subscriber figure published The second operator launched its network at Nouakchott on 10 August 2026 under the digital transformation minister; no coverage, tariff or subscriber figure is stated.",2026-08-11-mauritania-chinguitel-5g-launch|2026-08-10-mauritania-chinguitel-5g-launch|2026-04-15-5g-provisional-licence-winners-techafricanews|2026-08-03-ookla-5g-north-africa-one-year-on|2026-07-22-maroc-telecom-rapport-financier-semestriel-2026,,the award broke the three-operator structure
MRT-infra.connect-ace,MRT,infra.connect,ICT Infrastructure,instrument,ACE submarine cable landing,Implemented,2026-05-05,Sole international cable since 2011,,No change,The country's only international cable,The country's only international cable in service,2026-05-05-second-cable-connectivity-baseline-ecofin|2025-05-08 Mauritania - Nouakchott data centre inaugurated (EIB),,
MRT-infra.connect-chinguitelnetwork,MRT,infra.connect,ICT Infrastructure,instrument,Chinguitel network modernisation,Implemented,2025-11-13,Full modernisation completed in Nouakchott with Huawei,,,,"Completed; no coverage, capacity or subscriber figure was published with it",2025-11-13-chinguitel-huawei-network-modernisation-techafricanews,,
MRT-infra.connect-ellalink,MRT,infra.connect,ICT Infrastructure,instrument,EllaLink second submarine cable,In development,2026-05-23,Phase-1 coastal landing completed at Nouadhibou,,Advanced,"Project launched at Nouadhibou in July 2025: 669 km, 200 Gb/s rising to 12 Tbit/s, EIB and EU financed","Phase-1 coastal landing complete at Nouadhibou, offshore laying scheduled for August 2026 and commissioning expected in the first quarter of 2027","2026-05-04-ellalink-second-cable-phase1-landing-ami|2025-07-28-ellalink-second-cable-launch-ami|2026-05-23 Orange-backed subsea cable to connect Nigeria, 19 other countries",,
MRT-infra.connect-ipv6deployment,MRT,infra.connect,ICT Infrastructure,instrument,IPv6 deployment across operator networks,In development,2026-07-24,All licensed operators have activated IPv6 across networks and services,,Advanced,Adopted as a strategy in 2024 with no operator activation reported,"All operators have activated IPv6, with one unnamed operator past 15% of subscribers migrated (2026-07) against a 25% end-2026 target",2026-07-24-mauritania-all-operators-activate-ipv6-national-strategy|2024-05-01-mauritanie-strategie-nationale-transition-ipv6,,
MRT-infra.connect-medusa,MRT,infra.connect,ICT Infrastructure,instrument,"MEDUSA cable, sub-Saharan component",Planned,2022-01-01,EIB financing recorded for the sub-Saharan component,,No change,"Financed, with no landing on record","Financed; no landing, route or commissioning date is on record",2022-01-01-eib-mrt-002-medusa-submarine-cable-system-ssa-component,,
MRT-infra.connect-sahelconnectivity,MRT,infra.connect,ICT Infrastructure,instrument,Sahel digital connectivity support,In development,2026-06-15,Ericsson with Luxembourg and Swedish support named for Sahel connectivity,,,,"Announced; no site, capacity or delivery figure for Mauritania is published",2026-06-15-ericsson-luxembourg-sweden-sahel-digital-connectivity,,
MRT-infra.connect-satellite,MRT,infra.connect,ICT Infrastructure,instrument,Satellite internet licences,In development,2026-07-07,Three firms provisionally selected across two lots,,Advanced,Did not exist; the tender opened on 22 January 2026,"BRAINSAT, VDM and Mattel provisionally retained from nine bids, with VDM and Mattel required to match BRAINSAT's offer; no award, launch date or operating framework published",2026-07-07-mauritanie-trois-entreprises-selectionnees-services-telecoms-satellite|2026-01-29-satellite-internet-licence-tender-are-techafricanews,,"thirteen firms took the dossier; BRAINSAT bid US$800,000 for the mobile lot and US$3m for capacity, VDM US$50,000 and Mattel MRU 6.5m. The regulator's own communique is not held; the figures reach the wiki through Agence Ecofin's account of it"
MRT-infra.store-cloud,MRT,infra.store,ICT Infrastructure,instrument,National cloud platform,Implemented,2026-08-11,"Data-security testing and migration preparation ahead of go-live, 2026-08-11",,Advanced,Did not exist,"Launched to host government data and services domestically and centralise public IT; no migration timeline, capacity or cost disclosed As at 11 August 2026 the donor-funded national government cloud was in data-security testing and migration preparation ahead of go-live.",2026-08-11-mauritania-world-bank-national-data-centre-visit|2026-06-30-national-cloud-launch-ecofin,,
MRT-infra.store-datacentre,MRT,infra.store,ICT Infrastructure,instrument,Nouakchott Tier III national data centre,Implemented,2025-08-20,"Inaugurated 8 May 2025, EUR 15m EIB-financed and Uptime-certified",,No change,"In service, operated by International Mauritania Telecom","In service; no capacity, utilisation or migration figure has been published since","2025-05-08 Mauritania - Nouakchott data centre inaugurated (EIB)|2025-08-20 Construction of a Datacenter in Nouakchott, Mauritania (EEAS)",,
MRT-infra.energy-power,MRT,infra.energy,ICT Infrastructure,instrument,Power supply to network sites and the data centre,Not held,,,,,,,,,
MRT-infra.energy-somelecdigital,MRT,infra.energy,ICT Infrastructure,instrument,SOMELEC digital-transformation programme,In development,2024-12-04,"FY2024 procurement plan (revised 4 December 2024) itemises a data-centre fit-out, an ERP/CRM system and smart-metering and dispatch studies, each with a target completion date",,,,"A FADES-financed data-centre fit-out (launched July 2023, due October 2024), a FADES+SOMELEC-financed ERP and CRM system with infrastructure (in procurement, due June 2025), a second IDA-financed ERP study (due December 2025), an IDA-financed geo-referenced database for the national electrification strategy with server-operations training (due October 2025), and IDA-financed advanced-metering and national-dispatch studies (due October-November 2025); two telecoms engineers recruited under AfDB financing; no item is reported complete",2024-12-04-mauritania-somelec-pppm-2024-procurement-plan,,"SOMELEC's own data centre, distinct from the government's Nouakchott national data centre and national cloud"
MRT-infra.cybersec-bcmplatform,MRT,infra.cybersec,ICT Infrastructure,instrument,Central Bank digital reputation protection platform,Implemented,2026-07-08,Detection figures for the first half of 2026 reported by PAFIID,,,,"Operating with AI support: more than 10,000 electronic threats detected in the first half of 2026, of which 470 were confirmed and removed, and 20 digital identities protected",2026-07-08-pafiid-bcm-cyber-threats-elvetach,,
MRT-infra.cybersec-cert,MRT,infra.cybersec,ICT Infrastructure,instrument,National computer emergency response team,Planned,2026-02-10,Provided for under the 2022-2025 cybersecurity strategy; nothing on record built,,No change,Planned,"Planned; no establishing instrument, staffing or premises is on record",2026-02-10-digital-economy-country-commercial-guide-tradegov,,
MRT-infra.cybersec-strategy,MRT,infra.cybersec,ICT Infrastructure,instrument,National Cybersecurity Strategy 2022-2025,"Implemented, period expired",2026-02-10,Ran 2022 to 2025; no successor is published,,No change,"In its final year, with a CERT planned","Its period has ended and no successor, evaluation or CERT is on record",2026-02-10-digital-economy-country-commercial-guide-tradegov,,recorded by a reference guide; the strategy text is not held
MRT-dpi.exchange-nationaldata,MRT,dpi.exchange,DPI,instrument,National data management system,In development,2026-07-29,"Two-day workshop opened on data governance and blockchain, 27 July 2026",,Advanced,Did not exist,"Being scoped for inter-administration integration with blockchain proposed as its trust layer, on a national blockchain policy in consultation since November 2025 naming land administration, trade, public procurement and natural-resource management; no draft text, adoption date or budget published",2026-07-27-ami-atelier-blockchain-administration-publique|2026-07-29-mauritania-blockchain-public-services-undp,,
MRT-dpi.id-biometricsim,MRT,dpi.id,DPI,instrument,Biometric SIM identification,Implemented,2026-01-16,"Formal notices issued to the three operators, January 2026",,Advanced,"Deactivation of non-biometric SIMs ordered in October 2023, with compliance not established","Formal notices to Mattel, Mauritel and Chinguitel with a two-month deadline before sanctions of up to 3% of turnover; no compliance outcome is on record",2026-01-16 Mauritania Steps Up Pressure on Telecom Operators Over Biometric Identification,,
MRT-dpi.id-houwiyeti,MRT,dpi.id,DPI,instrument,Houwiyeti digital identity application,Implemented,2026-08-11,"A full day of scheduled maintenance took the application down, 2026-08-08",,Advanced,"Launched in 2024 on the TECH5 platform, carrying document extracts and passport requests","In use by about 1.5 million citizens for 554,027 remote services, and the identity-verification backbone for the state services portal's fifteen-plus services and for private financial applications; a full day of scheduled maintenance on 8 August took all of it down at once","2026-08-11-mauritania-houwiyeti-outage-digital-sovereignty|2026-06-21-houwiyeti-usage-metrics-techrek|2024-08-15 Mauritania Launches Digital ID for e-Services, Built on TECH5 Platform (Houwiyeti)|2024-08-02 Mauritania launches digital ID app to boost access to services and improve governance|2024-08-01 Mauritania pilots digital ID app (e-ID Mauritania)|2023-08-18-anrpts-passport-demand-20000-2020-to-94000-2023",,"a 70% passport-request claim made in May 2025 does not reconcile with ANRPTS's own passport volumes and is not used; the usage figures are the reporting outlet's, and no operator statement on the outage or on redundancy is held"
MRT-dpi.id-anrpts,MRT,dpi.id,DPI,instrument,National Population Register,Implemented,2026-06-18,"Register figures given to deputies, June 2026",,Advanced,More than 94% of the population reported enrolled since 2020,"5.1m on the register against 3.4m in 2019, with more than 1.7m new enrolments, over 613,000 captured by a difficulties survey and 238 local commissions installed; enrolment is now a permanent public service under the 2025 reform",2026-06-18-etat-civil-parliamentary-id-exclusion-ladepeche|2025-05-20 African nations making digital ID gains in the face of common challenges (ID4Africa 2025),,a contested residual of citizens without papers falls disproportionately on Haratine and Afro-Mauritanian groups and sits in tension with the aggregate coverage claim
MRT-dpi.id-pki,MRT,dpi.id,DPI,instrument,National public key infrastructure and certificate management system,In development,2026-04-28,Bid deadline moved to 21 July 2026 by a second addendum,,Advanced,Did not exist,"Tendered in two lots under World Bank credit and twice extended, with evaluation reweighted to 40% technical and 60% cost; no award is held",2026-04-28-wardip-mauritanie-ap01-identite-numerique-pki,,the notice title promises a national digital identity system but the operative text describes only e-certification integrating with the existing register
MRT-dpi.pay-pamif,MRT,dpi.pay,DPI,instrument,PAMIF financial infrastructure modernisation,Implemented,2026-04-13,"Telecompensation, real-time settlement and automated refinancing reported delivered",,Advanced,Financial inclusion at 21% in 2019-20,"Financial inclusion at 55% in 2026 on the financier's own account, with BMCI transfers rising from 5,000 in the whole of 2023 to 94,000 in the second half of 2025; a second phase targets a fintech ecosystem",2026-04-13-pamif-financial-inclusion-afdb,,the figures are the African Development Bank's account of its own US$4.78m project
MRT-dpi.pay-etax,MRT,dpi.pay,DPI,instrument,Tax on electronic transactions,Implemented,2026-01-17,Introduced by the 2026 finance law,,Advanced,Did not exist,"In force at 0.1% on electronic transactions above MRU 5,000 and 10% on agent commissions, collected at source",2026-01-17-loi-finances-2026-electronic-transaction-tax-investtime,,
MRT-dpi.registry-biometric-driving-licences-and-plates,MRT,dpi.registry,DPI,instrument,Biometric driving licences and registration plates,Planned,2026-08-21,"Ministerial statement of a before-end-2026 target, 2026-08-21",,Advanced,Did not exist,"The equipment and transport minister stated that driving licences and vehicle registration plates would be digitised and issued in biometric form before the end of 2026, alongside continued reform of the land transport directorate",2026-08-21-ami-mauritanie-numerisation-permis-conduire-plaques,,"a stated target; no procurement, supplier or system specification is published"
MRT-dpi.registry-criminal-record-information-system,MRT,dpi.registry,DPI,instrument,National information system for the central criminal-record register,Enacted,2026-08-27,Decree adopted by the Council of Ministers 2026-08-27,,Advanced,Did not exist,"A decree adopted to build a secured national information system centralising, standardising and continuously updating criminal-record data, wiring courts, prosecution offices and the competent central services together electronically, allowing interoperability with related information systems and fixing responsibility for data entry and updating",2026-08-27-ami-conseil-ministres-cadastre-numerique-casier-judiciaire,,"presented by the justice minister; no build timetable, budget or operator is stated"
MRT-dpi.registry-cadastral-reference,MRT,dpi.registry,DPI,instrument,Referentiel national numerique des donnees foncieres et cadastrales,Enacted,2026-08-28,Digitisation critiqued publicly 2026-08-28,,Advanced,No integrated cadastral survey system meeting these requirements,"the digital cadastral reference enacted, and publicly criticised as a route to silent dispossession in a country where land is at the heart of social conflict",2026-08-28-kassataya-mauritanie-le-numerique-comme-instrument-de-depossession-silencieuse|2026-08-27-ami-conseil-ministres-cadastre-numerique-casier-judiciaire,,"aligned to ordonnance 83-127 of 5 June 1983, the code des droits reels and personal-data protection law; the decree states expressly that neither the reference nor the cadastral certificate creates, alters or extinguishes any real property right"
MRT-dpi.registry-rural-land-registration-platform,MRT,dpi.registry,DPI,instrument,Rural land concession registration platform,Implemented,2026-09-02,Registration window open to 18 September 2026,,Baseline not held,Did not exist,"The technical committee on the rural land and developer-plot allocation file called on all holders of rural land concessions inside the capital's urban zone to register on a national platform, running to 18 September 2026 with staffed help desks in the capital's three moughataas, following a declaration presented to the Council of Ministers on 28 April 2026",2026-09-02-mauritania-leegoud-land-registry-digitization,,"a two-week window with a hard deadline and no stated consequence for holders who miss it, no expected registration count and no description of what the platform does with a registration once made"
MRT-dpi.registry-consular,MRT,dpi.registry,DPI,instrument,Unified digital consular registry,Implemented,2026-07-29,Live for the Riyadh mission's zone of competence,,Advanced,Did not exist,"Live for Saudi Arabia, Bahrain and the Maldives, registering residence, geographic distribution and permitted activities and building a digital register of national skills abroad",2026-07-29-mauritania-two-consular-digital-platforms-gulf-maldives|2026-07-10-digital-consular-services-diaspora-wearetech,,"the consular registration desk remains the competent authority, so the platform layers onto the registry rather than replacing it"
MRT-dpi.mis-houwiyeticerts,MRT,dpi.mis,DPI,instrument,Education certificate service on Houwiyeti,Implemented,2025-07-24,Launched for extraction and confirmation of national education certificates,,No change,In service for certificates issued after 2013 or linked to the national identity number,In service; no usage figure is held,2025-07-24-houwiyati-national-certificates-service-ami,,
MRT-dpi.govtech-consular,MRT,dpi.govtech,DPI,instrument,Digital consular services platform,Implemented,2026-07-29,Launched 9 July 2026 with a first phase of nine online services,,Advanced,Did not exist,"Live, delivering consular registration, the consular card, travel authorisation, legalisation, powers of attorney, appointments and burial and repatriation permits without attending the mission",2026-07-10-digital-consular-services-diaspora-wearetech|2026-07-29-mauritania-two-consular-digital-platforms-gulf-maldives,,built by diaspora engineers with the digital ministry after consultations in 22 countries
MRT-dpi.govtech-digitised-civil-service-recruitment,MRT,dpi.govtech,DPI,instrument,Digitised civil service recruitment competition,Implemented,2026-08-18,Four-day examination for 390 posts opened 2026-08-18,,Advanced,Did not exist,"Candidate files filed through the state services platform for a four-day examination covering 390 civil service posts, part of a wider competition for 3,000 state employees and contract workers, run by the competitions commission with the digital transformation ministry",2026-08-18-ami-mauritanie-concours-recrutement-390-numerise,,"no application count, rejection rate or accessibility provision for candidates without connectivity is published"
MRT-dpi.govtech-khadematy-recruitment,MRT,dpi.govtech,DPI,instrument,Digitised civil-service recruitment,Implemented,2026-08-19,390-post competition run digitally from application to examination (2026-08),,Advanced,Did not exist,"Applications filed through the Khadematy platform and examinations sat on digital tablets at Nouakchott, for a 390-post competition inside a wider 3,000-post programme",2026-08-19-lequotidien-concours-recrutement-390-agents-numerise,,"the first competition the base holds that is digital end to end rather than at the application stage only; no candidate count, marking method, accessibility provision or fallback for a candidate unable to use a tablet is published, and nothing states how the results are audited"
MRT-dpi.govtech-einvoicing,MRT,dpi.govtech,DPI,instrument,Electronic invoicing for public institutions,Planned,2026-07-30,"Announced by the Finance Minister, 30 July 2026",,"Advanced, announced only",Did not exist,"Announced, to handle VAT and withholding at source by transferring data automatically to the tax directorate; no instrument, supplier or date published",2026-07-30-mauritania-public-bodies-tax-compliance-guide-workshop,,
MRT-dpi.govtech-ijraati,MRT,dpi.govtech,DPI,instrument,Ijraati administrative procedures portal,Implemented,2026-02-22,Launched consolidating more than 800 administrative procedures,,Advanced,Did not exist,"Live as a directory of more than 800 procedures with documents, processing times, agencies and tracking; no usage figure published",2026-02-22 Mauritania Centralizes 800 Administrative Procedures in New Digital Portal (Ijraati),,
MRT-dpi.govtech-khdamati,MRT,dpi.govtech,DPI,instrument,Khdamati remote transactions platform,Planned,2026-08-13,Integration with the Diwan territorial-administration system taken forward with German cooperation 2026-08-13,,"Advanced, announced only",Did not exist,"Named in a roadmap and now the subject of integration work with the Diwan territorial-administration system, discussed on 2026-08-13 with the German embassy's charge d'affaires and GIZ's resident director as part of decentralisation and local-development cooperation; no build, date or scope is published",2026-08-13-mauritania-diwan-khidmaty-digitalization-german-cooperation|2026-02-22 Mauritania Centralizes 800 Administrative Procedures in New Digital Portal (Ijraati),,"Diwan itself is not separately held; the integration is reported as under discussion, not delivered"
MRT-dpi.govtech-messervices,MRT,dpi.govtech,DPI,instrument,SNDE services on the Mes Services portal,Implemented,2026-08-04,Water utility services integrated into the portal from 4 August 2026,,Advanced,Did not exist,"Live, with the utility's transactions available remotely; German cooperation was credited without an amount, instrument or term, and no usage figure exists",2026-08-04-ami-numerisation-services-snde-portail-mes-services,,
MRT-dpi.govtech-stt,MRT,dpi.govtech,DPI,instrument,STT electronic tax services platform,Implemented,2026-07-30,"Adoption by public bodies disclosed at a tax workshop, 30 July 2026",,,,"Live, with 66 public bodies enrolled, 53 filing electronically and 3 paying through it, against 642 legally constituted public bodies of which 339 are active with the tax administration",2026-07-30-mauritania-public-bodies-tax-compliance-guide-workshop,,"around 20 public bodies are absent from the national taxpayer register; more than 500 taxpayers overall are on the tax directorate's electronic platform, producing 36.45% of directorate revenue in 2026"
MRT-digital.localgov-municipal,MRT,digital.localgov,Digitalisation,instrument,Municipal or regional digital services,Not held,,,,,,,,,
MRT-tech.ai-strategy,MRT,tech.ai,Technology,instrument,National AI Strategy 2025-2029,Implemented,2026-02-10,Recorded by a reference guide; the text is not held,,No change,"Recorded as existing, the text not held","Recorded as existing; nothing establishes its scope, commitments, budget or implementing body",2026-02-10-digital-economy-country-commercial-guide-tradegov,,
MRT-tech.industry-operators,MRT,tech.industry,Technology,instrument,Mobile operator market,Implemented,2026-04-15,A fourth operator entered at the 5G award,,Advanced,"Three licensed operators: Mauritel, Mattel and Chinguitel","Four, with the new entrant Rimatel licensed alongside the three incumbents",2026-04-15-5g-provisional-licence-winners-techafricanews,,
MRT-tech.innovate-ibtikar,MRT,tech.innovate,Technology,instrument,IBTIKAR technology park,Not held,,,,,,,,,
MRT-capacity.literacy-programme,MRT,capacity.literacy,Capacity,instrument,National digital literacy measurement,Not held,,,,,,,,,
MRT-capacity.training-language-model-summer-school,MRT,capacity.training,Capacity,instrument,Summer school on language models for low-resource African languages,Implemented,2026-08-25,First edition opened 2026-08-25,,Advanced,Did not exist,"First edition opened at Nouadhibou by the University of Nouakchott, taking participants through corpus construction and semantic annotation, model adaptation, training and evaluation, and on to prototypes in translation and conversational assistants",2026-08-25-ami-nouakchott-ai-language-models-summer-school,,"no participant count, budget or repeat commitment is stated; a German development agency spoke at the opening"
MRT-capacity.training-simplon,MRT,capacity.training,Capacity,instrument,Youth digital employability programme,Implemented,2026-07-23,"Launched for 2,150 beneficiaries across six cities, 23 July 2026",,Advanced,"Predecessor programme Tech pour la Mauritanie, closed in 2025","Running for 2,150 beneficiaries across six cities, about 2,000 of them young people, financed by France's Fonds Equipe France and implemented by Simplon",2026-07-23-ami-projet-employabilite-jeunes-numerique,,"the implementer puts its three-year record at about 5,000 people given basic digital skills"
MRT-capacity.research-programme,MRT,capacity.research,Capacity,instrument,National digital or data research programme,"Implemented, period expired",2023-01-05,CNESRS-accredited under arrêté 183 (17 February 2022) for May 2021 to May 2024; no renewal is on record,,,,"Calcul Scientifique, Informatique et Data Sciences unit at the Faculté des Sciences et Techniques, Université de Nouakchott, with 16 doctoral candidates concentrated in AI and data science (5G optimisation, blockchain/IoT process mining, health-data management, cloud-resource elasticity) and three theses defended in 2022; the accreditation period ended May 2024 with no renewal published",2023-01-05-mauritania-universite-nouakchott-calcul-scientifique-data-sciences,,
MRT-data.statistics-census5,MRT,data.statistics,Data,instrument,Fifth general population and housing census,Implemented,2026-08-10,Final regional results presented from 3 August 2026,,Advanced,,"Conducted entirely electronically for the first time - mapping, collection, processing and analysis all digital - with final results presented at regional workshops from August 2026",2026-08-03-mauritania-census-digitization,,The all-electronic claim is the statistics agency's own; no methodology document is held.
