indicator_id,progress,summary,developments,row_ids
gov.discourse--open-discussion-of-government-policy,Advanced,The information and communication code was [amended with the government's proposed exception to source protection struck on the floor](2025-12-29-com-alwatwan-assemblee-adopte-lf2026-et-loi-de-finances-rectificative-2025).,"The 2021 statute stood unamended at 292 articles. The Assembly of the Union [adopted an amending law by 31 votes of 33 deputies, amending twenty-five articles and deleting eighteen, with the government's proposed exception to source protection struck on the floor, so source protection is now unqualified](2025-12-29-com-alwatwan-assemblee-adopte-lf2026-et-loi-de-finances-rectificative-2025).

Neither the amending law's text nor a promulgating decree is held, and the whole account is one national-press report of the plenary. A legislature narrowing a government's own proposed exception is the clearest instance of open contest over digital policy the base records for this country.",COM-gov.discourse-code-de-l-information-et
finance.budget--sustainable-domestic-financing-of-digital-transformation,"Mixed, the digital ministry's vote rose 51.66% and a finance-ministry systems directorate was funded at three times it while the digital chamber's line was cut and the regulator appears in no budget at all","The digital ministry's vote rose to [KMF 338,724,932 for 2026](2026-01-16-com-2026-09-0902), while the [finance ministry's systems directorate took KMF 277,128,000](2026-01-16-com-2026-08-0825).","The digital ministry went from [KMF 235,315,816 for 2025, revised to KMF 223,337,645](2025-12-29-com-alwatwan-assemblee-adopte-lf2026-et-loi-de-finances-rectificative-2025), to [KMF 338,724,932 for 2026, up 51.66 per cent, including the first appropriated state capital line for the ministry in the three-year corpus at KMF 50,000,000](2026-01-16-com-2026-09-0902) - about 0.34 per cent of the ministry block, roughly EUR 690,000.

The largest single digital appropriation sits elsewhere: the [finance ministry's information systems directorate took KMF 277,128,000 against a revised 2025 comparator of nil on every line](2026-01-16-com-2026-08-0825), 82 per cent of the whole digital ministry's vote.

The [digital chamber's transfer line fell to KMF 50,000,000 from KMF 73,000,000](2026-01-16-com-2026-09-0910). The 2024 outturn was [KMF 183,586,075, 26.89 per cent of the rectified appropriation](2023-11-27-com-2024-09), and the [regulator, funded wholly by statutory levy, is absent from every budget instrument for a third consecutive year](2024-02-02-com-decret-24-003-pr-promulgation-loi-23-024-au-communications-electroniques). The one digital line outside the digital ministry that the base can trace, a [website and internet consumption line, was cut to KMF 15,000,000 by a ministerial virement six weeks before the 2024 year end and has had no published position since](2024-11-01-com-2024-31-9998-6153).",COM-finance.budget-website-and-internet-consumption-line|COM-finance.budget-digital-ministry-annual-vote|COM-finance.budget-information-systems-directorate-of-the|COM-finance.budget-chambre-du-numerique-transfer-line|COM-finance.budget-execution-of-the-digital-ministry|COM-finance.budget-loi-de-finances-rectificative-for|COM-finance.budget-regulator-funding-under-the-statutory|COM-gov.legislate-loi-n-14-031-au
finance.mou--strategic-relationships,Advanced,A [card and merchant partnership with a global payment network was announced across five markets](2025-11-29-axian-mastercard-digital-payments-partnership-techreviewafrica) including this one.,"2025-11 - a [partnership was announced covering virtual and physical cards plus merchant solutions through a group's wallet brands across five markets including the Comoros](2025-11-29-axian-mastercard-digital-payments-partnership-techreviewafrica). It is the only source on this subject the base holds for the country, and no Comoros launch date, volume or value is stated.

2025-06 - a [protocol was signed at Moroni with the agriculture chambers, its objectives including a national digital agricultural register and building the chambers' digital capacity](2025-06-01-com-anaden-realisations-numeriques-data-center-e-msomo-padec). The register is named as an objective with no build, timetable, financier or budget line on record, and no dated progress on the protocol is held.",COM-finance.mou-card-and-merchant-partnership-with|COM-finance.mou-protocol-with-the-agriculture-chambers|COM-dpi.registry-national-digital-agricultural-register
finance.new--mobilisation-of-non-state-finance,No change,"A [EUR 25m operator loan was agreed in June 2025](2025-06-20-yas-comoros-ifc-25m-loan-techafricanews) with no drawdown, spend, site count or coverage outcome held.","2025-06-20 - a [EUR 25,000,000 loan was agreed to the second mobile operator, a prior EUR 13m facility from 2019 having been fully repaid that month, with deployment stated to begin in 2025 for fifth-generation, fibre to the home and to the office, and inter-island connectivity](2025-06-20-yas-comoros-ifc-25m-loan-techafricanews). No drawdown, spend, site count or coverage outcome is held, and the [group's 2026 restatement adds no delivery figure](2026-02-02-axian-telecom-next-2030-vision-comoros-techreviewafrica). The [lender's own project disclosure is not held](2025-01-01-ifc-com-2025-yas-comoros-broadband-bw03).

A [US$82,000,000 pledge across three countries including this one, targeting 97 per cent population coverage and six million connected by 2030, has no country split, interim milestone or progress report on file](2025-04-01-axian-telecom-82m-4g-madagascar-comoros-tanzania-techafricanews), so no Comorian position can be derived from it.",COM-finance.new-loan-to-the-second-mobile|COM-finance.new-connectivity-pledge-across-three-markets
finance.new--development-partner-project-financing,"Advanced, on procurement notices rather than delivery","A [general procurement notice opened the e-government project in March 2026](2026-03-12-com-bid-avis-general-passation-marches-e-gouvernement-anaden), with no domestic appropriation on any component.","The continental bank's digitisation project was [launched over 27 to 28 March 2025 as a four-year programme](2025-03-20-padec-afdb-digital-economy-project-ptab-validation-lagazette), with [US$4,511,079 disbursed of a US$5,985,000 commitment and no delivery milestone published in the sixteen months since](2024-01-01-afdb-com-001-comoros---project-to-support-the). Its envelope is unreconciled: an [entity page carries EUR 9,510,000 approved against a total project cost of EUR 22,530,000](2024-01-01-afdb-com-001-comoros---project-to-support-the).

A second lender committed [a US$400,000 grant and a US$6,500,000 loan, nothing disbursed as at 2026-06-24 against a planned start of 23 September 2025](2025-01-01-isdb-com-padec-digitalization-2025-project-for-the-digitalization-of-the); it carries the same acronym as the first and nothing settles whether they are one operation or two.

2026-03-12 - the [e-government notice issued on a loan of 5,000,000 Islamic dinars, one component financed entirely by one bank and another entirely by the other, with no domestic appropriation attaching to any](2026-03-12-com-bid-avis-general-passation-marches-e-gouvernement-anaden).",COM-finance.new-continental-bank-project-to-support|COM-finance.new-islamic-bank-project-for-the|COM-dpi.govtech-e-government-modernisation-project
infra.connect--mobile-penetration,No change,Both fifth-generation services stand where they launched: [one pilot site](2025-06-04-comores-telecom-5g-launch-wttx-lagazette) and [two districts of the capital](2026-02-02-axian-telecom-next-2030-vision-comoros-techreviewafrica).,"The incumbent's service is [live at one pilot site at a claimed rate of up to 1 Gbit/s](2025-06-04-comores-telecom-5g-launch-wttx-lagazette), the rate being the operator's own claim rather than a measurement, and [no second site, coverage or subscriber figure has been published since](2025-02-01-comores-telecom-2024-results-5g-wttx-plans-alwatwan).

The second operator's service is [live in two districts of Moroni, with extension to the other two islands announced](2025-05-20-yas-comores-5g-launch-huawei-lagazette), and its [group's own 2026 restatement names no new site](2026-02-02-axian-telecom-next-2030-vision-comoros-techreviewafrica).

No penetration, subscriber or coverage series exists for this country at all - the measurement body the 2018 strategy designed was never created.",COM-infra.connect-comores-telecom-fifth-generation-and|COM-infra.connect-yas-comores-fifth-generation-service
infra.connect--mobile-affordability,Advanced,"The entry fibre offer moved to [KMF 30,000 a month at 850 GB](2026-07-15-comores-telecom-nouvelles-offres), from KMF 32,500 at 800 GB.","The basic fibre offer stood at KMF 32,500 a month for 800 GB, and is now [KMF 30,000 a month at 850 GB with unlimited fixed-line calls, plus embedded subscriber-identity migration at KMF 5,000 and a new one at KMF 10,000](2026-07-15-comores-telecom-nouvelles-offres).

It is operator-announced, the source's own dateline is internally inconsistent and the date precision is flagged uncertain. No mobile tariff, basket or affordability measure exists anywhere on this ledger, so one incumbent's fixed offer is the whole of the price evidence for the country.",COM-infra.connect-entry-fibre-tariff
infra.connect--national-fibre-backbone,No change,A [connectivity project reached readiness-stage funding talks in August 2026](2026-08-14-comores-bad-mcdf-connectivite-numerique); the 2018 supplier loan has no delivered site count.,"2026-08-10 - two lenders [told the finance ministry they are ready to fund feasibility studies as a grant for a project carried by the digital agency covering data-centre studies and inter-island connectivity](2026-08-14-comores-bad-mcdf-connectivite-numerique). No commitment amount, study contract or timetable is stated, so it is readiness-stage discussion.

The standing position is a [CNY 567,000,000 concessional loan signed in December 2018 at thirty-year maturity funding a US$81m supplier contract for fibre extension to fifty-seven sites](2018-01-01-eximbank-cn-com-001-china-eximbank-provides-rmb-567-million), with no site count delivered, no completion status and no repayment position held at either end. It is still the largest tracked deal in the base for this country.",COM-infra.connect-national-digital-connectivity-project|COM-finance.new-china-eximbank-concessional-loan-for
infra.connect--international-internet-bandwidth,Advanced,"The regulator [approved the state cable company's 2025-2026 access catalogue](2025-07-17-com-anrtic-decision-25-001-catalogue-acces-comores-cables-2025-2026), setting wholesale international connectivity prices.","2025-07-17 - a regulator decision [approved the access catalogue, setting the wholesale prices at which a state-owned company sells the country's international connectivity](2025-07-17-com-anrtic-decision-25-001-catalogue-acces-comores-cables-2025-2026).

The tariff schedule itself is a separate document and is not held, the regulator publishes no decision series so no prior catalogue exists in the base, and the held decision is an excerpt of a two-page scan. What the country pays for international capacity, and whether the approved prices moved, cannot be stated from anything on file.",COM-gov.standards-access-catalogue-of-the-state
infra.connect--satellite-broadband-licensing-and-availability,No change,"A [ministerial circular of 9 June 2025 prohibits installation, testing, deployment and use of satellite internet](2025-06-13-starlink-banned-pending-licence-anrtic-alwatwan), pending a licence.","The circular was [signed on 9 June 2025 and announced by the regulator on 12 June, with installation, testing, deployment and use all prohibited and no licence issued](2025-06-13-starlink-banned-pending-licence-anrtic-alwatwan).

It is still in force on the record: no licence, no lifting and no enforcement outcome is held. The circular's own text is not held, a field inspection to identify and notify users was announced with no outcome on file, and whether the operator has since been authorised is expressly not established - which for an archipelago whose inter-island connectivity is itself at feasibility-study stage is the material gap.",COM-infra.connect-prohibition-on-satellite-internet-deployment
infra.store--local-data-centre-capacity-national-providers,Advanced,"A [public-administration data centre entered service in May 2025](2025-05-15 Comoros completes construction of public administration data centre (ANADEN)), and the [finance ministry tendered two more](2025-12-22-com-mfbsb-appel-doffres-datacenters-pagf-si).","2025-05-19 - a data centre was [inaugurated, certified to the third tier with a stated hosting capacity of 44.4 terabits, co-managed by the digital agency and the state cable company](2025-06-01-com-anaden-realisations-numeriques-data-center-e-msomo-padec), its [construction completed shortly before](2025-05-15 Comoros completes construction of public administration data centre (ANADEN)). Tier and capacity are agency-reported, the service-entry date is disputed between accounts, and no capacity utilisation, redundancy arrangement, tenant list or operating-cost figure has been published in the fourteen months since.

2025-12-22 - the finance ministry [tendered primary and backup data centres on French development financing, covering structured local and wireless networks, firewalls, intrusion prevention, security event management and two network operations centres, with bids opened 16 February 2026 and no award, contractor or delivery date recorded](2025-12-22-com-mfbsb-appel-doffres-datacenters-pagf-si) - a second and third state data centre procured by a different ministry from the agency's.",COM-infra.store-data-centre-for-the-public|COM-infra.store-primary-and-backup-data-centres
dpi.exchange--national-data-exchange-system,"Advanced, procurement only","An [interoperability platform was opened to procurement in March 2026](2026-03-12-com-bid-avis-general-passation-marches-e-gouvernement-anaden) with nothing built, no supplier and no target date.","The platform was [provided for in the continental bank project approved in October 2024, with nothing built](2024-10-06 Comoros to implement digital govt program with AfDB grant (Digitization of the Comorian Economy)). Contracts were [opened under the e-government procurement notice, and still nothing is built, with no supplier, no architecture and no target date on record](2026-03-12-com-bid-avis-general-passation-marches-e-gouvernement-anaden). A [second donor project launched in October 2025 provides for its own interoperability layer](2025-10-16-e-administration-project-launch-eu-expertise-france-alwatwan), and neither operates.

A [feasibility study on interfacing the tax system with mobile banking was tendered with expressions of interest due 28 October 2025](2025-10-07-com-mfbsb-ami-interfacage-sigit-mobile-banking-pagf-si); no award, study or interface is on record.",COM-dpi.exchange-government-interoperability-and-data-exchange|COM-dpi.exchange-study-on-interfacing-the-tax
dpi.id--robustness-of-system,Advanced,"A [new supplier took over biometric document production on 31 March 2026, with data domiciled in the Comoros](2026-04-01-genkey-officially-succeeds-semlex-biometric-production-alwatwan).","A build-operate-transfer contract had run since 2007 with [all Comorian biometric data stored in Belgium and one production machine, at Moroni](2026-01-01-genkey-to-replace-semlex-from-april-data-domiciled-in-comoros-alwatwan).

2026-03-25 - the [outgoing supplier handed the biometric data to the government](2026-03-25-semlex-hands-biometric-data-to-comoros-government-alwatwan), and on 31 March a [new supplier formally succeeded it, with data domiciled in the Comoros, production decentralised to the two other islands and a polycarbonate laser-engraved data page with a compliant chip](2026-04-01-genkey-officially-succeeds-semlex-biometric-production-alwatwan). [Production was suspended from early to late March during the handover](2026-03-06-biometric-document-production-suspended-semlex-genkey-transition-alwatwan).

Contract length, value and financing source are stated nowhere in the base.",COM-dpi.id-biometric-passport-and-national-identity
dpi.id--registration-of-entire-population,Advanced,"The [personal identification number's technical, legal and institutional framework was validated at a Moroni workshop](2026-03-26-amecc-civil-registry-computerisation-validation-workshop-alwatwan).","The number was [provided for by the law of 27 July 2023 with nothing on record being built](2026-03-27-comoros-civil-registry-digitisation-pin-wearetech).

2026-03 - [preparatory studies were validated at a Moroni workshop and the framework agreed, the number designated the cornerstone of citizen identity with interoperability to other state systems specified](2026-03-26-amecc-civil-registry-computerisation-validation-workshop-alwatwan).

No issuance date, coverage target or numbering scheme is published. A cornerstone identifier validated on paper, in a country whose civil-registry agency exists in law and not in fact, is as far as the identity layer has reached.",COM-dpi.id-personal-identification-number
dpi.id--use-by-other-systems,No change,"A [digital identity layer is asserted as a workload of the public-administration data centre](2025-06-01-com-anaden-realisations-numeriques-data-center-e-msomo-padec), with no architecture or timetable.","The layer is [asserted by the agency that would run it, the data centre stated to support the national domain name system, digital identity and service portals, with no architecture, standard, supplier, timetable or coverage target, and no counterpart line at any grain in the 2025 or 2026 vote](2025-06-01-com-anaden-realisations-numeriques-data-center-e-msomo-padec). It reaches the base through a rolling agency page dated by proxy.

A [biometric driving-licence programme, named in the 2025 budget bill, is still named in no finance law at any grain, with no instrument, tender, supplier or issuance date on record](2026-01-16-com-2026-06-0615), and the [2026 classification carries no line for it, nor for a national identity card, biometric enrolment, passport system or voter register](2024-11-20-com-mfbsb-expose-des-motifs-projet-loi-de-finances-2025).",COM-dpi.id-digital-identity-layer|COM-dpi.id-biometric-driving-licence-programme
dpi.pay--governance-role-of-central-bank,Advanced,"The central bank's [interbank settlement system entered service on 23 April 2026](2026-05-04-com-bcc-lancement-komorpay-komor-switch-mali-ya-wakazi), cutting cheque settlement to one working day.","The system [entered service on 23 April 2026 with a presidential launch on 4 May, operating over a dedicated 120 km fibre network, with an automated clearing leg under KMF 10,000,000 and a real-time gross settlement leg above it, cheque settlement falling from two or three days to one working day](2026-05-12-bcc-livret-nouveaux-moyens-de-paiement-komorpay-mali-ya-wakazi-komor-switch). It is interbank only, with no retail leg, and was [launched alongside two other systems](2026-05-05-komorpay-komor-switch-payment-systems-presidential-launch-alwatwan).

Volumes are [more than 150 transfers a day worth about KMF 125,000,000 and 850 cheques a day worth about KMF 1,000,000,000 on the clearing leg, and about forty operations a day for KMF 3,700,000,000 on the gross settlement leg](2026-05-12-bcc-livret-nouveaux-moyens-de-paiement-komorpay-mali-ya-wakazi-komor-switch), operator-stated and published without an as-of date.

A [government securities market has regulations in force, actors trained and pilot tests passed but first operations not launched, after eight monetary-fund missions over three years](2026-05-06-com-mayottehebdo-lancement-nouveaux-systemes-de-paiement-chiffres).",COM-dpi.pay-komorpay-interbank-settlement-system|COM-dpi.pay-daily-interbank-settlement-volumes|COM-dpi.pay-government-securities-market
dpi.pay--b2b-and-b2g-functionality,Advanced,"A [decentralised digital financial institution was licensed in February 2026](2026-02-24-axian-digital-financial-institution-licence-comoros-itweb), and an [agent-banking network is still in test](2026-05-12-bcc-livret-nouveaux-moyens-de-paiement-komorpay-mali-ya-wakazi-komor-switch).","2026-02 - the central bank [licensed a separately regulated entity under prudential supervision offering mobile nano- and micro-credit alongside the group's existing wallet, on a branchless model](2026-02-24-axian-digital-financial-institution-licence-comoros-itweb). It is [company-announced and reproduced near-verbatim by both outlets](2026-02-24-axian-central-bank-approval-digital-finance-institution-techafricanews); no central-bank statement, licence instrument or regulation establishing the category is held, and the underlying payment-services and electronic-money statute had been adopted five years earlier.

The agent-banking network has been [in test since June 2025 with agents identified and trained and progressive commissioning under way, two microfinance institutions not having signed the conventions](2026-05-12-bcc-livret-nouveaux-moyens-de-paiement-komorpay-mali-ya-wakazi-komor-switch) - eleven months in test with no live date published.",COM-dpi.pay-decentralised-digital-financial-institution-licence|COM-dpi.pay-mali-ya-wakazi-agent-banking
dpi.pay--p2p-p2g-and-p2b-functionality,Advanced,"A [national interoperable payment switch went live on 23 August 2025](2025-08-23 PayLogic go-live of Comoros national interoperable payment switch), and a [second switch launched in May 2026](2026-05-04-com-bcc-lancement-komorpay-komor-switch-mali-ya-wakazi).","The switch was [awarded to a supplier on 16 February 2025](2025-02-20-comoros-paylogic-payment-switch-award-wearetech) and [went live on 23 August 2025 connecting commercial banks, microfinance institutions and mobile-money operators](2025-08-23 PayLogic go-live of Comoros national interoperable payment switch), [reported by two outlets](2025-08-27-paylogic-national-payment-switch-golive-techafricanews).

2026-05-04 - the central bank launched a switch on a [three-phase plan - cross-bank cash withdrawal, then instant bank to mobile-money transfer, then merchant acceptance - with the first phase from July 2026 and online purchases explicitly not covered](2026-05-12-bcc-livret-nouveaux-moyens-de-paiement-komorpay-mali-ya-wakazi-komor-switch).

Whether the two are the same object is unsettled: one account tags the same supplier and nothing on file names a vendor for the later system.",COM-dpi.pay-national-interoperable-payment-switch|COM-dpi.pay-komor-switch
dpi.pay--population-uptake,"No change, first published figures with nothing earlier behind them","The central bank's 2024 report records [669,584 electronic-money accounts opened, 29.1 per cent active](2026-05-06-com-mayottehebdo-lancement-nouveaux-systemes-de-paiement-chiffres), and a 39 per cent banking rate.","Relayed from the central bank's own 2024 annual report: [669,584 accounts opened of which 29.1 per cent active, an electronic-money float of KMF 2,700,000,000, and nine banks and financial institutions with 175 branches, twenty-six cash machines and 140 decentralised finance branches](2026-05-06-com-mayottehebdo-lancement-nouveaux-systemes-de-paiement-chiffres), and a [national banking rate of 39 per cent against a projection of 70 per cent by 2030](2026-05-06-com-mayottehebdo-lancement-nouveaux-systemes-de-paiement-chiffres).

The report itself is not held and the figures reach the base second-hand. No earlier dated figure exists, so no direction can be stated, and an earlier banking-rate target for end-2025 is recorded and never measured against.",COM-include.access-electronic-money-accounts-and-financial|COM-include.access-national-banking-rate
dpi.pay--cross-border-functionality,No change,[Implementation of accession to the pan-African settlement system commenced in August 2024](2024-08-23 Central Bank of Comoros commences PAPSS implementation) and nothing has followed.,"Implementation [commenced on 23 August 2024, the membership agreement having been signed in July 2024, with commercial banks to begin integrating](2024-08-23 Central Bank of Comoros commences PAPSS implementation).

No bank integration, transaction volume or go-live is recorded in the base since. Two years with no follow-up source is itself the finding, in a country whose domestic interbank settlement only entered service in April 2026 - the cross-border rail was joined before the domestic one existed, and neither now has a published corridor figure.",COM-dpi.pay-accession-to-the-pan-african
dpi.registry--civil-register,Advanced,"The [civil-registry modernisation programme is running on two islands with a residual financing need of EUR 9,009,900](2026-08-16-comoros-civil-status-modernisation-financing-need).","A strategic plan was adopted in 2024 with the preliminary study not launched. The [study was validated and the programme is running on the main island since 2 October 2025 and the third island since 10 October, with a residual financing need of EUR 9,009,900 put to an international resource-mobilisation mission and a partners' conference on 14 August 2026](2026-08-16-comoros-civil-status-modernisation-financing-need), the [study launch reported from the third island](2025-10-14-amecc-civil-registry-digitisation-study-launch-moheli-lagazette). The financing need is a consultant's and no share of it is committed on the record.

The [agency provided for by the law of 27 July 2023 is in island consultation on a draft implementing decree and is not recorded as created](2025-11-01-anec-national-civil-status-agency-decree-consultations-lagazette). The directorate that holds the population register and criminal record was [appropriated KMF 4,000,000 for 2026, wholly goods and services](2026-01-16-com-2026-06-0615).",COM-dpi.registry-civil-registry-modernisation-programme|COM-dpi.id-agence-nationale-de-l-etat|COM-finance.budget-civil-status-directorate-annual-vote
