indicator_id,progress,summary,developments,row_ids
finance.budget--sustainable-domestic-financing-of-digital-transformation,Regressed,"Three digital capital lines [were cut for the new year](2026-04-01-bwa-2026-2400-12481) after outturns of [38.7%](2025-03-31-bwa-2025-2400-11631), [9.0%](2025-03-31-bwa-2025-2400-11637) and [nil](2025-03-31-bwa-2025-0600-12104); one small line rose and was fully spent.","The pattern is appropriation followed by non-execution followed by a cut. [The communications ministry ICT project falls to P251,000,000 after P369,079,545 appropriated and P142,712,599 spent, 38.7%](2026-04-01-bwa-2026-2400-12481), a third consecutive cut from [P736.6m two years earlier](2024-04-01-bwa-2024-2400-11631). [The research and development project falls to P213,700,000 after a 9.0% outturn](2026-04-01-bwa-2026-2400-12482); its scope spans satellite, nuclear and biotechnology as well as digital. [Basic education computerisation falls to P253,000,000 after P270,000,000 was appropriated, revised to P38,819,833 and nothing at all was spent](2026-04-01-bwa-2026-0600-12104) — the vote behind the largest learning-technology award in this report.

Two lines hold. [Higher education computerisation rises to P16,000,000 after a full spend of P3,950,000](2026-04-01-bwa-2026-3300-12601), the only clean-scope digital line with a 100% outturn, and [the shared digital services recurrent vote is broadly flat at P587,310,850](2026-04-01-bwa-2026-2400-2406), the largest single recurrent line.

Outside the estimates entirely, [P4.13bn was sought for revenue-service modernisation under the twelfth development plan](2025-10-31-bwa-ndp12-burs-modernisation-proposed), [inside a P8.8bn digital ask](2025-11-03-finance-ministry-bets-p8-8bn-on-digital-discipline), with no appropriation trail because the revenue service appears in no budget organisation. No audited outturn exists for any digital line in any year.",BWA-finance.budget-communications-ministry-ict-project|BWA-finance.budget-communications-ministry-research-development|BWA-finance.budget-basic-education-ministry-computerisation|BWA-finance.budget-higher-education-ministry-computerisation|BWA-finance.budget-shared-digital-services-department|BWA-finance.budget-revenue-service-modernisation-line
finance.mou--strategic-relationships,Advanced,"An operator and the special economic zones authority [signed a framework for connected utilities, smart security, digital platforms and connectivity](2026-03-17-orange-botswana-seza-digital-infrastructure-mou-wearetech), with no value stated.","2026-03-17 — [a memorandum between a mobile operator and the special economic zones authority set a framework for connected utilities, smart security, digital platforms and connectivity inside the zones](2026-03-17-orange-botswana-seza-digital-infrastructure-mou-wearetech). No value is stated and the exact signature date is not published.

It is the only operator-to-state framework on this ledger, and it is the one instrument here that ties connectivity to an industrial-policy vehicle rather than to a coverage target. No project, site or investment under it has been reported in the five months since.",BWA-finance.mou-orange-botswana-special-economic
finance.new--mobilisation-of-non-state-finance,Advanced,"A technology fund [reached a GBP 5m first close against a GBP 50m target](2026-04-27-botswana-tech-fund-southern-africa-digital-gap-techcabal), and [ten startups entered a twelve-month programme routed to a US$150m fund](2026-03-18-botswana-launches-scalar-innovation-programme).","2026-04-21 — [a technology fund launched with a GBP 50m target, GBP 10m committed and a GBP 5m first close, writing tickets of GBP 25,000 to 100,000 for its accelerator and GBP 0.5m to 2m for growth](2026-04-21-botswana-tech-fund-launch-release), [reported at first close](2026-04-27-botswana-tech-fund-southern-africa-digital-gap-techcabal). The GBP 50m is a target rather than capital raised, and a dollar headline circulating elsewhere converts the target rather than the raise.

2026-03-10 — [a twelve-month programme for ten climate and digital startups launched, routed to a US$150m decarbonisation fund](2026-03-17-scalar-botswana-innovation-program-150m-fund-techcabal), [with the launch reported the following week](2026-03-18-botswana-launches-scalar-innovation-programme). No Botswana-specific allocation from that fund is stated.

Both are new and both are foreign-managed. No domestic venture capital, angel network or exit appears anywhere on this ledger.",BWA-finance.new-botswana-tech-fund|BWA-finance.new-scalar-botswana-innovation
infra.connect--internet-usage,No change,"Penetration is [put at 81.4% on 2.09m users at end-2025](2025-11-26-botswana-digital-priorities-minister-tshere-wearetech), against a regulator figure of about 73% three weeks earlier, and the two are unreconciled.","2025-11-26 — [an end-2025 estimate puts internet users at 2.09m and penetration at 81.4%](2025-11-26-botswana-digital-priorities-minister-tshere-wearetech). It is a reference-study figure, and [the regulator is separately reported at about 73% three weeks earlier](2025-11-26-botswana-digital-priorities-minister-tshere-wearetech), with the base reconciling neither against the other.

No official penetration figure is held for the country at any date — only a venture fund's promotional claim and a reference study — so the eight-point spread between the two numbers in circulation cannot be settled.

That matters more here than in most countries in this report, because the roadmap reported under strategy is built on an ICT share of output and a jobs target, and the denominator for both is a population whose connection rate the state does not publish.",BWA-infra.connect-internet-penetration
infra.connect--mobile-affordability,Advanced,"The incumbent's prepaid data tariffs [were cut with regulator approval on a pricing study](2026-02-18-btc-reduces-data-prices-following-regulator-approval), and [a device-financing facility has published no uptake in fifteen months](2025-05-23-mascom-launches-myzaka-flexi-device-financing).","2026-02-18 — [the regulator approved revised prepaid tariffs with immediate effect on a May 2025 pricing study: 1.5GB a day for P10, 4GB a month for P65, 30GB over 30 days for P199 and 100GB over 30 days for P349](2026-02-18-btc-reduces-data-prices-following-regulator-approval). The other two operators revised earlier under the same study and their schedules are not held, so the market-wide effect cannot be stated.

The device side has not moved. [The country's first mobile device financing facility launched in May 2025](2025-05-23-mascom-launches-myzaka-flexi-device-financing) and has published no uptake, portfolio or default figure in the fifteen months since.

A regulator-driven price cut with a published schedule is unusual in this report; what is missing is any measure of what it changed.",BWA-include.access-btc-prepaid-mobile-data|BWA-include.access-mascom-device-financing-facility
infra.connect--national-fibre-backbone,Advanced,"About 16,000 km of fibre [is stated laid, linking four neighbours](2026-03-09-bwa-ict-roadmap-2030-digital-services-act-in-force), and [a P43m local-access project connected three villages and 191 customers](2026-08-16-newsandall-bofinet-p43m-fibre-project).","2026-03-09 — [the minister put the network at about 16,000 km of fibre laid, linking South Africa, Namibia, Zimbabwe and Zambia](2026-03-09-bwa-ict-roadmap-2030-digital-services-act-in-force), a statement with no published register behind it.

2026-08-16 — [a P43m local-access programme completed, extending fibre to three villages and connecting 191 customers with 210 construction jobs created](2026-08-16-newsandall-bofinet-p43m-fibre-project), [by an operator reporting P376m revenue and 99.7% availability across the backbone](2026-08-17-newsandall-bofinet-agm-digital-delta-data-centre), [confirmed in a third account](2026-08-14-bofinet-completes-p43m-fibre-project-connects-three-botswana-villages).

Against those figures, [a Village Connectivity Project is stated as running with no site count, target, budget or completion date published](2026-05-08-botswana-huawei-ict-congress-2026-itweb): the state names the programme and publishes no figure against it, while the wholesale operator publishes down to the customer.",BWA-infra.connect-fibre-network-length|BWA-infra.connect-bofinet-local-access-projects-2025-26|BWA-infra.connect-village-connectivity-project
infra.connect--international-internet-bandwidth,Advanced,"A first direct cross-border fibre link with Namibia [was completed and interconnected](2026-08-10-namibia-botswana-trans-kalahari-4g-mou), while the only national traffic figure held [remains just over 100Gbps from February 2025](2025-04-16-bofinet-invests-p100m-internet-gateway).","2026-08-10 — [the Namibian operator completed the Gobabis-Buitepos link, now interconnecting at Charles Hill, which the two sides describe as the first direct cross-border fibre link between them](2026-08-10-namibia-botswana-trans-kalahari-4g-mou), against [a memorandum only in February 2026](2026-02-18-mtc-namibia-bofinet-cross-border-fibre-mou-techafricanews). No capacity, commissioning date or traffic figure is published for the link and the corridor beyond it is not reported delivered.

2026-07-06 — [a second corridor's first phase is live at 800Gbps on equipment rated over 10Tbps, with phase two due September 2026](2026-07-06 Powertel, Paratus Zimbabwe switch on new digital highway); it is described as a three-country corridor and the live section is inside a neighbour, with no Botswana segment dated.

Measurement has not moved with the build. [International traffic was just over 100Gbps in February 2025, up from under 8Gbps in 2015, after a P100m gateway upgrade](2025-04-16-bofinet-invests-p100m-internet-gateway), and no later figure has been published — the only national capacity figure the base holds, eighteen months old at the window's close.",BWA-infra.connect-mtc-namibia-bofinet-cross|BWA-infra.connect-powertel-paratus-fibre-corridor|BWA-infra.capacity-international-internet-traffic|BWA-infra.connect-bofinet-internet-gateway-upgrade
infra.connect--satellite-broadband-licensing-and-availability,"Advanced, on one programme with nothing reported since","The incumbent [connected 61 rural villages by satellite with 105 areas in progress](2025-11-28-btc-satellite-connectivity-61-villages-itweb), and no update has been published since November 2025.","2025-11-28 — [the incumbent operator reported 61 rural villages connected by satellite — schools, clinics and community centres — with 105 further areas in process](2025-11-28-btc-satellite-connectivity-61-villages-itweb), announced with half-year results. No baseline preceded it and no update has followed in nine months.

That is the whole of the satellite record for the country: no licensing decision, no low-earth-orbit operator, no tariff and no subscriber figure appears. The one place a satellite operator does appear is in a risk register — the state wholesale operator escalated low-earth-orbit competition to its board as a structural disruption, reported under national production capacity.",BWA-infra.connect-btc-rural-satellite-connectivity
infra.store--local-data-centre-capacity-all-providers,Advanced,"A gas-powered private data centre [completed its first full quarter of continuous operation](2026-08-03-itweb-tlou-energy-kala-data-centre-botswana), and [a solar campus aimed at hyperscale compute remains a memorandum](2025-10-06-dutch-us-firms-solar-powered-data-centre-palapye).","2026-08-03 — [a private data centre reached its first full quarter of continuous operation for the quarter ended 30 June 2026, fully commissioned, with revenue the company describes as modest and at proof-of-concept scale, designed for up to 1MW with expansion subject to funding](2026-08-03-itweb-tlou-energy-kala-data-centre-botswana), against [a first module under commissioning with generators en route and no revenue in September 2025](2025-09-26-kala-data-centre-tlou-energy-itweb).

2025-10-02 — [a solar-powered campus targeted at hyperscale and artificial-intelligence compute is at memorandum stage inside a planned energy hub and industrial park](2025-10-02-chillmine-aaas-solar-data-centre-campus-connectingafrica), [reported as a Dutch and American venture](2025-10-06-dutch-us-firms-solar-powered-data-centre-palapye), with no capacity, cost, site approval or timeline and nothing on file since.

One small facility running and one large one on paper is the private half of the country's storage capacity; the state half is reported above.",BWA-infra.store-kala-data-centre|BWA-infra.store-palapye-solar-data-centre
infra.store--local-data-centre-capacity-national-providers,Advanced,"The state data centre [is in operation, Tier III certified and carrier-neutral](2025-11-26-digital-delta-data-centre-launch-connectingafrica), with [critical government services migrated and the mid-2026 phase unconfirmed](2026-05-06-digital-delta-data-centre-improve-public-service-delivery).","2025-11-25 — [the state-owned data centre launched after Tier III certification in October 2025, carrier-neutral, offering storage, hosting and exchange](2025-11-26-digital-delta-data-centre-launch-connectingafrica), against a facility built but neither certified nor launched at the window's opening.

2026-05-06 — [critical government services have been migrated, with the initial phase targeted for mid-2026 and no confirmation on file that it completed](2026-05-06-digital-delta-data-centre-improve-public-service-delivery), against [a stated intention to migrate services held at the shared digital services department](2026-03-09-bwa-ict-roadmap-2030-digital-services-act-in-force). A second data centre is stated as planned with nothing further on file.

The facility is the physical precondition for the localisation duty announced under policy, and the migration is the test of it — reported, so far, only in the words ""critical services"".",BWA-infra.store-digital-delta-data-centre|BWA-infra.store-government-migration-digital-delta
infra.energy--sufficient-energy-and-water-for-data-centres,Advanced,"The operating data centre [runs on on-site gas supplemented by solar](2026-08-03-itweb-tlou-energy-kala-data-centre-botswana), and its expansion is gated on [a gas gathering extension subject to funding](2026-08-03-itweb-tlou-energy-kala-data-centre-botswana).","2026-08-03 — [on-site gas-fired generation is now supplemented by solar, with battery and compressed-gas storage under review](2026-08-03-itweb-tlou-energy-kala-data-centre-botswana), where renewables had been named for future phases only. Solar is specified as firming for gas, which is the reverse of the usual diesel-backup pattern.

The constraint on growth is upstream. [An extension of the gas gathering network to connect a further production well is stated as subject to funding, and it gates the data centre's capacity expansion](2026-08-03-itweb-tlou-energy-kala-data-centre-botswana), while [an initial 5MW solar development has been assessed with no capital cost, approval or date](2026-08-03-itweb-tlou-energy-kala-data-centre-botswana). The company states these are work-programme items rather than guidance.

At the other site, [250MW of solar with a foreseen 100-400MW battery system is under development](2025-10-02-chillmine-aaas-solar-data-centre-campus-connectingafrica) on a developer statement, with no financial close, permit or grid connection on file. Data-centre growth here is gated on energy work, not on demand.",BWA-infra.energy-kala-hybrid-gas-solar|BWA-infra.energy-lesedi-gas-gathering-network|BWA-infra.energy-lesedi-5mw-solar-development|BWA-infra.energy-palapye-250mw-solar-storage
infra.capacity--robustness-of-government-hardware-and-software,No change,"The government accounting and budgeting system [was told to a parliamentary committee to be fully operational after a December 2024 upgrade, with more than 20,000 users](2025-03-18-bwa-gabs-now-fully-operational-tshere-committee-of-supply).","[The committee of supply was told the software upgrade completed in December 2024 and the system is fully operational, with more than 20,000 users](2025-03-18-bwa-gabs-now-fully-operational-tshere-committee-of-supply). No later statement, availability figure or upgrade has been held since, so the position is unchanged across the window.

A further upgrade sits inside the finance ministry's development-plan allocation reported under central-bank payments governance, undated and unpriced separately.

It is the only whole-of-government administrative system on this ledger with a user count attached, and the count is eighteen months old.",BWA-dpi.mis-government-accounting-budgeting-system
infra.cybersec--national-cybersecurity-readiness,"Advanced, on exercises and vendor services rather than on institutions",A four-day national cyber drill [was held](2026-03-09-cyber-drill-sounds-alarm-ai-iot-quantum-threats) and [a vendor security portfolio entered the market](2026-05-13-liquid-cloud-cybersecurity-botswana-itweb); no national strategy or authority exists.,"2026-03 — [a four-day national cyber drill was held, opened by the regulator's chief executive](2026-03-09-cyber-drill-sounds-alarm-ai-iot-quantum-threats), where none was on file at the start of the window; the base separately records an inaugural drill in the same season.

2026-05-13 — [an integrated security framework and cloud services became available to Botswana customers](2026-05-13-liquid-cloud-cybersecurity-botswana-itweb), on a company announcement with no customer, revenue or capacity figures.

The measured position is good and thinly sourced: [0.9% of consumer transaction attempts were flagged as suspected digital fraud in 2025, the lowest of the African countries analysed](2026-06-15-botswana-records-lowest-suspected-digital-fraud), on a vendor study paywalled beyond its opening paragraph.

What is missing is the institutional half. No national cybersecurity strategy document, date or version is on file, and the authority that would own one is created in law and not established, reported under legislation.",BWA-infra.cybersec-cyber-drill|BWA-infra.cybersec-liquid-secure360|BWA-infra.cybersec-suspected-digital-fraud-rate
dpi.id--robustness-of-system,"Mixed, a digital identity programme rescoped and funded while physical card production degraded","A biometric card [is itemised at P31,700,000 in the new estimates](2026-04-01-bwa-2026-0400-12061), while [card replacement has been delayed since the start of 2026 on staffing and ageing equipment](2026-07-29-botswana-national-id-replacement-delays).","2026-04-01 — [the electronic identification programme was rescoped from a public-private partnership into a broader digital identity estate integrating a national wallet and electronic government services, with a biometric identity card itemised at P31,700,000](2026-04-01-bwa-2026-0400-12061), against [a partnership prioritised the year before and not progressed](2026-03-02 Botswana - Minister envisions reforms to boost service delivery (digital Omang)).

Against that, the physical system is failing. [A parliamentary answer attributes replacement delays running since the start of 2026 to too few production staff and ageing equipment with frequent breakdowns, with no backlog figure, no restoration date and no equipment-replacement commitment](2026-07-29-botswana-national-id-replacement-delays).

The legislative patch is in force and not working as intended: [an amendment allows a passport or driving licence to serve while a card is replaced](2026-03-02 Botswana - Minister envisions reforms to boost service delivery (digital Omang)), and [service providers are reported refusing even the replacement receipt](2026-07-29-botswana-national-id-replacement-delays).",BWA-dpi.id-electronic-identification-system|BWA-dpi.id-omang-card-production-replacement|BWA-dpi.id-registration-amendment-act-2025
dpi.id--authentication,Stalled,"The public key infrastructure [is funded, begun, incomplete and non-operational, with P423m secured and control transferred to the intelligence directorate](2026-07-30-botswana-p423m-pki-project-collapse).","2026-07-30 — [the public accounts committee was told the project is funded, begun, incomplete and non-operational: P423m secured, control transferred to the intelligence directorate, no working system, no timeline and no accountable owner](2026-07-30-botswana-p423m-pki-project-collapse). The ministry's own headline figure appears as both P420m and P423m in the single account.

The consequence is stated plainly in the same source: the country has no certificate-backed identity verification and no recognised electronic-signature layer.

That is the missing floor under everything else in this report. The services portal, the payslip portal, the rescoped digital identity and the regional know-your-customer framework all assume a trust layer that P423m has not produced.",BWA-dpi.id-public-key-infrastructure
dpi.id--use-by-other-systems,No change,"Identity-linked SIM registration [has been mandatory for all users since March 2024](2024-03-11 Botswana - Mandatory SIM Card Registration public notice (BOCRA)), with no later regulator statement or registration rate held.","[Registration has been mandatory for all users since a public notice of March 2024](2024-03-11 Botswana - Mandatory SIM Card Registration public notice (BOCRA)). Nothing has moved it: no later regulator statement, registration rate or de-registration figure is held.

It is the only case on this ledger of the national identity being required by another system, and it is the oldest instrument in this section. Nothing states what identity document satisfies it, which matters against the card replacement failures reported above, or how it is verified without the certificate layer the country does not have.",BWA-dpi.id-mandatory-sim-registration
dpi.pay--governance-role-of-central-bank,No change,"A national payment switch [is funded in plan only, inside a P486m allocation covering four projects together](2025-10-31-bwa-ndp12-finance-ministry-ict-development-proposed), with no build, procurement, operator or date.","2025-10-31 — [a national payment switch is named inside a P486m ICT allocation sought under the twelfth development plan](2025-10-31-bwa-ndp12-finance-ministry-ict-development-proposed), [part of a P8.8bn digital ask](2025-11-03-finance-ministry-bets-p8-8bn-on-digital-discipline). The allocation covers the switch, an accounting-system upgrade, a sandbox and electronic procurement together, and the switch carries no separate figure. No build, procurement, operator or date is on the record.

So domestic interbank routing has no national infrastructure and no dated plan, while the cross-border corridor reported below is live and the payments regulations were tightened in April. The central bank's visible action in the window is regulatory rather than infrastructural.",BWA-dpi.pay-payment-switch
dpi.pay--g2p-functionality,No change,"Biometric grant cards [stand at more than 75,000 beneficiaries and 1,200 shops](2025-05-29 Biometric payment card system pushing financial inclusion in Botswana), the same figure as a year ago, and [the announced citizen wallet has had no follow-up](2025-09-17-pemandu-digital-ecosystem-citizen-wallet-techafricanews).","[The biometric grant payment system reached more than 75,000 beneficiaries and 1,200 shops on a platform accredited by three central banks](2025-05-28-smartswitch-75000-beneficiaries-techafricanews), [and the same figure is all the base holds](2025-05-29 Biometric payment card system pushing financial inclusion in Botswana). No update has been published in the twelve months, and the figure is restated elsewhere under a 2026 heading where it reads as current.

2025-09-17 — [a unified Citizen Wallet for subsidy delivery was presented to a rural development council alongside a cryptographic card](2025-09-17-pemandu-digital-ecosystem-citizen-wallet-techafricanews). Nothing further has appeared in ten months on either.

So government-to-person payment in Botswana is one closed-loop card scheme whose numbers have not moved, and a wallet that exists in a presentation.",BWA-dpi.pay-biometric-grant-payment-cards|BWA-dpi.pay-citizen-wallet
