row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
SLE-gov.protect-ncra-slrsa-register-to-register-data-sha,SLE,gov.protect,Governance,instrument,NCRA-SLRSA register-to-register data-sharing agreement,Not held,,,,,,,,,"The signed agreement or a published summary stating what data classes flow, on what legal basis and with what retention limit."
SLE-gov.protect-raic,SLE,gov.protect,Governance,instrument,Right to Access Information Commission,Implemented,2026-04-22,Cabinet authorised repeal of its Act and a merged dual-mandate authority,,Advanced,"Operating under the Right to Access Information Commission Act, access to information only (2025-07)","To be transformed into a single authority for both access to information and data protection, with investigative and enforcement powers; awaiting the Bill (2026-04)",2026-04-22-cabinet-data-protection-policy,,
SLE-gov.protect-us-health-data-sharing-agreement,SLE,gov.protect,Governance,instrument,United States bilateral health agreement and its data-sharing agreement,Not held,,,,,,,,,"A federal complaint filed 2026-04-02 records that the State Department entered into dozens of bilateral health agreements between December 2025 and February 2026, each typically a memorandum plus at least one further agreement on data sharing, that a FOIA request of 2025-12-24 covers the Sierra Leone agreements, and that the department published a subset of the memoranda in March 2026 and then withdrew public access; no text, signature date or party for Sierra Leone is held"
SLE-gov.regional-health-intelligence-centres-africa,SLE,gov.regional,Governance,instrument,Health Intelligence Centres for Africa membership,Implemented,2026-08-21,Inaugural board meeting attended 2026-08-21,,Advanced,Did not exist,"A founding member sitting on the strategic advisory board, represented at the inaugural board meeting by the health minister with the head of the national health information hub",2026-08-21-sierraloaded-sierra-leone-hica-health-information-hub,,"no constitutive instrument, budget or data-sharing arrangement is published"
SLE-gov.regional-ecowas-roaming,SLE,gov.regional,Governance,instrument,Liberia-Gambia-Sierra Leone free roaming,Implemented,2025-02-05,Took effect 2 May 2025,,No change,"In effect, home SIM at local rates across the three countries (2025-05)",In effect; no traffic or price data published (2026-08),2025-02-05-west-african-roaming-mou-lbr-gmb-sle,,
SLE-gov.regional-guinea-roaming,SLE,gov.regional,Governance,instrument,Sierra Leone-Guinea free roaming agreement,Planned,2025-11-17,Signed at Transform Africa 2025,,Advanced,Did not exist,Agreement signed under the Smart Africa single digital market; no commencement date or tariff published (2025-11),2025-11-17-natca-guinea-free-roaming,,
SLE-gov.standards-oss-policy,SLE,gov.standards,Governance,instrument,National open-source software policy for the public sector,Implemented,2026-07-31,Approved 2025,,No change,Approved as the country's first such policy (2025),In force; no compliance or adoption reporting published (2026-07),2026-07-31-sierra-leone-aligns-university-training-with-global-digital-standards-to-build-future-tech-talent,,
SLE-finance.budget-domestic-budget-appropriations-for-the-d,SLE,finance.budget,Finance,instrument,Domestic budget appropriations for the digital sector,Not held,,,,,,,,,"The Ministry of Finance appropriation act or budget speech showing the votes for MoCTI, NaTCA, DSTI and the NCRA."
SLE-finance.new-sliif,SLE,finance.new,Finance,instrument,Sierra Leone Innovation Investment Fund,Planned,2026-07-31,"Target stated at the Digital Public Goods exhibition, 27 July 2026",,Baseline not held,,"US$150m over five years stated as a mobilisation target, with no amount raised stated (2026-07)",2026-07-31-sierra-leone-aligns-university-training-with-global-digital-standards-to-build-future-tech-talent,,
SLE-finance.new-wardip2,SLE,finance.new,Finance,instrument,WARDIP2 regional digital integration operation,Implemented,2026-03-13,"World Bank Board approved the US$137m operation, 13 March 2026",,Advanced,Did not exist,"Approved across Benin, Liberia and Sierra Leone, targeting 5.2m people connected and digital skills training for 9,000; the Sierra Leone share is not disclosed (2026-03)",2026-03-13-techafricanews-world-bank-wardip2-137m,,
SLE-infra.connect-csquared-2africa,SLE,infra.connect,ICT Infrastructure,instrument,CSquared West Africa backbone and 2Africa West capacity,Implemented,2026-07-15,"2Africa West capacity added to the operator's West Africa network, July 2026",,Advanced,Backbone reaching Sierra Leone with no independent 2Africa route (2025-07),"2Africa West capacity added, giving automated rerouting across physically diverse paths (2026-07)",2026-07-15 CSquared boosts internet by integrating with 2Africa West cable,,"A wholesale route serving several West African states, not a Sierra Leonean asset."
SLE-infra.connect-fibre-backbone,SLE,infra.connect,ICT Infrastructure,instrument,National fibre backbone (SALCAB),Implemented,2026-05-05,Backbone reported in 14 of 16 districts,2026-04-17,"Advanced, marginal","International capacity reported at 500+ Gbps after the SALCAB privatisation, up from 90 Gbps; no district count published (2025-07)","Fibre in 14 of 16 districts against about US$400m invested in telecoms, with a 60% usage gap (2026-05)",2026-05-05-sierra-leone-400m-telecom-usage-gap|2026-04-17-natca-hq-national-data-centre|2025-07-31-salima-bah-tech-ambition-interview,,
SLE-infra.connect-second-cable,SLE,infra.connect,ICT Infrastructure,instrument,Second submarine cable landing,Planned,2025-07-11,MoCTI delegation assessed feasibility and public-private models,,No change,"Feasibility assessment under way, no landing party or route (2025-07)","Still at feasibility, with a US$15m investment cited at 2026 stakeholder meetings; no route, landing party or date published",2025-07-11-sierra-leone-second-submarine-cable,,The country has one landing station on record; redundancy is being sought through Guinea.
SLE-infra.connect-sierratel-mvno,SLE,infra.connect,ICT Infrastructure,instrument,Sierratel relaunch as an MVNO,In development,2026-04-22,"Africell appointed investment partner, April 2026",,Advanced,"State telco carrying about US$6.3m in employee obligations and about US$35m external debt after failed privatisations, with no partner (2025-07)","Revenue-share MVNO model agreed with Africell, which held 54.51% market share at end-2024; no relaunch date published (2026-04)",2026-04-22-sierratel-mvno-africell,,
SLE-infra.connect-sogeb-leonecom,SLE,infra.connect,ICT Infrastructure,instrument,SOGEB-Leonecom fibre interconnection at Pamelap,Implemented,2025-06-23,"Networks interconnected at the Pamelap border, June 2025",,No change,Interconnected at 42.5 Gbps under the Guinea-Sierra Leone Digital Pact 2024 (2025-06),"42.5 Gbps, with 100 Gbps stated for 2026; no upgrade confirmed on the record",2025-06-23-sogeb-leonecom-fibre-interconnection,,
SLE-infra.connect-spectrum-framework,SLE,infra.connect,ICT Infrastructure,instrument,Spectrum licensing and management framework,In development,2026-03-13,"NaTCA set out its asks at MWC Barcelona, March 2026",,Baseline not held,,"Regulator seeking 15-20-year licences, staggered spectrum fees, NGSO guidelines and an automated spectrum management system; none adopted on the record (2026-03)",2026-03-13-natca-spectrum-pricing-mwc-barcelona,,"Stated as the regulator's position, not as an adopted instrument."
SLE-infra.connect-starlink-health,SLE,infra.connect,ICT Infrastructure,instrument,Starlink connectivity for 300 government health facilities,In development,2026-07-28,"First site launched at the Julius Maada Bio Paediatric Centre of Excellence, 27 July 2026",,Advanced,Did not exist,"One of 300 facilities connected; cost, funder, procurement route, contract term and data-residency arrangement all unpublished (2026-07)",2026-07-27-demby-launches-starlink-300-health-facilities|2026-07-28-health-minister-starlink-jmb-pediatric-hospital,,Places a national health information dependency on a single foreign satellite operator with no public contract.
SLE-infra.connect-starlink-licence,SLE,infra.connect,ICT Infrastructure,instrument,Starlink licensed satellite service,Implemented,2026-03-13,"Licensed since June 2024, with three local resellers",2024-06,Advanced,Licensed and operating; 12 universities connected through ELCOME SL (2025-01),"Two years licensed with three resellers, and the state buying it for health facilities (2026)",2026-03-13-natca-spectrum-pricing-mwc-barcelona|2025-01-31-starlink-university-internet-elcome,,
SLE-infra.store-national-data-centre,SLE,infra.store,ICT Infrastructure,instrument,National Data Centre at NatCA headquarters,Implemented,2026-04-17,"Commissioned by President Bio, 17 April 2026",,Advanced,"Ten-storey building under construction since 2015, not commissioned (2025-07)","Commissioned, housing the National Data Centre and network operations and co-locating NaTCA with MoCTI (2026-04)",2026-04-17-natca-hq-national-data-centre,,
SLE-infra.store-ncra-datacentre,SLE,infra.store,ICT Infrastructure,instrument,NCRA Tier III data centre,Implemented,2026-08-07,"Reported operating by the NCRA Director-General, 7 August 2026",,Baseline not held,,Reported as Tier III-compliant and carrying the national biometric register; no certification document held (2026-08),2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure,,
SLE-infra.store-orange-bo-dc,SLE,infra.store,ICT Infrastructure,instrument,Orange Bo backup data centre,Implemented,2025-12-02,"Opened by President Bio, 29 November 2025",,Advanced,Did not exist; one commercial data centre in Freetown (2018),"EUR 23m disaster-recovery replica of the Freetown facility in service, alongside a US$50m network modernisation (2025-11)",2025-11-29-orange-bo-data-centre-opening-statehouse|2025-12-02-orange-bo-datacenter-figures-wearetech,,
SLE-infra.energy-respite-solar-storage,SLE,infra.energy,ICT Infrastructure,instrument,RESPITE solar and storage plant,Implemented,2026-08-17,"Fully operational, commissioned July 2026",,Baseline not held,Not held,"A World Bank-funded 40MW solar-plus-storage project at Lungi and Newton fully operational, commissioned in July 2026 and projected to raise the electricity access rate toward 36% and ease outages affecting telecommunications and digital services",2026-08-17-sierra-leone-40mw-solar-project-ease-blackouts,,"the access projection is the project's own; no generation outturn, grid-availability series or measured effect on telecommunications uptime is held"
SLE-infra.capacity-domestic-technical-capacity-to-operate-t,SLE,infra.capacity,ICT Infrastructure,instrument,Domestic technical capacity to operate the national digital estate,Not held,,,,,,,,,"A staffing, skills-audit or operations report from NaTCA, DSTI or the NCRA covering who runs the national systems and with what capacity."
SLE-infra.cybersec-cybercrime-act-2021,SLE,infra.cybersec,ICT Infrastructure,instrument,Cyber Security and Crime Act 2021,Implemented,2026-07-23,"Six offences mapped onto the mobile-money scam in a published legal analysis, 23 July 2026",2021,No change,In force (2025-07),In force and unamended; no prosecution under it is reported in the base (2026-07),2026-07-23-whatsapp-scam-emptying-orange-money-sierra-leone,,
SLE-infra.cybersec-consumer-education,SLE,infra.cybersec,ICT Infrastructure,instrument,NaTCA consumer education campaign on online fraud,Implemented,2026-07-28,"Campaign set out by the Director-General, 28 July 2026",,Advanced,Did not exist,"Advisory campaign running; no rule-making, SIM-swap control, operator obligation or complaint remedy announced alongside it (2026-07)",2026-07-28-natca-consumer-education-online-fraud,,
SLE-infra.cybersec-nc3,SLE,infra.cybersec,ICT Infrastructure,instrument,National Cyber Security Coordination Centre (NC3),Implemented,2026-08-05,"Named as a delivery partner in the senior civil service cyber and AI training, March 2026",,Baseline not held,,"Operating and named in the government's fraud response; no founding instrument, mandate or budget held (2026-08)",2026-03-03-mocti-qhala-civil-servants-ai-cyber-training|2026-08-05-government-unveils-multi-agency-strategy-to-tackle-rising-cyber-fraud,,
SLE-infra.cybersec-operator-scam-alert-tool,SLE,infra.cybersec,ICT Infrastructure,instrument,Operator scam-alert reporting tool,Implemented,2026-08-18,Launched 2026-08-18,,Advanced,Did not exist,"A mobile operator's reporting channel for suspected fraud against its mobile-money service, reached on a *505# USSD short code, an online form or a 111 call, and presented as customer protection alongside the wallet's transfer, bill-payment, savings and credit services",2026-08-18-orange-sierra-leone-scam-alert-tool,,"one operator's own channel, not a regulator instrument: no report volume, response time, remedy, referral route to the police or coordination with the regulator's fraud response is published"
SLE-infra.cybersec-cyber-incident-response,SLE,infra.cybersec,ICT Infrastructure,instrument,Regulator response to the 2026 cybersecurity incidents,In development,2026-07-30,"NaTCA public notice confirming ongoing incidents, 30 July 2026",,Advanced,Did not exist,"Coordinated response announced with no attribution, no named affected service, no incident count, no start date and no severity assessment (2026-07)",2026-07-30-sierra-leone-natca-cybersecurity-incidents,,
SLE-dpi.exchange-asycuda-customs-system,SLE,dpi.exchange,DPI,instrument,ASYCUDA customs system,"Implemented, integrity failure found by the anti-corruption commission",2026-08-17,"Commission report dated 2026-07-10, serialised from 2026-08-17",,Regressed,"In service as the customs declaration system, with no integrity finding on record","In service, with the anti-corruption commission finding over 300 billion leones lost to backend manipulation - processed customs declarations deliberately deleted and dormant bank-teller profiles used to validate transactions after the account holders had left their institutions - and reasonable grounds to suspect coordinated collusion. The commission’s own text puts the mechanism as clearing agents’ payments being unlawfully deleted from the revenue authority’s tax system after the funds had reached government-designated bank accounts, leaving significant discrepancies between what the banks collected and what the system recorded, and suspects revenue-authority staff acting in collusion with tellers at the commercial banks that processed the payments",2026-07-10-sierra-leone-acc-report-nra-asycuda-part1|2026-08-17-sierra-leone-nra-asycuda-audit-integrity-failure,,"the commission’s report is held only as far as its Background section, serialised verbatim; the figure comes from a newspaper account of the same investigation, and no revenue-authority response, prosecution or remediation is on record"
SLE-dpi.exchange-gsb-xroad,SLE,dpi.exchange,DPI,instrument,Government Service Bus and X-Road data exchange layer,In development,2026-08-07,Ministry of Finance reported piloting a Data Exchange Layer on X-Road,,Advanced,World Bank terms of reference for an open-source prototype in the Ministry of Finance data centre; nothing running (2025),"Data Exchange Layer piloting on X-Road under the Ministry of Finance; no production date, connected agencies or governance rules published (2026-08)",2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure|2025-01-01 Sierra Leone Government Service Bus prototype - Terms of Reference (World Bank),,
SLE-dpi.exchange-legal-basis-for-data-sharing-between-gov,SLE,dpi.exchange,DPI,instrument,Legal basis for data sharing between government registers,Not held,,,,,,,,,"A data-sharing instrument, regulation or protocol governing exchanges between the identity register and other agencies."
SLE-dpi.id-mosip-migration,SLE,dpi.id,DPI,instrument,MOSIP migration of the national identity system,Piloting,2026-08-07,"Pilot complete, full implementation still seeking funding",,"Advanced, unfunded","Brownfield migration of enrolled records onto open-source MOSIP, piloted from early 2024 (2025-07)","Pilot complete and full implementation unfunded, as stated by the Authority (2026-08)",2026-02-19-mosip-brownfield-sierra-leone-migration|2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure,,
SLE-dpi.id-bhutan-sign-platform,SLE,dpi.id,DPI,instrument,National digital identity platform (Bhutan NDI and SIGN Foundation),In development,2026-08-06,"Private-sector consultation on the trusted digital ID framework, 6 August 2026",2026-06,Advanced,A bilateral blockchain digital-identity memorandum with Sign and nothing built (2025-11),"Tri-party memorandum signed June 2026, MOSIP-based register with W3C verifiable credentials specified, and consultations opened; no framework, legal instrument or timetable published (2026-08)","2026-08-06-sierra-leone-consults-private-sector-on-trusted-digital-id-framework|2026-08-05-sierra-leone-advances-national-dialogue-on-digital-identity-and-digital-public-infrastructure|2026-07-08 Sierra Leone partners with Bhutan, Sign on digital identity platform",,The NCRA has warned publicly against parallel identity systems; the duplication is contested inside government.
SLE-dpi.id-nbims,SLE,dpi.id,DPI,instrument,National Identification Number and biometric identity register,Implemented,2026-08-07,"NCRA reported about 93% population coverage to the DPI consultation, 5 August 2026",2025-06-05,No change,"93% registration coverage reported, 6.4m NIN holders against an 8.8m target (2025-06)","About 93% coverage with a unique NIN each, backed by a Tier III data centre and a live eKYC platform (2026-08)",2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure|2025-06-05 Sierra Leone reaches 93 percent national ID coverage 80 percent services digitized|2025-12-09 Unlocking opportunity - How digital ID can transform lives in Sierra Leone,,
SLE-dpi.id-id-card-issuance,SLE,dpi.id,DPI,measure,National identity card issuance,,2025-12-09,,,No change,"Under 0.5m cards issued against 6.4m NIN holders, at a fee of US$6-7 (2024)",No issuance figure published since 2024,2025-12-09 Unlocking opportunity - How digital ID can transform lives in Sierra Leone,,"Registration, card issuance and coverage are three different metrics and are kept apart."
SLE-dpi.id-sim-nin-linkage,SLE,dpi.id,DPI,instrument,SIM registration linked to the National Identification Number,In development,2026-08-05,"Government conceded the linkage is incomplete in a ministerial statement, 4 August 2026",,Advanced,Did not exist as an enforced link (2025-07),Named as the government's principal enforcement lever against mobile-money fraud while not all subscribers have a verified NIN linked (2026-08),2026-07-30-natca-phase-out-unregistered-sims-link-national-id|2026-08-05-government-unveils-multi-agency-strategy-to-tackle-rising-cyber-fraud,,
SLE-dpi.pay-afrimoney-visa,SLE,dpi.pay,DPI,instrument,"Afrimoney prepaid Visa card (Africell, with Ecobank)",Implemented,2026-05-27,"Launched May 2026, no bank account required",,Advanced,Did not exist,"Prepaid card in service, issued against the Afrimoney wallet (2026-05)",2026-05-27-afrimoney-prepaid-visa-card,,
SLE-dpi.pay-bsl-rtgs-ach,SLE,dpi.pay,DPI,instrument,Bank of Sierra Leone RTGS and ACH re-platforming,Not held,,,,Baseline not held,Did not exist,"Not established. The award notices this row rested on were carried only by biddingsource.com, a login-walled tender aggregator adjudicated inadmissible-origin by lint #6 on 2026-08-10 and retired; nothing crosses from a screened-out origin, so the amounts, dates and the fact of award are unestablished as at 2026-08-10. A Bank of Sierra Leone or NPPA primary is on reviews/acquisitions.md.",,,"Sources retired 2026-08-10 (lint #6, inadmissible origin). Restore the payload only from a contracting-authority primary."
SLE-dpi.pay-flot,SLE,dpi.pay,DPI,instrument,Flot payments platform and chatbot (Open Hub),Implemented,2026-04-24,Launched April 2026 with a WhatsApp chatbot and QR settlement,,Advanced,Did not exist,In service with multi-channel card and mobile-money acceptance and a no-code store builder (2026-04),2026-04-24-open-hub-flot-platform,,
SLE-dpi.pay-mikashboks,SLE,dpi.pay,DPI,instrument,MikashBoks Interest Plus savings product (with Ecobank),Implemented,2025-11-06,Launched November 2025 at 6% annual interest via app and USSD,,Advanced,Did not exist,"In service, deposits held in an Ecobank master account, 80% UK-investor funded (2025-11)",2025-11-06-mikashboks-ecobank-financial-inclusion,,
SLE-dpi.pay-fraud-complaints,SLE,dpi.pay,DPI,measure,Mobile-money fraud complaints logged by Orange Sierra Leone,,2026-08-05,,,Baseline not held,,About 390 complaints in 2026 to date (2026-08),2026-08-05-government-unveils-multi-agency-strategy-to-tackle-rising-cyber-fraud,,"Operator-reported, given in a ministerial statement; no series and no earlier figure is published."
SLE-dpi.pay-ips,SLE,dpi.pay,DPI,instrument,National instant payment switch,Implemented,2025-02-14,"Instant phase launched 13 February 2025, full integration from 1 April 2025",2025-02-13,No change,Live with seven banks and two mobile operators (2025-04),"In service; no transaction volume, participant count or availability figure published for 2026",2025-02-14 Sierra Leone Launches National Instant Payment System,,
SLE-dpi.pay-orange-mastercard,SLE,dpi.pay,DPI,instrument,Orange Money virtual Mastercard (with Zenith Bank),Implemented,2026-03-31,Launched March 2026 through the Maxit app,,Advanced,Did not exist,"Virtual card in service for online, international and cross-border payments (2026-03)",2026-03-31-orange-money-mastercard-zenith,,
SLE-dpi.pay-kyc-disclosures,SLE,dpi.pay,DPI,measure,Police requests for subscriber KYC data answered by Orange Sierra Leone,,2026-08-05,,,Baseline not held,,"More than 18,000 requests answered in 2026 to date, which the ministry states are not all cybercrime-related (2026-08)",2026-08-05-government-unveils-multi-agency-strategy-to-tackle-rising-cyber-fraud,,"No warrant requirement, oversight mechanism or reporting duty governing these disclosures is on the record."
SLE-dpi.pay-vult,SLE,dpi.pay,DPI,instrument,"Vult multi-currency wallet and card (Velmie, Metro Cable)",Implemented,2025-04-22,Launched April 2025 with a Visa card and merchant acceptance,,Baseline not held,,"In service; no user, merchant or volume figure published since launch (2026)",2025-04-22-velmie-metrocable-vult-digital-wallet,,
SLE-dpi.registry-digital-mortality-surveillance,SLE,dpi.registry,DPI,instrument,"Integrated National Digital Mortality Surveillance, Registration and Certification System",In development,2026-08-07,Supplier engagement opened 2026-08-07,,Baseline not held,Not held,"In procurement by the national public health agency with the health ministry and the civil registration authority, aligned to WHO ICD-11 and building on a national health information hub established in January 2026, against a registration gap in which only 13.4% of deaths are fully registered",2026-08-07-sierra-leone-npha-digital-mortality-surveillance-system,,"the 13.4% figure is the agency's own; no cost, supplier, timetable or coverage target for the system is stated"
SLE-dpi.registry-farmer-registry,SLE,dpi.registry,DPI,instrument,National Digital Farmer Registry,In development,2025-05-19,"Integration with the NIN system agreed with the Ministry of Agriculture, May 2025",,No change,Integration with the national identity system agreed under Feed Salone (2025-05),"No enrolment figure, launch or completion date published since (2026-08)","2025-05-19 NCRA, Ministry of Agriculture partner on National Digital Farmer Registry integration",,
SLE-dpi.mis-hmis,SLE,dpi.mis,DPI,instrument,Digital health information system and electronic medical records,In development,2026-07-28,"Connectivity rollout launched at the first facility, 27 July 2026",,Advanced,"Paper-based patient records, with no national electronic medical record programme on file (2025-07)","Programme announced covering electronic medical records, disease surveillance and telemedicine across 300 facilities, beginning with one (2026-07)",2026-07-27-demby-launches-starlink-300-health-facilities|2026-07-28-health-minister-starlink-jmb-pediatric-hospital,,
SLE-dpi.govtech-services-digitised,SLE,dpi.govtech,DPI,measure,Digitisation of government services,,2025-06-05,,,No change,80% of services reported digitised (2025-06),No later figure published; the 2024 UN e-government ranking of 172 of 193 is the only external measure held,2025-06-05 Sierra Leone reaches 93 percent national ID coverage 80 percent services digitized,,"Agency-reported, with no service list or definition published."
SLE-dpi.govtech-e-procurement,SLE,dpi.govtech,DPI,instrument,Electronic government procurement platform,Planned,2026-08-12,"Bilateral cooperation on e-procurement deepened, reported 2026-08-12",,"Advanced, marginal",No e-procurement programme on record (2025-07),"Study tour to Liberia completed and bilateral cooperation on digital transformation and procurement transparency deepened with the Liberian regulator, reported 2026-08-12; no platform, procurement decision or timetable is published",2026-08-07-liberias-e-gp-system-becomes-regional-model|2026-08-12-liberia-sierra-leone-digital-transformation-cooperation,,
SLE-dpi.govtech-national-monitoring-evaluation-system,SLE,dpi.govtech,DPI,instrument,National Monitoring and Evaluation Information System,In development,2026-08-14,"Expansion described by the agency's director-general, 2026-08-14",,Baseline not held,Not held,Being expanded by the national monitoring and evaluation agency for real-time remote tracking of the 100 to 250 public projects launched each year,2026-08-14-sierra-leone-namea-monitoring-evaluation-digital-platform,,"no coverage figure, publication rule or public access to the tracked project data is stated"
SLE-dpi.govtech-audit-management-information-system,SLE,dpi.govtech,DPI,instrument,SierraSeat audit management information system,In development,2026-08-11,Post-configuration training completed 3-5 August 2026,,Baseline not held,Not held,"In final user-acceptance testing after post-configuration training on 3 to 5 August 2026, built for the state audit service with World Bank funding by customising a platform of the African organisation of English-speaking supreme audit institutions, ahead of the service declaring it operational and moving it into production",2026-08-11-sierra-leone-audit-service-sierraseat-worldbank-training,,"no cost, go-live date or scope of audits covered is stated"
SLE-digital.localgov-digitalisation-of-local-councils,SLE,digital.localgov,Digitalisation,instrument,Digitalisation of local councils,Not held,,,,,,,,,"A local government digital plan, a council-level service platform, or a district administration report on digital service delivery."
