indicator_id,progress,summary,developments,row_ids
gov.regional--shared-regional-infrastructure,Advanced,"[Free roaming with two neighbours took effect](2025-02-05-west-african-roaming-mou-lbr-gmb-sle) in May 2025, a [third agreement was signed](2025-11-17-natca-guinea-free-roaming) in November 2025, and [networks were interconnected at the Guinea border](2025-06-23-sogeb-leonecom-fibre-interconnection).","The three-country free roaming took effect on 2 May 2025 ([roaming](2025-02-05-west-african-roaming-mou-lbr-gmb-sle)), and a further agreement with a fourth neighbour was signed at a regional summit in November 2025 and remains planned ([agreement](2025-11-17-natca-guinea-free-roaming)).

Networks were interconnected at the Pamelap border in June 2025 ([interconnection](2025-06-23-sogeb-leonecom-fibre-interconnection)).

That border link is also where the country's search for cable redundancy runs: it has one landing station on record and is seeking a second route through the same neighbour.",SLE-gov.regional-ecowas-roaming|SLE-gov.regional-guinea-roaming|SLE-infra.connect-sogeb-leonecom
gov.standards--national-quality-standards,No change,"A [national open-source software policy for the public sector](2026-07-31-sierra-leone-aligns-university-training-with-global-digital-standards-to-build-future-tech-talent) was approved in 2025, and nothing on file records its application to any procurement.","The policy was approved in 2025 and reaches the base through coverage of a university curriculum event ([policy](2026-07-31-sierra-leone-aligns-university-training-with-global-digital-standards-to-build-future-tech-talent)).

No implementation guidance, compliance route or procurement decision is recorded under it. The identity migration in pilot is to an open-source platform, which is the only place the policy's direction and a live system coincide.",SLE-gov.standards-oss-policy
finance.new--mobilisation-of-non-state-finance,Advanced,"An [innovation investment fund](2026-07-31-sierra-leone-aligns-university-training-with-global-digital-standards-to-build-future-tech-talent) was announced with a target stated at an exhibition, and a [smartphone financing scheme](2026-08-08-sierra-leone-africell-ecobank-samsung-smartphone-financing) was announced between an operator, a bank and a handset maker.","The fund's target was stated at a digital public goods exhibition in July 2026, with no manager, structure, first close or committed capital held ([fund](2026-07-31-sierra-leone-aligns-university-training-with-global-digital-standards-to-build-future-tech-talent)).

The financing scheme is a commercial arrangement, and no price, interest rate, eligibility test or uptake figure is stated ([scheme](2026-08-08-sierra-leone-africell-ecobank-samsung-smartphone-financing)).

Device affordability is the constraint the usage-gap evidence points at, and the only instrument aimed at it is a private arrangement whose terms are unpublished.",SLE-finance.new-sliif|SLE-include.access-smartphone-financing
finance.new--development-partner-project-financing,Advanced,"A [US$137m regional digital integration operation](2026-03-13-techafricanews-world-bank-wardip2-137m) was approved in March 2026, and [technical assistance for census digital mapping](2025-01-01-iati-xm-dac-21-1-2025000348b1sierraoc4gov-statistics-sierra-leone-digital-census-mapping) was committed for the 2026 population census.","The operation was approved by the lender's board on 13 March 2026 ([operation](2026-03-13-techafricanews-world-bank-wardip2-137m)).

The census mapping assistance is a commitment record rather than a delivery report: no enumeration date, mapping coverage or equipment is stated ([assistance](2025-01-01-iati-xm-dac-21-1-2025000348b1sierraoc4gov-statistics-sierra-leone-digital-census-mapping)).

Between them these are the only two development financings the base holds for this unit, and one of them is the largest single instrument in it.",SLE-finance.new-wardip2|SLE-data.statistics-census-digital-mapping-assistance
infra.connect--mobile-penetration,Advanced,"The state operator is being [relaunched as a mobile virtual network operator](2026-04-22-sierratel-mvno-africell), with a commercial partner appointed in April 2026.","The investment partner was appointed in April 2026 ([relaunch](2026-04-22-sierratel-mvno-africell)).

No launch date, subscriber target, spectrum arrangement or wholesale price is published. A state operator re-entering the market as a virtual operator on a competitor's network is a structural choice the record states without explaining.",SLE-infra.connect-sierratel-mvno
infra.connect--mobile-affordability,Advanced,"Sierra Leone [entered the regional free roaming agreement](2026-02-20-liberia-ghana-sierra-leone-ecowas-free-roaming-agreement-lta) in February 2026, removing charges with Liberia and Ghana.","The [agreement entered in February 2026](2026-02-20-liberia-ghana-sierra-leone-ecowas-free-roaming-agreement-lta) removes roaming charges among Sierra Leone, Liberia and Ghana, with the regulator stressing that full implementation still had to follow.

It is a cross-border price, not a domestic one: nothing in the base publishes a Sierra Leonean retail tariff or an affordability ratio against income.",SLE-infra.connect-free-roaming
infra.connect--national-fibre-backbone,Advanced,"The [national fibre backbone reaches 14 of 16 districts](2026-05-05-sierra-leone-400m-telecom-usage-gap), a marginal advance with the last two districts unstated as to timing.","Backbone coverage was reported at 14 of 16 districts in May 2026 ([backbone](2026-05-05-sierra-leone-400m-telecom-usage-gap), [centre](2026-04-17-natca-hq-national-data-centre), [ambition](2025-07-31-salima-bah-tech-ambition-interview)).

No date, cost or route is stated for the remaining two, and no utilisation or last-mile figure accompanies the coverage count. The evidence recorded separately is that the gap in this country is usage rather than reach.",SLE-infra.connect-fibre-backbone
infra.connect--international-internet-bandwidth,Advanced,"A wholesale operator [added new subsea capacity to its West Africa network](2026-07-15 CSquared boosts internet by integrating with 2Africa West cable) in July 2026, and an [ECOWAS four-country cable cleared feasibility](2025-10-22-ecowas-segundo-cabo-submarino-validacao-estudo-cabo-verde) in October 2025.","The added capacity serves a wholesale route across several West African states and is not a national asset ([capacity](2026-07-15 CSquared boosts internet by integrating with 2Africa West cable)).

2025-07-11 - a ministry delegation [assessed feasibility and public-private models for a second landing routed via Guinea](2025-07-11-sierra-leone-second-submarine-cable), and nothing further on that route is held.

2025-10-22 - separately, ECOWAS member-state experts with their technical and financial partners [reviewed and approved the feasibility study for a second submarine cable serving Cabo Verde, Liberia, Sierra Leone and Guinea-Bissau](2025-10-22-ecowas-segundo-cabo-submarino-validacao-estudo-cabo-verde) at a Monrovia workshop; no route, cost, landing site or construction date is published, and neither record says whether the two are the same project.

A single landing station is the most concentrated infrastructure risk in this ledger, and until one of these is built it stays that way.",SLE-infra.connect-csquared-2africa|SLE-infra.connect-second-cable|SLE-infra.connect-ecowas-second-submarine-cable
infra.connect--satellite-broadband-licensing-and-availability,Advanced,"Satellite service has been [licensed since June 2024 with three local resellers](2026-03-13-natca-spectrum-pricing-mwc-barcelona), and [twelve universities were connected](2025-01-31-starlink-university-internet-elcome) under the national broadband strategy.","The service has been licensed since June 2024 and operates through three local resellers ([licence](2026-03-13-natca-spectrum-pricing-mwc-barcelona), [universities](2025-01-31-starlink-university-internet-elcome)).

Twelve universities were connected through a local reseller under the broadband strategy ([connection](2025-01-31-starlink-university-internet-elcome)).

Licensed satellite service reaching universities and, separately, health facilities makes one foreign operator the connectivity of last resort for two national systems at once.",SLE-infra.connect-starlink-licence|SLE-include.access-starlink-universities
infra.store--local-data-centre-capacity-all-providers,Advanced,"A [national data centre was commissioned](2026-04-17-natca-hq-national-data-centre) in April 2026, an [identity agency facility](2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure) was reported operating in August, and an [operator backup facility](2025-11-29-orange-bo-data-centre-opening-statehouse) opened in November 2025.","The national facility at the regulator's headquarters was commissioned by the head of state in April 2026 ([national](2026-04-17-natca-hq-national-data-centre)).

The identity agency's director-general reported a tier-three facility operating in August 2026 ([identity](2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure)), and an operator opened a backup facility outside the capital in November 2025 ([backup](2025-11-29-orange-bo-data-centre-opening-statehouse), [figures](2025-12-02-orange-bo-datacenter-figures-wearetech)).

Three facilities commissioned inside eighteen months, and no capacity, tenancy or redundancy arrangement is published for any of them.",SLE-infra.store-national-data-centre|SLE-infra.store-ncra-datacentre|SLE-infra.store-orange-bo-dc
infra.energy--grid-reliability,Advanced,"A [solar and storage plant](2026-08-17-sierra-leone-40mw-solar-project-ease-blackouts) became fully operational in July 2026, and [dispatch centres and control upgrades](2024-01-01-mcc-sle-scada-transmission-2024-sierra-leone-compact-transmission-dispatch-center) are provided for in a compact.","The plant was commissioned in July 2026; the access projection attached to it is the project's own, and no generation outturn, grid-availability series or measured effect on telecommunications uptime is held ([plant](2026-08-17-sierra-leone-40mw-solar-project-ease-blackouts)).

Dispatch centres and control-system upgrades are provided for in the compact and have not moved in the base ([compact](2024-01-01-mcc-sle-scada-transmission-2024-sierra-leone-compact-transmission-dispatch-center)).

Grid reliability is the unstated dependency under three data centres and a national fibre backbone, and there is no series in this base against which to read it.",SLE-infra.energy-respite-solar-storage|SLE-tech.industry-mcc-scada
infra.cybersec--national-cybersecurity-readiness,"Mixed, a coordination centre and a public notice on live incidents while the statute in force is being read against a fraud wave rather than applied to it","The regulator [confirmed ongoing cybersecurity incidents](2026-07-30-sierra-leone-natca-cybersecurity-incidents) in a July 2026 public notice, and six offences under the [Cyber Security and Crime Act 2021](2026-07-23-whatsapp-scam-emptying-orange-money-sierra-leone) were mapped onto the mobile-money scam in a published analysis.","The public notice confirming ongoing incidents was issued on 30 July 2026 ([notice](2026-07-30-sierra-leone-natca-cybersecurity-incidents)), and a coordination centre is named as a delivery partner in senior civil-service training ([centre](2026-03-03-mocti-qhala-civil-servants-ai-cyber-training), [strategy](2026-08-05-government-unveils-multi-agency-strategy-to-tackle-rising-cyber-fraud)).

A published legal analysis maps six offences under the 2021 Act onto the scam ([offences](2026-07-23-whatsapp-scam-emptying-orange-money-sierra-leone)). No prosecution under any of them is on record.

The regulator ran a consumer education campaign on online fraud from July 2026 ([education](2026-07-28-natca-consumer-education-online-fraud)). Awareness is doing the work the statute is not.",SLE-infra.cybersec-cyber-incident-response|SLE-infra.cybersec-nc3|SLE-infra.cybersec-cybercrime-act-2021|SLE-infra.cybersec-consumer-education
dpi.exchange--national-data-exchange-system,Advanced,"The finance ministry reported [piloting a data exchange layer](2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure) on an open-source exchange platform, above a service bus that reaches the base only as a prototype terms of reference.","The pilot was reported in August 2026 ([pilot](2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure)), and the service bus above it is held as a prototype terms of reference and nothing further ([prototype](2025-01-01 Sierra Leone Government Service Bus prototype - Terms of Reference (World Bank))).

No connected agency count, go-live date or governing instrument is published. The identity agency's own argument, made at the same consultation, is that identity should come first — which is a position on sequencing rather than a description of what exists.",SLE-dpi.exchange-gsb-xroad
dpi.id--robustness-of-system,"Mixed, an open-source migration piloted and unfunded while a second identity platform is being built and the identity agency warns against parallel systems","An [open-source migration of the identity system](2026-02-19-mosip-brownfield-sierra-leone-migration) completed pilot and is still seeking funding, while a [second national digital identity platform](2026-07-08 Sierra Leone partners with Bhutan, Sign on digital identity platform) went to private-sector consultation.","The migration pilot is complete and full implementation is still seeking funding ([migration](2026-02-19-mosip-brownfield-sierra-leone-migration), [identity first](2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure)).

A separate platform is being built with a foreign government and a foundation, and went to private-sector consultation on a trusted digital identity framework in August 2026 ([consultation](2026-08-06-sierra-leone-consults-private-sector-on-trusted-digital-id-framework), [dialogue](2026-08-05-sierra-leone-advances-national-dialogue-on-digital-identity-and-digital-public-infrastructure), [partnership](2026-07-08 Sierra Leone partners with Bhutan, Sign on digital identity platform)).

The identity agency has warned publicly against parallel identity systems, so the duplication is contested inside government rather than merely observed from outside. One route is funded and unbuilt, the other piloted and unfunded.",SLE-dpi.id-mosip-migration|SLE-dpi.id-bhutan-sign-platform
dpi.id--registration-of-entire-population,No change,"The identity agency reported [about 93 per cent population coverage](2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure), and [registration, card issuance and coverage](2025-12-09 Unlocking opportunity - How digital ID can transform lives in Sierra Leone) are three different metrics kept apart in the record.","Coverage was reported to a digital public infrastructure consultation in August 2026 and has not moved in the base since a 2025 statement of the same figure ([coverage](2026-08-07-ncra-chief-urges-identity-first-approach-to-sierra-leones-digital-public-infrastructure), [services](2025-06-05 Sierra Leone reaches 93 percent national ID coverage 80 percent services digitized), [opportunity](2025-12-09 Unlocking opportunity - How digital ID can transform lives in Sierra Leone)).

Card issuance is tracked separately because registration, issuance and coverage measure different things and conflating them would overstate what a person actually holds ([issuance](2025-12-09 Unlocking opportunity - How digital ID can transform lives in Sierra Leone)).

An ethnographic study documents human intermediation in enrolment — brokers standing between the citizen and the register — reported as analysis rather than as a state position ([brokers](2026-03-18-brokers-of-citizenship-digital-id)).",SLE-dpi.id-nbims|SLE-dpi.id-id-card-issuance|SLE-include.access-enrolment-intermediaries
dpi.id--use-by-other-systems,No change,"A [national digital farmer registry](2025-05-19 NCRA, Ministry of Agriculture partner on National Digital Farmer Registry integration) was agreed for integration with the identity number in May 2025, and an [agricultural voice-response platform](2026-08-14-sierra-leone-mafs-ivr-agriculture-farmers-digital) is reported 98 per cent complete.","The registry integration was agreed with the agriculture ministry in May 2025 and has not moved since ([registry](2025-05-19 NCRA, Ministry of Agriculture partner on National Digital Farmer Registry integration)).

The voice-response platform is described as 98 per cent complete, which is the ministry's own description ([platform](2026-08-14-sierra-leone-mafs-ivr-agriculture-farmers-digital)); no launch date, language coverage, call volume or cost is stated ([platform](2026-08-14-sierra-leone-mafs-ivr-agriculture-farmers-digital)).

Neither carries a data-protection arrangement, in a country with no data-protection law in force.",SLE-dpi.registry-farmer-registry|SLE-digital.rural-agricultural-ivr-platform
dpi.pay--revenue-collection,Advanced,"The revenue authority [began distributing smart tax machines to 10,000 registered businesses](2026-09-02-nra-begins-nationwide-distribution-of-smart-gst-machines-to) from 31 August 2026, alongside the existing electronic cash register system.","Nationwide distribution of smart goods and services tax machines to 10,000 registered businesses began on 31 August 2026 ([distribution](2026-09-02-nra-begins-nationwide-distribution-of-smart-gst-machines-to)). The commissioner-general said the machines complement the existing electronic cash register system and are intended to support accurate record-keeping, strengthen tax compliance, let businesses issue valid receipts and reduce revenue leakages, as part of a domestic revenue mobilisation drive ([distribution](2026-09-02-nra-begins-nationwide-distribution-of-smart-gst-machines-to)).

The machines are counted against no published total of registered businesses, no distribution schedule, no cost and no baseline for the leakage they are to reduce.",SLE-dpi.pay-smart-gst-machines
dpi.pay--p2p-p2g-and-p2b-functionality,Advanced,"A [national instant payment switch](2025-02-14 Sierra Leone Launches National Instant Payment System) launched in February 2025 with full integration from April, and a [payments platform with a messaging chatbot and code settlement](2026-04-24-open-hub-flot-platform) launched in April 2026.","The instant phase launched on 13 February 2025 with full integration from 1 April 2025 ([switch](2025-02-14 Sierra Leone Launches National Instant Payment System)).

The payments platform launched in April 2026 with a messaging-app chatbot and code-based settlement ([platform](2026-04-24-open-hub-flot-platform)).

No transaction volume, participant count or availability figure is published for the switch at any date, so what the rail actually carries is unmeasured.",SLE-dpi.pay-ips|SLE-dpi.pay-flot
dpi.pay--population-uptake,Advanced,"A [prepaid card requiring no bank account](2026-05-27-afrimoney-prepaid-visa-card) and a [virtual card through an operator app](2026-03-31-orange-money-mastercard-zenith) both launched in 2026, and [financial inclusion](2026-07-23-rebuilding-financial-services-fintech-sierra-leone) reaches the base only as a named-analyst assessment.","The prepaid card launched in May 2026 with a bank partner and requires no bank account ([prepaid](2026-05-27-afrimoney-prepaid-visa-card)), and a virtual card launched in March 2026 through an operator application ([virtual](2026-03-31-orange-money-mastercard-zenith)).

A savings product paying annual interest through an application and short codes launched in November 2025 ([savings](2025-11-06-mikashboks-ecobank-financial-inclusion)), and a multi-currency wallet and card launched in April 2025 ([wallet](2025-04-22-velmie-metrocable-vult-digital-wallet)).

The inclusion rate itself is a named-analyst assessment rather than an official series, so five products can be dated and the population they reach cannot ([inclusion](2026-07-23-rebuilding-financial-services-fintech-sierra-leone)).",SLE-dpi.pay-afrimoney-visa|SLE-dpi.pay-orange-mastercard|SLE-dpi.pay-mikashboks|SLE-dpi.pay-vult|SLE-include.access-financial-inclusion
dpi.pay--consumer-protection,"Mixed, a multi-agency fraud roadmap validated while no rule allocates the loss and the consumer's position after a fraud is unchanged","A [national fraud roadmap was validated](2026-08-20-sierra-leone-validates-mobile-digital-fraud-roadmap) in August 2026, and [no rule allocating the loss](2026-08-05-government-unveils-multi-agency-strategy-to-tackle-rising-cyber-fraud) is held.","The roadmap was validated at the close of a two-day workshop convening the operator, two ministries, the regulator and the central bank on registration, verification compliance and fraud reporting ([roadmap](2026-08-20-sierra-leone-validates-mobile-digital-fraud-roadmap), [workshop](2026-08-19-sierra-leone-mobile-money-fraud-roadmap), [strategy](2026-08-05-government-unveils-multi-agency-strategy-to-tackle-rising-cyber-fraud)). Its text, costing and timetable are not held, and the gap it addresses is unchanged: no liability rule, refund duty or reversal mechanism is proposed, so the consumer's position after a fraud is exactly where it was ([alert](2026-08-05-minister-salima-bah-intensifies-fight-against-mobile-money-fraud), [parliament](2026-08-05-parliament-raises-red-alert-over-orange-money-scams)).

Two published analyses disagree on whether the problem is absent law or unenforced law, and the disagreement is unreconciled ([scam](2026-07-23-whatsapp-scam-emptying-orange-money-sierra-leone), [enforcement](2026-07-26-sylvia-blyden-kyc-enforcement-mobile-money-fraud), [allocation](2026-08-05-government-unveils-multi-agency-strategy-to-tackle-rising-cyber-fraud)).

Complaint volumes are operator-reported in a ministerial statement with no series and no earlier figure ([complaints](2026-08-05-government-unveils-multi-agency-strategy-to-tackle-rising-cyber-fraud)), and the operator's own scam-alert tool publishes no report volume, response time, remedy or referral route ([tool](2026-08-18-orange-sierra-leone-scam-alert-tool)).",SLE-gov.policy-fraud-strategy|SLE-gov.legislate-fraud-liability|SLE-dpi.pay-fraud-complaints|SLE-infra.cybersec-operator-scam-alert-tool
dpi.registry--civil-register,Advanced,"Supplier engagement opened for an [integrated digital mortality surveillance, registration and certification system](2026-08-07-sierra-leone-npha-digital-mortality-surveillance-system), and no cost, supplier, timetable or coverage target is stated.","Engagement opened in August 2026 ([system](2026-08-07-sierra-leone-npha-digital-mortality-surveillance-system)).

The coverage figure attached to it is the agency's own. Death registration at that level means the civil register captures a small fraction of deaths, which is what the system is meant to change and what nothing yet measures.",SLE-dpi.registry-digital-mortality-surveillance
dpi.mis--health,Advanced,A [digital health information system and electronic medical records rollout](2026-07-28-health-minister-starlink-jmb-pediatric-hospital) launched at its first facility in July 2026.,"The science and technology directorate and the pharmacy board signed a memorandum to advance digital pharmaceutical regulation ([memorandum](2026-08-27-sierra-leone-dsti-pharmacy-board-mou)).

The rollout launched at a paediatric centre on 27 July 2026 alongside the connectivity that carries it ([rollout](2026-07-28-health-minister-starlink-jmb-pediatric-hospital), [launch](2026-07-27-demby-launches-starlink-300-health-facilities)).

No facility count, record volume, interoperability arrangement or data-protection basis is published. The connectivity underneath it is a single foreign satellite operator under no public contract, so the health record and its transport share one point of failure.",SLE-dpi.mis-hmis|SLE-dpi.mis-pharmaceutical-regulation-memorandum
dpi.mis--customs,Regressed,"The anti-corruption commission [found an integrity failure in the customs system](2026-07-10-sierra-leone-acc-report-nra-asycuda-part1) at the revenue authority, and no response, prosecution or remediation is on record.","The commission's report is dated July 2026 and was serialised from August ([report](2026-07-10-sierra-leone-acc-report-nra-asycuda-part1), [audit](2026-08-17-sierra-leone-nra-asycuda-audit-integrity-failure)).

The report is held only as far as its background section, serialised verbatim, and the figure attached to it comes from a newspaper account of the same investigation rather than from the report. No revenue-authority response, prosecution or remediation is on record.

A customs system whose integrity has been found wanting by the state's own anti-corruption body, with nothing published since, is the single clearest regression in this unit.",SLE-dpi.exchange-asycuda-customs-system
dpi.govtech--e-government-services,Advanced,"[Digitisation of government services](2025-06-05 Sierra Leone reaches 93 percent national ID coverage 80 percent services digitized) is agency-reported with no service list or definition published, and three back-office systems — [procurement](2026-08-12-liberia-sierra-leone-digital-transformation-cooperation), [monitoring](2026-08-14-sierra-leone-namea-monitoring-evaluation-digital-platform) and [audit](2026-08-11-sierra-leone-audit-service-sierraseat-worldbank-training) — are in progress.","The government launched a digital jobs portal stated as intended to break the nepotism cycle in youth employment ([launch](2026-08-27-sierra-leone-digital-jobs-portal-youth)). No vacancy or placement figure is on the base.

The digitisation figure is agency-reported, with no service list or definition published, so it cannot be checked against any service a citizen would use ([services](2025-06-05 Sierra Leone reaches 93 percent national ID coverage 80 percent services digitized)).

Electronic procurement is advancing through bilateral cooperation with a neighbour whose own system is described as a regional model ([procurement](2026-08-12-liberia-sierra-leone-digital-transformation-cooperation), [model](2026-08-07-liberias-e-gp-system-becomes-regional-model)).

A national monitoring and evaluation system is expanding with no coverage figure, publication rule or public access to the tracked project data stated ([monitoring](2026-08-14-sierra-leone-namea-monitoring-evaluation-digital-platform)), and an audit management system completed post-configuration training with no cost, go-live date or audit scope stated ([audit](2026-08-11-sierra-leone-audit-service-sierraseat-worldbank-training)).",SLE-dpi.govtech-services-digitised|SLE-dpi.govtech-e-procurement|SLE-dpi.govtech-national-monitoring-evaluation-system|SLE-dpi.govtech-audit-management-information-system|SLE-dpi.mis-digital-jobs-portal
digital.rural--digitalisation-of-rural-health-clinics,Advanced,"[Satellite connectivity for 300 government health facilities](2026-07-27-demby-launches-starlink-300-health-facilities) launched its first site in July 2026, placing a national health dependency on one foreign operator with no public contract.","The first site was launched at a paediatric centre on 27 July 2026 ([launch](2026-07-27-demby-launches-starlink-300-health-facilities), [site](2026-07-28-health-minister-starlink-jmb-pediatric-hospital)).

It places a national health information dependency on a single foreign satellite operator with no public contract. No value, term, service level or exit arrangement is published, and no alternative transport is named for any of the 300 facilities.

That is the finding rather than the rollout: the country has chosen the fastest route to connecting its clinics and has published nothing about what happens if it stops.",SLE-infra.connect-starlink-health
