indicator_id,progress,summary,developments,row_ids
gov.legislate--cybersecurity-legislation,"Mixed, the cybercrime statute was narrowed by litigation while new logging duties were imposed on public access centres","The Court of Appeal [struck the false-publication sections](2026-07-28-kictanet-kensafespace-ends-digital-rights-network) and a shutdown power, the National Assembly has [appealed to the Supreme Court](2026-08-31-wearetech-kenya-online-misinformation-sanctions), and [cyber cafe logging rules](2026-08-11-itweb-kenya-cyber-cafe-rules-identity-gap) take effect in September 2026.","The 2018 statute is narrowed by litigation, with the false-publication offences and the non-judicial website-shutdown power struck and a conservatory order blocking a national internet shutdown; the base does not date the judgments, so whether the narrowing falls inside the twelve months is unestablished ([litigation](2026-07-28-kictanet-kensafespace-ends-digital-rights-network)).

Operators of public access centres must capture each customer's name and identity number, the terminal used and session times, and retain the records at least three years, on pain of fines of up to 0.2 per cent of annual turnover with a minimum of about US$3,860 ([rules](2026-08-11-itweb-kenya-cyber-cafe-rules-identity-gap)).

The regulator clarified on 13 August 2026 that the conditions do not require operators to track browsing history; the conditions were gazetted on 7 August and take effect on 7 September 2026 ([clarification](2026-08-13-kenya-says-cyber-caf-s-won-t-need-to-monitor-users-browsing-history)).

2026-08-31 — the National Assembly [asked the Supreme Court to restore sections 22 and 23, which carried fines of up to KSh 5m and up to ten years' imprisonment](2026-08-31-wearetech-kenya-online-misinformation-sanctions). [The Court of Appeal held the wording too broad, Parliament argues it reaches only knowing publication presented as authentic](2026-08-31-wearetech-kenya-online-misinformation-sanctions). The statute's reach is contested, not settled.

Accession to the Council of Europe cybercrime convention is planned, with public views invited by 11 September 2026 ([accession](2026-09-01-kictanet-budapest-convention-accession)).",KEN-gov.legislate-computer-misuse-and-cybercrimes-act-2018|KEN-gov.legislate-cyber-cafe-registration|KEN-gov.legislate-budapest-convention-accession
gov.legislate--legislation-covering-digital-id,Advanced,The High Court recognised a [registered phone number as a personal digital identifier](2026-03-23-high-court-phone-numbers-digital-id-biometricupdate) and gave the Attorney-General six months to legislate.,"The judgment also bars recycling of dormant numbers without consent; the window was still open as at 12 August 2026 with nothing tabled and closes about September ([judgment](2026-03-23-high-court-phone-numbers-digital-id-biometricupdate)).

Analysis of it argues the judgment should produce a coordinated number-recycling policy binding banks, savings societies and platforms that keep relying on numbers after reassignment ([analysis](2026-08-12-kictanet-phone-number-recycling-digital-identity-kenya)).

It is the only instrument in the base that defines a digital identifier in law, and it arrived through litigation rather than through Parliament.",KEN-dpi.id-phone-number-as-personal-digital-identifier
gov.legislate--digital-payments-legislation,Advanced,"[Virtual asset regulations were gazetted](2026-07-22-kenya-gazette-supplement-185-ln-134-vasp-regulations-2026) in July 2026 with joint licensing across ten categories, and existing operators have until November to transition.","The 2025 Act commenced on 4 November 2025, giving pre-existing operators a year to comply ([the Act](2025-10-21-kenya-virtual-asset-service-providers-act-2025)).

The regulations set capital by licence class from KES 300m for stablecoin issuance to nil for advisers, with a seizure and freezing framework; the draft ownership cap was dropped between draft and gazette, and the Finance Bill replaces a proposed 3 per cent transfer tax with a 10 per cent excise duty on provider fees ([regulations](2026-07-22-kenya-gazette-supplement-185-ln-134-vasp-regulations-2026), [compliance cost](2026-08-24-kenya-virtual-asset-compliance-techcabal)).

Six named exchanges have said they intend to apply, and the regulators had not announced the application process as at 7 August 2026 ([applicants](2026-08-07-firms-lining-up-for-crypto-licences-in-kenya)).

On mobile money the position is different in kind: the central bank's pricing principles operate through voluntary operator alignment, with no gazetted tariff rule or determination to cite, appeal or extend to a competitor, reversible at the operator's discretion ([pricing principles](2026-08-02-safaricom-mpesa-merchant-fee-cuts-cbk)).",KEN-gov.legislate-virtual-asset-service-providers-act-2025|KEN-gov.legislate-virtual-asset-service-providers-regulations|KEN-gov.policy-central-bank-pricing-principles-for-mobile-m
gov.legislate--legislation-enabling-data-interoperability,Advanced,"Interoperability duties are arriving sector by sector: the [Digital Health Act](2023-11-24-kenya-digital-health-act-2023) in 2023, an agricultural information bill in 2026.","The Digital Health Act of November 2023 is the clearest statutory basis for data exchange in a sector, carrying its own data exchange regulations ([act](2023-11-24-kenya-digital-health-act-2023)).

A Digital Agricultural Information Bill published in March 2026 would establish a centre for digital agricultural information with statutory functions ([bill](2026-03-04-kenya-digital-agricultural-information-bill-2026)).

A national data governance policy remains in validation ([validation](2026-02-06-kenya-national-data-governance-policy-validation)). What the base does not hold is any general statute establishing a duty to share data across government; each instrument enables one sector.",KEN-dpi.mis-digital-health-act-2023-and-digital-health-a|KEN-gov.legislate-digital-agricultural-information-bill|KEN-gov.policy-draft-national-data-governance-policy
gov.legislate--ai-legislation-regulations,Advanced,Two tracks run in parallel: a [governance act under debate](2026-08-24-amnesty-childrens-digital-rights-age-assurance) and an [artificial intelligence bill before the Senate](2026-05-19 GATEKEEPERS XIV) transplanting the European statute.,"The Senate bill is a self-declared transplant with a presidentially appointed commissioner and fines capped at KES 5m, on a separate legislative track from the ministry's draft policy; the bill text is not held ([Senate bill](2026-05-19 GATEKEEPERS XIV), [copyright and AI](2026-07-31-amenya-kenya-copyright-bill-ai-age)).

A human-rights organisation argued on 24 August 2026 that the governance act carries no child-specific protections and no consultation mechanism, setting it against the country's membership of a children's protection coalition and against a global drive to age assurance that the analysis argues adds data trails and surveillance risk rather than closing the harms it names; the act's text, sponsor and date remain unestablished ([critique](2026-08-24-amnesty-childrens-digital-rights-age-assurance)).",KEN-gov.legislate-ai-governance-act|KEN-tech.ai-kenya-artificial-intelligence-bill-2026
gov.legislate--e-commerce-legislation,Advanced,"A [copyright bill](2026-07-31-amenya-kenya-copyright-bill-ai-age) and an [intellectual property bill](2026-08-16-kenya-intellectual-property-bill-2026) are both out for comment, alongside an adopted inter-agency piracy enforcement framework.","The copyright bill would create a copyright authority and a disputes tribunal, and carries the 2001 computer-generated-work authorship rule forward unchanged; its comment window's closing date is not on file ([copyright bill](2026-07-31-amenya-kenya-copyright-bill-ai-age)).

The intellectual property bill would merge the industrial property institute, the copyright board and the anti-counterfeit authority into one regulator with a tribunal, replace the 2001 and 2008 statutes, and set rules distinguishing artificial-intelligence-assisted from artificial-intelligence-generated inventions ([property bill](2026-08-16-kenya-intellectual-property-bill-2026)).

An inter-agency digital piracy enforcement framework was adopted on a steering committee's hundred-day report, with the ministry coordinating the copyright board, the regulator, the media council and the tribunal; a national policy on digital piracy is announced as the next step with no draft, drafter or date ([framework](2026-07-31-kenya-digital-piracy-framework), [losses](2026-07-31-kenya-piracy-losses-itweb)).",KEN-gov.legislate-copyright-and-related-rights-bill-2026|KEN-gov.legislate-kenya-intellectual-property-bill|KEN-gov.policy-inter-agency-digital-piracy-enforcement-fram|KEN-gov.policy-national-policy-on-digital-piracy
gov.legislate--statistics-legislation,Advanced,The [Statistics Act of 2006](2006-09-08-kenya-statistics-act-2006) is under replacement by a 2026 bill establishing a statistics authority with stated professional independence.,"The Act of 2006 has governed official statistics for two decades ([act](2006-09-08-kenya-statistics-act-2006)).

A bill published in April 2026 would replace it, establishing a Kenya Statistics Authority whose guiding principles include professional independence ([bill](2026-04-28-kenya-statistics-bill-2026-full-text)).

Sector statistical obligations continued to be made under other statutes: regulations of November 2025 require statistical returns from petroleum licensees ([regulations](2025-11-14-kenya-petroleum-information-statistics-no2-regulations-2025)). The bill is published and not enacted.",KEN-gov.legislate-statistics-act|KEN-gov.legislate-petroleum-statistics-regulations
gov.legislate--access-to-information-legislation,Regressed,"An [amendment bill would criminalise sharing classified information](2026-07-02-state-secrets-whatsapp-bill-nation) through personal messaging or email, on four classification tiers.","No sponsor, stage or timetable is on file ([bill](2026-07-02-state-secrets-whatsapp-bill-nation)).

It is the only access-to-information instrument in the base, and it narrows rather than widens: the record holds no compliance figure, request statistic or enforcement action under the existing regime against which to read it.",KEN-gov.legislate-access-to-information-amendment-bill
gov.protect--data-protection-authority,"Mixed, the regulator gained its first separate appropriation while its published caseload has not moved in eighteen months","The regulator took a [first separate appropriation of KSh 917.3m](2026-06-01-ken-2026-vote1122-data-protection-services), on a caseload last stated at [7,128 complaints in March 2025](2025-04-01-odpc-data-bulletin-12th-edition).","The appropriation is projected to KSh 1,328m by 2028/29, and through FY2025/26 the regulator had no separately visible line ([appropriation](2026-06-01-ken-2026-vote1122-data-protection-services)).

The caseload figure carries 215 determinations, and the regulator self-reports 97 per cent of complaints resolved, penalties on 10 entities, 103 compensations and 39 alternative-dispute resolutions ([caseload](2025-04-01-odpc-data-bulletin-12th-edition)); no later caseload, determination count or penalty total has been published ([caseload](2025-04-01-odpc-data-bulletin-12th-edition), [restatement](2026-07-22-odpc-quality-standards)).

A five-year privacy plan launched at KES 12.6bn in July 2025 has produced no spend, milestone or progress statement since ([plan](2025-07-05-odpc-sh126bn-privacy-plan-standard)), and a quality management system launched in July 2026 with donor support still awaits its external certification audit ([quality system](2026-07-22-odpc-quality-standards)).

No national count of registered controllers and processors exists at any date; only the betting-sector subset is held ([registration](2026-05-13-kabogo-betting-firms-children-data-nation)).

The regulator gave data controllers and processors holding expired registration certificates 14 days to renew or face enforcement action, in a notice of 28 August 2026 ([notice](2026-08-28-thestar-odpc-gives-data-handlers-14-days-to-renew)).",KEN-gov.protect-odpc-data-protection-services-appropriation|KEN-gov.protect-odpc-enforcement-caseload-and-penalties|KEN-gov.protect-odpc-five-year-privacy-plan|KEN-gov.standards-odpc-quality-management-system|KEN-gov.protect-registered-data-controllers-and-processors|KEN-gov.protect-registration-renewal-enforcement
gov.protect--national-data-protection-readiness,Advanced,"Three [draft guidance notes](2026-08-04-draft-odpc-guidance-notes-on-ai-emerging-technology-and-privacy-enhancing-technologies) issued in July 2026 read the Act onto artificial intelligence, emerging technologies and privacy-enhancing technologies.","The artificial-intelligence note runs to 36 pages and would require a lawful transfer basis and a documented adequacy assessment before any transfer to an offshore processor, registration of every entity deploying the technology on Kenyan data subjects' data, an impact assessment before any high-risk deployment, and obligations mapped across a seven-stage lifecycle applying to procured systems as to built ones ([artificial intelligence note](2026-07-01-odpc-kenya-guidance-note-artificial-intelligence)).

The emerging technologies note runs to 31 pages across the internet of things, cloud, blockchain, biometric recognition classified three ways, extended reality and connected vehicles ([emerging technologies](2026-07-01-odpc-kenya-guidance-note-emerging-technologies)), and a 38-page note reads adoption of privacy-enhancing technologies as a statutory obligation under privacy by design ([privacy technologies](2026-07-01-odpc-kenya-guidance-note-privacy-enhancing-technologies)).

None states a transition period or commencement, and nothing on their face says whether they bind or guide.

Earlier draft notes on biometric processing and risk-based age assurance, issued in May 2025, are still in draft as far as the base establishes ([biometrics and age assurance](2025-05-19-draft-guidance-biometrics-age-assurance-biometricupdate)).

Enforcement has a figure behind it: penalties levied under the Act and its regulations had [passed KES 26 million in total by October 2024](2024-10-03-kenyan-businesses-fined-over-kes-26-million-for-data-privacy-violations), on a compliance practitioner's tally rather than a commissioner's return.

[The High Court blocked the transport authority from compelling ride-hailing platforms to retain detailed passenger and driver data for three years and hand it over on demand, finding that this violated the right to privacy under Article 31 and the Data Protection Act 2019 and amounted to unconstitutional continuous surveillance; the state has twelve months to conduct a regulatory impact assessment and re-align the rules](2026-09-02-kenya-cofek-high-court-ridehailing-data-privacy). It is the clearest instance on this ledger of the Act being enforced against the state rather than against controllers.",KEN-gov.protect-odpc-draft-guidance-on-offshore-ai-processin|KEN-gov.protect-odpc-guidance-note-on-emerging-technologies|KEN-gov.protect-odpc-guidance-note-on-privacy-enhancing-tec|KEN-gov.standards-odpc-draft-guidance-notes-on-biometric-and-c|KEN-gov.protect-ridehailing-data-retention-ruling
gov.regional--regional-policy-collaboration,Advanced,"[Eight cooperation agreements with Tanzania](2026-05-04-kenya-tanzania-eight-cooperation-agreements) were signed in May 2026, under a community treaty in force since 1999.","The treaty establishing the East African Community, signed in November 1999 and since amended, is the standing framework for regional policy cooperation ([treaty](1999-11-30-eac-treaty-establishment)).

Eight cooperation agreements with Tanzania were signed in May 2026 to deepen regional integration ([agreements](2026-05-04-kenya-tanzania-eight-cooperation-agreements)).

A technical coordination mechanism on border governance was established with the regional development authority and the African Union border programme in September 2025 ([mechanism](2025-09-23-au-igad-border-governance-coordination-mechanism)). None of the three accounts names a digital or data instrument among what was agreed.",KEN-gov.regional-eac-treaty|KEN-gov.regional-kenya-tanzania-agreements|KEN-gov.regional-igad-border-mechanism|KEN-gov.regional-behavioural-intelligence-framework
gov.regional--regional-legal-harmonisation,No change,The country is recorded as a [non-signatory to the continental cyber and data convention](2026-08-14-ssa-health-data-governance-literature-review) in an August 2026 peer-reviewed review.,"The review of health-data governance in four countries records only one of the four as a signatory, and finds all four frameworks fragmented with weak cross-border transfer harmonisation and capacity gaps ([review](2026-08-14-ssa-health-data-governance-literature-review)).

So the country that leads the region on domestic data-protection enforcement is outside the continental instrument that would harmonise it, and no signature, ratification or authorisation appears anywhere in the base.",KEN-gov.regional-malabo-convention-ratification
gov.regional--shared-regional-infrastructure,Advanced,"Four states [opened a joint account](2026-08-24-chimpreports-ncip-partner-state-communications-satellite-study) to fund a feasibility study for a regional communications satellite, with deposits due 30 September 2026.","The account takes partner-state contributions under a roadmap settled at an April 2026 meeting, and neither the study's cost nor each state's share was disclosed ([joint account](2026-08-24-chimpreports-ncip-partner-state-communications-satellite-study)).

On terrestrial infrastructure the cross-border link with Tanzania was launched in July 2026, integrating the neighbour's backbone with the Mombasa landings ([link](2026-07-29-kenya-and-tanzania-launch-terrestrial-fiber-link-connection)).",KEN-infra.connect-regional-communications-satellite-study|KEN-infra.connect-kenya-tanzania-terrestrial-fibre-link
gov.regional--cross-border-data-transfers,Advanced,"A [United States health framework](2025-12-04-afghs-cooperation-framework-kenya) signed in December 2025 was frozen by injunction, with a final ruling reported due at end-October 2026.","It runs five years with US$1,631,470,000 of planned United States support across FY2026 to FY2030 including US$175,000,000 for health data systems ([framework](2025-12-04-afghs-cooperation-framework-kenya)); the US$2.5bn headline is that figure plus the country's own pledged increase in domestic health spending, not a competing number ([framework](2025-12-04-afghs-cooperation-framework-kenya), [litigation](2026-06-08 Kenyan Citizens Took A $2.5 Billion Deal With America To Court To Fight For Their Health Data)).

The signed text makes audit information subject to Kenyan law and to the data-protection regulator's concurrence, and makes specimen testing and data sharing subject to Kenyan law rather than the template's five-day transfer; the subsidiary data sharing agreement has not been published.

The suspension of the data-transfer component was reversed on appeal in May 2026 ([appeal](2026-07-30-world-insights-us-health-aid-meets-resistance-across-africa)). A rights organisation reading the seven signed memoranda places this country outside both the three committing to hand over data without explicit privacy safeguards and the five requiring unilateral specimen sharing ([assessment](2026-06-08-hrw-human-rights-assessment-afghs-bilateral-health-agreements)).

In the other direction the country is one of the first three selected to implement shared cross-border rails for identity, payments and trusted data exchange, chosen on political commitment, regulatory alignment, technical capacity and system maturity; no national implementation plan, budget or timetable is published ([continental pilot](2026-05-26-nigeria-kenya-morocco-afcfta-adapt)).

The data protection commissioner issued a [guidance note on cross-border transfers](2026-04-01-guidance-note-on-cross-border-data-transfers) in April 2026.",KEN-gov.protect-us-kenya-health-cooperation-framework|KEN-gov.protect-afghs-audit-access|KEN-dpi.exchange-adapt|KEN-gov.protect-cross-border-transfer-guidance
gov.standards--national-interoperability-standards,Advanced,"[Two health interoperability implementation guides](2026-08-17-digital-health-kenya-core-fhir-implementation-guide-v1) were published in August 2026, both served as continuous builds rather than authorised publications.","A core guide stands at version 1.0.0 and a patient summary guide at 0.1.0, and both pages state they are not authorised publications; no gazettement, conformance requirement or implementer list is held ([core guide](2026-08-17-digital-health-kenya-core-fhir-implementation-guide-v1), [patient summary](2026-08-16-digital-health-kenya-patient-summary-fhir-implementation-guide)).

Four foundational digital-health governance documents were launched at a health summit on 21 August 2026, together establishing the architecture for governing, connecting and using health data that three decades of collection had left without a shared framework; the documents are not individually named in the record and no commencement or compliance date is stated ([foundational documents](2026-08-21-kenya-hmis-data-collection-data-use-kenya-foundation)).",KEN-gov.standards-fhir-implementation-guides|KEN-gov.standards-health-data-foundational-documents
gov.standards--national-quality-standards,Advanced,"[Equipment vendor and public access centre licence conditions](2026-08-07-kenya-gazette-12180-pcac-licence-conditions) were gazetted in August 2026, and a distributor licence made mandatory before type approval.","The vendor conditions carry a twelve-month minimum warranty, returns, after-sales support and record-keeping duties, and both categories were gazetted in the same notice after public consultation, effective 30 days from it and published for free download ([gazette notice](2026-08-07-kenya-gazette-12180-pcac-licence-conditions), [consumer protection](2026-07-23-kenya-consumer-protection-device-sales)).

A separate distributor licence is mandatory before equipment type approval and customs clearance, at KSh 1m or three years for non-compliance; fee, holding threshold and grandfathering are unestablished and the gazette notice is not held ([distributor licence](2026-07-21-kenya-introduces-telecom-equipment-licence)).",KEN-gov.standards-communications-equipment-vendor-class-licenc|KEN-gov.standards-public-communications-access-centre-licence|KEN-infra.connect-communications-equipment-distributor-licence
gov.standards--adoption-of-international-standards,No change,"[Cooperation with the European delegation](2026-07-27-kenya-eu-gist-digital-standards-partnership) was reaffirmed across artificial intelligence, cybersecurity, digital identity, interoperability and digital governance.","The reaffirmation came at a principal-secretary-level meeting, and no agreement text, workplan, timetable or funding figure is published ([meeting](2026-07-27-kenya-eu-gist-digital-standards-partnership)).

It is the only standards-alignment engagement in the base, and the country's own standards work — cloud accreditation classes, health interoperability guides, equipment licence conditions — is domestic and not framed against any international instrument on the record.",KEN-gov.standards-eu-global-gateway-ict-standards-engagement
gov.discourse--non-governmental-contribution-to-national-policy,Regressed,"A [EUR 1.3m digital-rights project closed](2026-07-28-kictanet-kensafespace-ends-digital-rights-network) after 30 months, its 49-member coalition continuing unfunded.","It reported 18,000 reached directly, 9.4m through campaigns and 133 defenders trained ([close-out](2026-07-28-kictanet-kensafespace-ends-digital-rights-network), [grant](2023-01-01-ec-ken-008-kenya-safe-and-inclusive-digital-space)).

Civil society is the constituency that made the running on this ledger — the submissions on the artificial-intelligence policy, the warnings on metered billing, the petitions on automated decisioning and on borrower data — and the funded structure that carried much of it has closed.

The same constituency is still publishing: a 2024 brief on fair and inclusive digital-tax reform ([brief](2024-08-01-kictanet-digital-taxation-kenya-charting-pathways-paper-20)) was carried in September 2026 into a public campaign against the withholding tax on video-platform earnings ([campaign](2026-09-02-kictanet-youtube-tax-pushback)) — unfunded advocacy continuing after the funded structure closed.",KEN-include.divides-kensafespace|KEN-gov.discourse-digital-taxation-debate
