row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
KEN-infra.connect-starlink-direct-to-cell-with-airtel-kenya,KEN,infra.connect,Infrastructure,instrument,Starlink Direct-to-Cell with Airtel Kenya,Piloting,2026-08-04,"Pilot declared complete, CA approval awaited",,Advanced,No direct satellite-to-handset service in Kenya,"Pilot reported successful; would be Kenya's first direct-to-cell service on compatible handsets with no extra SIM or charge, conditional on CA approval",2026-08-04-airtel-kenya-spacex-direct-to-cell-approval,,
KEN-infra.connect-starlink-kenya-fixed-broadband,KEN,infra.connect,Infrastructure,instrument,Starlink Kenya fixed broadband,"Implemented, capacity-capped",2026-07-08,New sign-ups suspended in seven counties 2026-07-07,,"Advanced, then capped","17,425 subscribers and 0.8% fixed share, 359 net adds Apr-Jun 2025","24,999 subscribers and 0.9% share, top-ten fixed ISP (Mar 2026); median speed 34.55 Mbps, down 26% year on year; orders in seven counties diverted to a deposit-backed waitlist",2026-07-08-starlink-kenya-seven-counties-techweez|2026-06-19-kenya-starlink-25000-subscribers|2025-09-22-starlink-kenya-359-new-customers-ca-q4,,
KEN-infra.store-airtel-nxtra-data-centre-tatu-city,KEN,infra.store,Infrastructure,instrument,"Airtel Nxtra data centre, Tatu City",In development,2026-08-04,Completion deferred to July 2027,,"Advanced, slipped","Announced 44MW at Tatu City, ground not yet broken","44MW in two phases, US$150m, dedicated 135 MVA substation in the Tatu City special economic zone with on-site solar","2026-08-04-techtrends-nxtra-kenya-july-2027-target|2025-09-12 India's Airtel breaks ground on 44MW data center in Kenya (Nxtra, Tatu City)",,"anchor-tenant talks with Google, Microsoft, Oracle and Apple rest on the operator's word alone"
KEN-infra.store-baobab-cloud-sovereign-public-cloud,KEN,infra.store,Infrastructure,instrument,Baobab Cloud sovereign public cloud,Implemented,2026-05-22,Launched May 2026,,Advanced,Did not exist,"Shilling billing, zero egress, 99.9% service level and in-country data residency, hosted at iXAfrica NBOX1",2026-05-22-ixafrica-baobab-sovereign-public-cloud-techafricanews,,
KEN-infra.store-ixafrica-nbox1-campus,KEN,infra.store,Infrastructure,instrument,iXAfrica NBOX1 campus,Implemented,2026-07-29,20MW expansion financed September 2025,,Advanced,"Operating, 17,300 square metres, expansion unfinanced","22.5MW target capacity; anchor site for the Oracle Nairobi region, TouchNet, Servernah, Baobab and the Qubit Hub AI lab, with 11 acres bought for a second Nairobi campus",2025-09-05 Kenya's iXAfrica secures financing for 20MW expansion to data center|2026-07-29-oracle-to-launch-nairobi-cloud-region|2025-05-14-safaricom-ixafrica-ai-data-centre-itweb,,
KEN-infra.store-konza-guodong-infrastructure-memorandum,KEN,infra.store,Infrastructure,instrument,Konza digital infrastructure memorandum with a Chinese group,Planned,2026-08-18,Memorandum signed 2026-08-18,,Advanced,Did not exist,"A framework memorandum with a Chinese network group covering planning, investment, financing, design, development and maintenance of digital infrastructure at the technopolis — cloud computing, artificial intelligence, high-performance computing and smart-city systems — plus knowledge transfer, local capacity building and the exploration of investment and financing models",2026-08-18-konza-technopolis-guodong-network-mou,,"a framework only: no project, capacity, site, investment figure, financing instrument or date is stated, and the financing models are themselves stated as still to be explored"
KEN-infra.store-konza-aws-cloud-outpost,KEN,infra.store,Infrastructure,instrument,Konza local cloud outpost and startup centre,In development,2026-08-18,"Collaboration agreement signed 2026-08-18, five days after the talks were reported as exploratory",,Advanced,None published,"A signed collaboration agreement under which the hyperscaler provides technical leadership for an Outpost at the technopolis to carry hybrid cloud, and establishes a startup and innovation centre of excellence, across business development, skills training, technology alignment and startup enablement; public bodies get cloud-adoption support, authority staff and young Kenyans get certification courses and mentorship, and startups get credits and partner access",2026-08-18-aws-konza-hybrid-cloud|2026-08-13-kenya-konza-aws-cloud-outpost|2026-08-13-kenya-and-aws-deepen-partnership-to-build-globally-competitive-digital-talent,,"signed on 2026-08-18 with no capacity, site, investment figure or delivery date stated, and no procurement disclosed"
KEN-infra.store-konza-national-data-centre,KEN,infra.store,Infrastructure,instrument,Konza National Data Centre,"Implemented, expansion in PPP procurement",2026-06-11,Transaction-advisory procurement open at FY2026/27 budget day,2026-04-13,"Regressed, expansion moved to a PPP route","KSh 3.1bn appropriated for Konza data centre and smart city in FY2025/26, down from KSh 5.2bn in FY2024/25","706 kW certified IT capacity against an actual load of about 300 kW, 144 racks with 100 in use, Tier III Design and Construction certified and hosting 145 of 451 government institutions (2026-04-13); expansion to 288 racks and 1 to 2 MW being structured as a public-private partnership, with no Konza data-centre allocation disclosed at FY2026/27 budget day",2026-04-13-konza-cloud-expansion-transaction-advisory-addendum-iii|2026-06-11-businessdaily-ict-allocation-fy2026-27|2026-06-01-ken-2026-vote1122,,the transaction-advisory request for proposals is a procurement document and not a signed partnership
KEN-infra.store-microsoft-g42-olkaria-data-centre,KEN,infra.store,Infrastructure,instrument,Microsoft-G42 Olkaria data centre,"Planned, stalled on commercial terms",2026-08-06,Talks reported continuing 2026-05-12,,Stalled,"US$1bn, 100MW initial geothermal build targeting a May 2026 launch with an East Africa cloud region","No ground broken and the May 2026 target passed; Microsoft and G42 asked Kenya to guarantee annual uptake of capacity, including by neighbouring countries, and the government declined, while the ICT principal secretary said on 2026-05-12 that the talks had not collapsed and the project was ""not failed or withdrawn""",2026-05-12-kenya-microsoft-differ-on-sh129bn-data-centre|2026-08-06-search-for-firm-to-host-sensitive-state-data-on-cloud-begins|2026-07-09 Microsoft and G42 data center in Kenya stalled due to lack of power capacity,,"Reconcile 2026-08-09: reverted from ""Discontinued, reported cancelled"". No principal has announced cancellation and no cancellation date is established anywhere; the 2026-08-06 account reports it cancelled in one clause inside an article about a different tender, undated and unattributed, while the same outlet's own dedicated report of 2026-05-12 quotes the ICT principal secretary on the record saying the talks continue. Both stated causes operated: the capacity-uptake guarantee was the binding commercial constraint, and the grid objection followed the facility's upgrade from an initial 60MW to 1,000MW for regional use. Microsoft, G42 and KenGen have said nothing on the record in either direction."
KEN-infra.store-mombasa-offshore-ai-data-centre,KEN,infra.store,Infrastructure,instrument,Offshore artificial-intelligence data centre at Mombasa,"Planned, a proposal only",2026-08-18,Proposal reported 2026-08-18,,Baseline not held,,"A foreign firm has proposed a US$1.5bn offshore data centre powered by liquefied natural gas and designed to bypass the national grid, and is reported to be in talks with the government; no capacity, timeline or site is disclosed",2026-08-18-econews-amaco-mombasa-ai-data-centre,,proposal stage; the value and the design intent are the proposing company's own account
KEN-infra.store-olkaria-ecocloud-data-centre,KEN,infra.store,Infrastructure,instrument,Olkaria EcoCloud data centre,In development,2024-03-08,"Rescoped from a 60MW masterplan to a 100MW first phase on the EcoCloud-G42 memorandum, 2024-03-08",,Baseline not held,,Broke ground 2023-09-01 on a 60MW masterplan across three campuses; rescoped 2024-03-08 to a 100MW first phase with a stated potential to 1GW; no later position held,2024-03-08-g42-partners-with-kenyas-ecocloud-for-geothermal-data-center|2023-09-01-geothermal-powered-data-centre-launched-in-olkaria,,"The same Olkaria site as the Microsoft-G42 data centre row; EcoCloud is the developer, with Konza Technopolis, at KenGen's Smart Industrial Park. The 60MW figure is the 2023 groundbreaking scope and not the Microsoft-G42 first phase"
KEN-infra.store-oracle-cloud-infrastructure-nairobi-region,KEN,infra.store,Infrastructure,instrument,Oracle Cloud Infrastructure Nairobi region,In development,2026-07-29,"Sovereign Cloud Region Government Summit held, still no launch date",,Advanced,"Announced January 2024, no colocation partner, site or date named","iXAfrica NBOX1 confirmed as host, more than 20MW IT capacity when fully built and up to 50 kW per rack; still listed as coming soon","2026-07-29-oracle-to-launch-nairobi-cloud-region|2026-01-28 iXAfrica, Oracle to launch Kenya's first public cloud region",,
KEN-infra.store-touchnet-zadara-ai-sovereign-cloud,KEN,infra.store,Infrastructure,instrument,TouchNet Zadara AI Sovereign Cloud,Implemented,2025-07-17,Launched at iXAfrica 2025-07-17,2025-07,No change,GPU-as-a-service sovereign AI cloud at iXAfrica NBOX1,"Unchanged; nothing held records capacity, customers or expansion since launch",2025-07-17-touchnet-sovereign-ai-cloud-ixafrica-techafricanews,,
KEN-infra.energy-data-centre-power-tariff-or-grid-connection,KEN,infra.energy,Infrastructure,instrument,Data-centre power tariff or grid-connection framework,Not held,2026-07-09,No instrument found,,Baseline not held,,Every power arrangement the base holds is bilateral,2026-07-09 Microsoft and G42 data center in Kenya stalled due to lack of power capacity,,"a published EPRA or Kenya Power data-centre tariff, or a gazetted large-load connection rule, would settle it"
KEN-infra.energy-grid-capacity-against-data-centre-demand,KEN,infra.energy,Infrastructure,measure,Grid capacity against data-centre demand,,2026-07-09,"Hyperscale build stalled on power, July 2026",,Baseline not held,,About 3GW installed supply against a 10GW-by-2030 target; a single 1GW data centre would take a third of supply,2026-07-09 Microsoft and G42 data center in Kenya stalled due to lack of power capacity,,
KEN-infra.capacity-broadcast-logger-and-ca-broadcast-monitoring,KEN,infra.capacity,Infrastructure,instrument,Broadcast Logger and CA Broadcast Monitoring Room,Implemented,2026-07-27,Joint CA and KFCB user training concluded 2026-07-27,,Baseline not held,,Nationwide deployment complete with a Broadcast Monitoring Room at the CA Centre,2026-07-27-ca-kenya-kfcb-broadcast-logger-monitoring-training,,"no cost, coverage or channel-count figure disclosed"
KEN-infra.capacity-kenya-advanced-institute-of-science-and-tech,KEN,infra.capacity,Infrastructure,instrument,Kenya Advanced Institute of Science and Technology,In development,2026-08-03,"Korea Exim Bank operationalisation review, August 2026",,Stalled,KSh 2.3bn appropriated in FY2025/26 for continued construction at Konza,Charter issued and operationalisation under review with Korea Exim Bank; no FY2026/27 allocation disclosed and no commitment amount stated,2026-08-03-kenya-korea-ai-research-digital-infrastructure|2026-06-11-businessdaily-ict-allocation-fy2026-27,,
KEN-infra.cybersec-cyber-space-management-appropriation-vote-11,KEN,infra.cybersec,Infrastructure,measure,"Cyber Space Management appropriation, Vote 1122",,2026-06-11,New programme created at the FY2026/27 restructure,,Advanced,No separately visible cyber appropriation,"KSh 457.2m for Cyber Space Management appropriated in the original FY2026/27 estimates, plus KSh 382m for digital superhighway cybersecurity",2026-06-01-ken-2026-vote1122|2026-06-11-businessdaily-ict-allocation-fy2026-27,,
KEN-infra.cybersec-cyber-threat-events,KEN,infra.cybersec,Infrastructure,measure,Cyber threat events recorded by the communications regulator,,2026-08-05,,,Baseline not held,,"2.35 billion in the quarter to June 2026, chiefly web-application attacks; INTERPOL separately puts Kenya second on the continent for exploitable digital vulnerabilities detected in 2025 at 11.9%, behind South Africa at 43.6% and ahead of Nigeria at 9.1%",2026-08-05-kenya-interpol-cyberattacks-ranking,,"Events detected, not incidents suffered; the two figures come from different bodies on different bases."
KEN-infra.cybersec-kenya-cyber-resilience-project,KEN,infra.cybersec,Infrastructure,instrument,Kenya Cyber Resilience Project,Implemented,2026-01-27,Launched January 2026,,Advanced,Did not exist,"EUR 3m over 36 months, EU-funded, implemented by Expertise France with ESTDEV, hardening critical information infrastructure",2026-01-27 Kenya launches project to boost cyber security,,"no disbursement, milestone or scope figure published since launch"
KEN-infra.cybersec-national-cyber-security-agency,KEN,infra.cybersec,Infrastructure,instrument,National Cyber Security Agency,Implemented,2026-06-23,Order gazetted as Legal Notice 89 on 2026-05-15,,Advanced,"Did not exist; cyber duties split across KE-CIRT/CC, NC4, law enforcement and sector regulators","Autonomous state corporation under the Interior Cabinet Secretary; mandate covers critical-infrastructure audit and certification, a National Cyber Security Operations Centre and incident coordination, at about KSh 4bn establishment cost",2026-06-23-kenya-approves-national-cyber-security-agency-itweb|2026-06-22-puzzle-ruto-cybersecurity-unit-nation,,whether the Delegated Legislation Committee approved before the ministry announced it is contested on the record
KEN-infra.cybersec-president-go-ke,KEN,infra.cybersec,Infrastructure,instrument,president.go.ke,"Implemented, twice breached",2026-07-20,"Defaced 2026-07-18, restored 2026-07-20",,Regressed,No compromise on record,"Second defacement inside twelve months, with a 5 BTC ransom demand; State House says no evidence of data access, and cause, access vector and attribution are undisclosed",2026-07-20-kenya-presidential-website-defacement-ransom|2025-11-17-hackers-government-websites-presidency-nation,,
KEN-infra.cybersec-uk-cyber-partnership,KEN,infra.cybersec,Infrastructure,instrument,UK-Kenya cyber partnership,Implemented,2026-08-20,Progress reviewed at a bilateral meeting 2026-08-20,,Baseline not held,Baseline not held,"Running, with a dedicated national cybersecurity agency and counter-disinformation AI tools named as the workstreams; no funding, deliverable or date is stated",2026-08-20-kenya-uk-strengthen-cybersecurity-ties|2026-08-20-tan-kenya-uk-cybersecurity-partnership,,"Kenyan officials led by the ICT and digital economy principal secretary met the deputy British high commissioner and FCDO officials in Nairobi to review the UK-Kenya Cyber Partnerships; the stated content is technical partnership with the UK National Cyber Security Centre toward a dedicated Kenyan cybersecurity agency, plus AI tools for countering mis- and disinformation. The agency in question is already established in Kenyan law as an autonomous state corporation, so what the partnership adds to it is not stated, and no envelope, deliverable or timetable is published for any of it"
KEN-dpi.exchange-advanced-cargo-declaration,KEN,dpi.exchange,Digital public infrastructure,instrument,Advanced Cargo Declaration system,Implemented,2026-08-08,In service from 2026-08-03,,Advanced,Did not exist,"In service, moving document lodgement and verification to before loading at the port of export; more than 1,000 applications in the first five days",2026-08-08-kra-kpa-smart-gate-pilot-mombasa-port,,
KEN-dpi.exchange-adapt,KEN,dpi.exchange,Digital public infrastructure,instrument,AfCFTA ADAPT cross-border DPI pilot,In development,2026-05-26,Selected as one of the first three implementing countries (2026-05),2026-05,Advanced,Did not exist,"One of the first three countries selected to implement shared cross-border rails for identity, payments and trusted data exchange, chosen on a two-stage assessment of political commitment, regulatory alignment, technical capacity, private-sector engagement and the maturity of national digital systems",2026-05-26-nigeria-kenya-morocco-afcfta-adapt,,"launched in November 2025 by the trade area's secretariat with a policy institute, a distributed-ledger foundation and an economic forum, and built on an existing interoperable digital trade infrastructure; no Kenyan implementation plan, budget or timetable is published"
KEN-dpi.exchange-development-partners-mis,KEN,dpi.exchange,Digital public infrastructure,instrument,Development Partners Management Information System,In development,2026-08-17,Launch expected before the end of 2026,,Baseline not held,Not held,"Being rolled out by the National Treasury to consolidate data on development-partner commitments, disbursements and funded programmes for planning and oversight, with launch expected before the end of 2026",2026-08-17-kenya-treasury-dpmis-development-partner-tracking,,"no supplier, cost, publication rule or statement of whether the consolidated data will be public is reported"
KEN-dpi.exchange-digital-health-data-exchange-component-regu,KEN,dpi.exchange,Digital public infrastructure,instrument,Digital Health (Data Exchange Component) Regulations 2025,Implemented,2026-08-04,Commenced 2025-04-11 as Legal Notice 77 of 2025,,No change,In force from 2025-04-11,"In force, designating the shared resources of the national health data exchange — the national health data dictionary, client registry, facility registry, health worker registry, the Kenya Health Enterprise Architecture and the national logistics management information system — as critical information infrastructure, and making onboarding and access to those registries fee-bearing; the Health Cabinet Secretary stated on 2026-08-04 that the charge is 2% of each transaction capped at KSh 5,000, payable to the Digital Health Agency",2025-04-11-kenya-digital-health-data-exchange-and-health-information-management-regulations-2025|2026-08-04-health-cs-duale-dismisses-claims-ksh-1-2b-sha-funds-paid-to-private-firm,,"the Third Schedule setting the service fee is served by Kenya Law as a heading with no table under it, so the rate cannot be read from the gazetted text"
KEN-dpi.exchange-knphi-enterprise-system-interoperability-bas,KEN,dpi.exchange,Digital public infrastructure,instrument,KNPHI enterprise system interoperability baseline,In development,2026-07-27,"Tender addenda, bids closing 2026-08-05",,Baseline not held,,"IFMIS, central bank interfaces, tax, health insurance, pensions, government payroll, laboratory systems and identity management all made day-one mandatory interfaces, with primary hosting required in an approved Kenyan government or health-sector environment",2026-07-27-kenya-moh-knphi-erp-addendum-cross-government-integration|2026-07-27-kenya-moh-knphi-lims-addendum-interoperability-specifications,,"the clearest written interoperability baseline the base holds, and it is a tender document rather than a national standard"
KEN-dpi.exchange-pesalink-and-papss-interlink,KEN,dpi.exchange,Digital public infrastructure,instrument,Pesalink and PAPSS interlink,Implemented,2026-08-11,"A commercial bank group went live on the regional system, 2026-08-11",,Baseline not held,,"Links more than 80 Kenyan institutions to PAPSS, the first PAPSS national-switch pilot; a commercial bank group went live on the pan-African system on 11 August, adding its branch network to instant cross-border transfers in local currencies",2026-08-11-papss-live-abc-bank|2026-03-02 Pesalink and PAPSS link networks for African payments,,
KEN-dpi.exchange-mombasa-smart-gate,KEN,dpi.exchange,Digital public infrastructure,instrument,"Smart Gate, Port of Mombasa",Piloting,2026-08-08,"Pilot opened at Gate 24 on 2026-08-03, announced 2026-08-07",,Advanced,Did not exist,"Piloting at one gate, integrating the Integrated Customs Management System with the systems of other government agencies; no cost, vendor, timetable or evaluation criterion published",2026-08-08-kra-kpa-smart-gate-pilot-mombasa-port,,
KEN-dpi.id-automatic-identity-at-18-from-the-civil-regi,KEN,dpi.id,Digital public infrastructure,instrument,Automatic identity at 18 from the civil register,In development,2026-02-24,Births and Deaths Registration (Amendment) Act assented,,Advanced,"Reform direction announced, with vetting shifted to birth registration","Statute mandates a civil-registration office in each of 290 sub-counties, with the unique personal identifier issued at birth feeding automatic identity at 18",2026-02-24 Kenya streamlines access to legal and digital identity|2025-02-25-birth-registration-reforms-automatic-id-biometricupdate,,
KEN-dpi.id-civil-register-link-to-police-facial-recogni,KEN,dpi.id,Digital public infrastructure,instrument,Civil register link to police facial recognition,Planned,2026-06-26,"Tender up to KSh 25bn, six cities",,Baseline not held,,Civil-registry database to be linked to a six-city CCTV and facial-recognition network,2026-06-26-national-id-cctv-facial-recognition-biometricupdate,,"no award, contract or legal basis on file"
KEN-dpi.id-compulsory-digital-seller-identifier,KEN,dpi.id,Digital public infrastructure,instrument,Compulsory digital seller identifier,Planned,2025-07-18,Proposed in digital trade policy reform,2025-07,No change,Proposed by the trade ministry for e-commerce sellers,"Still a proposal, nothing on record being built",2025-07-18-dedicated-digital-id-trade-policy-biometricupdate,,
KEN-dpi.id-digital-birth-notification-system,KEN,dpi.id,Digital public infrastructure,instrument,Digital birth-notification system,Piloting,2026-05-21,"Nairobi County first, Nairobi Hospital live",,Baseline not held,,"Hospital-to-registry notification linked to Maisha Namba, Nairobi County only",2026-05-21-digital-birth-notification-system-biometricupdate,,no national rollout date or facility count on file
KEN-dpi.id-e-logbook,KEN,dpi.id,Digital public infrastructure,instrument,Electronic vehicle logbook,"Implemented, suspended by court order",2026-08-11,"Conservatory order barring discontinuation of physical logbooks, 2026-08-11",,Baseline not held,Baseline not held,"The High Court issued a conservatory order barring the transport authority from discontinuing physical vehicle logbooks, pending a petition arguing the electronic logbook was introduced without public participation and without adequate data-protection and cybersecurity impact assessments; the electronic system stands but cannot replace the paper one while the order holds",2026-08-11-kenya-court-ntsa-elogbook-suspended,,
KEN-dpi.id-iebc-iris-capture-on-voter-registration-kits,KEN,dpi.id,Digital public infrastructure,instrument,IEBC iris capture on voter-registration kits,In development,2025-10-14,Optional iris added ahead of the 2027 poll,,Baseline not held,,Optional iris capture added to voter-registration kits as part of a roughly KSh 7bn upgrade,2025-10-14-iebc-iris-identification-technology-nation,,nothing on file since October 2025 on deployment or enrolment
KEN-dpi.id-maisha-namba-national-digital-id,KEN,dpi.id,Digital public infrastructure,instrument,Maisha Namba national digital ID,Implemented,2026-06-24,42m identity records digitised in FY2025/26,Since 2023,Advanced,KSh 15.13bn committed FY2024/25 for 7.5m cards and unique personal identifier rollout; first-time-ID fees scrapped March 2025,"More than 42m identity records digitised in FY2025/26, with enrolment extended to dependants aged 7 to 17","2026-06-24-institutionalize-trust-digital-government-biometricupdate|2024-06-17 Kenya dedicates $117M to digital ID, related projects in 2024-2025 budget|2025-09-08 Scrapping fees for first-timers boosts Kenya digital ID registration",,"no dated series of cards issued, applicants enrolled or backlog is held"
KEN-dpi.id-authentication-platform-talks,KEN,dpi.id,Digital public infrastructure,instrument,National digital identity authentication platform talks with a French secure-identity provider,Planned,2026-08-21,"Talks opened in Nairobi, reported 2026-08-21",,Baseline not held,Did not exist,"Talks on a platform that would let citizens reach public and private services on a single digital identity, with the ICT and digital economy cabinet secretary hosting the provider's delegation in Nairobi and both sides agreeing to deepen technical and policy collaboration towards an interoperable digital identity ecosystem under ministry-wide digital public infrastructure governance. No contract, procurement, value or timetable is stated",2026-08-21-in-groupe-eyes-kenyan-market,,
KEN-dpi.id-new-identity-and-passport-issuance-system,KEN,dpi.id,Digital public infrastructure,instrument,New identity and passport issuance system,Planned,2026-07-01,"Procurement announced, ten-day identity-card target",,Baseline not held,,Government procuring a system to cut identity-card issuance to ten days and passports to a week,2026-07-01-ids-10-days-new-system-standard,,"headline-only source; no contract, vendor or value held"
KEN-dpi.id-phone-number-as-personal-digital-identifier,KEN,dpi.id,Digital public infrastructure,instrument,Phone number as personal digital identifier,Implemented,2026-08-12,"Attorney-General’s six-month compliance window still open, 2026-08-12",,Advanced,Not recognised in law,"Registered phone number recognised as a personal digital identifier, recycling of dormant numbers without consent barred, and the Attorney-General given six months to legislate; the window was still open as at 2026-08-12 with nothing tabled, and analysis of the judgment argues it should produce a coordinated number-recycling policy binding banks, savings societies and platforms that keep relying on numbers after reassignment",2026-03-23-high-court-phone-numbers-digital-id-biometricupdate|2026-08-12-kictanet-phone-number-recycling-digital-identity-kenya,,the six-month window closes about September 2026 and nothing on file shows a framework tabled
KEN-dpi.id-verifiable-credential-wallet-public-service,KEN,dpi.id,Digital public infrastructure,instrument,"Verifiable-credential wallet, Public Service Commission",Piloting,2026-03-09,Proof-of-concept completed with Cybernetica and the Tony Blair Institute,,Baseline not held,,"Proof of concept completed after an audit found over 2,000 fake certificates; no single credential database","2026-03-09 Cybernetica, Tony Blair Institute pilot digital credential wallet in Kenya",,no production decision or funding on file
KEN-dpi.id-vote-1024-population-management-services-app,KEN,dpi.id,Digital public infrastructure,measure,Vote 1024 Population Management Services appropriation,,2026-06-01,FY2026/27 original estimates,,Advanced,"KSh 8,085.6m appropriated in the FY2025/26 original estimates, KSh 11,074.0m at the first supplementary","KSh 10,993.0m appropriated for FY2026/27, holding near the supplementary peak",2026-06-01-ken-2026-vote1024-population-management|2025-06-01-ken-2025-vote1024-population-management,,
KEN-dpi.pay-airtel-money-bizna-wallet,KEN,dpi.pay,Digital public infrastructure,instrument,Airtel Money Bizna Wallet,Implemented,2026-08-03,Launched 2026-08-03,,Advanced,Did not exist,"Dedicated business wallet, free to fund, with half of transaction fees returned as in-wallet cashback, on a 10.9% mobile-money share",2026-08-03-airtel-money-kenya-merchant-wallet-msmes|2026-07-31-visa-airtel-money-kenya-east-africa-vp,,
KEN-dpi.pay-cbk-national-switch-and-fast-payment-system,KEN,dpi.pay,Digital public infrastructure,instrument,CBK national switch and fast payment system,In development,2026-04-03,"Bidder contest opens between Kenswitch-Visa, Pesalink and NIBSS",,Baseline not held,,"Central bank designing a fast payment system and national switch amid heavy lobbying, with no award",2026-04-03-kenswitch-visa-national-switch-techcabal,,"no design document, timetable or award on file as at 2026-08-05"
