title,publisher,author,published,date_precision,places,topics,entities,ingested,url,url_note
Ann\u00e9e scolaire 2026-2027 : Une reprise effective des cours sur toute l'\u00e9tendue du territoire national malgr\u00e9 les d\u00e9fis s\u00e9curitaires et sanitaires,MINEDU-NC RDC,,2026-09-03,day,COD,include.divides; include.access; gov.policy,ministere-education-nationale-nouvelle-citoyennete-rdc,2026-09-04,https://edu-nc.gouv.cd/actualites/annee-scolaire-2026-2027-une-reprise-effective-des-cours-sur-toute-l-etendue-du-territoire-national-malgre-les-defis-securitaires-et-sanitaires,
Algerian Company INATEL Signs Strategic Agreement for New Kinshasa City Project,Africa News (DZ),,2026-09-03,day,COD,finance.mou; dpi.pay; capacity.training,inatel; entc-group,2026-09-04,https://africanews.dz/eng/index.php/2026/09/03/algerian-company-inatel-signs-strategic-agreement-for-new-kinshasa-city-project/,
"RDC : les recettes mensuelles de la TVA passent de 123,7 à plus de 141,4 millions $ grâce aux réformes fiscales (Doudou Fwamba)",7sur7.cd,,2026-09-03,day,COD,finance.new; dpi.exchange; gov.policy,drc-ministry-of-finance; drc-direction-generale-des-impots; huawei,2026-09-07,https://7sur7.cd/index.php/2026/09/03/rdc-les-recettes-mensuelles-de-la-tva-passent-de-1237-plus-de-1414-millions-grace-aux,
RDC: Jean-Claude Mputu dénonce la continuité Semlex-RAM,CongoQuotidien,,2026-09-02,day,COD,gov.discourse; dpi.id; gov.protect,semlex; cnpav,2026-09-04,https://www.congoquotidien.com/2026/09/02/mputu-denonce-continuite-semlex-ram/,
Lancement officiel de la plateforme SYGREM par le VPM Jean Pierre Bemba fruit du partenariat entre l’OGEFREM et PADS Corporation,Ministere des Transports RDC,,2026-09-02,day,COD,dpi.govtech; gov.policy,ogefrem-drc; pads-corporation,2026-09-04,https://transports.gouv.cd/lancement-officiel-de-la-plateforme-sygrem-par-le-vpm-jean-pierre-bemba-fruit-du-partenariat-entre-logefrem-et-pads-corporation/,
52011 - HeliosTowers Bond 2026,International Finance Corporation (IFC),,2026-09-01,day,COD; GHA; MDG; MWI; COG; SEN; ZAF; TZA,finance.new; infra.connect,ifc; helios-towers,2026-09-04,https://disclosures.ifc.org/project-detail/SII/52011/heliostowers-bond-2026,
Opérations de la cartographie en cours d'opérationnalisation en RDC,Radio Okapi,,2026-09-01,day,COD,data.statistics; dpi.registry,rgph2-drc; bureau-central-de-recensement-drc,2026-09-01,https://www.radiookapi.net/2026/09/01/emissions/parole-aux-auditeurs/operations-de-la-cartographie-en-cours,
Semlex to face criminal trial in Belgium over Congo passport scandal,Biometric Update,,2026-09-01,day,COD,dpi.id; gov.legislate,semlex; dermalog; fidh; government-of-drc,2026-09-02,https://www.biometricupdate.com/202609/semlex-to-face-criminal-trial-in-belgium-over-congo-passport-scandal,
Congo : l'entreprise Semlex renvoyee devant le tribunal correctionnel pour corruption internationale,FIDH (communique conjoint des parties civiles),,2026-08-31,day,COD,dpi.id; gov.policy,semlex; cnpav; fidh; transparency-international,2026-09-03,https://www.fidh.org/fr/regions/afrique/rdc/congo-l-entreprise-semlex-renvoyee-devant-le-tribunal-correctionnel,
Kinshasa : une société de transport lance la phase expérimentale de sa billetterie électronique,Agence Congolaise de Presse (ACP),,2026-08-31,day,COD,dpi.govtech; dpi.pay,transco-rdc,2026-09-01,https://acp.cd/business/kinshasa-la-vente-des-produits-maraichers-presentee-comme-un-levier-de-renforcement-financier/,"The URL captured by the sweep carries an unrelated ACP business slug (produits maraichers); the body is ACP's own dated Kinshasa dispatch on Transco's e-ticketing launch, self-attributed and self-dated in its first line. The URL is kept as captured rather than guessed at; the article's own canonical path on acp.cd is not established (2026-09-01)."
RDC : le gouvernement renforce son dispositif de protection de l'espace informationnel face aux contenus abusifs sur les réseaux sociaux et les plateformes numériques,Actualite.cd,,2026-08-30,day,COD,gov.policy; gov.legislate,csac-drc; ministere-justice-rdc; code-du-numerique-rdc; ministere-communication-medias-rdc,2026-08-30,https://actualite.cd/index.php/2026/08/30/rdc-le-gouvernement-renforce-son-dispositif-de-protection-de-lespace-informationnel-face,
Télécoms en RDC : le Parlement des étudiants exige des preuves et une rigueur accrue face aux défaillances du réseau,NewNarratif,,2026-08-30,day,COD,gov.discourse; include.access; gov.standards,arptc; parlement-des-etudiants-rdc,2026-09-01,https://newnarratifrdc.net/telecoms-en-rdc-le-parlement-des-etudiants-exige-des-preuves-et-une-rigueur-accrue-face-aux-defaillances-du-reseau,
Prix d'Excellence en Recherche Transdisciplinaire — ARES–UNIKIN,Université de Kinshasa (UNIKIN),,2026-08-29,day,COD,capacity.research; tech.ai,universite-de-kinshasa,2026-09-03,https://www.unikin.ac.cd/prix-d-excellence-en-recherche-transdisciplinaire-ares-unikin,
RDC : le Gouvernement veut des statistiques plus fiables et mieux protégées,Opinion Info,,2026-08-29,day,COD,gov.legislate; data.statistics; gov.protect,conseil-des-ministres-rdc; ministere-plan-rdc,2026-09-03,https://www.opinion-info.cd/economie/2026/08/29/rdc-le-gouvernement-veut-des-statistiques-plus-fiables-et-mieux-protegees,
Statistique : la RDC se dote de sa première loi par ordonnance-loi,Beto.cd,,2026-08-29,day,COD,gov.legislate; gov.protect; data.statistics,conseil-des-ministres-rdc; institut-national-de-la-statistique-rdc; ministere-plan-rdc; code-du-numerique-rdc,2026-09-01,https://beto.cd/ordonnance-loi-statistique-rdc-recensement-habilitation/,
RDC : le numéro 155 de l'ARPTC mis en avant pour canaliser les plaintes des consommateurs,CongoRassure,,2026-08-29,day,COD,gov.protect; gov.discourse,arptc; parlement-des-etudiants-rdc,2026-09-01,https://congorassure.cd/societe/2026/08/29/rdc-le-numero-155-de-larptc-mis-en-avant-pour-canaliser-les-plaintes-des,
RDC : LE HOLD-UP DES MÉGAOCTETS,DEC RDC,,2026-08-28,day,COD,gov.discourse; include.access; gov.standards,arptc; ministere-ptntic-rdc; vodacom-congo; airtel-rdc; orange-rdc,2026-09-01,https://dec-rdc.org/rdc-le-hold-up-des-megaoctets/,
L'ARPTC acquiert des équipements pour améliorer la qualité des services de téléphonie mobile en RDC,Radio Okapi,,2026-08-27,day,COD,gov.discourse; infra.connect; gov.standards,arptc; ministry-of-posts-and-telecommunications; nouvelle-societe-civile-congolaise,2026-09-01,https://www.radiookapi.net/2026/08/27/actualite/societe/larptc-acquiert-des-equipements-pour-ameliorer-la-qualite-des-services,
"RD Congo : piteuse QoS, tarifs élevés, les opérateurs de téléphonie contraints d'indemniser leurs abonnés",Digital Business Africa,,2026-08-27,day,COD,gov.legislate; infra.connect; gov.discourse,arptc; vodacom-congo; airtel-rdc; orange-rdc; africell-rdc; ministry-of-posts-and-telecommunications,2026-09-01,https://www.digitalbusiness.africa/rd-congo-piteuse-qos-tarifs-eleves-les-operateurs-de-telephonie-contraints-dindemniser-leurs-abonnes/,
Starlink Users in Kinshasa Face 4–6 Months of Possible Slowdowns Amid Network Congestion,Talk Africa,,2026-08-26,day,COD,infra.connect; include.access,starlink; radiocom,2026-08-27,https://www.talkafrica.co.ke/starlink-users-in-kinshasa-face-4-6-months-of-possible-slowdowns-amid-network-congestion/,
RDC : une feuille de route élaborée pour accélérer l'identification de la population,Agence Congolaise de Presse (ACP),,2026-08-26,day,COD,dpi.id; gov.policy,onip-drc,2026-09-01,https://acp.cd/nation/rdc-une-feuille-de-route-elaboree-pour-accelerer-lidentification-de-la-population-2/,
"RDC: « les 22 millions USD annoncés pour le projet de digitalisation du contrôle de l'IGF proviendront des ressources de l'État », précise Christophe Bitasimwa",DeskEco,,2026-08-26,day,COD,finance.budget; dpi.exchange,igf-drc,2026-09-01,https://www.deskeco.com/2026/08/26/rdc-les-22-millions-usd-annonces-pour-le-projet-de-digitalisation-du-controle-de-ligf-proviendront/,
"Recettes fiscales, dette et marchés internationaux : Doudou Fwamba défend la méthode Suminwa II et s'engage à accélérer les investissements",LePotentiel,,2026-08-26,day,COD,dpi.exchange; finance.budget,ministere-des-finances-rdc; dgrad-drc,2026-09-01,https://lepotentiel.cd/2026/08/26/2597801/,
RDC : O'Neige N'Sele clôture la formation de 50 conservateurs des titres immobiliers pour accompagner la réforme foncière,ACTUALITE.CD,,2026-08-25,day,COD,dpi.registry; capacity.training,ministere-affaires-foncieres-drc; ecole-nationale-dadministration-drc,2026-08-29,https://actualite.cd/2026/08/25/rdc-oneige-nsele-cloture-la-formation-de-50-conservateurs-des-titres-immobiliers-pour,
DRC • Kinshasa struggles to take control of vehicle registration IT system,Africa Intelligence,,2026-08-25,day,COD,dpi.registry; dpi.govtech; gov.legislate,valornet,2026-08-27,"https://www.africaintelligence.com/central-africa/2026/08/25/kinshasa-struggles-to-take-control-of-vehicle-registration-it-system,110864451-art",
Qualité internet : le Gouvernement ausculte les réseaux mobiles avec de nouveaux équipements de contrôle,DecryptEco,,2026-08-25,day,COD,gov.legislate; infra.connect; infra.capacity,arptc; ministry-of-posts-and-telecommunications,2026-08-27,https://decrypt-eco.net/2026/08/25/qualite-internet-le-gouvernement-ausculte-les-reseaux-mobiles-avec-de-nouveaux-equipements-de-controle/,
Qualité médiocre des services télécoms : l'ARPTC s'équipe pour traquer les défaillances,Alternance,,2026-08-25,day,COD,gov.legislate; infra.connect,arptc; ministry-of-posts-and-telecommunications,2026-09-01,https://alternance.cd/2026/08/25/qualite-mediocre-des-services-telecoms-larptc-sequipe-pour-traquer-les-defaillances/,
RDC : le parquet mobilise les OPJ contre les infractions commises sur les reseaux sociaux,Kinshasa Magazine,,2026-08-24,day,COD,gov.protect; gov.discourse; infra.cybersec,cour-de-cassation-rdc; police-nationale-congolaise; code-du-numerique-rdc; ministere-justice-rdc,2026-08-25,https://kinshasamagazine.cd/rdc-le-parquet-mobilise-les-opj-contre-les-infractions-commises-sur-les-reseaux-sociaux/,
Le Ministère de l'Économie Numérique lance la première session de formation de près de 600 agents et cadres de son administration - Actu7.cd,Actu7.cd,,2026-08-24,day,COD,capacity.training; gov.policy,ministere-du-numerique-rdc; arptc,2026-08-27,https://actu7.cd/2026/08/24/le-ministere-de-leconomie-numerique-lance-la-premiere-session-de-formation-de-pres-de-600-agents-et-cadres-de-son-administration/,
African Humanitarian AI Citation Index 2026: Citation Localisation in Generative AI Answers,Hezron Insights (Hezron Ochiel),,2026-08-24,day,BFA; TCD; COD; ETH; KEN; MOZ; NGA; SOM; SSD; SDN; XAF,tech.ai; capacity.research; gov.discourse,african-humanitarian-ai-citation-index,2026-08-30,https://www.hezroninsights.com/when-ai-explains-african-humanitarian-crises-whose-knowledge-becomes-visible/,
Medias : le CSAC et le CSLC formalisent leur partenariat institutionnel,Les Dépêches de Brazzaville (ADIAC),,2026-08-22,day,COG; COD,gov.regional; gov.discourse; finance.mou,csac-drc; cslc-congo,2026-08-27,https://www.adiac-congo.com/content/medias-le-csac-et-le-cslc-formalisent-leur-partenariat-institutionnel-171340,
Félix Tshisekedi dévoile une nouvelle doctrine de défense globale fondée sur cinq priorités lors des 10 ans du CHESD,Radio Okapi,,2026-08-21,day,COD,gov.policy; infra.cybersec,government-of-drc; chesd-drc,2026-08-23,https://www.radiookapi.net/2026/08/21/actualite/politique/felix-tshisekedi-devoile-une-nouvelle-doctrine-de-defense-globale,
"Regulation of the digital sphere in the DRC: analysis of new regulations on taxes, permits, and sanctions",The Port Brief,,2026-08-21,day,COD,gov.legislate; tech.industry; infra.store,ministere-du-numerique-rdc; drc-digital-code,2026-08-27,https://the-port-brief.co.tz/article/regulation-of-the-digital-sphere-in-the-drc-analysis-of-new-regulations-on-taxes-permits-and-sanctions,
RDC : l'IGF veut faire du contrôle systémique un levier de bonne gouvernance,Congo Quotidien,,2026-08-21,day,COD,dpi.exchange; dpi.govtech; gov.standards,igf-drc; coref-drc; ministere-du-numerique-rdc,2026-08-23,https://www.congoquotidien.com/2026/08/21/cloture-seminare-igf-plan-strategique/,
"Panda, le sondeur qui veut faire parler le peuple - AfricaNews RDC",AfricaNews RDC,,2026-08-21,day,COD,data.statistics; gov.discourse,institut-les-points; frederic-panda,2026-08-27,https://www.africanewsrdc.net/featured/panda-le-sondeur-qui-veut-faire-parler-le-peuple/,
"Who Will Control Africa's Satellite Internet Layer: Starlink, Amazon Leo or the Carriers?",Tech Africa News,,2026-08-20,day,KEN; ZAF; NGA; COD,infra.connect; geopol.usa,starlink; amazon-leo; mtn-group; airtel-africa; vodacom,2026-08-20,https://techafricanews.com/2026/08/20/who-will-control-africas-satellite-internet-layer-starlink-amazon-leo-or-the-carriers/,
RDC-RGPH2 : l'INS lance la formation des formateurs en cartographie censitaire,Elite News,,2026-08-20,day,COD,data.statistics; gov.standards; capacity.training,institut-national-de-la-statistique-rdc; unfpa,2026-08-23,https://elite-news.net/2026/08/20/rdc-rgph2-l-ins-lance-la-formation-des-formateurs-en-cartographie-censitaire,
"Raxio DRC to Host Kinshasa Internet Exchange (KINIX), Strengthening National Connectivity",Raxio Group,,2026-08-20,day,COD,infra.connect; infra.store,raxio-group; kinix; ispa-drc,2026-08-21,https://www.raxiogroup.com/raxio-drc-to-host-kinshasa-internet-exchange-kinix-strengthening-national-connectivity/,
Kinshasa : mise en place d'un réseau d'ambassadeurs contre les cyberviolences en RDC,Agence Congolaise de Presse,,2026-08-20,day,COD,infra.cybersec; include.access; capacity.literacy,police-nationale-congolaise; unpol,2026-08-23,https://acp.cd/genre/kinshasa-mis-en-place-dun-reseau-dambassadeurs-contre-les-cyberviolences-en-rdc-photo-de-famille/,
DRC is committed to support initiatives that strengthen young people's digital skills (DG ARTPC),Agence Congolaise de Presse,,2026-08-20,day,COD,gov.discourse; capacity.literacy; gov.policy,arptc; internet-society-drc,2026-08-23,https://acp.cd/anglais/drc-is-committed-to-support-initiatives-that-strengthen-young-peoples-digital-skills-dg-artpc/,
"방통대, 원격교육 54년 비법 아프리카에 전수…'맞춤형 교육'",Yonhap News Agency,,2026-08-19,day,COD; ZWE; MOZ; RWA; UGA; EGY,capacity.training; include.divides,koica; unesco,2026-08-21,https://www.yna.co.kr/view/AKR20260819056400898,
Faut-il fermer ou restreindre l'accès à TikTok en RDC ?,Radio Okapi,,2026-08-19,day,COD,gov.discourse; gov.legislate,csac-drc; tiktok; cour-de-cassation-drc,2026-08-23,https://www.radiookapi.net/2026/08/19/emissions/okapi-service/faut-il-fermer-ou-restreindre-lacces-tiktok-en-rdc,
Dégradation persistante des services téléphoniques en RDC,Radio Okapi,,2026-08-19,day,COD,include.access; infra.connect; gov.discourse,vodacom-congo,2026-08-23,https://www.radiookapi.net/2026/08/19/emissions/dialogue-entre-congolais/degradation-persistante-des-services-telephoniques-en,
"RDC : l'IGF veut croiser les données de la Douane, DGI, OCC et OGEFREM",Le Point CD,,2026-08-19,day,COD,dpi.exchange; gov.standards; dpi.govtech,igf-drc; dgi-drc; dgda-drc; occ-drc; ogefrem-drc,2026-08-23,https://lepoint.cd/rdc-ligf-veut-croiser-les-donnees-de-la-douane-dgi-occ-et-ogefrem/,
Notification d'intention d'attribution de marché (COREF / fichier de référence FRAP),La Prospérité,,2026-08-19,day,COD,dpi.govtech; dpi.registry; finance.new,coref-drc; brondy-sarl; world-bank,2026-08-23,https://www.laprosperite.cd/objet-notification-dintention-dattribution-de-marche-2/,
"Télécoms : une entreprise bénéficie de 32,8 millions USD pour implanter 728 pylônes en RDC",Agence Congolaise de Presse,,2026-08-19,day,COD,infra.connect; digital.rural; finance.new,ministere-ptntic-rdc; fdsu; eaif; eastcastle-infrastructure,2026-08-23,https://acp.cd/economie/telecoms-une-entreprise-beneficie-de-328-millions-usd-pour-implanter-728-pylones-en-rdc/,
RDC-Congo : les régulateurs des médias renforcent leur coopération face aux nouveaux défis numériques,Agence Congolaise de Presse,,2026-08-19,day,COD; COG,gov.regional; gov.discourse,csac-drc; cslc-congo,2026-08-23,https://acp.cd/nation/rdc-congo-les-regulateurs-des-medias-renforcent-leur-cooperation-face-aux-nouveaux-defis-numeriques/,
MapBiomas – République démocratique du Congo,MapBiomas,,2026-08-18,day,COD,data.satellite,mapbiomas,2026-09-03,https://rdc.mapbiomas.org/2026/08/18/mapbiomas-republique-democratique-du-congo/,
Nord-Ubangi : la formation des identificateurs des Mbororo s'acheve a Gbadolite,LePotentiel,,2026-08-18,day,COD,dpi.id; dpi.registry; include.access,commission-interministerielle-identification-mbororo-rdc; kobocollect; gouvernement-provincial-nord-ubangi,2026-08-23,https://lepotentiel.cd/2026/08/18/nord-ubangi-la-formation-des-identificateurs-des-mbororo-sacheve-a-gbadolite/,
Surfacturation des forfaits en RDC : le MSCO exige le respect des droits des consommateurs,JamboRDC,,2026-08-18,day,COD,gov.discourse; include.access; infra.connect,msco-drc; airtel-rdc; orange-rdc; vodacom-congo; africell-rdc,2026-08-23,https://jambordc.info/surfacturation-des-forfaits-en-rdc-le-msco-exige-le-respect-des-droits-de-consommateurs/,
Digitalisation de contrôle : comment l'IGF compte-t-elle remédier à la question de fiabilité et qualité de données ?,DeskEco,,2026-08-18,day,COD,dpi.exchange; gov.standards; data.statistics,igf-drc; dgi-drc; dgda-drc,2026-08-23,https://deskeco.com/2026/08/18/digitalisation-de-controle-comment-ligf-compte-t-elle-remedier-la-question-de-fiabilite-et-qualite,
"Airtel Africa, Starlink launch satellite-to-mobile service in DRC",Connecting Africa,,2026-08-18,day,COD,infra.connect,airtel-africa; starlink; spacex,2026-08-19,https://www.connectingafrica.com/connectivity/airtel-africa-starlink-launch-satellite-to-mobile-service-in-drc,
Le Gouvernement adopte un financement additionnel de 200 millions USD pour l'extension du Projet TRANSFORME dans le corridor de Lobito,Projet TRANSFORME (RDC),,2026-08-17,day,COD,finance.new; dpi.pay; dpi.registry,world-bank; ministere-des-finances-rdc; projet-transforme,2026-08-23,https://www.transforme.cd/activities/le-gouvernement-adopte-un-financement-additionnel-de-200-millions-usd-pour-l-extension-du-projet-transforme-dans-le-corridor-de-lobito,
FDSU is stepping up its efforts to bridge the digital divide,The Port Brief,,2026-08-17,day,COD,finance.new; infra.connect; include.divides,fdsu-drc; airtel-africa; vodacom; orange; africell,2026-08-23,https://the-port-brief.co.tz/article/fdsu-is-stepping-up-its-efforts-to-bridge-the-digital-divide,
"La BCC a désormais un site internet 2.0, plus fonctionnel",Numerico,,2026-08-17,day,COD,data.open; data.statistics; dpi.govtech,banque-centrale-du-congo,2026-08-23,https://numerico.cd/2026/08/17/la-bcc-a-desormais-un-site-internet-2-0-new-look-plus-fonctionnel,
"DRC shutdown of internet, mobile networks in east extends for over a month amid war",Committee to Protect Journalists,,2026-08-17,day,COD,include.access; gov.discourse; infra.connect,committee-to-protect-journalists; starlink,2026-08-23,https://cpj.org/2026/08/drc-shutdown-of-internet-mobile-networks-in-east-extends-for-over-a-month-amid-war/,
Airtel launches satellite-to-mobile in DRC,ITWeb Africa,,2026-08-17,day,COD,infra.connect; data.satellite,airtel-africa; starlink,2026-08-18,https://itweb.africa/article/airtel-launches-satellite-to-mobile-in-drc/GxwQDM1DPkJ7lPVo,
DRC: judicial police officers advised to prosecute perpetrators of digital offences,Agence Congolaise de Presse,,2026-08-17,day,COD,gov.legislate; gov.discourse,cour-de-cassation-rdc; drc-digital-code; police-judiciaire-rdc,2026-08-23,https://acp.cd/anglais/drc-judicial-police-officers-advised-to-prosecute-perpetrators-of-digital-offences/,
Airtel and Elon Musk's Starlink launch Africa's first satellite-to-phone service in DRC,Business Insider Africa,,2026-08-16,day,COD,infra.connect,airtel-africa; starlink,2026-08-17,https://africa.businessinsider.com/local/markets/airtel-and-elon-musks-starlink-launch-africas-first-satellite-to-phone-service-in-drc/c3gcrdq,
"RDC : Face aux dérives sur les réseaux sociaux, le ministre de la Justice réaffirme la volonté du gouvernement de nettoyer le cyberespace congolais",ACTUALITE.CD,,2026-08-15,day,COD,gov.legislate; gov.discourse,ministere-justice-rdc; drc-digital-code,2026-08-16,https://actualite.cd/index.php/2026/08/15/rdc-face-aux-derives-sur-les-reseaux-sociaux-le-ministre-de-la-justice-reaffirme-la,
Forfaits internet : les abonnés dénoncent une hausse des prix et une réduction de la validité,Radio Maendeleo,,2026-08-15,day,COD,include.access; gov.discourse,airtel-rdc; orange-rdc; vodacom-congo; africell-rdc,2026-08-18,https://radiomaendeleo.org/forfaits-internet-les-abonnes-denoncent-une-hausse-des-prix-et-une-reduction-de-la-validite/,
Bukavu : des usagers dénoncent la modification des tarifs des forfaits internet,La Prunelle RDC,,2026-08-15,day,COD,include.access; gov.discourse,,2026-08-18,https://laprunellerdc.cd/bukavu-des-usagers-denoncent-la-modification-des-tarifs-des-forfaits-internet/,
"Airtel Becomes First African Operator to Commercially Deploy Starlink Mobile, Starting in Congo",BusinessDay,,2026-08-15,day,COD,infra.connect,starlink; airtel-africa,2026-08-16,https://businessday.ng/technology/article/airtel-becomes-first-african-operator-to-commercially-deploy-starlink-mobile-starting-in-congo/,
Experts Push for Stronger Digital Policies to Accelerate Africa's Prosperity,Pan African Visions,,2026-08-15,day,CMR; BDI; COD,gov.discourse; infra.connect,cepi-cameroon; free-tech-institute; sadi-drc,2026-08-21,https://panafricanvisions.com/2026/08/experts-push-for-stronger-digital-policies-to-accelerate-africas-prosperity/,
Airtel RDC et Starlink RDC à la conquête des zones blanches,Numerico,,2026-08-14,day,COD,infra.connect,starlink; airtel-africa; arptc,2026-08-16,https://numerico.cd/2026/08/14/airtel-rdc-et-starlink-rdc-a-la-conquete-des-zones-blanches/,
DR Congo Plans National Strategy to Expand Mobile Coverage in Underserved Areas,Tech Africa News,,2026-08-14,day,COD,infra.connect; include.divides; gov.policy; dpi.pay,fdsu-drc,2026-08-16,https://techafricanews.com/2026/08/14/dr-congo-plans-national-strategy-to-expand-mobile-coverage-in-underserved-areas/,
Le ministère de l'Économie numérique et Equity BCDC s'allient pour accélérer la digitalisation et l'inclusion financière en RDC,Radio Okapi,,2026-08-13,day,COD,dpi.id; finance.mou; dpi.pay,ministere-du-numerique-rdc; equity-bcdc; rdc-pass,2026-09-03,https://www.radiookapi.net/2026/08/13/actualite/economie/le-ministere-de-leconomie-numerique-et-equity-bcdc-sallient-pour,
Financer la digitalisation des hôpitaux sans endetter l'État : le pari réussi d'une healthtech guinéenne devenue panafricaine,Guinéenews,,2026-08-13,day,GIN; TCD; COD; MAR,finance.new; dpi.mis,kouma-academy; sanofi,2026-08-18,https://guineenews.org/2026/08/13/financer-la-digitalisation-des-hopitaux-sans-endetter-letat-le-pari-reussi-dune-healthtech-guineenne-devenue-panafricaine/,
DRC unveils 10-year strategy to close connectivity gaps through shared infrastructure,Developing Telecoms,,2026-08-13,day,COD,finance.new; infra.connect; digital.rural,fdsu-drc; arptc-drc; airtel-africa; orange; vodacom; africell,2026-08-18,https://developingtelecoms.com/telecom-business/telecom-regulation/20678-drc-unveils-10-year-strategy-to-close-connectivity-gaps-through-shared-infrastructure.html,
Numérique : signature d'un protocole d'accord sur la modernisation de l'écosystème financier,Agence Congolaise de Presse (ACP),,2026-08-13,day,COD,finance.mou; dpi.id; dpi.pay,ministere-du-numerique-rdc; equity-bcdc,2026-08-18,https://acp.cd/economie/numerique-signature-dun-protocole-daccord-sur-la-modernisation-de-lecosysteme-financier/,
