title,publisher,author,published,date_precision,places,topics,entities,ingested,url
INEGE presenta los avances estratégicos para el V Censo de Población y el I Censo Agropecuario,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-08-20,day,GNQ,gov.legislate; data.statistics; dpi.registry,inege-gnq,2026-09-04,https://www.guineaecuatorialpress.com/noticias/inege_presenta_los_avances_estrategicos_para_el_v_censo_de_poblacion_y_el_i_censo_agropecuario
El Comité Científico valida los documentos estratégicos del V Censo de Población y del I Agropecuario,AHORAEG,,2026-08-20,day,GNQ,data.statistics; gov.policy,inege-gnq,2026-08-21,https://ahoraeg.com/politica/2026/08/20/el-comite-cientifico-valida-los-documentos-estrategicos-del-v-censo-de-poblacion-y-del-i-agropecuario/
La actualización de la Ley de Prensa pasa por la lupa de la Comisión de Obras Públicas y Comunicación de la Cámara de los Diputados,Real Equatorial Guinea,,2026-08-19,day,GNQ,gov.legislate; gov.discourse,ministry-of-information-press-culture-and-tourism-equatorial-guinea; camara-de-los-diputados-equatorial-guinea,2026-08-23,https://realequatorialguinea.com/sociedad/la-actualizacion-de-la-ley-de-prensa-pasa-por-la-lupa-de-la-comision-de-obras-publicas-y-comunicacion-de-la-camara-de-los-diputados/
OKOUME se presenta oficialmente en Malabo como nueva plataforma digital,Ahora EG,,2026-08-19,day,GNQ,tech.industry; include.access; dpi.pay,okoume; ministry-of-finance-equatorial-guinea,2026-08-23,https://ahoraeg.com/tecnologia/2026/08/19/okoume-se-presenta-oficialmente-en-malabo-como-nueva-plataforma-digital/
Guiné Equatorial pretende fortalecer capacidades digitais de empresas,SAPO,,2026-08-18,day,GNQ,include.access; gov.policy,selba24,2026-08-23,https://sapo.pt/artigo/guine-equatorial-pretende-fortalecer-capacidades-digitais-de-empresas-6a845d6e2aeb6d4c8f92f1af
La nueva directiva de GITGE y Huawei discuten nuevas estrategias de colaboración,Real Equatorial Guinea,,2026-08-18,day,GNQ,gov.policy; infra.connect; geopol.china,gitge-gnq; huawei,2026-08-23,https://realequatorialguinea.com/tecnologia/la-nueva-directiva-de-gitge-y-huawei-discuten-nuevas-estrategias-de-colaboracion/
GETESA aumenta un 50% el volumen de datos en todos sus paquetes prepago durante el verano,AhoraEG,,2026-08-14,day,GNQ,infra.connect,getesa-gnq,2026-09-04,https://ahoraeg.com/economia/empresa/2026/08/14/getesa-aumenta-un-50-el-volumen-de-datos-en-todos-sus-paquetes-prepago-durante-el-verano/
Ministerio de Economía y SelBa24 impulsan el primer seminario sobre comercio electrónico y pagos digitales en Guinea Ecuatorial,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-08-14,day,GNQ,capacity.training; tech.industry,selba24; ministry-of-economy-commerce-industry-gnq,2026-08-18,https://www.guineaecuatorialpress.com/noticias/ministerio_de_economia_y_selba24_impulsan_el_primer_seminario_sobre_comercio_electronico_y_pagos_digitales_en_guinea_ecuatorial
Reglamentos – ORTEL GE (legislación index),"Oficina Reguladora de Telecomunicaciones (ORTEL), Guinea Ecuatorial",,2026-08-10,day,GNQ,gov.standards; gov.legislate,ortel-gnq,2026-08-10,https://ortelge.com/legislacion/reglamentos/
Día Africano de Registro Civil 2026: Ministerio de Justicia abre una campaña gratuita para registrar a menores de 0 a 5 años,AHORAEG,,2026-08-10,day,GNQ,dpi.id,african-union,2026-08-11,https://ahoraeg.com/sociedad/2026/08/10/dia-africano-de-registro-civil-2026-ministerio-de-justicia-abre-una-campana-gratuita-para-registrar-a-menores-de-0-a-5-anos/
INAP sigue con su transformación digital con el lanzamiento de su web para acercar sus servicios a la ciudadanía,Revista Real Equatorial Guinea,,2026-08-10,day,GNQ,dpi.govtech; gov.policy,inap-gnq; cniapge-gnq,2026-08-18,https://realequatorialguinea.com/sociedad/inap-sigue-con-su-transformacion-digital-con-el-lanzamiento-de-su-web-para-acercar-sus-servicios-a-la-ciudadania/
"El Consejo Interministerial analiza nuevas medidas para reforzar el empleo, la fiscalidad y la cooperación internacional",Oficina de Información y Prensa de Guinea Ecuatorial,,2026-08-10,day,GNQ,dpi.id; gov.legislate,ministry-of-finance-equatorial-guinea,2026-09-04,https://www.guineaecuatorialpress.com/noticias/el_consejo_interministerial_analiza_nuevas_medidas_para_reforzar_el_empleo_la_fiscalidad_y_la_cooperacion_internacional
PAMFP amplía hasta el 16 de septiembre el plazo para presentar ofertas de la licitación de la sala de servidores,Equacom News,,2026-08-07,day,GNQ,infra.store,pamfp-gnq; ministry-of-finance-equatorial-guinea,2026-09-04,https://equacom.news/2026/08/07/pamfp-amplia-hasta-el-16-de-septiembre-el-plazo-para-presentar-ofertas-de-la-licitacion-de-la-sala-de-servidores/
El Gobierno propone por primera vez regular los medios digitales y la TV por cable en la nueva Ley de Prensa,AHORAEG,,2026-08-07,day,GNQ,gov.legislate,ministry-of-information-press-culture-tourism-gnq,2026-08-11,https://ahoraeg.com/politica/2026/08/07/el-gobierno-propone-por-primera-vez-regular-los-medios-digitales-y-la-tv-por-cable-en-la-nueva-ley-de-prensa/
GITGE inicia una nueva etapa con Salvador Nguema Funtam al frente,Revista Real Equatorial Guinea,,2026-08-07,day,GNQ,tech.industry; tech.ai; infra.connect,gitge-gnq,2026-08-08,https://realequatorialguinea.com/tecnologia/gitge-inicia-una-nueva-etapa-con-salvador-nguema-funtam-al-frente-oscar-ha-dejado-el-liston-bastante-alto/
Comienza el análisis de varios proyectos de leyes en la Cámara de Diputados,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-08-07,day,GNQ,gov.legislate; gov.policy,ministry-of-information-press-culture-tourism-gnq; gnq-national-assembly; oapi,2026-08-18,https://www.guineaecuatorialpress.com/noticias/comienza_en_la_camara_de_los_diputados_varios__proyectos_de_leyes
Milagrosa Obono Angue preside el acto oficial de entrega de despacho de la Agencia Nacional de Desarrollo,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-08-07,day,GNQ,dpi.exchange; gov.standards,guinea-ecuatorial-andge; guinea-ecuatorial-ministerio-de-hacienda,2026-08-18,https://www.guineaecuatorialpress.com/noticias/milagrosa_obono_angue_preside_el_acto_oficial_de_entrega_de_despacho_de_la_agencia_nacional_de_desarrollo
El Gobierno impulsa la implementacion de la Cuenta Unica del Tesoro,Oficina de Informacion y Prensa de Guinea Ecuatorial,,2026-08-05,day,GNQ,dpi.govtech; dpi.exchange; dpi.pay,beac,2026-08-08,https://www.guineaecuatorialpress.com/noticias/el_gobierno_impulsa_la_implementacion_de_la_cuenta_unica_del_tesoro
Paiement marchand : moins de 1 % des transactions interopérables enregistrées en zone Cemac au premier trimestre 2026,Le quotidien L'Economie,,2026-08-01,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; data.statistics; include.divides; gov.regional,gimac; cemac; beac; bgfibank-cameroun; mtn-cameroon; orange-cameroun,2026-08-04,https://leconomie.info/paiement-marchand-moins-de-1-des-transactions-interoperables-enregistrees-en-zone-cemac-au-premier-trimestre-2026/
Segundo consejo directivo extraordinario del Ministerio de Transportes,Pagina Oficial del Gobierno de la Republica de Guinea Ecuatorial,,2026-07-31,day,GNQ,gov.policy; infra.connect; gov.standards,ministerio-de-transportes-telecomunicaciones-y-aviacion-civil-guinea-ecuatorial; gq-domain-recovery-gnq,2026-07-31,https://www.guineaecuatorialpress.com/noticias/secundo_consejo_directivo_extraordinario_del_ministerio_de_transportes
Inicia en Malabo el taller para la recopilacion de datos del Informe EITI Guinea Ecuatorial 2024,Revista Real Equatorial Guinea,,2026-07-30,day,GNQ,data.open; data.statistics; gov.standards,imf,2026-08-08,https://realequatorialguinea.com/sociedad/inicia-en-malabo-el-taller-para-la-recopilacion-de-datos-del-informe-eiti-guinea-ecuatorial-2024/
El Ejecutivo continua el proceso de evaluacion de los aspirantes a cargos directivos en empresas y entidades de participacion estatal,Pagina Oficial del Gobierno de la Republica de Guinea Ecuatorial,,2026-07-30,day,GNQ,gov.policy; tech.industry,gitge-gnq; inseso-gnq; andge-gnq; teodoro-nguema-obiang-mangue,2026-07-31,https://www.guineaecuatorialpress.com/noticias/el_ejecutivo_continua_el_proceso_de_evaluacion_de_los_aspirantes_a_cargos_directivos_en_empresas_y_entidades_de_participacion_estatal
"Paiements numériques : GIMACPAY enregistre 20,3 millions de transactions pour 863 milliards de FCFA en 2025",Le quotidien L'Economie,,2026-07-30,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; data.statistics; gov.regional,gimac; beac; cemac,2026-07-30,https://leconomie.info/article/paiements-numeriques-gimacpay-enregistre-203-millions-de-transactions-pour-863-milliards-de-fcfa-en-2025
Paiement numérique : Le GIMAC officialise la norme QR Code interopérable de la CEMAC,Le quotidien L'Economie,,2026-07-30,day,CMR; GAB; COG; CAF; GNQ; TCD; XCA,dpi.pay; gov.standards; gov.regional,gimac; beac; umac; cemac,2026-07-30,https://leconomie.info/article/paiement-numerique-le-gimac-officialise-la-norme-qr-code-interoperable-de-la-cemac
Equatorial Guinea Signs the Malabo Convention at a Joint Ceremony with the AU Commission,African Union Infrastructure and Energy Department,,2026-07-29,day,GNQ,gov.protect; gov.regional; infra.cybersec,african-union; malabo-convention,2026-07-31,https://www.linkedin.com/posts/au-infrastructure-and-energy_equatorial-guinea-signs-the-malabo-convention-activity-7488275982521565184-ETtI
El Gobierno acelera la implementación del internet satelital de Starlink en el país,AHORAEG,,2026-07-29,day,GNQ,infra.connect; gov.policy; geopol.usa,ortel-gnq; starlink,2026-07-30,https://ahoraeg.com/politica/2026/07/29/el-gobierno-acelera-la-implementacion-del-internet-satelital-de-starlink-en-el-pais/
El Gobierno lanza una licitación pública para el diagnóstico integral del proyecto de Televisión Digital Terrestre (TDT),AHORAEG,,2026-07-29,day,GNQ,infra.connect; gov.policy; finance.budget,ministry-of-transport-telecommunications-and-ai-gnq,2026-07-30,https://ahoraeg.com/politica/2026/07/29/el-gobierno-lanza-una-licitacion-publica-para-el-diagnostico-integral-del-proyecto-de-television-digital-terrestre-tdt/
Arranca en Malabo la Formación de Formadores de UniPod: 50 jóvenes seleccionados entre 466 candidaturas,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-07-28,day,GNQ,capacity.literacy; capacity.training,undp; identic-gnq; ministerio-de-transportes-telecomunicaciones-y-aviacion-civil-guinea-ecuatorial; ministerio-educacion-ciencias-juventud-deportes-gnq,2026-09-04,https://www.guineaecuatorialpress.com/noticias/arranca_en_malabo_la_formacion_de_formadores_de_unipod_50_jovenes_seleccionados_entre_466_candidaturas
El Consejo de Administración del INEGE analiza y aprueba decisiones para el fortalecimiento institucional,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-07-28,day,GNQ,gov.legislate; data.statistics,inege-gnq,2026-09-04,https://www.guineaecuatorialpress.com/index.php/noticias/el_consejo_de_administracion_del_inege_analiza_y_aprueba_decisiones_para_el_fortalecimiento_institucional
Guinea Ecuatorial autoriza uso de Starlink a empresas norteamericanas en alta mar,Pagina Oficial del Gobierno de la Republica de Guinea Ecuatorial,,2026-07-28,day,GNQ,infra.connect; gov.policy; geopol.usa,starlink; ministerio-de-transportes-telecomunicaciones-y-aviacion-civil-guinea-ecuatorial; ministerio-de-hidrocarburos-minas-y-electricidad-gnq; teodoro-nguema-obiang-mangue,2026-07-31,https://www.guineaecuatorialpress.com/noticias/guinea_ecuatorial_autoriza_uso_de_starlink_a_empresas_norteamericanas_en_alta_mar
El INEGE inicia el taller de validación de los documentos estratégicos del V Censo de Población y Viviendas y el I Censo General Agropecuario,AHORAEG,,2026-07-28,day,GNQ,data.statistics; gov.policy,inege-gnq; unfpa; fao,2026-07-30,https://ahoraeg.com/politica/2026/07/28/el-inege-inicia-el-taller-de-validacion-de-los-documentos-estrategicos-del-v-censo-de-poblacion-y-viviendas-y-el-i-censo-general-agropecuario/
Advancing Data Infrastructure and Governance in Lusophone Africa: Regional Workshop Concludes in Luanda,UNESCO,,2026-07-28,day,AGO; CPV; GNQ; GNB; MOZ; STP; XAF,gov.protect; gov.regional; dpi.exchange; infra.store,unesco; agencia-de-protecao-de-dados-angola; smart-africa; world-bank; cetic-br,2026-07-30,https://www.unesco.org/en/articles/advancing-data-infrastructure-and-governance-lusophone-africa-regional-workshop-concludes-luanda
El Gobierno impulsa el cumplimiento del regimen de incompatibilidades de las empresas publicas,Partido Democratico de Guinea Ecuatorial (PDGE),,2026-07-23,day,GNQ,tech.industry; gov.policy; finance.new,telgesa-gnq; gecomsa-gnq; loita-group,2026-07-31,https://www.pdge-guineaecuatorial.com/el-gobierno-impulsa-el-cumplimiento-del-regimen-de-incompatibilidades-de-las-empresas-publicas/
AVANTE impulsa el debate sobre la transformacion digital para acelerar la diversificacion economica de Guinea Ecuatorial,Equacom News,,2026-07-23,day,GNQ,gov.discourse; tech.ai; dpi.pay; dpi.id,avante; gitge-gnq; bange-gnq; andge-gnq; ministerio-de-transportes-telecomunicaciones-y-aviacion-civil-guinea-ecuatorial,2026-07-31,https://equacom.news/2026/07/23/avante-impulsa-el-debate-sobre-la-transformacion-digital-para-acelerar-la-diversificacion-economica-de-guinea-ecuatorial/
AVANTE reune a actores del mundo de las TICs para analizar la transformacion digital en Guinea Ecuatorial,Revista Real Equatorial Guinea,,2026-07-23,day,GNQ,gov.discourse; dpi.id; dpi.exchange; tech.ai,gitge-gnq; andge-gnq; bange-gnq; avante,2026-07-31,https://realequatorialguinea.com/tecnologia/avante-reune-a-actores-del-mundo-de-las-tics-para-analizar-la-transformacion-digital-en-guinea-ecuatorial/
"Guinea Ecuatorial explora alianzas estratégicas en EE. UU. para reforzar, proteger y modernizar su sistema nacional de salud",Oficina de Información y Prensa de Guinea Ecuatorial,,2026-07-21,day,GNQ,dpi.exchange,ministerio-de-sanidad-e-infraestructuras-sanitarias-gnq; 19labs; starlink,2026-09-04,https://www.guineaecuatorialpress.com/noticias/guinea_ecuatorial_explora_alianzas_estrategicas_en_ee_uu_para_reforzar_proteger_y_modernizar_su_sistema_nacional_de_salud
"Lanzamiento oficial de SICOLO, el primer portal digital del ecosistema educativo en Guinea Ecuatorial",AhoraEG,,2026-07-17,day,GNQ,dpi.exchange,sicolo-gnq; unge-gnq,2026-09-04,https://ahoraeg.com/sociedad/2026/07/17/lanzamiento-oficial-de-sicolo-el-primer-portal-digital-del-ecosistema-educativo-en-guinea-ecuatorial/
El Consulado de Guinea Ecuatorial en Houston habilita la tramitación de pasaportes para la diáspora en EE. UU.,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-07-17,day,GNQ,dpi.id,cnedoge,2026-09-04,https://www.guineaecuatorialpress.com/noticias/el_consulado_de_guinea_ecuatorial_en_houston_habilita_la_tramitacion_de_pasaportes_para_la_diaspora_en_ee_uu
Reactivada la plataforma de solicitud de pasaportes biométricos,Embajada de la República de Guinea Ecuatorial en España,,2026-07-15,day,GNQ,dpi.id,cnedoge,2026-09-04,https://xn--embajadadeguineaecuatorialenespaa-yfd.com/reactivada-la-plataforma-de-solicitud-de-pasaportes-biometricos/
Huawei llega para rescatar GETESA mientras nace Telgesa,RadioMacuto,,2026-07-15,day,GNQ,infra.connect; tech.industry,getesa-gnq; huawei,2026-07-18,https://radiomacuto.org/huawei-rescatar-getesa-telgesa/
"El Ministerio de Transportes presenta su plan semestral para fortalecer la conectividad terrestre, postal y digital",Oficina de Información y Prensa de Guinea Ecuatorial,,2026-07-15,day,GNQ,gov.policy; infra.connect; dpi.registry,ministerio-de-transportes-telecomunicaciones-y-aviacion-civil-guinea-ecuatorial,2026-09-04,https://www.guineaecuatorialpress.com/noticias/el_ministerio_de_transportes_presenta_su_plan_semestral_para_fortalecer_la_conectividad_terrestre_postal_y_digital
El Gobierno despliega en Annobón una jornada masiva de documentación para acercar la administración,INFOANNOBÓN.COM,,2026-07-15,day,GNQ,digital.rural; digital.localgov; dpi.mis,cnedoge,2026-09-04,https://infoannobon.com/el-gobierno-despliega-en-annobon-una-jornada-masiva-de-documentacion-para-acercar-la-administracion/
Estratégica alianza entre GETESA y Huawei para mejorar los servicios de telecomunicaciones,Revista Real Equatorial Guinea,,2026-07-10,day,GNQ,infra.connect; geopol.china; tech.industry,getesa-gnq; huawei,2026-07-18,https://realequatorialguinea.com/sociedad/82111/
Les banques de la CEMAC seront intégrées au système de paiement PAPSS d'ici fin 2026,Agence Ecofin,,2026-07-10,day,XCA; CAF; CMR; TCD; COG; GAB; GNQ,dpi.pay; gov.regional; dpi.exchange; finance.new,beac; papss; afreximbank; african-union; afcfta; yvon-sana-bangui; abca,2026-07-18,https://www.agenceecofin.com/actualites-finance/1007-140077-les-banques-de-la-cemac-seront-integrees-au-systeme-de-paiement-papss-d-ici-fin-2026
GETESA y Huawei firman un contrato de colaboración para la optimización de la red telefónica,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-07-09,day,GNQ,finance.mou; infra.connect; geopol.china,getesa-gnq; huawei,2026-09-04,https://www.guineaecuatorialpress.com/noticias/getesa_y_huawei_firman_un_contrato_de_colaboracion_para_la_optimizacion_de_la_red_telefonica
El Dr. Óscar Ondo Ngomo asume el cargo de secretario de Estado encargado de Inteligencia Artificial,Revista Real Equatorial Guinea,,2026-07-07,day,GNQ,tech.ai; gov.legislate,gitge-gnq,2026-08-10,https://realequatorialguinea.com/destacado/politica/el-dr-oscar-ondo-ngomo-asume-el-cargo-de-secretario-de-estado-encargado-de-inteligencia-artificial/
El Ministerio de Transportes pone en marcha un ambicioso programa de formación en Inteligencia Artificial y Robótica junto a la UNESCO,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-07-04,day,GNQ,gov.policy; tech.ai; capacity.training; capacity.literacy,ministerio-de-transportes-telecomunicaciones-y-aviacion-civil-guinea-ecuatorial; unesco; secretaria-de-estado-de-inteligencia-artificial-gnq,2026-09-04,https://www.guineaecuatorialpress.com/noticias/el_ministerio_de_transportes_pone_en_marcha_un_ambicioso_programa_de_formacion_en_inteligencia_artificial_y_robotica_junto_a_la_unesco
GETESA presenta su Plan de Acción Estratégico 2026-2030,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-07-03,day,GNQ,infra.connect; infra.capacity,getesa-gnq; cyberteq,2026-09-04,https://www.guineaecuatorialpress.com/noticias/getesa_presenta_su_plan_de_accion_estrategico_2026-2030
Un estudio de GITGE revela una amplia brecha en la transformación digital de los ministerios en Guinea Ecuatorial,Revista Ecofin EG (ecofinge.com),,2026-07-02,day,GNQ,dpi.govtech; dpi.exchange; data.statistics,gitge-gnq,2026-07-18,https://ecofinge.com/un-estudio-de-gitge-revela-una-amplia-brecha-en-la-transformacion-digital-de-los-ministerios-en-guinea-ecuatorial/
"El Gobierno recuerda la plena vigencia de la ley que regula el uso de las redes sociales, los delitos informáticos y la ciber delincuencia",Oficina de Información y Prensa de Guinea Ecuatorial,,2026-07-01,day,GNQ,tech.ai; gov.legislate; gov.discourse,ley-7-2024-redes-sociales-gnq,2026-09-04,https://www.guineaecuatorialpress.com/noticias/el_gobierno_recuerda_la_plena_vigencia_de_la_ley_que_regula_el_uso_de_las_redes_sociales_los_delitos_informaticos_y_la_ciber_delincuencia
Decreto Presidencial de nombramiento de los Secretarios de Estado (Decreto número 61/2026),Página Oficial del Gobierno de la República de Guinea Ecuatorial,,2026-06-25,day,GNQ,gov.legislate; tech.ai,ministerio-de-transportes-telecomunicaciones-y-aviacion-civil-guinea-ecuatorial,2026-08-10,https://www.guineaecuatorialpress.com/noticias/decreto_presidencial_de_nombramiento_de_los_secretarios_de_estado
Técnicos de distintos sectores participan en un seminario taller en la elaboración del Primer Catálogo Nacional de Indicadores,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-06-24,day,GNQ,gov.policy; data.statistics,inege-gnq; afristat,2026-09-04,https://www.guineaecuatorialpress.com/noticias/tecnicos_de_distintos_sectores_participan_en_un_seminario_taller_en_la_elaboracion_del_primer_catalogo_nacional_de_indicadores
CNEDOGE amplía sus servicios a Mongomo y Djibloho para agilizar trámites de DIP y pasaportes,Revista Real Equatorial Guinea,,2026-06-23,day,GNQ,dpi.id,cnedoge,2026-09-04,https://realequatorialguinea.com/sociedad/cnedoge-amplia-sus-servicios-a-mongomo-y-djibloho-para-agilizar-tramites-de-dip-y-pasaportes/
Educación inicia en Bata el Censo Escolar Nacional 2025-2026 para “radiografiar” las aulas,Revista Real Equatorial Guinea,,2026-06-18,day,GNQ,dpi.mis; data.statistics,ministry-of-education-equatorial-guinea; prodege-gnq,2026-09-04,https://realequatorialguinea.com/educacion/educacion-inicia-en-bata-el-censo-escolar-nacional-2025-2026-para-radiografiar-las-aulas/
El Ministro Secretario General en funciones preside la tercera reunión del Comité de Pilotaje del Proyecto SIGEF,Oficina de Información y Prensa de Guinea Ecuatorial,,2026-06-17,day,GNQ,dpi.govtech; dpi.mis; gov.policy; dpi.exchange,sigf-gnq,2026-09-04,https://www.guineaecuatorialpress.com/noticias/el_ministro_secretario_general_en_funciones_preside_la_tercera_reunion_del_comite_de_pilotaje_del_proyecto_sigef
RECLUTAMIENTO DE ASISTENCIA TÉCNICA PARA EL CONTROL Y SUPERVISIÓN DE LAS OBRAS PUESTAS EN MARCHA DE CENTROS DE DATOS,Equacom News,,2026-06-16,day,GNQ,infra.store; infra.capacity,african-development-bank; guinea-ecuatorial-ministerio-de-hacienda,2026-09-04,https://equacom.news/2026/06/16/reclutamiento-de-asistencia-tecnica-para-el-control-y-supervision-de-las-obras-de-puesta-en-marcha-de-centros-de-datos/
