row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
NAM-gov.regional-namibia-s-seat-international-artificial,NAM,gov.regional,Governance,instrument,Namibia's seat on an international artificial-intelligence commission,Implemented,2026-07-31,The ICT minister named among the commission's members,,Advanced,Did not exist,The ICT minister is one of eight Africans on a 44-member commission,2026-07-31-gsma-atlas-umoja-ai-launch|2026-07-24-gsma-abuja-declaration-meaningful-connectivity-atlas-umoja,,The commission's composition is the convening body's account
NAM-gov.regional-namibia-angola-information-technology-media,NAM,gov.regional,Governance,instrument,Namibia-Angola information technology and media memorandum,Implemented,2026-06-11,Signed at the opening of a technology forum in Luanda,,Advanced,Did not exist,"Covers joint events, exchange of expertise and cybersecurity; no amount or instrument named",2026-06-11-namibia-and-angola-join-forces-angotic-mou,,
NAM-gov.regional-namibia-botswana-information-communication-technology,NAM,gov.regional,Governance,instrument,Namibia-Botswana information and communications technology memorandum,Implemented,2026-08-10,Signed at Kasane 2026-08-07,,Advanced,Did not exist,"Signed at Kasane on 7 August 2026 between the two ICT ministries with their operators and regulators, covering digital transformation, cybersecurity, connectivity and skills development; the two sides costed the Trans-Kalahari Corridor's remaining 4G gaps at about N$52 million across 13 new sites, recorded the completion of a Gobabis-Buitepos fibre link now interconnecting with the Botswana backbone company at Charles Hill as the first direct cross-border fibre link between the operators, and said their two incident-response teams are deepening cooperation",2026-08-10-namibia-botswana-trans-kalahari-4g-mou|2026-08-07-botswana-namibia-ict-cooperation-mou|2026-08-06-botswana-and-namibia-to-sign-ict-cooperation-agreement,,"the signed instrument is not held; no term, funding or data-governance provision is published"
NAM-gov.regional-namibia-republic-congo-information-technology,NAM,gov.regional,Governance,instrument,Namibia-Republic of Congo information technology memorandum,Planned,2026-07-27,"Cabinet approved and authorised signature, announced 2026-07-23",,Advanced,Did not exist,"Approved at cabinet's 22nd and 23rd sittings with the ICT minister authorised to sign; no scope, sector detail, financing or signature date published",2026-07-27-namibia-cabinet-approves-ict-mou-with-congo,,The text is the thing to acquire
NAM-gov.regional-pan-african-language-artificial-intelligence,NAM,gov.regional,Governance,instrument,Pan-African language artificial-intelligence initiative,In development,2026-07-31,Launched at a continental telecommunications conference with Namibia's ICT ministry a named partner,,Advanced,Did not exist,"Namibia one of five backing governments in a pan-African African-language initiative scaling an existing national model template; no Namibian funding, dataset or deliverable published",2026-07-24-gsma-abuja-declaration-meaningful-connectivity-atlas-umoja|2026-07-31-gsma-atlas-umoja-ai-launch|2026-07-28-la-gsma-lance-une-initiative-pour-developper-l-ia-en-langues-africaines,,"Namibia's stated commitment is ministerial support, not a named contribution"
NAM-gov.regional-ratification-continental-convention-cyber-security,NAM,gov.regional,Governance,instrument,Ratification of the continental convention on cyber security and personal data protection,Not held,,,,,,,,,
NAM-gov.regional-crasa-legal-and-policy-committee,NAM,gov.regional,Governance,instrument,Regional regulators' legal and policy committee,Implemented,2026-08-11,First meeting hosted at Windhoek 10 to 12 August 2026,,Baseline not held,,"Constituted and meeting, with artificial-intelligence governance, data governance and protection, digital public infrastructure and regional regulatory harmonisation on its agenda",2026-08-11-techreviewafrica-crasa-legal-policy-committee-ai-data-governance,,"hosted by the national regulator for the southern African regulators' association; no work programme, output or timetable is published"
NAM-gov.discourse-published-draft-consultation-record-data,NAM,gov.discourse,Governance,instrument,Published draft and consultation record of the Data Protection Bill,Discontinued,2022-12-14,Consultation closed 2022-11-30; a coalition submission and an independent critique published,,Advanced,Did not exist,"A dated consultation record: the ministry opened public input on the draft Data Protection Bill on 2022-10-26 with a closing date of 2022-11-30, addressed to two named ministry officers; the ACTION Namibia Coalition filed a submission on the closing date, compiled by ALT Advisory and funded by the Embassy of Finland through IPPR's Democracy Report project; IPPR published the same argument as a public paper on 2022-12-14, arguing the sections on the Supervisory Authority's independence need substantial redrafting and that offences and penalties provisions are undeveloped; no ministry-published list of respondents is held, and no further consultation activity is on record since",2022-10-26-action-namibia-government-seeks-public-input-draft-data-protection-bill|2022-11-30-action-namibia-coalition-civil-society-submission-data-protection-bill-2021|2022-12-14-ippr-data-protection-bill-not-fit-for-purpose,,"The IPPR paper and the coalition submission are one argument in two forms, not two independent reviews"
NAM-finance.budget-information-communications-technology-ministry-budget,NAM,finance.budget,Finance,instrument,Information and communications technology ministry budget vote,Not held,,,,,,,,,
NAM-finance.new-private-mobile-network-investment,NAM,finance.new,Finance,instrument,Private mobile network investment,Implemented,2025-09-04,The network launched 2025-09-04,,Advanced,Did not exist,"A live network with N$600,000,000 invested in the year to September 2025, company-reported",2025-09-04-paratus-launches-namibia-first-private-mobile-network-connectingafrica|2025-01-01-paratus-nam-2025-namibia-private-mobile-network-bw05,,"The group figure of N$1.42bn invested since 2018 is context, not this commitment"
NAM-finance.new-universal-service-fund,NAM,finance.new,Finance,instrument,Universal Service Fund,Implemented,2026-02-02,"Launched 2025-03-19 with N$145,000,000 of government seed funding over three years",2025-03-19,"No change, funding total unreconciled","Operating; N$145,000,000 of seed funding over three years and a N$31,000,000 subsidy already disbursed to the mobile operator for nine network sites (2025-03)","Operating; priority given to the five regions where 4G coverage is below 80% - Kavango West, Kavango East, Kunene, Ohangwena and Oshikoto - with 16 schools and four clinics selected for uncapped Wi-Fi, and 100 handsets distributed to learners in Kunene in February 2026, and CRAN's own Integrated Annual Report 2025 states the Fund's governance framework was developed and approved by the CRAN Board, with the Ministry's contribution given there as N$115,000,000 over three years and a first bidding round awarding nine sites to MTC with almost N$31,000,000 of capital subsidy across the same five regions, all schools and health facilities on those sites to receive free internet for seven years",2025-06-04 Namibia targets 100% telecom coverage nationwide by 2030|2026-02-02 Namibian regulator proposes tax breaks on 4G devices|2025-03-19-thebrief-namibia-universal-service-fund-launch-n145-million-seed-funding|2025-08-07-cran-integrated-annual-report-2025,,"The launch date of March 2024 carried earlier in the base is corrected by the launch report to 2025-03-19; CRAN's own Integrated Annual Report 2025 confirms the March 2025 launch date but gives the government commitment as N$115,000,000 over three years, not the N$145,000,000 this row's launch source states - the two figures are not reconciled"
NAM-finance.new-universal-service-fund-annual-accounts,NAM,finance.new,Finance,instrument,Universal Service Fund annual accounts,Not held,,,,,,,,,
NAM-finance.new-universal-service-levy,NAM,finance.new,Finance,instrument,Universal service levy,Implemented,2024-09-27,"Regulations Prescribing Universal Service Levy made 2024-09-27 (Government Gazette 8455, General Notice 559), effective on publication",,Advanced,"A 2022 notice of intention (Government Gazette 7860, General Notice 342, 25 July 2022) withdrawn 2024-06-21 (Government Gazette 8384, General Notice 291) pending a revised evidence base","In force from 2024-09-27: levy not exceeding 0.5% of annual turnover per licensee (regulation 4 and Annexure A), a flat N$500 floor for non-profit licensees, invoiced on audited or sworn financial statements and payable within 30 days into the Universal Service Fund; regulation 9 and Annexure B amended the 2018 universal service regulations to let the Fund receive donations or grants, which is what makes the Government of Namibia's committed funding receivable; CRAN's own reply to comments states the Gap Analysis identifies 119 locations that will remain unserved after 700/800 MHz roll-out obligations, of which government funding covers the capital cost of 42",2024-01-01-cran-revised-universal-access-and-gap-analysis-report-2024|2024-06-21-namibia-gg-8384-cran-universal-service-levy-withdrawal-and-notice-of-intention|2024-09-27-namibia-gg-8455-gn-559-regulations-prescribing-universal-service-levy,,"The notice of intention that preceded withdrawal set the levy at 5% in its operative regulation text against 1% in the assessment formula everyone including the regulator actually consulted on; the final regulations resolve both to 0.5%, a halving of the formula rate"
NAM-infra.connect-51-namibian-ownership-requirement,NAM,infra.connect,ICT Infrastructure,instrument,51% Namibian ownership requirement,Implemented,2026-06-22,"Applied to refuse a licence 2026-03-23, the refusal upheld 2026-06-22",,No change,"In force, with a foreign-ownership exemption bid under ministerial review","In force; no exemption granted, and the regulator held that wholly foreign ownership raises questions of jurisdiction, enforceability of compliance obligations and effective oversight",2026-06-22-namibia-cran-dismisses-starlink-appeals-sia|2026-03-26 Starlink blocked from operating in Namibia,,The applicant stated its global shareholding rules bar it from accepting local ownership
NAM-infra.connect-commercial-5g-network,NAM,infra.connect,ICT Infrastructure,instrument,Commercial 5G network,Implemented,2026-02-10,Commercial launch at end-August 2025 in three centres,,Advanced,"No active commercial 5G network (ministry, 2025-06-03)","Live in Windhoek, Swakopmund and Walvis Bay; nationwide deployment stated as intended, phased and city-first",2025-09-23-namibia-expedites-data-centre-smart-city-development-itweb|2026-02-10-towards-5g-enabled-digitalized-namibia-2026-telecomreviewafrica|2025-06-04 Namibia targets 100% telecom coverage nationwide by 2030,,"The launch date is the operator's, reported second-hand through a cabinet briefing"
NAM-infra.connect-cran-integrated-annual-report,NAM,infra.connect,ICT Infrastructure,instrument,CRAN Integrated Annual Report,Implemented,2025-08-07,"Integrated Annual Report 2025 approved by the Board 2025-08-07, covering the year to 31 March 2025",2024-09-06,No change,"Integrated Annual Report 2024 (approved 2024-09-06, year to 31 March 2024): a funding proposal secured a N$115 million, three-year Universal Service Fund commitment from the Government of Namibia; broadband coverage of schools rose 31.5 points to 81.5% and of clinics 38.9 points to 88.9%; total assets N$277.9 million, up N$29.6 million","Integrated Annual Report 2025 (approved 2025-08-07, year to 31 March 2025): the Universal Service Fund's governance framework was approved and the Fund launched 2025-03-19 with the N$115 million MICT commitment; a first bidding round awarded nine sites to MTC with almost N$31 million capital subsidy across Kunene, Kavango East, Kavango West, Ohangwena and Oshikoto, with free internet for schools and clinics on the new sites for seven years; revenue fell 23% to 15.5% below budget, operating expenditure rose 42% to N$143.1 million, and a N$32.8 million surplus became a N$25.5 million loss; 4G population coverage 91% and an ITU ICT Development Index of 73.2% are separately stated",2024-09-06-cran-integrated-annual-report-2024|2025-08-07-cran-integrated-annual-report-2025,,The Fund's own launch account here (N$115m over three years) differs from the press-reported N$145m seed-funding figure the wiki holds on the Universal Service Fund row for the same 2025-03-19 launch; the two are not reconciled
NAM-infra.connect-dominant-position-determination,NAM,infra.connect,ICT Infrastructure,instrument,Determination of dominant position in the telecommunications market,Implemented,2024-08-15,"2024 determination gazetted 2024-08-15 (Government Gazette 8416, General Notice 456); the four market definitions unchanged from 2016",,Advanced,"2016 determination (Government Gazette 6054, General Notice 214, 28 June 2016) defined the four priority markets carried forward in 2024: fixed and mobile call/SMS termination, wired end-user access, national data transmission, and wireless end-user access","2024 determination names Telecom Namibia dominant in all four markets - alone in wired end-user access, with NamPower in national data transmission, with MTC in wireless end-user access, and with MTC, UCom Mobile, Paratus and Telepassport in call and SMS termination, termination being treated as a natural monopoly; CRAN describes its approach across all three exercises (2013, 2016, 2024) as one of minimal intervention",2024-08-15-namibia-gg-8416-gn-456-cran-determination-of-dominant-position-telecommunications,,"The 2012/13 determination (Government Gazette 5201, General Notice 167, 29 May 2013) covered telecommunications and broadcasting only and named Mobile Telecommunications Limited, Powercom (Leo) and Telecom Namibia; neither the 2012/13 nor 2016 determination text is separately held, only CRAN's own account of them in the 2024 gazette"
NAM-infra.connect-first-privately-owned-mobile-network,NAM,infra.connect,ICT Infrastructure,instrument,First privately owned mobile network,Implemented,2025-09-04,Launched 2025-09-02,,Advanced,"Announced, not launched (2025-08-19)","A national network live on long-term evolution and 5G; N$600m invested in the network in the preceding year and N$1.42bn in Namibian network infrastructure since 2018, company-reported",2025-09-04-paratus-launches-namibia-first-private-mobile-network-connectingafrica|2025-08-19-paratus-to-launch-mobile-network-namibiansun,,The pre-launch account describes a data-only network and the launch account data and voice
NAM-infra.connect-ministry-strategic-plan-2025-2030,NAM,infra.connect,ICT Infrastructure,instrument,Ministry strategic plan 2025-2030 and national ICT policy,Implemented,2026-01-29,Launched at Opuwo 2026-01-29,,Advanced,None published,"In force; priorities are affordable broadband and mobile coverage in rural and underserved areas, cybersecurity, data protection and electronic government; the policy names high data costs, limited infrastructure and unequal access as the barriers",2026-01-29-ict-ministry-launches-strategic-plan-policy-namibian,,"Neither document text is held, only the launch reporting"
NAM-infra.connect-regional-subsea-satellite-integration-agreement,NAM,infra.connect,ICT Infrastructure,instrument,Regional subsea and satellite integration agreement,In development,2026-06-15,Master service agreement signed 2026-06-12,2026-04,Advanced,None published,"Signed by the state fixed operator with two Angolan counterparts, with the Namibian operator as landing party hosting Angolan equipment; scope covers design, integration, testing, commissioning and handover","2026-06-15-telecom-namibia-angola-telecom-satcab-sarssy-1tbps|2026-06-15 Telecom Namibia signs more satellite, subsea connectivity deals with Angola firms|2026-06-12-namibia-angola-ink-satellite-deal-itweb",,Builds on a memorandum and commercial terms agreed at Swakopmund in April 2026
NAM-infra.connect-regulator-coverage-subscriber-statistics,NAM,infra.connect,ICT Infrastructure,instrument,Regulator coverage and subscriber statistics,Implemented,2024-12-13,Latest published series reports 2023 data,2022-11,No change,Published to 2023 data,"Published inside the sector market reports: 4G population coverage 85% in 2022, with six of Namibia's 14 regions below 80% and Kunene lowest at 41%; 456 of 1,380 schools and 84 of 452 health facilities without 4G coverage in 2022; about 2,000,000 of 2,900,000 mobile SIM cards actively used for internet access in 2022; and state influence over 87% of telecommunication assets and 83% of sector revenue in 2022, moving to 82% and 80% in 2023; the 2023 edition separately gives 4G population coverage of 88.4%, FTTH at 27% of fixed broadband subscribers (more than double its 2018 share), a 6% fall in active SIM cards, and a rise from 46th to 8th in African 1GB-affordability ranking between Q1 2022 and Q1 2023, which CRAN attributes to its own broadband-price consultation",2023-12-01-cran-ict-sector-market-report-2022|2024-11-01-cran-ict-sector-market-report-2023|2024-12-13-cran-media-release-unveils-2023-ict-sector-report,,"The published series stops at 2023 data, which is the latest regulator figure held"
NAM-infra.connect-starlink-operating-licence,NAM,infra.connect,ICT Infrastructure,instrument,Starlink operating licence,"Discontinued, application declined",2026-06-24,Reconsideration requests dismissed 2026-06-22,2026-03-23,Closed,An ownership-exemption bid under ministerial review; no licence; a November 2024 cease-and-desist in force,Licence and spectrum declined 2026-03-23 on three of six statutory criteria; 622 of 624 reconsideration requests failed the legal threshold and two were refused on merits; the operator's own request of 2026-06-08 was dismissed as out of time,2026-06-22-namibia-cran-dismisses-starlink-appeals-sia|2026-06-24-namibian-regulator-rejects-starlink-again-connectingafrica|2026-03-26 Starlink blocked from operating in Namibia|2025-06-30-theofelus-starlink-ownership-exemption-under-review-namibiansun,,"The regulator states the power to waive the ownership rule rests with the minister, not with it"
NAM-infra.connect-tax-relief-fourth-generation-devices,NAM,infra.connect,ICT Infrastructure,instrument,Tax relief on fourth-generation devices,"Planned, proposal only",2026-02-02,Proposed by the regulator's chief executive at a tower launch in Kunene,,Baseline not held,,"Proposed; no fiscal instrument, budget line or ministerial response published, against an operator-reported utilisation close to 50% across about 74 enabled towers in the region",2026-02-02 Namibian regulator proposes tax breaks on 4G devices,,The event date is inferred from a reference to the weekend's launch
NAM-infra.connect-tower-siting-engagement-with-traditional,NAM,infra.connect,ICT Infrastructure,instrument,Tower-siting engagement with traditional authorities,In development,2026-07-30,A convening held in the week to 2026-07-30,,Advanced,None published,"The ministry, the regulator and three operators met the traditional authorities' trust on siting delays and costs; no agreement, instrument or timetable reported",2026-07-30-namibia-taps-chiefs-for-network-rollout,,"Traditional authorities manage communal land, which the ministry treats as the siting constraint"
NAM-infra.connect-twenty-five-tower-programme,NAM,infra.connect,ICT Infrastructure,instrument,Twenty-five-tower programme,Implemented,2025-08-24,"Twenty-five towers inaugurated across nine regions, August 2025",,Advanced,Not yet inaugurated (2025-08-01),"Twenty-five towers in service across nine regions at N$40m in total, N$1.6m each, company-reported",2025-08-24-namibia-25-new-network-towers-powercom-namibiansun,,Built with the state fixed operator; the site list is published by region
NAM-infra.store-commercial-data-centres-operation,NAM,infra.store,ICT Infrastructure,instrument,Commercial data centres in operation,Implemented,2026-06-15,Named as established commercial facilities 2026-06-15,,Baseline not held,,One operator-run facility and one run by an aerospace company with a national university operating commercially,2026-06-15 Namibia encouraged by Angola on datacentre establishment,,"No capacity, load or customer figures are held for either facility"
NAM-infra.store-public-data-centre,NAM,infra.store,ICT Infrastructure,instrument,National and public data centre,Planned,2026-06-15,"Cabinet directed a concept note and project proposal, September 2025",,"Advanced, no dates set",None published,"A concept note and project proposal directed to the ministry and the Office of the Prime Minister; no site, capacity, cost or date published at 2026-08-06",2025-09-23-namibia-expedites-data-centre-smart-city-development-itweb|2025-09-22 Namibia to build national data centre under 2025-2029 digital strategy|2026-06-15 Namibia encouraged by Angola on datacentre establishment,,The minister said in June 2026 that Angola's national facility had encouraged Namibia's plan
NAM-infra.store-digital-strategy,NAM,infra.store,ICT Infrastructure,instrument,National Digital Strategy,Implemented,2026-02-16,Published August 2025,2025-08,No change,Published August 2025,In force; the national data centre it calls for was still at concept-note stage at 2025-09-22,2025-09-22 Namibia to build national data centre under 2025-2029 digital strategy|2026-02-16-namibia-building-ai-readiness-coordination-collaboration-isc,,"The document itself is not held, and two held sources give its period differently"
NAM-infra.store-vendor-built-data-centre-artificial,NAM,infra.store,ICT Infrastructure,instrument,Vendor-built national data centre for artificial-intelligence workloads,In development,2026-07-08,"The smart-city arrangement signed at the end of June 2026, funding acknowledged 2026-07-08",,Advanced,None published,"A vendor building smart-city solutions and a data centre with the ICT and home affairs ministries; China committed CNY 98,000,000, given by the source as about US$14.4m on 2026-07-08",2026-07-08 China funds Namibia digital infrastructure|2026-07-08-nandi-ndaitwah-pushes-ai-jobs-huawei-talks-namibian,,"No signed agreement, annexure or contractor list is held, and an opposition member gives the same commitment as N$245m"
NAM-infra.energy-power-supply-plan-data-centre,NAM,infra.energy,ICT Infrastructure,instrument,Power supply plan for the national data centre,Not held,,,,,,,,,
NAM-infra.capacity-capacity-committed-angolan-counterpart,NAM,infra.capacity,ICT Infrastructure,measure,Capacity committed to the Angolan counterpart,,2026-06-15,Fixed by the master service agreement of 2026-06-12,,Advanced,None published,"1.0 Tbps initial dedicated transmission capacity on the subsea system, per the signed agreement","2026-06-15-telecom-namibia-angola-telecom-satcab-sarssy-1tbps|2026-06-15 Telecom Namibia signs more satellite, subsea connectivity deals with Angola firms",,Capacity is as stated by the parties; no delivered figure is held
NAM-infra.cybersec-banking-fraud-losses,NAM,infra.cybersec,ICT Infrastructure,measure,Banking fraud losses,,2025-11-25,"The 2025 annual figure, reported November 2025",,Regressed,"About N$8.7m a year (2020, central bank)","N$73.9m for 2025, with N$65m lost between January and October 2025",2025-11-25-namibia-partners-with-banks-to-combat-fraud-itweb,,"Central-bank-reported; no 2026 figure is held, and the source's own dollar conversion is out by an order of magnitude"
NAM-infra.cybersec-detected-vulnerabilities-cyber-events,NAM,infra.cybersec,ICT Infrastructure,measure,Detected vulnerabilities and cyber events,,2026-07-23,Second-quarter 2026 figures published 2026-07-22,,Regressed,"2,231,970 vulnerabilities and 1.7m attacks over calendar 2025, up about 37% year on year","513,921 vulnerabilities and 161,547 events in April to June 2026, up 39.8% and 56.7% on the prior quarter",2026-07-22-namcsirt-q2-vulnerabilities|2026-07-23-namibia-cyber-vulnerabilities-surge-cran-namcsirt|2026-04-13-namibia-reports-37-surge-cyberattacks-2025-wearetech|2026-04-11-nam-csirt-namibia-cybersecurity-landscape-report-2025,,Regulator-reported detections on its own sensors not an incidence rate; the calendar-2025 figures are confirmed against the primary landscape report rather than only a secondary account
NAM-infra.cybersec-fraud-cybersecurity-summit,NAM,infra.cybersec,ICT Infrastructure,instrument,Fraud and cybersecurity summit,Implemented,2025-11-25,"An inaugural summit convened, November 2025",,Advanced,Did not exist,"Convened by the ICT ministry with the central bank, the bankers' association, the incident response team and an industry cyber council; no second edition reported",2025-11-25-namibia-partners-with-banks-to-combat-fraud-itweb,,
NAM-infra.cybersec-government-sector-incident-response-team,NAM,infra.cybersec,ICT Infrastructure,instrument,Government-sector incident response team and security operations centres,Planned,2025-11-21,"Cabinet approved establishment, November 2025",,"Advanced, approved not established",None published,"Approved as the central authority coordinating incidents across government, with the Office of the Prime Minister directed to coordinate phased implementation; no establishment, budget or timetable reported",2025-11-21-namibia-cabinet-approves-cyber-crime-proposals-itweb,,Approved together with targeted cyber-skills training for government technology staff
NAM-infra.cybersec-india-cyber-security-memorandum,NAM,infra.cybersec,ICT Infrastructure,instrument,India cyber security memorandum,Implemented,2025-07-10,"Signed at State House during a visit, July 2025",,No change,"Signed July 2025, alongside an entrepreneurship centre agreement","No implementation activity, funding or programme reported since",2025-07-10-namibia-india-cyber-security-alliance-itweb,,The exact signature date is not given in the held text
NAM-infra.cybersec-cybersecurity-landscape-report-2025,NAM,infra.cybersec,ICT Infrastructure,instrument,NAM-CSIRT cybersecurity landscape report,Implemented,2026-04-11,"Second annual edition published 2026-04-11, covering calendar 2025 attack and vulnerability data and FY2025/26 institutional progress",2025-01-01,Advanced,"Inaugural report (dated by proxy to January 2025, covering calendar 2024): Namibia scored 36.93 on the ITU Global Cybersecurity Index 2024 (Tier 4 Evolving), up from 11.47 in 2020; 2,727,913 vulnerabilities and five ransomware victims recorded for calendar 2024; NAM-CSIRT stated it had entered its operational phase","Second annual edition (published 2026-04-11, covering calendar 2025): 1,701,883 cyber-attack events (up about 37% on 2024) and 2,231,970 vulnerabilities recorded; five ransomware victims (Akira, Radar, Everest, INC Ransom); NAM-CSIRT states it completed Phase 3 of its three-year implementation plan in FY2025/26, marking full operationalisation, and states in its own text that it cannot fully execute its mandate absent a cybersecurity law",2025-01-01-nam-csirt-namibia-cyber-security-landscape-report-2024|2026-04-11-nam-csirt-namibia-cybersecurity-landscape-report-2025,,The 2024 edition's date is padded to January 2025 by proxy since it prints no date of issue; the 2025 edition's date is likewise established from a second source since the artefact itself prints none
NAM-infra.cybersec-computer-security-incident-response-team,NAM,infra.cybersec,ICT Infrastructure,instrument,National computer security incident response team,Implemented,2026-07-22,"The second-quarter 2026 newsletter published 2026-07-22; NAM-CSIRT states it completed Phase 3 of its three-year implementation plan in FY2025/26, marking full operationalisation, having been officially launched 2025-04-14",2025-04-14,Advanced,"Operating under the regulator, publishing quarterly newsletters and an annual landscape report; about US$1m allocated to cybersecurity for 2026/27","Operating under the regulator, publishing quarterly newsletters and an annual landscape report; about US$1m allocated to cybersecurity for 2026/27; NAM-CSIRT joined FIRST, the SADC SR-CIRT Task Force and AfricaCERT during 2025 and established the Namibia Cyber Security Information Sharing Group",2026-07-22-namcsirt-q2-vulnerabilities|2026-04-13-namibia-reports-37-surge-cyberattacks-2025-wearetech|2025-07-30-cyber-threats-surge-amid-namibia-digital-growth-namibiansun|2026-04-11-nam-csirt-namibia-cybersecurity-landscape-report-2025,,"Officially launched by the ICT minister 2025-04-14; completed Phase 3 of its three-year implementation plan in FY2025/26, which NAM-CSIRT states marks full operationalisation"
