indicator_id,progress,summary,developments,row_ids
gov.regional--regional-legal-harmonisation,Advanced,"The regional regulators' [legal and policy committee](2026-08-11-techreviewafrica-crasa-legal-policy-committee-ai-data-governance) first met at Windhoek in August 2026, and the minister holds a [seat on an international artificial-intelligence commission](2026-07-31-gsma-atlas-umoja-ai-launch).","The committee was constituted and met with artificial-intelligence governance, data governance and protection, digital public infrastructure and regional regulatory harmonisation on its agenda, hosted by the national regulator; no work programme, output or timetable is published ([committee](2026-08-11-techreviewafrica-crasa-legal-policy-committee-ai-data-governance)).

The ICT minister is one of eight Africans on a forty-four member commission, on the convening body's account ([seat](2026-07-31-gsma-atlas-umoja-ai-launch), [declaration](2026-07-24-gsma-abuja-declaration-meaningful-connectivity-atlas-umoja)).",NAM-gov.regional-crasa-legal-and-policy-committee|NAM-gov.regional-namibia-s-seat-international-artificial
gov.regional--shared-regional-infrastructure,Advanced,"A [master service agreement](2026-06-15-telecom-namibia-angola-telecom-satcab-sarssy-1tbps) with two Angolan counterparts commits [1.0 Tbps of dedicated capacity](2026-06-15-telecom-namibia-angola-telecom-satcab-sarssy-1tbps), and a [satellite pilot](2026-06-12-namibia-angola-ink-satellite-deal-itweb) is running.","The agreement was signed in June 2026 by the state fixed operator with two Angolan counterparts, with the Namibian operator as landing party hosting Angolan equipment, covering design, integration, testing, commissioning and handover; it builds on a memorandum and commercial terms agreed in April 2026 ([agreement](2026-06-15-telecom-namibia-angola-telecom-satcab-sarssy-1tbps), [deals](2026-06-15 Telecom Namibia signs more satellite, subsea connectivity deals with Angola firms)).

Initial dedicated transmission capacity on the subsea system is fixed at 1.0 Tbps by that agreement, as stated by the parties, with no delivered figure held ([capacity](2026-06-15-telecom-namibia-angola-telecom-satcab-sarssy-1tbps)).

A pilot commercial agreement between the state fixed operator and Angola's space agency is running, with full commercial launch targeted after the pilot ([pilot](2026-06-12-namibia-angola-ink-satellite-deal-itweb)).",NAM-infra.connect-regional-subsea-satellite-integration-agreement|NAM-infra.capacity-capacity-committed-angolan-counterpart|NAM-digital.rural-satellite-connectivity-partnership-with-angola
gov.discourse--non-governmental-contribution-to-national-policy,No change,"The [2022 consultation on the Data Protection Bill](2022-10-26-action-namibia-government-seeks-public-input-draft-data-protection-bill) drew a coalition submission and an independent critique, and no further consultation is on record.","The ministry opened public input in October 2022 with a closing date of 30 November; a civil-society coalition filed a submission on that date and a research institute published the same argument as a public paper in December, arguing the sections on the supervisory authority's independence need substantial redrafting and that the offences and penalties provisions are undeveloped ([consultation](2022-10-26-action-namibia-government-seeks-public-input-draft-data-protection-bill), [submission](2022-11-30-action-namibia-coalition-civil-society-submission-data-protection-bill-2021), [critique](2022-12-14-ippr-data-protection-bill-not-fit-for-purpose)).

No ministry-published list of respondents is held and no further consultation activity is on record since. A separate three-year memorandum between the regulator and the chamber of commerce takes legislative reform as a joint workstream with a business lobby, which the instrument does not address ([memorandum](2026-07-30-namibia-ncci-cran-mou-digital-economy-pki-cybersecurity)).",NAM-gov.discourse-published-draft-consultation-record-data|NAM-infra.cybersec-regulator-chamber-commerce-memorandum
gov.standards--adoption-of-international-standards,Advanced,"The regulator states it is the [national root certification authority](2026-07-29-namibia-eid-community-outreach-omaheke-undp), and the [interbank settlement system migrated](2026-07-29-namibia-instant-payments-namqr-open-banking) to the international messaging standard.","The regulator states it anchors the digital trust framework and regulates certificate and certification-service providers, a role the ministry had exercised in accrediting electronic-signature providers under the 2019 statute; that places the trust anchor inside the communications regulator rather than a separate cyber agency ([authority](2026-07-29-namibia-eid-community-outreach-omaheke-undp), [accreditation](2025-09-17-ai-abuse-overshadows-namibia-e-signature-drive-itweb)).

The interbank settlement system has migrated to the ISO 20022 messaging standard ([migration](2026-07-29-namibia-instant-payments-namqr-open-banking), [pact](2026-07-02-bon-ipn-namclear-instant-payments-pact-techafricanews)).",NAM-infra.cybersec-regulator-as-root-certification-authority|NAM-dpi.pay-interbank-settlement-system
finance.budget--sustainable-domestic-financing-of-digital-transformation,"Mixed, a universal service levy in force and a fund disbursing while the fund's own seed figure is unreconciled and the regulator ran a loss","A [universal service levy](2024-09-27-namibia-gg-8455-gn-559-regulations-prescribing-universal-service-levy) of up to 0.5 per cent of turnover has been in force since 2024, and the [Universal Service Fund](2025-03-19-thebrief-namibia-universal-service-fund-launch-n145-million-seed-funding) has awarded nine sites, while the [regulator turned a surplus into a loss](2025-08-07-cran-integrated-annual-report-2025).","The levy is not to exceed 0.5 per cent of annual turnover per licensee with a flat N$500 floor for non-profit licensees, invoiced on audited statements and payable within thirty days into the fund ([regulations](2024-09-27-namibia-gg-8455-gn-559-regulations-prescribing-universal-service-levy)); an amendment let the fund receive donations or grants, which is what makes government funding receivable ([regulations](2024-09-27-namibia-gg-8455-gn-559-regulations-prescribing-universal-service-levy), [withdrawal](2024-06-21-namibia-gg-8384-cran-universal-service-levy-withdrawal-and-notice-of-intention)). A gap analysis identifies 119 locations that will remain unserved after coverage obligations, of which government funding covers the capital cost of 42 ([analysis](2024-01-01-cran-revised-universal-access-and-gap-analysis-report-2024)).

The fund launched in March 2025 and a first bidding round awarded nine sites with almost N$31 million of capital subsidy across the five regions where 4G coverage is below 80 per cent, with free internet for schools and clinics on those sites for seven years ([fund](2025-03-19-thebrief-namibia-universal-service-fund-launch-n145-million-seed-funding), [priority](2026-02-02 Namibian regulator proposes tax breaks on 4G devices), [report](2025-08-07-cran-integrated-annual-report-2025)). The government commitment is given as N$115,000,000 in the regulator's own report and N$145,000,000 in the launch reporting, and the two are not reconciled ([launch](2025-06-04 Namibia targets 100% telecom coverage nationwide by 2030)).

The regulator's revenue fell 23 per cent to 15.5 per cent below budget while operating expenditure rose 42 per cent, turning a N$32.8 million surplus into a N$25.5 million loss ([accounts](2025-08-07-cran-integrated-annual-report-2025), [prior year](2024-09-06-cran-integrated-annual-report-2024)).",NAM-finance.new-universal-service-levy|NAM-finance.new-universal-service-fund|NAM-infra.connect-cran-integrated-annual-report
infra.connect--mobile-penetration,"Mixed, 5G live in three centres and 2G and 3G ordered retired while the regulator's own published series stops at 2023","[4G population coverage was 88.4 per cent on 2023 data](2024-11-01-cran-ict-sector-market-report-2023), [commercial 5G is live in three centres](2026-02-10-towards-5g-enabled-digitalized-namibia-2026-telecomreviewafrica), and operators have been [instructed to retire 2G and 3G](2026-08-20-namibian-sun-mtc-smartphone-subsidies-2g-3g-shutdown).","The regulator's series gives 4G population coverage of 85 per cent in 2022, with six of fourteen regions below 80 per cent and one at 41 per cent, 456 of 1,380 schools and 84 of 452 health facilities without 4G coverage, and about 2,000,000 of 2,900,000 mobile cards actively used for internet ([2022](2023-12-01-cran-ict-sector-market-report-2022)); the 2023 edition gives coverage of 88.4 per cent, fibre to the home at 27 per cent of fixed broadband subscribers and a 6 per cent fall in active cards ([2023](2024-11-01-cran-ict-sector-market-report-2023), [release](2024-12-13-cran-media-release-unveils-2023-ict-sector-report)). The published series is irregular and no edition reporting 2024 data is held ([series](2024-11-01-cran-ict-sector-market-report-2023)).

Commercial 5G launched at the end of August 2025 in three centres, with nationwide deployment stated as phased and city-first ([5G](2026-02-10-towards-5g-enabled-digitalized-namibia-2026-telecomreviewafrica)).

The regulator has instructed operators to retire 2G and 3G and refarm the spectrum; the incumbent asked government to subsidise smartphones before switch-off, and no switch-off date or government response is on file ([retirement](2026-08-20-namibian-sun-mtc-smartphone-subsidies-2g-3g-shutdown)).",NAM-infra.connect-regulator-coverage-subscriber-statistics|NAM-infra.connect-commercial-5g-network|NAM-infra.connect-2g-and-3g-retirement|NAM-include.divides-regulator-annual-sector-market-report
infra.connect--mobile-affordability,"No change, a regulator proposal with no fiscal instrument or ministerial response behind it","The regulator's chief executive [proposed tax relief on fourth-generation devices](2026-02-02 Namibian regulator proposes tax breaks on 4G devices), against operator-reported tower utilisation close to half in one region.","The proposal was made at a tower launch in Kunene; no fiscal instrument, budget line or ministerial response has been published, and the operator reported utilisation close to 50 per cent across about 74 enabled towers in the region ([proposal](2026-02-02 Namibian regulator proposes tax breaks on 4G devices)).

Device cost, not coverage, is what the proposal treats as the constraint, and the incumbent made the same argument a year later in asking for smartphone subsidies before the 2G and 3G switch-off.",NAM-infra.connect-tax-relief-fourth-generation-devices
infra.connect--satellite-broadband-licensing-and-availability,Regressed,"A [satellite licence application was declined](2026-06-22-namibia-cran-dismisses-starlink-appeals-sia) and 622 of 624 reconsideration requests failed, under a [51 per cent Namibian ownership requirement](2026-06-22-namibia-cran-dismisses-starlink-appeals-sia) the applicant cannot meet.","Licence and spectrum were declined in March 2026 on three of six statutory criteria; 622 of 624 reconsideration requests failed the legal threshold, two were refused on merits, and the operator's own request was dismissed as out of time ([dismissal](2026-06-22-namibia-cran-dismisses-starlink-appeals-sia), [rejection](2026-06-24-namibian-regulator-rejects-starlink-again-connectingafrica), [block](2026-03-26 Starlink blocked from operating in Namibia)).

The ownership requirement is in force with no exemption granted; the regulator held that wholly foreign ownership raises questions of jurisdiction, enforceability of compliance obligations and effective oversight, and states the power to waive the rule rests with the minister rather than with it ([requirement](2026-06-22-namibia-cran-dismisses-starlink-appeals-sia)). The applicant stated its global shareholding rules bar it from accepting local ownership ([exemption](2026-03-26 Starlink blocked from operating in Namibia)).",NAM-infra.connect-starlink-operating-licence|NAM-infra.connect-51-namibian-ownership-requirement
infra.store--local-data-centre-capacity-all-providers,"No change, two commercial facilities named with no capacity, load or customer figure for either","[Two commercial data centres](2026-06-15 Namibia encouraged by Angola on datacentre establishment) are named as established, one operator-run and one run by an aerospace company with a national university.","No capacity, load or customer figures are held for either facility ([facilities](2026-06-15 Namibia encouraged by Angola on datacentre establishment)).

They are the whole of the country's operating data-centre estate on this record, and the case for hosting compute in the country rests on the subsea landing rather than on installed capacity.",NAM-infra.store-commercial-data-centres-operation
infra.store--local-data-centre-capacity-national-providers,Advanced,"A [national public data centre](2025-09-23-namibia-expedites-data-centre-smart-city-development-itweb) is at concept-note stage, while a [vendor-built facility for artificial-intelligence workloads](2026-07-08 China funds Namibia digital infrastructure) is being built on a Chinese commitment.","Cabinet directed a concept note and project proposal to the ministry and the Office of the Prime Minister in September 2025, and no site, capacity, cost or date was published by August 2026; the minister said in June 2026 that Angola's national facility had encouraged the plan ([concept](2025-09-23-namibia-expedites-data-centre-smart-city-development-itweb), [proposal](2025-09-22 Namibia to build national data centre under 2025-2029 digital strategy), [encouragement](2026-06-15 Namibia encouraged by Angola on datacentre establishment)).

A vendor is building smart-city solutions and a data centre with the ICT and home affairs ministries, on a Chinese commitment of CNY 98,000,000 given by the source as about US$14.4m ([funding](2026-07-08 China funds Namibia digital infrastructure)); no signed agreement, annexure or contractor list is held, and an opposition member gives the same commitment as N$245m ([funding](2026-07-08 China funds Namibia digital infrastructure), [talks](2026-07-08-nandi-ndaitwah-pushes-ai-jobs-huawei-talks-namibian)).",NAM-infra.store-public-data-centre|NAM-infra.store-vendor-built-data-centre-artificial
infra.capacity--robustness-of-government-hardware-and-software,"Advanced, approved not established","Cabinet approved a [government-sector incident response team and security operations centres](2025-11-21-namibia-cabinet-approves-cyber-crime-proposals-itweb) and a [cyber-skills programme](2025-11-21-namibia-cabinet-approves-cyber-crime-proposals-itweb) for government technology staff, neither established.","The team was approved as the central authority coordinating incidents across government, with the Office of the Prime Minister directed to coordinate phased implementation; no establishment, budget or timetable is reported ([team](2025-11-21-namibia-cabinet-approves-cyber-crime-proposals-itweb)).

Targeted training in cyber hygiene, incident response and threat intelligence was approved alongside it, with no delivery, budget or cohort reported nine months later ([training](2025-11-21-namibia-cabinet-approves-cyber-crime-proposals-itweb)).",NAM-infra.cybersec-government-sector-incident-response-team|NAM-capacity.training-government-technology-staff-cyber-skills
infra.cybersec--national-cybersecurity-readiness,"Mixed, the response team fully operational and publishing while detected vulnerabilities rose 39.8 per cent in a quarter and no cybersecurity law exists","The [national incident response team](2026-07-22-namcsirt-q2-vulnerabilities) completed its three-year plan and publishes an [annual landscape report](2026-04-11-nam-csirt-namibia-cybersecurity-landscape-report-2025), while [detected vulnerabilities rose 39.8 per cent](2026-07-22-namcsirt-q2-vulnerabilities) in a quarter.","The team operates under the regulator, was officially launched in April 2025, completed Phase 3 of its implementation plan in the 2025/26 year, and joined three international and regional bodies during 2025; about US$1m is allocated to cybersecurity for 2026/27 ([team](2026-07-22-namcsirt-q2-vulnerabilities), [surge](2026-04-13-namibia-reports-37-surge-cyberattacks-2025-wearetech), [growth](2025-07-30-cyber-threats-surge-amid-namibia-digital-growth-namibiansun)).

The 2025 landscape report records 1,701,883 attack events, up about 37 per cent on 2024, and 2,231,970 vulnerabilities, with five ransomware victims ([report](2026-04-11-nam-csirt-namibia-cybersecurity-landscape-report-2025)); the country scored 36.93 on an international cybersecurity index in 2024 against 11.47 in 2020, and the team states in its own text that it cannot fully execute its mandate absent a cybersecurity law ([report](2026-04-11-nam-csirt-namibia-cybersecurity-landscape-report-2025), [inaugural](2025-01-01-nam-csirt-namibia-cyber-security-landscape-report-2024)).

Incident management guidelines came into force in April 2026 setting out detection, reporting and coordinated response ([guidelines](2026-07-23-namibia-cyber-vulnerabilities-surge-cran-namcsirt)), and detected vulnerabilities and events rose 39.8 and 56.7 per cent in the following quarter ([quarter](2026-07-22-namcsirt-q2-vulnerabilities)).",NAM-infra.cybersec-computer-security-incident-response-team|NAM-infra.cybersec-cybersecurity-landscape-report-2025|NAM-infra.cybersec-cybersecurity-incident-management-guidelines-2026|NAM-infra.cybersec-detected-vulnerabilities-cyber-events
dpi.exchange--national-data-exchange-system,"No change, three interoperability systems on file and no operational statement for any of them since 2020","A [governmental interoperability solution](2016-12-01 Governmental Interoperability in Namibia - E-riigi Akadeemia) delivered in 2016, a [data exchange service bus](2020-01-24 Namibia Case Study Highlights Importance of Data Policy Alignment for SDG 16.9) reported operating in 2020 and an [inter-ministry platform](2025-09-03 Season 3 - Namibia's Digital Identity Journey - From Vision to Reality (UNDP)) being deployed in 2025 are all the base holds.","The interoperability solution was delivered by an external academy with a technology partner on a project running to December 2016, and no operational status has been published since ([solution](2016-12-01 Governmental Interoperability in Namibia - E-riigi Akadeemia)).

The service bus was reported in a 2020 case study as linking electronic birth and death notification platforms to the population register, and no operational statement has been published since ([bus](2020-01-24 Namibia Case Study Highlights Importance of Data Policy Alignment for SDG 16.9)).

An inter-ministry data-exchange platform was named as being deployed in September 2025 with no record since ([platform](2025-09-03 Season 3 - Namibia's Digital Identity Journey - From Vision to Reality (UNDP))). Whether the three are the same system is not established, which is itself the state of the record.",NAM-dpi.exchange-governmental-interoperability-solution|NAM-dpi.exchange-data-exchange-service-bus|NAM-dpi.exchange-inter-ministry-data-exchange-platform
dpi.id--robustness-of-system,"Advanced, slipped","A [chipped electronic identity card](2026-07-25-namibia-electronic-id-rollout-september-2026) with a ten-year validity is confirmed for September 2026, carrying a [randomly generated number](2026-07-25-namibia-electronic-id-rollout-september-2026) for first-time applicants.","The card holds biometric and biographical data plus a digital identity component for remote authentication, with a thumbprint, a facial image and a personal identification number issued as on a bank card, and is valid for ten years against the indefinite lifespan of the document it replaces; a July 2026 launch was announced and slipped, cabinet approved the card in 2023, and none had been issued by August 2026 ([card](2026-07-25-namibia-electronic-id-rollout-september-2026), [announcement](2025-06-09-namibia-to-launch-groundbreaking-e-id-namibiansun), [validity](2026-08-01-new-e-id-expiry-date-to-boost-security)).

Identity numbers had been derived from date of birth; first-time applicants will get a random number, with legacy numbers retained on the reverse of the card and existing documents valid until withdrawn by gazette notice ([number](2026-07-25-namibia-electronic-id-rollout-september-2026), [account](2026-07-23-namibian-sun-govt-dismisses-mark-of-the-beast-eid)).",NAM-dpi.id-electronic-identity-card|NAM-dpi.id-randomly-generated-identity-number
dpi.id--registration-of-entire-population,"Mixed, a school-based registration drive running while about a quarter of printed documents go uncollected","[117,175 identity documents were issued in 2025](2026-03-16-namibia-expedites-electronic-ids-issuance-itweb), and [40,238 of 166,237 printed](2026-07-23-namibia-id-registration-taken-to-khomas-schools) were left uncollected over fifteen months.","The minister gave 117,175 national identity documents, 126,737 birth certificates and 682 refugee cards issued in 2025 ([issuance](2026-03-16-namibia-expedites-electronic-ids-issuance-itweb)); the 2024 comparator held in the base is a campaign count rather than an annual series ([issuance](2026-03-16-namibia-expedites-electronic-ids-issuance-itweb), [budget](2025-05-12 Namibia to step up civil registration efforts with $9M budget)).

Between April 2025 and June 2026, 166,237 documents were printed, 125,999 collected and 40,238 left uncollected, about a quarter of the print run ([uncollected](2026-07-23-namibia-id-registration-taken-to-khomas-schools)).

A school-based drive reached 24 of 55 target schools by July 2026, with officials returning to each school to hand printed documents to learners rather than requiring a ministry visit; documentary requirements are unchanged, which the source names as the residual barrier for learners with incomplete birth registration ([drive](2026-07-23-namibia-id-registration-taken-to-khomas-schools)).",NAM-dpi.id-identity-documents-issued-calendar-2025|NAM-dpi.id-printed-identity-documents-left-uncollected|NAM-dpi.id-school-based-identity-registration-drive
dpi.id--national-maintenance-of-id-and-credentials-systems,Advanced,"The [electronic identity is free at the point of issue](2026-07-29-namibian-home-affairs-clarifies-eid-costs) for first-time applicants, renewals, amendments and error replacements, with a first duplicate at N$150.","A first duplicate costs N$150 and a second N$300 ([fees](2026-07-29-namibian-home-affairs-clarifies-eid-costs)); the schedule was stated by ministry officials at Gobabis and on a regional awareness tour ([fees](2026-07-29-namibian-home-affairs-clarifies-eid-costs), [expiry](2026-08-01-new-e-id-expiry-date-to-boost-security)).

Free issue with a charge only for duplicates is the arrangement most likely to move the uncollected-document figure, and no fee for the card's digital component is separately stated.",NAM-dpi.id-electronic-identity-fee-schedule
dpi.registry--population-register,No change,The [national population registration system](2025-09-03 Season 3 - Namibia's Digital Identity Journey - From Vision to Reality (UNDP)) has been operating since at least 2020 and is the register the September 2026 card is built on.,"A 2021 baseline found obsolete software, siloed databases and little interoperability; the system now operates with remote biometric enrolment tested through hand-held devices ([system](2025-09-03 Season 3 - Namibia's Digital Identity Journey - From Vision to Reality (UNDP)), [case study](2020-01-24 Namibia Case Study Highlights Importance of Data Policy Alignment for SDG 16.9)).

No enrolment count, coverage share or performance figure is published for it, so the register underneath the country's identity programme is described and not measured.",NAM-dpi.registry-population-registration-system
dpi.registry--civil-register,"No change, no 2026/27 allocation published against the previous year's N$178.1m","The civil registration department had [N$178,122,000 for 2025/26](2025-05-12 Namibia to step up civil registration efforts with $9M budget) and no 2026/27 allocation is on file.","A separate N$70m was allocated to the digital identity within a N$7.4bn ministry budget ([allocation](2025-04-29 Namibia prepares to roll out national digital ID system)).

No 2026/27 civil-registration allocation is on file ([budget](2025-05-12 Namibia to step up civil registration efforts with $9M budget)), which matters in the year the electronic card is to be issued and the school-based registration drive is running.",NAM-dpi.registry-civil-registration-department-budget
