indicator_id,progress,summary,developments,row_ids
gov.legislate--cybersecurity-legislation,Advanced,"The [2018 cybercrimes law](2018-09-25-rwanda-law-60-2018-cybercrimes) remains the core statute, and [software security directives](2026-04-16-ncsa-application-software-security-directives-2026) were issued in April 2026.","The statute in force since 2018 covers offences, service-provider duties, investigation powers and critical-infrastructure protection, and is named as operative by the current national cybersecurity strategy ([law](2018-09-25-rwanda-law-60-2018-cybercrimes)).

The cyber authority issued application software security directives in April 2026, operationalising security by design across the development lifecycle for internet and intranet-accessible applications in public and private institutions ([announcement](2026-04-16-ncsa-application-software-security-directives-2026), [directives](2026-04-16-ncsa-application-software-security-directives)).

Directives are subordinate instruments. The statute beneath them is eight years old and unamended.",RWA-gov.legislate-cybercrimes-law-2018|RWA-gov.legislate-application-software-security-directives
gov.legislate--legislation-covering-digital-id,Advanced,"A [single digital identification law](2026-03-26-govt-sets-2027-deadline-digital-id-newtimes) writes a June 2027 sunset of all legacy documents into statute, and the law's number and enactment date are not held.","The sunset is written into the law rather than set by administrative decision, which is what makes the enrolment count a legal deadline rather than a target ([deadline](2026-03-26-govt-sets-2027-deadline-digital-id-newtimes), [enrolment](2025-08-08 Rwanda National Identification Agency begins digital ID enrollment)).

The law's number and enactment date are not held, so the base cannot say what it provides on correction, appeal or exclusion for anyone unenrolled when legacy documents cease to be valid.",RWA-gov.legislate-single-digital-identification-law
gov.legislate--digital-payments-legislation,Advanced,"The lower house approved the rationale for a [draft law on virtual assets](2026-04-01-virtual-assets-draft-law-techafricanews) in April 2026 with nothing reported since, above a [central bank regulatory sandbox](2026-06-19 Strategy Ahead of Infrastructure, Part II The Opportunity and the Case for Sequencing) established in 2022.","The chamber approved the rationale in April 2026 and nothing has been reported on the draft since ([draft](2026-04-01-virtual-assets-draft-law-techafricanews)).

The sandbox has run since 2022 on an analyst's account; its own regulation is not held, so its admission criteria, cohort and exit route are unstated ([sandbox](2026-06-19 Strategy Ahead of Infrastructure, Part II The Opportunity and the Case for Sequencing)).",RWA-gov.legislate-draft-law-on-virtual-assets|RWA-gov.legislate-central-bank-regulatory-sandbox
gov.legislate--legislation-enabling-data-interoperability,Advanced,The [2023 single digital identity law](2023-06-14-rwanda-sdid-law-029-2023) requires relying-party integration and synchronisation with civil registration; the [strategy above it](2026-03-09-rwanda-national-dpi-strategy-launch-2026) followed in March 2026.,"The law enacted in June 2023 governs population registration in the single digital identity system, defines authentication, obliges relying parties to integrate, and requires synchronisation with civil registration ([law](2023-06-14-rwanda-sdid-law-029-2023)).

That is the clearest statutory obligation to interoperate the base holds for any Rwandan system.

The digital public infrastructure strategy launched in March 2026 sets the architecture around it ([launch](2026-03-09-rwanda-national-dpi-strategy-launch-2026)), and the shared data hub that would carry general exchange is still at pre-procurement ([minutes](2025-11-21-risa-shared-government-data-hub-early-market-engagement-2025)).",RWA-gov.legislate-sdid-law-029-2023|RWA-dpi.exchange-national-digital-public-infrastructure-strat
gov.legislate--ai-legislation-regulations,No change,"No [review framework for commercial artificial-intelligence partnerships](2026-03-17 Anthropic is Becoming the Backbone of Rwanda's Government. But Who is Accountable) is held, and a three-year vendor memorandum was signed in February 2026 without one.","External commentary asks who is accountable when a frontier vendor becomes infrastructure for government health and education work, and records that the memorandum was signed with no review framework in place; the criticism is attributed, not adopted ([commentary](2026-03-17 Anthropic is Becoming the Backbone of Rwanda's Government. But Who is Accountable), [memorandum](2026-02-17-anthropic-rwanda-mou-ai-health-education)).

The country holds an artificial-intelligence policy and is standing up an agency, so the gap is specifically in the instrument that would govern a commercial partnership rather than in artificial-intelligence policy generally.",RWA-gov.policy-review-framework-for-commercial-ai-partnersh
gov.legislate--e-commerce-legislation,Advanced,A [competition and consumer protection law](2026-03-04-rwanda-law-011-2026-competition-consumer-protection) enacted in February 2026 carries the first dedicated statutory e-commerce framework in its sixth chapter.,"The law enacted on 26 February 2026 repeals the 2012 competition law, and its articles 41 to 48 create enterprise and intermediary obligations, licensing requirements and online-consumer rights ([law](2026-03-04-rwanda-law-011-2026-competition-consumer-protection)).

Until this, e-commerce was governed only by general contract and consumer provisions; the base holds no earlier dedicated instrument.

No implementing regulation or licensing register has been published since enactment.",RWA-gov.legislate-competition-consumer-law-2026
gov.legislate--statistics-legislation,Advanced,"The [2013 statistical activities law](2013-06-16-rwanda-law-45-2013-statistical-activities) remains the governing statute, and a [draft central bank law](2026-02-12-rwanda-draft-law-governing-bnr-2026) would add a publication obligation.","The statute in force since June 2013 founds the national statistical system and assigns the statistics institute its coordinating role; it is still cited as primary on the institute's own legal page ([law](2013-06-16-rwanda-law-45-2013-statistical-activities)).

A draft law reforming the central bank, whose relevance the Chamber of Deputies approved on 12 February 2026, would make publication of statistical and financial data and studies an express obligation under its article 69 ([explanatory note](2026-02-12-rwanda-draft-law-governing-bnr-2026)).

That is at draft stage. The data governance framework published in November 2025 sits below the statute rather than amending it ([framework](2025-11-28-rwanda-national-data-governance-framework-2025)).",RWA-gov.legislate-statistics-law-45-2013|RWA-gov.legislate-draft-bnr-law
gov.legislate--access-to-information-legislation,Advanced,"The [2013 access law](2013-03-11-rwanda-law-04-2013-access-to-information) is in force and [under revision](2026-03-10-rwanda-upr-pre-session-statement-2026), on the government's own statement to an international review in March 2026.","The founding statute establishes the access right, information-officer duties and monitoring by the ombudsman ([law](2013-03-11-rwanda-law-04-2013-access-to-information)).

Rwanda confirmed at a pre-session ahead of its fourth periodic review that revision of the access law, alongside the media law, is ongoing ([statement](2026-03-10-rwanda-upr-pre-session-statement-2026)).

No draft text, timetable or direction of revision is published, so what the revision would change cannot be stated from the base.",RWA-gov.legislate-access-to-information-law-2013
gov.protect--data-protection-authority,No change,"A [supervisory authority](2026-01-26-year-of-accountability-data-controllers-newtimes) is named under the 2021 law, and its [appropriation held flat](2026-06-30-rwa-2026-01-fr) in 2026/27 at about US$114,000 on the 2024/25 rate.","The authority is the named supervisor under the law ([authority](2026-01-26-year-of-accountability-data-controllers-newtimes), [finance law](2026-06-30-rwa-2026-01-fr)).

Its appropriation was held flat in the 2026/27 finance law, at about US$114,000 on the 2024/25 exchange rate — a supervisory function for the whole economy funded at roughly the cost of a small office ([appropriation](2026-06-30-rwa-2026-01-fr), [prior year](2025-06-30-rwa-2025-01-fr), [baseline](2024-06-26-rwa-2024-01-fr)).

Nothing on file records an enforcement action, penalty or audit by it at any date.",RWA-gov.protect-data-protection-supervisory-authority|RWA-gov.protect-data-protection-appropriation
gov.protect--national-data-protection-readiness,No change,"A [registration regime for controllers and processors](2026-01-26-year-of-accountability-data-controllers-newtimes) has run since the 2021 law, and the authority's own framing is that registration is the beginning rather than the end.","The regime has been live since the law and the authority itself says registration is where compliance starts ([regime](2026-01-26-year-of-accountability-data-controllers-newtimes)).

A civil-society privacy scorecard, in its fifth edition, is the other measure the base holds, and it carries no country-specific figure for 2024 ([scorecard](2026-05-18 Africa’s Digital Economy Is Expanding Faster than Its Privacy Protections)). Between a registration count that measures enrolment rather than practice and a scorecard with no figure for this country, readiness here is asserted more than it is measured.",RWA-gov.protect-registered-data-controllers-and-processors|RWA-gov.protect-privacy-compliance-score
gov.regional--regional-policy-collaboration,Advanced,"The capital hosted [country consultations for a regional artificial-intelligence framework](2026-08-04-rwanda-highlights-ai-policy-progress-as-comesa-seeks-regional-framework) in August 2026, and it adopted a [continental declaration](2025-04-04 Africa Declaration on Artificial Intelligence) in April 2025 whose signatory count is disputed.","The consultations ran under a regional body's programme in August 2026 ([consultations](2026-08-04-rwanda-highlights-ai-policy-progress-as-comesa-seeks-regional-framework)), and a separate regional policy roadmap was explored at a science conference in March 2026 with no text, timetable or secretariat named ([roadmap](2026-03-31 EAC moves to create unified AI Sovereignty bloc)).

The continental declaration was adopted in the capital in April 2025, is non-binding, and its signatory count is disputed across three sources ([declaration](2025-04-04 Africa Declaration on Artificial Intelligence), [uncertainty](2025-05-13 Optimism but uncertainty over Africa's AI Declaration)).

One edition of the global summit that produced it has been held ([summit](2025-04-04 Africa Declaration on Artificial Intelligence)). The country's convening record is strong and none of the four instruments has a published output.",RWA-gov.regional-comesa-ai-framework|RWA-tech.ai-regional-ai-policy-roadmap|RWA-tech.ai-continental-ai-declaration|RWA-tech.ai-global-ai-summit|RWA-gov.regional-e-government-study-visits
gov.regional--regional-legal-harmonisation,Advanced,"A [bilateral licence passporting memorandum](2025-02-26-bank-of-ghana-press-release-ghana-rwanda-mou-licence-passporting) was signed in February 2025 and its text is unpublished, and a [second passporting framework](2026-03-12-kenya-rwanda-fintech-licence-passporting-techcabal) was agreed with another neighbour in March 2026.","The first memorandum was signed between the two central banks in February 2025 and its text has not been published ([memorandum](2025-02-26-bank-of-ghana-press-release-ghana-rwanda-mou-licence-passporting), [compliance cost](2026-07-30-the-compliance-cost-can-africa-build-a-regulatory-home-for-its-fintechs)).

The second was signed in March 2026; the earlier bilateral memorandum predates it and its text is still unpublished, so a firm cannot read either instrument to find out what passporting actually confers ([framework](2026-03-12-kenya-rwanda-fintech-licence-passporting-techcabal)).

Two unpublished memoranda are the whole of the regional licensing record, and no firm is reported as having used either.",RWA-gov.regional-bilateral-licence-passporting-memorandum|RWA-dpi.pay-licence-passporting-framework-with-a-neighbo
gov.regional--shared-regional-infrastructure,Advanced,"A [cross-border digital identity pilot](2026-08-11-giz-smart-africa-digital-sovereignty-interview) runs with two other states, a [terrestrial fibre route](2026-02-09-paratus-goma-mombasa-fibre-highway-itweb) was switched on in February 2026, and a [regional satellite study](2026-08-24-chimpreports-ncip-partner-state-communications-satellite-study) opened a joint funding account.","The identity pilot runs through a continental alliance with German development cooperation, and no scale, service, date or governing instrument is stated ([pilot](2026-08-11-giz-smart-africa-digital-sovereignty-interview)).

The fibre route was reported switched on in February 2026; the account is a vendor press release republished verbatim with no independent confirmation the route is live, and the corridor length and network footprint are the operator's own ([route](2026-02-09-paratus-goma-mombasa-fibre-highway-itweb), [forum](2026-08-18-paratus-rwanda-afpif-2026)).

Partner states opened a joint funding account for a communications satellite feasibility study with deposits due 30 September 2026, and neither the study's cost nor each state's share was disclosed ([study](2026-08-24-chimpreports-ncip-partner-state-communications-satellite-study)).",RWA-gov.regional-cross-border-digital-identity-pilot|RWA-infra.connect-cross-border-terrestrial-fibre-route|RWA-infra.connect-regional-communications-satellite-study
gov.regional--cross-border-data-transfers,"Mixed, a bilateral health agreement signed while the data-sharing arrangement under it is unpublished","A [United States bilateral health agreement](2025-12-05-afghs-mou-rwanda) was signed in Washington in December 2025, and the [data-sharing arrangement under it](2026-06-08-hrw-human-rights-assessment-afghs-bilateral-health-agreements) is not published.","The agreement was signed by the foreign minister and its text republished by a public-interest organisation; it states itself to be non-binding ([agreement](2025-12-05-afghs-mou-rwanda)).

The arrangement governing data under it is not published. What the base holds is a rights organisation's reading of the signed memorandum text, so the terms on which health and specimen data would move are known only through one organisation's account of a document the parties have not released ([reading](2026-06-08-hrw-human-rights-assessment-afghs-bilateral-health-agreements)).

That is the whole of the record: a signed instrument whose operative annexe nobody outside the parties has seen.",RWA-gov.protect-us-health-data-sharing-agreement|RWA-gov.protect-afghs-data-sharing-arrangement
gov.standards--national-interoperability-standards,Advanced,"A [government-wide enterprise architecture framework](2026-08-06-risa-government-of-rwanda-enterprise-architecture-framework-v2-1) stands as the functional equivalent of an interoperability framework, and only an excerpt of version 2.1 is held.","The framework document was acquired as an excerpt in August 2026, so it is present in the base as an artefact rather than as a readable standard ([framework](2026-08-06-risa-government-of-rwanda-enterprise-architecture-framework-v2-1)).

A reference study of interoperability challenges in the public sector is cited rather than absorbed ([study](2019-10-01 E-Government Systems Interoperability Challenges - Public Sector in Rwanda (Mugumya, MSc thesis))). The gap the country's own analysts name most often is the data-sharing platform rather than the standard, which is recorded separately.",RWA-gov.standards-electronic-government-interoperability-frame
gov.standards--national-quality-standards,Advanced,"Standards from two 2025 board sessions were [gazetted in November](2025-11-20-rwanda-official-gazette-rsb-national-standards-2025-11-20), and the board [signed cross-border recognition arrangements](2026-03-06-rsb-mutual-recognition-arrangements-aconoq-saz-2026) in March 2026.","The standards board operates under a 2013 constitutive law mandating it to set and publish national standards ([law](2013-06-28-rwanda-law-50-2013-standards-board)).

Standards approved at its April and August 2025 board sessions were gazetted on 20 November, spanning agriculture, food, packaging, chemicals and cosmetics ([gazette](2025-11-20-rwanda-official-gazette-rsb-national-standards-2025-11-20)). One entry, on information technology and multimedia, is the only digital item in the catalogue.

In March 2026 the board signed mutual recognition arrangements with the Congolese and Zimbabwean bodies, on a one standard, one test, one certificate basis ([arrangements](2026-03-06-rsb-mutual-recognition-arrangements-aconoq-saz-2026)).",RWA-gov.standards-standards-board-law|RWA-gov.standards-gazetted-national-standards|RWA-gov.standards-mutual-recognition-arrangements
gov.standards--adoption-of-international-standards,Advanced,"The capital hosted a [technical assessment mission for cross-border data-exchange conformance](2026-04-27 Smart Africa drives cross-border data interoperability through SADX Technical Mission) in April 2026, as host and participant rather than as owner of the framework.","The mission drove cross-border data interoperability under a continental alliance's exchange framework ([mission](2026-04-27 Smart Africa drives cross-border data interoperability through SADX Technical Mission)).

The framework itself belongs on the region's ledger rather than this one, so what the country has here is participation and a conformance assessment, not an adopted national standard. No conformance result is published.",RWA-gov.standards-cross-border-data-exchange-conformance|RWA-gov.standards-zambia-technical-cooperation-agreement
gov.discourse--non-governmental-contribution-to-national-policy,Advanced,"An [internet governance forum](2026-07-30-digital-trust-ai-oversight-rwanda-internet-governance-forum) convened its 2026 edition in July on digital trust and artificial-intelligence oversight, with no outcome document held.","The edition convened on 30 July 2026 around digital trust and oversight of artificial intelligence ([forum](2026-07-30-digital-trust-ai-oversight-rwanda-internet-governance-forum)), with a parallel strand on young people shaping the country's digital future ([young voices](2026-07-27-young-voices-shaping-rwandas-digital-future)).

No outcome document, government commitment or first-edition date is held, so the forum registers here as a convening rather than as an input the base can trace into an instrument.",RWA-gov.discourse-internet-governance-forum
gov.discourse--open-discussion-of-government-policy,Advanced,"The [twentieth national dialogue](2026-02-17-rwanda-20th-umushyikirano-resolutions-2026) resolved that performance contracts should better reflect citizens' concerns, and [assembly guidelines](2026-06-03-rwanda-citizens-assembly-guidelines-revised-2026) were revised in June 2026.","The sector strategic plan for 2024 to 2029 states in its own self-assessment that existing dialogue forums have not yet translated into effective influence over policy and budgeting ([plan](2024-11-14-rwanda-governance-decentralisation-sector-strategic-plan-2024-2029)) — the government's own account of the gap.

The twentieth national dialogue, convened 5 and 6 February 2026, resolved that performance contracts should better reflect citizens' concerns ([resolutions](2026-02-17-rwanda-20th-umushyikirano-resolutions-2026)).

Revised guidelines in June increased citizens' assemblies from weekly to twice-weekly and routed reporting formally through the electronic complaints system ([guidelines](2026-06-03-rwanda-citizens-assembly-guidelines-revised-2026)).",RWA-gov.discourse-umushyikirano|RWA-gov.discourse-citizens-assembly-guidelines|RWA-gov.discourse-governance-sector-plan
finance.budget--sustainable-domestic-financing-of-digital-transformation,Regressed,"The [information and communications for development appropriation](2026-06-30-rwa-2026-28-98) fell for a third year running and the programme is now 93 per cent externally financed, while the [science and innovation appropriation](2026-06-30-rwa-2026-01-19) also fell.","Domestic appropriation for the development programme fell a third year running and external financing now carries 93 per cent of it and rising ([appropriation](2026-06-30-rwa-2026-28-98), [prior](2025-06-30-rwa-2025-28-98), [baseline](2024-06-26-rwa-2024-28-98)).

The science, technology and innovation appropriation also fell in the 2026/27 finance law; the programme is broader than digital and the digital share is not separable ([science](2026-06-30-rwa-2026-01-19), [year before](2025-06-30-rwa-2025-01-19)).

The direction is consistent across the digital lines the finance law carries: the delivery record in this unit rests on external money, and the domestic share is shrinking as it does.",RWA-infra.connect-information-and-communications-for-developme|RWA-tech.innovate-science-technology-and-innovation-appropriat
finance.mou--strategic-relationships,Advanced,"A [capital-markets registrar-services memorandum](2026-08-07-rwanda-cma-africa-prudential-capital-markets-mou) was signed in August 2026 with no term or value published, and the head of state [co-chairs a global artificial-intelligence commission](2026-07-03 Kagame co-chairs global AI commission).","The registrar-services memorandum was signed in August 2026; no term, value or workplan is published and no investor-data protection provision is reported ([memorandum](2026-08-07-rwanda-cma-africa-prudential-capital-markets-mou)).

The head of state was confirmed as co-chair of a global commission in July 2026, and no national work programme or output is attached to the seat ([commission](2026-07-03 Kagame co-chairs global AI commission)).

A bilateral artificial-intelligence memorandum with a North African state was signed at a United Nations summit in July 2026 and its text is not held ([bilateral](2026-07-10-rwanda-egypt-ai-mou-techafricanews)). The pattern across all three is a signature the base can date and an instrument it cannot read.",RWA-finance.mou-cma-africa-prudential|RWA-tech.ai-head-of-state-s-international-ai-commission|RWA-tech.ai-bilateral-ai-memorandum-with-a-north-african
finance.new--mobilisation-of-non-state-finance,Advanced,"A development institution committed [US$44.4m to shared tower investment](2025-01-01-bii-rwa-001-paradigm-tower-ventures-investment-shared-telecom), a [venture debt fund](2026-08-03-rwanda-development-bank-venture-debt-fund) is in development and not closed, and a [digital investment roadmap](2025-10-30-digital-fdi-report-techafricanews) has produced no enacted reform.","The tower commitment was made in September 2025 into a multi-market vehicle, with no country-specific tower count held ([towers](2025-01-01-bii-rwa-001-paradigm-tower-ventures-investment-shared-telecom)).

The venture debt fund is not closed and the account is the fund manager's own, with the event date unestablished ([fund](2026-08-03-rwanda-development-bank-venture-debt-fund)).

The investment roadmap was launched at an investment conference in October 2025 and no reform has been reported as enacted since ([roadmap](2025-10-30-digital-fdi-report-techafricanews)). Startup funding for 2025 is recorded by a tracker report that gives no prior-year comparator for this country ([funding](2026-02-03-disrupt-africa-african-tech-startups-funding-report-2025)), so the direction of private capital here is not measurable from what the base holds.",RWA-infra.connect-shared-tower-investment|RWA-tech.innovate-development-bank-venture-debt-fund|RWA-infra.store-digital-investment-roadmap|RWA-tech.industry-startup-funding-raised
finance.new--development-partner-project-financing,Advanced,"The [digital acceleration project](2025-07-09-rdap-fast-track-2026-newtimes) stood at 55 per cent complete in July 2025, and [two financing agreements](2026-08-21-newtimes-rwanda-rwf279bn-financing-jobs-broadband) for broadband and labour-market systems were approved unanimously in August 2026.","The acceleration project is the largest connectivity instrument in the base and the one with the stalest reporting, last recorded at 55 per cent complete in July 2025 ([project](2025-07-09-rdap-fast-track-2026-newtimes), [appraisal](2021-11-30-wb-rwa-001-digital-acceleration-project)).

The social protection transformation project had disbursed US$5.53m of its US$100m credit at the seventh status report of November 2025, 5.53 per cent, with US$94.47m undisbursed against a closing date of 31 December 2026 ([status report](2025-11-01-isr-social-protection-transformation-project-p177492)). It finances the work the dynamic social registry sits in.

The chamber approved two financing agreements for broadband and labour-market systems in August 2026; the digital share of the combined total is not itemised and no disbursement or procurement is on record ([agreements](2026-08-21-newtimes-rwanda-rwf279bn-financing-jobs-broadband), [approval](2026-08-21-radiotv10-rwanda-two-loans-rwf279-billion)).

A regional bank's digital acceleration operation, its first digital investment in the sub-region, runs 2022 to 2026 ([operation](2021-01-01-aiib-rwa-digital-acceleration-2021-rwanda-digital-acceleration-project-digital-investment)), and a nine-year country partnership framework is prepared but not formally launched ([framework](2026-07-30-world-bank-nine-year-rwanda-financing-framework)).",RWA-infra.connect-digital-acceleration-project|RWA-finance.new-social-protection-transformation-project|RWA-finance.new-nst2-broadband-and-labour-market-financing|RWA-finance.new-regional-bank-digital-acceleration-operation|RWA-infra.connect-country-partnership-framework
