title,publisher,author,published,date_precision,places,topics,entities,ingested,url
"UK FCDO -- Science and Technology Accelerator-Systems (STA-S), Southern Africa","gov.uk (Foreign, Commonwealth and Development Office)",,2026-08-11,day,ZAF; ZWE; ZMB; XSA,finance.new; tech.ai; gov.policy,uk-fcdo,2026-08-17,https://www.gov.uk/international-development-funding/science-and-technology-accelerator-systems-sta-s-southern-africa-programme
"CRASA Legal and Policy Committee opens meeting on AI, data governance and regional ICT regulation",TechReviewAfrica,,2026-08-11,day,XSA; NAM,gov.regional; tech.ai; gov.protect,crasa; cran; sadc,2026-08-19,https://techreviewafrica.com/news/6684/crasa-legal-and-policy-committee-opens-meeting-on-ai-data-governance-and-regional-ict-regulation
Science and Technology Accelerator – Systems (STA-S) Southern Africa programme,gov.uk,,2026-08-11,day,ZAF; ZWE; ZMB; XSA,finance.new; tech.ai; gov.policy,uk-fcdo,2026-08-17,https://www.gov.uk/international-development-funding/science-and-technology-accelerator-systems-sta-s-southern-africa-programme
Day 5/5 of the SADC Third Preparatory Meeting for WRC-27,CRASA (Communications Regulators' Association of Southern Africa) — LinkedIn,,2026-08-07,day,XSA; AGO,gov.regional; gov.standards; infra.connect,crasa; sadc; itu,2026-08-09,https://www.linkedin.com/posts/crasa-secretariat-communications-regulators-association-of-southern-africa_sadc-crasa-wrc27-activity-7491456518320721920-81Dp
SADC harmoniza posição para Conferência Mundial de Rádio,ANGOP - Agência Angola Press,,2026-08-06,day,AGO; XSA,gov.regional; gov.standards; infra.connect,sadc; itu; dcdt-south-africa; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola,2026-08-09,https://angop.ao/en/noticias/sociedade/sadc-harmoniza-posicao-para-conferencia-mundial-de-radio/
Consultations Held to Shape Regional Artificial Intelligence & Digital Inclusion Strategies in COMESA,COMESA,,2026-08-06,day,XEA; XSA; RWA,gov.regional; tech.ai; include.divides,comesa; world-bank; idea-mpa,2026-08-08,https://www.comesa.int/consultations-held-to-shape-regional-artificial-intelligence-digital-inclusion-strategies-in-comesa/
SADC advoga posição coordenada na Conferência Mundial de Radiocomunicações,Estamos Juntos,,2026-08-04,day,AGO; XSA,gov.regional; gov.standards; infra.connect,sadc; itu; angosat-2; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola,2026-08-05,https://estamosjuntos.co.ao/sadc-advoga-posicao-coordenada-na-conferencia-mundial-de-radiocomunicacoes/
Rwanda highlights AI policy progress as COMESA seeks regional framework - Rwanda inspirer,Rwanda inspirer,,2026-08-04,day,XEA; XSA; RWA,gov.regional; gov.policy; tech.ai,comesa; idea-mpa,2026-08-08,https://rwandainspirer.com/rwanda-highlights-ai-policy-progress-as-comesa-seeks-regional-framework/
SADC defiende posicion coordinada en Conferencia Mundial de Radiocomunicaciones,Angop - Agencia Angola Press,,2026-08-04,day,AGO; XSA,gov.regional; gov.standards; infra.connect,sadc; itu; angosat-2; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola,2026-08-08,https://angop.ao/es/noticias/economia/sadc-advoga-posicao-coordenada-na-conferencia-mundial-de-radiocomunicacoes/
Terceira reunião da SADC sobre Radiocomunicações acontece na ressaca do ataque cibernético,Novo Jornal,Nova Vaga,2026-08-03,day,AGO; XSA,gov.regional; gov.standards; infra.connect; infra.cybersec,sadc; itu; unitel,2026-08-04,https://www.novojornal.co.ao/economia/detalhe/terceira-reuniao-da-sadc-sobre-radiocomunicacoes-acontece-na-ressaca-do-ataque-cibernetico-73684.html
Central Banks rally to protect regional financial system against new age cyber,Independent News Eswatini,,2026-07-30,day,SWZ; XSA,infra.cybersec; gov.regional; dpi.pay; tech.ai,sadc; central-bank-of-eswatini; bank-of-zambia; sarb,2026-07-30,https://independentnews.co.sz/46874/business/central-banks-rally-to-protect-regional-financial-system-against-new-age-cyber/
COMESA convenes 3rd IDEA Project Steering Committee meeting to accelerate digital integration in Eastern and Southern Africa,COMESA,,2026-07-30,day,XEA; XSA; ZMB,gov.regional; dpi.exchange,comesa; world-bank; idea-mpa,2026-07-31,https://www.comesa.int/press-release-comesa-convenes-3rd-idea-project-steering-committee-meeting-to-accelerate-digital-integration-in-eastern-and-southern-africa/
Govt tasks African countries on digital transformation agenda,Zambia Monitor,,2026-07-29,day,ZMB; XEA; XSA,gov.regional; gov.discourse; gov.policy,ministry-of-technology-and-science-zambia; comesa,2026-07-31,https://www.zambiamonitor.com/govt-tasks-african-countries-on-digital-transformation-agenda/
Southern African countries consider joining SADC-RTGS,Central Banking,,2026-07-29,day,XSA; ZAF; MUS; TZA; ZMB; ZWE,dpi.pay; gov.regional; dpi.exchange,sadc; sarb; sadc-rtgs,2026-08-01,https://www.centralbanking.com/central-banks/currency/7976492/southern-african-countries-consider-joining-sadc-rtgs
Forum recomenda harmonizacao das politicas,Angop - Agencia Angola Press,,2026-07-29,day,AGO; XEA; XSA,gov.regional; dpi.exchange; gov.standards; gov.policy,comesa; ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola; ima-angola; world-bank,2026-07-31,https://angop.ao/noticias/politica/forum-recomenda-harmonizacao-das-politicas/
Angolan Kwanza introduced into the SADC-RTGS system,SADC,,2026-07-28,day,XSA; AGO; ZAF,dpi.pay; gov.regional; dpi.exchange,sadc; sarb; bna-angola; sadc-rtgs,2026-08-01,https://www.sadc.int/latest-news/angolan-kwanza-introduced-sadc-rtgs-system
"Angola's kwanza joins Sadc payment network, boosting cheaper trade",Business Day,,2026-07-28,day,XSA; AGO; ZAF,dpi.pay; gov.regional; dpi.exchange,sadc; sarb; bna-angola; sadc-rtgs,2026-08-01,https://www.businessday.co.za/economy/2026-07-28-kwanza-joins-sadc-payment-system-to-ease-trade/
Southern Africa payments hub eyes more currencies to boost trade,Moneyweb (Bloomberg),,2026-07-27,day,XSA; AGO; ZAF,dpi.pay; gov.regional; dpi.exchange,sadc; sarb; bna-angola; sadc-rtgs,2026-08-01,https://www.moneyweb.co.za/news/africa/southern-africa-payments-hub-eyes-more-currencies-to-boost-trade/
South Africa adds Angolan kwanza to regional cross-border payment system,CNBC Africa (Reuters),,2026-07-27,day,XSA; AGO; ZAF,dpi.pay; gov.regional; dpi.exchange,sadc; sarb; bna-angola; sadc-rtgs; papss,2026-08-01,https://www.cnbcafrica.com/2026/south-africa-adds-angolan-kwanza-to-regional-cross-border-payment-system
COMESA launches inaugural IDEA Annual Digital Forum to advance inclusive cross-border digital transformation in Africa,COMESA,,2026-07-27,day,XEA; XSA; ZMB,gov.regional; dpi.exchange; infra.connect,comesa; world-bank; idea-mpa; ministry-of-technology-and-science-zambia,2026-07-31,https://www.comesa.int/comesa-launches-inaugural-idea-annual-digital-forum-to-drive-inclusive-cross-border-digital-transformation-in-africa/
Angola participa no forum regional sobre transformacao digital,Angop - Agencia Angola Press,,2026-07-27,day,AGO; XEA; XSA,gov.regional; dpi.exchange; gov.policy; dpi.id,ministerio-das-telecomunicacoes-tecnologias-de-informacao-e-comunicacao-social-angola; comesa; world-bank; ima-angola,2026-07-31,https://angop.ao/noticias/politica/angola-participa-no-forum-regional-sobre-transformacao-digital/
CRASA is pleased to participate in the African Telecommunications Union (ATU) Council Preparatory Meeting (CPL-26),CRASA (LinkedIn),,2026-07-24,day,XAF; XSA,gov.regional; gov.policy,crasa; african-telecommunications-union,2026-08-01,https://www.linkedin.com/posts/crasa-secretariat-communications-regulators-association-of-southern-africa_crasa-is-pleased-to-participate-in-the-african-activity-7486437368191905793-OFW9
Zambia and COMESA Launch AI Initiative to Advance Regional Digital Transformation,TechAfrica News,Jennifer Onyeagoro,2026-07-14,day,ZMB; XSA,tech.ai; gov.policy; gov.regional,comesa; idea-mpa; world-bank,2026-07-15,https://techafricanews.com/2026/07/14/zambia-and-comesa-launch-ai-initiative-to-advance-regional-digital-transformation/
"Powertel, Paratus Zimbabwe switch on new digital highway",ITWeb Africa,,2026-07-06,day,ZWE; ZMB; BWA; XSA,infra.connect; gov.regional; finance.new; infra.capacity,powertel-paratus-fibre-corridor; paratus,2026-07-10,https://itweb.africa/article/powertel-paratus-zimbabwe-switch-on-new-digital-highway/Gb3Bw7WadXZq2k6V
Southern Africa advances AI governance,ITWeb Africa,,2026-06-26,day,XSA; MWI,tech.ai; gov.regional; gov.policy,sadc; malawi-ministry-of-ict; unesco,2026-08-05,https://itweb.africa/article/southern-africa-advances-ai-governance/Gb3Bw7Wadmkq2k6V
Building a Cross-border DPI for Financial Inclusion in SADC,FinMark Trust,Damola Owolade,2026-06-18,day,XSA,dpi.id; dpi.exchange; dpi.pay; gov.regional,sadc; co-develop; tcib; sadc-cross-border-dpi-framework; finmark-trust,2026-08-10,https://finmark.org.za/knowledge-hub/blog/building-a-cross-border-dpi-for-financial-inclusion-in-sadc
"Telecom Namibia signs more satellite, subsea connectivity deals with Angola firms",Developing Telecoms,,2026-06-15,day,NAM; AGO; XSA,infra.connect; infra.capacity; gov.regional; finance.mou,telecom-namibia; telecom-namibia-angola-deals,2026-07-10,https://developingtelecoms.com/telecom-business/operator-news/20382-telecom-namibia-signs-satellite-subsea-connectivity-deals-with-angola-firms.html
Namibia encouraged by Angola on datacentre establishment,ITWeb Africa,,2026-06-15,day,NAM; AGO; XSA,infra.store; gov.policy; finance.new; gov.regional,emma-theofelus,2026-07-10,https://itweb.africa/article/namibia-encouraged-by-angola-on-datacentre-establishment/JN1gPvOA8oPMjL6m
Beyond the Homepage: Measuring What It Really Takes to Keep Web Traffic Local,Internet Society (Pulse),Martin Thodi,2026-06-09,day,XAF; ZAF; MWI; TZA; DZA; EGY; XSA; XSS,infra.connect; infra.store; include.access; gov.standards,internet-society; internet-society-pulse,2026-07-14,https://pulse.internetsociety.org/en/blog/2026/06/beyond-the-homepage-measuring-what-it-really-takes-to-keep-web-traffic-local/
"Digital platform governance toolkit — Southern Africa (Zambia, South Africa, Namibia)","Research ICT Africa, with UNESCO and funding from the European Union",Diana Nyakundi and Jackline Akello,2026-06-01,month,ZAF; ZMB; NAM; XSA,gov.legislate; gov.standards; gov.discourse; gov.protect; gov.regional,research-ict-africa; unesco; european-union,2026-08-08,https://researchictafrica.net/research/unesco-digital-platform-governance-toolkit/
How do we move the CRASA Summit's commitment to collaborative regulation from intent to evidence-led action?,Research ICT Africa,,2026-05-04,day,XSA; MWI,gov.standards; gov.regional; gov.discourse; tech.ai; include.divides,research-ict-africa; crasa; macra-malawi; itu; sadc; au-data-policy-framework,2026-08-05,https://researchictafrica.net/2026/05/04/how-do-we-move-the-crasa-summits-commitment-to-collaborative-regulation-from-intent-to-evidence-led-action/
Botswana Tech Fund Launches with £5M Phase 1,Botswana Tech Fund,,2026-04-21,day,BWA; XSA,finance.new; tech.innovate,botswana-tech-fund; launch-africa-ventures; pula-investments; botswana-innovation-hub; sadc; thema-capital; molten-ventures; tuli-conservation-trust; ibrahim-index-of-african-governance; martin-davis; florence-bavanandan; stephen-lansdown,2026-07-20,https://botswanatech.com/blog/botswana-tech-fund-launches-with-%C2%A35m-phase-1
State of Internet Freedom in Zambia — 2026 Report (6th Edition),Bloggers of Zambia,Bloggers of Zambia,2026-04-01,month,ZMB; XSA,gov.legislate; gov.protect; gov.policy; dpi.id; infra.connect; tech.ai; include.divides,bloggers-of-zambia,2026-07-14,https://bloggersofzambia.org/6th-state-of-digital-rights-report/
South Africa's National Payment System: PSP licences and the 2026 payments reform,Facephi Observatory,Facephi (berta),2026-03-17,day,ZAF; XSA,dpi.pay; gov.legislate; gov.policy; dpi.exchange; finance.new,sarb; popia,2026-07-11,https://facephi.com/observatory/en/national-payment-system-south-africa-psp-licences/
Botswana and Five SADC Countries Slash Roaming Tariffs under One Network Area Framework,TechAfrica News,Kay-Lyne Wolfenden,2026-03-13,day,BWA; XSA,infra.connect; gov.regional; gov.standards; include.access,bocra; sadc; orange-botswana; mascom-wireless; botswana-telecommunications-corporation,2026-07-18,https://techafricanews.com/2026/03/13/botswana-and-five-sadc-countries-slash-roaming-tariffs-under-one-network-area-framework/
Africa’s Data Protection Reforms: A Continental Perspective on the Drivers of Change in Legal Frameworks,Future of Privacy Forum,Mercy King’ori; Bianca-Ioana Marcu,2026-03-12,day,XAF; NGA; KEN; AGO; MUS; BWA; SYC; GHA; XWA; XEA; XSA,gov.protect; gov.legislate; gov.regional; tech.ai; gov.discourse,future-of-privacy-forum; nigeria-data-protection-act-2023; ndpc; kenya-data-protection-act-2019; odpc-kenya; malabo-convention; au-data-policy-framework; afcfta-digital-trade-protocol; eu-ai-act,2026-07-14,https://fpf.org/blog/africas-data-protection-reforms-a-continental-perspective-on-the-drivers-of-change-in-legal-frameworks/
"Annex III - Provisional G5 Summit Programme, CRASA G5 Summit 2026",Communications Regulators Association of Southern Africa (CRASA),,2026-03-01,month,XSA; MWI,gov.standards; gov.regional; gov.policy,crasa; macra-malawi; itu; sadc,2026-08-05,https://events.crasa.org/wp-content/uploads/2026/03/Annex-III-Provisional-G5-Summit-Programme-.pdf
Zambia and Mozambique launch fibre-optic interconnector at Chanida-Cassacatiza border,Club of Mozambique,Zambian Digest,2026-02-23,day,ZMB; MOZ; XSA,infra.connect; gov.regional; digital.rural; dpi.exchange,vodacom; bayobab-zambia,2026-07-11,https://clubofmozambique.com/news/zambia-and-mozambique-launch-fibre-optic-interconnector/
When a cable is not just a cable — Fellows' seminar by Jess Auerbach (STIAS),STIAS,Michelle Galloway,2026,year,ZAF; AGO; MOZ; MUS; XSA,infra.connect; gov.regional; include.divides; capacity.research,jess-auerbach,2026-07-11,https://www.stias.ac.za/public-lectures-seminars/when-a-cable-is-not-just-a-cable
Botswana seeks to host SADC internet exchange,ITWeb Africa,Staff Writer,2025-11-27,day,BWA; XSA,infra.connect; gov.regional; infra.store,bofinet; sadc; digital-delta-data-centre; keabetswe-segole,2026-07-18,https://itweb.africa/article/botswana-seeks-to-host-sadc-internet-exchange/j5alr7QALmK7pYQk
The State of Inclusive Instant Payment Systems in Africa — SIIPS 2025,AfricaNenda Foundation (with World Bank & UNECA),Sabine F. Mensah; Jacqueline Jumah (AfricaNenda),2025-11-01,month,XAF; XWA; XCA; XSA; XEA; XSS; NGA,dpi.pay; dpi.exchange; gov.regional; gov.standards; include.access; include.divides,africanenda; papss; world-bank; ekash,2026-07-14,https://africanenda.org/siips/siips-report-2025/
21-nation COMESA bloc launches digital payment system to settle trade in local currencies,TechCabal,,2025-10-10,day,XEA; XSA,dpi.pay; gov.regional,comesa,2026-07-19,https://techcabal.com/2025/10/10/comesa-payment-system-trade-local-currencies/
Data policy in practice: Workshop promotes regional cooperation,"BMZ Digital.Global (Data Economy Initiative / GIZ, Team Europe Data Governance in Africa Action)",,2025-09-24,day,MDG; XSA,gov.regional,giz; sadc; crasa,2026-09-02,https://www.bmz-digital.global/en/event/data-policy-workshop-regional-cooperation/
Unveiling Seacom 2.0 - a new subsea network to power the Indian Ocean Basin's digital and AI future,Seacom,unknown,2025-09-24,day,XEA; XSA,infra.connect; infra.capacity; tech.ai; gov.regional,seacom,2026-07-11,https://seacom.com/news/unveiling-seacom-20
Développement du numérique: focus sur la gouvernance des données et l'e-commerce,Newsmada,,2025-09-23,day,MDG; XSA,gov.regional; gov.legislate,sadc; mg-ministry-digital-development; artec-madagascar,2026-09-02,https://newsmada.com/2025/09/23/developpement-du-numerique-focus-sur-la-gouvernance-des-donnees-et-le-commerce/
Growing resilience together: Digital Earth Africa and SASSCAL collaborate on AgriWatch,Digital Earth Africa,,2025-09-05,day,AGO; BWA; NAM; ZAF; ZMB; ZWE; XSA,data.satellite; digital.rural,digital-earth-africa; sasscal,2026-08-27,https://digitalearthafrica.org/en_za/growing-resilience-together-digital-earth-africa-and-sasscal-collaborate-on-agriwatch/
SADC Regional Workshop closes with a call to strengthen ICT Statistics and enhance the SADC ICT Observatory,Southern African Development Community (SADC) Secretariat,,2025-09-03,day,XSA,data.statistics; gov.regional,sadc; world-bank; government-of-madagascar,2026-09-02,https://www.sadc.int/latest-news/sadc-regional-workshop-closes-call-strengthen-ict-statistics-and-enhance-sadc-ict
"Regional DPI initiative supports KYC, digital ID interoperability across 16 countries",Biometric Update,Ayang Macdonald,2025-08-26,day,XSA; BWA,dpi.id; dpi.exchange; dpi.pay; gov.regional,sadc; sadc-cross-border-dpi-framework,2026-07-15,https://www.biometricupdate.com/202508/regional-dpi-initiative-supports-kyc-digital-id-interoperability-across-16-countries
SADC Secretariat to convene Regional Workshop on strengthening ICT Statistics and enhancing the SADC ICT Observatory,Southern African Development Community (SADC) Secretariat,,2025-08-24,day,XSA,data.statistics; gov.regional; infra.connect; capacity.training,sadc; world-bank; sadc-digital-transformation-strategy,2026-08-05,https://www.sadc.int/latest-news/sadc-secretariat-convene-regional-workshop-strengthening-ict-statistics-and-enhancing
Unwanted Witness Launches Report on Surveillance Threats to Civil Society in East & Southern Africa,Unwanted Witness (Uganda),,2025-06-13,day,UGA; KEN; RWA; ETH; ZWE; ZAF; MWI; XEA; XSA,gov.protect; infra.cybersec; gov.legislate,unwanted-witness; misa-zimbabwe; open-society-foundations,2026-07-21,https://www.unwantedwitness.org/unwanted-witness-launches-groundbreaking-report-on-surveillance-threats-to-civil-society-in-east-southern-africa/
Inclusive Digitalization in Eastern and Southern Africa Program: Angola,World Bank,World Bank,2024-06-27,day,AGO; XSA; XEA,dpi.exchange; dpi.govtech; gov.regional; finance.new,idea-mpa; ima-angola; world-bank,2026-07-15,https://www.worldbank.org/en/news/factsheet/2024/06/27/inclusive-digitalization-in-eastern-and-southern-africa-program-afe-angola
SADC Adopts Technology to Drive Financial Inclusion Initiatives Within the Region,SADC Secretariat,SADC Secretariat,2024-02-20,day,XSA,dpi.pay; gov.regional; include.access,sadc,2026-07-15,https://www.sadc.int/latest-news/sadc-adopts-technology-drive-financial-inclusion-initiatives-within-region
The SADC Digital Transformation Strategy and Action Plan (SADC-DTS) — draft,Southern African Development Community (SADC),,2022-10-12,day,XSA,gov.regional; gov.policy; gov.standards; dpi.exchange; infra.connect,sadc; sadc-digital-transformation-strategy,2026-07-13,https://www.sadc.int/sites/default/files/2025-08/EN%20-%205.2.3B%20-%20CM--SADC-ICT-INFO-MINISTERS-2023-4.8D%20-%20Draft%20SADC%20DTS_1.pdf
Liquid Intelligent acquires Google's fiber pair to improve offers,Ecofin Agency,Isaac K. Kassouwi,2022-03,month,TGO; ZWE; XWA; XSA; ZAF,infra.connect; geopol.usa,liquid-c2; google; equiano-cable; econet-wireless,2026-07-11,https://www.ecofinagency.com/telecom/3003-43499-
Request for Expression of Interest - Consultancy for Revision and Modernisation of the SADC Data Protection Model Law (SADC/3/5/2/204),Southern African Development Community (SADC) Secretariat,,2022-02-04,day,XSA,gov.protect; gov.regional; gov.legislate,sadc; african-union; malabo-convention,2026-08-05,https://www.sadc.int/sites/default/files/2022-03/MODEL_LAWREOI_-_Revision_of_SADC_Data_Protection_Model_Law_04022022.pdf
SADC Capacity Building Workshop on Cyber Security and SADC Regional Cyber Drill - media statement,Southern African Development Community (SADC) Secretariat,,2018-09-13,day,XSA; MUS,infra.cybersec; gov.regional; capacity.training,sadc; itu; crasa; malabo-convention,2026-08-05,https://www.sadc.int/sites/default/files/2021-06/Media_Statement_SADC_Capacity_Building_Workshop_on_Cyber_Security_and_Cyber_Drill.pdf
Electronic Transactions and Electronic Commerce: Southern African Development Community (SADC) Model Law,International Telecommunication Union (ITU) - HIPSSA (Support for Harmonization of the ICT Policies in Sub-Saharan Africa),,2013-01-01,year,XSA,gov.legislate; gov.regional; dpi.pay; infra.cybersec,sadc; itu; crasa; african-union,2026-08-05,https://www.itu.int/en/ITU-D/Projects/ITU-EC-ACP/HIPSSA/Documents/FINAL%20DOCUMENTS/FINAL%20DOCS%20ENGLISH/sadc_model_law_e-transactions.pdf
Data Protection: Southern African Development Community (SADC) Model Law,International Telecommunication Union (ITU) - HIPSSA (Support for Harmonization of the ICT Policies in Sub-Saharan Africa),,2013-01-01,year,XSA,gov.protect; gov.legislate; gov.regional,sadc; itu; crasa; african-union,2026-08-05,https://www.itu.int/en/ITU-D/Projects/ITU-EC-ACP/HIPSSA/Documents/FINAL%20DOCUMENTS/FINAL%20DOCS%20ENGLISH/sadc_model_law_data_protection.pdf
Computer Crime and Cybercrime: Southern African Development Community (SADC) Model Law,International Telecommunication Union (ITU) - HIPSSA (Support for Harmonization of the ICT Policies in Sub-Saharan Africa),,2013-01-01,year,XSA,infra.cybersec; gov.legislate; gov.regional,sadc; itu; crasa; african-union,2026-08-05,https://www.itu.int/en/ITU-D/Projects/ITU-EC-ACP/HIPSSA/Documents/FINAL%20DOCUMENTS/FINAL%20DOCS%20ENGLISH/sadc_model_law_cybercrime.pdf
SADC Regional Infrastructure Development Master Plan — Executive Summary,Southern African Development Community (SADC),,2012-08-01,month,XSA,infra.connect; infra.energy; gov.regional,sadc; sadc-ridmp,2026-07-13,https://www.sadc.int/document/regional-infrastructure-development-master-plan-executive-summary-2012
