indicator_id,stage,stage_rows,value,unit,value_year,value_source,next_milestone,due,assessed_on,reassessed,qualifier,moved_by
infra.energy--grid-reliability,4,GIN-infra.energy-grid-reliability-indicators,1.92,outages per month,2025,2026-05-01-edg-rapport-annuel-2025,,,2026-08-31,0,Utility's own SAIFI of 23 for 2025 divided by 12; enterprise survey gives 3.2,
infra.energy--rural-electrification,2,,29.4,% of rural population,2024,ref:wdi-elc-accs-rural@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
infra.capacity--robustness-of-government-hardware-and-software,2,GIN-dpi.pay-rtgs|GIN-dpi.pay-swift,,,,,,,2026-08-31,0,Core systems being replaced; GEDA and GEME named without custodian or inventory,
infra.capacity--local-capacity-to-maintain-manage-and-develop-government-systems,2,GIN-infra.capacity-wardip-capacity-milestones,,,,,,,2026-08-31,0,Donor-financed recruitment and training under way; no in-house system maintenance on record,
infra.cybersec--national-cybersecurity-readiness,2,GIN-infra.cybersec-anssi,,,,,,,2026-08-31,0,Agency established with no mandate or reporting on file; no strategy adopted on record,
dpi.exchange--national-data-exchange-system,2,GIN-dpi.exchange-x-road|GIN-dpi.exchange-govstack,,,,,,,2026-08-31,0,Platforms shown to the prime minister 20 August as in progress; not in service,
dpi.exchange--use-of-digital-id-in-other-systems,2,GIN-dpi.exchange-sim-identity-certification,,,,,,,2026-08-31,0,SIM identity-certification platform provided by decree June 2026; not operating,
dpi.exchange--interoperability-of-health-systems,2,GIN-dpi.mis-snis,,,,,,,2026-08-31,0,Five facilities interoperating; no adopted national HIE policy or architecture on record,
dpi.exchange--interoperability-of-education-systems,2,GIN-dpi.exchange-etfpe-graduate-platform,,,,,,,2026-08-31,0,Graduate-tracking data platform at expression-of-interest stage; no exchange in service,
dpi.exchange--interoperability-of-social-protection-systems,3,GIN-dpi.exchange-anies-fdsi-protocol|GIN-dpi.registry-rsu,,,,,,,2026-08-31,0,Bilateral protocol lets one agency use the social register; not linked to ID or payments,
dpi.id--robustness-of-system,2,GIN-dpi.id-uin,,,,,,,2026-08-31,0,Unique number stated as being put in place; no issuing system in service on record,
dpi.id--national-maintenance-of-id-and-credentials-systems,,,,,,,,,2026-08-31,0,Rows state neither supplier dependence nor national operating terms for the ID platform,
dpi.id--authentication,2,GIN-infra.capacity-wardip-capacity-milestones|GIN-dpi.id-bank-customer-identification-rule,,,,,,,2026-08-31,0,PKI bidding documents in preparation; no authentication service operating,
dpi.id--digital-id-from-birth,,,,,,,,,2026-08-31,0,Digital birth certificates issued but no unique number at birth in these rows; NPI decree sits under digital-id legislation,
dpi.id--interoperability-of-birth-registration-and-digital-id,3,GIN-dpi.id-civil-status-digitisation-rollout,,,,,,,2026-08-31,0,Both registers under the identity office; ministry's own unaudited figures,
dpi.id--use-by-other-systems,,,,,,,,,2026-08-31,0,Biometric payroll audit on record but not shown to key on the national ID,
dpi.pay--governance-role-of-central-bank,3,GIN-dpi.pay-emi|GIN-dpi.pay-nimbapay,,,,,,,2026-08-31,0,Oversight and licensing in force; published oversight and dispute function not on record,
dpi.pay--g2p-functionality,3,GIN-dpi.pay-cnss-pension-digitisation,,,,,,,2026-08-31,0,Pensions paid by transfer and mobile only; no counts published and other streams not on record,
dpi.pay--revenue-collection,3,GIN-dpi.pay-tresorpay|GIN-dpi.govtech-ecnss,,,,,,,2026-08-31,0,Mobile payment of fees and online social contributions in service; main taxes and customs not shown,
dpi.pay--b2b-and-b2g-functionality,3,GIN-dpi.govtech-telemo,,,,,,,2026-08-31,0,Procurement decree fixed 21 August; interbank business payments not shown in these rows,
dpi.pay--p2p-p2g-and-p2b-functionality,3,GIN-dpi.pay-nimbapay|GIN-dpi.pay-acces-a-ma-banque,,,,,,,2026-08-31,0,Interoperable instant payments live from July 2026; merchant acceptance and agent networks not reported,
dpi.pay--population-uptake,2,,36.048,% of adults 15+,2024,ref:findex-account-ownership@2026-07-13,,,2026-08-31,0,survey figure; no primary in the base,
dpi.pay--cross-border-functionality,2,GIN-dpi.pay-papss,,,,,,,2026-08-31,0,PAPSS participant with no transaction recorded; ECOWAS project withdrawn,
dpi.pay--consumer-protection,,,,,,,,,2026-08-31,0,Only a consumer group's unanswered conditions on record; no rules drafted or in force,
dpi.registry--population-register,3,GIN-dpi.registry-rnpp|GIN-dpi.registry-ravec,,,,,,,2026-08-31,0,"Register in service feeding the electoral file; built from a census, not updated from vital events",
dpi.registry--civil-register,2,GIN-dpi.registry-ravec,,,,,,,2026-08-31,0,Civil-registry inputs gathered by administrative census; no national digital register for births on record,
dpi.registry--address-register,2,GIN-dpi.registry-address-register|GIN-infra.capacity-wardip-capacity-milestones,,,,,,,2026-08-31,0,Street addressing in three capital communes; national digital addressing tendered November 2025,
dpi.registry--business-register,,,,,,,,,2026-08-31,0,Only a movable-collateral registry is mapped; no business register on record,
dpi.registry--social-protection-register,3,GIN-dpi.registry-rsu,,,,,,,2026-08-31,0,"Unified register covers 977,610 households; not linked to the national ID",
dpi.registry--electoral-register,2,GIN-dpi.registry-roll,,,,,,,2026-08-31,0,Biometric roll of 6.95m electors compiled; public access and revision not on record,
dpi.registry--tax-register,2,GIN-dpi.registry-taxpayer-register,,,,,,,2026-08-31,0,Two numbering schemes coexist in a 2019 extract; integrity not assessed,
dpi.registry--land-register,2,GIN-dpi.registry-cadastre,,,,,,,2026-08-31,0,Land information system first phase for Conakry and thirteen towns under way,
dpi.mis--health,,,,,,,,,2026-08-31,0,Only private platforms and an expired strategy here; SNIS evidence sits under health interoperability,
dpi.mis--education,,,,,,,,,2026-08-31,0,Only a higher-education admissions portal is mapped; no EMIS on record,
dpi.mis--social-protection,3,GIN-dpi.registry-rsu|GIN-dpi.exchange-anies-fdsi-protocol,,,,,,,2026-08-31,0,Register-based system serving a few programmes; not linked to payments or the ID,
dpi.mis--justice,,,,,,,,,2026-08-31,0,Only a police fingerprint system is mapped; no court case-management system on record,
dpi.mis--tax,2,GIN-dpi.mis-tax-safig,,,,,,,2026-08-31,0,Online payment since 2020; electronic filing not on record,
dpi.mis--customs,3,GIN-dpi.exchange-guceg,,,,,,,2026-08-31,0,Single window interconnected with customs and the port; coverage of other posts and risk management not in row,
dpi.mis--land,2,GIN-dpi.registry-cadastre,,,,,,,2026-08-31,0,Land information system first phase under construction; no system in service,
dpi.govtech--e-government-services,2,GIN-dpi.govtech-telemo|GIN-dpi.govtech-landaya,,,,,,,2026-08-31,0,A few transactional platforms; tens of services not on record,
digital.localgov--ict-infrastructure-for-local-government,2,GIN-digital.rural-none|GIN-digital.localgov-oeil,,,,,,,2026-08-31,0,Kits contracted for 21 local authorities; treasury platform piloting in five prefectures,
digital.localgov--digitalisation-of-local-government-records,2,GIN-digital.localgov-pagl2|GIN-digital.rural-none,,,,,,,2026-08-31,0,Communal accounting software being deployed under a donor project; no coverage figures,
digital.rural--digitalisation-of-rural-health-clinics,2,GIN-digital.rural-clinic-o,,,,,,,2026-08-31,0,Foundation-funded tablets for community health workers; no facility count or HMIS link,
digital.rural--digitalisation-of-rural-primary-schools,2,GIN-infra.connect-giga,,,,,,,2026-08-31,0,585 schools connected on ministry figures; rural share and districts not stated,
digital.rural--digitalisation-of-rural-registry-offices,2,GIN-dpi.id-civil-status-digitisation-rollout|GIN-dpi.id-oneci,,,,,,,2026-08-31,0,Digital solutions in 28 communes self-reported; rural offices not identified,
digital.rural--digitalisation-of-rural-police-stations,2,GIN-dpi.govtech-police-abis,,,,,,,2026-08-31,0,Central forensic fingerprint system in Conakry only; no provincial post named,
tech.ai--use-of-ai-in-government-administration,1,GIN-tech.ai-administration-ai-absence,,,,,,,2026-08-31,0,No AI system identified in the administration; cited absence rests on the base's own search,
tech.ai--use-of-ai-in-sectoral-management-information-systems,3,GIN-tech.ai-customs-dynamic-selectivity,,,,,,,2026-08-31,0,Customs risk-scoring engine in service since 2021; machine-learning not asserted of this installation,
tech.ai--development-of-national-regional-ai-systems,2,GIN-tech.ai-douia,,,,,,,2026-08-31,0,DouIA programme named on a PR-wire account; no funding or deployment published,
tech.ai--control-of-ai-abuse,3,GIN-tech.ai-hac-ai-media-ban,,,,,,,2026-08-31,0,Regulator's prohibition on AI-generated media content; no enforcement on record,
tech.industry--national-capacity-in-dt-related-production,3,,0.1474,% of GDP,2024,ref:wdi-ict-service-exports-gdp@2026-07-13,,,2026-08-31,0,official statistics; no primary in the base,
tech.innovate--technology-hubs,2,GIN-tech.innovate-hubs,,,,,,,2026-08-31,0,Three organisations in the AfriLabs directory; no programmes or cohorts on record,
tech.innovate--tech-startup-ecosystem,2,GIN-tech.innovate-none,,,,,,,2026-08-31,0,Startup law still a draft; innovation strategy tendered August 2026,
capacity.training--dt-related-training-in-secondary-education,1,,0,% of secondary schools,2016,ref:uis-4a1-secondary-internet@2026-02-09,,,2026-08-31,0,country-reported figure; no primary in the base,
capacity.research--think-tanks-and-academic-departments-contributing-to-dt-policy,,,,,,,,,2026-08-31,0,Only a mathematics institute and UNESCO reviews mapped; no digital-policy research activity on record,
include.access--citizen-feedback-portals,,,,,,,,,2026-08-31,0,Housing registration platform is not a feedback channel; no complaints channel on record,
include.access--gender-equity,1,,47.619,"% gap, men over women",2018,ref:itu-internet-use-gender-gap@2026-06-30,,,2026-08-31,0,survey figure; no primary in the base,
include.access--inclusion-of-persons-with-disabilities,,,,,,,,,2026-08-31,0,Civil-society and ECOWAS activity only; no law or policy on digital accessibility on record,
include.access--inclusion-of-refugees-and-idps,2,GIN-include.access-refugee-documentation,,,,,,,2026-08-31,0,2018 asylum law provides biometric documents but its implementing decree was never published,
data.statistics--national-strategy-for-development-of-statistics,2,GIN-data.statistics-snds,,,,,,,2026-08-31,0,2016-2020 strategy expired; 2021-2025 successor validated but no adopted text published,
data.statistics--censuses-and-surveys,3,GIN-data.statistics-rgph4,,,,,,,2026-08-31,0,RGPH-4 population total in use; definitive disaggregated results and public access not on record,
data.statistics--statistics-from-administrative-data,3,GIN-gov.standards-public-finance-statistics-committee,,,,,,,2026-08-31,0,Regular fiscal-operations statement on the finance ministry's own account; one product only,
data.open--use-of-open-data,,,,,,,,,2026-08-31,0,Reuse right in law but no portal or published datasets in the rows,
data.satellite--agricultural-use-of-satellite-data,,,,,,,,,2026-08-31,0,Private sensor and weather-alert scheme; no satellite data use on record,
data.satellite--meteorological-use-of-satellite-data,,,,,,,,,2026-08-31,0,Warning bulletins and WIS-connected stations on record; satellite data use not stated,
