indicator_id,progress,summary,developments,row_ids
gov.protect--data-protection-authority,No change,"The commission's [powers are unchanged](2025-03-19-cnpd-dialogo-governanca-dados-regulacao-ia-expressodasilhas) and its appropriation stands at [CVE 36,313,115 for FY2025](2024-12-30-cpv-2025-cnpd), with FY2026 unestablished.","The commission has been an [independent supervisory authority since 2015-16, with fining powers and referral of possible criminal matters to the public prosecution, and is a member of the Global Privacy Assembly](2025-02-02-cnpd-faustino-varela-ia-big-data-direitos-expressodasilhas). Its [president stated it was entering a phase more attentive to digital innovation and named retention of technical staff as a standing constraint, every technician who started in 2016 having left](2025-03-19-cnpd-dialogo-governanca-dados-regulacao-ia-expressodasilhas).

It was [appropriated CVE 36,313,115 for FY2025 inside the National Assembly's own private budget rather than through any ministerial vote, a 3.0% uplift on CVE 35,255,451 for FY2024, with zero own-source revenue in both years](2024-12-30-cpv-2025-cnpd); against the fining powers the statute confers, that is roughly a dozen maximum penalties. The [FY2026 volume contains no occurrence of the commission in 266 pages, so its FY2026 appropriation is unestablished](2024-12-30-cpv-2025-cnpd). On its own site it has published no genuine activity report since 2016.",CPV-gov.protect-cnpd|CPV-gov.protect-cnpd-appropriation
gov.protect--national-data-protection-readiness,No change,"The judicial police [still have no effective access to the national video-surveillance system](2026-05-13-pj-acesso-videovigilancia-investigacao-criminal-anacao), two years after a formal request.","A formal request was made to the Interior Minister in mid-2024 and the force had no effective access. 2026-05-13 - the claim was [restated by the national director at the force's 33rd anniversary with still no access granted, the Justice Minister calling it justified and saying steps were under way with the Interior Ministry, which manages the system, alongside expansion projects in several cities and islands](2026-05-13-pj-acesso-videovigilancia-investigacao-criminal-anacao).

No legal basis, safeguard or data-protection opinion on inter-institutional image sharing is held. A surveillance estate now being extended under a third financed phase, with no published rule on who may see it, is the readiness position.",CPV-gov.protect-pj-video-surveillance-access
gov.regional--regional-policy-collaboration,Advanced,"A [digital corridor with Nigeria launched in September 2025](2025-09-09-nigeria-cape-verde-digital-corridor-wearetech), and an [island-economies programme launched in July 2026](2026-07-24-auda-nepad-island-economies-programme-launch).","2025-09 - a [support agreement was signed in Abuja launching a corridor with cooperation priorities of artificial intelligence, youth empowerment and bilateral development, its declared deliverables training of over 500 secondary students on three islands, science and technology tools in Portuguese with teacher training, and a business and innovation mission in Praia](2025-09-09-nigeria-cape-verde-digital-corridor-wearetech), the [mission having been announced at an artificial-intelligence summit](2025-09-02-cabo-verde-government-leadership-ai-summit-nigeria-anacao). The base holds no record that either deliverable was delivered, and it is promoted by a private organisation rather than by a treaty instrument.

2026-07-24 - a [programme for African developing island economies launched with a 2026-2031 roadmap covering this and six other island states, on six pillars including connectivity](2026-07-24-auda-nepad-island-economies-programme-launch); no country-specific commitment, allocation or project is named.",CPV-gov.regional-african-digital-corridor|CPV-infra.connect-auda-nepad-island-economies
gov.regional--regional-legal-harmonisation,"No change, a standing position the base holds for the first time",The National Assembly [approved accession to the AU Malabo Convention by Resolucao 153/IX/2020](2020-03-17-cabo-verde-boletim-oficial-resolucao-153-ix-2020-adesao-convencao-malabo).,"[Resolucao 153/IX/2020, gazetted on 17 March 2020, approves accession to the African Union Convention on Cyber Security and Personal Data Protection and publishes the Convention's full Portuguese text](2020-03-17-cabo-verde-boletim-oficial-resolucao-153-ix-2020-adesao-convencao-malabo) — the national act by which Cabo Verde harmonises to the regional instrument.

What the base does not hold: any act of ratification or transposition of an ECOWAS supplementary act on data protection or electronic transactions, and nothing on accession to Council of Europe Convention 108, which the ledger carries as an open row.",CPV-gov.regional-regional-instrument-ratification|CPV-gov.protect-malabo-convention-108-ratification
gov.standards--adoption-of-international-standards,No change,"[ISO 27001 certification of the state operator's public-key infrastructure, committed in its 2024 plan, is unconfirmed](2024-12-31-nosi-relatorio-de-gestao-e-contas-2024).","Certification was [committed in the operator's plan for 2024 and funded from its own trading account](2024-01-01-cpv-nosi-plano-anual-atividades-orcamento-2024-source), and [neither the FY2024 accounts nor the FY2026 plan record it as obtained](2024-12-31-nosi-relatorio-de-gestao-e-contas-2024).

The [country-code domain management system, launched by the regulator in May 2024 with a designated body handling all registrations, is likewise unchanged, with no registration volume, fee schedule or operational report held](2024-06-02-cpv-sistema-de-gestao-de-dominios-cv-edna-oliveira). The two are the only international-standard or internet-governance commitments the base records for this country, and neither has produced a published result.",CPV-infra.cybersec-nosi-pki-iso27001|CPV-infra.connect-dominios-cv-registry
gov.discourse--non-governmental-contribution-to-national-policy,Advanced,"A [digital week was instituted as an annual national platform by resolution](2026-02-13-semana-do-digital-anual-resolucao-expressodasilhas), and the [advisory council met in November 2025](2025-11-26-cpv-economia-digital-pilar-estrategico-olavo-correia).","2026-02 - the digital week was [instituted by resolution as an annual national platform with five stated objectives covering digital literacy, public-sector modernisation, digitalisation of the economy, startup support and monitoring of the digital strategy](2026-02-13-semana-do-digital-anual-resolucao-expressodasilhas), having been held as an event with no standing instrument before; the [2026 edition ran 9 to 15 March in hybrid format, opening on Brava](2026-03-09-comeca-semana-do-digital-2026-expressodasilhas). It is financed from the state budget and partnerships, and no budget line for it is identified in any budget document held.

2025-11-25 - the [digital economy advisory council, chaired by the responsible minister, held its third ordinary meeting, at which the state set its programme on three pillars - digital public services, e-commerce and digital payments - supported by four declared work areas](2025-11-26-cpv-economia-digital-pilar-estrategico-olavo-correia); no meeting after that date is recorded.",CPV-gov.policy-semana-do-digital|CPV-gov.policy-conselho-consultivo-economia-digital
gov.discourse--open-discussion-of-government-policy,Advanced,An [Open Government Partnership Forum met for the seventh time in February 2026 to prepare a third national action plan](2026-02-27-cabo-verde-forum-ogp-governacao-aberta-iii-plano-de-acao).,"[The Forum met in Praia on 26 February 2026 to reformulate its membership and prepare the third National Action Plan for Open Government, the second having been completed in 2025](2026-02-27-cabo-verde-forum-ogp-governacao-aberta-iii-plano-de-acao). The Minister for State Modernisation argued at it that citizens can only criticise, support or propose alternatives to government policy if they have access to the underlying information.

[eParticipa is separately in service as a web and mobile channel between the citizen and the public administration](2026-01-01-cabo-verde-eparticipa-plataforma-participacao-cidada).

The base holds no public-consultation register and no count of consultations run or responses received.",CPV-gov.discourse-public-policy-dialogue-mechanism
finance.budget--sustainable-domestic-financing-of-digital-transformation,"Mixed, the first cybersecurity budget line was inscribed for FY2026 while the digital ministry's vote fell 87.5% across two budgets and every digital programme was cut","The digital ministry's vote fell to [CVE 174,200,533 for FY2026, an 87.5% fall across two budgets](2026-05-15-cpv-conta-provisoria-i-trimestre-2026-source), while a [first cybersecurity line of CVE 20,000,000 was inscribed](2025-12-31-cpv-2026-ciber-seguranca).","The ministry went from [CVE 1,390,965,632 in FY2024 to CVE 369,781,930 for FY2025](2024-12-30-cpv-lei-45-x-2024-orcamento-do-estado-2025-source) and [CVE 174,200,533 for FY2026, an 87.5% fall across two budgets while total state expenditure rose 11.3%, leaving the digital vote at 0.18% of state spending against 1.62% in FY2024, capital printed at zero for a second year, and a reprogrammed budget of CVE 1,614,624,282 at 31 March 2026, 9.3 times the voted figure](2026-05-15-cpv-conta-provisoria-i-trimestre-2026-source).

Every digital programme was cut: the [innovation platform programme to CVE 513,994,724 with no external borrowing](2025-12-31-cpv-lei-69-x-2025-orcamento-do-estado-2026-source), the [state-modernisation programme by 82% to CVE 976,042,125](2025-12-31-cpv-2026-modernizacao-estado-administracao-publica), the [statistical-system programme to CVE 290,706,686](2025-12-31-cpv-2026-sistema-informacao-desenvolvimento-sustentavel).

Against that, [CVE 20,000,000 was inscribed as a new cybersecurity budget unit, the first such line in the budget, at 0.02% of state expenditure](2025-12-31-cpv-2026-ciber-seguranca), and a [rectificative budget was approved on 31 July 2026 at CVE 103,888 million, naming connectivity among the priorities and giving no digital figure](2026-07-31-cpv-parlamento-aprova-orcamento-retificativo-2026). The [civil-identification earmark is rolled forward at CVE 306,516,802 for FY2026, identical to the escudo](2025-12-31-cpv-lei-69-x-2025-orcamento-do-estado-2026-source), while the [state operator forecasts service revenue of CVE 1,094,297,000 for 2026, 6.3 times the ministry's whole vote, its state-protocol line frozen for a third year](2026-01-01-cpv-nosi-plano-atividades-orcamento-2026-source).",CPV-finance.budget-sniac-earmark|CPV-finance.budget-nosi-service-revenue|CPV-finance.budget-ministerio-economia-digital-vote|CPV-finance.budget-plataforma-digital-inovacao-programme|CPV-finance.budget-modernizacao-estado-programme|CPV-finance.budget-sistema-informacao-desenvolvimento-programme|CPV-finance.budget-ciber-seguranca-budget-unit|CPV-finance.budget-orcamento-retificativo-2026
finance.mou--strategic-relationships,Advanced,"The state operator [signed a memorandum with Angola's public finance technology body in March 2026](2026-03-06-nosi-setic-fp-angola-memorando-entendimento-expressodasilhas), and a [tech-diplomacy protocol was signed](2026-03-18-tech-ambassador-global-institute-techreviewafrica).","2026-03-03 - a memorandum was [signed in Praia by the operator's executive administrator and the Angolan body's director-general in the presence of Angola's ambassador, covering cybersecurity, data-centre management, audit and internal control, and customer service](2026-03-06-nosi-setic-fp-angola-memorando-entendimento-expressodasilhas), the two bodies having been in contact since 2023 with no instrument on the record; it is [reported again in an account of Angola's own reform](2026-03-30-angola-pushes-digital-reform-with-new-public-finance-innovation-hub). No value, duration or workplan is stated.

2026-03 - a [protocol on membership was signed in Praia and a technology ambassador designated, described by the institute as the second such appointment in Africa](2026-03-18-tech-ambassador-global-institute-techreviewafrica); no fee, obligation or term is stated and the signature date is not given.",CPV-finance.mou-nosi-setic-angola-mou|CPV-finance.mou-tech-diplomacy-institute-protocol
finance.new--mobilisation-of-non-state-finance,Advanced,"A [sovereign guarantee of up to EUR 37 million was approved for the incumbent](2026-04-21-estado-aval-37-milhoes-cvtelecom-telecomunicacoes-expressodasilhas), drawing a public objection from its competitor.","2026-04-20 - a resolution [approved a guarantee of up to EUR 37 million for modernisation of telecommunications infrastructure, named as renewal of the inter-island submarine cable and reinforcement of international connectivity, each drawn tranche maturing within fifteen years and the project framed under a European gateway programme](2026-04-21-estado-aval-37-milhoes-cvtelecom-telecomunicacoes-expressodasilhas). No drawdown against it is held.

The [competitor objected publicly, demanding neutrality, transparency and separation of strategic infrastructure management from commercial service provision](2026-05-02-unitel-t-mais-neutralidade-concorrencia-telecomunicacoes-anacao), and no regulatory response to the objection is on file.

A [one-stop shop for startups was announced, staffed by newly hired specialists to route founders to finance instruments that already exist, with no legal instrument, location, staff complement, budget or opening date](2026-03-11-cpv-governo-dispoe-10-milhoes-de-contos-para-investir-no-digital).",CPV-finance.new-cv-telecom-sovereign-guarantee|CPV-finance.new-startup-one-stop-shop
finance.new--development-partner-project-financing,"Mixed, a second-phase e-governance programme was signed and an innovation fund began disbursing while a EUR 37m connectivity loan stands at zero disbursement","A [second-phase e-governance programme was signed on 31 December 2025](2026-03-18-bad-financia-segunda-fase-reforma-electronica-177-milhoes-expressodasilhas), while a [EUR 37m connectivity loan records zero disbursement](2024-01-01-eib-cpv-001-cabo-verde-regional-digital-connectivity).","The programme was [board-approved on 1 December 2025 at EUR 17.71 million and signed on 31 December, published in the official gazette of 17 March 2026, its components an e-justice system, a call for technology-park operators, digital-nomad regulation and public-finance modernisation](2026-03-18-bad-financia-segunda-fase-reforma-electronica-177-milhoes-expressodasilhas); [disbursement was still recorded as zero as accessed 24 June 2026](2025-01-01-afdb-cpv-007-cabo-verde---e-governance-and-public).

The innovation fund was [confirmed from the recipient side as a EUR 24 million fund to back startups and attract digital nomads inside a EUR 156 million programme, with US$6,915,466 disbursed](2025-10-06-fundo-morabeza-24-milhoes-startups-expressodasilhas).

The [EUR 37,000,000 framework loan signed in September 2024 within a EUR 80 million total cost, financing a submarine-cable branch, transmission modernisation and an incumbent systems upgrade, records zero disbursement and no drawdown, works-start or completion](2024-01-01-eib-cpv-001-cabo-verde-regional-digital-connectivity). The [flagship project is still financing activity past its recorded closing date](2026-01-30-skodji-digital-launch-techreviewafrica).",CPV-finance.new-e-pfmrp-phase-ii|CPV-finance.new-fundo-morabeza|CPV-finance.new-eib-regional-digital-connectivity|CPV-finance.new-digital-cabo-verde-project
infra.connect--mobile-penetration,No change,"The regulator counted [588,603 active SIMs at 113.9% penetration at the end of March 2026](2026-08-05-arme-indicadores-estatisticos-comunicacoes-eletronicas-1o-trimestre-2026), down 0.8% on the quarter.","[ARME's Q1 2026 market indicators, published on 5 August 2026, count 588,603 active SIM cards at a penetration rate of 113.9%, a fall of 0.8% against the fourth quarter of 2025 and a rise of 0.2% against the same quarter a year earlier, with CVTelecom holding 68% of active SIMs and Unitel T+ 32%](2026-08-05-arme-indicadores-estatisticos-comunicacoes-eletronicas-1o-trimestre-2026).

The quarterly series had stopped at Q2 2025 in the base and now resumes. Nothing in it is broken down by island or municipality, which the ledger carries as an open row.",CPV-infra.connect-electronic-communications-market|CPV-infra.connect-arme-indicators-after-q2-2025
infra.connect--internet-usage,"Mixed, subscriptions up on the quarter and down on the year","The regulator counted [511,702 internet subscriptions at the end of March 2026, up 1% on the quarter and down 4% on the year](2026-08-05-arme-indicadores-estatisticos-comunicacoes-eletronicas-1o-trimestre-2026).","[ARME's Q1 2026 indicators count 511,702 internet access subscriptions, 86% of them delivered over mobile broadband on a small screen, a rise of 1% against the fourth quarter of 2025 and a fall of 4% against the same quarter of 2025 — mobile broadband subscriptions fell 16.4% year on year while fixed broadband rose 12.9%](2026-08-05-arme-indicadores-estatisticos-comunicacoes-eletronicas-1o-trimestre-2026). [Market shares by subscription are CVTelecom 72%, Unitel T+ 27.3% and Starlink 0.64%, with Starlink up 0.20 percentage points on the quarter](2026-08-05-arme-indicadores-estatisticos-comunicacoes-eletronicas-1o-trimestre-2026).

The shift from mobile to fixed broadband is the movement in the quarter; the base holds no household or individual-use survey against which to read it.",CPV-infra.connect-electronic-communications-market
infra.connect--international-internet-bandwidth,"No change, a standing position the base holds for the first time",[EllaLink came ashore at Praia on 18 February 2021 with a stated 30 TB capacity](2021-02-19-cabo-verde-cabo-submarino-ellalink-aterragem-praia-capacidade).,"[The EllaLink submarine cable came ashore at Portinho beach, Achada Grande Tras, in Praia on 18 February 2021; the Secretary of State for Innovation called it a historic moment for the country's telecommunications, and the government's record gives the low-latency fibre system a capacity of 30 TB, more than all existing cables combined](2021-02-19-cabo-verde-cabo-submarino-ellalink-aterragem-praia-capacidade). [A second ECOWAS regional submarine cable reached feasibility-study validation at a Monrovia workshop in October 2025](2025-10-22-ecowas-segundo-cabo-submarino-validacao-estudo-cabo-verde).

No inventory naming every system serving Cabo Verde, its landing station and its in-service date is held, and no lit or used capacity figure is on file for any of them.",CPV-infra.connect-submarine-cable-landings
infra.connect--satellite-broadband-licensing-and-availability,Advanced,"The satellite entrant [reached 0.2% of internet subscriptions by June 2025](2025-09-18-starlink-conquista-02-mercado-internet-arme-q2-2025-expressodasilhas), and the regulator [opened a consultation on satellite rules](2026-08-05-cape-verde-arme-satellite-communications-consultation).","The entrant [began activity in January 2025 under a general authorisation granted in 2024 and holds 0.2% of internet subscriptions at 30 June 2025, up 0.12 percentage points on the quarter in a market of 484,929 subscriptions](2025-09-18-starlink-conquista-02-mercado-internet-arme-q2-2025-expressodasilhas); the [Prime Minister had reported entry as an accomplished fact in November 2024](2024-11-06-cpv-discurso-primeiro-ministro-debate-oe2025) while the regulator dates commercial start to January 2025. No market-share figure later than that quarter is held.

2026-08-05 - the regulator [opened a public consultation on licensing, radio-spectrum use, frequency coordination, user protection, network security and emergency communications for satellite operators, submissions to 31 August 2026, a direct response to the December 2024 launch](2026-08-05-cape-verde-arme-satellite-communications-consultation); no draft text or adoption date is published.",CPV-infra.connect-starlink-cabo-verde|CPV-infra.connect-starlink-market-share|CPV-gov.legislate-satellite-communications-framework|CPV-gov.legislate-arme-general-authorisation-regime
infra.store--local-data-centre-capacity-national-providers,Advanced,"The state operator forecasts [hosting and cloud revenue of CVE 127,494,000 for 2026, up 5.1%](2026-01-01-cpv-nosi-plano-atividades-orcamento-2026-source), inside a total forecast down 26%.","The [Praia data centre is in operation and Tier III certified, having billed connectivity of CVE 305,779,000 and protocolled state services of CVE 455,964,000 in the year to 31 December 2024](2024-12-31-nosi-relatorio-de-gestao-e-contas-2024). No accounts have been published since that volume, so no later certification, capacity or utilisation statement is held, and no floor area, rack count or installed electrical load is stated for any facility in the country.

Hosting and cloud lines move up while the whole forecast moves down: [housing CVE 26,994,000, infrastructure services 72,025,000, platform services 9,359,000 and software services 19,116,000 for 2026, CVE 127,494,000 combined and up 5.1%](2026-01-01-cpv-nosi-plano-atividades-orcamento-2026-source) against [CVE 121,274,000 forecast for 2025](2025-01-01-cpv-nosi-plano-atividades-orcamento-2025-source). Both are board forecasts, not outturn, and untested.",CPV-infra.store-nosi-praia-data-centre|CPV-infra.store-nosi-hosting-revenue
infra.energy--sufficient-energy-and-water-for-data-centres,No change,A [photovoltaic self-consumption project for the Praia data centre was board-approved for 2025](2024-12-31-nosi-relatorio-de-gestao-e-contas-2024) and nothing establishes it was implemented.,"The project was [approved by the operator's board with implementation scheduled within the 2025 exercise, aimed at cutting fossil-sourced electricity to at least 35% of the data centre's cost structure](2024-12-31-nosi-relatorio-de-gestao-e-contas-2024).

The operator's 2025 accounts are not published, so neither implementation nor any generation figure is established. The stated target is ambiguous between a share and a reduction and the accounts do not resolve it. It is the only energy statement of any kind attached to digital infrastructure in this country's record.",CPV-infra.energy-praia-data-centre-photovoltaic
infra.capacity--robustness-of-government-hardware-and-software,Regressed,The [election results portal became unreachable during results publication on 17 May 2026](2026-05-18-nosi-alegado-ciberataque-divulgacao-resultados-legislativas-anacao) and is under forensic audit.,"The state operator's stated performance was publication of election results within two hours. The [portal became unreachable from about 19:00 on 17 May 2026 during legislative-election results publication and was restored by about 21:00](2026-05-18-nosi-alegado-ciberataque-divulgacao-resultados-legislativas-anacao); its [president initially said a cyber-attack was more likely than a technical fault](2026-05-25-nosi-ainda-nao-divulgou-conclusoes-anomalias-noite-eleitoral-anacao), and nine days later the [board's preliminary report pointed to technical causes and found no evidence of external malicious action, with internal conduct still being examined and an external independent technical and forensic audit under way](2026-05-27-nosi-relatorio-preliminar-causas-de-ordem-tecnica-anacao).

The systems that failed sit on the [open-source microservices framework on which the state's e-government applications are built and managed across their lifecycle](2025-03-26-cpv-eurico-monteiro-governacao-electronica-cplp), which no later source revises.",CPV-dpi.govtech-eleicoes-cv|CPV-dpi.govtech-igrp-platform
infra.cybersec--national-cybersecurity-readiness,Advanced,"A [national security operations centre and incident response team were launched in October 2025](2025-10-31 Cabo Verde launches national SOC and CSIRT), five years after the decree providing for them.","The [2021 decree established the cybersecurity legal regime and created the national response team, with no budget line at any grain of the FY2024 or FY2025 volumes and the money sitting inside the state operator's trading account](2025-12-31-cpv-2026-ciber-seguranca); the instrument itself is not held and is known only through the budget and operator records that recite it.

2025-10-30 - both bodies were [launched inside the state's private technological network, built by the operator with World Bank involvement, the operations centre for real-time detection and the response team as a national alert-and-response point](2025-10-30-governo-lanca-soc-csirt-rtpe-nosi-expressodasilhas). No incident count, staffing figure or service catalogue has been published since.

A [technical mission to South Korea covering data governance, service digitisation and cybersecurity produced no formal agreement](2025-07-09-south-korea-digital-cooperation-wearetech).",CPV-infra.cybersec-soc-csirt-rtpe|CPV-infra.cybersec-decreto-lei-9-2021|CPV-infra.cybersec-korea-digital-cooperation
