row_id,place,subject,section,kind,name,status,published,milestone,since,movement,position_start,position_end,sources,probe_at,note
TGO-gov.legislate-commercial-courts-reform,TGO,gov.legislate,Governance,instrument,Commercial-courts reform bill,"Enacted, promulgation not held",2026-08-23,Adopted by the Senate 21 August 2026,,Advanced,Did not exist,"The Senate adopted the bill on 21 August 2026, a week after the National Assembly passed it in first reading; it amends the 2018 law establishing the commercial courts, itself modified in 2020, to complete the digitisation of commercial-court procedure through an electronic case-filing platform and online hearings, create a specialised chamber for collective insolvency proceedings, raise the small-claims threshold and align the framework with the regional uniform act",2026-08-23-togo-juridictions-commerciales-numerisation-togopresse,,"the justice minister committed to enforcement and capacity-building, but no entry-into-force date, platform name or coverage figure was stated"
TGO-gov.legislate-cybersecurity-and-cybercrime-statute-and,TGO,gov.legislate,Governance,instrument,Cybersecurity and cybercrime statute and its 2022 amendments,Implemented,2022-09-09,"Loi n 2018-026 of 7 December 2018, amended by loi n 2022-009 of 24 June 2022",2018-12-07,No change,In force since December 2018 as amended in June 2022,Unchanged,2018-12-07-togo-loi-2018-026-cybersecurite-lutte-contre-cybercriminalite-jo|2022-06-24-togo-loi-2022-009-cybersecurite-ancy|2022-09-09-togo-decret-2022-094-niu-modalites-inscription,,The amending statute is held as a scan whose first page only is transcribed; its number and date are independently corroborated in the visas of decret n 2022-094/PR
TGO-gov.legislate-decret-n-2023-040-pr,TGO,gov.legislate,Governance,instrument,Decret n 2023-040/PR on electronic-communications fees and royalties,Implemented,2026-07-31,"Signed 2023-04-05, with one annex table amended by a decree adopted 2026-07-30",2023-04-05,Advanced,"In force as signed, with no satellite or satellite machine-to-machine spectrum royalty rates",Amended on 2026-07-30 to price spectrum use for satellite services and machine-to-machine traffic; the amending text was unpublished at 2026-07-31,2023-04-05-togo-decret-2023-040-frais-redevances-communications-electroniques|2026-07-31-togo-conseil-des-ministres-30-juillet-2026-communique,,"The held copy is an image scan with no text layer, so the rate tables are not machine-readable"
TGO-gov.legislate-founding-instrument-creating-the-identity,TGO,gov.legislate,Governance,instrument,Founding instrument creating the identity agency,Implemented,2022-06-24,"Agency created at article 19 of loi n 2020-009 of 10 September 2020, organisation fixed by decret n 2020-093/PR of 12 November 2020",2020-09-10,No change,"In force since September 2020, the agency's organisation fixed by decree in November 2020 and the statute amended in June 2022",Unchanged,2020-09-10-togo-loi-2020-009-identification-biometrique|2020-11-25-togo-jo-decret-2020-093-anid|2022-06-24-togo-loi-2022-010-identification-biometrique-jo,,"A public legal person under the Presidency with financial and management autonomy, technical oversight shared by the digital economy and security ministries, and exclusive competence to authenticate"
TGO-gov.legislate-loi-n-2009-010-on-civil-status,TGO,gov.legislate,Governance,instrument,Loi n 2009-010 on the organisation of civil status,Implemented,2009-06-11,Promulgated 11 June 2009; article 15 gives computerised civil-status acts the same legal value as manually registered ones,,No change,"In force since 2009, permitting computerised registration and preservation of civil-status acts",Unchanged; a scoping meeting opened a review of the statute in August 2026,2009-06-11-togo-loi-2009-010-organisation-etat-civil,,"It permits electronic civil registration; it does not establish that any office operates one, and the clean transcription held carries an unfilled signature line, the date being read off the gazette"
TGO-gov.legislate-loi-n-2011-014-on-national-statistics,TGO,gov.legislate,Governance,instrument,Loi n 2011-014 on national statistics,"Implemented, text not held",2021-04-09,Voted and promulgated 3 June 2011,,No change,"In force since 2011, defining the principles and institutional framework of the national statistical system",Unchanged,2021-04-09-inseed-a-propos-loi-statistique-2011-014,,The statute itself was not obtained: the institute offers it as a download with no addressable link and the companion decree's one direct path returns not found; the regional statistical body's register independently catalogues both instruments
TGO-gov.legislate-loi-n-2017-006-losito,TGO,gov.legislate,Governance,instrument,Loi n 2017-006 d'orientation sur la societe de l'information,"Not held, searched 2026-09-06 - named in the visas of a 2022 decree, no text located",2022-09-09,Cited as loi n 2017-006 du 22 juin 2017,,No change,Not on record,Not on record,2022-09-09-togo-decret-2022-094-niu-modalites-inscription,2026-09-06,"Known to exist only from a government document's own visas; no copy, gazette reference or summary is held"
TGO-gov.legislate-loi-n-2017-007-transactions-electroniques,TGO,gov.legislate,Governance,instrument,Loi n 2017-007 relative aux transactions electroniques,"Not held, searched 2026-09-06 - named in the visas of a 2022 decree, no text located",2022-09-09,Cited as loi n 2017-007 du 22 juin 2017,,No change,Not on record,Not on record,2022-09-09-togo-decret-2022-094-niu-modalites-inscription,2026-09-06,Known to exist only from a government document's own visas; the base holds no electronic-transactions statute of any date
TGO-gov.legislate-loi-n-2021-022-universal-health-insurance,TGO,gov.legislate,Governance,instrument,Loi n 2021-022 instituting universal health insurance,Implemented,2021-10-18,"Promulgated 18 October 2021, 109 articles",,No change,"In force since October 2021, article 7 enabling complementary cover through private insurers and mutual societies",Unchanged; the framework the two managing bodies' information systems and their 2025 data-sharing convention rest on,2021-10-18-togo-loi-2021-022-assurance-maladie-universelle,,"The copy held is the National Assembly's own adopted text with a blank law-number line; the number and promulgation date rest on consistent third-party citations, and the 2023 decree confiding management to the two bodies is not held"
TGO-gov.legislate-civil-registration-law-review,TGO,gov.legislate,Governance,instrument,Review of the 2009 civil registration law,In development,2026-08-24,"Scoping meeting held, proposals due before end-2026",,Advanced,Did not exist,"The territorial administration ministry opened a review of the 2009 civil registration law, to align it with decentralisation, the digitalisation of procedures and interoperability between administrative systems, with reform proposals expected before the end of 2026; a scoping meeting in Lome approved the methodology proposed by the ministry's appointed consultant. The review follows online requests for birth, marriage and death certificates opening to residents of five pilot municipalities through the national services platform in December 2025, one municipality's integration of its civil-registration services into the national portal in February 2025, and an August 2025 reform of vital statistics, and runs alongside the rollout of the unique identification number",2026-08-24-togo-civil-registration-law-review-togofirst,,
TGO-gov.legislate-rules-on-mobile-commercial-offers,TGO,gov.legislate,Governance,instrument,Rules on mobile commercial offers,Implemented,2026-07-22,"Decision n 030/ARCEP/DG/26 signed 19 February 2026, in force on signature",,Advanced,Did not exist,"Unused voice and data volumes carried over for 10 or 30 days depending on validity, the byte made the sole billing unit for mobile internet, and inactivity before deactivation extended from three months to six",2026-02-19-arcep-togo-decision-030-transparence-facturation-mobile|2026-02-20-arcep-togo-changements-facturation-services-mobiles|2026-07-22-maroc-telecom-rapport-financier-semestriel-2026,,"The instrument is now identified by number and date; the April 2026 entry into force in an operator's parent's financial filing is that operator's own account, and the decision itself takes effect on signature. The decision is issued unilaterally by the regulator's director-general, not agreed jointly with operators as the announcement frames it"
TGO-gov.legislate-text-of-the-spectrum-royalty,TGO,gov.legislate,Governance,instrument,Text of the spectrum-royalty amendment,Not held,,,,,,,,,
TGO-gov.protect-cooperation-accord-between-the-broadcasting,TGO,gov.protect,Governance,instrument,Cooperation accord between the broadcasting and data-protection authorities,Implemented,2025-12-12,Signed 2025-12-10,,Advanced,Did not exist,"In force, its operative mechanism being that the broadcasting authority authorises the data-protection authority to access its control and monitoring room",2025-12-12 Personal data and digital rights in Togo - HAAC and IPDCP seal institutional cooperation accord,,The sole account is sourced to the data-protection authority itself and carries no critical framing of that access
TGO-gov.protect-data-localisation-requirement,TGO,gov.protect,Governance,instrument,Data localisation requirement,"Not held, searched 2026-09-06 - a continental profile records no localisation rule and the authority states an objective, not an obligation",2026-05-28,"The authority's stated aim of requiring Togolese personal data to be stored in Togo, January 2026",,No change,No localisation requirement,"No localisation requirement; the authority states the final objective is to require storage in Togo and is already handling authorisation requests for international transfers, and a private cloud hosted in country was agreed commercially in May 2026",2026-09-04-uneca-atpc-dtri-togo-country-profile|2026-01-31-togo-ipdcp-donnees-numeriques-nouvelles-exigences-operateurs|2026-05-28-st-digital-sin-partenariat-lome-data-centre-cloud-prive,2026-09-06,"Articles 28 to 31 of the 2019 data-protection statute frame transfers rather than restricting them, and the framework does not address the place of storage; the profile carries no publication date"
TGO-gov.protect-decree-fixing-the-data-protection,TGO,gov.protect,Governance,instrument,Decree fixing the data-protection authority's organisation and functioning,Implemented,2020-12-24,"Decret n 2020-111/PR of 9 December 2020, gazetted 24 December 2020",2020-12-09,No change,In force since December 2020,Unchanged,2020-12-24-togo-decret-2020-111-organisation-fonctionnement-ipdcp,,"Sets the authority's status, missions, control and inspection powers and its competence to issue recommendations, guidelines and reference frameworks including prior risk assessment"
TGO-gov.protect-instance-de-protection-des-donnees,TGO,gov.protect,Governance,instrument,Instance de protection des donnees a caractere personnel,Implemented,2026-07-29,"Activities formally launched at Lome, with a public campaign from 1 April 2025",2025-03-28,Advanced,"Operating from March 2025 on an awareness campaign only, with no certified data-protection officers and no organisation decree","Operating, with thirty-two certified corporate correspondents by June 2026 and a second international forum convened in July 2026; the organisation decree is still not held",2025-03-29-ipdcp-demarre-activites|2026-06-25-ipdcp-forme-premiers-correspondants|2026-07-29-togofirst-data-protection-forum-lome|2026-07-29-togo-ipdcp-deuxieme-edition-forum-protection-donnees-personnelles,,Created by an article of the 2019 statute rather than by a separate constitutive act
TGO-gov.protect-loi-n-2019-014-on,TGO,gov.protect,Governance,instrument,Loi n 2019-014 on the protection of personal data,Implemented,2023-12-21,"Gazetted 2019-10-29 in the official journal, ninety-seven articles",,No change,"In force, with the full text not held by the base","In force, with the gazetted text held from 2026-07-20; the article requiring prior authorisation for biometric data and for use of a national identification number is unenforced against the state's own electronic identity programme",2019-10-29-togo-loi-2019-014-protection-donnees-caractere-personnel|2023-12-21 ISR - WURI Phase 2 Seq 06 (P169594),,The instrument did not move in the window; what moved is the wiki's holding of it. The gazette's own signature block is dated a day after the title date
TGO-gov.protect-online-declaration-of-video-surveillance,TGO,gov.protect,Governance,instrument,Online declaration of video-surveillance systems,Implemented,2026-03-27,Declaration platform opened 27 March 2026,2026-03-27,Advanced,Did not exist,"The statutory declaration of video-surveillance and videoprotection systems made online, with an electronic receipt and a regulatory pictogram",2026-03-27-togo-ipdcp-declaration-en-ligne-videosurveillance,,"The first compliance procedure the authority operates in its own right, rather than a power it holds on paper"
TGO-gov.regional-abidjan-lagos-corridor-interoperability,TGO,gov.regional,Governance,instrument,Abidjan-Lagos corridor border interoperability,In development,2026-08-14,"Regional dialogue at the Noepe-Akanu joint border post, 2026-08-13",,Baseline not held,Not held,"A regional dialogue convened at the Togo-Ghana joint border post on 13 August 2026 to accelerate free movement along the corridor, reaffirming rollout of the regional biometric identity card and the interconnected transit system to cut border delays",2026-08-14-togo-ghana-ecowas-enbic-sigmat-border-interoperability,,"no deployment figure, timetable or data-protection arrangement for the shared border and transit data is stated"
TGO-gov.regional-transposition-of-the-regional-consumer,TGO,gov.regional,Governance,instrument,Transposition of the regional consumer-protection directive,"Planned, consultation only",2025-03-24,"A stakeholder workshop at Lome on 20 and 21 March 2025, with no adoption instrument",2025-03-21,No change,"Consultation held in March 2025, with no transposition instrument",No transposition instrument on record,2025-03-24 Togo Adopts WAEMU Consumer Protection Framework,,The source's headline says adopts and its body describes a workshop; the wiki has already corrected this
TGO-gov.regional-uemoa-land-directive,TGO,gov.regional,Governance,instrument,UEMOA land registration harmonisation directive,Planned,2026-06-26,"Draft approved by eight member states, June 2026",,Advanced,No regional rule on land registration (2025-08),"Eight member states approved a draft directive harmonising land registration and titling rules across the union in June 2026, covering the establishment of urban land information systems; no domestic transposition is recorded (2026-06)",2026-06-26-uemoa-directive-immatriculation-propriete-fonciere,,
TGO-gov.standards-agence-togolaise-de-normalisation,TGO,gov.standards,Governance,instrument,Agence togolaise de normalisation,Implemented,2026-09-04,"Full member body of the international standards organisation, observing member on technical and policy committees",,Advanced,Full member body of the international standards organisation,"Unchanged in status; 46 national standards drawn up by the agency and 31 certification programmes by the accreditation committee, disseminated at Lome on 17 and 18 August 2026 and at Kara on 20 and 21 August",2026-09-04-iso-atn-agence-togolaise-de-normalisation-member-body|2026-08-18-togo-fsrp-46-normes-nationales-31-programmes-certification,,"The ministry says the standards were drawn up and disseminated, not homologated, and names no international or regional source texts; the registry page carries no publication date"
TGO-gov.standards-architecture-d-entreprise-gouvernementale,TGO,gov.standards,Governance,instrument,Architecture d'Entreprise Gouvernementale du Togo,"In development, published in draft",2026-09-06,Guide at version 1.0 with the status Brouillon and an empty revision log,,Advanced,Nothing on record,"A published guide carrying a vision, twelve orientation statements and business, functional, application, technical and security layers - single-source-of-truth registers, no re-collection of information the state already holds, open standards, modularity, interoperability and high availability - whose own version page still records it as a draft",2026-09-06-togo-atd-guide-architecture-entreprise-controle-version|2026-09-04-togo-atd-architecture-entreprise-gouvernementale-elements,,"A published normative text with no adopting decree or order on the record; the structuring-elements capture is truncated at 50,000 characters"
TGO-gov.standards-decree-instituting-a-national-conformity,TGO,gov.standards,Governance,instrument,Decree instituting a national conformity-assessment mechanism,"Implemented, adopted with no number, text or entry-into-force date held",2026-07-31,Adopted in the Council of Ministers 2026-07-30,,Advanced,Did not exist,"Adopted, covering pre-market conformity assessment and traceability for local and imported products",2026-07-31-togo-conseil-des-ministres-30-juillet-2026-communique,,Adopted at the same session as the spectrum-royalty amendment
TGO-gov.standards-decret-n-2026-037-pc,TGO,gov.standards,Governance,instrument,Decret n 2026-037/PC approving the national frequency allocation plan,Implemented,2026-07-31,Adopted in the Council of Ministers 2026-03-11 and published by the regulator 2026-04-15,,Advanced,"The 2022 decree in force, built on the 2020 edition of the international radio regulations, with the plan undated in the base","The 2026 decree in force, built on the 2024 edition transposing the 2023 world radiocommunication conference - 197 pages, an explicit civil and military sharing column, and new bands for 5G, high-altitude platforms and inter-satellite links",2026-03-11-togo-decret-2026-037-pnaf|2026-07-31-togo-ajuste-reglementation-redevances-radioelectriques-innovation-connectivite,,The superseded 2022 decree is not held and carries no exact date in the base
TGO-gov.standards-minimum-ict-specifications-for-administrations,TGO,gov.standards,Governance,instrument,Minimum information and communication technology specifications for administrations,Implemented,2023-02-20,Specification pages published by the state digital agency,,No change,Government documentation setting minimum specifications for internet access in administrations,Unchanged; it is also the only held description of the operational national fibre estate,2023-02-20-togo-specifications-tic-administrations-acces-internet,,"The page carries no editorial date; the date used is its own statement that prices are valid at 20 February 2023, so it is a floor"
TGO-gov.standards-national-accounting-council,TGO,gov.standards,Governance,instrument,National Accounting Council,Implemented,2026-08-31,"Launched in Lomé, reported 31 August 2026",,Advanced,Required by regional directive since 1997 and not established,"Established and chaired, tasked with making accounting information reliable, relevant, comparable and consistent with international standards, twenty-nine years after the regional directive required it",2026-08-31-togofirst-national-accounting-council|1997-11-28-uemoa-directive-03-97-conseil-national-comptabilite,,
TGO-gov.discourse-civic-space-rating,TGO,gov.discourse,Governance,measure,Civic space rating,,2026-09-04,"29 of 100, rated Repressed",,No change,Repressed,"Repressed, 29 of 100 - the rating held since 2020, after Obstructed in 2018 and 2019",2026-09-04-civicus-monitor-togo-civic-space-rating-repressed,,The page carries no publication date and the rating is the one current at retrieval rather than a dated annual edition
TGO-gov.discourse-consumer-rights-outreach-tour,TGO,gov.discourse,Governance,instrument,National consumer-rights outreach tour,Implemented,2026-08-19,"Savanes region stage held 2026-08-19, within the seventh edition running 3-28 August 2026",,Baseline not held,Not held,"The regulator seventh national sensitisation tour, running 3 to 28 August 2026 with consumer associations and operators, briefing mobile operators and consumer-association leaders on electronic-communications rights and, at Bassar, on preventing mobile-money fraud; it reached consumer associations and opinion leaders in the Savanes prefectures in August, and at Kara local officials asked the regulator to widen its remit to all economic operators",2026-08-19-atop-arcep-togo-consommateurs-savanes-droits|2026-08-14-togo-arcep-bassar-mobile-money-fraud-consumer-rights|2026-08-13-togo-arcep-atakpame-consumer-satisfaction-critique|2026-08-09-togo-arcep-consumer-rights-kozah-assoli-binah,,"no attendance figure, complaint volume or outcome measure for the tour is published"
TGO-gov.discourse-togo-internet-governance-forum,TGO,gov.discourse,Governance,instrument,Togo Internet Governance Forum,Implemented,2026-09-04,Twelfth edition held 19 June 2026,,Advanced,"An annual multistakeholder forum, run since 2010","Twelfth edition on 19 June 2026 on governing in the era of artificial intelligence, big data and geopolitics, with the digital ministry, the telecoms regulator, the digital agency, the cybersecurity agency, the identity agency and the data-protection authority on the panels alongside civil society and academia",2026-09-04-togo-igf-forum-national-gouvernance-internet-12e-edition|2026-06-20-togo-ipdcp-gouvernance-donnees-togo-igf-2026,,The forum's own page carries no publication date; it is the one held item that both establishes the mechanism and dates its most recent exercise
TGO-finance.budget-domestic-state-appropriation-to-digital,TGO,finance.budget,Finance,instrument,Domestic state appropriation to digital technology,"Not held, searched 2026-09-06 - the gazetted finance law is an image-only scan whose substantive articles are not transcribed",2025-12-31,No appropriation line found,,No change,No appropriation line found,"No appropriation line found; the 2026 budget's own headline is charges of 2,751.5 billion FCFA, 79.5 per cent financed from domestic receipts",2025-12-31-togo-loi-2025-002-loi-de-finances-exercice-2026,2026-09-06,The law itself is now held; its expenditure detail is not readable in the capture and the citizens' budget gives only aggregate headings
TGO-finance.mou-card-and-merchant-partnership-with,TGO,finance.mou,Finance,instrument,Card and merchant partnership with a global payment network,Planned,2025-11-29,"Partnership announced, with Togo among five markets",,Advanced,Did not exist,"Virtual and physical cards plus merchant solutions announced through the group's wallets, with no Togo launch date, volume or fee terms published",2025-11-29-axian-mastercard-digital-payments-partnership-techreviewafrica|2025-11-26-axian-digibank-fintech-rebrand-techcabal,,Company-announced through a press wire; the principals' own release is not held
TGO-finance.mou-european-joint-programming-document,TGO,finance.mou,Finance,instrument,European joint programming document for 2021 to 2027,Implemented,2021-01-01,Standing in place of a separate multiannual indicative programme,,No change,"A seven-year cooperation framework associating the European Union with Germany and France, naming the digital economy within a broader inclusion and human-development priority",Unchanged,2021-01-01-ue-document-conjoint-programmation-togo-2021-2027,,"No digital-specific amount, component or date is stated in the captured text, which is truncated at the fetch cap; the document sets no dated deal for a digital component"
TGO-finance.mou-indicative-cooperation-programme-with-luxembourg,TGO,finance.mou,Finance,instrument,Indicative cooperation programme with Luxembourg for 2026-2031,Implemented,2026-07-21,Signed at Lome alongside two other accords,,Advanced,"Did not exist as a named instrument, with joint projects since 2024 put at about US$56m","In force, carrying a digital transformation component inside a package of EUR 78,550,000",2026-07-16-togo-luxembourg-accords-cybersecurite|2026-07-21-togo-luxembourg-appui-transformation-numerique-cybersecurite|2026-01-01-luxembourg-development-cooperation-tgo-2026-digital-cyber-accords-bw15,,"The euro is the announcing currency; the dollar figure is the publisher's own rounding rather than a dated conversion, and the two accounts date the signing a day apart"
TGO-finance.new-bilateral-digital-transformation-programme,TGO,finance.new,Finance,instrument,Bilateral digital transformation programme,Implemented,2022-01-01,"Commitment recorded for 2022, running to 2028",2022,No change,"Active, with EUR 37,100,000 committed",Unchanged,2022-01-01-bmz-tgo-001-digitale-transformation-digital-transformation-in-togo,,Year precision
TGO-finance.new-electronic-governance-support-to-the-2,TGO,finance.new,Finance,instrument,"Electronic-governance support to the financial administration, first phase",Implemented,2024-01-01,"Commitment recorded for 2024, running to 2028",2024,No change,"Active, with EUR 20,000,000 committed",Unchanged,2024-01-01-kfw-tgo-002-e-governance-fur-effiziente-finanzverwaltung,,Year precision
TGO-finance.new-electronic-governance-support-to-the,TGO,finance.new,Finance,instrument,"Electronic-governance support to the financial administration, second phase",Implemented,2025-01-01,"Commitment recorded for 2025, running to 2028",2025,No change,"Active, with EUR 15,000,000 committed",Unchanged,2025-01-01-kfw-tgo-001-e-governance-fur-effiziente-finanzverwaltung-ii-efficient,,"Year precision; finances fibre extension and the connection of town halls, hospitals and schools"
TGO-finance.new-good-financial-governance-programme,TGO,finance.new,Finance,instrument,Good Financial Governance programme,"Implemented, ending 2026-06-30",2026-05-20,Closing workshop held at Lome 2026-05-19 ahead of the programme's formal end on 2026-06-30,,Baseline not held,Not on record,"EUR 9,500,000 (FCFA 6,231,591,500) funded by Germany and implemented by GIZ, concluded July 2021 and ending 30 June 2026, delivering digitised participatory tools for tracking results-based public-finance reform and tax-risk-management tools, at a 95 per cent implementation rate reported by the implementer; the successor phase moves to communal and regional financial governance in the Savanes and Kara regions",2026-05-20-togo-giz-projet-bonne-gouvernance-financiere-cloture,,"Digitisation is one component of a public financial management programme rather than its purpose; no source confirms the closure took effect, and the account calls it four years against a July 2021 to June 2026 span"
TGO-finance.new-public-administration-service-delivery-modernisation,TGO,finance.new,Finance,instrument,Public administration service-delivery modernisation project,"Implemented, named only",2026-07-30,Named as a live project at the government's portfolio review of 2026-07-28,,Baseline not held,No held record,"Named as the service-delivery digitalisation vehicle inside a portfolio of more than US$2bn, with no value, dates, component list or results indicator held",2026-07-30-togo-gouvernement-renforce-suivi-projets-banque-mondiale,,The base holds the name and nothing else
TGO-finance.new-regional-unique-identification-programme-togolese,TGO,finance.new,Finance,instrument,"Regional unique identification programme, Togolese component",Implemented,2026-07-17,"Additional US$20,000,000 signed 2026-07-16 inside a five-agreement package of US$429,000,000",2020-09-15,Advanced,"Active, with US$72,000,000 for Togo inside a second-phase envelope of US$273,000,000","US$20,000,000 of additional financing signed under the unity pillar of the package","2026-07-17-togo-world-bank-vision-2040-financement|2026-01-01-world-bank-tgo-2026-wuri-digital-id-top-up-bw15|2024-03-06 1 step forward, 3 steps back for West Africa's regional digital ID projects|2023-12-21 ISR - WURI Phase 2 Seq 06 (P169594)",,The implementation report gives a phase-two closing date of 30 July 2026 and no held source restates or extends it alongside the July 2026 top-up
